panel,kind,stage,condition,seed,proposed,baseline,proposed_nmae,baseline_nmae,gain_pct
electricity_transfer,standard,fixed1024,BURST8,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.2624223545349126,0.2680499729107229,2.099466123686078
electricity_transfer,standard,fixed1024,FAULT,81551,C3,B0,0.2585535497099341,0.2580655322916659,-0.1891060049494131
electricity_transfer,standard,fixed1024,FAULT,81551,C3,PLAIN,0.2585535497099341,0.2579788972550624,-0.22275172930270593
electricity_transfer,standard,fixed1024,FAULT,81551,C3,MAG_ONLY,0.2585535497099341,0.2584761173877589,-0.02995724438983327
electricity_transfer,standard,fixed1024,FAULT,81551,C3,DELTA_XY_BUDGET,0.2585535497099341,0.2589483947959249,0.15248022151362894
electricity_transfer,standard,fixed1024,FAULT,81551,C3,DELTA_XY_DEFAULT,0.2585535497099341,0.2617815756155967,1.2330989673630222
electricity_transfer,standard,fixed1024,FAULT,81551,MAG_ONLY,B0,0.2584761173877589,0.2580655322916659,-0.1591010982547436
electricity_transfer,standard,fixed1024,FAULT,81551,MAG_ONLY,PLAIN,0.2584761173877589,0.2579788972550624,-0.19273674629474158
electricity_transfer,standard,fixed1024,FAULT,81551,MAG_ONLY,C3,0.2584761173877589,0.2585535497099341,0.02994827271258771
electricity_transfer,standard,fixed1024,FAULT,81551,MAG_ONLY,DELTA_XY_BUDGET,0.2584761173877589,0.2589483947959249,0.1823828290336449
electricity_transfer,standard,fixed1024,FAULT,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.2584761173877589,0.2617815756155967,1.2626779482340478
electricity_transfer,standard,fixed1024,FAULT,81552,C3,B0,0.2531459040830885,0.2523547087307067,-0.3135250997936101
electricity_transfer,standard,fixed1024,FAULT,81552,C3,PLAIN,0.2531459040830885,0.2532481199455417,0.040361943249633825
electricity_transfer,standard,fixed1024,FAULT,81552,C3,MAG_ONLY,0.2531459040830885,0.2535024801179349,0.14065978158498416
electricity_transfer,standard,fixed1024,FAULT,81552,C3,DELTA_XY_BUDGET,0.2531459040830885,0.2535523467952965,0.16029932964339855
electricity_transfer,standard,fixed1024,FAULT,81552,C3,DELTA_XY_DEFAULT,0.2531459040830885,0.2586968233977885,2.1457238020138103
electricity_transfer,standard,fixed1024,FAULT,81552,MAG_ONLY,B0,0.2535024801179349,0.2523547087307067,-0.4548246367191977
electricity_transfer,standard,fixed1024,FAULT,81552,MAG_ONLY,PLAIN,0.2535024801179349,0.2532481199455417,-0.10043911577621856
electricity_transfer,standard,fixed1024,FAULT,81552,MAG_ONLY,C3,0.2535024801179349,0.2531459040830885,-0.14085791201636777
electricity_transfer,standard,fixed1024,FAULT,81552,MAG_ONLY,DELTA_XY_BUDGET,0.2535024801179349,0.2535523467952965,0.0196672119157415
electricity_transfer,standard,fixed1024,FAULT,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.2535024801179349,0.2586968233977885,2.0078883117425894
electricity_transfer,standard,fixed1024,POINT16,81551,C3,B0,0.2495047750413435,0.2493060607142475,-0.07970697805208538
electricity_transfer,standard,fixed1024,POINT16,81551,C3,PLAIN,0.2495047750413435,0.2490559383973087,-0.1802151945956787
electricity_transfer,standard,fixed1024,POINT16,81551,C3,MAG_ONLY,0.2495047750413435,0.2494017149350667,-0.04132293408793952
electricity_transfer,standard,fixed1024,POINT16,81551,C3,DELTA_XY_BUDGET,0.2495047750413435,0.2502251236682404,0.28788021615766546
electricity_transfer,standard,fixed1024,POINT16,81551,C3,DELTA_XY_DEFAULT,0.2495047750413435,0.2530487914138706,1.4005268915632696
electricity_transfer,standard,fixed1024,POINT16,81551,MAG_ONLY,B0,0.2494017149350667,0.2493060607142475,-0.03836818910265549
electricity_transfer,standard,fixed1024,POINT16,81551,MAG_ONLY,PLAIN,0.2494017149350667,0.2490559383973087,-0.13883488985770853
electricity_transfer,standard,fixed1024,POINT16,81551,MAG_ONLY,C3,0.2494017149350667,0.2495047750413435,0.041305865292451394
electricity_transfer,standard,fixed1024,POINT16,81551,MAG_ONLY,DELTA_XY_BUDGET,0.2494017149350667,0.2502251236682404,0.32906717003582386
electricity_transfer,standard,fixed1024,POINT16,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.2494017149350667,0.2530487914138706,1.4412542571045073
electricity_transfer,standard,fixed1024,POINT16,81552,C3,B0,0.2448015347939778,0.2449191853356053,0.048036474344104185
electricity_transfer,standard,fixed1024,POINT16,81552,C3,PLAIN,0.2448015347939778,0.2451390352373326,0.1376771524894238
electricity_transfer,standard,fixed1024,POINT16,81552,C3,MAG_ONLY,0.2448015347939778,0.245217111138121,0.16947281623799215
electricity_transfer,standard,fixed1024,POINT16,81552,C3,DELTA_XY_BUDGET,0.2448015347939778,0.2461148700609644,0.5336269469054411
electricity_transfer,standard,fixed1024,POINT16,81552,C3,DELTA_XY_DEFAULT,0.2448015347939778,0.2508631101774982,2.4162880621353744
electricity_transfer,standard,fixed1024,POINT16,81552,MAG_ONLY,B0,0.245217111138121,0.2449191853356053,-0.12164249285226969
electricity_transfer,standard,fixed1024,POINT16,81552,MAG_ONLY,PLAIN,0.245217111138121,0.2451390352373326,-0.03184964023081882
electricity_transfer,standard,fixed1024,POINT16,81552,MAG_ONLY,C3,0.245217111138121,0.2448015347939778,-0.16976051416219828
electricity_transfer,standard,fixed1024,POINT16,81552,MAG_ONLY,DELTA_XY_BUDGET,0.245217111138121,0.2461148700609644,0.3647723205920217
electricity_transfer,standard,fixed1024,POINT16,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.245217111138121,0.2508631101774982,2.250629451011088
electricity_transfer,standard,fixed1024,POINT4,81551,C3,B0,0.2437151659554896,0.2444843806904366,0.3146273527882215
electricity_transfer,standard,fixed1024,POINT4,81551,C3,PLAIN,0.2437151659554896,0.2436620116684905,-0.02181476161799978
electricity_transfer,standard,fixed1024,POINT4,81551,C3,MAG_ONLY,0.2437151659554896,0.2436311273602374,-0.03449419463052994
electricity_transfer,standard,fixed1024,POINT4,81551,C3,DELTA_XY_BUDGET,0.2437151659554896,0.2452788342258803,0.6375064017756671
electricity_transfer,standard,fixed1024,POINT4,81551,C3,DELTA_XY_DEFAULT,0.2437151659554896,0.2483969958082421,1.8848174220137515
electricity_transfer,standard,fixed1024,POINT4,81551,MAG_ONLY,B0,0.2436311273602374,0.2444843806904366,0.3490011622785727
electricity_transfer,standard,fixed1024,POINT4,81551,MAG_ONLY,PLAIN,0.2436311273602374,0.2436620116684905,0.01267506085237402
electricity_transfer,standard,fixed1024,POINT4,81551,MAG_ONLY,C3,0.2436311273602374,0.2437151659554896,0.034482300238769525
electricity_transfer,standard,fixed1024,POINT4,81551,MAG_ONLY,DELTA_XY_BUDGET,0.2436311273602374,0.2452788342258803,0.6717688751429307
electricity_transfer,standard,fixed1024,POINT4,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.2436311273602374,0.2483969958082421,1.9186497938501024
electricity_transfer,standard,fixed1024,POINT4,81552,C3,B0,0.2396756242665875,0.238745222801268,-0.38970474650878995
electricity_transfer,standard,fixed1024,POINT4,81552,C3,PLAIN,0.2396756242665875,0.2397705079368262,0.039572702687729056
electricity_transfer,standard,fixed1024,POINT4,81552,C3,MAG_ONLY,0.2396756242665875,0.2399698594780991,0.12261340326302772
electricity_transfer,standard,fixed1024,POINT4,81552,C3,DELTA_XY_BUDGET,0.2396756242665875,0.2400720759960946,0.1651386267487176
electricity_transfer,standard,fixed1024,POINT4,81552,C3,DELTA_XY_DEFAULT,0.2396756242665875,0.2456054487487356,2.414370085174511
electricity_transfer,standard,fixed1024,POINT4,81552,MAG_ONLY,B0,0.2399698594780991,0.238745222801268,-0.5129470916578116
electricity_transfer,standard,fixed1024,POINT4,81552,MAG_ONLY,PLAIN,0.2399698594780991,0.2397705079368262,-0.0831426446014083
electricity_transfer,standard,fixed1024,POINT4,81552,MAG_ONLY,C3,0.2399698594780991,0.2396756242665875,-0.12276392829349003
electricity_transfer,standard,fixed1024,POINT4,81552,MAG_ONLY,DELTA_XY_BUDGET,0.2399698594780991,0.2400720759960946,0.042577429120560506
electricity_transfer,standard,fixed1024,POINT4,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.2399698594780991,0.2456054487487356,2.2945701324411316
electricity_transfer,standard,fixed1024,POINT8,81551,C3,B0,0.2461373681317935,0.2466206019925441,0.19594221117229527
electricity_transfer,standard,fixed1024,POINT8,81551,C3,PLAIN,0.2461373681317935,0.2459584798145752,-0.07273110378351877
electricity_transfer,standard,fixed1024,POINT8,81551,C3,MAG_ONLY,0.2461373681317935,0.2460549006720084,-0.033515877781686854
electricity_transfer,standard,fixed1024,POINT8,81551,C3,DELTA_XY_BUDGET,0.2461373681317935,0.2475084242171619,0.5539431999960764
electricity_transfer,standard,fixed1024,POINT8,81551,C3,DELTA_XY_DEFAULT,0.2461373681317935,0.2504077716195964,1.7053797732325182
electricity_transfer,standard,fixed1024,POINT8,81551,MAG_ONLY,B0,0.2460549006720084,0.2466206019925441,0.2293812098280501
electricity_transfer,standard,fixed1024,POINT8,81551,MAG_ONLY,PLAIN,0.2460549006720084,0.2459584798145752,-0.03920208707821615
electricity_transfer,standard,fixed1024,POINT8,81551,MAG_ONLY,C3,0.2460549006720084,0.2461373681317935,0.033504648404680815
electricity_transfer,standard,fixed1024,POINT8,81551,MAG_ONLY,DELTA_XY_BUDGET,0.2460549006720084,0.2475084242171619,0.5872622516792436
electricity_transfer,standard,fixed1024,POINT8,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.2460549006720084,0.2504077716195964,1.738313040140227
electricity_transfer,standard,fixed1024,POINT8,81552,C3,B0,0.241832426395939,0.2411557791268626,-0.2805851352707833
electricity_transfer,standard,fixed1024,POINT8,81552,C3,PLAIN,0.241832426395939,0.241994940016587,0.0671557928594968
electricity_transfer,standard,fixed1024,POINT8,81552,C3,MAG_ONLY,0.241832426395939,0.2421437829048473,0.12858331738819784
electricity_transfer,standard,fixed1024,POINT8,81552,C3,DELTA_XY_BUDGET,0.241832426395939,0.2423982509793567,0.23342766753952082
electricity_transfer,standard,fixed1024,POINT8,81552,C3,DELTA_XY_DEFAULT,0.241832426395939,0.2477886670074682,2.403758284615054
electricity_transfer,standard,fixed1024,POINT8,81552,MAG_ONLY,B0,0.2421437829048473,0.2411557791268626,-0.40969525240568405
electricity_transfer,standard,fixed1024,POINT8,81552,MAG_ONLY,PLAIN,0.2421437829048473,0.241994940016587,-0.06150661177051209
electricity_transfer,standard,fixed1024,POINT8,81552,MAG_ONLY,C3,0.2421437829048473,0.241832426395939,-0.12874886695242171
electricity_transfer,standard,fixed1024,POINT8,81552,MAG_ONLY,DELTA_XY_BUDGET,0.2421437829048473,0.2423982509793567,0.10497933606420373
electricity_transfer,standard,fixed1024,POINT8,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.2421437829048473,0.2477886670074682,2.2781042292183473
electricity_transfer,standard,fixed1024,REFERENCE,81551,C3,B0,0.2419340382410044,0.2424920301752771,0.2301073292468092
electricity_transfer,standard,fixed1024,REFERENCE,81551,C3,PLAIN,0.2419340382410044,0.2418181667237152,-0.04791679585496311
electricity_transfer,standard,fixed1024,REFERENCE,81551,C3,MAG_ONLY,0.2419340382410044,0.2418580542681091,-0.03141676349180944
electricity_transfer,standard,fixed1024,REFERENCE,81551,C3,DELTA_XY_BUDGET,0.2419340382410044,0.2434914848449932,0.6396308293820874
electricity_transfer,standard,fixed1024,REFERENCE,81551,C3,DELTA_XY_DEFAULT,0.2419340382410044,0.246934911926056,2.0251788805582427
electricity_transfer,standard,fixed1024,REFERENCE,81551,MAG_ONLY,B0,0.2418580542681091,0.2424920301752771,0.2614419561375869
electricity_transfer,standard,fixed1024,REFERENCE,81551,MAG_ONLY,PLAIN,0.2418580542681091,0.2418181667237152,-0.01649485021506525
electricity_transfer,standard,fixed1024,REFERENCE,81551,MAG_ONLY,C3,0.2418580542681091,0.2419340382410044,0.0314068964614278
electricity_transfer,standard,fixed1024,REFERENCE,81551,MAG_ONLY,DELTA_XY_BUDGET,0.2418580542681091,0.2434914848449932,0.6708368376511897
electricity_transfer,standard,fixed1024,REFERENCE,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.2418580542681091,0.246934911926056,2.0559497311854913
electricity_transfer,standard,fixed1024,REFERENCE,81552,C3,B0,0.2382763829042861,0.2372200444536495,-0.4452989851972733
electricity_transfer,standard,fixed1024,REFERENCE,81552,C3,PLAIN,0.2382763829042861,0.238248960361335,-0.011510036773931809
electricity_transfer,standard,fixed1024,REFERENCE,81552,C3,MAG_ONLY,0.2382763829042861,0.2385599958631951,0.11888538054454223
electricity_transfer,standard,fixed1024,REFERENCE,81552,C3,DELTA_XY_BUDGET,0.2382763829042861,0.2385588840816945,0.11841989389573815
electricity_transfer,standard,fixed1024,REFERENCE,81552,C3,DELTA_XY_DEFAULT,0.2382763829042861,0.2442618884518441,2.450445947787727
electricity_transfer,standard,fixed1024,REFERENCE,81552,MAG_ONLY,B0,0.2385599958631951,0.2372200444536495,-0.5648558968242678
electricity_transfer,standard,fixed1024,REFERENCE,81552,MAG_ONLY,PLAIN,0.2385599958631951,0.238248960361335,-0.13055062292333108
electricity_transfer,standard,fixed1024,REFERENCE,81552,MAG_ONLY,C3,0.2385599958631951,0.2382763829042861,-0.11902688611105106
electricity_transfer,standard,fixed1024,REFERENCE,81552,MAG_ONLY,DELTA_XY_BUDGET,0.2385599958631951,0.2385588840816945,-0.0004660407030510072
electricity_transfer,standard,fixed1024,REFERENCE,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.2385599958631951,0.2442618884518441,2.334335751184169
electricity_transfer,standard,fixed1024,SHIFT4,81551,C3,B0,0.317885939368119,0.3315112958589357,4.110073068706099
electricity_transfer,standard,fixed1024,SHIFT4,81551,C3,PLAIN,0.317885939368119,0.3207182579876507,0.8831173620432842
electricity_transfer,standard,fixed1024,SHIFT4,81551,C3,MAG_ONLY,0.317885939368119,0.3177333915884093,-0.04801125212150481
electricity_transfer,standard,fixed1024,SHIFT4,81551,C3,DELTA_XY_BUDGET,0.317885939368119,0.3295111928196059,3.528029913645836
electricity_transfer,standard,fixed1024,SHIFT4,81551,C3,DELTA_XY_DEFAULT,0.317885939368119,0.3285999533166256,3.2605037950760307
electricity_transfer,standard,fixed1024,SHIFT4,81551,MAG_ONLY,B0,0.3177333915884093,0.3315112958589357,4.156088930492774
electricity_transfer,standard,fixed1024,SHIFT4,81551,MAG_ONLY,PLAIN,0.3177333915884093,0.3207182579876507,0.930681782187881
electricity_transfer,standard,fixed1024,SHIFT4,81551,MAG_ONLY,C3,0.3177333915884093,0.317885939368119,0.047988212379856954
electricity_transfer,standard,fixed1024,SHIFT4,81551,MAG_ONLY,DELTA_XY_BUDGET,0.3177333915884093,0.3295111928196059,3.5743250875379107
electricity_transfer,standard,fixed1024,SHIFT4,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.3177333915884093,0.3285999533166256,3.306927349970057
electricity_transfer,standard,fixed1024,SHIFT4,81552,C3,B0,0.3160353869311966,0.3213868037812113,1.6651016118439554
electricity_transfer,standard,fixed1024,SHIFT4,81552,C3,PLAIN,0.3160353869311966,0.3181506244631231,0.6648541191757618
electricity_transfer,standard,fixed1024,SHIFT4,81552,C3,MAG_ONLY,0.3160353869311966,0.3155145238964078,-0.165083695151802
electricity_transfer,standard,fixed1024,SHIFT4,81552,C3,DELTA_XY_BUDGET,0.3160353869311966,0.3208355578186456,1.4961467862493971
electricity_transfer,standard,fixed1024,SHIFT4,81552,C3,DELTA_XY_DEFAULT,0.3160353869311966,0.3241054687551738,2.489955462637783
electricity_transfer,standard,fixed1024,SHIFT4,81552,MAG_ONLY,B0,0.3155145238964078,0.3213868037812113,1.8271689489781195
electricity_transfer,standard,fixed1024,SHIFT4,81552,MAG_ONLY,PLAIN,0.3155145238964078,0.3181506244631231,0.8285699803870283
electricity_transfer,standard,fixed1024,SHIFT4,81552,MAG_ONLY,C3,0.3155145238964078,0.3160353869311966,0.16481161804270394
electricity_transfer,standard,fixed1024,SHIFT4,81552,MAG_ONLY,DELTA_XY_BUDGET,0.3155145238964078,0.3208355578186456,1.658492580565385
electricity_transfer,standard,fixed1024,SHIFT4,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.3155145238964078,0.3241054687551738,2.6506633447939687
electricity_transfer,standard,fixed1024,SHIFT8,81551,C3,B0,0.360663576342549,0.384324615926422,6.156524615743808
electricity_transfer,standard,fixed1024,SHIFT8,81551,C3,PLAIN,0.360663576342549,0.3748285300701823,3.7790489760694324
electricity_transfer,standard,fixed1024,SHIFT8,81551,C3,MAG_ONLY,0.360663576342549,0.3606423513591418,-0.005885327479471236
electricity_transfer,standard,fixed1024,SHIFT8,81551,C3,DELTA_XY_BUDGET,0.360663576342549,0.3815904138564151,5.484109860721109
electricity_transfer,standard,fixed1024,SHIFT8,81551,C3,DELTA_XY_DEFAULT,0.360663576342549,0.3871507643077315,6.841569333472597
electricity_transfer,standard,fixed1024,SHIFT8,81551,MAG_ONLY,B0,0.3606423513591418,0.384324615926422,6.162047286561023
electricity_transfer,standard,fixed1024,SHIFT8,81551,MAG_ONLY,PLAIN,0.3606423513591418,0.3748285300701823,3.7847115608793946
electricity_transfer,standard,fixed1024,SHIFT8,81551,MAG_ONLY,C3,0.3606423513591418,0.360663576342549,0.005884981129067324
electricity_transfer,standard,fixed1024,SHIFT8,81551,MAG_ONLY,DELTA_XY_BUDGET,0.3606423513591418,0.3815904138564151,5.489672103019771
electricity_transfer,standard,fixed1024,SHIFT8,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.3606423513591418,0.3871507643077315,6.847051689537453
electricity_transfer,standard,fixed1024,SHIFT8,81552,C3,B0,0.3700370067820493,0.4151991933463959,10.877233696036658
electricity_transfer,standard,fixed1024,SHIFT8,81552,C3,PLAIN,0.3700370067820493,0.3898628858890928,5.085346624321529
electricity_transfer,standard,fixed1024,SHIFT8,81552,C3,MAG_ONLY,0.3700370067820493,0.3690127420809882,-0.27756892493329133
electricity_transfer,standard,fixed1024,SHIFT8,81552,C3,DELTA_XY_BUDGET,0.3700370067820493,0.4107511651236855,9.91212242316496
electricity_transfer,standard,fixed1024,SHIFT8,81552,C3,DELTA_XY_DEFAULT,0.3700370067820493,0.4141222719174403,10.645470703922877
electricity_transfer,standard,fixed1024,SHIFT8,81552,MAG_ONLY,B0,0.3690127420809882,0.4151991933463959,11.123926058997624
electricity_transfer,standard,fixed1024,SHIFT8,81552,MAG_ONLY,PLAIN,0.3690127420809882,0.3898628858890928,5.34807096616936
electricity_transfer,standard,fixed1024,SHIFT8,81552,MAG_ONLY,C3,0.3690127420809882,0.3700370067820493,0.2768006124491129
electricity_transfer,standard,fixed1024,SHIFT8,81552,MAG_ONLY,DELTA_XY_BUDGET,0.3690127420809882,0.4107511651236855,10.16148622004005
electricity_transfer,standard,fixed1024,SHIFT8,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.3690127420809882,0.4141222719174403,10.892804588265449
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,C3,B0,0.3343680757312073,0.3491444549705539,4.232167811627663
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,C3,PLAIN,0.3343680757312073,0.3386978484057568,1.2783584823256589
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,C3,MAG_ONLY,0.3343680757312073,0.3345875100986817,0.06558355014796291
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,C3,DELTA_XY_BUDGET,0.3343680757312073,0.3464930147111251,3.499331433860642
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,C3,DELTA_XY_DEFAULT,0.3343680757312073,0.348764807958499,4.127919990426565
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,MAG_ONLY,B0,0.3345875100986817,0.3491444549705539,4.169318648666465
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,MAG_ONLY,PLAIN,0.3345875100986817,0.3386978484057568,1.2135708350148544
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,MAG_ONLY,C3,0.3345875100986817,0.3343680757312073,-0.06562659039579533
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,MAG_ONLY,DELTA_XY_BUDGET,0.3345875100986817,0.3464930147111251,3.4360013353715413
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.3345875100986817,0.348764807958499,4.065002413174756
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,C3,B0,0.3312050298922717,0.3364809506941514,1.5679701305514104
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,C3,PLAIN,0.3312050298922717,0.3337344386146224,0.7579106108589251
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,C3,MAG_ONLY,0.3312050298922717,0.3305077151604416,-0.21098289082044364
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,C3,DELTA_XY_BUDGET,0.3312050298922717,0.3357965289263371,1.367345591315694
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,C3,DELTA_XY_DEFAULT,0.3312050298922717,0.3405544652032983,2.745356841950475
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,MAG_ONLY,B0,0.3305077151604416,0.3364809506941514,1.7752076369812908
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,MAG_ONLY,PLAIN,0.3305077151604416,0.3337344386146224,0.9668536059914468
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,MAG_ONLY,C3,0.3305077151604416,0.3312050298922717,0.21053869020555283
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,MAG_ONLY,DELTA_XY_BUDGET,0.3305077151604416,0.3357965289263371,1.5750054900227184
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.3305077151604416,0.3405544652032983,2.950115493819516
electricity_transfer,standard,selected,BURST16,81551,C3,B0,0.2900267649792482,0.2882351228699941,-0.6215904888392743
electricity_transfer,standard,selected,BURST16,81551,C3,PLAIN,0.2900267649792482,0.2887374647749418,-0.44653027805428014
electricity_transfer,standard,selected,BURST16,81551,C3,MAG_ONLY,0.2900267649792482,0.2899339130373352,-0.03202520910379203
electricity_transfer,standard,selected,BURST16,81551,C3,DELTA_XY_BUDGET,0.2900267649792482,0.2893143038225613,-0.24625853173296797
electricity_transfer,standard,selected,BURST16,81551,C3,DELTA_XY_DEFAULT,0.2900267649792482,0.2886123473402623,-0.4900752348333537
electricity_transfer,standard,selected,BURST16,81551,MAG_ONLY,B0,0.2899339130373352,0.2882351228699941,-0.5893765306691279
electricity_transfer,standard,selected,BURST16,81551,MAG_ONLY,PLAIN,0.2899339130373352,0.2887374647749418,-0.4143723653340148
electricity_transfer,standard,selected,BURST16,81551,MAG_ONLY,C3,0.2899339130373352,0.2900267649792482,0.03201495624710615
electricity_transfer,standard,selected,BURST16,81551,MAG_ONLY,DELTA_XY_BUDGET,0.2899339130373352,0.2893143038225613,-0.21416473592466012
electricity_transfer,standard,selected,BURST16,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.2899339130373352,0.2886123473402623,-0.457903381214253
electricity_transfer,standard,selected,BURST16,81552,C3,B0,0.2800504169093277,0.28012688113424,0.027296282528366245
electricity_transfer,standard,selected,BURST16,81552,C3,PLAIN,0.2800504169093277,0.2812631075269793,0.4311587923187865
electricity_transfer,standard,selected,BURST16,81552,C3,MAG_ONLY,0.2800504169093277,0.2806710298765393,0.22111757222845752
electricity_transfer,standard,selected,BURST16,81552,C3,DELTA_XY_BUDGET,0.2800504169093277,0.2808334816229364,0.27883595256641414
electricity_transfer,standard,selected,BURST16,81552,C3,DELTA_XY_DEFAULT,0.2800504169093277,0.2851148000329828,1.7762610439967408
electricity_transfer,standard,selected,BURST16,81552,MAG_ONLY,B0,0.2806710298765393,0.28012688113424,-0.1942508123804476
electricity_transfer,standard,selected,BURST16,81552,MAG_ONLY,PLAIN,0.2806710298765393,0.2812631075269793,0.2105066873668182
electricity_transfer,standard,selected,BURST16,81552,MAG_ONLY,C3,0.2806710298765393,0.2800504169093277,-0.2216075855414834
electricity_transfer,standard,selected,BURST16,81552,MAG_ONLY,DELTA_XY_BUDGET,0.2806710298765393,0.2808334816229364,0.05784628864703434
electricity_transfer,standard,selected,BURST16,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.2806710298765393,0.2851148000329828,1.5585897876677857
electricity_transfer,standard,selected,BURST4,81551,C3,B0,0.2532438590270134,0.2536435190736931,0.15756761621161797
electricity_transfer,standard,selected,BURST4,81551,C3,PLAIN,0.2532438590270134,0.2526863283395181,-0.2206414138663515
electricity_transfer,standard,selected,BURST4,81551,C3,MAG_ONLY,0.2532438590270134,0.2531831315456638,-0.023985595319442332
electricity_transfer,standard,selected,BURST4,81551,C3,DELTA_XY_BUDGET,0.2532438590270134,0.2549162572750943,0.6560579015076784
electricity_transfer,standard,selected,BURST4,81551,C3,DELTA_XY_DEFAULT,0.2532438590270134,0.2545324986501696,0.5062770490959156
electricity_transfer,standard,selected,BURST4,81551,MAG_ONLY,B0,0.2531831315456638,0.2536435190736931,0.18150967535485174
electricity_transfer,standard,selected,BURST4,81551,MAG_ONLY,PLAIN,0.2531831315456638,0.2526863283395181,-0.19660866078918815
electricity_transfer,standard,selected,BURST4,81551,MAG_ONLY,C3,0.2531831315456638,0.2532438590270134,0.023979843611188212
electricity_transfer,standard,selected,BURST4,81551,MAG_ONLY,DELTA_XY_BUDGET,0.2531831315456638,0.2549162572750943,0.6798804234600886
electricity_transfer,standard,selected,BURST4,81551,MAG_ONLY,DELTA_XY_DEFAULT,0.2531831315456638,0.2545324986501696,0.5301354882624842
electricity_transfer,standard,selected,BURST4,81552,C3,B0,0.2493430623085505,0.2478356354815973,-0.608236512890481
electricity_transfer,standard,selected,BURST4,81552,C3,PLAIN,0.2493430623085505,0.2492193806131369,-0.04962763935505432
electricity_transfer,standard,selected,BURST4,81552,C3,MAG_ONLY,0.2493430623085505,0.2496181856273826,0.11021765827703423
electricity_transfer,standard,selected,BURST4,81552,C3,DELTA_XY_BUDGET,0.2493430623085505,0.2492831840955073,-0.024020157340531867
electricity_transfer,standard,selected,BURST4,81552,C3,DELTA_XY_DEFAULT,0.2493430623085505,0.2547589415093229,2.125883852667121
electricity_transfer,standard,selected,BURST4,81552,MAG_ONLY,B0,0.2496181856273826,0.2478356354815973,-0.719246908267035
electricity_transfer,standard,selected,BURST4,81552,MAG_ONLY,PLAIN,0.2496181856273826,0.2492193806131369,-0.16002166976925025
electricity_transfer,standard,selected,BURST4,81552,MAG_ONLY,C3,0.2496181856273826,0.2493430623085505,-0.1103392716383933
electricity_transfer,standard,selected,BURST4,81552,MAG_ONLY,DELTA_XY_BUDGET,0.2496181856273826,0.2492831840955073,-0.1343859326455643
electricity_transfer,standard,selected,BURST4,81552,MAG_ONLY,DELTA_XY_DEFAULT,0.2496181856273826,0.2547589415093229,2.0178902657876474
electricity_transfer,standard,selected,BURST8,81551,C3,B0,0.2668069481144237,0.2661035084090802,-0.2643481514201129
electricity_transfer,standard,selected,BURST8,81551,C3,PLAIN,0.2668069481144237,0.2665484044990426,-0.09699687224427045
electricity_transfer,standard,selected,BURST8,81551,C3,MAG_ONLY,0.2668069481144237,0.2666645637396043,-0.053394561625519366
electricity_transfer,standard,selected,BURST8,81551,C3,DELTA_XY_BUDGET,0.2668069481144237,0.2675562277093122,0.2800456566843912
electricity_transfer,standard,selected,BURST8,81551,C3,DELTA_XY_DEFAULT,0.2668069481144237,0.2672978509576653,0.18365386832809305
electricity_transfer,standard,selected,BURST8,81551,MAG_ONLY,B0,0.2666645637396043,0.2661035084090802,-0.21084101216042317
