source,layer,arm,rank,holdout_direction_inner,holdout_direction_cosine,direction_defined,update_squared_norm,holdout_gradient_squared_norm,calibration_projection_energy,min_eigenvalue,eighth_eigenvalue,positive_eigenvalues
electricity,decoder.block.3.layer.1.EncDecAttention.q,CROSS_BLOCK,8,1.2011881686874035e-06,0.029726109119316307,True,3.347132429960382e-05,4.8783511791704425e-05,3.3471324299603764e-05,-2.0244469235014165e-06,2.5107613930793334e-07,146.0
electricity,decoder.block.3.layer.1.EncDecAttention.q,FULL_GRADIENT,512,8.704298980152335e-07,0.018651422882323836,True,4.464477117779905e-05,4.8783511791704425e-05,4.464477117779905e-05,,,
electricity,decoder.block.3.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,8.115355513870135e-08,0.006094683456601886,True,1.801187395943945e-06,9.843598513585625e-05,1.8011873959439449e-06,,,
electricity,decoder.block.3.layer.1.EncDecAttention.v,MEAN_SVD,8,1.2824283439531843e-05,0.13079214850160184,True,9.7667253794397e-05,9.843598513585625e-05,9.7667253794397e-05,-7.969112262155852e-23,4.10625637236879e-06,511.0
electricity,decoder.block.3.layer.1.EncDecAttention.v,SECOND_MOMENT,8,1.1876885652220086e-05,0.13238536203185772,True,8.176573095762085e-05,9.843598513585625e-05,8.176573095762082e-05,2.0888793617365164e-19,4.03085194197943e-05,512.0
electricity,decoder.block.3.layer.1.EncDecAttention.v,CROSS_BLOCK,8,1.1521756399563536e-05,0.12345147356100912,True,8.848933457630809e-05,9.843598513585625e-05,8.848933457630806e-05,-8.990291937212066e-06,1.7127641460299876e-06,134.0
electricity,decoder.block.3.layer.1.EncDecAttention.v,FULL_GRADIENT,512,1.7101083197750323e-05,0.1442456024606131,True,0.0001427868404853708,9.843598513585625e-05,0.0001427868404853708,,,
electricity,decoder.block.4.layer.0.SelfAttention.q,RANDOM_ORTHO,8,0.0,,False,0.0,0.0,0.0,,,
electricity,decoder.block.4.layer.0.SelfAttention.q,MEAN_SVD,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
electricity,decoder.block.4.layer.0.SelfAttention.q,SECOND_MOMENT,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
electricity,decoder.block.4.layer.0.SelfAttention.q,CROSS_BLOCK,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
electricity,decoder.block.4.layer.0.SelfAttention.q,FULL_GRADIENT,512,0.0,,False,0.0,0.0,0.0,,,
electricity,decoder.block.4.layer.0.SelfAttention.v,RANDOM_ORTHO,8,3.027854823789496e-10,0.04075494760544055,True,8.203125629857191e-10,6.728682799306755e-08,8.20312562985719e-10,,,
electricity,decoder.block.4.layer.0.SelfAttention.v,MEAN_SVD,8,2.7569721320255347e-08,0.38197013184743656,True,7.74240504532709e-08,6.728682799306755e-08,7.74240504532709e-08,-1.4829409263982843e-24,7.660050086882466e-10,462.0
electricity,decoder.block.4.layer.0.SelfAttention.v,SECOND_MOMENT,8,2.7430974240175253e-08,0.3926050219908698,True,7.25505498160551e-08,6.728682799306755e-08,7.255054981605505e-08,-1.1589551734561394e-22,1.3303211063249776e-08,494.0
electricity,decoder.block.4.layer.0.SelfAttention.v,CROSS_BLOCK,8,1.969506871962456e-08,0.32228199095353866,True,5.550254143000052e-08,6.728682799306755e-08,5.5502541430000524e-08,-2.661017713784122e-08,7.377125952850154e-11,125.0
electricity,decoder.block.4.layer.0.SelfAttention.v,FULL_GRADIENT,512,2.7781637875525994e-08,0.38087424415208143,True,7.907194580413467e-08,6.728682799306755e-08,7.907194580413467e-08,,,
electricity,decoder.block.4.layer.1.EncDecAttention.q,RANDOM_ORTHO,8,1.544019651759034e-07,0.014257267668569619,True,1.3898917806971954e-06,8.438243510750739e-05,1.3898917806971952e-06,,,
electricity,decoder.block.4.layer.1.EncDecAttention.q,MEAN_SVD,8,5.482098920589589e-06,0.07093258633297023,True,7.078644319603324e-05,8.438243510750739e-05,7.078644319603325e-05,-2.333308656316278e-21,2.2209056746662243e-06,464.0
electricity,decoder.block.4.layer.1.EncDecAttention.q,SECOND_MOMENT,8,4.968974931085964e-06,0.06744565191758368,True,6.432408892038198e-05,8.438243510750739e-05,6.432408892038191e-05,-3.1629553849674552e-21,2.934729838487487e-05,483.0
electricity,decoder.block.4.layer.1.EncDecAttention.q,CROSS_BLOCK,8,2.2912626933696876e-06,0.035022345686424296,True,5.0723271089315636e-05,8.438243510750739e-05,5.072327108931562e-05,-7.17853913556326e-06,3.5640803218988865e-07,150.0
electricity,decoder.block.4.layer.1.EncDecAttention.q,FULL_GRADIENT,512,6.063223345471174e-06,0.07262128004721641,True,8.260898365989794e-05,8.438243510750739e-05,8.260898365989794e-05,,,
electricity,decoder.block.4.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,4.2187301310167e-07,0.03612063746392527,True,1.6639395509773409e-06,8.198136258384538e-05,1.6639395509773409e-06,,,
electricity,decoder.block.4.layer.1.EncDecAttention.v,MEAN_SVD,8,1.6834560986338165e-05,0.22559408716236165,True,6.792552959067897e-05,8.198136258384538e-05,6.792552959067897e-05,-1.8478616325449342e-22,3.792975670916407e-06,510.0
electricity,decoder.block.4.layer.1.EncDecAttention.v,SECOND_MOMENT,8,1.2157642092518846e-05,0.19062626273866037,True,4.961558413997121e-05,8.198136258384538e-05,4.961558413997122e-05,2.138897553323897e-19,5.219219768657875e-05,512.0
electricity,decoder.block.4.layer.1.EncDecAttention.v,CROSS_BLOCK,8,1.0407584135471686e-05,0.15387663080216712,True,5.5800667132348883e-05,8.198136258384538e-05,5.5800667132348883e-05,-1.6493070737149048e-05,1.5685278591212863e-06,129.0
electricity,decoder.block.4.layer.1.EncDecAttention.v,FULL_GRADIENT,512,1.9824910868979098e-05,0.20924341040154196,True,0.00010949739188927191,8.198136258384538e-05,0.00010949739188927191,,,
electricity,decoder.block.5.layer.0.SelfAttention.q,RANDOM_ORTHO,8,0.0,,False,0.0,0.0,0.0,,,
electricity,decoder.block.5.layer.0.SelfAttention.q,MEAN_SVD,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
electricity,decoder.block.5.layer.0.SelfAttention.q,SECOND_MOMENT,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
electricity,decoder.block.5.layer.0.SelfAttention.q,CROSS_BLOCK,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
electricity,decoder.block.5.layer.0.SelfAttention.q,FULL_GRADIENT,512,0.0,,False,0.0,0.0,0.0,,,
electricity,decoder.block.5.layer.0.SelfAttention.v,RANDOM_ORTHO,8,-4.146396791465062e-10,-0.008425152005725049,True,1.4226949542335555e-08,1.7024502834052696e-07,1.4226949542335555e-08,,,
electricity,decoder.block.5.layer.0.SelfAttention.v,MEAN_SVD,8,5.0454148884032806e-08,0.14280501827589656,True,7.332167749844315e-07,1.7024502834052696e-07,7.332167749844326e-07,-1.0873847849355033e-23,3.669654657577358e-10,450.0
electricity,decoder.block.5.layer.0.SelfAttention.v,SECOND_MOMENT,8,4.397922293149634e-08,0.12635104066926098,True,7.11644370967799e-07,1.7024502834052696e-07,7.116443709677993e-07,-1.6899997297793226e-22,4.238432497424813e-08,498.0
electricity,decoder.block.5.layer.0.SelfAttention.v,CROSS_BLOCK,8,6.192296336820475e-08,0.17794167535661912,True,7.113341758762628e-07,1.7024502834052696e-07,7.11334175876263e-07,-7.319469941235849e-08,3.155310323648691e-11,123.0
electricity,decoder.block.5.layer.0.SelfAttention.v,FULL_GRADIENT,512,5.065369946691119e-08,0.14325453776780295,True,7.343973907927528e-07,1.7024502834052696e-07,7.343973907927528e-07,,,
electricity,decoder.block.5.layer.1.EncDecAttention.q,RANDOM_ORTHO,8,4.2427849390886795e-08,0.009467778953713315,True,5.857259308397436e-07,3.428556938355367e-05,5.857259308397436e-07,,,
electricity,decoder.block.5.layer.1.EncDecAttention.q,MEAN_SVD,8,5.2075077662068515e-06,0.14637727459848862,True,3.691485550912125e-05,3.428556938355367e-05,3.6914855509121274e-05,-6.387732331800265e-22,1.6372579431106951e-06,464.0
electricity,decoder.block.5.layer.1.EncDecAttention.q,SECOND_MOMENT,8,4.518044745253675e-06,0.13622541003433872,True,3.2082886998109445e-05,3.428556938355367e-05,3.2082886998109424e-05,-1.9544898366108838e-20,2.098264495010742e-05,471.0
electricity,decoder.block.5.layer.1.EncDecAttention.q,CROSS_BLOCK,8,3.0230631207507917e-06,0.10248303956520005,True,2.537926664911767e-05,3.428556938355367e-05,2.5379266649117668e-05,-5.639631588355095e-06,2.5183933771438016e-07,152.0
electricity,decoder.block.5.layer.1.EncDecAttention.q,FULL_GRADIENT,512,5.595184094714549e-06,0.14113237901634934,True,4.5842054159799013e-05,3.428556938355367e-05,4.5842054159799013e-05,,,
electricity,decoder.block.5.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,5.251915793037583e-07,0.03609699090579454,True,3.1032815071764606e-06,6.82138143466895e-05,3.1032815071764606e-06,,,
electricity,decoder.block.5.layer.1.EncDecAttention.v,MEAN_SVD,8,1.0624303143376212e-05,0.13732617798769906,True,8.774490473356424e-05,6.82138143466895e-05,8.77449047335642e-05,-6.450657444360014e-23,3.7686348619880355e-06,507.0
electricity,decoder.block.5.layer.1.EncDecAttention.v,SECOND_MOMENT,8,7.773822337057188e-06,0.11639200742180487,True,6.539590738190612e-05,6.82138143466895e-05,6.539590738190615e-05,1.2710309148466989e-19,4.839093713719389e-05,512.0
electricity,decoder.block.5.layer.1.EncDecAttention.v,CROSS_BLOCK,8,6.769558941688026e-06,0.09430577313385144,True,7.553910820059666e-05,6.82138143466895e-05,7.553910820059667e-05,-1.3066266868320509e-05,1.7813764941362614e-06,115.0
electricity,decoder.block.5.layer.1.EncDecAttention.v,FULL_GRADIENT,512,1.4391630669186979e-05,0.15849551897086445,True,0.00012086865770371087,6.82138143466895e-05,0.00012086865770371087,,,
ettm1,encoder.block.0.layer.0.SelfAttention.q,RANDOM_ORTHO,8,6.658443132960671e-08,0.07420448461717634,True,7.830557287780327e-08,1.0282350708688477e-05,7.830557287780327e-08,,,
ettm1,encoder.block.0.layer.0.SelfAttention.q,MEAN_SVD,8,2.87845536649259e-06,0.4483938590305676,True,4.007811383535701e-06,1.0282350708688477e-05,4.007811383535699e-06,-5.137754144497382e-23,2.8656073200713148e-08,445.0
ettm1,encoder.block.0.layer.0.SelfAttention.q,SECOND_MOMENT,8,2.8466433482335377e-06,0.45136861847999776,True,3.868218356569886e-06,1.0282350708688477e-05,3.8682183565698835e-06,-7.372691785471787e-23,5.28636430800467e-07,506.0
ettm1,encoder.block.0.layer.0.SelfAttention.q,CROSS_BLOCK,8,2.8503706628556993e-06,0.45600041961719434,True,3.7999666196673253e-06,1.0282350708688477e-05,3.7999666196673224e-06,-1.7871171642151369e-07,2.4591369936554227e-09,65.0
ettm1,encoder.block.0.layer.0.SelfAttention.q,FULL_GRADIENT,512,2.8847021537571443e-06,0.44371443053054305,True,4.110573695013908e-06,1.0282350708688477e-05,4.110573695013908e-06,,,
ettm1,encoder.block.0.layer.0.SelfAttention.v,RANDOM_ORTHO,8,-1.7993906921906344e-08,-0.0005637831552482966,True,1.9970903277186537e-06,0.0005100691288181643,1.9970903277186537e-06,,,
ettm1,encoder.block.0.layer.0.SelfAttention.v,MEAN_SVD,8,3.332198624490665e-05,0.12235168694425727,True,0.00014541620249849886,0.0005100691288181643,0.00014541620249849886,-1.6757164470386174e-21,1.946199159402063e-06,496.0
ettm1,encoder.block.0.layer.0.SelfAttention.v,SECOND_MOMENT,8,3.420807881175988e-05,0.12664677895601104,True,0.0001430342461621633,0.0005100691288181643,0.00014303424616216338,-8.827724915069133e-22,2.3371438906918717e-05,509.0
ettm1,encoder.block.0.layer.0.SelfAttention.v,CROSS_BLOCK,8,3.7266977325102485e-05,0.1405637369951673,True,0.00013780745413014228,0.0005100691288181643,0.00013780745413014255,-2.938089396055634e-06,3.4164508819907324e-07,112.0
ettm1,encoder.block.0.layer.0.SelfAttention.v,FULL_GRADIENT,512,3.4223043120806e-05,0.12195421962145107,True,0.00015438835741598547,0.0005100691288181643,0.00015438835741598547,,,
ettm1,encoder.block.1.layer.0.SelfAttention.q,RANDOM_ORTHO,8,4.593870871745382e-08,0.021961514574607,True,1.3652693815487069e-07,3.204901162858619e-05,1.3652693815487074e-07,,,
ettm1,encoder.block.1.layer.0.SelfAttention.q,MEAN_SVD,8,1.982295193760326e-06,0.10435797363886323,True,1.1258246154562633e-05,3.204901162858619e-05,1.1258246154562633e-05,-9.433263953072282e-23,1.240602145966052e-07,483.0
ettm1,encoder.block.1.layer.0.SelfAttention.q,SECOND_MOMENT,8,2.085928178044937e-06,0.11415228940731835,True,1.0418730612848205e-05,3.204901162858619e-05,1.0418730612848213e-05,1.7554323547507677e-22,2.512931067128245e-06,512.0
ettm1,encoder.block.1.layer.0.SelfAttention.q,CROSS_BLOCK,8,1.85291645447743e-06,0.10016543443137488,True,1.0677295872865341e-05,3.204901162858619e-05,1.0677295872865334e-05,-9.5921715979806e-07,3.765674835713084e-08,70.0
ettm1,encoder.block.1.layer.0.SelfAttention.q,FULL_GRADIENT,512,2.0771311322095477e-06,0.10641709281548234,True,1.18874966795253e-05,3.204901162858619e-05,1.18874966795253e-05,,,
ettm1,encoder.block.1.layer.0.SelfAttention.v,RANDOM_ORTHO,8,6.183679904563362e-07,0.010887501059053836,True,4.41853000708489e-06,0.0007300620467099138,4.418530007084891e-06,,,
ettm1,encoder.block.1.layer.0.SelfAttention.v,MEAN_SVD,8,4.79614064175601e-05,0.1283204773469027,True,0.000191351607531594,0.0007300620467099138,0.0001913516075315939,-8.073066030393039e-22,6.423803349731808e-06,504.0
ettm1,encoder.block.1.layer.0.SelfAttention.v,SECOND_MOMENT,8,4.6065225713160524e-05,0.12583571188525886,True,0.00018356032357922598,0.0007300620467099138,0.000183560323579226,8.931407748082932e-21,5.313882644510705e-05,512.0
ettm1,encoder.block.1.layer.0.SelfAttention.v,CROSS_BLOCK,8,4.317124457294848e-05,0.11891950080512732,True,0.00018051912153337665,0.0007300620467099138,0.00018051912153337662,-3.945951361783918e-06,2.60458258176815e-06,124.0
ettm1,encoder.block.1.layer.0.SelfAttention.v,FULL_GRADIENT,512,5.139384793174227e-05,0.12665805180457074,True,0.00022552614241446687,0.0007300620467099138,0.00022552614241446687,,,
ettm1,encoder.block.2.layer.0.SelfAttention.q,RANDOM_ORTHO,8,4.0196951395089055e-08,0.012233753645860646,True,1.7556681079653634e-07,6.149281177560634e-05,1.755668107965364e-07,,,
ettm1,encoder.block.2.layer.0.SelfAttention.q,MEAN_SVD,8,3.794628561164643e-06,0.13124831598916778,True,1.3593356631835266e-05,6.149281177560634e-05,1.359335663183527e-05,-1.2448187595094612e-22,4.941194547913955e-07,489.0
ettm1,encoder.block.2.layer.0.SelfAttention.q,SECOND_MOMENT,8,3.904421729202797e-06,0.14197109569765035,True,1.2299549995733883e-05,6.149281177560634e-05,1.2299549995733888e-05,9.937437636794666e-23,4.348391895000394e-06,512.0
ettm1,encoder.block.2.layer.0.SelfAttention.q,CROSS_BLOCK,8,3.0403556250080146e-06,0.1096195404954451,True,1.2509745205753403e-05,6.149281177560634e-05,1.2509745205753396e-05,-5.535851408383759e-07,1.7980301718493566e-07,81.0
ettm1,encoder.block.2.layer.0.SelfAttention.q,FULL_GRADIENT,512,3.55290778619875e-06,0.11396228586036371,True,1.5805972291845386e-05,6.149281177560634e-05,1.5805972291845386e-05,,,
ettm1,encoder.block.2.layer.0.SelfAttention.v,RANDOM_ORTHO,8,7.713827224466126e-07,0.01344197773026704,True,4.533288070024728e-06,0.0007264406761503818,4.533288070024727e-06,,,
ettm1,encoder.block.2.layer.0.SelfAttention.v,MEAN_SVD,8,3.908329606771805e-05,0.09667766606409611,True,0.00022497273931335987,0.0007264406761503818,0.00022497273931336003,-1.748728131755156e-21,7.338555922244609e-06,501.0
ettm1,encoder.block.2.layer.0.SelfAttention.v,SECOND_MOMENT,8,3.739236151283418e-05,0.09452578845726367,True,0.00021540958131173766,0.0007264406761503818,0.0002154095813117376,1.6975873858897534e-21,6.163637095060197e-05,512.0
ettm1,encoder.block.2.layer.0.SelfAttention.v,CROSS_BLOCK,8,3.4923249057294805e-05,0.0885204332263725,True,0.0002142604767276055,0.0007264406761503818,0.0002142604767276054,-2.5674331966308277e-06,2.131954999470617e-06,114.0
ettm1,encoder.block.2.layer.0.SelfAttention.v,FULL_GRADIENT,512,4.502644894975504e-05,0.10227934903862226,True,0.0002667837237221298,0.0007264406761503818,0.0002667837237221298,,,
ettm1,encoder.block.3.layer.0.SelfAttention.q,RANDOM_ORTHO,8,1.137292262840007e-07,0.012236214283179779,True,5.918270448878748e-07,0.00014596717877671494,5.918270448878749e-07,,,
ettm1,encoder.block.3.layer.0.SelfAttention.q,MEAN_SVD,8,3.994477104472795e-06,0.06234416560586925,True,2.8123736779931548e-05,0.00014596717877671494,2.8123736779931554e-05,-4.271873698998557e-22,1.1570680390741881e-06,493.0
ettm1,encoder.block.3.layer.0.SelfAttention.q,SECOND_MOMENT,8,4.203765530538285e-06,0.06982971839209784,True,2.4827967841108863e-05,0.00014596717877671494,2.4827967841108873e-05,2.917658559708654e-21,1.1992508903257091e-05,512.0
ettm1,encoder.block.3.layer.0.SelfAttention.q,CROSS_BLOCK,8,1.9625550860554616e-06,0.03230714420729562,True,2.5280831650984493e-05,0.00014596717877671494,2.5280831650984487e-05,-1.488910492855665e-06,4.6879798113956705e-07,88.0
ettm1,encoder.block.3.layer.0.SelfAttention.q,FULL_GRADIENT,512,4.479146016914638e-06,0.06168531642164508,True,3.612198707538531e-05,0.00014596717877671494,3.612198707538531e-05,,,
ettm1,encoder.block.3.layer.0.SelfAttention.v,RANDOM_ORTHO,8,1.9518016025467905e-06,0.022348816972560748,True,7.249583435198777e-06,0.0010520810793673576,7.249583435198775e-06,,,
ettm1,encoder.block.3.layer.0.SelfAttention.v,MEAN_SVD,8,6.978477790006936e-05,0.11750461391435973,True,0.00033524503234991264,0.0010520810793673576,0.00033524503234991264,-7.013255128257048e-22,1.0025554411081434e-05,505.0
ettm1,encoder.block.3.layer.0.SelfAttention.v,SECOND_MOMENT,8,7.31583710716856e-05,0.1257976272179418,True,0.0003214651844649848,0.0010520810793673576,0.0003214651844649848,6.142630485171245e-20,8.913352122696007e-05,512.0
ettm1,encoder.block.3.layer.0.SelfAttention.v,CROSS_BLOCK,8,6.443023775641108e-05,0.1106512923244974,True,0.00032226806878257465,0.0010520810793673576,0.00032226806878257454,-4.889888742805153e-06,4.986412502630915e-06,122.0
ettm1,encoder.block.3.layer.0.SelfAttention.v,FULL_GRADIENT,512,8.440635341007593e-05,0.12643815527420746,True,0.0004235890880050717,0.0010520810793673576,0.0004235890880050717,,,
ettm1,encoder.block.4.layer.0.SelfAttention.q,RANDOM_ORTHO,8,4.129361705313419e-08,0.0020371967486028197,True,1.650234852226975e-06,0.0002489740868084992,1.650234852226975e-06,,,
ettm1,encoder.block.4.layer.0.SelfAttention.q,MEAN_SVD,8,7.797660170172189e-06,0.06406145565925679,True,5.95087536790225e-05,0.0002489740868084992,5.9508753679022485e-05,-4.0310160361425757e-22,3.391044258626018e-06,495.0
ettm1,encoder.block.4.layer.0.SelfAttention.q,SECOND_MOMENT,8,6.7678854203769924e-06,0.059092818960317366,True,5.26844476074436e-05,0.0002489740868084992,5.26844476074436e-05,1.0410031698812462e-20,2.6887871086692577e-05,512.0
ettm1,encoder.block.4.layer.0.SelfAttention.q,CROSS_BLOCK,8,7.141288522372961e-06,0.06163005166388862,True,5.392795451994558e-05,0.0002489740868084992,5.3927954519945615e-05,-2.713568448851599e-06,1.2676324146428404e-06,107.0
ettm1,encoder.block.4.layer.0.SelfAttention.q,FULL_GRADIENT,512,1.2116489593286708e-05,0.08362749346242344,True,8.431431560026861e-05,0.0002489740868084992,8.431431560026861e-05,,,
ettm1,encoder.block.4.layer.0.SelfAttention.v,RANDOM_ORTHO,8,1.9331004723436495e-06,0.01131872424936862,True,1.4005974846581136e-05,0.0020825745297726617,1.4005974846581136e-05,,,
ettm1,encoder.block.4.layer.0.SelfAttention.v,MEAN_SVD,8,0.00012289864278577489,0.09900917461352583,True,0.0007398484035098264,0.0020825745297726617,0.0007398484035098264,-6.444332489390936e-22,2.086787689183864e-05,508.0
ettm1,encoder.block.4.layer.0.SelfAttention.v,SECOND_MOMENT,8,0.0001205822662069962,0.0997744780880068,True,0.0007013380497548036,0.0020825745297726617,0.0007013380497548035,5.187808817089084e-19,0.0001844829954362113,512.0
ettm1,encoder.block.4.layer.0.SelfAttention.v,CROSS_BLOCK,8,0.00012094340766709442,0.09892686785007748,True,0.0007176874161719497,0.0020825745297726617,0.0007176874161719486,-1.1129363044488613e-05,9.96718082314448e-06,134.0
ettm1,encoder.block.4.layer.0.SelfAttention.v,FULL_GRADIENT,512,0.00015264612766942835,0.10913846454363212,True,0.000939323854735932,0.0020825745297726617,0.000939323854735932,,,
ettm1,encoder.block.5.layer.0.SelfAttention.q,RANDOM_ORTHO,8,2.5154660807305805e-07,0.012559099485078457,True,1.2191981968786424e-06,0.0003290376676751564,1.2191981968786424e-06,,,
ettm1,encoder.block.5.layer.0.SelfAttention.q,MEAN_SVD,8,5.609505258748314e-06,0.036748188921665204,True,7.08160371512085e-05,0.0003290376676751564,7.081603715120856e-05,-1.9472333882213452e-22,2.6634325820011693e-06,493.0
ettm1,encoder.block.5.layer.0.SelfAttention.q,SECOND_MOMENT,8,6.611667454318549e-06,0.045497922880631925,True,6.41790442151356e-05,0.0003290376676751564,6.417904421513559e-05,4.353206705531273e-20,2.6918290290616288e-05,512.0
ettm1,encoder.block.5.layer.0.SelfAttention.q,CROSS_BLOCK,8,5.514144118026131e-06,0.03751059065067576,True,6.567541138104548e-05,0.0003290376676751564,6.56754113810455e-05,-3.0871607197244827e-06,1.4339443809042295e-06,111.0
ettm1,encoder.block.5.layer.0.SelfAttention.q,FULL_GRADIENT,512,7.919807918668008e-06,0.04371688913107361,True,9.974363210609873e-05,0.0003290376676751564,9.974363210609873e-05,,,
ettm1,encoder.block.5.layer.0.SelfAttention.v,RANDOM_ORTHO,8,1.8381277020855683e-05,0.052450296231006006,True,3.084895737224589e-05,0.00398120902053435,3.084895737224589e-05,,,
ettm1,encoder.block.5.layer.0.SelfAttention.v,MEAN_SVD,8,0.00037548588704863,0.16890736464062475,True,0.0012412952267125306,0.00398120902053435,0.0012412952267125306,-4.89379223224891e-21,2.917614305710024e-05,509.0
ettm1,encoder.block.5.layer.0.SelfAttention.v,SECOND_MOMENT,8,0.00032099375542116073,0.1524032895681919,True,0.0011142676081955301,0.00398120902053435,0.0011142676081955303,4.955023176739385e-19,0.00029332694295634745,512.0
ettm1,encoder.block.5.layer.0.SelfAttention.v,CROSS_BLOCK,8,0.00034264789858890865,0.15681111519493654,True,0.0011992990210181467,0.00398120902053435,0.0011992990210181464,-3.918853899791895e-05,1.739712691445684e-05,130.0
ettm1,encoder.block.5.layer.0.SelfAttention.v,FULL_GRADIENT,512,0.00040973211263278477,0.16607349150468348,True,0.0015289187051592697,0.00398120902053435,0.0015289187051592697,,,
ettm1,decoder.block.0.layer.0.SelfAttention.q,RANDOM_ORTHO,8,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.0.layer.0.SelfAttention.q,MEAN_SVD,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.0.layer.0.SelfAttention.q,SECOND_MOMENT,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.0.layer.0.SelfAttention.q,CROSS_BLOCK,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.0.layer.0.SelfAttention.q,FULL_GRADIENT,512,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.0.layer.0.SelfAttention.v,RANDOM_ORTHO,8,-8.695238786986201e-10,-0.007961228440107136,True,1.797482079722276e-08,6.636487567829421e-07,1.7974820797222757e-08,,,
ettm1,decoder.block.0.layer.0.SelfAttention.v,MEAN_SVD,8,-4.656113364766486e-08,-0.058257399237177064,True,9.625130377993959e-07,6.636487567829421e-07,9.625130377993963e-07,-2.683477095896792e-22,3.105301453501887e-22,306.0
ettm1,decoder.block.0.layer.0.SelfAttention.v,SECOND_MOMENT,8,-4.6561133647664806e-08,-0.058257399237176974,True,9.625130377993967e-07,6.636487567829421e-07,9.625130377993967e-07,-3.511890163953865e-21,3.5388852580754634e-21,404.0
ettm1,decoder.block.0.layer.0.SelfAttention.v,CROSS_BLOCK,8,-4.656113364766492e-08,-0.0582573992371772,True,9.625130377993938e-07,6.636487567829421e-07,9.625130377993942e-07,-2.8166315188060707e-22,1.1727631722826197e-22,233.0
ettm1,decoder.block.0.layer.0.SelfAttention.v,FULL_GRADIENT,512,-4.65611336476649e-08,-0.058257399237177085,True,9.62513037799397e-07,6.636487567829421e-07,9.62513037799397e-07,,,
ettm1,decoder.block.0.layer.1.EncDecAttention.q,RANDOM_ORTHO,8,1.0502064959527306e-07,0.06847094257517082,True,1.3063448633234181e-07,1.800855828089758e-05,1.3063448633234181e-07,,,
ettm1,decoder.block.0.layer.1.EncDecAttention.q,MEAN_SVD,8,7.643146285232672e-06,0.584123991436035,True,9.507258656027548e-06,1.800855828089758e-05,9.507258656027544e-06,-7.554435165806775e-21,2.525263257703898e-21,299.0
ettm1,decoder.block.0.layer.1.EncDecAttention.q,SECOND_MOMENT,8,7.643146285232667e-06,0.584123991436035,True,9.507258656027534e-06,1.800855828089758e-05,9.507258656027537e-06,-2.643400727730951e-20,2.5977230028534904e-20,397.0
ettm1,decoder.block.0.layer.1.EncDecAttention.q,CROSS_BLOCK,8,7.643146285232669e-06,0.5841239914360353,True,9.507258656027527e-06,1.800855828089758e-05,9.507258656027527e-06,-3.3116622566847102e-21,1.2364152280700906e-21,230.0
ettm1,decoder.block.0.layer.1.EncDecAttention.q,FULL_GRADIENT,512,7.64314628523267e-06,0.5841239914360346,True,9.507258656027556e-06,1.800855828089758e-05,9.507258656027556e-06,,,
ettm1,decoder.block.0.layer.1.EncDecAttention.v,RANDOM_ORTHO,8,7.615693020581122e-06,0.015253805738853,True,6.193917133868256e-05,0.0040243620638589815,6.193917133868257e-05,,,
ettm1,decoder.block.0.layer.1.EncDecAttention.v,MEAN_SVD,8,0.00026546538757837043,0.08639235324164586,True,0.0023462168740608397,0.0040243620638589815,0.0023462168740608375,-8.103711645446904e-24,4.744595873429142e-05,510.0
ettm1,decoder.block.0.layer.1.EncDecAttention.v,SECOND_MOMENT,8,0.0002560467712998114,0.08535627125941166,True,0.002235994296395972,0.0040243620638589815,0.002235994296395973,1.552041708229941e-18,0.0003221717891643823,512.0
ettm1,decoder.block.0.layer.1.EncDecAttention.v,CROSS_BLOCK,8,0.00025451309500891636,0.08372601223463406,True,0.002296161360630949,0.0040243620638589815,0.0022961613606309475,-3.5926420729632104e-05,1.408390739987163e-05,130.0
ettm1,decoder.block.0.layer.1.EncDecAttention.v,FULL_GRADIENT,512,0.000271394837507771,0.08378007102084735,True,0.002607502116816326,0.0040243620638589815,0.002607502116816326,,,
ettm1,decoder.block.1.layer.0.SelfAttention.q,RANDOM_ORTHO,8,0.0,,False,0.0,0.0,0.0,,,
ettm1,decoder.block.1.layer.0.SelfAttention.q,MEAN_SVD,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.1.layer.0.SelfAttention.q,SECOND_MOMENT,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
ettm1,decoder.block.1.layer.0.SelfAttention.q,CROSS_BLOCK,8,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0
