panel,baseline,q,w,absolute_nmae_benefit
ettm1,C0,0.0,0.5,-0.0013697064230624167
ettm1,C0,0.0,0.51,-0.0013977245083419082
ettm1,C0,0.0,0.52,-0.0014257425936213997
ettm1,C0,0.0,0.53,-0.0014537606789008911
ettm1,C0,0.0,0.54,-0.0014817787641803826
ettm1,C0,0.0,0.55,-0.0015097968494598743
ettm1,C0,0.0,0.56,-0.0015378149347393657
ettm1,C0,0.0,0.5700000000000001,-0.0015658330200188572
ettm1,C0,0.0,0.58,-0.0015938511052983482
ettm1,C0,0.0,0.59,-0.0016218691905778397
ettm1,C0,0.0,0.6,-0.0016498872758573312
ettm1,C0,0.0,0.61,-0.0016779053611368226
ettm1,C0,0.0,0.62,-0.001705923446416314
ettm1,C0,0.0,0.63,-0.0017339415316958058
ettm1,C0,0.0,0.64,-0.0017619596169752972
ettm1,C0,0.0,0.65,-0.0017899777022547887
ettm1,C0,0.0,0.66,-0.0018179957875342802
ettm1,C0,0.0,0.67,-0.0018460138728137716
ettm1,C0,0.0,0.68,-0.001874031958093263
ettm1,C0,0.0,0.6900000000000001,-0.0019020500433727546
ettm1,C0,0.0,0.7000000000000001,-0.001930068128652246
ettm1,C0,0.0,0.71,-0.0019580862139317373
ettm1,C0,0.0,0.72,-0.0019861042992112285
ettm1,C0,0.0,0.73,-0.00201412238449072
ettm1,C0,0.0,0.74,-0.0020421404697702115
ettm1,C0,0.0,0.75,-0.002070158555049703
ettm1,C0,0.0,0.76,-0.002098176640329195
ettm1,C0,0.0,0.77,-0.002126194725608686
ettm1,C0,0.0,0.78,-0.0021542128108881778
ettm1,C0,0.0,0.79,-0.002182230896167669
ettm1,C0,0.0,0.8,-0.0022102489814471607
ettm1,C0,0.0,0.81,-0.002238267066726652
ettm1,C0,0.0,0.8200000000000001,-0.0022662851520061436
ettm1,C0,0.0,0.8300000000000001,-0.002294303237285635
ettm1,C0,0.0,0.84,-0.002322321322565126
ettm1,C0,0.0,0.85,-0.002350339407844618
ettm1,C0,0.0,0.86,-0.002378357493124109
ettm1,C0,0.0,0.87,-0.0024063755784036007
ettm1,C0,0.0,0.88,-0.002434393663683092
ettm1,C0,0.0,0.89,-0.0024624117489625836
ettm1,C0,0.0,0.9,-0.002490429834242075
ettm1,C0,0.0,0.91,-0.0025184479195215666
ettm1,C0,0.0,0.92,-0.0025464660048010583
ettm1,C0,0.0,0.93,-0.0025744840900805495
ettm1,C0,0.0,0.9400000000000001,-0.002602502175360041
ettm1,C0,0.0,0.9500000000000001,-0.0026305202606395324
ettm1,C0,0.0,0.96,-0.0026585383459190237
ettm1,C0,0.0,0.97,-0.002686556431198515
ettm1,C0,0.0,0.98,-0.0027145745164780066
ettm1,C0,0.0,0.99,-0.002742592601757498
ettm1,C0,0.0,1.0,-0.0027706106870369895
ettm1,C0,0.1,0.0,1.1940361254875187e-05
ettm1,C0,0.1,0.01,-1.588514922804346e-05
ettm1,C0,0.1,0.02,-4.371065971096211e-05
ettm1,C0,0.1,0.03,-7.153617019388075e-05
ettm1,C0,0.1,0.04,-9.93616806767994e-05
ettm1,C0,0.1,0.05,-0.00012718719115971806
ettm1,C0,0.1,0.06,-0.00015501270164263668
ettm1,C0,0.1,0.07,-0.00018283821212555538
ettm1,C0,0.1,0.08,-0.000210663722608474
ettm1,C0,0.1,0.09,-0.00023848923309139264
ettm1,C0,0.1,0.1,-0.0002663147435743113
ettm1,C0,0.1,0.11,-0.0002941402540572299
ettm1,C0,0.1,0.12,-0.00032196576454014854
ettm1,C0,0.1,0.13,-0.00034979127502306727
ettm1,C0,0.1,0.14,-0.00037761678550598594
ettm1,C0,0.1,0.15,-0.0004054422959889045
ettm1,C0,0.1,0.16,-0.00043326780647182317
ettm1,C0,0.1,0.17,-0.00046109331695474184
ettm1,C0,0.1,0.18,-0.0004889188274376605
ettm1,C0,0.1,0.19,-0.0005167443379205791
ettm1,C0,0.1,0.2,-0.0005445698484034978
ettm1,C0,0.1,0.21,-0.0005723953588864164
ettm1,C0,0.1,0.22,-0.000600220869369335
ettm1,C0,0.1,0.23,-0.0006280463798522538
ettm1,C0,0.1,0.24,-0.0006558718903351723
ettm1,C0,0.1,0.25,-0.000683697400818091
ettm1,C0,0.1,0.26,-0.0007115229113010097
ettm1,C0,0.1,0.27,-0.0007393484217839283
ettm1,C0,0.1,0.28,-0.0007671739322668471
ettm1,C0,0.1,0.29,-0.0007949994427497655
ettm1,C0,0.1,0.3,-0.0008228249532326842
ettm1,C0,0.1,0.31,-0.0008506504637156029
ettm1,C0,0.1,0.32,-0.0008784759741985215
ettm1,C0,0.1,0.33,-0.0009063014846814403
ettm1,C0,0.1,0.34,-0.0009341269951643589
ettm1,C0,0.1,0.35000000000000003,-0.0009619525056472776
ettm1,C0,0.1,0.36,-0.000989778016130196
ettm1,C0,0.1,0.37,-0.0010176035266131148
ettm1,C0,0.1,0.38,-0.0010454290370960333
ettm1,C0,0.1,0.39,-0.001073254547578952
ettm1,C0,0.1,0.4,-0.0011010800580618708
ettm1,C0,0.1,0.41000000000000003,-0.0011289055685447895
ettm1,C0,0.1,0.42,-0.001156731079027708
ettm1,C0,0.1,0.43,-0.0011845565895106265
ettm1,C0,0.1,0.44,-0.0012123820999935453
ettm1,C0,0.1,0.45,-0.001240207610476464
ettm1,C0,0.1,0.46,-0.0012680331209593827
ettm1,C0,0.1,0.47000000000000003,-0.0012958586314423014
ettm1,C0,0.1,0.48,-0.0013236841419252197
ettm1,C0,0.1,0.49,-0.0013515096524081385
ettm1,C0,0.1,0.5,-0.0013793351628910572
ettm1,C0,0.1,0.51,-0.001407160673373976
ettm1,C0,0.1,0.52,-0.0014349861838568946
ettm1,C0,0.1,0.53,-0.0014628116943398131
ettm1,C0,0.1,0.54,-0.0014906372048227319
ettm1,C0,0.1,0.55,-0.0015184627153056506
ettm1,C0,0.1,0.56,-0.0015462882257885693
ettm1,C0,0.1,0.5700000000000001,-0.001574113736271488
ettm1,C0,0.1,0.58,-0.0016019392467544061
ettm1,C0,0.1,0.59,-0.0016297647572373248
ettm1,C0,0.1,0.6,-0.0016575902677202436
ettm1,C0,0.1,0.61,-0.0016854157782031623
ettm1,C0,0.1,0.62,-0.001713241288686081
ettm1,C0,0.1,0.63,-0.0017410667991689995
ettm1,C0,0.1,0.64,-0.0017688923096519182
ettm1,C0,0.1,0.65,-0.001796717820134837
ettm1,C0,0.1,0.66,-0.0018245433306177557
ettm1,C0,0.1,0.67,-0.0018523688411006744
ettm1,C0,0.1,0.68,-0.001880194351583593
ettm1,C0,0.1,0.6900000000000001,-0.0019080198620665117
ettm1,C0,0.1,0.7000000000000001,-0.0019358453725494304
ettm1,C0,0.1,0.71,-0.0019636708830323485
ettm1,C0,0.1,0.72,-0.0019914963935152674
ettm1,C0,0.1,0.73,-0.002019321903998186
ettm1,C0,0.1,0.74,-0.002047147414481105
ettm1,C0,0.1,0.75,-0.0020749729249640234
ettm1,C0,0.1,0.76,-0.002102798435446942
ettm1,C0,0.1,0.77,-0.002130623945929861
ettm1,C0,0.1,0.78,-0.0021584494564127793
ettm1,C0,0.1,0.79,-0.0021862749668956983
ettm1,C0,0.1,0.8,-0.0022141004773786168
ettm1,C0,0.1,0.81,-0.0022419259878615353
ettm1,C0,0.1,0.8200000000000001,-0.0022697514983444542
ettm1,C0,0.1,0.8300000000000001,-0.0022975770088273727
ettm1,C0,0.1,0.84,-0.0023254025193102912
ettm1,C0,0.1,0.85,-0.0023532280297932097
ettm1,C0,0.1,0.86,-0.0023810535402761283
ettm1,C0,0.1,0.87,-0.002408879050759047
ettm1,C0,0.1,0.88,-0.0024367045612419657
ettm1,C0,0.1,0.89,-0.0024645300717248846
ettm1,C0,0.1,0.9,-0.002492355582207803
ettm1,C0,0.1,0.91,-0.0025201810926907217
ettm1,C0,0.1,0.92,-0.0025480066031736406
ettm1,C0,0.1,0.93,-0.002575832113656559
ettm1,C0,0.1,0.9400000000000001,-0.002603657624139478
ettm1,C0,0.1,0.9500000000000001,-0.0026314831346223966
ettm1,C0,0.1,0.96,-0.0026593086451053146
ettm1,C0,0.1,0.97,-0.0026871341555882336
ettm1,C0,0.1,0.98,-0.002714959666071152
ettm1,C0,0.1,0.99,-0.002742785176554071
ettm1,C0,0.1,1.0,-0.0027706106870369895
ettm1,C0,0.5,0.0,-6.508955737424826e-05
ettm1,C0,0.5,0.01,-9.214476867087568e-05
ettm1,C0,0.5,0.02,-0.0001191999799675031
ettm1,C0,0.5,0.03,-0.00014625519126413048
ettm1,C0,0.5,0.04,-0.00017331040256075793
ettm1,C0,0.5,0.05,-0.00020036561385738532
ettm1,C0,0.5,0.06,-0.00022742082515401273
ettm1,C0,0.5,0.07,-0.00025447603645064015
ettm1,C0,0.5,0.08,-0.0002815312477472676
ettm1,C0,0.5,0.09,-0.000308586459043895
ettm1,C0,0.5,0.1,-0.0003356416703405224
ettm1,C0,0.5,0.11,-0.0003626968816371498
ettm1,C0,0.5,0.12,-0.0003897520929337772
ettm1,C0,0.5,0.13,-0.00041680730423040464
ettm1,C0,0.5,0.14,-0.0004438625155270321
ettm1,C0,0.5,0.15,-0.0004709177268236594
ettm1,C0,0.5,0.16,-0.0004979729381202869
ettm1,C0,0.5,0.17,-0.0005250281494169144
ettm1,C0,0.5,0.18,-0.0005520833607135417
ettm1,C0,0.5,0.19,-0.0005791385720101691
ettm1,C0,0.5,0.2,-0.0006061937833067966
ettm1,C0,0.5,0.21,-0.0006332489946034239
ettm1,C0,0.5,0.22,-0.0006603042059000514
ettm1,C0,0.5,0.23,-0.0006873594171966788
ettm1,C0,0.5,0.24,-0.0007144146284933061
ettm1,C0,0.5,0.25,-0.0007414698397899336
ettm1,C0,0.5,0.26,-0.000768525051086561
ettm1,C0,0.5,0.27,-0.0007955802623831885
ettm1,C0,0.5,0.28,-0.0008226354736798159
ettm1,C0,0.5,0.29,-0.0008496906849764431
ettm1,C0,0.5,0.3,-0.0008767458962730706
ettm1,C0,0.5,0.31,-0.000903801107569698
ettm1,C0,0.5,0.32,-0.0009308563188663255
ettm1,C0,0.5,0.33,-0.0009579115301629529
ettm1,C0,0.5,0.34,-0.0009849667414595805
ettm1,C0,0.5,0.35000000000000003,-0.0010120219527562078
ettm1,C0,0.5,0.36,-0.0010390771640528351
ettm1,C0,0.5,0.37,-0.0010661323753494625
ettm1,C0,0.5,0.38,-0.00109318758664609
ettm1,C0,0.5,0.39,-0.0011202427979427174
ettm1,C0,0.5,0.4,-0.001147298009239345
ettm1,C0,0.5,0.41000000000000003,-0.0011743532205359722
ettm1,C0,0.5,0.42,-0.0012014084318325996
ettm1,C0,0.5,0.43,-0.001228463643129227
ettm1,C0,0.5,0.44,-0.0012555188544258545
ettm1,C0,0.5,0.45,-0.0012825740657224818
ettm1,C0,0.5,0.46,-0.0013096292770191093
ettm1,C0,0.5,0.47000000000000003,-0.0013366844883157367
ettm1,C0,0.5,0.48,-0.001363739699612364
ettm1,C0,0.5,0.49,-0.0013907949109089913
ettm1,C0,0.5,0.5,-0.001417850122205619
ettm1,C0,0.5,0.51,-0.0014449053335022465
ettm1,C0,0.5,0.52,-0.0014719605447988738
ettm1,C0,0.5,0.53,-0.0014990157560955013
ettm1,C0,0.5,0.54,-0.0015260709673921287
ettm1,C0,0.5,0.55,-0.0015531261786887562
ettm1,C0,0.5,0.56,-0.0015801813899853836
ettm1,C0,0.5,0.5700000000000001,-0.0016072366012820111
ettm1,C0,0.5,0.58,-0.001634291812578638
ettm1,C0,0.5,0.59,-0.0016613470238752656
ettm1,C0,0.5,0.6,-0.001688402235171893
ettm1,C0,0.5,0.61,-0.0017154574464685205
ettm1,C0,0.5,0.62,-0.0017425126577651478
ettm1,C0,0.5,0.63,-0.0017695678690617753
ettm1,C0,0.5,0.64,-0.0017966230803584027
ettm1,C0,0.5,0.65,-0.0018236782916550302
ettm1,C0,0.5,0.66,-0.0018507335029516576
ettm1,C0,0.5,0.67,-0.0018777887142482851
ettm1,C0,0.5,0.68,-0.0019048439255449124
ettm1,C0,0.5,0.6900000000000001,-0.00193189913684154
ettm1,C0,0.5,0.7000000000000001,-0.0019589543481381673
ettm1,C0,0.5,0.71,-0.0019860095594347944
ettm1,C0,0.5,0.72,-0.002013064770731422
ettm1,C0,0.5,0.73,-0.002040119982028049
ettm1,C0,0.5,0.74,-0.0020671751933246767
ettm1,C0,0.5,0.75,-0.0020942304046213042
ettm1,C0,0.5,0.76,-0.0021212856159179318
ettm1,C0,0.5,0.77,-0.0021483408272145593
ettm1,C0,0.5,0.78,-0.0021753960385111864
ettm1,C0,0.5,0.79,-0.002202451249807814
ettm1,C0,0.5,0.8,-0.0022295064611044415
ettm1,C0,0.5,0.81,-0.002256561672401069
ettm1,C0,0.5,0.8200000000000001,-0.002283616883697696
ettm1,C0,0.5,0.8300000000000001,-0.0023106720949943238
ettm1,C0,0.5,0.84,-0.002337727306290951
ettm1,C0,0.5,0.85,-0.0023647825175875784
ettm1,C0,0.5,0.86,-0.0023918377288842056
ettm1,C0,0.5,0.87,-0.002418892940180833
ettm1,C0,0.5,0.88,-0.0024459481514774607
ettm1,C0,0.5,0.89,-0.002473003362774088
ettm1,C0,0.5,0.9,-0.0025000585740707153
ettm1,C0,0.5,0.91,-0.002527113785367343
ettm1,C0,0.5,0.92,-0.0025541689966639704
ettm1,C0,0.5,0.93,-0.002581224207960598
ettm1,C0,0.5,0.9400000000000001,-0.002608279419257225
ettm1,C0,0.5,0.9500000000000001,-0.0026353346305538526
ettm1,C0,0.5,0.96,-0.0026623898418504798
ettm1,C0,0.5,0.97,-0.0026894450531471073
ettm1,C0,0.5,0.98,-0.0027165002644437344
ettm1,C0,0.5,0.99,-0.002743555475740362
ettm1,C0,0.5,1.0,-0.0027706106870369895
ettm1,C0,1.0,0.0,-0.00016137695566065258
ettm1,C0,1.0,0.01,-0.00018746929297441594
ettm1,C0,1.0,0.02,-0.0002135616302881793
ettm1,C0,1.0,0.03,-0.00023965396760194268
ettm1,C0,1.0,0.04,-0.00026574630491570605
ettm1,C0,1.0,0.05,-0.00029183864222946947
ettm1,C0,1.0,0.06,-0.0003179309795432328
ettm1,C0,1.0,0.07,-0.0003440233168569962
ettm1,C0,1.0,0.08,-0.0003701156541707595
ettm1,C0,1.0,0.09,-0.0003962079914845229
ettm1,C0,1.0,0.1,-0.0004223003287982863
ettm1,C0,1.0,0.11,-0.0004483926661120497
ettm1,C0,1.0,0.12,-0.000474485003425813
ettm1,C0,1.0,0.13,-0.0005005773407395764
ettm1,C0,1.0,0.14,-0.0005266696780533398
ettm1,C0,1.0,0.15,-0.000552762015367103
ettm1,C0,1.0,0.16,-0.0005788543526808665
ettm1,C0,1.0,0.17,-0.0006049466899946299
ettm1,C0,1.0,0.18,-0.0006310390273083932
ettm1,C0,1.0,0.19,-0.0006571313646221566
ettm1,C0,1.0,0.2,-0.00068322370193592
ettm1,C0,1.0,0.21,-0.0007093160392496833
ettm1,C0,1.0,0.22,-0.0007354083765634468
ettm1,C0,1.0,0.23,-0.0007615007138772101
ettm1,C0,1.0,0.24,-0.0007875930511909734
ettm1,C0,1.0,0.25,-0.0008136853885047368
ettm1,C0,1.0,0.26,-0.0008397777258185002
ettm1,C0,1.0,0.27,-0.0008658700631322637
ettm1,C0,1.0,0.28,-0.0008919624004460271
ettm1,C0,1.0,0.29,-0.0009180547377597902
ettm1,C0,1.0,0.3,-0.0009441470750735536
ettm1,C0,1.0,0.31,-0.000970239412387317
ettm1,C0,1.0,0.32,-0.0009963317497010803
ettm1,C0,1.0,0.33,-0.0010224240870148438
ettm1,C0,1.0,0.34,-0.0010485164243286072
ettm1,C0,1.0,0.35000000000000003,-0.0010746087616423706
ettm1,C0,1.0,0.36,-0.0011007010989561338
ettm1,C0,1.0,0.37,-0.0011267934362698972
ettm1,C0,1.0,0.38,-0.0011528857735836606
ettm1,C0,1.0,0.39,-0.001178978110897424
ettm1,C0,1.0,0.4,-0.0012050704482111875
ettm1,C0,1.0,0.41000000000000003,-0.001231162785524951
ettm1,C0,1.0,0.42,-0.0012572551228387141
ettm1,C0,1.0,0.43,-0.0012833474601524775
ettm1,C0,1.0,0.44,-0.001309439797466241
ettm1,C0,1.0,0.45,-0.0013355321347800042
ettm1,C0,1.0,0.46,-0.0013616244720937676
ettm1,C0,1.0,0.47000000000000003,-0.001387716809407531
ettm1,C0,1.0,0.48,-0.0014138091467212942
ettm1,C0,1.0,0.49,-0.0014399014840350576
ettm1,C0,1.0,0.5,-0.001465993821348821
ettm1,C0,1.0,0.51,-0.0014920861586625845
ettm1,C0,1.0,0.52,-0.001518178495976348
ettm1,C0,1.0,0.53,-0.0015442708332901113
ettm1,C0,1.0,0.54,-0.0015703631706038747
ettm1,C0,1.0,0.55,-0.0015964555079176382
ettm1,C0,1.0,0.56,-0.0016225478452314016
ettm1,C0,1.0,0.5700000000000001,-0.0016486401825451648
ettm1,C0,1.0,0.58,-0.0016747325198589278
ettm1,C0,1.0,0.59,-0.0017008248571726912
ettm1,C0,1.0,0.6,-0.0017269171944864546
ettm1,C0,1.0,0.61,-0.001753009531800218
ettm1,C0,1.0,0.62,-0.0017791018691139815
ettm1,C0,1.0,0.63,-0.0018051942064277449
ettm1,C0,1.0,0.64,-0.0018312865437415083
ettm1,C0,1.0,0.65,-0.0018573788810552717
ettm1,C0,1.0,0.66,-0.0018834712183690352
ettm1,C0,1.0,0.67,-0.0019095635556827986
ettm1,C0,1.0,0.68,-0.001935655892996562
ettm1,C0,1.0,0.6900000000000001,-0.001961748230310325
ettm1,C0,1.0,0.7000000000000001,-0.0019878405676240886
ettm1,C0,1.0,0.71,-0.0020139329049378516
ettm1,C0,1.0,0.72,-0.002040025242251615
ettm1,C0,1.0,0.73,-0.0020661175795653785
ettm1,C0,1.0,0.74,-0.002092209916879142
ettm1,C0,1.0,0.75,-0.0021183022541929053
ettm1,C0,1.0,0.76,-0.0021443945915066687
ettm1,C0,1.0,0.77,-0.002170486928820432
ettm1,C0,1.0,0.78,-0.0021965792661341956
ettm1,C0,1.0,0.79,-0.002222671603447959
ettm1,C0,1.0,0.8,-0.0022487639407617224
ettm1,C0,1.0,0.81,-0.002274856278075486
ettm1,C0,1.0,0.8200000000000001,-0.0023009486153892493
ettm1,C0,1.0,0.8300000000000001,-0.0023270409527030127
ettm1,C0,1.0,0.84,-0.0023531332900167757
ettm1,C0,1.0,0.85,-0.002379225627330539
ettm1,C0,1.0,0.86,-0.0024053179646443025
ettm1,C0,1.0,0.87,-0.002431410301958066
ettm1,C0,1.0,0.88,-0.002457502639271829
ettm1,C0,1.0,0.89,-0.0024835949765855923
ettm1,C0,1.0,0.9,-0.0025096873138993558
ettm1,C0,1.0,0.91,-0.002535779651213119
ettm1,C0,1.0,0.92,-0.0025618719885268826
ettm1,C0,1.0,0.93,-0.002587964325840646
ettm1,C0,1.0,0.9400000000000001,-0.0026140566631544094
ettm1,C0,1.0,0.9500000000000001,-0.002640149000468173
ettm1,C0,1.0,0.96,-0.002666241337781936
ettm1,C0,1.0,0.97,-0.0026923336750956993
ettm1,C0,1.0,0.98,-0.0027184260124094627
ettm1,C0,1.0,0.99,-0.002744518349723226
ettm1,C0,1.0,1.0,-0.0027706106870369895
ettm1,C2,0.0,0.0,0.0008409685715338178
ettm1,C2,0.0,0.01,0.0007332867341760042
ettm1,C2,0.0,0.02,0.0006256048968181903
ettm1,C2,0.0,0.03,0.0005179230594603767
ettm1,C2,0.0,0.04,0.00041024122210256306
ettm1,C2,0.0,0.05,0.0003025593847447494
ettm1,C2,0.0,0.06,0.00019487754738693568
ettm1,C2,0.0,0.07,8.719571002912196e-05
ettm1,C2,0.0,0.08,-2.0486127328691543e-05
ettm1,C2,0.0,0.09,-0.00012816796468650526
ettm1,C2,0.0,0.1,-0.00023584980204431898
ettm1,C2,0.0,0.11,-0.0003435316394021327
ettm1,C2,0.0,0.12,-0.0004512134767599462
ettm1,C2,0.0,0.13,-0.00055889531411776
ettm1,C2,0.0,0.14,-0.0006665771514755737
ettm1,C2,0.0,0.15,-0.0007742589888333872
ettm1,C2,0.0,0.16,-0.000881940826191201
ettm1,C2,0.0,0.17,-0.0009896226635490147
ettm1,C2,0.0,0.18,-0.001097304500906828
ettm1,C2,0.0,0.19,-0.001204986338264642
ettm1,C2,0.0,0.2,-0.0013126681756224557
ettm1,C2,0.0,0.21,-0.0014203500129802691
ettm1,C2,0.0,0.22,-0.0015280318503380832
ettm1,C2,0.0,0.23,-0.0016357136876958968
ettm1,C2,0.0,0.24,-0.0017433955250537102
ettm1,C2,0.0,0.25,-0.001851077362411524
ettm1,C2,0.0,0.26,-0.001958759199769338
ettm1,C2,0.0,0.27,-0.0020664410371271516
ettm1,C2,0.0,0.28,-0.002174122874484965
ettm1,C2,0.0,0.29,-0.0022818047118427784
ettm1,C2,0.0,0.3,-0.0023894865492005922
ettm1,C2,0.0,0.31,-0.002497168386558406
ettm1,C2,0.0,0.32,-0.00260485022391622
ettm1,C2,0.0,0.33,-0.0027125320612740337
ettm1,C2,0.0,0.34,-0.002820213898631847
ettm1,C2,0.0,0.35000000000000003,-0.002927895735989661
ettm1,C2,0.0,0.36,-0.0030355775733474743
ettm1,C2,0.0,0.37,-0.003143259410705288
ettm1,C2,0.0,0.38,-0.0032509412480631016
ettm1,C2,0.0,0.39,-0.0033586230854209154
ettm1,C2,0.0,0.4,-0.003466304922778729
ettm1,C2,0.0,0.41000000000000003,-0.003573986760136543
ettm1,C2,0.0,0.42,-0.003681668597494356
ettm1,C2,0.0,0.43,-0.0037893504348521694
ettm1,C2,0.0,0.44,-0.003897032272209984
ettm1,C2,0.0,0.45,-0.004004714109567798
ettm1,C2,0.0,0.46,-0.004112395946925611
ettm1,C2,0.0,0.47000000000000003,-0.0042200777842834256
ettm1,C2,0.0,0.48,-0.004327759621641238
ettm1,C2,0.0,0.49,-0.004435441458999052
ettm1,C2,0.0,0.5,-0.004543123296356866
ettm1,C2,0.0,0.51,-0.004650805133714679
ettm1,C2,0.0,0.52,-0.004758486971072493
ettm1,C2,0.0,0.53,-0.004866168808430307
ettm1,C2,0.0,0.54,-0.004973850645788121
ettm1,C2,0.0,0.55,-0.0050815324831459344
ettm1,C2,0.0,0.56,-0.005189214320503748
ettm1,C2,0.0,0.5700000000000001,-0.005296896157861562
ettm1,C2,0.0,0.58,-0.005404577995219375
ettm1,C2,0.0,0.59,-0.005512259832577189
ettm1,C2,0.0,0.6,-0.005619941669935002
ettm1,C2,0.0,0.61,-0.005727623507292816
ettm1,C2,0.0,0.62,-0.00583530534465063
ettm1,C2,0.0,0.63,-0.005942987182008443
ettm1,C2,0.0,0.64,-0.006050669019366258
ettm1,C2,0.0,0.65,-0.006158350856724071
ettm1,C2,0.0,0.66,-0.006266032694081884
ettm1,C2,0.0,0.67,-0.006373714531439699
ettm1,C2,0.0,0.68,-0.006481396368797512
ettm1,C2,0.0,0.6900000000000001,-0.006589078206155326
ettm1,C2,0.0,0.7000000000000001,-0.00669676004351314
ettm1,C2,0.0,0.71,-0.006804441880870952
ettm1,C2,0.0,0.72,-0.0069121237182287664
ettm1,C2,0.0,0.73,-0.00701980555558658
ettm1,C2,0.0,0.74,-0.007127487392944394
ettm1,C2,0.0,0.75,-0.0072351692303022075
ettm1,C2,0.0,0.76,-0.007342851067660021
ettm1,C2,0.0,0.77,-0.007450532905017835
ettm1,C2,0.0,0.78,-0.0075582147423756485
ettm1,C2,0.0,0.79,-0.007665896579733463
ettm1,C2,0.0,0.8,-0.007773578417091276
ettm1,C2,0.0,0.81,-0.00788126025444909
ettm1,C2,0.0,0.8200000000000001,-0.007988942091806903
ettm1,C2,0.0,0.8300000000000001,-0.008096623929164718
ettm1,C2,0.0,0.84,-0.00820430576652253
ettm1,C2,0.0,0.85,-0.008311987603880343
ettm1,C2,0.0,0.86,-0.008419669441238157
ettm1,C2,0.0,0.87,-0.00852735127859597
ettm1,C2,0.0,0.88,-0.008635033115953787
ettm1,C2,0.0,0.89,-0.0087427149533116
ettm1,C2,0.0,0.9,-0.008850396790669414
ettm1,C2,0.0,0.91,-0.008958078628027227
ettm1,C2,0.0,0.92,-0.00906576046538504
ettm1,C2,0.0,0.93,-0.009173442302742855
ettm1,C2,0.0,0.9400000000000001,-0.009281124140100669
ettm1,C2,0.0,0.9500000000000001,-0.009388805977458482
ettm1,C2,0.0,0.96,-0.009496487814816294
ettm1,C2,0.0,0.97,-0.009604169652174107
ettm1,C2,0.0,0.98,-0.009711851489531922
ettm1,C2,0.0,0.99,-0.009819533326889736
ettm1,C2,0.0,1.0,-0.00992721516424755
ettm1,C2,0.1,0.0,0.0008524565775751114
ettm1,C2,0.1,0.01,0.0007446598601568848
ettm1,C2,0.1,0.02,0.0006368631427386581
ettm1,C2,0.1,0.03,0.0005290664253204316
ettm1,C2,0.1,0.04,0.00042126970790220484
ettm1,C2,0.1,0.05,0.0003134729904839782
ettm1,C2,0.1,0.06,0.00020567627306575167
ettm1,C2,0.1,0.07,9.7879555647525e-05
ettm1,C2,0.1,0.08,-9.917161770701456e-06
ettm1,C2,0.1,0.09,-0.00011771387918892802
ettm1,C2,0.1,0.1,-0.00022551059660715468
ettm1,C2,0.1,0.11,-0.00033330731402538146
ettm1,C2,0.1,0.12,-0.0004411040314436079
ettm1,C2,0.1,0.13,-0.0005489007488618346
ettm1,C2,0.1,0.14,-0.0006566974662800613
ettm1,C2,0.1,0.15,-0.0007644941836982877
ettm1,C2,0.1,0.16,-0.0008722909011165144
ettm1,C2,0.1,0.17,-0.000980087618534741
ettm1,C2,0.1,0.18,-0.0010878843359529676
ettm1,C2,0.1,0.19,-0.0011956810533711943
ettm1,C2,0.1,0.2,-0.001303477770789421
ettm1,C2,0.1,0.21,-0.0014112744882076472
ettm1,C2,0.1,0.22,-0.0015190712056258743
ettm1,C2,0.1,0.23,-0.001626867923044101
ettm1,C2,0.1,0.24,-0.0017346646404623272
ettm1,C2,0.1,0.25,-0.0018424613578805538
ettm1,C2,0.1,0.26,-0.0019502580752987805
ettm1,C2,0.1,0.27,-0.002058054792717007
ettm1,C2,0.1,0.28,-0.002165851510135234
ettm1,C2,0.1,0.29,-0.00227364822755346
ettm1,C2,0.1,0.3,-0.0023814449449716868
ettm1,C2,0.1,0.31,-0.0024892416623899134
ettm1,C2,0.1,0.32,-0.00259703837980814
ettm1,C2,0.1,0.33,-0.0027048350972263668
ettm1,C2,0.1,0.34,-0.0028126318146445934
ettm1,C2,0.1,0.35000000000000003,-0.00292042853206282
ettm1,C2,0.1,0.36,-0.0030282252494810463
ettm1,C2,0.1,0.37,-0.003136021966899273
ettm1,C2,0.1,0.38,-0.0032438186843174997
ettm1,C2,0.1,0.39,-0.0033516154017357263
ettm1,C2,0.1,0.4,-0.003459412119153953
ettm1,C2,0.1,0.41000000000000003,-0.0035672088365721797
ettm1,C2,0.1,0.42,-0.0036750055539904055
ettm1,C2,0.1,0.43,-0.003782802271408632
ettm1,C2,0.1,0.44,-0.0038905989888268597
ettm1,C2,0.1,0.45,-0.003998395706245087
ettm1,C2,0.1,0.46,-0.0041061924236633135
ettm1,C2,0.1,0.47000000000000003,-0.00421398914108154
ettm1,C2,0.1,0.48,-0.004321785858499766
ettm1,C2,0.1,0.49,-0.004429582575917993
ettm1,C2,0.1,0.5,-0.004537379293336219
ettm1,C2,0.1,0.51,-0.004645176010754446
ettm1,C2,0.1,0.52,-0.004752972728172673
ettm1,C2,0.1,0.53,-0.004860769445590899
ettm1,C2,0.1,0.54,-0.004968566163009126
ettm1,C2,0.1,0.55,-0.005076362880427353
ettm1,C2,0.1,0.56,-0.005184159597845579
ettm1,C2,0.1,0.5700000000000001,-0.005291956315263806
ettm1,C2,0.1,0.58,-0.005399753032682032
ettm1,C2,0.1,0.59,-0.005507549750100258
