panel,kind,condition,new,baseline,seed,gain_pct
electricity_transfer,shape,STEP6_D17,C0,F0,81552,27.707134212194195
electricity_transfer,shape,STEP6_D17,C0,F0,81553,34.874235353198365
electricity_transfer,shape,STEP6_D17,C0,PERSISTENCE,81551,61.12407974558407
electricity_transfer,shape,STEP6_D17,C0,PERSISTENCE,81552,57.38322112711886
electricity_transfer,shape,STEP6_D17,C0,PERSISTENCE,81553,61.60824058315029
electricity_transfer,shape,STEP6_D17,C0,SEASONAL,81551,79.40159095192789
electricity_transfer,shape,STEP6_D17,C0,SEASONAL,81552,77.41949675300278
electricity_transfer,shape,STEP6_D17,C0,SEASONAL,81553,79.65812360535396
electricity_transfer,shape,STEP6_D17,C3,C0,81551,2.6867146987181068
electricity_transfer,shape,STEP6_D17,C3,C0,81552,9.609646248341374
electricity_transfer,shape,STEP6_D17,C3,C0,81553,5.024236562914397
electricity_transfer,shape,STEP6_D17,C3,C2,81551,3.537976104907969
electricity_transfer,shape,STEP6_D17,C3,C2,81552,1.5143175713951518
electricity_transfer,shape,STEP6_D17,C3,C2,81553,0.2244019632135607
electricity_transfer,shape,STEP6_D17,C3,M_RECENCY,81551,0.738928338426792
electricity_transfer,shape,STEP6_D17,C3,M_RECENCY,81552,0.8889277287251307
electricity_transfer,shape,STEP6_D17,C3,M_RECENCY,81553,0.137387902889452
electricity_transfer,shape,STEP6_D17,C3,F0,81551,35.824739946731135
electricity_transfer,shape,STEP6_D17,C3,F0,81552,34.65422287719054
electricity_transfer,shape,STEP6_D17,C3,F0,81553,38.14630783246054
electricity_transfer,shape,STEP6_D17,C3,PERSISTENCE,81551,62.16856480932139
electricity_transfer,shape,STEP6_D17,C3,PERSISTENCE,81552,61.47854281924061
electricity_transfer,shape,STEP6_D17,C3,PERSISTENCE,81553,63.53713339691778
electricity_transfer,shape,STEP6_D17,C3,SEASONAL,81551,79.95501143552451
electricity_transfer,shape,STEP6_D17,C3,SEASONAL,81552,79.58940323613444
electricity_transfer,shape,STEP6_D17,C3,SEASONAL,81553,80.68014759675663
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C2_GC2,81551,5.7249639693126575
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C2_GC2,81552,2.3456062113574427
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C2_GC2,81553,0.2244019632135607
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C3_GC2,81551,0.9409231589892376
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C3_GC2,81552,3.1298729501254785
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C3_GC2,81553,-0.5625266930031625
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C2_GC3,81551,1.066216326262659
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C2_GC3,81552,4.171363578959331
electricity_transfer,shape,STEP6_D17,FIX_C3_GC3,FIX_C2_GC3,81553,1.985292006086892
electricity_transfer,shape,STEP6_D63,C0,F0,81551,6.925236743881468
electricity_transfer,shape,STEP6_D63,C0,F0,81552,16.557078455272634
electricity_transfer,shape,STEP6_D63,C0,F0,81553,4.365698911691885
electricity_transfer,shape,STEP6_D63,C0,PERSISTENCE,81551,65.92446713141973
electricity_transfer,shape,STEP6_D63,C0,PERSISTENCE,81552,69.45077359022123
electricity_transfer,shape,STEP6_D63,C0,PERSISTENCE,81553,64.98739662510911
electricity_transfer,shape,STEP6_D63,C0,SEASONAL,81551,4.001342892676463
electricity_transfer,shape,STEP6_D63,C0,SEASONAL,81552,13.935763754102314
electricity_transfer,shape,STEP6_D63,C0,SEASONAL,81553,1.3613985499822845
electricity_transfer,shape,STEP6_D63,C3,C0,81551,2.4680576738335014
electricity_transfer,shape,STEP6_D63,C3,C0,81552,-4.336059875343157
electricity_transfer,shape,STEP6_D63,C3,C0,81553,3.817578257462906
electricity_transfer,shape,STEP6_D63,C3,C2,81551,-0.2419073951282824
electricity_transfer,shape,STEP6_D63,C3,C2,81552,-3.821441933553893
electricity_transfer,shape,STEP6_D63,C3,C2,81553,-0.4862567693775022
electricity_transfer,shape,STEP6_D63,C3,M_RECENCY,81551,0.0013487938851697
electricity_transfer,shape,STEP6_D63,C3,M_RECENCY,81552,-0.1354168095335506
electricity_transfer,shape,STEP6_D63,C3,M_RECENCY,81553,0.0523863392332568
electricity_transfer,shape,STEP6_D63,C3,F0,81551,9.22237558082647
electricity_transfer,shape,STEP6_D63,C3,F0,81552,12.93894341535764
electricity_transfer,shape,STEP6_D63,C3,F0,81553,8.016613196715749
electricity_transfer,shape,STEP6_D63,C3,PERSISTENCE,81551,66.76547093528238
electricity_transfer,shape,STEP6_D63,C3,PERSISTENCE,81552,68.12614084163909
electricity_transfer,shape,STEP6_D63,C3,PERSISTENCE,81553,66.32403015892068
electricity_transfer,shape,STEP6_D63,C3,SEASONAL,81551,6.370645116190876
electricity_transfer,shape,STEP6_D63,C3,SEASONAL,81552,10.203966939223418
electricity_transfer,shape,STEP6_D63,C3,SEASONAL,81553,5.127004352403652
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C2_GC2,81551,-1.2457099052529452
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C2_GC2,81552,-1.7916104463888916
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C2_GC2,81553,-0.4862567693775244
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C3_GC2,81551,0.3363369417231143
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C3_GC2,81552,-3.168362441990147
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C3_GC2,81553,3.281369831922776
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C2_GC3,81551,4.03484699613993
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C2_GC3,81552,0.597573837010057
electricity_transfer,shape,STEP6_D63,FIX_C3_GC3,FIX_C2_GC3,81553,0.4567360766295048
electricity_transfer,shape,STEP8_D31,C0,F0,81551,34.70985354296342
electricity_transfer,shape,STEP8_D31,C0,F0,81552,28.033316657474423
electricity_transfer,shape,STEP8_D31,C0,F0,81553,37.75153465460501
electricity_transfer,shape,STEP8_D31,C0,PERSISTENCE,81551,64.05741220835556
electricity_transfer,shape,STEP8_D31,C0,PERSISTENCE,81552,60.38194161787753
electricity_transfer,shape,STEP8_D31,C0,PERSISTENCE,81553,65.73187453264066
electricity_transfer,shape,STEP8_D31,C0,SEASONAL,81551,-1.2585821568903643
electricity_transfer,shape,STEP8_D31,C0,SEASONAL,81552,-11.613232826691956
electricity_transfer,shape,STEP8_D31,C0,SEASONAL,81553,3.458765459122326
electricity_transfer,shape,STEP8_D31,C3,C0,81551,3.6416735407456713
electricity_transfer,shape,STEP8_D31,C3,C0,81552,11.777796362250124
electricity_transfer,shape,STEP8_D31,C3,C0,81553,2.587529262786381
electricity_transfer,shape,STEP8_D31,C3,C2,81551,-0.1316743492319139
electricity_transfer,shape,STEP8_D31,C3,C2,81552,5.0719151044608335
electricity_transfer,shape,STEP8_D31,C3,C2,81553,-0.9192719216792876
electricity_transfer,shape,STEP8_D31,C3,M_RECENCY,81551,0.4133499047864752
electricity_transfer,shape,STEP8_D31,C3,M_RECENCY,81552,0.1819865469457338
electricity_transfer,shape,STEP8_D31,C3,M_RECENCY,81553,-0.1015923044516142
electricity_transfer,shape,STEP8_D31,C3,F0,81551,37.08750753120342
electricity_transfer,shape,STEP8_D31,C3,F0,81552,36.50940607022248
electricity_transfer,shape,STEP8_D31,C3,F0,81553,39.36223191105255
electricity_transfer,shape,STEP8_D31,C3,PERSISTENCE,81551,65.36632391782315
electricity_transfer,shape,STEP8_D31,C3,PERSISTENCE,81552,65.04807585680128
electricity_transfer,shape,STEP8_D31,C3,PERSISTENCE,81553,66.61857230691693
electricity_transfer,shape,STEP8_D31,C3,SEASONAL,81551,2.428924837251323
electricity_transfer,shape,STEP8_D31,C3,SEASONAL,81552,1.5323464489599423
electricity_transfer,shape,STEP8_D31,C3,SEASONAL,81553,5.956798153522769
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C2_GC2,81551,2.689405983594284
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C2_GC2,81552,4.208499382497632
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C2_GC2,81553,-0.9192719216792876
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C3_GC2,81551,1.8147295823025544
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C3_GC2,81552,4.00618861509302
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C3_GC2,81553,-1.033663499625859
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C2_GC3,81551,0.4046819265123069
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C2_GC3,81552,5.001408758629666
electricity_transfer,shape,STEP8_D31,FIX_C3_GC3,FIX_C2_GC3,81553,0.1941122331631239
electricity_transfer,shape,STEP8_D33,C0,F0,81551,30.29623457805216
electricity_transfer,shape,STEP8_D33,C0,F0,81552,22.370311866328382
electricity_transfer,shape,STEP8_D33,C0,F0,81553,36.6916106999537
electricity_transfer,shape,STEP8_D33,C0,PERSISTENCE,81551,62.34565770303053
electricity_transfer,shape,STEP8_D33,C0,PERSISTENCE,81552,58.06403238480061
electricity_transfer,shape,STEP8_D33,C0,PERSISTENCE,81553,65.80047366819674
electricity_transfer,shape,STEP8_D33,C0,SEASONAL,81551,-6.080990471357217
electricity_transfer,shape,STEP8_D33,C0,SEASONAL,81552,-18.143319193046924
electricity_transfer,shape,STEP8_D33,C0,SEASONAL,81553,3.65202508872563
electricity_transfer,shape,STEP8_D33,C3,C0,81551,6.236282074238608
electricity_transfer,shape,STEP8_D33,C3,C0,81552,12.723886975917209
electricity_transfer,shape,STEP8_D33,C3,C0,81553,3.2129594983480114
electricity_transfer,shape,STEP8_D33,C3,C2,81551,1.3974168406291845
electricity_transfer,shape,STEP8_D33,C3,C2,81552,6.111288004215554
electricity_transfer,shape,STEP8_D33,C3,C2,81553,1.1651145347605585
electricity_transfer,shape,STEP8_D33,C3,M_RECENCY,81551,0.4395875493830137
electricity_transfer,shape,STEP8_D33,C3,M_RECENCY,81552,0.4762121967191057
electricity_transfer,shape,STEP8_D33,C3,M_RECENCY,81553,0.039972818231293
electricity_transfer,shape,STEP8_D33,C3,F0,81551,34.64315800613041
electricity_transfer,shape,STEP8_D33,C3,F0,81552,32.247825644213776
electricity_transfer,shape,STEP8_D33,C3,F0,81553,38.725683607220674
electricity_transfer,shape,STEP8_D33,C3,PERSISTENCE,81551,64.69388870186889
electricity_transfer,shape,STEP8_D33,C3,PERSISTENCE,81552,63.39991750641583
electricity_transfer,shape,STEP8_D33,C3,PERSISTENCE,81553,66.89929059786445
electricity_transfer,shape,STEP8_D33,C3,SEASONAL,81551,0.5345193215827937
electricity_transfer,shape,STEP8_D33,C3,SEASONAL,81552,-3.1108967893265227
electricity_transfer,shape,STEP8_D33,C3,SEASONAL,81553,6.747646500103377
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C2_GC2,81551,3.858018942793273
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C2_GC2,81552,4.504408440644758
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C2_GC2,81553,1.1651145347605696
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C3_GC2,81551,-0.8687985886210114
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C3_GC2,81552,4.653335829990368
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C3_GC2,81553,-0.548027191042233
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C2_GC3,81551,1.3563695081569405
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C2_GC3,81552,4.636930457182231
electricity_transfer,shape,STEP8_D33,FIX_C3_GC3,FIX_C2_GC3,81553,1.9732460139484376
electricity_transfer,standard,FAULT,C0,F0,81551,-4.369717436153109
electricity_transfer,standard,FAULT,C0,F0,81552,-2.060082995272361
electricity_transfer,standard,FAULT,C0,F0,81553,-6.551233992478922
electricity_transfer,standard,FAULT,C0,PERSISTENCE,81551,75.87190343037152
electricity_transfer,standard,FAULT,C0,PERSISTENCE,81552,76.40584262460379
electricity_transfer,standard,FAULT,C0,PERSISTENCE,81553,75.36758241243379
electricity_transfer,standard,FAULT,C0,SEASONAL,81551,42.9067845526373
electricity_transfer,standard,FAULT,C0,SEASONAL,81552,44.170220537491055
electricity_transfer,standard,FAULT,C0,SEASONAL,81553,41.713432708712936
electricity_transfer,standard,FAULT,C3,C0,81551,-0.055993008025168
electricity_transfer,standard,FAULT,C3,C0,81552,-0.2665748317806082
electricity_transfer,standard,FAULT,C3,C0,81553,-0.1981901486829862
electricity_transfer,standard,FAULT,C3,C2,81551,-0.2341213090568228
electricity_transfer,standard,FAULT,C3,C2,81552,0.087146579644215
electricity_transfer,standard,FAULT,C3,C2,81553,0.0174068161481133
electricity_transfer,standard,FAULT,C3,M_RECENCY,81551,-0.2157335782021485
electricity_transfer,standard,FAULT,C3,M_RECENCY,81552,-0.1330510207273372
electricity_transfer,standard,FAULT,C3,M_RECENCY,81553,-0.1206244227816011
electricity_transfer,standard,FAULT,C3,F0,81551,-4.428157180412962
electricity_transfer,standard,FAULT,C3,F0,81552,-2.332149489832158
electricity_transfer,standard,FAULT,C3,F0,81553,-6.7624080415521926
electricity_transfer,standard,FAULT,C3,PERSISTENCE,81551,75.85839338332296
electricity_transfer,standard,FAULT,C3,PERSISTENCE,81552,76.34294653927029
electricity_transfer,standard,FAULT,C3,PERSISTENCE,81553,75.31876338739278
electricity_transfer,standard,FAULT,C3,SEASONAL,81551,42.87481634393004
electricity_transfer,standard,FAULT,C3,SEASONAL,81552,44.02139239680539
electricity_transfer,standard,FAULT,C3,SEASONAL,81553,41.59791447433612
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C2_GC2,81551,-0.2227517293027503
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C2_GC2,81552,0.0403619432496116
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C2_GC2,81553,0.0174068161481133
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C3_GC2,81551,-0.0117829139807401
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C3_GC2,81552,-0.0856302032491651
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C3_GC2,81553,-0.0140176132568337
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C2_GC3,81551,-0.1819218883715612
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C2_GC3,81552,0.0785112768023177
electricity_transfer,standard,FAULT,FIX_C3_GC3,FIX_C2_GC3,81553,0.0267206073728099
electricity_transfer,standard,REFERENCE,C0,F0,81551,-4.925156141931963
electricity_transfer,standard,REFERENCE,C0,F0,81552,-2.643992820316932
electricity_transfer,standard,REFERENCE,C0,F0,81553,-6.574752130753447
electricity_transfer,standard,REFERENCE,C0,PERSISTENCE,81551,76.91981010482627
electricity_transfer,standard,REFERENCE,C0,PERSISTENCE,81552,77.42159332422467
electricity_transfer,standard,REFERENCE,C0,PERSISTENCE,81553,76.55695156763413
electricity_transfer,standard,REFERENCE,C0,SEASONAL,81551,35.86786781085856
electricity_transfer,standard,REFERENCE,C0,SEASONAL,81552,37.262155635304985
electricity_transfer,standard,REFERENCE,C0,SEASONAL,81553,34.859605236813174
electricity_transfer,standard,REFERENCE,C3,C0,81551,0.2271531019848116
electricity_transfer,standard,REFERENCE,C3,C0,81552,-0.5097314652944274
electricity_transfer,standard,REFERENCE,C3,C0,81553,-0.0829758609869557
electricity_transfer,standard,REFERENCE,C3,C2,81551,-0.1365720478964549
electricity_transfer,standard,REFERENCE,C3,C2,81552,-0.0756642549905262
electricity_transfer,standard,REFERENCE,C3,C2,81553,0.0806837599214183
electricity_transfer,standard,REFERENCE,C3,M_RECENCY,81551,-0.1335402714730982
electricity_transfer,standard,REFERENCE,C3,M_RECENCY,81552,-0.1172225477434008
electricity_transfer,standard,REFERENCE,C3,M_RECENCY,81553,-0.0541844607412356
electricity_transfer,standard,REFERENCE,C3,F0,81551,-4.68681539499316
electricity_transfer,standard,REFERENCE,C3,F0,81552,-3.167201548956622
electricity_transfer,standard,REFERENCE,C3,F0,81553,-6.663183448928667
electricity_transfer,standard,REFERENCE,C3,PERSISTENCE,81551,76.97223747211713
electricity_transfer,standard,REFERENCE,C3,PERSISTENCE,81552,77.30650408103612
electricity_transfer,standard,REFERENCE,C3,PERSISTENCE,81553,76.53749949635579
electricity_transfer,standard,REFERENCE,C3,SEASONAL,81551,36.013545938495184
electricity_transfer,standard,REFERENCE,C3,SEASONAL,81552,36.942361101930686
electricity_transfer,standard,REFERENCE,C3,SEASONAL,81553,34.80555443340811
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C2_GC2,81551,-0.0479167958549409
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C2_GC2,81552,-0.0115100367739096
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C2_GC2,81553,0.0806837599214183
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C3_GC2,81551,-0.0049131621986164
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C3_GC2,81552,-0.0118378528801699
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C3_GC2,81553,-0.0116845689499545
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C2_GC3,81551,-0.0349572760540484
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C2_GC3,81552,-0.0064203197078782
electricity_transfer,standard,REFERENCE,FIX_C3_GC3,FIX_C2_GC3,81553,0.0925339658526813
electricity_transfer,standard,SHIFT4,C0,F0,81551,25.42599278901698
electricity_transfer,standard,SHIFT4,C0,F0,81552,27.70351381060242
electricity_transfer,standard,SHIFT4,C0,F0,81553,25.4856675640163
electricity_transfer,standard,SHIFT4,C0,PERSISTENCE,81551,68.44703038451593
electricity_transfer,standard,SHIFT4,C0,PERSISTENCE,81552,69.41067112584554
electricity_transfer,standard,SHIFT4,C0,PERSISTENCE,81553,68.4722793476974
electricity_transfer,standard,SHIFT4,C0,SEASONAL,81551,12.324845923124006
electricity_transfer,standard,SHIFT4,C0,SEASONAL,81552,15.00248138819822
electricity_transfer,standard,SHIFT4,C0,SEASONAL,81553,12.395004350815386
electricity_transfer,standard,SHIFT4,C3,C0,81551,3.351424355007937
electricity_transfer,standard,SHIFT4,C3,C0,81552,0.7831430318275379
electricity_transfer,standard,SHIFT4,C3,C0,81553,3.2507660726084686
electricity_transfer,standard,SHIFT4,C3,C2,81551,-0.2068254660148927
electricity_transfer,standard,SHIFT4,C3,C2,81552,-0.2260756081419845
electricity_transfer,standard,SHIFT4,C3,C2,81553,-0.4504257233821862
electricity_transfer,standard,SHIFT4,C3,M_RECENCY,81551,0.2737007910513123
electricity_transfer,standard,SHIFT4,C3,M_RECENCY,81552,-0.506476230638575
electricity_transfer,standard,SHIFT4,C3,M_RECENCY,81553,0.097901705052894
electricity_transfer,standard,SHIFT4,C3,F0,81551,27.92528422919124
electricity_transfer,standard,SHIFT4,C3,F0,81552,28.26969870445084
electricity_transfer,standard,SHIFT4,C3,F0,81553,27.907954202075945
electricity_transfer,standard,SHIFT4,C3,PERSISTENCE,81551,69.50450429293753
electricity_transfer,standard,SHIFT4,C3,PERSISTENCE,81552,69.6502293234063
electricity_transfer,standard,SHIFT4,C3,PERSISTENCE,81553,69.49717179412922
electricity_transfer,standard,SHIFT4,C3,SEASONAL,81551,15.263212390147174
electricity_transfer,standard,SHIFT4,C3,SEASONAL,81552,15.668133532432847
electricity_transfer,standard,SHIFT4,C3,SEASONAL,81553,15.242837827289202
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C2_GC2,81551,0.8831173620432509
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C2_GC2,81552,0.6648541191757618
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C2_GC2,81553,-0.4504257233821862
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C3_GC2,81551,-0.1337337017162543
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C3_GC2,81552,0.2820164317966389
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C3_GC2,81553,-0.6682279127892654
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C2_GC3,81551,1.8297099392899248
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C2_GC3,81552,0.5837195410103191
electricity_transfer,standard,SHIFT4,FIX_C3_GC3,FIX_C2_GC3,81553,0.7981958033837278
electricity_transfer,standard,SHIFT8,C0,F0,81551,31.425132974357307
electricity_transfer,standard,SHIFT8,C0,F0,81552,25.91619611913137
electricity_transfer,standard,SHIFT8,C0,F0,81553,35.97236955268166
electricity_transfer,standard,SHIFT8,C0,PERSISTENCE,81551,63.420302412185926
electricity_transfer,standard,SHIFT8,C0,PERSISTENCE,81552,60.481685788705285
electricity_transfer,standard,SHIFT8,C0,PERSISTENCE,81553,65.84592197384183
electricity_transfer,standard,SHIFT8,C0,SEASONAL,81551,-1.642750047260666
electricity_transfer,standard,SHIFT8,C0,SEASONAL,81552,-9.808183187546415
electricity_transfer,standard,SHIFT8,C0,SEASONAL,81553,5.09723576654415
electricity_transfer,standard,SHIFT8,C3,C0,81551,5.964494808871201
electricity_transfer,standard,SHIFT8,C3,C0,81552,11.44606391244448
electricity_transfer,standard,SHIFT8,C3,C0,81553,3.326272884266246
electricity_transfer,standard,SHIFT8,C3,C2,81551,0.9442300344419065
electricity_transfer,standard,SHIFT8,C3,C2,81552,5.691143830344303
electricity_transfer,standard,SHIFT8,C3,C2,81553,0.2356608245514424
electricity_transfer,standard,SHIFT8,C3,M_RECENCY,81551,0.4039916601486837
electricity_transfer,standard,SHIFT8,C3,M_RECENCY,81552,0.148373752992692
electricity_transfer,standard,SHIFT8,C3,M_RECENCY,81553,-0.0195381497046787
electricity_transfer,standard,SHIFT8,C3,F0,81551,35.515277358292096
electricity_transfer,standard,SHIFT8,C3,F0,81552,34.395875660105624
electricity_transfer,standard,SHIFT8,C3,F0,81553,38.10210326268901
electricity_transfer,standard,SHIFT8,C3,PERSISTENCE,81551,65.60209657591189
electricity_transfer,standard,SHIFT8,C3,PERSISTENCE,81552,65.00497729045071
electricity_transfer,standard,SHIFT8,C3,PERSISTENCE,81553,66.98197981009707
electricity_transfer,standard,SHIFT8,C3,SEASONAL,81551,4.419726502902133
electricity_transfer,standard,SHIFT8,C3,SEASONAL,81552,2.760531641194264
electricity_transfer,standard,SHIFT8,C3,SEASONAL,81553,8.253960679660722
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C2_GC2,81551,3.779048976069432
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C2_GC2,81552,5.085346624321529
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C2_GC2,81553,0.2356608245514424
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C3_GC2,81551,0.9324238416001608
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C3_GC2,81552,3.3411625170906123
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C3_GC2,81553,-0.7470880875736885
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C2_GC3,81551,2.2205257912079945
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C2_GC3,81552,5.203918172943856
electricity_transfer,standard,SHIFT8,FIX_C3_GC3,FIX_C2_GC3,81553,1.059272271640288
electricity_transfer,standard,SHIFT_POINT,C0,F0,81551,30.9686344890196
electricity_transfer,standard,SHIFT_POINT,C0,F0,81552,33.472409015319684
electricity_transfer,standard,SHIFT_POINT,C0,F0,81553,31.841035868296984
electricity_transfer,standard,SHIFT_POINT,C0,PERSISTENCE,81551,67.47495139737096
electricity_transfer,standard,SHIFT_POINT,C0,PERSISTENCE,81552,68.65463816084633
electricity_transfer,standard,SHIFT_POINT,C0,PERSISTENCE,81553,67.88599494332956
electricity_transfer,standard,SHIFT_POINT,C0,SEASONAL,81551,14.102269530067623
electricity_transfer,standard,SHIFT_POINT,C0,SEASONAL,81552,17.21778879910768
electricity_transfer,standard,SHIFT_POINT,C0,SEASONAL,81553,15.187823871692906
electricity_transfer,standard,SHIFT_POINT,C3,C0,81551,3.7606082162232712
electricity_transfer,standard,SHIFT_POINT,C3,C0,81552,0.6997154343558742
electricity_transfer,standard,SHIFT_POINT,C3,C0,81553,2.786972298482016
electricity_transfer,standard,SHIFT_POINT,C3,C2,81551,-0.0908878769250831
electricity_transfer,standard,SHIFT_POINT,C3,C2,81552,-0.1174895031757605
electricity_transfer,standard,SHIFT_POINT,C3,C2,81553,0.1991199920179043
electricity_transfer,standard,SHIFT_POINT,C3,M_RECENCY,81551,0.2791602357102407
electricity_transfer,standard,SHIFT_POINT,C3,M_RECENCY,81552,-0.2259310714260554
electricity_transfer,standard,SHIFT_POINT,C3,M_RECENCY,81553,0.2169494771483981
electricity_transfer,standard,SHIFT_POINT,C3,F0,81551,33.564633692196644
electricity_transfer,standard,SHIFT_POINT,C3,F0,81552,33.93791283754464
electricity_transfer,standard,SHIFT_POINT,C3,F0,81553,33.74060731757985
electricity_transfer,standard,SHIFT_POINT,C3,PERSISTENCE,81551,68.69809104745204
electricity_transfer,standard,SHIFT_POINT,C3,PERSISTENCE,81552,68.8739664955896
electricity_transfer,standard,SHIFT_POINT,C3,PERSISTENCE,81553,68.78100336819209
electricity_transfer,standard,SHIFT_POINT,C3,SEASONAL,81551,17.33254663966922
electricity_transfer,standard,SHIFT_POINT,C3,SEASONAL,81552,17.797028707781404
electricity_transfer,standard,SHIFT_POINT,C3,SEASONAL,81553,17.551515726128606
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C2_GC2,81551,1.2783584823256366
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C2_GC2,81552,0.7579106108589251
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C2_GC2,81553,0.1991199920179265
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C3_GC2,81551,-0.3630221122226773
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C3_GC2,81552,0.5585888651314042
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C3_GC2,81553,-0.553335945802691
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C2_GC3,81551,2.2144676028126864
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C2_GC3,81552,0.6127890408644587
electricity_transfer,standard,SHIFT_POINT,FIX_C3_GC3,FIX_C2_GC3,81553,1.0550792646285445
ettm1,shape,PAIRED_SHIFT8_D32,C0,F0,81551,48.77965338533987
ettm1,shape,PAIRED_SHIFT8_D32,C0,F0,81552,47.45274483481777
ettm1,shape,PAIRED_SHIFT8_D32,C0,F0,81553,48.16633376997924
ettm1,shape,PAIRED_SHIFT8_D32,C0,PERSISTENCE,81551,47.44382846081372
ettm1,shape,PAIRED_SHIFT8_D32,C0,PERSISTENCE,81552,46.082314179727376
ettm1,shape,PAIRED_SHIFT8_D32,C0,PERSISTENCE,81553,46.814513490422335
ettm1,shape,PAIRED_SHIFT8_D32,C0,SEASONAL,81551,91.96844702195315
