panel,kind,stage,condition,block_count,origin_count,seed_count,proposed,baseline,seed,proposed_nmae,baseline_nmae,gain_pct,absolute_gain
electricity_transfer,standard,selected,POINT16,32,128,2,F0_MAG,F0,81552,0.2569954970402835,0.2432022017151244,-5.671533903840187,-0.013793295325159105
electricity_transfer,standard,selected,POINT16,32,128,2,B0_MAG,B0_PLAIN,81551,0.24924667998789377,0.24866164253591205,-0.235274506359473,-0.0005850374519817125
electricity_transfer,standard,selected,POINT16,32,128,2,B0_MAG,B0_PLAIN,81552,0.24501255015757684,0.24513903523733266,0.05159728218452342,0.00012648507975582257
electricity_transfer,standard,selected,POINT16,32,128,2,B0_MAG,B0,81551,0.24924667998789377,0.24930606071424752,0.023818404648334734,5.938072635375269e-05
electricity_transfer,standard,selected,POINT16,32,128,2,B0_MAG,B0,81552,0.24501255015757684,0.24491918533560536,-0.03812066492199229,-9.336482197147555e-05
electricity_transfer,standard,selected,POINT16,32,128,2,F0_PLAIN,F0,81551,0.25132666800438647,0.2432022017151244,-3.340622014096195,-0.008124466289262056
electricity_transfer,standard,selected,POINT16,32,128,2,F0_PLAIN,F0,81552,0.25110063956072176,0.2432022017151244,-3.247683528313283,-0.00789843784559735
electricity_transfer,standard,selected,POINT16,32,128,2,B0_PLAIN,B0,81551,0.24866164253591205,0.24930606071424752,0.2584847622593922,0.0006444181783354652
electricity_transfer,standard,selected,POINT16,32,128,2,B0_PLAIN,B0,81552,0.24513903523733266,0.24491918533560536,-0.08976426302662599,-0.00021984990172729812
electricity_transfer,standard,selected,POINT16,32,128,2,F0_MAG,B0_MAG,81551,0.2571659614441458,0.24924667998789377,-3.1772866369319974,-0.007919281456252009
electricity_transfer,standard,selected,POINT16,32,128,2,F0_MAG,B0_MAG,81552,0.2569954970402835,0.24501255015757684,-4.890748198408601,-0.01198294688270668
electricity_transfer,standard,selected,POINT4,32,128,2,F0_MAG,F0_PLAIN,81551,0.23913740172960185,0.23788473671157034,-0.526584864311963,-0.0012526650180315069
electricity_transfer,standard,selected,POINT4,32,128,2,F0_MAG,F0_PLAIN,81552,0.23870330314965693,0.23707153847564152,-0.688300537680564,-0.0016317646740154068
electricity_transfer,standard,selected,POINT4,32,128,2,F0_MAG,F0,81551,0.23913740172960185,0.23336454915974222,-2.4737487294644867,-0.005772852569859627
electricity_transfer,standard,selected,POINT4,32,128,2,F0_MAG,F0,81552,0.23870330314965693,0.23336454915974222,-2.287731366712542,-0.005338753989914707
electricity_transfer,standard,selected,POINT4,32,128,2,B0_MAG,B0_PLAIN,81551,0.24366664242811167,0.2433671316528397,-0.12306952596179421,-0.00029951077527196057
electricity_transfer,standard,selected,POINT4,32,128,2,B0_MAG,B0_PLAIN,81552,0.2401031510252196,0.2397705079368262,-0.13873394657906157,-0.0003326430883933973
electricity_transfer,standard,selected,POINT4,32,128,2,B0_MAG,B0,81551,0.24366664242811167,0.24448438069043668,0.3344746441534152,0.0008177382623250073
electricity_transfer,standard,selected,POINT4,32,128,2,B0_MAG,B0,81552,0.2401031510252196,0.23874522280126803,-0.5687771290326049,-0.00135792822395156
electricity_transfer,standard,selected,POINT4,32,128,2,F0_PLAIN,F0,81551,0.23788473671157034,0.23336454915974222,-1.9369641053466058,-0.00452018755182812
electricity_transfer,standard,selected,POINT4,32,128,2,F0_PLAIN,F0,81552,0.23707153847564152,0.23336454915974222,-1.5884971943025405,-0.0037069893158993006
electricity_transfer,standard,selected,POINT4,32,128,2,B0_PLAIN,B0,81551,0.2433671316528397,0.24448438069043668,0.4569817648235053,0.001117249037596968
electricity_transfer,standard,selected,POINT4,32,128,2,B0_PLAIN,B0,81552,0.2397705079368262,0.23874522280126803,-0.42944739313657276,-0.0010252851355581627
electricity_transfer,standard,selected,POINT4,32,128,2,F0_MAG,B0_MAG,81551,0.23913740172960185,0.24366664242811167,1.8587856972856143,0.004529240698509823
electricity_transfer,standard,selected,POINT4,32,128,2,F0_MAG,B0_MAG,81552,0.23870330314965693,0.2401031510252196,0.5830193687943797,0.0013998478755626598
electricity_transfer,standard,selected,POINT8,32,128,2,F0_MAG,F0_PLAIN,81551,0.24346246229296875,0.2415294685659093,-0.8003138244524255,-0.0019329937270594622
electricity_transfer,standard,selected,POINT8,32,128,2,F0_MAG,F0_PLAIN,81552,0.24298856380512665,0.24090190379065948,-0.8661866019458397,-0.0020866600144671676
electricity_transfer,standard,selected,POINT8,32,128,2,F0_MAG,F0,81551,0.24346246229296875,0.2365380604717845,-2.9273943514093625,-0.006924401821184256
electricity_transfer,standard,selected,POINT8,32,128,2,F0_MAG,F0,81552,0.24298856380512665,0.2365380604717845,-2.727046683513157,-0.006450503333342156
electricity_transfer,standard,selected,POINT8,32,128,2,B0_MAG,B0_PLAIN,81551,0.24607154765078434,0.24564053773751904,-0.17546367437359933,-0.0004310099132653067
electricity_transfer,standard,selected,POINT8,32,128,2,B0_MAG,B0_PLAIN,81552,0.24219715926323826,0.24199494001658703,-0.0835634193993462,-0.0002022192466512307
electricity_transfer,standard,selected,POINT8,32,128,2,B0_MAG,B0,81551,0.24607154765078434,0.24662060199254418,0.2226311740883835,0.0005490543417598359
electricity_transfer,standard,selected,POINT8,32,128,2,B0_MAG,B0,81552,0.24219715926323826,0.24115577912686267,-0.43182881212553426,-0.001041380136375586
electricity_transfer,standard,selected,POINT8,32,128,2,F0_PLAIN,F0,81551,0.2415294685659093,0.2365380604717845,-2.1101923657314225,-0.004991408094124794
electricity_transfer,standard,selected,POINT8,32,128,2,F0_PLAIN,F0,81552,0.24090190379065948,0.2365380604717845,-1.84487997837266,-0.004363843318874988
electricity_transfer,standard,selected,POINT8,32,128,2,B0_PLAIN,B0,81551,0.24564053773751904,0.24662060199254418,0.3973975601011537,0.0009800642550251426
electricity_transfer,standard,selected,POINT8,32,128,2,B0_PLAIN,B0,81552,0.24199494001658703,0.24115577912686267,-0.3479746132407202,-0.0008391608897243552
electricity_transfer,standard,selected,POINT8,32,128,2,F0_MAG,B0_MAG,81551,0.24346246229296875,0.24607154765078434,1.0602954233125406,0.0026090853578155937
electricity_transfer,standard,selected,POINT8,32,128,2,F0_MAG,B0_MAG,81552,0.24298856380512665,0.24219715926323826,-0.3267604559425319,-0.0007914045418883908
electricity_transfer,standard,selected,REFERENCE,32,128,2,F0_MAG,F0_PLAIN,81551,0.2369046970345203,0.23613246965920465,-0.32703142284080666,-0.0007722273753156539
electricity_transfer,standard,selected,REFERENCE,32,128,2,F0_MAG,F0_PLAIN,81552,0.23641184202359006,0.23495035536921455,-0.6220406230409203,-0.00146148665437551
electricity_transfer,standard,selected,REFERENCE,32,128,2,F0_MAG,F0,81551,0.2369046970345203,0.23110952520028535,-2.5075434814781916,-0.005795171834234947
electricity_transfer,standard,selected,REFERENCE,32,128,2,F0_MAG,F0,81552,0.23641184202359006,0.23110952520028535,-2.2942874460538,-0.0053023168233047036
electricity_transfer,standard,selected,REFERENCE,32,128,2,B0_MAG,B0_PLAIN,81551,0.24185982864283445,0.24161122860381595,-0.1028925851066953,-0.00024860003901849836
electricity_transfer,standard,selected,REFERENCE,32,128,2,B0_MAG,B0_PLAIN,81552,0.23868630463163937,0.23824896036133508,-0.1835660771157155,-0.00043734427030428513
electricity_transfer,standard,selected,REFERENCE,32,128,2,B0_MAG,B0,81551,0.24185982864283445,0.2424920301752771,0.2607102311715903,0.0006322015324426444
electricity_transfer,standard,selected,REFERENCE,32,128,2,B0_MAG,B0,81552,0.23868630463163937,0.23722004445364953,-0.6181012997307445,-0.001466260177989842
electricity_transfer,standard,selected,REFERENCE,32,128,2,F0_PLAIN,F0,81551,0.23613246965920465,0.23110952520028535,-2.173404343488783,-0.005022944458919293
electricity_transfer,standard,selected,REFERENCE,32,128,2,F0_PLAIN,F0,81552,0.23495035536921455,0.23110952520028535,-1.661909073457979,-0.0038408301689291935
electricity_transfer,standard,selected,REFERENCE,32,128,2,B0_PLAIN,B0,81551,0.24161122860381595,0.2424920301752771,0.3632290804875038,0.0008808015714611428
electricity_transfer,standard,selected,REFERENCE,32,128,2,B0_PLAIN,B0,81552,0.23824896036133508,0.23722004445364953,-0.43373902490209115,-0.001028915907685557
electricity_transfer,standard,selected,REFERENCE,32,128,2,F0_MAG,B0_MAG,81551,0.2369046970345203,0.24185982864283445,2.0487617295188,0.0049551316083141506
electricity_transfer,standard,selected,REFERENCE,32,128,2,F0_MAG,B0_MAG,81552,0.23641184202359006,0.23868630463163937,0.9529087190651597,0.0022744626080493102
electricity_transfer,standard,selected,SHIFT4,32,128,2,F0_MAG,F0_PLAIN,81551,0.35366734004520056,0.35176562603552003,-0.5406196253776363,-0.001901714009680533
electricity_transfer,standard,selected,SHIFT4,32,128,2,F0_MAG,F0_PLAIN,81552,0.35638718780289763,0.355949314916852,-0.12301551588824733,-0.00043787288604563157
electricity_transfer,standard,selected,SHIFT4,32,128,2,F0_MAG,F0,81551,0.35366734004520056,0.4445400056363228,20.44195447855034,0.09087266559112223
electricity_transfer,standard,selected,SHIFT4,32,128,2,F0_MAG,F0,81552,0.35638718780289763,0.4445400056363228,19.830120285179188,0.08815281783342516
electricity_transfer,standard,selected,SHIFT4,32,128,2,B0_MAG,B0_PLAIN,81551,0.32045840554791005,0.31973964254419057,-0.2247963367945971,-0.0007187630037194803
electricity_transfer,standard,selected,SHIFT4,32,128,2,B0_MAG,B0_PLAIN,81552,0.31773817964686607,0.3181506244631231,0.12963822307531236,0.00041244481625701823
electricity_transfer,standard,selected,SHIFT4,32,128,2,B0_MAG,B0,81551,0.32045840554791005,0.3315112958589357,3.3340916128929865,0.011052890311025632
electricity_transfer,standard,selected,SHIFT4,32,128,2,B0_MAG,B0,81552,0.31773817964686607,0.32138680378121137,1.1352750304051584,0.003648624134345302
electricity_transfer,standard,selected,SHIFT4,32,128,2,F0_PLAIN,F0,81551,0.35176562603552003,0.4445400056363228,20.869748149664012,0.09277437960080276
electricity_transfer,standard,selected,SHIFT4,32,128,2,F0_PLAIN,F0,81552,0.355949314916852,0.4445400056363228,19.928620505742877,0.08859069071947079
electricity_transfer,standard,selected,SHIFT4,32,128,2,B0_PLAIN,B0,81551,0.31973964254419057,0.3315112958589357,3.5509056438771114,0.011771653314745112
electricity_transfer,standard,selected,SHIFT4,32,128,2,B0_PLAIN,B0,81552,0.3181506244631231,0.32138680378121137,1.0069421892914265,0.0032361793180882836
electricity_transfer,standard,selected,SHIFT4,32,128,2,F0_MAG,B0_MAG,81551,0.35366734004520056,0.32045840554791005,-10.362946929262428,-0.03320893449729051
electricity_transfer,standard,selected,SHIFT4,32,128,2,F0_MAG,B0_MAG,81552,0.35638718780289763,0.31773817964686607,-12.163791017807824,-0.03864900815603156
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_MAG,F0_PLAIN,81551,0.4349845800479809,0.4073015026685902,-6.796703964511419,-0.027683077379390686
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_MAG,F0_PLAIN,81552,0.4345658468631647,0.43177858037561234,-0.6455314400097389,-0.0027872664875523423
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_MAG,F0,81551,0.4349845800479809,0.5604452951876796,22.38589853764138,0.1254607151396987
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_MAG,F0,81552,0.4345658468631647,0.5604452951876796,22.46061291001844,0.12587944832451492
electricity_transfer,standard,selected,SHIFT8,32,128,2,B0_MAG,B0_PLAIN,81551,0.36070907067080343,0.3648465851973455,1.1340422781548232,0.004137514526542041
electricity_transfer,standard,selected,SHIFT8,32,128,2,B0_MAG,B0_PLAIN,81552,0.36537020458299935,0.38986288588909285,6.282383420580617,0.0244926813060935
electricity_transfer,standard,selected,SHIFT8,32,128,2,B0_MAG,B0,81551,0.36070907067080343,0.38432461592642203,6.144687141283645,0.023615545255618597
electricity_transfer,standard,selected,SHIFT8,32,128,2,B0_MAG,B0,81552,0.36537020458299935,0.4151991933463959,12.001224848677584,0.04982898876339653
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_PLAIN,F0,81551,0.4073015026685902,0.5604452951876796,27.32537748716496,0.15314379251908938
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_PLAIN,F0,81552,0.43177858037561234,0.5604452951876796,22.957943606071296,0.12866671481206726
electricity_transfer,standard,selected,SHIFT8,32,128,2,B0_PLAIN,B0,81551,0.3648465851973455,0.38432461592642203,5.068119480747901,0.019478030729076556
electricity_transfer,standard,selected,SHIFT8,32,128,2,B0_PLAIN,B0,81552,0.38986288588909285,0.4151991933463959,6.102205366320456,0.02533630745730303
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_MAG,B0_MAG,81551,0.4349845800479809,0.36070907067080343,-20.591528025355398,-0.07427550937717747
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_MAG,B0_MAG,81552,0.4345658468631647,0.36537020458299935,-18.93850166549267,-0.06919564228016534
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,F0_PLAIN,81551,0.36856583131845355,0.3677234004185614,-0.2290936336750038,-0.0008424308998921659
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,F0_PLAIN,81552,0.37376761779436574,0.368312717888767,-1.481051193905869,-0.00545489990559872
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,F0,81551,0.36856583131845355,0.5057765443087137,27.12872206792374,0.1372107129902601
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,F0,81552,0.37376761779436574,0.5057765443087137,26.100246838211007,0.13200892651434792
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_MAG,B0_PLAIN,81551,0.33585635955350995,0.3357093807816125,-0.0437815504455763,-0.00014697877189745467
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_MAG,B0_PLAIN,81552,0.3327340592313929,0.3337344386146224,0.29975311729356635,0.0010003793832294994
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_MAG,B0,81551,0.33585635955350995,0.3491444549705539,3.805901891858665,0.013288095417043955
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_MAG,B0,81552,0.3327340592313929,0.33648095069415146,1.113552328899703,0.0037468914627585836
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_PLAIN,F0,81551,0.3677234004185614,0.5057765443087137,27.295283943790004,0.13805314389015227
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_PLAIN,F0,81552,0.368312717888767,0.5057765443087137,27.178766585119075,0.13746382641994664
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_PLAIN,B0,81551,0.3357093807816125,0.3491444549705539,3.847998728799662,0.01343507418894141
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_PLAIN,B0,81552,0.3337344386146224,0.33648095069415146,0.8162459342388018,0.0027465120795290843
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,B0_MAG,81551,0.36856583131845355,0.33585635955350995,-9.739125323822307,-0.0327094717649436
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,B0_MAG,81552,0.37376761779436574,0.3327340592313929,-12.332238742784352,-0.04103355856297286
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,F0_PLAIN,81551,0.6902572422068154,0.6550149694515054,-5.380376693500777,-0.03524227275531
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,F0_PLAIN,81552,0.7027187162299912,0.6658770925255093,-5.5327963851032225,-0.03684162370448185
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,F0,81551,0.6902572422068154,1.038979532316892,33.563922990132134,0.3487222901100766
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,F0,81552,0.7027187162299912,1.038979532316892,32.36452746446792,0.33626081608690084
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_MAG,B0_PLAIN,81551,0.5346842248226275,0.5282011425420086,-1.2273889165439034,-0.00648308228061889
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_MAG,B0_PLAIN,81552,0.5537087245960989,0.5359450971559677,-3.3144490983116004,-0.017763627440131158
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_MAG,B0,81551,0.5346842248226275,0.5321689177080868,-0.47265201533630563,-0.0025153071145406214
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_MAG,B0,81552,0.5537087245960989,0.5459552259605742,-1.420171154490335,-0.007753498635524658
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_PLAIN,F0,81551,0.6550149694515054,1.038979532316892,36.95593136557345,0.3839645628653866
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_PLAIN,F0,81552,0.6658770925255093,1.038979532316892,35.910470628750105,0.3731024397913827
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_PLAIN,B0,81551,0.5282011425420086,0.5321689177080868,0.745585665387305,0.003967775166078269
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_PLAIN,B0,81552,0.5359450971559677,0.5459552259605742,1.8335072783659645,0.0100101288046065
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,B0_MAG,81551,0.6902572422068154,0.5346842248226275,-29.096242260709438,-0.15557301738418794
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,B0_MAG,81552,0.7027187162299912,0.5537087245960989,-26.91125947899542,-0.14900999163389228
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,F0_PLAIN,81551,6.5278486116934635,6.682070831285272,2.3080003712284025,0.1542222195918086
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,F0_PLAIN,81552,6.4657270288764135,6.657921266187462,2.886700362275463,0.1921942373110488
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,F0,81551,6.5278486116934635,5.983753488936021,-9.092873290376623,-0.5440951227574429
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,F0,81552,6.4657270288764135,5.983753488936021,-8.054702467799913,-0.4819735399403928
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_MAG,B0_PLAIN,81551,6.485285029694536,6.524572023310792,0.6021390134999249,0.03928699361625565
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_MAG,B0_PLAIN,81552,6.420788582215083,6.46978860054593,0.757366605868881,0.04900001833084655
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_MAG,B0,81551,6.485285029694536,6.572331163861874,1.324433172904671,0.08704613416733853
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_MAG,B0,81552,6.420788582215083,6.467736412184302,0.7258772927229318,0.04694782996921898
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_PLAIN,F0,81551,6.682070831285272,5.983753488936021,-11.67022243881608,-0.6983173423492515
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_PLAIN,F0,81552,6.657921266187462,5.983753488936021,-11.266636877638426,-0.6741677772514416
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_PLAIN,B0,81551,6.524572023310792,6.572331163861874,0.7266697212959694,0.04775914055108288
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_PLAIN,B0,81552,6.46978860054593,6.467736412184302,-0.03172962271253965,-0.0020521883616275716
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,B0_MAG,81551,6.5278486116934635,6.485285029694536,-0.6563101205889765,-0.042563581998927624
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,B0_MAG,81552,6.4657270288764135,6.420788582215083,-0.6998898357408079,-0.04493844666133029
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,F0_PLAIN,81551,1.1162652959403612,1.0528497843743323,-6.023225013406286,-0.06341551156602887
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,F0_PLAIN,81552,1.1573983255178462,1.0120299112189197,-14.364043264673887,-0.14536841429892644
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,F0,81551,1.1162652959403612,1.3397138265421558,16.678825445768698,0.2234485306017946
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,F0,81552,1.1573983255178462,1.3397138265421558,13.608540675800274,0.1823155010243096
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_MAG,B0_PLAIN,81551,0.9961852921708629,1.0332616651554416,3.5882849654546134,0.037076372984578665
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_MAG,B0_PLAIN,81552,1.0119006510379347,1.0474632633875933,3.3951178616656974,0.03556261234965863
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_MAG,B0,81551,0.9961852921708629,0.9893353330054808,-0.6923799177951828,-0.0068499591653821135
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_MAG,B0,81552,1.0119006510379347,1.0020228647536351,-0.9857845196704407,-0.009877786284299583
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_PLAIN,F0,81551,1.0528497843743323,1.3397138265421558,21.41233720847897,0.28686404216782346
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_PLAIN,F0,81552,1.0120299112189197,1.3397138265421558,24.459247104211702,0.32768391532323604
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_PLAIN,B0,81551,1.0332616651554416,0.9893353330054808,-4.439984167604516,-0.04392633214996078
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_PLAIN,B0,81552,1.0474632633875933,1.0020228647536351,-4.5348664419080364,-0.04544039863395821
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,B0_MAG,81551,1.1162652959403612,0.9961852921708629,-12.053982799507379,-0.12008000376949823
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,B0_MAG,81552,1.1573983255178462,1.0119006510379347,-14.378652126636183,-0.14549767447991147
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,F0_PLAIN,81551,0.7440086105774808,0.7416196048487612,-0.3221335726698804,-0.0023890057287195843
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,F0_PLAIN,81552,0.7679891219594197,0.7596188367480587,-1.101905956834126,-0.008370285211360962
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,F0,81551,0.7440086105774808,1.2105801796449849,38.541153813069286,0.4665715690675041
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,F0,81552,0.7679891219594197,1.2105801796449849,36.56024318978687,0.44259105768556517
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_MAG,B0_PLAIN,81551,0.7849061225530181,0.7626400002317223,-2.9196111290425764,-0.022266122321295767
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_MAG,B0_PLAIN,81552,0.8703005154601082,0.8346577281135417,-4.270347730095891,-0.03564278734656656
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_MAG,B0,81551,0.7849061225530181,0.7638054275610129,-2.7625746336189305,-0.021100694992005176
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_MAG,B0,81552,0.8703005154601082,0.8415371166060617,-3.4179596225119457,-0.02876339885404655
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_PLAIN,F0,81551,0.7416196048487612,1.2105801796449849,38.73849767916663,0.46896057479622366
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_PLAIN,F0,81552,0.7596188367480587,1.2105801796449849,37.251670767414616,0.45096134289692613
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_PLAIN,B0,81551,0.7626400002317223,0.7638054275610129,0.15258170304078833,0.0011654273292905915
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_PLAIN,B0,81552,0.8346577281135417,0.8415371166060617,0.8174789152812112,0.006879388492520011
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,B0_MAG,81551,0.7440086105774808,0.7849061225530181,5.210497255711588,0.04089751197553726
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,B0_MAG,81552,0.7679891219594197,0.8703005154601082,11.755869574154943,0.10231139350068852
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,F0_PLAIN,81551,0.7650915385890051,0.7617993002443595,-0.43216610248784093,-0.0032922383446456482
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,F0_PLAIN,81552,0.7406756407723363,0.7314557519470962,-1.2604848346188025,-0.009219888825240052
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,F0,81551,0.7650915385890051,0.7328924206482375,-4.3934303362406,-0.032199117940767685
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,F0,81552,0.7406756407723363,0.7328924206482375,-1.0619867124856741,-0.007783220124098822
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_MAG,B0_PLAIN,81551,0.6447090156230564,0.6259432374076399,-2.9979999932798096,-0.018765778215416473
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_MAG,B0_PLAIN,81552,0.6590947592627527,0.6560441226074397,-0.46500479924860283,-0.0030506366553130215
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_MAG,B0,81551,0.6447090156230564,0.7292794219781763,11.596433932788342,0.08457040635511992
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_MAG,B0,81552,0.6590947592627527,0.694654461330971,5.119048972936158,0.035559702068218235
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_PLAIN,F0,81551,0.7617993002443595,0.7328924206482375,-3.9442186577061555,-0.028906879596122037
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_PLAIN,F0,81552,0.7314557519470962,0.7328924206482375,0.19602722864434652,0.0014366687011412305
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_PLAIN,B0,81551,0.6259432374076399,0.7292794219781763,14.169628465621065,0.1033361845705364
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_PLAIN,B0,81552,0.6560441226074397,0.694654461330971,5.558207838981288,0.03861033872353126
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,B0_MAG,81551,0.7650915385890051,0.6447090156230564,-18.672380880172625,-0.12038252296594876
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,B0_MAG,81552,0.7406756407723363,0.6590947592627527,-12.377716612530488,-0.08158088150958354
ettm1,shape,fixed1024,STEP6_D17,21,64,2,F0_MAG,F0_PLAIN,81551,0.7262090356922122,0.7318673692091991,0.773136466392943,0.005658333516986969
ettm1,shape,fixed1024,STEP6_D17,21,64,2,F0_MAG,F0_PLAIN,81552,0.7413568374527506,0.7440292815059455,0.35918533310755896,0.002672444053194889
ettm1,shape,fixed1024,STEP6_D17,21,64,2,F0_MAG,F0,81551,0.7262090356922122,1.053496997311283,31.06681485133509,0.3272879616190709
ettm1,shape,fixed1024,STEP6_D17,21,64,2,F0_MAG,F0,81552,0.7413568374527506,1.053496997311283,29.628955816216962,0.3121401598585325
ettm1,shape,fixed1024,STEP6_D17,21,64,2,B0_MAG,B0_PLAIN,81551,0.6211315814686151,0.6277595875179777,1.055819167265637,0.006628006049362534
ettm1,shape,fixed1024,STEP6_D17,21,64,2,B0_MAG,B0_PLAIN,81552,0.6353309756228653,0.6345983366424969,-0.11544924372866028,-0.0007326389803684608
ettm1,shape,fixed1024,STEP6_D17,21,64,2,B0_MAG,B0,81551,0.6211315814686151,0.6197384702648081,-0.22479017692926817,-0.0013931112038070292
