panel,kind,arm,seed,stage,step,condition,nmae,mae,normalized_mse,pinball,crossing,nrmse
electricity_transfer,shape,B0,81551,selected,768,RAMP8_D32,0.9525609827854461,8456.199308331012,1.3569807137824121,0.7478025815089682,0.0010843276977539062,1.1374221683379304
electricity_transfer,shape,B0,81551,selected,768,STEP12_D17,0.5822282099360754,6055.0580995757755,0.6110621967991576,0.47619713922729234,0.0058193206787109375,0.7622545870804062
electricity_transfer,shape,B0,81551,selected,768,STEP12_D63,0.41133803225040233,3255.5238723931375,0.3678663636669434,0.3269298045680955,0.0009508132934570312,0.5810556140674579
electricity_transfer,shape,B0,81551,selected,768,STEP6_D17,0.41180511591633645,3516.1621645338246,0.3518220529299116,0.33044305057015927,0.000667572021484375,0.5642819778148416
electricity_transfer,shape,B0,81551,selected,768,STEP6_D63,0.36095553934218905,2680.5233021128024,0.29999213647861617,0.28582495035754085,0.0003719329833984375,0.520539806822442
electricity_transfer,shape,B0,81551,selected,768,STEP8_D31,0.3807328921724644,3114.8408660588566,0.31227573185327073,0.31252083912730283,0.0042705535888671875,0.5277074953967683
electricity_transfer,shape,B0,81551,selected,768,STEP8_D33,0.3988651771175441,3494.7248008875285,0.332278211561626,0.32054805938858344,0.0036268234252929688,0.5483801594725904
electricity_transfer,shape,B0,81552,fixed1024,512,PAIRED_SHIFT8_D32,0.41691357537816215,3976.2905505587028,0.35259271301003864,0.3333972462649531,0.0020799636840820312,0.5660937090279302
electricity_transfer,shape,B0,81552,fixed1024,512,PULSE8_D32,6.886718787792802,84762.30339244392,56.398324336299375,6.685001184291079,0.0020799636840820312,7.107937917887269
electricity_transfer,shape,B0,81552,fixed1024,512,RAMP8_D32,0.8839357963111114,8568.322836015144,1.2367726290240921,0.6848963767618916,0.0001392364501953125,1.0907855525800916
electricity_transfer,shape,B0,81552,fixed1024,512,STEP12_D17,0.7216019544636573,8291.459089161961,0.8450204136011762,0.5785591592004506,0.0044422149658203125,0.8991787287340243
electricity_transfer,shape,B0,81552,fixed1024,512,STEP12_D63,0.37146243231760145,2696.5763030540274,0.31612551434017017,0.2987440599539488,0.0020608901977539062,0.5300655138695667
electricity_transfer,shape,B0,81552,fixed1024,512,STEP6_D17,0.45143130886359434,4419.220444972124,0.4039595322076675,0.35840757784526556,0.0005884170532226562,0.6092058475414248
electricity_transfer,shape,B0,81552,fixed1024,512,STEP6_D63,0.3236020559900276,2119.1768356438924,0.26276751293737166,0.25775421228850576,0.00038433074951171875,0.4775662492372968
electricity_transfer,shape,B0,81552,fixed1024,512,STEP8_D31,0.4196664424254276,4057.7462701844124,0.3534075374054406,0.33727645152184527,0.002605438232421875,0.5666447463638501
electricity_transfer,shape,B0,81552,fixed1024,512,STEP8_D33,0.4442196073566347,4558.9025620582215,0.3801478095753589,0.35504626618041074,0.0020160675048828125,0.5901139246942613
electricity_transfer,shape,B0,81552,selected,512,PAIRED_SHIFT8_D32,0.41691357537816215,3976.2905505587028,0.35259271301003864,0.3333972462649531,0.0020799636840820312,0.5660937090279302
electricity_transfer,shape,B0,81552,selected,512,PULSE8_D32,6.886718787792802,84762.30339244392,56.398324336299375,6.685001184291079,0.0020799636840820312,7.107937917887269
electricity_transfer,shape,B0,81552,selected,512,RAMP8_D32,0.8839357963111114,8568.322836015144,1.2367726290240921,0.6848963767618916,0.0001392364501953125,1.0907855525800916
electricity_transfer,shape,B0,81552,selected,512,STEP12_D17,0.7216019544636573,8291.459089161961,0.8450204136011762,0.5785591592004506,0.0044422149658203125,0.8991787287340243
electricity_transfer,shape,B0,81552,selected,512,STEP12_D63,0.37146243231760145,2696.5763030540274,0.31612551434017017,0.2987440599539488,0.0020608901977539062,0.5300655138695667
electricity_transfer,shape,B0,81552,selected,512,STEP6_D17,0.45143130886359434,4419.220444972124,0.4039595322076675,0.35840757784526556,0.0005884170532226562,0.6092058475414248
electricity_transfer,shape,B0,81552,selected,512,STEP6_D63,0.3236020559900276,2119.1768356438924,0.26276751293737166,0.25775421228850576,0.00038433074951171875,0.4775662492372968
electricity_transfer,shape,B0,81552,selected,512,STEP8_D31,0.4196664424254276,4057.7462701844124,0.3534075374054406,0.33727645152184527,0.002605438232421875,0.5666447463638501
electricity_transfer,shape,B0,81552,selected,512,STEP8_D33,0.4442196073566347,4558.9025620582215,0.3801478095753589,0.35504626618041074,0.0020160675048828125,0.5901139246942613
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.36191019620329584,2831.445098173251,0.2942635061470591,0.293561031535228,0.004105567932128906,0.5100829155274672
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,PULSE8_D32,7.030768400702081,86933.9157657485,58.84681147492129,6.852776171217579,0.004105567932128906,7.255833331448159
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,RAMP8_D32,0.9905155908223963,8831.50554739071,1.4631603352845133,0.7792681780614152,0.0006008148193359375,1.1817807982901285
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,STEP12_D17,0.5584083911244307,5582.527421053687,0.5677267456164322,0.44713087966374715,0.005620002746582031,0.7338389392673742
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,STEP12_D63,0.39657579915275853,3100.3207157962006,0.3385528616871519,0.3146620950207137,0.0020198822021484375,0.5551477139539156
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,STEP6_D17,0.39990997877152645,3312.243598422545,0.3386790616434752,0.3189076256964957,0.0007028579711914062,0.5525037235253578
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,STEP6_D63,0.34444811236982725,2498.045769463089,0.27630272592512234,0.2725158177998776,0.000476837158203125,0.49729115255000367
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,STEP8_D31,0.3663026971904999,2861.6002100673873,0.29875420724647656,0.302883546717279,0.0052242279052734375,0.5135211318792103
electricity_transfer,shape,B0_MAG,81551,fixed1024,1024,STEP8_D33,0.3778102226021695,3153.6187433821624,0.30997293536847215,0.30455855353673955,0.0037698745727539062,0.5259830330279699
electricity_transfer,shape,B0_MAG,81551,selected,768,PAIRED_SHIFT8_D32,0.36210226321317185,2803.043057196106,0.29512683099342657,0.293774427801533,0.0048313140869140625,0.5103509632570266
electricity_transfer,shape,B0_MAG,81551,selected,768,PULSE8_D32,7.059179835050502,87231.28207138105,59.32170859764396,6.8830970538718,0.0048313140869140625,7.285468025161756
electricity_transfer,shape,B0_MAG,81551,selected,768,RAMP8_D32,0.9679669185209177,8551.341235755941,1.4104826218347521,0.7621607175771582,0.0007781982421875,1.160793954277908
electricity_transfer,shape,B0_MAG,81551,selected,768,STEP12_D17,0.5479324782277772,5418.479278623937,0.5513385109654345,0.43904456614973125,0.006896018981933594,0.7232128827055622
electricity_transfer,shape,B0_MAG,81551,selected,768,STEP12_D63,0.4109538360080619,3309.671734505452,0.3562745385022559,0.3253048697775635,0.002376556396484375,0.5712929219164143
electricity_transfer,shape,B0_MAG,81551,selected,768,STEP6_D17,0.40122061869805603,3308.423441948399,0.3404432423284313,0.3197515967807571,0.0009326934814453125,0.5539742464470829
electricity_transfer,shape,B0_MAG,81551,selected,768,STEP6_D63,0.35026649427499573,2577.3719834210747,0.28290379286103523,0.27699365015880795,0.0005979537963867188,0.5038832132921836
electricity_transfer,shape,B0_MAG,81551,selected,768,STEP8_D31,0.36682008878957884,2814.4756326242436,0.2999234248641352,0.3028701110707031,0.00595855712890625,0.5138639052780427
electricity_transfer,shape,B0_MAG,81551,selected,768,STEP8_D33,0.3739661151638649,3038.7451466151506,0.3068527585805864,0.30162265661484716,0.0044803619384765625,0.5223239700709588
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,PAIRED_SHIFT8_D32,0.36958912114932196,3006.916192923717,0.30474121172195334,0.296374741173171,0.004856109619140625,0.5192255099868809
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,PULSE8_D32,6.976121121535962,86116.7852456349,57.882189413989394,6.784792184613581,0.004856109619140625,7.198978775956123
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,RAMP8_D32,0.8071151584043037,7530.848192710375,1.063824383094262,0.626953318283831,0.000278472900390625,1.0092297750078894
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,STEP12_D17,0.551599865513562,5459.379952513624,0.5525645853919791,0.4495299110755214,0.007884979248046875,0.7229511522764017
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,STEP12_D63,0.3821962399782443,2910.1500687343455,0.32154555886092306,0.3031046982300573,0.003826141357421875,0.5368503893500823
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,STEP6_D17,0.3946474099663656,3219.546869850087,0.337151954496959,0.3162478359187792,0.0013561248779296875,0.5500206974844395
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,STEP6_D63,0.33357149752583454,2277.901453813116,0.2691623807508362,0.26373880322423165,0.0007600784301757812,0.48569478513882425
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,STEP8_D31,0.3731574061512502,3059.346298005628,0.3082779813251747,0.30153785736339883,0.0060577392578125,0.5223064963746413
electricity_transfer,shape,B0_MAG,81552,fixed1024,1024,STEP8_D33,0.38981201315155406,3447.6898619955946,0.32387116728082443,0.31275899732962886,0.005043983459472656,0.5380790417367045
electricity_transfer,shape,B0_MAG,81552,selected,768,PAIRED_SHIFT8_D32,0.3663794011386528,2940.967104623818,0.302428558028296,0.2933690143124326,0.004878044128417969,0.5163534590236277
electricity_transfer,shape,B0_MAG,81552,selected,768,PULSE8_D32,6.996502980004075,86325.04289853471,58.21481857542467,6.802929241207661,0.004878044128417969,7.220225768310149
electricity_transfer,shape,B0_MAG,81552,selected,768,RAMP8_D32,0.8077544832106008,7651.168488657545,1.0694310622710272,0.6264672274503066,0.00036144256591796875,1.0117856408751535
electricity_transfer,shape,B0_MAG,81552,selected,768,STEP12_D17,0.5648136600404102,5701.507457194608,0.5751957494798309,0.45947553847000205,0.008040428161621094,0.7386422995152808
electricity_transfer,shape,B0_MAG,81552,selected,768,STEP12_D63,0.3974548866941067,3120.112707330531,0.3396935861773256,0.3141708272931944,0.00399017333984375,0.5540940933616134
electricity_transfer,shape,B0_MAG,81552,selected,768,STEP6_D17,0.3990079421566375,3318.131706856534,0.34272316201599745,0.31962412435951537,0.0014410018920898438,0.5552130737817653
electricity_transfer,shape,B0_MAG,81552,selected,768,STEP6_D63,0.34098341818724065,2378.551345430666,0.2772091689816202,0.2691003536121415,0.0007944107055664062,0.4939167250472088
electricity_transfer,shape,B0_MAG,81552,selected,768,STEP8_D31,0.36894097730948267,2968.0418669154446,0.3047942582033129,0.2975224961158145,0.006014823913574219,0.5181830570236158
electricity_transfer,shape,B0_MAG,81552,selected,768,STEP8_D33,0.38300027603649633,3316.8109657132163,0.31787307832949047,0.306569965550879,0.004920005798339844,0.5317089833861275
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.3751016908387005,3058.7983399875393,0.30750297292719875,0.30525926767498807,0.005772590637207031,0.523411051123695
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,PULSE8_D32,6.978324878503411,86285.90816287583,58.005465125934755,6.799079303053607,0.005772590637207031,7.20301505397087
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,RAMP8_D32,1.0386882550213248,9537.373129418851,1.5938271745662063,0.8229339020565383,0.0006742477416992188,1.233050717173451
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,STEP12_D17,0.6051423290330401,6210.031378367747,0.645395155918863,0.4809151287401984,0.005596160888671875,0.7843728690411382
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,STEP12_D63,0.40130514122971245,3212.1927170284066,0.34367100795471267,0.31789951164227714,0.004741668701171875,0.5591303241533296
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,STEP6_D17,0.42335064413987294,3692.7419617816213,0.3700759591009269,0.3360757601102525,0.0007085800170898438,0.579963489062248
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,STEP6_D63,0.34251089011916697,2460.51441339135,0.27639480045567394,0.271076876955404,0.0009584426879882812,0.495670860820135
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,STEP8_D31,0.3760032678888001,3046.9093136790802,0.30815291522767346,0.31260813052101083,0.006947517395019531,0.5232937618593103
electricity_transfer,shape,B0_PLAIN,81551,fixed1024,1024,STEP8_D33,0.3918770765017014,3400.5676439698955,0.3248675804366698,0.31751630425934557,0.005288124084472656,0.5404963107878621
electricity_transfer,shape,B0_PLAIN,81551,selected,512,PAIRED_SHIFT8_D32,0.36591189333084595,2888.162519512845,0.299212117668418,0.29696244376742476,0.003978729248046875,0.514810629451064
electricity_transfer,shape,B0_PLAIN,81551,selected,512,PULSE8_D32,7.0293865673894285,86858.56705197389,58.85333606666516,6.84731529778351,0.003978729248046875,7.2556260578673415
electricity_transfer,shape,B0_PLAIN,81551,selected,512,RAMP8_D32,1.0098777490974422,9187.895790561453,1.5152842339231742,0.7945786318954773,0.0007638931274414062,1.2037491518157515
electricity_transfer,shape,B0_PLAIN,81551,selected,512,STEP12_D17,0.5802088850584409,5881.115860948187,0.6051120332312941,0.46257380177992413,0.005428314208984375,0.7595809702127803
electricity_transfer,shape,B0_PLAIN,81551,selected,512,STEP12_D63,0.4212495053284527,3518.167161019798,0.3696075069516246,0.33328608350610806,0.00240325927734375,0.582522521229806
electricity_transfer,shape,B0_PLAIN,81551,selected,512,STEP6_D17,0.41543922795230587,3571.982969877946,0.3578762972742592,0.3302757992256358,0.0006809234619140625,0.5698935751758536
electricity_transfer,shape,B0_PLAIN,81551,selected,512,STEP6_D63,0.3511973760302135,2614.6855692178983,0.2857626084236382,0.2773025333386546,0.0005178451538085938,0.5054925837739267
electricity_transfer,shape,B0_PLAIN,81551,selected,512,STEP8_D31,0.36638540757619736,2843.3338691974855,0.2992800526696942,0.3030205312488833,0.004860877990722656,0.5136825210320954
electricity_transfer,shape,B0_PLAIN,81551,selected,512,STEP8_D33,0.3792910972444843,3161.9032712066637,0.3124141378441853,0.30617639704473537,0.0037546157836914062,0.528164953653547
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,PAIRED_SHIFT8_D32,0.38984106580061734,3389.40354501321,0.3222324263278303,0.3123322425059531,0.005377769470214844,0.5380073451199013
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,PULSE8_D32,6.931444756590374,85542.18349816222,57.15545250889602,6.744685785056711,0.005377769470214844,7.1538400234496295
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,RAMP8_D32,0.8352613781203919,7703.452275993646,1.1150065353522167,0.6482185324766415,0.00030231475830078125,1.0339048737542014
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,STEP12_D17,0.6139749888940228,6471.782635417738,0.64886838592808,0.500093305320471,0.0077724456787109375,0.7868321940606438
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,STEP12_D63,0.36628628273079583,2685.412141741475,0.30610500592660134,0.29275251154311605,0.005138397216796875,0.5214336998726432
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,STEP6_D17,0.4143245464368419,3661.5110645552463,0.35824755441262707,0.331451824307303,0.001239776611328125,0.5699377858529031
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,STEP6_D63,0.3252060736275301,2159.90760154527,0.26271870693814003,0.2586518688365874,0.0010242462158203125,0.4785607798834987
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,STEP8_D31,0.3900204916630097,3411.428275101949,0.32209775016134923,0.3147232666809057,0.0066280364990234375,0.5372124803844347
electricity_transfer,shape,B0_PLAIN,81552,fixed1024,1024,STEP8_D33,0.4129331400446954,3873.4960412937317,0.34513971831553647,0.3314311963386296,0.0053863525390625,0.5593435633629021
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,PAIRED_SHIFT8_D32,0.38984106580061734,3389.40354501321,0.3222324263278303,0.3123322425059531,0.005377769470214844,0.5380073451199013
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,PULSE8_D32,6.931444756590374,85542.18349816222,57.15545250889602,6.744685785056711,0.005377769470214844,7.1538400234496295
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,RAMP8_D32,0.8352613781203919,7703.452275993646,1.1150065353522167,0.6482185324766415,0.00030231475830078125,1.0339048737542014
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,STEP12_D17,0.6139749888940228,6471.782635417738,0.64886838592808,0.500093305320471,0.0077724456787109375,0.7868321940606438
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,STEP12_D63,0.36628628273079583,2685.412141741475,0.30610500592660134,0.29275251154311605,0.005138397216796875,0.5214336998726432
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,STEP6_D17,0.4143245464368419,3661.5110645552463,0.35824755441262707,0.331451824307303,0.001239776611328125,0.5699377858529031
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,STEP6_D63,0.3252060736275301,2159.90760154527,0.26271870693814003,0.2586518688365874,0.0010242462158203125,0.4785607798834987
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,STEP8_D31,0.3900204916630097,3411.428275101949,0.32209775016134923,0.3147232666809057,0.0066280364990234375,0.5372124803844347
electricity_transfer,shape,B0_PLAIN,81552,selected,1024,STEP8_D33,0.4129331400446954,3873.4960412937317,0.34513971831553647,0.3314311963386296,0.0053863525390625,0.5593435633629021
electricity_transfer,shape,F0,81551,fixed1024,0,PAIRED_SHIFT8_D32,0.5715110118216132,5053.171634864101,0.6756501115762257,0.5054134339221402,1.049041748046875e-05,0.7816553071331804
electricity_transfer,shape,F0,81551,fixed1024,0,PULSE8_D32,6.839169212716374,84880.95418663454,56.123740731428484,6.162947310999685,1.049041748046875e-05,7.084577017001487
electricity_transfer,shape,F0,81551,fixed1024,0,RAMP8_D32,0.9655096795492801,11919.417213930552,1.8609251823940711,0.8180243869668713,1.1444091796875e-05,1.2951184802104052
electricity_transfer,shape,F0,81551,fixed1024,0,STEP12_D17,0.79122791874142,6466.848339862406,1.3840593379732298,0.765528700751805,1.52587890625e-05,1.0679053012457442
electricity_transfer,shape,F0,81551,fixed1024,0,STEP12_D63,0.48408615642000946,3809.0603288447905,0.5198255623427839,0.4337540115784898,0.0011272430419921875,0.6744823580865695
electricity_transfer,shape,F0,81551,fixed1024,0,STEP6_D17,0.6244479367972997,4388.034229422148,0.8616987186325349,0.5560114164768575,6.008148193359375e-05,0.8637127065887464
electricity_transfer,shape,F0,81551,fixed1024,0,STEP6_D63,0.38781247108728006,2306.3213057875796,0.38865946983038907,0.33261016783156044,0.000331878662109375,0.5685174386277692
electricity_transfer,shape,F0,81551,fixed1024,0,STEP8_D31,0.5831398960377601,5279.409612074786,0.6869846703455793,0.5287253659539417,2.09808349609375e-05,0.7918804556301349
electricity_transfer,shape,F0,81551,fixed1024,0,STEP8_D33,0.5722290247923281,5195.994672764418,0.6836424284604874,0.5151144251975092,2.384185791015625e-05,0.7833732188611802
electricity_transfer,shape,F0,81551,selected,0,PAIRED_SHIFT8_D32,0.5715110118216132,5053.171634864101,0.6756501115762257,0.5054134339221402,1.049041748046875e-05,0.7816553071331804
electricity_transfer,shape,F0,81551,selected,0,PULSE8_D32,6.839169212716374,84880.95418663454,56.123740731428484,6.162947310999685,1.049041748046875e-05,7.084577017001487
electricity_transfer,shape,F0,81551,selected,0,RAMP8_D32,0.9655096795492801,11919.417213930552,1.8609251823940711,0.8180243869668713,1.1444091796875e-05,1.2951184802104052
electricity_transfer,shape,F0,81551,selected,0,STEP12_D17,0.79122791874142,6466.848339862406,1.3840593379732298,0.765528700751805,1.52587890625e-05,1.0679053012457442
electricity_transfer,shape,F0,81551,selected,0,STEP12_D63,0.48408615642000946,3809.0603288447905,0.5198255623427839,0.4337540115784898,0.0011272430419921875,0.6744823580865695
electricity_transfer,shape,F0,81551,selected,0,STEP6_D17,0.6244479367972997,4388.034229422148,0.8616987186325349,0.5560114164768575,6.008148193359375e-05,0.8637127065887464
electricity_transfer,shape,F0,81551,selected,0,STEP6_D63,0.38781247108728006,2306.3213057875796,0.38865946983038907,0.33261016783156044,0.000331878662109375,0.5685174386277692
electricity_transfer,shape,F0,81551,selected,0,STEP8_D31,0.5831398960377601,5279.409612074786,0.6869846703455793,0.5287253659539417,2.09808349609375e-05,0.7918804556301349
electricity_transfer,shape,F0,81551,selected,0,STEP8_D33,0.5722290247923281,5195.994672764418,0.6836424284604874,0.5151144251975092,2.384185791015625e-05,0.7833732188611802
electricity_transfer,shape,F0,81552,fixed1024,0,PAIRED_SHIFT8_D32,0.5715110118216132,5053.171634864101,0.6756501115762257,0.5054134339221402,1.049041748046875e-05,0.7816553071331804
electricity_transfer,shape,F0,81552,fixed1024,0,PULSE8_D32,6.839169212716374,84880.95418663454,56.123740731428484,6.162947310999685,1.049041748046875e-05,7.084577017001487
electricity_transfer,shape,F0,81552,fixed1024,0,RAMP8_D32,0.9655096795492801,11919.417213930552,1.8609251823940711,0.8180243869668713,1.1444091796875e-05,1.2951184802104052
electricity_transfer,shape,F0,81552,fixed1024,0,STEP12_D17,0.79122791874142,6466.848339862406,1.3840593379732298,0.765528700751805,1.52587890625e-05,1.0679053012457442
electricity_transfer,shape,F0,81552,fixed1024,0,STEP12_D63,0.48408615642000946,3809.0603288447905,0.5198255623427839,0.4337540115784898,0.0011272430419921875,0.6744823580865695
electricity_transfer,shape,F0,81552,fixed1024,0,STEP6_D17,0.6244479367972997,4388.034229422148,0.8616987186325349,0.5560114164768575,6.008148193359375e-05,0.8637127065887464
electricity_transfer,shape,F0,81552,fixed1024,0,STEP6_D63,0.38781247108728006,2306.3213057875796,0.38865946983038907,0.33261016783156044,0.000331878662109375,0.5685174386277692
electricity_transfer,shape,F0,81552,fixed1024,0,STEP8_D31,0.5831398960377601,5279.409612074786,0.6869846703455793,0.5287253659539417,2.09808349609375e-05,0.7918804556301349
electricity_transfer,shape,F0,81552,fixed1024,0,STEP8_D33,0.5722290247923281,5195.994672764418,0.6836424284604874,0.5151144251975092,2.384185791015625e-05,0.7833732188611802
electricity_transfer,shape,F0,81552,selected,0,PAIRED_SHIFT8_D32,0.5715110118216132,5053.171634864101,0.6756501115762257,0.5054134339221402,1.049041748046875e-05,0.7816553071331804
electricity_transfer,shape,F0,81552,selected,0,PULSE8_D32,6.839169212716374,84880.95418663454,56.123740731428484,6.162947310999685,1.049041748046875e-05,7.084577017001487
electricity_transfer,shape,F0,81552,selected,0,RAMP8_D32,0.9655096795492801,11919.417213930552,1.8609251823940711,0.8180243869668713,1.1444091796875e-05,1.2951184802104052
electricity_transfer,shape,F0,81552,selected,0,STEP12_D17,0.79122791874142,6466.848339862406,1.3840593379732298,0.765528700751805,1.52587890625e-05,1.0679053012457442
electricity_transfer,shape,F0,81552,selected,0,STEP12_D63,0.48408615642000946,3809.0603288447905,0.5198255623427839,0.4337540115784898,0.0011272430419921875,0.6744823580865695
electricity_transfer,shape,F0,81552,selected,0,STEP6_D17,0.6244479367972997,4388.034229422148,0.8616987186325349,0.5560114164768575,6.008148193359375e-05,0.8637127065887464
electricity_transfer,shape,F0,81552,selected,0,STEP6_D63,0.38781247108728006,2306.3213057875796,0.38865946983038907,0.33261016783156044,0.000331878662109375,0.5685174386277692
electricity_transfer,shape,F0,81552,selected,0,STEP8_D31,0.5831398960377601,5279.409612074786,0.6869846703455793,0.5287253659539417,2.09808349609375e-05,0.7918804556301349
electricity_transfer,shape,F0,81552,selected,0,STEP8_D33,0.5722290247923281,5195.994672764418,0.6836424284604874,0.5151144251975092,2.384185791015625e-05,0.7833732188611802
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.4364976040440992,3898.648300422156,0.39179827804001477,0.34893027142757205,5.054473876953125e-05,0.5972853038470871
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,PULSE8_D32,6.960969258261929,85606.72069328686,57.69755994476051,6.696308684927394,5.054473876953125e-05,7.190333616469423
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,RAMP8_D32,1.0836315939072951,15632.563787876541,2.4344214635192247,0.8286120381741874,0.0012598037719726562,1.4512992455954683
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,STEP12_D17,0.5204341804853835,4220.457505446087,0.5290057535335889,0.4409760946349568,0.0010442733764648438,0.6986834282064374
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,STEP12_D63,0.4412777670739956,3863.9647196852034,0.39988154446387625,0.3500642884113741,8.58306884765625e-06,0.6011948669004741
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,STEP6_D17,0.46340747509120783,3437.2434683563547,0.4434482034847013,0.3715106263374101,0.00011157989501953125,0.637572802762066
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,STEP6_D63,0.34734367153581425,2407.4831800430256,0.2927616372237737,0.2773286045804264,2.002716064453125e-05,0.5047418285781364
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,STEP8_D31,0.45081478913961587,4188.615128883735,0.40928728493768457,0.365868478881208,8.106231689453125e-05,0.6134427619721663
electricity_transfer,shape,F0_MAG,81551,fixed1024,1024,STEP8_D33,0.46192818223443677,4480.595959866696,0.4201038964451449,0.36848814237324945,0.0001201629638671875,0.6216610208446512
electricity_transfer,shape,F0_MAG,81551,selected,1024,PAIRED_SHIFT8_D32,0.4364976040440992,3898.648300422156,0.39179827804001477,0.34893027142757205,5.054473876953125e-05,0.5972853038470871
electricity_transfer,shape,F0_MAG,81551,selected,1024,PULSE8_D32,6.960969258261929,85606.72069328686,57.69755994476051,6.696308684927394,5.054473876953125e-05,7.190333616469423
electricity_transfer,shape,F0_MAG,81551,selected,1024,RAMP8_D32,1.0836315939072951,15632.563787876541,2.4344214635192247,0.8286120381741874,0.0012598037719726562,1.4512992455954683
electricity_transfer,shape,F0_MAG,81551,selected,1024,STEP12_D17,0.5204341804853835,4220.457505446087,0.5290057535335889,0.4409760946349568,0.0010442733764648438,0.6986834282064374
electricity_transfer,shape,F0_MAG,81551,selected,1024,STEP12_D63,0.4412777670739956,3863.9647196852034,0.39988154446387625,0.3500642884113741,8.58306884765625e-06,0.6011948669004741
electricity_transfer,shape,F0_MAG,81551,selected,1024,STEP6_D17,0.46340747509120783,3437.2434683563547,0.4434482034847013,0.3715106263374101,0.00011157989501953125,0.637572802762066
electricity_transfer,shape,F0_MAG,81551,selected,1024,STEP6_D63,0.34734367153581425,2407.4831800430256,0.2927616372237737,0.2773286045804264,2.002716064453125e-05,0.5047418285781364
electricity_transfer,shape,F0_MAG,81551,selected,1024,STEP8_D31,0.45081478913961587,4188.615128883735,0.40928728493768457,0.365868478881208,8.106231689453125e-05,0.6134427619721663
electricity_transfer,shape,F0_MAG,81551,selected,1024,STEP8_D33,0.46192818223443677,4480.595959866696,0.4201038964451449,0.36848814237324945,0.0001201629638671875,0.6216610208446512
electricity_transfer,shape,F0_MAG,81552,fixed1024,1024,PAIRED_SHIFT8_D32,0.43677139306661555,3862.686057117509,0.3944520831450112,0.3504703839060838,5.817413330078125e-05,0.5991384367734347
electricity_transfer,shape,F0_MAG,81552,fixed1024,1024,PULSE8_D32,6.987751145806244,85933.79867294876,58.17654390220459,6.712948484057615,5.817413330078125e-05,7.219355170834435
electricity_transfer,shape,F0_MAG,81552,fixed1024,1024,RAMP8_D32,1.1425538898999306,16757.481190046252,2.7238076972266527,0.8702590557933128,0.0013179779052734375,1.5244403872791144
electricity_transfer,shape,F0_MAG,81552,fixed1024,1024,STEP12_D17,0.5332924180347632,4327.3323547084465,0.5559873194652524,0.44826066248195007,0.0007390975952148438,0.7168772445367404
