panel,kind,stage,condition,block_count,origin_count,seed_count,proposed,baseline,proposed_nmae,baseline_nmae,gain_pct,ci_low,ci_high,absolute_gain,absolute_ci_low,absolute_ci_high,seed_gains,main_table
electricity_transfer,standard,selected,SHIFT8,32,128,2,B0_PLAIN,B0,0.3773547355432192,0.3997619046364089,5.605128661163816,4.761540055724148,6.469329655998593,0.022407169093189804,0.01881310600803525,0.025918006177452144,"{""81551"": 5.068119480747901, ""81552"": 6.102205366320456}",True
electricity_transfer,standard,selected,SHIFT8,32,128,2,F0_MAG,B0_MAG,0.4347752134555728,0.3630396376269014,-19.75970896665411,-21.91691909928635,-17.16634693318327,-0.0717355758286714,-0.0779999890924809,-0.06458534574618786,"{""81551"": -20.591528025355398, ""81552"": -18.93850166549267}",True
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,F0_PLAIN,0.3711667245564096,0.3680180591536642,-0.8555736123347923,-1.6408388994921963,-0.08744529722529298,-0.0031486654027454318,-0.006028960230709941,-0.0003202998426080913,"{""81551"": -0.2290936336750038, ""81552"": -1.481051193905869}",True
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,F0,0.3711667245564096,0.5057765443087135,26.614484453067366,24.860496999096867,28.21713338736233,0.134609819752304,0.12443562678948732,0.1445127802773073,"{""81551"": 27.12872206792374, ""81552"": 26.100246838211007}",True
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_MAG,B0_PLAIN,0.33429520939245144,0.33472190969811744,0.12747904851846403,-0.09316848003115219,0.35624385332478914,0.0004267003056660369,-0.000313742449107644,0.001162285482874911,"{""81551"": -0.0437815504455763, ""81552"": 0.29975311729356635}",True
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_MAG,B0,0.33429520939245144,0.34281270283235266,2.4845909645496933,2.03090544303478,2.9018936010988075,0.008517493439901267,0.0072031757300084,0.009762872323232823,"{""81551"": 3.805901891858665, ""81552"": 1.113552328899703}",True
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_PLAIN,F0,0.3680180591536642,0.5057765443087135,27.23702526445453,25.275775360199464,29.039965671534855,0.1377584851550494,0.12648315645695377,0.1488307871483329,"{""81551"": 27.295283943790004, ""81552"": 27.178766585119075}",True
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,B0_PLAIN,B0,0.33472190969811744,0.34281270283235266,2.3601205752844856,2.0068897371150007,2.681462456594999,0.00809079313423523,0.007053374588409158,0.009097867417935902,"{""81551"": 3.847998728799662, ""81552"": 0.8162459342388018}",True
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,F0_MAG,B0_MAG,0.3711667245564096,0.33429520939245144,-11.029627146308352,-13.229919878468946,-8.750214291253538,-0.0368715151639582,-0.043413322054567584,-0.029907569434169095,"{""81551"": -9.739125323822307, ""81552"": -12.332238742784352}",True
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,F0_PLAIN,0.6964879792184033,0.6604460309885074,-5.457213237537517,-8.318574398277836,-2.348802700877089,-0.03604194822989593,-0.056037690939337644,-0.014933065977246201,"{""81551"": -5.380376693500777, ""81552"": -5.5327963851032225}",False
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,F0,0.6964879792184033,1.0389795323168918,32.964225227300005,27.901309230127207,37.82779144595392,0.34249155309848867,0.26102307010508885,0.4270768449229721,"{""81551"": 33.563922990132134, ""81552"": 32.36452746446792}",False
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_MAG,B0_PLAIN,0.5441964747093633,0.5320731198489881,-2.2785129351800437,-3.7324144390461127,-0.7862051706233413,-0.012123354860375059,-0.01993036399412717,-0.004240905818827045,"{""81551"": -1.2273889165439034, ""81552"": -3.3144490983116004}",False
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_MAG,B0,0.5441964747093633,0.5390620718343306,-0.9524696956625389,-2.1623192488812926,0.32611055582080334,-0.0051344028750326415,-0.012044246159657268,0.0017138284937716819,"{""81551"": -0.47265201533630563, ""81552"": -1.420171154490335}",False
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_PLAIN,F0,0.6604460309885074,1.0389795323168918,36.433200997161755,30.133052226745782,42.063508808901204,0.3785335013283846,0.2772952185316991,0.48057462318606176,"{""81551"": 36.95593136557345, ""81552"": 35.910470628750105}",False
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,B0_PLAIN,B0,0.5320731198489881,0.5390620718343306,1.2965022676443172,-0.8348632580236781,3.392132126836728,0.006988951985342419,-0.004408468317676758,0.017885406293643477,"{""81551"": 0.745585665387305, ""81552"": 1.8335072783659645}",False
ettm1,shape,fixed1024,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,B0_MAG,0.6964879792184033,0.5441964747093633,-27.984654731615777,-37.464605992205534,-19.442679533623387,-0.15229150450904008,-0.199044560483508,-0.10569036593418409,"{""81551"": -29.096242260709438, ""81552"": -26.91125947899542}",False
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,F0_PLAIN,6.496787820284939,6.669996048736367,2.5968265526070677,2.272859884548976,2.9323649576771067,0.17320822845142836,0.14300012241046692,0.20506584854645626,"{""81551"": 2.3080003712284025, ""81552"": 2.886700362275463}",False
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,F0,6.496787820284939,5.983753488936021,-8.573787879088268,-9.782202364591017,-7.451345629157266,-0.5130343313489183,-0.5880702159001995,-0.4439500323902485,"{""81551"": -9.092873290376623, ""81552"": -8.054702467799913}",False
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_MAG,B0_PLAIN,6.4530368059548096,6.497180311928361,0.6794255947077055,0.6024862470979248,0.7589948471929389,0.04414350597355141,0.03703385933179051,0.051715214388261654,"{""81551"": 0.6021390134999249, ""81552"": 0.757366605868881}",False
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_MAG,B0,6.4530368059548096,6.520033788023088,1.0275557496549848,0.9860337368567055,1.0711467880239285,0.06699698206827873,0.05795737010903842,0.07542354381007357,"{""81551"": 1.324433172904671, ""81552"": 0.7258772927229318}",False
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_PLAIN,F0,6.669996048736367,5.983753488936021,-11.468429658227253,-12.939610394368508,-10.122391659395907,-0.6862425598003467,-0.7868294907307902,-0.5934098898402691,"{""81551"": -11.67022243881608, ""81552"": -11.266636877638426}",False
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,B0_PLAIN,B0,6.497180311928361,6.520033788023088,0.35051162061012775,0.24260272887755174,0.4597788175609843,0.02285347609472732,0.015363487704710754,0.031060682132000868,"{""81551"": 0.7266697212959694, ""81552"": -0.03172962271253965}",False
ettm1,shape,fixed1024,PULSE8_D32,21,64,2,F0_MAG,B0_MAG,6.496787820284939,6.4530368059548096,-0.6779910861465455,-1.4779020524510955,0.21204777594210916,-0.04375101433012926,-0.09971907779309633,0.012891914287542966,"{""81551"": -0.6563101205889765, ""81552"": -0.6998898357408079}",False
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,F0_PLAIN,1.1368318107291036,1.032439847796626,-10.11119080256977,-13.234183984481138,-7.153302715912673,-0.10439196293247761,-0.14387222679255426,-0.06931880535607332,"{""81551"": -6.023225013406286, ""81552"": -14.364043264673887}",False
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,F0,1.1368318107291036,1.3397138265421558,15.143683060784497,8.979150378330612,21.25465452257587,0.2028820158130521,0.11708480401072525,0.29245529003384296,"{""81551"": 16.678825445768698, ""81552"": 13.608540675800274}",False
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_MAG,B0_PLAIN,1.0040429716043988,1.0403624642715175,3.491042200619021,2.3539972233017927,4.539430839319687,0.03631949266711866,0.024345409110456472,0.04762426495666801,"{""81551"": 3.5882849654546134, ""81552"": 3.3951178616656974}",False
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_MAG,B0,1.0040429716043988,0.995679098879558,-0.8400169024591175,-1.544339738874752,-0.1696591551394009,-0.008363872724840803,-0.015663901439722086,-0.0017023739084485341,"{""81551"": -0.6923799177951828, ""81552"": -0.9857845196704407}",False
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_PLAIN,F0,1.032439847796626,1.3397138265421558,22.935792156345347,18.557581835594046,27.333747668932272,0.30727397874552964,0.23746343795694685,0.3847829730445164,"{""81551"": 21.41233720847897, ""81552"": 24.459247104211702}",False
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,B0_PLAIN,B0,1.0403624642715175,0.995679098879558,-4.487727566265254,-5.376885904599931,-3.6005624519310415,-0.04468336539195946,-0.05467847471288652,-0.034814380735692645,"{""81551"": -4.439984167604516, ""81552"": -4.5348664419080364}",False
ettm1,shape,fixed1024,RAMP8_D32,21,64,2,F0_MAG,B0_MAG,1.1368318107291036,1.0040429716043988,-13.225413939456821,-27.407859319292093,-1.5703694160920427,-0.13278883912470485,-0.26260503371510463,-0.016743235352151883,"{""81551"": -12.053982799507379, ""81552"": -14.378652126636183}",False
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,F0_PLAIN,0.7559988662684503,0.7506192207984099,-0.7166943399501857,-5.007541046654488,3.268387821707092,-0.005379645470040346,-0.038188601902849666,0.024050527984121134,"{""81551"": -0.3221335726698804, ""81552"": -1.101905956834126}",False
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,F0,0.7559988662684503,1.2105801796449849,37.55069850142807,34.31353941361438,40.798702363367084,0.4545813133765346,0.38129125154581384,0.5364417404754617,"{""81551"": 38.541153813069286, ""81552"": 36.56024318978687}",False
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_MAG,B0_PLAIN,0.8276033190065631,0.7986488641726319,-3.625429914550349,-5.794466892870973,-1.6421369926574951,-0.028954454833931203,-0.04581563960175713,-0.013136765558638826,"{""81551"": -2.9196111290425764, ""81552"": -4.270347730095891}",False
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_MAG,B0,0.8276033190065631,0.8026712720835373,-3.106134203396671,-4.3993754197936905,-1.9399995611846195,-0.024932046923025853,-0.034811465321304656,-0.015560458193756451,"{""81551"": -2.7625746336189305, ""81552"": -3.4179596225119457}",False
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_PLAIN,F0,0.7506192207984099,1.2105801796449849,37.99508422329062,33.58345346242613,41.94991558575895,0.45996095884657495,0.367540246932493,0.5563275115773338,"{""81551"": 38.73849767916663, ""81552"": 37.251670767414616}",False
ettm1,shape,fixed1024,STEP12_D17,21,64,2,B0_PLAIN,B0,0.7986488641726319,0.8026712720835373,0.5011276783912,-1.686873064997602,2.672953280142711,0.0040224079109053516,-0.013274740009509806,0.022073014754788654,"{""81551"": 0.15258170304078833, ""81552"": 0.8174789152812112}",False
ettm1,shape,fixed1024,STEP12_D17,21,64,2,F0_MAG,B0_MAG,0.7559988662684503,0.8276033190065631,8.652025806767583,-0.2707840015456331,17.0407861629334,0.07160445273811286,-0.0021789571987703045,0.14281659374592245,"{""81551"": 5.210497255711588, ""81552"": 11.755869574154943}",False
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,F0_PLAIN,0.7528835896806707,0.7466275260957278,-0.8379095822594662,-5.229676170115167,3.762369186021159,-0.0062560635849428295,-0.04058740732738228,0.027207082687293552,"{""81551"": -0.43216610248784093, ""81552"": -1.2604848346188025}",False
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,F0,0.7528835896806707,0.7328924206482375,-2.727708524363126,-10.015724816516352,4.18663913193175,-0.01999116903243324,-0.07356470299757456,0.03182468307989366,"{""81551"": -4.3934303362406, ""81552"": -1.0619867124856741}",False
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_MAG,B0_PLAIN,0.6519018874429046,0.6409936800075398,-1.7017652085487889,-2.580119050667523,-0.8702050841145661,-0.01090820743536473,-0.01686237664939328,-0.005339748036704606,"{""81551"": -2.9979999932798096, ""81552"": -0.46500479924860283}",False
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_MAG,B0,0.6519018874429046,0.7119669416545737,8.436494828268447,7.271298178936851,9.639853796349428,0.060065054211669126,0.0490486834255385,0.07197883477886906,"{""81551"": 11.596433932788342, ""81552"": 5.119048972936158}",False
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_PLAIN,F0,0.7466275260957278,0.7328924206482375,-1.874095714530899,-9.478407560368234,5.152012178349173,-0.013735105447490412,-0.06679106453362205,0.038700787732749334,"{""81551"": -3.9442186577061555, ""81552"": 0.19602722864434652}",False
ettm1,shape,fixed1024,STEP12_D63,21,64,2,B0_PLAIN,B0,0.6409936800075398,0.7119669416545737,9.968617571216987,8.529810702613975,11.400434283165026,0.07097326164703385,0.056877043565506005,0.08613584867919391,"{""81551"": 14.169628465621065, ""81552"": 5.558207838981288}",False
ettm1,shape,fixed1024,STEP12_D63,21,64,2,F0_MAG,B0_MAG,0.7528835896806707,0.6519018874429046,-15.490322114861254,-23.330164047558803,-8.161479048327505,-0.10098170223776613,-0.15573698952356613,-0.05176769931559303,"{""81551"": -18.672380880172625, ""81552"": -12.377716612530488}",False
ettm1,shape,fixed1024,STEP6_D17,21,64,2,F0_MAG,F0_PLAIN,0.7337829365724814,0.7379483253575723,0.5644553476115699,-1.2311198857485484,2.362851680963169,0.00416538878509086,-0.009067991025273925,0.016839096918951225,"{""81551"": 0.773136466392943, ""81552"": 0.35918533310755896}",False
ettm1,shape,fixed1024,STEP6_D17,21,64,2,F0_MAG,F0,0.7337829365724814,1.0534969973112829,30.347885333776013,26.880935347310697,33.783218769308384,0.3197140607388016,0.26381263369197255,0.3750817639638181,"{""81551"": 31.06681485133509, ""81552"": 29.628955816216962}",False
ettm1,shape,fixed1024,STEP6_D17,21,64,2,B0_MAG,B0_PLAIN,0.6282312785457402,0.6311789620802374,0.4670123232216383,-0.3421137144532832,1.253230194462395,0.002947683534497123,-0.002094250165199745,0.00778692027499421,"{""81551"": 1.055819167265637, ""81552"": -0.11544924372866028}",False
ettm1,shape,fixed1024,STEP6_D17,21,64,2,B0_MAG,B0,0.6282312785457402,0.6234920165153032,-0.7601159124578372,-1.3688920199706605,-0.24434179979591525,-0.00473926203043702,-0.008519200547543048,-0.0014597816623778054,"{""81551"": -0.22479017692926817, ""81552"": -1.2890346838668743}",False
ettm1,shape,fixed1024,STEP6_D17,21,64,2,F0_PLAIN,F0,0.7379483253575723,1.0534969973112829,29.952498465496202,26.105497701790036,33.85382716687342,0.3155486719537107,0.25403862797257054,0.37654504463203775,"{""81551"": 30.529714742703728, ""81552"": 29.375282188288697}",False
ettm1,shape,fixed1024,STEP6_D17,21,64,2,B0_PLAIN,B0,0.6311789620802374,0.6234920165153032,-1.2328859650676094,-2.2463866650895103,-0.30495824011552947,-0.0076869455649341435,-0.013984521431822406,-0.0019234690045313101,"{""81551"": -1.2942745428958569, ""81552"": -1.1722321070358976}",False
ettm1,shape,fixed1024,STEP6_D17,21,64,2,F0_MAG,B0_MAG,0.7337829365724814,0.6282312785457402,-16.801401272327166,-24.647375561037535,-9.267679829015375,-0.10555165802674123,-0.15263069125047204,-0.05862873155719559,"{""81551"": -16.917100556238008, ""81552"": -16.68828782131073}",False
ettm1,shape,fixed1024,STEP6_D63,21,64,2,F0_MAG,F0_PLAIN,0.6215019797080716,0.6026833574255878,-3.122472530661735,-6.568568226307708,0.31603512827300906,-0.01881862228248387,-0.04012595096299421,0.001924946958799944,"{""81551"": -2.119531729361257, ""81552"": -4.1491050572126875}",False
ettm1,shape,fixed1024,STEP6_D63,21,64,2,F0_MAG,F0,0.6215019797080716,0.6503894622386972,4.441566816164633,-1.1130021431940678,9.6198061718314,0.028887482530625543,-0.006977267570819275,0.06616474013231247,"{""81551"": 4.266312806729811, ""81552"": 4.616820825599444}",False
ettm1,shape,fixed1024,STEP6_D63,21,64,2,B0_MAG,B0_PLAIN,0.5523436038547778,0.5489352434073742,-0.6209039205147482,-1.3672493042972023,0.08764455172935469,-0.003408360447403494,-0.007694173849420525,0.00046628792321890434,"{""81551"": -1.2862603700755537, ""81552"": 0.031364226940833184}",False
ettm1,shape,fixed1024,STEP6_D63,21,64,2,B0_MAG,B0,0.5523436038547778,0.5766876784127689,4.2213620074203595,3.3200211148186947,5.219224555455222,0.024344074557991147,0.018904131767288102,0.030456677515700123,"{""81551"": 5.409442623289495, ""81552"": 3.0113840503550815}",False
ettm1,shape,fixed1024,STEP6_D63,21,64,2,F0_PLAIN,F0,0.6026833574255878,0.6503894622386972,7.335005805429395,0.5443250266882399,13.429481224575238,0.04770610481310941,0.0030834832713990444,0.0930028281528842,"{""81551"": 6.253303778375052, ""81552"": 8.416707832483727}",False
ettm1,shape,fixed1024,STEP6_D63,21,64,2,B0_PLAIN,B0,0.5489352434073742,0.5766876784127689,4.812385636845651,3.5122670931572277,6.2654066301566615,0.027752435005394642,0.01980283266976702,0.036509788010503495,"{""81551"": 6.610672532385509, ""81552"": 2.980954776835465}",False
ettm1,shape,fixed1024,STEP6_D63,21,64,2,F0_MAG,B0_MAG,0.6215019797080716,0.5523436038547778,-12.520897385366837,-20.85100532584345,-5.042688566982996,-0.06915837585329392,-0.11121876006145591,-0.028465648677665854,"{""81551"": -13.110300902275874, ""81552"": -11.93547234582384}",False
ettm1,shape,fixed1024,STEP8_D31,21,64,2,F0_MAG,F0_PLAIN,0.6813262524805785,0.6527259150570454,-4.3816764071691106,-6.966745640144114,-1.574629825512129,-0.028600337423533198,-0.04570174518654873,-0.00989184333696,"{""81551"": -4.388159541936498, ""81552"": -4.3753291542147466}",False
ettm1,shape,fixed1024,STEP8_D31,21,64,2,F0_MAG,F0,0.6813262524805785,1.0212036757822265,33.28204072917256,28.285635436910532,38.04973032585841,0.3398774233016479,0.25917681333126935,0.4238909776733616,"{""81551"": 33.984525595220184, ""81552"": 32.579555863124945}",False
ettm1,shape,fixed1024,STEP8_D31,21,64,2,B0_MAG,B0_PLAIN,0.5358406628949823,0.524425539478752,-2.1766909803012657,-3.470369178974337,-0.7639206860126825,-0.0114151234162302,-0.018525849819690014,-0.003847856447615222,"{""81551"": -1.4863229128906585, ""81552"": -2.861996073874673}",False
ettm1,shape,fixed1024,STEP8_D31,21,64,2,B0_MAG,B0,0.5358406628949823,0.5360772175482585,0.04412697378898267,-1.0809931441030463,1.232010036633092,0.00023655465327632793,-0.005977870244051503,0.006509691117841967,"{""81551"": 0.7205228012872711, ""81552"": -0.6273222694386904}",False
ettm1,shape,fixed1024,STEP8_D31,21,64,2,F0_PLAIN,F0,0.6527259150570454,1.0212036757822265,36.082690403844545,30.11056686902464,41.668350154281335,0.3684777607251811,0.2731187685549568,0.4653061254330379,"{""81551"": 36.759614601444326, ""81552"": 35.40576620624476}",False
ettm1,shape,fixed1024,STEP8_D31,21,64,2,B0_PLAIN,B0,0.524425539478752,0.5360772175482585,2.1735074142481325,0.13991460170295955,4.127047859535982,0.01165167806950653,0.000729752903134698,0.021687087754886106,"{""81551"": 2.1745252471824794, ""81552"": 2.1724970248789055}",False
ettm1,shape,fixed1024,STEP8_D31,21,64,2,F0_MAG,B0_MAG,0.6813262524805785,0.5358406628949823,-27.150905046955987,-36.461040618235785,-18.48785506423542,-0.1454855895855963,-0.1923432922717716,-0.10035071957849381,"{""81551"": -27.135863180127995, ""81552"": -27.16563690663594}",False
ettm1,shape,fixed1024,STEP8_D33,21,64,2,F0_MAG,F0_PLAIN,0.6797993187630688,0.6385462858747202,-6.460460862572814,-9.617694693085362,-3.1091420289354126,-0.041253032888348584,-0.0618611898752868,-0.019390380978752304,"{""81551"": -6.447107074261682, ""81552"": -6.473474645659372}",False
ettm1,shape,fixed1024,STEP8_D33,21,64,2,F0_MAG,F0,0.6797993187630688,0.9514844607430155,28.553818079991288,24.46547761188861,32.6654943678088,0.27168514197994664,0.21105224378351112,0.33213453769779816,"{""81551"": 29.483950345834455, ""81552"": 27.623685814148104}",False
ettm1,shape,fixed1024,STEP8_D33,21,64,2,B0_MAG,B0_PLAIN,0.5510536379812456,0.5322967279638325,-3.5237695503338884,-4.752024286705265,-2.205360046814473,-0.018756910017413104,-0.025785893845461504,-0.011486511116755485,"{""81551"": -2.7616640769128953, ""81552"": -4.2774275189035205}",False
ettm1,shape,fixed1024,STEP8_D33,21,64,2,B0_MAG,B0,0.5510536379812456,0.54615026359938,-0.8978068324182686,-2.0961439263547748,0.37568221780066896,-0.004903374381865493,-0.011764504017267155,0.0019951702022010112,"{""81551"": -0.3305711074586881, ""81552"": -1.4568064530457558}",False
ettm1,shape,fixed1024,STEP8_D33,21,64,2,F0_PLAIN,F0,0.6385462858747202,0.9514844607430155,32.88946775062638,27.392245429594837,38.01529169204875,0.3129381748682952,0.23544962559098395,0.3902582899751953,"{""81551"": 33.75484633417911, ""81552"": 32.02408916707362}",False
ettm1,shape,fixed1024,STEP8_D33,21,64,2,B0_PLAIN,B0,0.5322967279638325,0.54615026359938,2.5365795018107873,0.8372128853419886,4.261370504957839,0.013853535635547613,0.004509292909324921,0.02328459049803541,"{""81551"": 2.365758662330175, ""81552"": 2.7049200704020393}",False
ettm1,shape,fixed1024,STEP8_D33,21,64,2,F0_MAG,B0_MAG,0.6797993187630688,0.5510536379812456,-23.363547921301418,-31.722597967555984,-15.653113059379548,-0.12874568078182316,-0.17349488018777473,-0.08647572849018512,"{""81551"": -23.347936102200386, ""81552"": -23.37876227627076}",False
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,F0_PLAIN,0.6964879792184033,0.6604460309885074,-5.457213237537517,-8.318574398277836,-2.348802700877089,-0.03604194822989593,-0.056037690939337644,-0.014933065977246201,"{""81551"": -5.380376693500777, ""81552"": -5.5327963851032225}",False
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,F0,0.6964879792184033,1.0389795323168918,32.964225227300005,27.901309230127207,37.82779144595392,0.34249155309848867,0.26102307010508885,0.4270768449229721,"{""81551"": 33.563922990132134, ""81552"": 32.36452746446792}",False
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,B0_MAG,B0_PLAIN,0.5390620718343306,0.5340570074320272,-0.9371779290697546,-1.75372806545544,-0.12853491729424504,-0.005005064402303251,-0.009444769691389106,-0.0006740323671589745,"{""81551"": 0.0, ""81552"": -1.8677526593164018}",False
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,B0_MAG,B0,0.5390620718343306,0.5390620718343306,0.0,0.0,0.0,0.0,0.0,0.0,"{""81551"": 0.0, ""81552"": 0.0}",False
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,F0_PLAIN,F0,0.6604460309885074,1.0389795323168918,36.433200997161755,30.133052226745782,42.063508808901204,0.3785335013283846,0.2772952185316991,0.48057462318606176,"{""81551"": 36.95593136557345, ""81552"": 35.910470628750105}",False
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,B0_PLAIN,B0,0.5340570074320272,0.5390620718343306,0.9284764526786504,0.1283699147093692,1.723502513600261,0.005005064402303251,0.0006740323671589711,0.009444769691389104,"{""81551"": 0.0, ""81552"": 1.8335072783659645}",False
ettm1,shape,selected,PAIRED_SHIFT8_D32,21,64,2,F0_MAG,B0_MAG,0.6964879792184033,0.5390620718343306,-29.203669783032748,-38.24604636095745,-20.65155591614803,-0.15742590738407275,-0.20448904831250725,-0.11075557841200856,"{""81551"": -29.706418251478105, ""81552"": -28.71361657791651}",False
ettm1,shape,selected,PULSE8_D32,21,64,2,F0_MAG,F0_PLAIN,6.496787820284939,6.669996048736367,2.5968265526070677,2.272859884548976,2.9323649576771067,0.17320822845142836,0.14300012241046692,0.20506584854645626,"{""81551"": 2.3080003712284025, ""81552"": 2.886700362275463}",False
ettm1,shape,selected,PULSE8_D32,21,64,2,F0_MAG,F0,6.496787820284939,5.983753488936021,-8.573787879088268,-9.782202364591017,-7.451345629157266,-0.5130343313489183,-0.5880702159001995,-0.4439500323902485,"{""81551"": -9.092873290376623, ""81552"": -8.054702467799913}",False
ettm1,shape,selected,PULSE8_D32,21,64,2,B0_MAG,B0_PLAIN,6.520033788023088,6.521059882203902,0.015735082936652045,-0.06475553963651348,0.09205004339801702,0.0010260941808140286,-0.0041387714423706725,0.006158311839312575,"{""81551"": 0.0, ""81552"": 0.03171955821639205}",False
ettm1,shape,selected,PULSE8_D32,21,64,2,B0_MAG,B0,6.520033788023088,6.520033788023088,0.0,0.0,0.0,0.0,0.0,0.0,"{""81551"": 0.0, ""81552"": 0.0}",False
ettm1,shape,selected,PULSE8_D32,21,64,2,F0_PLAIN,F0,6.669996048736367,5.983753488936021,-11.468429658227253,-12.939610394368508,-10.122391659395907,-0.6862425598003467,-0.7868294907307902,-0.5934098898402691,"{""81551"": -11.67022243881608, ""81552"": -11.266636877638426}",False
ettm1,shape,selected,PULSE8_D32,21,64,2,B0_PLAIN,B0,6.521059882203902,6.520033788023088,-0.01573755925465825,-0.09213485357162488,0.06471363397037909,-0.0010260941808140286,-0.006158311839312578,0.004138771442370672,"{""81551"": 0.0, ""81552"": -0.03172962271253965}",False
ettm1,shape,selected,PULSE8_D32,21,64,2,F0_MAG,B0_MAG,6.496787820284939,6.520033788023088,0.3565313998962871,-0.4155784152200126,1.2135692465667987,0.02324596773814947,-0.02784996383038388,0.0769362710103492,"{""81551"": 0.6768154412698957, ""81552"": 0.03106779837384055}",False
ettm1,shape,selected,RAMP8_D32,21,64,2,F0_MAG,F0_PLAIN,1.1368318107291036,1.032439847796626,-10.11119080256977,-13.234183984481138,-7.153302715912673,-0.10439196293247761,-0.14387222679255426,-0.06931880535607332,"{""81551"": -6.023225013406286, ""81552"": -14.364043264673887}",False
ettm1,shape,selected,RAMP8_D32,21,64,2,F0_MAG,F0,1.1368318107291036,1.3397138265421558,15.143683060784497,8.979150378330612,21.25465452257587,0.2028820158130521,0.11708480401072525,0.29245529003384296,"{""81551"": 16.678825445768698, ""81552"": 13.608540675800274}",False
ettm1,shape,selected,RAMP8_D32,21,64,2,B0_MAG,B0_PLAIN,0.995679098879558,1.0183992981965369,2.230971619600841,1.4511818448403504,2.9873840258465973,0.02272019931697908,0.014517668192302366,0.031326088114209005,"{""81551"": 0.0, ""81552"": 4.338137691531041}",False
ettm1,shape,selected,RAMP8_D32,21,64,2,B0_MAG,B0,0.995679098879558,0.995679098879558,0.0,0.0,0.0,0.0,0.0,0.0,"{""81551"": 0.0, ""81552"": 0.0}",False
ettm1,shape,selected,RAMP8_D32,21,64,2,F0_PLAIN,F0,1.032439847796626,1.3397138265421558,22.935792156345347,18.557581835594046,27.333747668932272,0.30727397874552964,0.23746343795694685,0.3847829730445164,"{""81551"": 21.41233720847897, ""81552"": 24.459247104211702}",False
ettm1,shape,selected,RAMP8_D32,21,64,2,B0_PLAIN,B0,1.0183992981965369,0.995679098879558,-2.2818797082861275,-3.079376837633627,-1.4725512412865944,-0.02272019931697908,-0.031326088114209005,-0.014517668192302375,"{""81551"": 0.0, ""81552"": -4.5348664419080364}",False
ettm1,shape,selected,RAMP8_D32,21,64,2,F0_MAG,B0_MAG,1.1368318107291036,0.995679098879558,-14.17652655442756,-28.195717080546864,-2.6421728483171862,-0.14115271184954564,-0.26805597245898827,-0.028305587946951913,"{""81551"": -12.829822073500852, ""81552"": -15.506179173108281}",False
ettm1,shape,selected,STEP12_D17,21,64,2,F0_MAG,F0_PLAIN,0.7559988662684503,0.7506192207984099,-0.7166943399501857,-5.007541046654488,3.268387821707092,-0.005379645470040346,-0.038188601902849666,0.024050527984121134,"{""81551"": -0.3221335726698804, ""81552"": -1.101905956834126}",False
