panel,kind,stage,condition,block_count,origin_count,seed_count,term,nmae_difference,ci_low,ci_high
electricity_transfer,shape,selected,STEP12_D63,32,64,2,plain_gain_B0,-0.002367661745622374,-0.00486305627871152,-7.53690525894395e-05
electricity_transfer,shape,selected,STEP12_D63,32,64,2,mag_gain_F0,0.04982834059645938,0.04181326896214279,0.05811566725682098
electricity_transfer,shape,selected,STEP12_D63,32,64,2,mag_gain_B0,-0.01280412906708242,-0.01645073300273241,-0.009044620731191019
electricity_transfer,shape,selected,STEP12_D63,32,64,2,mag_specific_F0,-0.03276217245042766,-0.03971257656323444,-0.025174214162843996
electricity_transfer,shape,selected,STEP12_D63,32,64,2,mag_specific_B0,-0.010436467321460047,-0.012634124633962652,-0.008181856958739932
electricity_transfer,shape,selected,STEP12_D63,32,64,2,second_stage_interaction_mag,-0.0626324696635418,-0.07044940477587179,-0.05421778290910656
electricity_transfer,shape,selected,STEP12_D63,32,64,2,mag_rule_interaction,0.022325705128967616,0.013528071684673862,0.031113676924470746
electricity_transfer,shape,selected,STEP6_D17,32,64,2,plain_gain_F0,0.16843044064203846,0.14958331662215194,0.1876735823878208
electricity_transfer,shape,selected,STEP6_D17,32,64,2,plain_gain_B0,0.016736325195391512,0.01459402997846844,0.01870698374174714
electricity_transfer,shape,selected,STEP6_D17,32,64,2,mag_gain_F0,0.15552523123284062,0.13721086462249538,0.1750241479859508
electricity_transfer,shape,selected,STEP6_D17,32,64,2,mag_gain_B0,0.03150393196261864,0.028555932201136888,0.034345811487760385
electricity_transfer,shape,selected,STEP6_D17,32,64,2,mag_specific_F0,-0.012905209409197826,-0.020104143287711623,-0.005752536085949662
electricity_transfer,shape,selected,STEP6_D17,32,64,2,mag_specific_B0,0.014767606767227132,0.01344998847436008,0.015979440903067466
electricity_transfer,shape,selected,STEP6_D17,32,64,2,second_stage_interaction_mag,-0.12402129927022199,-0.14365456112000416,-0.10582806475269019
electricity_transfer,shape,selected,STEP6_D17,32,64,2,mag_rule_interaction,0.027672816176424957,0.02041830823033539,0.03479957886211368
electricity_transfer,shape,selected,STEP6_D63,32,64,2,plain_gain_F0,0.05108323856605912,0.042382396634219194,0.059794318329625326
electricity_transfer,shape,selected,STEP6_D63,32,64,2,plain_gain_B0,0.004077072837236512,0.003168525033635176,0.00502360586166275
electricity_transfer,shape,selected,STEP6_D63,32,64,2,mag_gain_F0,0.04087679456721653,0.03356414745440451,0.048317614536692734
electricity_transfer,shape,selected,STEP6_D63,32,64,2,mag_gain_B0,-0.003346158565009847,-0.004968350719698927,-0.001682049495134364
electricity_transfer,shape,selected,STEP6_D63,32,64,2,mag_specific_F0,-0.010206443998842595,-0.013799131590954784,-0.006314294310209119
electricity_transfer,shape,selected,STEP6_D63,32,64,2,mag_specific_B0,-0.00742323140224636,-0.008535295123684911,-0.006234289581924925
electricity_transfer,shape,selected,STEP6_D63,32,64,2,second_stage_interaction_mag,-0.04422295313222638,-0.051379476656069546,-0.037290700979516984
electricity_transfer,shape,selected,STEP6_D63,32,64,2,mag_rule_interaction,0.002783212596596236,-0.0013758408312001978,0.0070516382699850055
electricity_transfer,shape,selected,STEP8_D31,32,64,2,plain_gain_F0,0.15477968234864653,0.14156943988432347,0.16781294247551543
electricity_transfer,shape,selected,STEP8_D31,32,64,2,plain_gain_B0,0.021996717679342463,0.017861160179309703,0.026163248518778673
electricity_transfer,shape,selected,STEP8_D31,32,64,2,mag_gain_F0,0.1345536768224188,0.12443495485947863,0.14408531163330218
electricity_transfer,shape,selected,STEP8_D31,32,64,2,mag_gain_B0,0.03231913424941525,0.027108074490585207,0.037467140927197176
electricity_transfer,shape,selected,STEP8_D31,32,64,2,mag_specific_F0,-0.020226005526227726,-0.02557914648689228,-0.014750138395149616
electricity_transfer,shape,selected,STEP8_D31,32,64,2,mag_specific_B0,0.010322416570072785,0.008426461088860004,0.012200351417854605
electricity_transfer,shape,selected,STEP8_D31,32,64,2,second_stage_interaction_mag,-0.10223454257300357,-0.11127702832310389,-0.09297604793360448
electricity_transfer,shape,selected,STEP8_D31,32,64,2,mag_rule_interaction,0.03054842209630051,0.02405685280013893,0.03693567426415254
electricity_transfer,shape,selected,STEP8_D33,32,64,2,plain_gain_F0,0.1159194307670163,0.1026633535367396,0.1289184339245004
electricity_transfer,shape,selected,STEP8_D33,32,64,2,plain_gain_B0,0.025430273592499563,0.02158929383561259,0.02933184962783426
electricity_transfer,shape,selected,STEP8_D33,32,64,2,mag_gain_F0,0.1162086852491423,0.1050759228059769,0.12708896932959554
electricity_transfer,shape,selected,STEP8_D33,32,64,2,mag_gain_B0,0.04305919663690877,0.03823587646483577,0.04767172387712111
electricity_transfer,shape,selected,STEP8_D33,32,64,2,mag_specific_F0,0.00028925448212597203,-0.004761267177821701,0.0054060083359891015
electricity_transfer,shape,selected,STEP8_D33,32,64,2,mag_specific_B0,0.017628923044409207,0.01593796132738308,0.019255264529727794
electricity_transfer,shape,selected,STEP8_D33,32,64,2,second_stage_interaction_mag,-0.07314948861223351,-0.08489719168506558,-0.06202186293692111
electricity_transfer,shape,selected,STEP8_D33,32,64,2,mag_rule_interaction,0.017339668562283236,0.011662628040175428,0.02290693856044857
electricity_transfer,standard,fixed1024,BURST16,32,128,2,plain_gain_F0,-0.019789587795287694,-0.023029807048507458,-0.01690058443675768
electricity_transfer,standard,fixed1024,BURST16,32,128,2,plain_gain_B0,-0.0013273249843950652,-0.0018753573246489926,-0.0007753933791597802
electricity_transfer,standard,fixed1024,BURST16,32,128,2,mag_gain_F0,-0.022118767956648976,-0.025691998198939362,-0.018952968162080683
electricity_transfer,standard,fixed1024,BURST16,32,128,2,mag_gain_B0,-0.0024923820088383016,-0.0032260860274306385,-0.0017071121840265917
electricity_transfer,standard,fixed1024,BURST16,32,128,2,mag_specific_F0,-0.0023291801613612765,-0.004553495503185182,-2.487074596617273e-05
electricity_transfer,standard,fixed1024,BURST16,32,128,2,mag_specific_B0,-0.0011650570244432364,-0.0017389423731938739,-0.0004937213989171328
electricity_transfer,standard,fixed1024,BURST16,32,128,2,second_stage_interaction_mag,0.019626385947810673,0.016453539324029782,0.02304874263882062
electricity_transfer,standard,fixed1024,BURST16,32,128,2,mag_rule_interaction,0.00116412313691804,-0.0007858219566860339,0.0031061162873762785
electricity_transfer,standard,fixed1024,BURST4,32,128,2,plain_gain_F0,-0.007519051889895046,-0.009408492306063552,-0.00567330520043639
electricity_transfer,standard,fixed1024,BURST4,32,128,2,plain_gain_B0,-0.00030579826478325275,-0.0006453575389741118,2.671829089765889e-05
electricity_transfer,standard,fixed1024,BURST4,32,128,2,mag_gain_F0,-0.008554468470102118,-0.01056210649517517,-0.006730848787049304
electricity_transfer,standard,fixed1024,BURST4,32,128,2,mag_gain_B0,-0.00061257526227239,-0.0010830594370090142,-0.00015070740340886247
electricity_transfer,standard,fixed1024,BURST4,32,128,2,mag_specific_F0,-0.0010354165802070705,-0.0018289971582560504,-0.00023070064688970082
electricity_transfer,standard,fixed1024,BURST4,32,128,2,mag_specific_B0,-0.0003067769974891372,-0.0005586794986381076,-6.946061277308371e-05
electricity_transfer,standard,fixed1024,BURST4,32,128,2,second_stage_interaction_mag,0.007941893207829728,0.00611451115222248,0.009889356024973492
electricity_transfer,standard,fixed1024,BURST4,32,128,2,mag_rule_interaction,0.0007286395827179333,2.9452257750463977e-06,0.0014582602968416165
electricity_transfer,standard,fixed1024,BURST8,32,128,2,plain_gain_F0,-0.011753409437223274,-0.014304260359627105,-0.009179214434941897
electricity_transfer,standard,fixed1024,BURST8,32,128,2,plain_gain_B0,-0.0006123640804381058,-0.0009718863608461574,-0.0002786368229767158
electricity_transfer,standard,fixed1024,BURST8,32,128,2,mag_gain_F0,-0.013232526476889321,-0.015901312512812023,-0.010622424187114515
electricity_transfer,standard,fixed1024,BURST8,32,128,2,mag_gain_B0,-0.0009764792651450922,-0.001359258941981665,-0.0006189098084236507
electricity_transfer,standard,fixed1024,BURST8,32,128,2,mag_specific_F0,-0.001479117039666046,-0.002737847875265205,-0.0002458171912043005
electricity_transfer,standard,fixed1024,BURST8,32,128,2,mag_specific_B0,-0.0003641151847069864,-0.0006046049126427342,-0.00012431546397685575
electricity_transfer,standard,fixed1024,BURST8,32,128,2,second_stage_interaction_mag,0.012256047211744229,0.009669790949006284,0.014986252518716874
electricity_transfer,standard,fixed1024,BURST8,32,128,2,mag_rule_interaction,0.0011150018549590595,-3.689867482824757e-05,0.0023050989273069263
electricity_transfer,standard,fixed1024,FAULT,32,128,2,plain_gain_F0,-0.009912678587328066,-0.011690642898080014,-0.008165785451001963
electricity_transfer,standard,fixed1024,FAULT,32,128,2,plain_gain_B0,-0.00040338808911574557,-0.0007044073985958264,-0.00010615025285499305
electricity_transfer,standard,fixed1024,FAULT,32,128,2,mag_gain_F0,-0.011671257714646844,-0.013501123985873591,-0.009859631275528044
electricity_transfer,standard,fixed1024,FAULT,32,128,2,mag_gain_B0,-0.0007791782416606001,-0.0011543144481670547,-0.000395804633846882
electricity_transfer,standard,fixed1024,FAULT,32,128,2,mag_specific_F0,-0.001758579127318778,-0.002672130932374966,-0.0008392931932780985
electricity_transfer,standard,fixed1024,FAULT,32,128,2,mag_specific_B0,-0.00037579015254485455,-0.0005919248983771408,-0.00014015658665692598
electricity_transfer,standard,fixed1024,FAULT,32,128,2,second_stage_interaction_mag,0.010892079472986245,0.00907179738613274,0.012690588452215148
electricity_transfer,standard,fixed1024,FAULT,32,128,2,mag_rule_interaction,0.0013827889747739235,0.0005310691945003383,0.0022488795274111903
electricity_transfer,standard,fixed1024,POINT16,32,128,2,plain_gain_F0,-0.010058721708944555,-0.012933492120817932,-0.007521319603663736
electricity_transfer,standard,fixed1024,POINT16,32,128,2,plain_gain_B0,1.5136207605720821e-05,-0.0002952601804079817,0.000310806322542016
electricity_transfer,standard,fixed1024,POINT16,32,128,2,mag_gain_F0,-0.013878527527090234,-0.017279693764518197,-0.010650974430741058
electricity_transfer,standard,fixed1024,POINT16,32,128,2,mag_gain_B0,-0.00019679001166743792,-0.0006642304238151138,0.000276607305096578
electricity_transfer,standard,fixed1024,POINT16,32,128,2,mag_specific_F0,-0.0038198058181456783,-0.005216605622529451,-0.0025376303013308426
electricity_transfer,standard,fixed1024,POINT16,32,128,2,mag_specific_B0,-0.00021192621927315874,-0.00048137971701128876,9.092275262572197e-05
electricity_transfer,standard,fixed1024,POINT16,32,128,2,second_stage_interaction_mag,0.013681737515422794,0.010341047849682502,0.017118690636330185
electricity_transfer,standard,fixed1024,POINT16,32,128,2,mag_rule_interaction,0.0036078795988725198,0.002215390428703699,0.005113088499876535
electricity_transfer,standard,fixed1024,POINT4,32,128,2,plain_gain_F0,-0.004853658183426824,-0.006478440681380078,-0.003332716866337884
electricity_transfer,standard,fixed1024,POINT4,32,128,2,plain_gain_B0,-0.00010145805680604383,-0.0004099145610754731,0.00018648779301459926
electricity_transfer,standard,fixed1024,POINT4,32,128,2,mag_gain_F0,-0.005555803279887174,-0.00688543848236994,-0.004312225658534887
electricity_transfer,standard,fixed1024,POINT4,32,128,2,mag_gain_B0,-0.00018569167331594942,-0.0006322941763287491,0.00023052717051888377
electricity_transfer,standard,fixed1024,POINT4,32,128,2,mag_specific_F0,-0.0007021450964603494,-0.0014736644176481897,4.308661454367154e-05
electricity_transfer,standard,fixed1024,POINT4,32,128,2,mag_specific_B0,-8.423361650990559e-05,-0.00034024923774997746,0.00015512591954261926
electricity_transfer,standard,fixed1024,POINT4,32,128,2,second_stage_interaction_mag,0.005370111606571224,0.004026637328569574,0.006767558885863934
electricity_transfer,standard,fixed1024,POINT4,32,128,2,mag_rule_interaction,0.0006179114799504438,-0.00016091880210632067,0.0014276519837997
electricity_transfer,standard,fixed1024,POINT8,32,128,2,plain_gain_F0,-0.0055016425091909925,-0.007398588143317172,-0.003639012502946837
electricity_transfer,standard,fixed1024,POINT8,32,128,2,plain_gain_B0,-8.851935587771143e-05,-0.00039009278016299565,0.0002109210656658794
electricity_transfer,standard,fixed1024,POINT8,32,128,2,mag_gain_F0,-0.006687452577263226,-0.008433356340013654,-0.00486138766376315
electricity_transfer,standard,fixed1024,POINT8,32,128,2,mag_gain_B0,-0.0002111512287244102,-0.0006472100992228919,0.00018804979445103594
electricity_transfer,standard,fixed1024,POINT8,32,128,2,mag_specific_F0,-0.0011858100680722334,-0.001980939139564214,-0.00046396708848689644
electricity_transfer,standard,fixed1024,POINT8,32,128,2,mag_specific_B0,-0.00012263187284669878,-0.0003532190263691438,9.707110078523825e-05
electricity_transfer,standard,fixed1024,POINT8,32,128,2,second_stage_interaction_mag,0.006476301348538816,0.004592196577625937,0.008305959277267322
electricity_transfer,standard,fixed1024,POINT8,32,128,2,mag_rule_interaction,0.0010631781952255346,0.0003042306663605606,0.001896258156394707
electricity_transfer,standard,fixed1024,REFERENCE,32,128,2,plain_gain_F0,-0.00517807214141954,-0.006741969651019545,-0.0037478634878741275
electricity_transfer,standard,fixed1024,REFERENCE,32,128,2,plain_gain_B0,-0.00017752622806187094,-0.0004799246137867827,0.00010896085693613407
electricity_transfer,standard,fixed1024,REFERENCE,32,128,2,mag_gain_F0,-0.005548744328769806,-0.006817659555401293,-0.004421583140221729
electricity_transfer,standard,fixed1024,REFERENCE,32,128,2,mag_gain_B0,-0.000352987751188822,-0.0008028098702355009,6.008258111199891e-05
electricity_transfer,standard,fixed1024,REFERENCE,32,128,2,mag_specific_F0,-0.00037067218735026687,-0.0010751890615757257,0.00029103262264837984
electricity_transfer,standard,fixed1024,REFERENCE,32,128,2,mag_specific_B0,-0.00017546152312695107,-0.0004325987111099961,6.202544750635439e-05
electricity_transfer,standard,fixed1024,REFERENCE,32,128,2,second_stage_interaction_mag,0.005195756577580985,0.00388522841463283,0.006487344417568001
electricity_transfer,standard,fixed1024,REFERENCE,32,128,2,mag_rule_interaction,0.0001952106642233158,-0.0005059473200197028,0.0008696337690045972
electricity_transfer,standard,fixed1024,SHIFT4,32,128,2,plain_gain_F0,0.08667203087876905,0.07588964233921892,0.09732268641830072
electricity_transfer,standard,fixed1024,SHIFT4,32,128,2,plain_gain_B0,0.007014608594686653,0.005551599828453294,0.008458876646296423
electricity_transfer,standard,fixed1024,SHIFT4,32,128,2,mag_gain_F0,0.08951274171227369,0.07955900820721415,0.09965774966837924
electricity_transfer,standard,fixed1024,SHIFT4,32,128,2,mag_gain_B0,0.009825092077664972,0.008422383910525081,0.01127755528865524
electricity_transfer,standard,fixed1024,SHIFT4,32,128,2,mag_specific_F0,0.0028407108335046167,1.0265487601889066e-05,0.005635715259309751
electricity_transfer,standard,fixed1024,SHIFT4,32,128,2,mag_specific_B0,0.0028104834829783183,0.002015903144854421,0.003649580075368948
electricity_transfer,standard,fixed1024,SHIFT4,32,128,2,second_stage_interaction_mag,-0.07968764963460871,-0.08918277255314692,-0.07031761255984653
electricity_transfer,standard,fixed1024,SHIFT4,32,128,2,mag_rule_interaction,-3.0227350526298383e-05,-0.0027581230779162333,0.0026998495564167706
electricity_transfer,standard,fixed1024,SHIFT8,32,128,2,plain_gain_F0,0.11258360587749239,0.09932054248091043,0.12627847447119964
electricity_transfer,standard,fixed1024,SHIFT8,32,128,2,plain_gain_B0,0.017416196656771382,0.013741434493654028,0.021176858728320667
electricity_transfer,standard,fixed1024,SHIFT8,32,128,2,mag_gain_F0,0.12567008173210686,0.11609707369994357,0.13551128484866928
electricity_transfer,standard,fixed1024,SHIFT8,32,128,2,mag_gain_B0,0.034934357916343944,0.03061885536122861,0.03937907091813399
electricity_transfer,standard,fixed1024,SHIFT8,32,128,2,mag_specific_F0,0.013086475854614452,0.007555211276204319,0.018981763728677315
electricity_transfer,standard,fixed1024,SHIFT8,32,128,2,mag_specific_B0,0.017518161259572555,0.016120228471596137,0.018954084802756857
electricity_transfer,standard,fixed1024,SHIFT8,32,128,2,second_stage_interaction_mag,-0.09073572381576292,-0.09981202139084994,-0.0821803855805017
electricity_transfer,standard,fixed1024,SHIFT8,32,128,2,mag_rule_interaction,0.004431685404958101,-0.0013553572315553983,0.009929410787671483
electricity_transfer,standard,fixed1024,SHIFT_POINT,32,128,2,plain_gain_F0,0.13792910605470313,0.12639677744016228,0.14929984540392713
electricity_transfer,standard,fixed1024,SHIFT_POINT,32,128,2,plain_gain_B0,0.006596559322163078,0.0054806986497853115,0.0077579388462642096
electricity_transfer,standard,fixed1024,SHIFT_POINT,32,128,2,mag_gain_F0,0.134609819752304,0.12443562678948732,0.1445127802773073
electricity_transfer,standard,fixed1024,SHIFT_POINT,32,128,2,mag_gain_B0,0.010265090202791045,0.008671864058748178,0.011784605859804271
electricity_transfer,standard,fixed1024,SHIFT_POINT,32,128,2,mag_specific_F0,-0.0033192863023991438,-0.00702561543385582,0.0003495800061871984
electricity_transfer,standard,fixed1024,SHIFT_POINT,32,128,2,mag_specific_B0,0.0036685308806279665,0.0027541088621077544,0.004607847537790114
electricity_transfer,standard,fixed1024,SHIFT_POINT,32,128,2,second_stage_interaction_mag,-0.12434472954951294,-0.1335363434450395,-0.11494050301735793
electricity_transfer,standard,fixed1024,SHIFT_POINT,32,128,2,mag_rule_interaction,0.006987817183027111,0.003417760668888694,0.010507042214206555
electricity_transfer,standard,selected,BURST16,32,128,2,plain_gain_F0,-0.014703313113652233,-0.0170639573409101,-0.012528187219430057
electricity_transfer,standard,selected,BURST16,32,128,2,plain_gain_B0,-0.0008192841488434623,-0.0013091384814917916,-0.00033790858174079756
electricity_transfer,standard,selected,BURST16,32,128,2,mag_gain_F0,-0.022118767956648976,-0.025691998198939362,-0.018952968162080683
electricity_transfer,standard,selected,BURST16,32,128,2,mag_gain_B0,-0.001121469454820192,-0.0016788794630575512,-0.0005256876932279777
electricity_transfer,standard,selected,BURST16,32,128,2,mag_specific_F0,-0.007415454842996743,-0.009625554737996974,-0.005316994970277499
electricity_transfer,standard,selected,BURST16,32,128,2,mag_specific_B0,-0.0003021853059767298,-0.0006219970259750786,1.7442926839166962e-05
electricity_transfer,standard,selected,BURST16,32,128,2,second_stage_interaction_mag,0.020997298501828784,0.017648639266594494,0.024637841691675936
electricity_transfer,standard,selected,BURST16,32,128,2,mag_rule_interaction,0.007113269537020013,0.004879864857827669,0.009518638429306281
electricity_transfer,standard,selected,BURST4,32,128,2,plain_gain_F0,-0.006441914732093315,-0.008287039492235082,-0.00466778317473217
electricity_transfer,standard,selected,BURST4,32,128,2,plain_gain_B0,-0.0002132771986823167,-0.0005136576838550847,0.0001166553507928287
electricity_transfer,standard,selected,BURST4,32,128,2,mag_gain_F0,-0.008554468470102118,-0.01056210649517517,-0.006730848787049304
electricity_transfer,standard,selected,BURST4,32,128,2,mag_gain_B0,-0.0006610813088780208,-0.0010803363007204343,-0.0002836357430396265
electricity_transfer,standard,selected,BURST4,32,128,2,mag_specific_F0,-0.002112553738008803,-0.0026758406893167474,-0.0015567175709819841
electricity_transfer,standard,selected,BURST4,32,128,2,mag_specific_B0,-0.0004478041101957041,-0.0007755856126851971,-0.00018460688942192448
electricity_transfer,standard,selected,BURST4,32,128,2,second_stage_interaction_mag,0.007893387161224097,0.005989444498980373,0.009891483234188978
electricity_transfer,standard,selected,BURST4,32,128,2,mag_rule_interaction,0.0016647496278130987,0.0011254184666185246,0.0022089197058150637
electricity_transfer,standard,selected,BURST8,32,128,2,plain_gain_F0,-0.009471308520105949,-0.011595152127318202,-0.00723178335541082
electricity_transfer,standard,selected,BURST8,32,128,2,plain_gain_B0,-0.0006005479638420525,-0.0008974515341240225,-0.00031858117938031986
electricity_transfer,standard,selected,BURST8,32,128,2,mag_gain_F0,-0.013232526476889321,-0.015901312512812023,-0.010622424187114515
electricity_transfer,standard,selected,BURST8,32,128,2,mag_gain_B0,-0.000786335363784579,-0.0012042774586360793,-0.0004096271713709182
electricity_transfer,standard,selected,BURST8,32,128,2,mag_specific_F0,-0.0037612179567833703,-0.004824632914950223,-0.0026866323109318783
electricity_transfer,standard,selected,BURST8,32,128,2,mag_specific_B0,-0.00018578739994252655,-0.0005124205980789006,0.00014156128517065313
electricity_transfer,standard,selected,BURST8,32,128,2,second_stage_interaction_mag,0.012446191113104741,0.009790117491859304,0.015239349897225899
electricity_transfer,standard,selected,BURST8,32,128,2,mag_rule_interaction,0.0035754305568408435,0.0022853496801084126,0.004785543812467971
electricity_transfer,standard,selected,FAULT,32,128,2,plain_gain_F0,-0.007903200428940802,-0.009386782003632504,-0.006412632157306183
electricity_transfer,standard,selected,FAULT,32,128,2,plain_gain_B0,-0.00021739858989899266,-0.0004761496170058378,5.0036035841914174e-05
electricity_transfer,standard,selected,FAULT,32,128,2,mag_gain_F0,-0.011671257714646844,-0.013501123985873591,-0.009859631275528044
electricity_transfer,standard,selected,FAULT,32,128,2,mag_gain_B0,-0.0005170226755688027,-0.0008891123378610483,-0.00017480374404034844
electricity_transfer,standard,selected,FAULT,32,128,2,mag_specific_F0,-0.0037680572857060426,-0.00441030141102889,-0.0031013809587277993
electricity_transfer,standard,selected,FAULT,32,128,2,mag_specific_B0,-0.0002996240856698101,-0.0005644749019546091,-6.107331801780128e-05
electricity_transfer,standard,selected,FAULT,32,128,2,second_stage_interaction_mag,0.011154235039078041,0.009221424317520403,0.01303744434083817
electricity_transfer,standard,selected,FAULT,32,128,2,mag_rule_interaction,0.0034684332000362327,0.002667657110042859,0.0042120820130616
electricity_transfer,standard,selected,POINT16,32,128,2,plain_gain_F0,-0.00801145206742969,-0.010359792875917614,-0.005845560434692315
electricity_transfer,standard,selected,POINT16,32,128,2,plain_gain_B0,0.00021228413830408615,-0.00011476614854553598,0.0005246888428089172
electricity_transfer,standard,selected,POINT16,32,128,2,mag_gain_F0,-0.013878527527090234,-0.017279693764518197,-0.010650974430741058
electricity_transfer,standard,selected,POINT16,32,128,2,mag_gain_B0,-1.699204780886642e-05,-0.0004931507733311552,0.00046314365134571473
electricity_transfer,standard,selected,POINT16,32,128,2,mag_specific_F0,-0.005867075459660542,-0.007349637639179778,-0.004497060466315819
electricity_transfer,standard,selected,POINT16,32,128,2,mag_specific_B0,-0.00022927618611295257,-0.0005609659127188843,9.09906062390213e-05
electricity_transfer,standard,selected,POINT16,32,128,2,second_stage_interaction_mag,0.013861535479281368,0.010428269413664348,0.017413615880481813
electricity_transfer,standard,selected,POINT16,32,128,2,mag_rule_interaction,0.005637799273547589,0.004069989559313329,0.007310332417649807
electricity_transfer,standard,selected,POINT4,32,128,2,plain_gain_F0,-0.004113588433863719,-0.005466978705650946,-0.002806993047799294
electricity_transfer,standard,selected,POINT4,32,128,2,plain_gain_B0,4.598195101939047e-05,-0.00021868013054483459,0.000292387094734859
electricity_transfer,standard,selected,POINT4,32,128,2,mag_gain_F0,-0.005555803279887174,-0.00688543848236994,-0.004312225658534887
electricity_transfer,standard,selected,POINT4,32,128,2,mag_gain_B0,-0.00027009498081327155,-0.0007178774533307925,0.00012538590099773098
electricity_transfer,standard,selected,POINT4,32,128,2,mag_specific_F0,-0.0014422148460234545,-0.0020345424706441216,-0.0009324940851050446
electricity_transfer,standard,selected,POINT4,32,128,2,mag_specific_B0,-0.000316076931832662,-0.000602014947752309,-5.8710829599598834e-05
electricity_transfer,standard,selected,POINT4,32,128,2,second_stage_interaction_mag,0.005285708299073902,0.0038927450621840717,0.0067526649862865345
electricity_transfer,standard,selected,POINT4,32,128,2,mag_rule_interaction,0.0011261379141907924,0.0006040177481347075,0.00171337746781778
electricity_transfer,standard,selected,POINT8,32,128,2,plain_gain_F0,-0.004677625706499903,-0.006276006438140174,-0.003051926929073032
electricity_transfer,standard,selected,POINT8,32,128,2,plain_gain_B0,7.045168265040649e-05,-0.00020756219297464408,0.00034058562815675005
electricity_transfer,standard,selected,POINT8,32,128,2,mag_gain_F0,-0.006687452577263226,-0.008433356340013654,-0.00486138766376315
electricity_transfer,standard,selected,POINT8,32,128,2,mag_gain_B0,-0.0002461628973078739,-0.0006861733353532518,0.00013668871432960785
electricity_transfer,standard,selected,POINT8,32,128,2,mag_specific_F0,-0.0020098268707633227,-0.0025563904501240777,-0.001498656051377799
electricity_transfer,standard,selected,POINT8,32,128,2,mag_specific_B0,-0.0003166145799582804,-0.0006093716907935771,-5.464784599347707e-05
electricity_transfer,standard,selected,POINT8,32,128,2,second_stage_interaction_mag,0.006441289679955353,0.004487630922471945,0.00831525226777161
electricity_transfer,standard,selected,POINT8,32,128,2,mag_rule_interaction,0.001693212290805042,0.0010973411765314166,0.002367918461604448
electricity_transfer,standard,selected,REFERENCE,32,128,2,plain_gain_F0,-0.0044318873139242414,-0.005757193197790584,-0.0031179648117593416
electricity_transfer,standard,selected,REFERENCE,32,128,2,plain_gain_B0,-7.405716811222486e-05,-0.00034478739049453454,0.00017391158189819267
electricity_transfer,standard,selected,REFERENCE,32,128,2,mag_gain_F0,-0.005548744328769806,-0.006817659555401293,-0.004421583140221729
electricity_transfer,standard,selected,REFERENCE,32,128,2,mag_gain_B0,-0.00041702932277360165,-0.0008698972079547501,-1.987317416039906e-05
electricity_transfer,standard,selected,REFERENCE,32,128,2,mag_specific_F0,-0.001116857014845565,-0.0016061926034362736,-0.0006750599144555696
electricity_transfer,standard,selected,REFERENCE,32,128,2,mag_specific_B0,-0.0003429721546613768,-0.0006286824972951757,-8.144557446851067e-05
electricity_transfer,standard,selected,REFERENCE,32,128,2,second_stage_interaction_mag,0.005131715005996205,0.003754494247128524,0.006504384215039867
electricity_transfer,standard,selected,REFERENCE,32,128,2,mag_rule_interaction,0.0007738848601841883,0.00029259620563841797,0.001276891872314917
electricity_transfer,standard,selected,SHIFT4,32,128,2,plain_gain_F0,0.09068253516013677,0.08020184000655727,0.10126718471061258
electricity_transfer,standard,selected,SHIFT4,32,128,2,plain_gain_B0,0.0075039163164166995,0.006222927248363847,0.008754288100238419
electricity_transfer,standard,selected,SHIFT4,32,128,2,mag_gain_F0,0.08951274171227369,0.07955900820721415,0.09965774966837924
electricity_transfer,standard,selected,SHIFT4,32,128,2,mag_gain_B0,0.0073507572226854685,0.0062053927198825395,0.008526679110312503
electricity_transfer,standard,selected,SHIFT4,32,128,2,mag_specific_F0,-0.0011697934478630966,-0.003236287312126899,0.0008583037670657362
electricity_transfer,standard,selected,SHIFT4,32,128,2,mag_specific_B0,-0.0001531590937312319,-0.0008080517039392487,0.0005511647975749466
electricity_transfer,standard,selected,SHIFT4,32,128,2,second_stage_interaction_mag,-0.08216198448958821,-0.0916863392471646,-0.07272496098999477
electricity_transfer,standard,selected,SHIFT4,32,128,2,mag_rule_interaction,0.0010166343541318647,-0.001111279867483869,0.003078444666036703
electricity_transfer,standard,selected,SHIFT8,32,128,2,plain_gain_F0,0.14090525366557838,0.1278721833795641,0.153882244331622
electricity_transfer,standard,selected,SHIFT8,32,128,2,plain_gain_B0,0.022407169093189804,0.01881310600803525,0.025918006177452144
electricity_transfer,standard,selected,SHIFT8,32,128,2,mag_gain_F0,0.12567008173210686,0.11609707369994357,0.13551128484866928
electricity_transfer,standard,selected,SHIFT8,32,128,2,mag_gain_B0,0.036722267009507585,0.03247048319434835,0.041193022149971226
electricity_transfer,standard,selected,SHIFT8,32,128,2,mag_specific_F0,-0.015235171933471514,-0.019357400329835676,-0.010630075168832914
electricity_transfer,standard,selected,SHIFT8,32,128,2,mag_specific_B0,0.014315097916317774,0.012922492444310927,0.01572017471430777
electricity_transfer,standard,selected,SHIFT8,32,128,2,second_stage_interaction_mag,-0.08894781472259927,-0.09787590560655712,-0.08063101983652765
electricity_transfer,standard,selected,SHIFT8,32,128,2,mag_rule_interaction,0.029550269849789285,0.024416947491228753,0.034304281270896346
electricity_transfer,standard,selected,SHIFT_POINT,32,128,2,plain_gain_F0,0.1377584851550494,0.12648315645695377,0.1488307871483329
