time,reaTZon_y,reaTSup_y,reaTRet_y,reaPHeaPum_y,reaQHeaPumCon_y,reaQHeaPumEva_y,reaQFloHea_y,reaPPumEmi_y,reaPFan_y,reaCOP_y,reaTSetHea_y,weaSta_reaWeaTDryBul_y,oveHeaPumY_u,ovePum_u,oveFan_u
1915410,295.1760269292433,310.5183266499341,304.2582305191226,3498.5423785306257,13158.328366588332,-9659.785988096419,12752.066061070767,20.498644281163177,510.20408163265313,3.761088745797837,294.15,281.8514907407407,1,1,1
1915440,295.18167796022124,310.5331729015879,304.27368617716087,3499.0824360014994,13156.872188390687,-9657.789752419732,12751.768158680832,20.498644281163177,510.20408163265313,3.760092089578037,294.15,281.8516296296296,1,1,1
1915470,295.18732249373875,310.547975891171,304.28910044214854,3499.620432571214,13155.412643527015,-9655.79221096135,12751.462458123615,20.498644281163177,510.20408163265313,3.759096992659164,294.15,281.85175,1,1,1
1915500,295.1929605051422,310.56273575207973,304.3044734776909,3500.1563709432703,13153.949710875635,-9653.793339869799,12751.148951217254,20.498644281163177,510.20408163265313,3.758103443627214,294.15,281.85185185185185,1,1,1
1915530,295.19859196958964,310.5774526259804,304.3198054453496,3500.6902545447456,13152.483373452777,-9651.793118923177,12750.827647909282,20.498644281163177,510.20408163265313,3.7571114314891645,294.15,281.85193518518514,1,1,1
1915560,295.20421686219385,310.5921266593144,304.3350965046228,3501.22208722049,13151.013616607017,-9649.791529455115,12750.498569706559,20.498644281163177,510.20408163265313,3.7561209454859785,294.15,281.852,1,1,1
1915590,295.20983515814396,310.60675800088103,304.35034681300215,3501.751873037837,13149.540426966061,-9647.788554009101,12750.161745041325,20.498644281163177,510.20408163265313,3.7551319750015817,294.15,281.8520462962963,1,1,1
1915620,295.2154468328136,310.62134680024843,304.365556526042,3502.2796161706574,13148.063791895469,-9645.784175647132,12749.817206189697,20.498644281163177,510.20408163265313,3.7541445095327295,294.15,281.85207407407404,1,1,1
1915650,295.2210518618566,310.6358932067482,304.380725797427,3502.8053208294496,13146.583699197641,-9643.77837829539,12749.464987304238,20.498644281163177,510.20408163265313,3.7531585386779605,294.15,281.8520833333333,1,1,1
1915680,295.2266502212933,310.6503973688676,304.3958547790321,3503.328991223113,13145.100136979463,-9641.77114570722,12749.10512320911,20.498644281163177,510.20408163265313,3.7521740521406555,294.15,281.85207407407404,1,1,1
1915710,295.23224188758604,310.6648594338967,304.4109436209773,3503.8506315367767,13143.613093575877,-9639.76246198164,12748.737648687631,20.498644281163177,510.20408163265313,3.7511910397308044,294.15,281.8520462962963,1,1,1
1915740,295.23782683770656,310.6792795477354,304.42599247167686,3504.3702459190927,13142.122557502726,-9637.752311563343,12748.36259807606,20.498644281163177,510.20408163265313,3.7502094913649557,294.15,281.852,1,1,1
1915770,295.2434050491947,310.69365785479863,304.4410014778847,3504.887838478211,13140.628517459607,-9635.74067889702,12747.980005050604,20.498644281163177,510.20408163265313,3.749229397071132,294.15,281.85193518518514,1,1,1
1915800,295.24897650020944,310.70799449798034,304.4559707847373,3505.4034132785437,13139.13096231257,-9633.72754911871,12747.589902524338,20.498644281163177,510.20408163265313,3.74825074698714,294.15,281.85185185185185,1,1,1
1915830,295.2545411695729,310.722289618647,304.4709005357933,3505.9169743386065,13137.629881072507,-9631.712906673105,12747.192322603583,20.498644281163177,510.20408163265313,3.7472735313564947,294.15,281.85175,1,1,1
1915860,295.26009903680807,310.73654335665196,304.4857908730716,3506.428525632712,13136.125262909227,-9629.696737214754,12746.787296584695,20.498644281163177,510.20408163265313,3.746297740530416,294.15,281.8516296296296,1,1,1
1915890,295.2656500821699,310.75075585036006,304.5006419370872,3506.9380710915066,13134.617097146218,-9627.679026052532,12746.37485497,20.498644281163177,510.20408163265313,3.745323364965545,294.15,281.8514907407407,1,1,1
1915920,295.2711942866718,310.76492723667445,304.51545386688554,3507.4456146015746,13133.105373242539,-9625.659758668155,12745.955027488639,20.498644281163177,510.20408163265313,3.7443503952189956,294.15,281.8513333333333,1,1,1
1915950,295.2767316321065,310.77905765106726,304.5302268000754,3507.9511600078413,13131.590080806738,-9623.638920716166,12745.527843126407,20.498644281163177,510.20408163265313,3.743378821949558,294.15,281.85115740740736,1,1,1
1915980,295.28226210106243,310.7931472276098,304.54496087286026,3508.454711113289,13130.071209578191,-9621.616498542468,12745.093330152806,20.498644281163177,510.20408163265313,3.7424086359124784,294.15,281.85096296296297,1,1,1
1916010,295.2877856769366,310.80719609900245,304.55965622006863,3508.9562716807104,13128.548749433561,-9619.592477801603,12744.651516149688,20.498644281163177,510.20408163265313,3.7414398279592365,294.15,281.85074999999995,1,1,1
1916040,295.2933023439428,310.82120439660446,304.57431297518315,3509.4558454333664,13127.022690379881,-9617.56684501231,12744.202428039287,20.498644281163177,510.20408163265313,3.740472389034684,294.15,281.85051851851847,1,1,1
1916070,295.29881208711726,310.8351722504625,304.58893127036805,3509.9534360563684,13125.493022556862,-9615.539586520485,12743.746092110407,20.498644281163177,510.20408163265313,3.7395063101760395,294.15,281.8502685185185,1,1,1
1916100,295.3043148923207,310.8490997893385,304.60351123649673,3510.449047197082,13123.959736227946,-9613.510689017692,12743.282534043119,20.498644281163177,510.20408163265313,3.7385415825097277,294.15,281.84999999999997,1,1,1
1916130,295.3098107462379,310.8629871407351,304.6180530031771,3510.9426824657776,13122.422821775732,-9611.480139368343,12742.811778930796,20.498644281163177,510.20408163265313,3.737578197249206,294.15,281.84971296296294,1,1,1
1916160,295.315299636375,310.87683443092277,304.6325566987772,3511.4343454376367,13120.882269712314,-9609.447924264006,12742.333851303201,20.498644281163177,510.20408163265313,3.7366161456955944,294.15,281.8494074074074,1,1,1
1916190,295.32078155105455,310.8906417849635,304.6470224504488,3511.924039651979,13119.33807065868,-9607.4140310876,12741.848775145525,20.498644281163177,510.20408163265313,3.7356554192324634,294.15,281.8490833333333,1,1,1
1916220,295.3262564794078,310.9044093267359,304.66145038415124,3512.4117686148747,13117.79021536345,-9605.378446703526,12741.356573919666,20.498644281163177,510.20408163265313,3.7346960093282204,294.15,281.8487407407407,1,1,1
1916250,295.33172441136696,310.91813717895633,304.67584062467415,3512.897535797406,13116.23869467156,-9603.341158840378,12740.85727057844,20.498644281163177,510.20408163265313,3.7337379075288784,294.15,281.8483796296296,1,1,1
1916280,295.33718533765426,310.93182546320304,304.6901932956591,3513.3813446391514,13114.683499554516,-9601.302154881072,12740.350887585273,20.498644281163177,510.20408163265313,3.7327811054628017,294.15,281.84799999999996,1,1,1
1916310,295.3426392497706,310.94547429993827,304.7045085196212,3513.863198547803,13113.12462109441,-9599.2614225542,12739.837446931615,20.498644281163177,510.20408163265313,3.7318255948364056,294.15,281.84760185185183,1,1,1
1916340,295.3480861399829,310.9590838085277,304.7187864179695,3514.3431008986654,13111.562050468972,-9597.21894958835,12739.316970148493,20.498644281163177,510.20408163265313,3.7308713674302796,294.15,281.84718518518514,1,1,1
1916370,295.35352600131,310.9726541072603,304.7330271110275,3514.821055036191,13109.995778959817,-9595.17472388495,12738.789478319663,20.498644281163177,510.20408163265313,3.7299184150997493,294.15,281.84675,1,1,1
1916400,295.3589588275085,310.98618531336956,304.74723071805226,3515.297064275448,13108.425797959799,-9593.1287336911,12738.254992098076,20.498644281163177,510.20408163265313,3.7289667297752627,294.15,281.84629629629626,1,1,1
1916430,295.36438461305687,310.9996775430524,304.7613973572537,3515.771131902058,13106.852098963189,-9591.080967081065,12737.713531717964,20.498644281163177,510.20408163265313,3.728016303459516,294.15,281.8458240740741,1,1,1
1916460,295.3698033531397,311.0131309114879,304.7755271458129,3516.24326117248,13105.27467355948,-9589.031412301943,12737.165117006169,20.498644281163177,510.20408163265313,3.7270671282252437,294.15,281.8453333333333,1,1,1
1916490,295.3752150436309,311.02654553285566,304.78962019990007,3516.7134553154747,13103.693513442417,-9586.980058119349,12736.609767395084,20.498644281163177,510.20408163265313,3.7261191962160933,294.15,281.84482407407404,1,1,1
1916520,295.38061968107695,311.0399215203522,304.80367663469247,3517.1817175310625,13102.108610389196,-9584.926892780379,12736.047501930245,20.498644281163177,510.20408163265313,3.725172499641677,294.15,281.84429629629625,1,1,1
1916550,295.3860172626791,311.05325898620896,304.81769656439104,3517.6480509927733,13100.519956278982,-9582.871905223483,12735.478339281768,20.498644281163177,510.20408163265313,3.724227030780316,294.15,281.84375,1,1,1
1916580,295.3914077862762,311.066558041709,304.83168010223744,3518.1124588474004,13098.927543081483,-9580.815084214271,12734.902297755689,20.498644281163177,510.20408163265313,3.723282781975917,294.15,281.8431851851852,1,1,1
1916610,295.39679125032654,311.0798187972032,304.84562736053016,3518.5749442155648,13097.331362856286,-9578.756418691193,12734.31939530102,20.498644281163177,510.20408163265313,3.722339745637057,294.15,281.84260185185184,1,1,1
1916640,295.40216765388976,311.0930413621267,304.8595384506405,3519.03551019273,13095.731407756188,-9576.695897592694,12733.729649520968,20.498644281163177,510.20408163265313,3.7213979142367233,294.15,281.842,1,1,1
1916670,295.4075369966089,311.10622584501346,304.87341348302806,3519.49415984836,13094.127670011125,-9574.633510202893,12733.133077679046,20.498644281163177,510.20408163265313,3.720457280308513,294.15,281.8413796296296,1,1,1
1916700,295.4128992786925,311.1193723535123,304.887252567256,3519.9508962282944,13092.520141947974,-9572.569245805917,12732.529696708998,20.498644281163177,510.20408163265313,3.719517836449622,294.15,281.8407407407407,1,1,1
1916730,295.41825450089607,311.13248099440204,304.9010558120057,3520.405722354277,13090.908815977871,-9570.503093685882,12731.919523223369,20.498644281163177,510.20408163265313,3.718579575317616,294.15,281.8400833333333,1,1,1
1916760,295.42360266450453,311.1455518736053,304.9148233250917,3520.8586412238574,13089.293684588403,-9568.435043299749,12731.30257351895,20.498644281163177,510.20408163265313,3.7176424896281945,294.15,281.8394074074074,1,1,1
1916790,295.42894377131387,311.15858509620176,304.9285552134752,3521.309655811123,13087.674740346009,-9566.365084450146,12730.678863583942,20.498644281163177,510.20408163265313,3.716706572154985,294.15,281.8387129629629,1,1,1
1916820,295.4342778236139,311.1715807664437,304.9422515832787,3521.7587690682676,13086.051975906843,-9564.293206766872,12730.048409106303,20.498644281163177,510.20408163265313,3.715771815730851,294.15,281.83799999999997,1,1,1
1916850,295.4396048241703,311.18453898776863,304.9559125397991,3522.205983924755,13084.425384001217,-9562.219400052554,12729.411225480364,20.498644281163177,510.20408163265313,3.714838213244243,294.15,281.8372685185185,1,1,1
1916880,295.4449247762075,311.1974598628133,304.9695381875211,3522.6513032883568,13082.794957438671,-9560.143654109826,12728.76732781305,20.498644281163177,510.20408163265313,3.7139057576394303,294.15,281.8365185185185,1,1,1
1916910,295.4502376833913,311.2103434934253,304.98312863013047,3523.0947300448597,13081.16068909937,-9558.065959086993,12728.116730929632,20.498644281163177,510.20408163265313,3.7129744419142563,294.15,281.83574999999996,1,1,1
1916940,295.4555435498128,311.2231899806766,304.9966839705265,3523.5362670592913,13079.52257194188,-9555.98630495952,12727.45944937963,20.498644281163177,510.20408163265313,3.712044259120943,294.15,281.83496296296295,1,1,1
1916970,295.46084237997064,311.23599942487544,305.01020431083464,3523.975917175673,13077.88059899459,-9553.904681875716,12726.795497442354,20.498644281163177,510.20408163265313,3.7111152023638097,294.15,281.83415740740736,1,1,1
1917000,295.4661341787562,311.24877192557994,305.02368975241876,3524.4136832186787,13076.234763369166,-9551.82108015672,12726.124889135574,20.498644281163177,510.20408163265313,3.7101872648012377,294.15,281.8333333333333,1,1,1
1917030,295.4714189514367,311.261507581608,305.03714039589323,3524.849567991714,13074.585058232553,-9549.735490296513,12725.447638216807,20.498644281163177,510.20408163265313,3.7092604396396434,294.15,281.8324907407407,1,1,1
1917060,295.4766967036402,311.27420649105085,305.05055634113444,3525.2835742799452,13072.931476836597,-9547.647902616232,12724.763758192506,20.498644281163177,510.20408163265313,3.708334720138592,294.15,281.8316296296296,1,1,1
1917090,295.4819674413403,311.2868687512837,305.06393768729265,3525.7157048487425,13071.274012494589,-9545.55830760986,12724.073262321695,20.498644281163177,510.20408163265313,3.7074100996056805,294.15,281.83074999999997,1,1,1
1917120,295.4872311708418,311.2994944589769,305.077284532803,3526.145962444876,13069.612658590035,-9543.466696117046,12723.37616362068,20.498644281163177,510.20408163265313,3.7064865713976665,294.15,281.8298518518518,1,1,1
1917150,295.492487898695,311.312083710108,305.09059697539686,3526.5743498006786,13067.94740862042,-9541.373058804607,12722.672474870633,20.498644281163177,510.20408163265313,3.7055641289284087,294.15,281.8289351851852,1,1,1
1917180,295.4977376318763,311.32463659997495,305.1038751121126,3527.000869621971,13066.278256046915,-9539.277386339358,12721.962208626259,20.498644281163177,510.20408163265313,3.7046427656388348,294.15,281.828,1,1,1
1917210,295.50298037761644,311.33715322319637,305.11711903930603,3527.425524599812,13064.605194434645,-9537.179669906622,12721.245377201682,20.498644281163177,510.20408163265313,3.703722475024283,294.15,281.82704629629626,1,1,1
1917240,295.50821614341027,311.34963367372734,305.13032885266125,3527.8483174086496,13062.928217423043,-9535.079900000379,12720.521992684764,20.498644281163177,510.20408163265313,3.702803250627936,294.15,281.82607407407403,1,1,1
1917270,295.513444937012,311.3620780448715,305.14350464720053,3528.2692507061183,13061.247318717367,-9532.978067978793,12719.792066946211,20.498644281163177,510.20408163265313,3.7018850860385437,294.15,281.8250833333333,1,1,1
1917300,295.5186667664261,311.3744864292921,305.1566465172946,3528.6883271334755,13059.562492088733,-9530.874165027186,12719.05561164479,20.498644281163177,510.20408163265313,3.700967974889879,294.15,281.8240740740741,1,1,1
1917330,295.5238816398962,311.3868589190216,305.1697545566724,3529.1055493155473,13057.873731368614,-9528.768181985211,12718.312638232162,20.498644281163177,510.20408163265313,3.7000519108591483,294.15,281.8230462962963,1,1,1
1917360,295.5290895658943,311.3991956054702,305.1828288584307,3529.520919860567,13056.181030443197,-9526.660110556706,12717.563157954684,20.498644281163177,510.20408163265313,3.6991368876654733,294.15,281.822,1,1,1
1917390,295.53429055311017,311.4114965794345,305.19586951504385,3529.934441360674,13054.484383254763,-9524.549941926995,12716.807181856202,20.498644281163177,510.20408163265313,3.698222899069674,294.15,281.82093518518514,1,1,1
1917420,295.53948461044104,311.4237619311066,305.2088766183728,3530.346116391982,13052.78378379879,-9522.437667454238,12716.04472078167,20.498644281163177,510.20408163265313,3.6973099388732886,294.15,281.8198518518518,1,1,1
1917450,295.5446717469815,311.43599175008376,305.22185025967445,3530.755947516236,13051.079226138592,-9520.323278669437,12715.275785382837,20.498644281163177,510.20408163265313,3.6963980009208997,294.15,281.81874999999997,1,1,1
1917480,295.54985197201484,311.448186125377,305.23479052961045,3531.163937279326,13049.370704383551,-9518.20676710359,12714.500386120904,20.498644281163177,510.20408163265313,3.6954870790954457,294.15,281.8176296296296,1,1,1
1917510,295.55502529500325,311.4603451454195,305.247697518256,3531.57008821245,13047.65821269921,-9516.088124460532,12713.718533269848,20.498644281163177,510.20408163265313,3.6945771673197774,294.15,281.81649074074073,1,1,1
1917540,295.56019172558,311.4724688980763,305.26057131510873,3531.9744028329396,13045.94174531234,-9513.967342444097,12712.93023692251,20.498644281163177,510.20408163265313,3.693668259557148,294.15,281.8153333333333,1,1,1
1917570,295.56535127354107,311.48455747065105,305.27341200909666,3532.3768836430554,13044.22129649329,-9511.844412930961,12712.135506991455,20.498644281163177,510.20408163265313,3.692760349807396,294.15,281.8141574074074,1,1,1
1917600,295.5705039488379,311.49661094989534,305.28621968858715,3532.7775331312887,13042.49686056717,-9509.719327452121,12711.334353213893,20.498644281163177,510.20408163265313,3.691853432108676,294.15,281.81296296296296,1,1,1
1917630,295.5756497615698,311.50862942201627,305.29899444139437,3533.176353772581,13040.768431912884,-9507.592078057089,12710.526785154665,20.498644281163177,510.20408163265313,3.690947500536871,294.15,281.81174999999996,1,1,1
1917660,295.58078872197814,311.5206129726845,305.31173635478774,3533.573348028138,13039.036004956975,-9505.462656968206,12709.712812209993,20.498644281163177,510.20408163265313,3.6900425492039752,294.15,281.8105185185185,1,1,1
1917690,295.5859208404392,311.5325616870418,305.3244455154998,3533.968518345793,13037.299574174445,-9503.33105588931,12708.892443610255,20.498644281163177,510.20408163265313,3.689138572257866,294.15,281.8092685185185,1,1,1
1917720,295.59104612745887,311.5444756497095,305.33712200973343,3534.3618671610984,13035.55913409767,-9501.19726686991,12708.06568842512,20.498644281163177,510.20408163265313,3.6882355638836177,294.15,281.808,1,1,1
1917750,295.59616459366725,311.55635494479543,305.34976592317,3534.753396896157,13033.81467929941,-9499.061282478027,12707.232555565364,20.498644281163177,510.20408163265313,3.687333518299838,294.15,281.80671296296293,1,1,1
1917780,295.60127624981374,311.56819965590125,305.3623773409763,3535.143109960869,13032.066204403785,-9496.923094417496,12706.393053785976,20.498644281163177,510.20408163265313,3.6864324297604005,294.15,281.80540740740736,1,1,1
1917810,295.6063811067622,311.5800098661292,305.37495634781203,3535.5310087524986,13030.313704078158,-9494.782695256334,12705.547191689462,20.498644281163177,510.20408163265313,3.685532292552531,294.15,281.8040833333333,1,1,1
1917840,295.6114791754874,311.5917856580899,305.3875030278369,3535.9170956564703,13028.557173039193,-9492.640077389728,12704.694977729065,20.498644281163177,510.20408163265313,3.6846331009976185,294.15,281.8027407407407,1,1,1
1917870,295.61657046707023,311.6035271139083,305.4000174647175,3536.301373045816,13026.796606042824,-9490.49523304002,12703.836420210468,20.498644281163177,510.20408163265313,3.683734849448888,294.15,281.8013796296296,1,1,1
1917900,295.6216549926954,311.61523431523204,305.4124997416345,3536.6838432830764,13025.031997903503,-9488.348154602394,12702.971527297677,20.498644281163177,510.20408163265313,3.682837532294791,294.15,281.79999999999995,1,1,1
1917930,295.6267327636481,311.62690734323616,305.424949941289,3537.064508717629,13023.263343459954,-9486.198834817707,12702.100307012382,20.498644281163177,510.20408163265313,3.681941143952042,294.15,281.7986018518518,1,1,1
1917960,295.63180379131063,311.63854627863094,305.43736814590915,3537.443371688847,13021.49063760895,-9484.047265908304,12701.22276723887,20.498644281163177,510.20408163265313,3.681045678871808,294.15,281.7971851851852,1,1,1
1917990,295.636868087161,311.65015120166845,305.4497544372569,3537.8204345249715,13019.713875289119,-9481.893440787879,12700.338915727345,20.498644281163177,510.20408163265313,3.6801511315362436,294.15,281.79575,1,1,1
1918020,295.6419256627705,311.66172219214843,305.46210889663416,3538.1956995429928,13017.933051476291,-9479.737351851614,12699.448760095744,20.498644281163177,510.20408163265313,3.6792574964572307,294.15,281.7942962962963,1,1,1
1918050,295.64697652980226,311.6732593294238,305.4744316048891,3538.5691690489966,13016.148161185694,-9477.57899218604,12698.552307831122,20.498644281163177,510.20408163265313,3.6783647681765768,294.15,281.7928240740741,1,1,1
1918080,295.65202070000925,311.68476269240705,305.4867226424223,3538.940845338675,13014.359199474322,-9475.418354186337,12697.6495662933,20.498644281163177,510.20408163265313,3.6774729412660907,294.15,281.7913333333333,1,1,1
1918110,295.6570581852341,311.6962323595767,305.49898208919257,3539.310730697709,13012.566161443028,-9473.2554307662,12696.740542717735,20.498644281163177,510.20408163265313,3.6765820103277127,294.15,281.78982407407403,1,1,1
1918140,295.66208899740775,311.70766840898295,305.51121002472297,3539.678827401568,13010.769042231037,-9471.090214839322,12695.825244218213,20.498644281163177,510.20408163265313,3.6756919699921116,294.15,281.78829629629627,1,1,1
1918170,295.667113148549,311.7190709182543,305.5234065281067,3540.0451377162826,13008.967837022345,-9468.922699319395,12694.903677790786,20.498644281163177,510.20408163265313,3.67480281491963,294.15,281.78675,1,1,1
1918200,295.6721306507643,311.7304399646016,305.5355716780126,3540.4096638971796,13007.162541028565,-9466.752877120112,12693.975850313354,20.498644281163177,510.20408163265313,3.6739145397966912,294.15,281.7851851851852,1,1,1
1918230,295.67714151624807,311.7417756248234,305.5477055526908,3540.772408190018,13005.353149500266,-9464.580741328004,12693.04176854781,20.498644281163177,510.20408163265313,3.673027139337764,294.15,281.7836018518518,1,1,1
1918260,295.6821457572821,311.75307797531264,305.55980822997793,3541.1333728317313,13003.539657732148,-9462.406284856763,12692.101439144619,20.498644281163177,510.20408163265313,3.672140608285994,294.15,281.782,1,1,1
1918290,295.68714338623704,311.764347092062,305.571879787303,3541.49256005011,13001.722061057417,-9460.229500965756,12691.154868645188,20.498644281163177,510.20408163265313,3.6712549414118913,294.15,281.7803796296296,1,1,1
1918320,295.69213441557235,311.77558305066776,305.5839203016921,3541.8499720628424,12999.900354833855,-9458.050382741512,12690.20206348186,20.498644281163177,510.20408163265313,3.6703701335103305,294.15,281.7787407407407,1,1,1
1918350,295.6971188578375,311.78678592633577,305.595929849774,3542.2056110793283,12998.074534463341,-9455.868923443397,12689.243029981226,20.498644281163177,510.20408163265313,3.669486179404126,294.15,281.77708333333334,1,1,1
1918380,295.70209672567296,311.7979557938859,305.6079085077847,3542.559479299728,12996.244595378004,-9453.685116157943,12688.277774365626,20.498644281163177,510.20408163265313,3.6686030739410547,294.15,281.7754074074074,1,1,1
1918410,295.70706803181156,311.80909272775773,305.61985635157305,3542.9115789160687,12994.410533050825,-9451.498954144514,12687.306302756993,20.498644281163177,510.20408163265313,3.6677208119956473,294.15,281.7737129629629,1,1,1
1918440,295.71203278907984,311.8201968020151,305.631773456605,3543.2619121116113,12992.57234298605,-9449.310430835314,12686.32862117729,20.498644281163177,510.20408163265313,3.6668393884670833,294.15,281.772,1,1,1
1918470,295.71699101039974,311.8312680903513,305.64365989796875,3543.610481061488,12990.73002072436,-9447.119539662548,12685.344735552457,20.498644281163177,510.20408163265313,3.6659587982799366,294.15,281.7702685185185,1,1,1
1918500,295.7219427087905,311.8423066660923,305.6555157503793,3543.957287931951,12988.883561832385,-9444.926273885581,12684.354651711345,20.498644281163177,510.20408163265313,3.6650790363819388,294.15,281.7685185185185,1,1,1
1918530,295.7268878973704,311.8533126022025,305.66734108818326,3544.3023348816423,12987.032961915316,-9442.730627109453,12683.35837538978,20.498644281163177,510.20408163265313,3.6642000977461766,294.15,281.76675,1,1,1
1918560,295.73182658935923,311.8642859712885,305.679135985363,3544.645624060986,12985.178216607697,-9440.532592593529,12682.355912231204,20.498644281163177,510.20408163265313,3.663321977369066,294.15,281.76496296296295,1,1,1
1918590,295.73675879808036,311.87522684560327,305.69090051554133,3544.987157612247,12983.319321572406,-9438.332163942852,12681.347267788386,20.498644281163177,510.20408163265313,3.6624446702699536,294.15,281.7631574074074,1,1,1
1918620,295.74168453696313,311.886135297052,305.70263475198595,3545.3269376709886,12981.456272515245,-9436.12933476246,12680.332447527058,20.498644281163177,510.20408163265313,3.6615681714936783,294.15,281.7613333333333,1,1,1
1918650,295.74660381954567,311.8970113971956,305.71433876761347,3545.664966364835,12979.589065168522,-9433.92409883023,12679.311456827947,20.498644281163177,510.20408163265313,3.6606924761071666,294.15,281.7594907407407,1,1,1
1918680,295.7515166594775,311.90785521725485,305.7260126349938,3546.0012458139126,12977.71769529424,-9431.716449405529,12678.284300986877,20.498644281163177,510.20408163265313,3.6598175791998253,294.15,281.7576296296296,1,1,1
1918710,295.75642307052254,311.9186668281137,305.73765642635425,3546.335778130622,12975.84215868035,-9429.506380611907,12677.250985216271,20.498644281163177,510.20408163265313,3.6589434758826753,294.15,281.75575,1,1,1
1918740,295.76132306656217,311.9294463003238,305.7492702135835,3546.668565420473,12973.962451148258,-9427.293885708732,12676.211514646544,20.498644281163177,510.20408163265313,3.658070161289553,294.15,281.75385185185183,1,1,1
1918770,295.7662166615986,311.94019370410757,305.76085406823563,3546.9996097813055,12972.078568542349,-9425.078958819551,12675.165894327161,20.498644281163177,510.20408163265313,3.657197630574918,294.15,281.7519351851852,1,1,1
1918800,295.7711038697581,311.9509091093639,305.77240806153395,3547.328913305085,12970.19050674848,-9422.86159337657,12674.11412923125,20.498644281163177,510.20408163265313,3.6563258789171633,294.15,281.75,1,1,1
1918830,295.77598393322495,311.9615887342356,305.78392861757953,3547.656307179209,12968.29831652049,-9420.642009400979,12673.055579573545,20.498644281163177,510.20408163265313,3.655455093064459,294.15,281.74804977816353,1,1,1
1918860,295.780858355771,311.9722401936259,305.79542272583535,3547.9822660821246,12966.403523723262,-9418.421257567423,12671.991920711553,20.498644281163177,510.20408163265313,3.6545852124682323,294.15,281.7460880401234,1,1,1
1918890,295.7857265374688,311.9828606374226,305.8068875165025,3548.3066797367346,12964.506369261091,-9416.199689598701,12670.922986105714,20.498644281163177,510.20408163265313,3.653716417269487,294.15,281.74411484374997,1,1,1
1918920,295.7905884444284,311.99345001674516,305.81832277609925,3548.62957135295,12962.607163496912,-9413.977592058158,12669.849069578791,20.498644281163177,510.20408163265313,3.652848769603977,294.15,281.7421302469136,1,1,1
1918950,295.79544409943094,312.00400855297875,305.82972855451953,3548.9509707222105,12960.706148495527,-9411.755177707837,12668.770495948047,20.498644281163177,510.20408163265313,3.651982305593257,294.15,281.74013430748454,1,1,1
1918980,295.80029352914664,312.01453646225974,305.8411049203586,3549.2709006807254,12958.803486388111,-9409.532585681332,12667.687545795283,20.498644281163177,510.20408163265313,3.651117046011535,294.15,281.7381270833333,1,1,1
1919010,295.80513676128624,312.02503393638403,305.85245194904877,3549.589377872653,12956.899278806084,-9407.309901014325,12666.600441239816,20.498644281163177,510.20408163265313,3.6502530009742813,294.15,281.73610863233023,1,1,1
1919040,295.80997382364353,312.0355011401668,305.86376971872437,3549.906414461474,12954.993588665728,-9405.08717417515,12665.509348665519,20.498644281163177,510.20408163265313,3.649390174312812,294.15,281.73407901234566,1,1,1
1919070,295.81480474377497,312.045938215128,305.875058308693,3550.2220196593153,12953.08645635695,-9402.864436620095,12664.414388594882,20.498644281163177,510.20408163265313,3.6485285665598877,294.15,281.73203828124997,1,1,1
1919100,295.81962954889457,312.0563452849044,305.8863177988088,3550.5362008338234,12951.177909971679,-9400.641709089572,12663.315647125179,20.498644281163177,510.20408163265313,3.6476681766912185,294.15,281.72998649691357,1,1,1
1919130,295.8244482658423,312.0667224603741,305.8975482691776,3550.8489642397717,12949.267971225923,-9398.419006966053,12662.213186178911,20.498644281163177,510.20408163265313,3.6468090030402998,294.15,281.72792371720675,1,1,1
1919160,295.82926092107965,312.07706984377467,305.90874979999705,3551.1603154785935,12947.356658691477,-9396.196343212294,12661.10705157896,20.498644281163177,510.20408163265313,3.6459510437355593,294.15,281.72585,1,1,1
1919190,295.8340675406933,312.0873875317114,305.9199224714607,3551.470259773043,12945.443989431436,-9393.973729581194,12659.997278891662,20.498644281163177,510.20408163265313,3.6450942968782503,294.15,281.72376540316355,1,1,1
1919220,295.83886815040455,312.09767561721975,305.9310663636957,3551.778802130865,12943.529979828358,-9391.751177652817,12658.883897412466,20.498644281163177,510.20408163265313,3.6442387606072137,294.15,281.7216699845679,1,1,1
1919250,295.8436627755801,312.10793419110996,305.9421815567212,3552.0859474377594,12941.61464596086,-9389.528698488713,12657.766932752911,20.498644281163177,510.20408163265313,3.6433844331092518,294.15,281.7195638020833,1,1,1
1919280,295.84845144124483,312.11816334281116,305.95326813041936,3552.3917005113544,12939.698003788104,-9387.306303323274,12656.646408456902,20.498644281163177,510.20408163265313,3.64253131261552,294.15,281.7174469135802,1,1,1
1919310,295.853234172095,312.1283631608835,305.9643261645142,3552.6960661314797,12937.780069232203,-9385.084003045215,12655.522346975455,20.498644281163177,510.20408163265313,3.6416793973935726,294.15,281.715319376929,1,1,1
1919340,295.85801099251375,312.1385337333181,305.97535573855663,3552.9990490552937,12935.860858195956,-9382.86180906176,12654.394770231913,20.498644281163177,510.20408163265313,3.6408286857367638,294.15,281.71318125,1,1,1
1919370,295.8627819265865,312.1486751477083,305.9863569319121,3553.3006540270017,12933.940386585764,-9380.6397326073,12653.263699939072,20.498644281163177,510.20408163265313,3.6399791759606837,294.15,281.71103259066354,1,1,1
