arm,seed,lead,pinball,raw_pinball,nmae,raw_mae,coverage,width,crossing
G0,92402,29,0.18194284120081491,37.20730155220738,0.2246189210551188,47.19043322404226,0.7291666666666666,0.7069504857063293,0.0
G0,92402,30,0.17772276321201266,30.724187420915673,0.22551652276457082,39.054664731025696,0.8020833333333334,0.6992236971855164,0.0
G0,92402,31,0.20872092601237205,43.08243599467807,0.2590418430121655,52.30530873934428,0.8020833333333334,0.6913278698921204,0.0
G0,92402,32,0.19044747349025806,33.195960108439124,0.2258407700066408,39.45010836919149,0.8020833333333334,0.696715772151947,0.0
G0,92402,33,0.17331342454594398,25.930282872694505,0.21508354546306016,34.00387144088745,0.8125,0.7104079723358154,0.0
G0,92402,34,0.18428443178011425,26.270836672959504,0.23070119167949846,33.89878360430399,0.8333333333333334,0.7468323707580566,0.0
G0,92402,35,0.17101103935226156,31.693557329531064,0.2152530223590047,41.93263729413351,0.8125,0.774135410785675,0.0
G0,92402,36,0.19585751977015942,38.47287773644482,0.2409743712783843,47.75671203931173,0.7708333333333334,0.779109001159668,0.0
G0,92402,37,0.192208358183948,39.970264375651325,0.24185042106049046,50.86636483669281,0.7604166666666666,0.7620239853858948,0.0
G0,92402,38,0.18677090682308783,33.546736800229105,0.23317054126700998,42.758382161458336,0.78125,0.7575745582580566,0.0
G0,92402,39,0.1956588613298372,36.21719162375839,0.24164883752650343,45.8530076344808,0.7395833333333334,0.7556500434875488,0.0
G0,92402,40,0.19849291504986488,33.57717114907724,0.24938533021503687,43.283899466196694,0.75,0.7484471797943115,0.0
G0,92402,41,0.18894882971808394,30.12236174742381,0.2411448200982539,38.21847732861837,0.8229166666666666,0.7300236821174622,0.0
G0,92402,42,0.20327579023337403,31.208194274372527,0.2692109496528065,41.56218429406484,0.8333333333333334,0.742922306060791,0.0
G0,92402,43,0.19975297422328606,32.65872857570648,0.2655638782964163,42.999674002329506,0.78125,0.7632446885108948,0.0
G0,92402,44,0.17676550816734213,33.64738928300363,0.23398654855295173,43.89395229021708,0.8645833333333334,0.770088255405426,0.0
G0,92402,45,0.20662371647260605,37.722282202155505,0.2691350051560893,49.74739650885264,0.7708333333333334,0.7640463709831238,0.0013020833333333333
G0,92402,46,0.19356783964211002,38.80196450904563,0.24780250033842618,49.57906969388326,0.7916666666666666,0.753119170665741,0.0
G0,92402,47,0.20329475950523992,43.19200396890994,0.2539630322145463,53.746993819872536,0.7604166666666666,0.7229229807853699,0.0
G0,92402,48,0.20351671820242645,36.97079330991816,0.2581464698096112,47.09926541646322,0.8125,0.7169860005378723,0.0
