arm,seed,series_local,series_original,issue,tag,pinball,raw_pinball,nmae,raw_mae,coverage,width,crossing,early32,late32,early16,late48
A_NOERROR,92401,45,68,23872,128,0.16969761995772772,10.546097003089056,0.22879045584354776,14.218504309654236,0.796875,0.6853184700012207,0.0,0.1558765288736379,0.18351871104181755,0.12428934788929898,0.184833710647204
A_NOERROR,92401,45,68,24384,128,0.1311247790897547,8.579870107438829,0.15892981930463349,10.39923357963562,0.953125,0.8438955545425415,0.0,0.12087038738865492,0.1413791707908545,0.14944786818279848,0.12501708272540676
A_NOERROR,92401,45,68,24832,128,0.29599673139590404,18.124210911326934,0.3706198995112566,22.69347095489502,0.640625,1.0432745218276978,0.0,0.3356615898531019,0.2563318729387062,0.18069562633807823,0.33443043308184595
A_NOERROR,92401,45,68,25280,128,0.15057810711407152,11.69177017741733,0.2005472786170433,15.571670651435852,0.875,0.7750550508499146,0.0,0.18149325221038576,0.11966296201775724,0.18851057929380427,0.13793394972082726
A_NOERROR,92401,45,68,25792,128,0.21635736639252473,13.870652018653022,0.2683894457160181,17.206424117088318,0.8125,1.0427526235580444,0.0,0.24366233967036097,0.18905239311468852,0.14958101904756402,0.238616148840845
A_NOERROR,92401,45,68,26240,128,0.2791761815231128,13.503536147541467,0.3531271801631267,17.080488801002502,0.984375,1.7193273305892944,0.0,0.3070941992587066,0.25125816378751903,0.3931842591418979,0.24117348898351776
A_NOERROR,92401,46,237,21056,128,0.18740122641928172,64.5837528652615,0.21947554455940294,75.6374683380127,0.84375,0.4772828221321106,0.0,0.2770591207862993,0.09774333205226407,0.10313420900419767,0.2154902322243097
A_NOERROR,92401,46,237,21504,128,0.17678292123684702,73.61414284176297,0.2281023270806035,94.98404693603516,0.796875,0.7853562831878662,0.0,0.11836002906460429,0.23520581340908972,0.12885879761468735,0.1927576291109002
A_NOERROR,92401,46,237,22016,128,0.13061582976931221,50.81792346106636,0.1620801833176787,63.05957221984863,0.78125,0.5480078458786011,0.0,0.1289684011514851,0.13226325838713937,0.1150335367942152,0.1358099274276779
A_NOERROR,92401,46,237,22464,128,0.13719407827837649,59.72123489379883,0.17348699758315117,75.51971530914307,0.6875,0.3684759736061096,0.0,0.0718240447725858,0.20256411178416714,0.060526070668273216,0.16275008081507755
A_NOERROR,92401,46,237,22912,128,0.1408200276930546,62.26302808125814,0.1784345524698892,78.89414405822754,0.59375,0.4685737192630768,0.0,0.1480449606219185,0.13359509476419074,0.08762937401735546,0.1585502455849543
A_NOERROR,92401,46,237,23424,128,0.09063840967635747,38.92303742302789,0.10650779218654835,45.73785877227783,0.875,0.48913389444351196,0.0,0.08848598310035097,0.09279083625236399,0.08149687845279123,0.09368558675087955
A_NOERROR,92401,46,237,23872,128,0.2442294872988759,103.22744734022353,0.28474919356345707,120.35374069213867,0.609375,0.49158355593681335,0.0,0.2690058804434259,0.21945309415432585,0.07684418501945307,0.30002458805868343
A_NOERROR,92401,46,237,24384,128,0.09840423506436563,36.85623760223389,0.12723354379151985,47.6539421081543,0.859375,0.4638209342956543,0.0,0.0887854350899831,0.10802303503874812,0.07334743448081474,0.10675650192554925
A_NOERROR,92401,46,237,24832,128,0.11149937523059386,46.71019452412923,0.142951705076729,59.886451721191406,0.796875,0.5314085483551025,0.0,0.09240923676489854,0.1305895136962892,0.06598804074716531,0.12666982005840338
A_NOERROR,92401,46,237,25280,128,0.08765420668757248,27.717801666259767,0.11613377260727978,36.723541259765625,0.890625,0.4589810073375702,0.0,0.09060494482084702,0.08470346855429797,0.09651693940476899,0.08469996244850699
A_NOERROR,92401,46,237,25792,128,0.09783384709045463,32.06117997699314,0.13053754741386187,42.778526306152344,0.875,0.4837303161621094,0.0,0.08646467012691779,0.10920302405399149,0.060221803570867496,0.110371194930317
A_NOERROR,92401,46,237,26240,128,0.2030650971406302,70.74528172810872,0.24551452868681145,85.53412055969238,0.703125,0.45096874237060547,0.0,0.11738655944760265,0.2887436348336577,0.14051446060654166,0.22391530931865974
A_NOERROR,92401,47,142,21056,128,0.1969204637591611,18.411162985695732,0.24922561781638874,23.30145573616028,0.859375,0.781197190284729,0.0,0.2681377034603797,0.12570322405794254,0.20863702627321698,0.19301494292114252
A_NOERROR,92401,47,142,21504,128,0.35661737994088194,31.802608739005194,0.43801255401354405,39.061309576034546,0.6875,0.9403136372566223,0.0,0.16062920220080096,0.5526055576809629,0.20282083435061832,0.4078828951376365
A_NOERROR,92401,47,142,22016,128,0.11989223474064824,13.363031148910522,0.14935004622161338,16.646360158920288,0.828125,0.589819610118866,0.0,0.14234153903089852,0.09744293045039794,0.12950637095696288,0.11668752266854336
A_NOERROR,92401,47,142,22464,128,0.10106964344516692,12.318741226196288,0.1284957647002109,15.661538124084473,0.84375,0.5065670013427734,0.0,0.09391387166653355,0.10822541522380028,0.1098766435286877,0.09813397675065998
A_NOERROR,92401,47,142,22912,128,0.14386230032524508,17.99052040841844,0.18819511812836315,23.534505605697632,0.515625,0.4739041328430176,0.0,0.11484797981339541,0.17287662083709476,0.09536514373522044,0.16002801918858664
A_NOERROR,92401,47,142,23424,128,0.08375742036245878,10.29769288698832,0.10301618371239994,12.66549301147461,0.96875,0.5226845741271973,0.0,0.07168379647441123,0.09583104425050636,0.05582823973387038,0.09306714723865495
A_NOERROR,92401,47,142,23872,128,0.11906190811027301,14.059782303704155,0.15029794848502762,17.74838376045227,0.75,0.4419006407260895,0.0,0.13934453998481497,0.09877927623573106,0.08106965573349671,0.13172599223586512
A_NOERROR,92401,47,142,24384,128,0.1360574636784136,12.646696254942153,0.17678535322349562,16.43239998817444,0.765625,0.5227295160293579,0.0,0.12423724780981024,0.14787767954701694,0.09891359520798702,0.1484387531685558
A_NOERROR,92401,47,142,24832,128,0.18963726345878473,16.37860894733005,0.24345020070332163,21.02632975578308,0.65625,0.5988210439682007,0.0,0.15746070308603455,0.22181382383153492,0.10915941940917816,0.21646321147532022
A_NOERROR,92401,47,142,25280,128,0.1462662132240785,13.77133427196079,0.1925530723909627,18.129359245300293,0.875,0.693893551826477,0.0,0.17497961898384543,0.11755280746431157,0.2336181886044145,0.11714888809729984
A_NOERROR,92401,47,142,25792,128,0.09749041019850968,9.77327259381612,0.11792759768818674,11.822071075439453,0.890625,0.47811824083328247,0.0,0.08063008488903423,0.11435073550798515,0.04861173984839294,0.11378330031521526
A_NOERROR,92401,47,142,26240,128,0.15474437117840278,16.75371789402432,0.18045818656234658,19.53767704963684,0.78125,0.49391037225723267,0.0,0.10417241077878385,0.20531633157802168,0.14460164653930968,0.1581252793914338
A_NOERROR,92402,40,202,21056,512,0.09790466257210134,14.802990510728625,0.11754003349115166,17.771819591522217,0.953125,0.6584646701812744,0.0,0.099881833131864,0.09592749201233869,0.0846971899764862,0.10230715343730638
A_NOERROR,92402,40,202,21504,512,0.21284084840679307,39.06439995235867,0.2760350642996835,50.66294479370117,0.734375,0.8508458137512207,0.0,0.1853468703560982,0.240334826457488,0.19814199409538547,0.21774046651059564
A_NOERROR,92402,40,202,22016,512,0.16131019832834104,27.612327490912545,0.20259268287701337,34.678870677948,0.875,0.7951910495758057,0.0,0.19440144020899736,0.12821895644768472,0.17179028215491712,0.1578168370528157
A_NOERROR,92402,40,202,22464,512,0.19644511256108446,36.984742132822674,0.2617140280572343,49.27292776107788,0.703125,0.6718755960464478,0.0,0.15208805599054973,0.24080216913161917,0.10969224114628438,0.2253627363660178
A_NOERROR,92402,40,202,22912,512,0.1358738917122415,27.70422877205743,0.1692420836884851,34.507890701293945,0.8125,0.4914565682411194,0.0,0.1395258707636655,0.1322219126608175,0.0541763677939972,0.1631063996849896
A_NOERROR,92402,40,202,23424,512,0.16641123362129973,42.759622701009114,0.20008196080427876,51.411367893218994,0.71875,0.45198869705200195,0.0,0.17643254288379676,0.15638992435880272,0.22663365445605654,0.14633709334304748
A_NOERROR,92402,40,202,23872,512,0.14735719873969255,22.239829953511553,0.19465389476770928,29.378066062927246,0.796875,0.6626406908035278,0.0,0.13802477442660424,0.1566896230527808,0.11723732279211718,0.1573971573888843
A_NOERROR,92402,40,202,24384,512,0.14970007827360973,22.426040193769666,0.18721310899531032,28.045734882354736,0.734375,0.580339789390564,0.0,0.1519900494250245,0.14741010712219493,0.10189199681390901,0.16563610542684332
A_NOERROR,92402,40,202,24832,512,0.10227450603376106,16.13447692659166,0.1266987886885078,19.987568378448486,0.9375,0.5438915491104126,0.0,0.10707427808209447,0.09747473398542766,0.10381066482022858,0.10176245310493855
A_NOERROR,92402,40,202,25280,512,0.08556633170616965,12.762121211157906,0.09777945349745705,14.583694458007812,0.984375,0.5845136642456055,0.0,0.07571691902843597,0.09541574438390334,0.07455608006559725,0.08923641558636046
A_NOERROR,92402,40,202,25792,512,0.14164346179121495,21.407654741075305,0.17771886068357653,26.860004425048828,0.75,0.48422160744667053,0.0,0.09988893261084256,0.18339799097158743,0.07143293931599665,0.16504696928295443
A_NOERROR,92402,40,202,26240,512,0.1776053332023637,33.14757592942979,0.22264217690825,41.55307912826538,0.703125,0.5621459484100342,0.0,0.1620005304447243,0.19321013596000314,0.10539341279340474,0.20167597333868337
A_NOERROR,92402,41,138,21056,512,0.16106911650970446,33.690622075398764,0.19898783048971536,41.62203121185303,0.828125,0.6452764272689819,0.0,0.17202243813941998,0.15011579487998897,0.1058237731295556,0.1794842309697541
A_NOERROR,92402,41,138,21504,512,0.16927758731020098,38.09770283169216,0.19861629743068238,44.70068836212158,0.859375,0.886805534362793,0.0,0.18128235678442123,0.1572728178359808,0.2663095898184016,0.13693358647413414
A_NOERROR,92402,41,138,22016,512,0.12156487545458486,27.225020302666557,0.15641023085683203,35.02880001068115,0.734375,0.5198396444320679,0.0,0.1123699386354241,0.13075981227374558,0.08352605672066048,0.13424448169922631
A_NOERROR,92402,41,138,22464,512,0.12808734731482713,28.891489262051053,0.16172214260900775,36.47818183898926,0.90625,0.6071186065673828,0.0,0.1388554459593513,0.11731924867030298,0.11441677136060438,0.13264420596623472
A_NOERROR,92402,41,138,22912,512,0.13361692290362698,28.56722331576877,0.16632912262439326,35.561073303222656,0.625,0.4492397904396057,0.0,0.10946668492796004,0.15776716087929396,0.09874609727502016,0.14524053144649593
A_NOERROR,92402,41,138,23424,512,0.09343106600326459,20.357143211364747,0.11512538424713542,25.0839900970459,0.9375,0.4876088500022888,0.0,0.06994642930949872,0.11691570269703046,0.07747759079219135,0.09874889107362234
A_NOERROR,92402,41,138,23872,512,0.12590216321053552,27.492183854844832,0.1602289802559777,34.98783874511719,0.65625,0.47484177350997925,0.0,0.12139860454008147,0.13040572188098956,0.0978556354680013,0.13525100579138025
A_NOERROR,92402,41,138,24384,512,0.2020134416970359,44.09795852237278,0.23548861092741497,51.40532684326172,0.75,0.48132258653640747,0.0,0.28146080730841916,0.12256607608565265,0.07121170756380929,0.24561401974144478
A_NOERROR,92402,41,138,24832,512,0.16444690630160053,34.949793349372015,0.20313623907954473,43.17241191864014,0.515625,0.5455962419509888,0.0,0.13093929891154749,0.1979545136916536,0.08908360847465466,0.18956800557724918
A_NOERROR,92402,41,138,25280,512,0.21237633036151593,47.70277055104574,0.2623964260565874,58.93800163269043,0.609375,0.507917046546936,0.0,0.1653976315381977,0.25935502918483416,0.14069055776542483,0.23627158789354633
A_NOERROR,92402,41,138,25792,512,0.08042612857314821,19.994798469543454,0.1048218224453354,26.059829711914062,0.9375,0.43622294068336487,0.0,0.07965460831832219,0.08119764882797423,0.06727639177594665,0.08480937417221542
A_NOERROR,92402,41,138,26240,512,0.14289199210480363,36.532965098487004,0.1704289404419847,43.57329225540161,0.796875,0.4690687358379364,0.0,0.095772768573817,0.19001121563579024,0.11406352224874804,0.15250148205682215
A_NOERROR,92402,42,48,21056,512,0.19679650254841163,7.269867975182003,0.24861632456495664,9.184146225452423,0.796875,0.9134819507598877,0.0,0.1812532293745823,0.212339775722241,0.24082489502923154,0.18212037172147166
A_NOERROR,92402,42,48,21504,512,0.27783925573171625,10.355205853780111,0.36256672540962803,13.513040363788605,0.890625,1.3365509510040283,0.0,0.24619828595246096,0.30948022551097154,0.2628416385651059,0.2828384614539197
A_NOERROR,92402,42,48,22016,512,0.2222428995854091,8.415383760134379,0.27491436669056724,10.409825921058655,0.890625,1.1587767601013184,0.0,0.22467703763182928,0.21980876153898893,0.32279410971325806,0.1887258295427928
A_NOERROR,92402,42,48,22464,512,0.40515282955016874,20.456348546346028,0.5516165606483558,27.851368188858032,0.84375,1.612877607345581,0.0,0.2585223391504282,0.5517833199499094,0.24925316465478162,0.4571193845152978
A_NOERROR,92402,42,48,22912,512,0.21368429688113005,8.982585333453283,0.2768008772764448,11.635798871517181,0.828125,1.0348066091537476,0.0,0.24113557673789632,0.18623301702436382,0.21329998558771499,0.21381240064560178
A_NOERROR,92402,42,48,23424,512,0.7928596113483963,29.82374560303158,0.925816538212727,34.82497596740723,0.390625,0.979331374168396,0.0,0.7548029609941188,0.830916261702674,0.5785582414172321,0.8642934013254511
A_NOERROR,92402,42,48,23872,512,0.15898130738358882,6.286037466261122,0.19864177194074997,7.854191422462463,0.9375,0.9661920666694641,0.0,0.18927795293624639,0.12868466183093125,0.1825449392511702,0.15112676342772832
A_NOERROR,92402,42,48,24384,512,0.1895986179549907,7.729961558183033,0.2387955468729347,9.735727071762085,0.828125,0.9175025224685669,0.0,0.15057672864752616,0.22862050726245522,0.14520749214380507,0.20439565989205258
A_NOERROR,92402,42,48,24832,512,0.37221552040427336,15.243303304248386,0.461523369921561,18.900718331336975,0.4375,0.9346163868904114,0.0,0.2960877598776922,0.4483432809308545,0.3370164402505269,0.3839485471221889
A_NOERROR,92402,42,48,25280,512,0.14842353640258038,6.472414191563924,0.18132561679419085,7.907199382781982,0.859375,0.7076728940010071,0.0,0.1382423535511853,0.15860471925397548,0.1938111251761062,0.13329434014473843
A_NOERROR,92402,42,48,25792,512,0.15435315919324985,6.6503292971187165,0.19561450299100813,8.428080558776855,0.765625,0.6829095482826233,0.0,0.14699160073486425,0.16171471765163548,0.14114696514187233,0.15875522387704238
A_NOERROR,92402,42,48,26240,512,0.1641740279242569,8.3448388894399,0.21566625597231026,10.962149024009705,0.859375,0.8181827068328857,0.0,0.14931481685293568,0.1790332389955781,0.1617315760583634,0.16498817854622136
A_NOERROR,92402,43,5,21056,512,0.17543892406645167,30.294439877404105,0.226036727535803,39.03156661987305,0.921875,0.8615277409553528,0.0,0.18354190982861654,0.1673359383042868,0.24877775058125248,0.1509926485615181
A_NOERROR,92402,43,5,21504,512,0.43426351769305754,66.71175355911255,0.5514923125009249,84.72049283981323,0.6875,1.221449851989746,0.0,0.2868643710859733,0.5816626643001418,0.19913915418618744,0.512638305528681
A_NOERROR,92402,43,5,22016,512,0.23514520153395618,34.255884106953935,0.2992073817035073,43.588443756103516,0.890625,1.2820532321929932,0.0,0.25070844686372173,0.21958195620419063,0.2749560962819233,0.2218749032846338
A_NOERROR,92402,43,5,22464,512,0.25379852408949877,37.32779960632324,0.33184036742036316,48.80592107772827,0.84375,1.1274257898330688,0.0,0.22802066660523124,0.27957638157376624,0.1873231441323917,0.2759569840752011
A_NOERROR,92402,43,5,22912,512,0.25390762921136556,34.22647753821479,0.32363541430316367,43.62570858001709,0.71875,0.9530824422836304,0.0,0.2994880160932825,0.20832724232944855,0.26533857590376786,0.2500973136472315
A_NOERROR,92402,43,5,23424,512,0.22729027626904696,31.09933235380385,0.29352830172688044,40.1624493598938,0.875,1.080899715423584,0.0,0.20366726357047765,0.2509132889676163,0.2512023857539656,0.21931957310740743
A_NOERROR,92402,43,5,23872,512,0.154590688052404,24.65295294655694,0.20553666617647315,32.77743196487427,0.953125,0.8412182331085205,0.0,0.17774056793779106,0.13144080816701698,0.1116946123295042,0.16888937996003728
A_NOERROR,92402,43,5,24384,512,0.24965011542247004,43.54973349041409,0.3231783788188357,56.376229763031006,0.71875,0.800289511680603,0.0,0.26315249441042543,0.23614773643451464,0.17263459293869016,0.2753219562503966
A_NOERROR,92402,43,5,24832,512,0.1763979452027457,34.03214883804321,0.22483517058571223,43.37705850601196,0.8125,0.8235292434692383,0.0,0.17628237857569595,0.17651351182979552,0.13126835883570082,0.19144114065842735
A_NOERROR,92402,43,5,25280,512,0.17814092693879174,47.038040298885775,0.23102797759839133,61.00284481048584,0.8125,0.7162935733795166,0.0,0.1774570391431468,0.17882481473443673,0.2399844420173195,0.15752642191261582
A_NOERROR,92402,43,5,25792,512,0.19537718683295724,52.32636693318685,0.25210918891283485,67.52046203613281,0.84375,0.8131996393203735,0.0,0.15324826698110905,0.23750610668480546,0.13774780358434144,0.21458698124916253
A_NOERROR,92402,43,5,26240,512,0.25137761371615613,76.05289955139159,0.31569150796098866,95.51071071624756,0.734375,0.8063889741897583,0.0,0.22620855088209724,0.276546676550215,0.3232173248470924,0.22743104333917732
A_NOERROR,92402,44,294,21056,512,0.12464190566586894,44.83387409845987,0.15597375388710344,56.10398530960083,0.828125,0.5328342914581299,0.0,0.13329834033190074,0.11598547099983712,0.15364933406966738,0.11497276286460278
A_NOERROR,92402,44,294,21504,512,0.18676550470332232,87.11137093438043,0.26077744192941316,121.63209962844849,0.9375,1.0167080163955688,0.0,0.1408247951649616,0.232706214241683,0.1437311899475308,0.20111027628858613
A_NOERROR,92402,44,294,22016,512,0.14241596728792177,71.20541729397243,0.19828784320246856,99.14034843444824,0.953125,0.7119481563568115,0.0,0.1576936924895661,0.12713824208627744,0.21471375164582873,0.11831670583528613
A_NOERROR,92402,44,294,22464,512,0.1283758892090578,87.85150916841295,0.1530610763865694,104.74433040618896,0.828125,0.4850180149078369,0.0,0.08278697482701339,0.17396480359110217,0.059994663737924066,0.15116963103276898
A_NOERROR,92402,44,294,22912,512,0.10869569676806834,78.02765253914727,0.14019369155237818,100.63861751556396,0.84375,0.39692792296409607,0.0,0.14420367120340474,0.07318772233273195,0.03516312322106293,0.13320655461707012
A_NOERROR,92402,44,294,23424,512,0.1063230361141296,81.55581540001762,0.14133707089055586,108.41357135772705,0.84375,0.40065908432006836,0.0,0.0906829500545358,0.12196312217372339,0.06514048257204855,0.12005055396148995
A_NOERROR,92402,44,294,23872,512,0.23212201530109783,109.88453236685858,0.2813313023636705,133.17977857589722,0.65625,0.4677653908729553,0.0,0.2852383963380749,0.17900563426412072,0.07624266819550174,0.2840817976696299
A_NOERROR,92402,44,294,24384,512,0.06651473151864397,27.463670624627007,0.08321795746963098,34.36036682128906,0.9375,0.4456089735031128,0.0,0.05324415773808108,0.07978530529920685,0.04570737127184912,0.07345051826757558
A_NOERROR,92402,44,294,24832,512,0.09409353726456747,40.48586976793077,0.12158110551942211,52.31301689147949,0.875,0.3754660487174988,0.0,0.10825257917506911,0.07993449535406581,0.07327553169516422,0.10103287245436854
A_NOERROR,92402,44,294,25280,512,0.08926411272104806,26.328888988494874,0.11780530788432005,34.747254848480225,0.890625,0.45190203189849854,0.0,0.07322413556185117,0.10530408988024492,0.0929494817107637,0.08803565639114286
A_NOERROR,92402,44,294,25792,512,0.07090997708258745,21.261782031589085,0.08578677179321738,25.722468376159668,0.9375,0.3934335708618164,0.0,0.0688654012476037,0.07295455291757119,0.044633495597647246,0.07966880424423418
A_NOERROR,92402,44,294,26240,512,0.18566759160277158,59.5826111263699,0.21485557533484845,68.94933080673218,0.890625,0.6156785488128662,0.0,0.06620563493165682,0.3051295482738864,0.07664433896231207,0.22200867581625813
A_NOERROR,92402,45,68,21056,512,0.19137266538169778,10.569942871729532,0.2569116119071543,14.189806342124939,0.84375,0.903890073299408,0.0,0.22741990374903753,0.1553254270143581,0.1833529459178363,0.19404590520298495
A_NOERROR,92402,45,68,21504,512,0.26106039074564624,13.195691384209526,0.3462838014950597,17.503437280654907,0.859375,1.1794575452804565,0.0,0.15080581094990853,0.371314970541384,0.10083407943241215,0.3144691611833909
A_NOERROR,92402,45,68,22016,512,0.15417757389815842,8.232617269621954,0.1792645926060918,9.572188377380371,0.9375,1.029699683189392,0.0,0.16902470212555537,0.13933044567076147,0.11761667436572018,0.16636454040897117
A_NOERROR,92402,45,68,22464,512,0.13614625215896656,8.77062397532993,0.16863023879290873,10.863262057304382,0.921875,0.8909321427345276,0.0,0.13461533396003944,0.1376771703578937,0.12664375467118605,0.13931375132156007
A_NOERROR,92402,45,68,22912,512,0.35945488362049915,21.03173876868354,0.4683927101561983,27.405701160430908,0.421875,0.8683940172195435,0.0,0.3002434644170907,0.4186663028239076,0.175394041836377,0.4208084975485398
A_NOERROR,92402,45,68,23424,512,0.2852078841364121,7.08167329231898,0.36514504497529826,9.066502213478088,0.9375,1.6559722423553467,0.0,0.26371919854061215,0.30669656973221204,0.27324375831707975,0.28919592607618955
A_NOERROR,92402,45,68,23872,512,0.16777565346352807,10.426653695106506,0.2267734407472901,14.093154072761536,0.828125,0.6891473531723022,0.0,0.15401905182464587,0.18153225510241028,0.12376744719983106,0.18244505555142707
A_NOERROR,92402,45,68,24384,512,0.12995396712654445,8.503260525067647,0.15940884548851342,10.430577635765076,0.953125,0.834638237953186,0.0,0.11901028652063181,0.140897647732457,0.14546285046091983,0.12478433934841927
A_NOERROR,92402,45,68,24832,512,0.3049759903417036,18.67402097913954,0.38458857645092537,23.54878866672516,0.640625,1.0763447284698486,0.0,0.3573934730198725,0.2525585076635347,0.19555092051079692,0.3414510136186725
A_NOERROR,92402,45,68,25280,512,0.14559451630885048,11.30481486585405,0.19352208007928356,15.026192903518677,0.859375,0.7549594640731812,0.0,0.17721542426128223,0.1139736083564187,0.18229975668324502,0.1333594361840523
A_NOERROR,92402,45,68,25792,512,0.22168262719536258,14.21205402745141,0.27924078021654003,17.90210223197937,0.84375,1.0530685186386108,0.0,0.24718658465526594,0.19617866973545925,0.16614248325745057,0.24019600850799994
A_NOERROR,92402,45,68,26240,512,0.26477081237673983,12.806759574678209,0.33754400721106725,16.32674276828766,0.984375,1.597532033920288,0.0,0.29858231669206486,0.23095930806141482,0.39000114647681616,0.22302736767671436
A_NOERROR,92402,46,237,21056,512,0.1928039733901071,66.44569198820327,0.2281161666030819,78.61527061462402,0.84375,0.4835975766181946,0.0,0.2830891762297406,0.10251877055047356,0.11150650714480687,0.2199031288052072
A_NOERROR,92402,46,237,21504,512,0.17930766788202315,74.6654721154107,0.22950399375496647,95.56771469116211,0.78125,0.8058607578277588,0.0,0.11755301821339616,0.24106231755065016,0.1267673119816974,0.19682111984879838
A_NOERROR,92402,46,237,22016,512,0.12712552528655754,49.459971470303,0.15548693949773623,60.494378089904785,0.8125,0.570899486541748,0.0,0.12445898400056543,0.1297920665725497,0.1104105649631159,0.13269717872770478
A_NOERROR,92402,46,237,22464,512,0.13717417185601988,59.712569533454044,0.17625097319094263,76.72288703918457,0.71875,0.4034994840621948,0.0,0.07350202117892395,0.20084632253311585,0.06359512403032368,0.16170052113125197
A_NOERROR,92402,46,237,22912,512,0.1412882412611095,62.47004689110649,0.17956397679056224,79.39351463317871,0.671875,0.5018935203552246,0.0,0.14913894663183408,0.13343753589038496,0.08408700581348394,0.1603553197436514
A_NOERROR,92402,46,237,23424,512,0.09248084036155804,39.714236195882165,0.10785065375293484,46.31452655792236,0.890625,0.5346046686172485,0.0,0.09120203350804418,0.09375964721507193,0.08480113002086374,0.09504074380845613
A_NOERROR,92402,46,237,23872,512,0.26109390995000814,110.35546173519559,0.30534307839230146,129.0580711364746,0.578125,0.5213937759399414,0.0,0.2877508327942167,0.23443698710579966,0.08245949271465744,0.3206387156951251
A_NOERROR,92402,46,237,24384,512,0.10035486511531747,37.5868249045478,0.1294751291749453,48.49350357055664,0.875,0.4932875633239746,0.0,0.09162169718447451,0.10908803304616042,0.07657244099572426,0.10828233982184854
A_NOERROR,92402,46,237,24832,512,0.11529394366567242,48.29984495374892,0.14870751514572342,62.29772090911865,0.78125,0.5426837205886841,0.0,0.09403641571045931,0.13655147162088555,0.06590515235481544,0.13175687410262474
A_NOERROR,92402,46,237,25280,512,0.09177908745094654,29.02216150495741,0.11994733486112646,37.92945671081543,0.875,0.48400717973709106,0.0,0.09663526256690677,0.08692291233498631,0.10525142135283126,0.08728830948365163
A_NOERROR,92402,46,237,25792,512,0.0969230148604164,31.762690681881374,0.1286366563810405,42.15558433532715,0.921875,0.5068000555038452,0.0,0.08626740649797543,0.10757862322285737,0.060828980608292144,0.10895435961112448
A_NOERROR,92402,46,237,26240,512,0.19563098737013263,68.15533299975925,0.23609290008792827,82.25174570083618,0.703125,0.4635050892829895,0.0,0.111150417708688,0.2801115570315772,0.1307311578755322,0.21726426386833275
A_NOERROR,92402,47,142,21056,512,0.1943632463798674,18.172074853049384,0.24652403235844172,23.048869848251343,0.859375,0.8244656324386597,0.0,0.26184845800274525,0.1268780347569895,0.20462523551473083,0.1909425833349129
A_NOERROR,92402,47,142,21504,512,0.3579631899904304,31.92262608210246,0.4409090163367224,39.31961178779602,0.6875,0.975955069065094,0.0,0.16294481418238743,0.5529815657984734,0.2042018806871626,0.40921695975818634
A_NOERROR,92402,47,142,22016,512,0.11642702548156028,12.976803472306994,0.14480589845340303,16.139875411987305,0.875,0.6033428907394409,0.0,0.13563582880701786,0.09721822215610271,0.12494138188823672,0.1135889066793348
A_NOERROR,92402,47,142,22464,512,0.09893681098166257,12.058783732520208,0.12469167165716233,15.19788122177124,0.90625,0.5392886400222778,0.0,0.09251628251419505,0.10535733944913009,0.10703624000728847,0.09623700130645395
A_NOERROR,92402,47,142,22912,512,0.14399506200879209,18.00712275505066,0.19008173513850612,23.770434141159058,0.625,0.4990920424461365,0.0,0.11795820370073751,0.1700319203168466,0.09745388804743368,0.15950878666257817
A_NOERROR,92402,47,142,23424,512,0.08525635280264544,10.481981584760877,0.10403139956287948,12.790310382843018,0.96875,0.5528143644332886,0.0,0.07415431548070561,0.09635839012458527,0.05825341127813495,0.09425733331081561
A_NOERROR,92402,47,142,23872,512,0.12262027577800239,14.479982815848457,0.1552652493125992,18.334962368011475,0.765625,0.45514410734176636,0.0,0.1420624233681406,0.10317812818786418,0.08338688986692741,0.13569807108169404
A_NOERROR,92402,47,142,24384,512,0.1371471653592506,12.74798526763916,0.17834635120149067,16.57749652862549,0.78125,0.5494982004165649,0.0,0.12384919894697181,0.15044513177152938,0.09881129321703046,0.14992578940665732
A_NOERROR,92402,47,142,24832,512,0.19016918501519603,16.424549998177422,0.24635832837233823,21.277499198913574,0.6875,0.6286424994468689,0.0,0.16134877590033309,0.21898959413005897,0.10896937794355716,0.217235787372409
A_NOERROR,92402,47,142,25280,512,0.14300489755821097,13.464273145463732,0.18726081098125666,17.63107943534851,0.875,0.7046428918838501,0.0,0.1698006888178043,0.11620910629861761,0.2243472457882581,0.11589078148152859
A_NOERROR,92402,47,142,25792,512,0.09740097434000473,9.764306778377957,0.11981155497500467,12.010935068130493,0.890625,0.5168522596359253,0.0,0.08260541754364413,0.11219653113636532,0.052714496975150286,0.11229646679495624
A_NOERROR,92402,47,142,26240,512,0.15608878455406267,16.899273575676812,0.18345717166441297,19.86236834526062,0.765625,0.516005277633667,0.0,0.10924391978492812,0.20293364932319724,0.15238999148478782,0.15732171557715427
A_SET,92401,40,202,21056,128,0.09664303509453154,14.612234942118326,0.11748368270891908,17.763299465179443,0.953125,0.6357327699661255,0.0,0.09634913975745879,0.09693693043160427,0.08154074610613124,0.1016771314239983
A_SET,92401,40,202,21504,128,0.21331677495888962,39.15175059636434,0.27762672309194436,50.95507478713989,0.671875,0.8146576285362244,0.0,0.18120352938728468,0.24543002053049456,0.19031836836522265,0.2209829104901119
A_SET,92401,40,202,22016,128,0.16501571484551725,28.246620527903236,0.20804631590817807,35.61239814758301,0.8125,0.7726675868034363,0.0,0.20228576133141518,0.12774566835961934,0.18043823529428044,0.15987487469592954
