arm,seed,policy,condition,channel,normalized_RMSE,raw_RMSE,raw_MAE
B1,73102,fixed512,standard,1,0.3589553978818226,0.01798170447149404,0.00860531040331504
B1,73102,fixed512,standard,2,0.4597637958537773,0.037539897827247815,0.02311681532844086
B1,73102,fixed512,standard,3,0.4111945675457306,0.014887922774137622,0.007563845907694971
B2,73102,selected,standard,0,0.35861901199272306,0.022075838080836633,0.007706741476273357
B2,73102,selected,standard,1,0.3296860334892655,0.016515469213071465,0.00887238559437586
B2,73102,selected,standard,2,0.46883506221859395,0.038280570354249636,0.024091469397514203
B2,73102,selected,standard,3,0.3815405669864958,0.013814254722282773,0.007704950096298125
B2,73102,fixed512,standard,0,0.36687333038626796,0.022583956697613334,0.0077462844710050075
B2,73102,fixed512,standard,1,0.32515377470309265,0.016288427807475653,0.008424294211113981
B2,73102,fixed512,standard,2,0.4808682505548491,0.03926308499492551,0.024206541887455385
B2,73102,fixed512,standard,3,0.36750368117959276,0.013306027988817188,0.00767901687825506
B3,73102,selected,standard,0,0.35618529540945865,0.021926023566184293,0.007709631880170976
B3,73102,selected,standard,1,0.3617712517890726,0.018122763369323294,0.008933640317110499
B3,73102,selected,standard,2,0.43856577453254614,0.035809070907609444,0.02223939543893212
B3,73102,selected,standard,3,0.4023607885955456,0.014568082413407346,0.0074273847953047764
B3,73102,fixed512,standard,0,0.35777353525409333,0.022023792296985437,0.00767283942431386
B3,73102,fixed512,standard,1,0.3442562823091242,0.017245359082121686,0.008979233725522257
B3,73102,fixed512,standard,2,0.47214466807903865,0.03855080099652724,0.023945905364465822
B3,73102,fixed512,standard,3,0.3795789567418376,0.01374323164916744,0.007705702109150783
BLEND,73101,selected,standard,0,0.37326517930861,0.022977425579987186,0.007468336693811579
BLEND,73101,selected,standard,1,0.31372341952498056,0.015715829456733783,0.008118685921057476
BLEND,73101,selected,standard,2,0.41845892827971787,0.034167338868753096,0.020704634270978083
BLEND,73101,selected,standard,3,0.37971088787039886,0.013748008415711922,0.006993039075216318
RETRIEVAL_MEAN,73101,selected,standard,0,1.320006160214256,0.08125682488687498,0.04201273470620274
RETRIEVAL_MEAN,73101,selected,standard,1,1.0687808353983093,0.05354008113636486,0.03406970856675379
RETRIEVAL_MEAN,73101,selected,standard,2,1.3456973103082683,0.10987672363711096,0.08751279258952806
RETRIEVAL_MEAN,73101,selected,standard,3,1.2330216983527738,0.044643420105180597,0.03234869569287194
BLEND,73102,selected,standard,0,0.3737520494162474,0.0230073962879061,0.0075799813362983194
BLEND,73102,selected,standard,1,0.3204876020659367,0.01605467804951287,0.008315124525568292
BLEND,73102,selected,standard,2,0.4161210260329124,0.03397644821519002,0.020949458685715214
BLEND,73102,selected,standard,3,0.3774707507378218,0.013666900854315026,0.0070421469403527835
RETRIEVAL_MEAN,73102,selected,standard,0,1.320006160214256,0.08125682488687498,0.04201273470620274
RETRIEVAL_MEAN,73102,selected,standard,1,1.0687808353983093,0.05354008113636486,0.03406970856675379
RETRIEVAL_MEAN,73102,selected,standard,2,1.3456973103082683,0.10987672363711096,0.08751279258952806
RETRIEVAL_MEAN,73102,selected,standard,3,1.2330216983527738,0.044643420105180597,0.03234869569287194
