role,origin,channel,bank_origin,continuation_end,max_legal_end,distance,query_sigma
TRAIN,10462,0,8784,8832,10102,1.246913144408835,0.07043963832525187
TRAIN,10462,1,8784,8832,10102,0.871367134347909,0.049467640723421365
TRAIN,10462,1,9960,10008,10102,0.8852691407509907,0.049467640723421365
TRAIN,10462,2,384,432,10102,0.6439339286240641,0.07968244232093433
TRAIN,10462,2,552,600,10102,0.694479295173169,0.07968244232093433
TRAIN,10462,3,696,744,10102,0.8530362553020906,0.03821202462807099
TRAIN,10462,3,8928,8976,10102,0.9100760557141065,0.03821202462807099
TRAIN,10463,0,7608,7656,10103,0.6244259628336635,0.07044763587029028
TRAIN,10463,0,7776,7824,10103,0.6534073160706984,0.07044763587029028
TRAIN,10463,1,9288,9336,10103,0.464333262785647,0.04947067658183695
TRAIN,10463,1,9960,10008,10103,0.47270559753975727,0.04947067658183695
TRAIN,10463,2,384,432,10103,0.42346816224785994,0.07968151794940335
TRAIN,10463,2,8448,8496,10103,0.42941103742754755,0.07968151794940335
TRAIN,10463,3,696,744,10103,0.5987957621742759,0.038212018679973446
TRAIN,10463,3,1056,1104,10103,0.6316093884753774,0.038212018679973446
TRAIN,10464,0,9960,10008,10104,0.22714743317291866,0.07044670202332909
TRAIN,10464,0,7944,7992,10104,0.2744710982436065,0.07044670202332909
TRAIN,10464,1,9288,9336,10104,0.21382460146170276,0.04947086684415746
TRAIN,10464,1,9792,9840,10104,0.21526817293980743,0.04947086684415746
TRAIN,10464,2,8280,8328,10104,0.30135061335943986,0.07968941015228749
TRAIN,10464,2,7608,7656,10104,0.32613365365154745,0.07968941015228749
TRAIN,10464,3,720,768,10104,0.4363155747152674,0.0382035037811794
TRAIN,10464,3,1224,1272,10104,0.45968617927524763,0.0382035037811794
TRAIN,10465,0,6432,6480,10105,0.24050919657874956,0.07044804192669929
TRAIN,10465,0,3072,3120,10105,0.25646518656695927,0.07044804192669929
TRAIN,10465,1,4416,4464,10105,0.14502840849077187,0.04947064529826366
TRAIN,10465,1,5256,5304,10105,0.1510668338751374,0.04947064529826366
TRAIN,10465,2,2904,2952,10105,0.264516955623097,0.07968814834336758
TRAIN,10465,2,3072,3120,10105,0.3004115964837193,0.07968814834336758
TRAIN,10465,3,2880,2928,10105,0.42025518483138813,0.03817287653618799
TRAIN,10465,3,2736,2784,10105,0.42034091409865465,0.03817287653618799
TRAIN,10466,0,2400,2448,10106,0.5122454655884792,0.0704476544589004
TRAIN,10466,0,2568,2616,10106,0.622261947826645,0.0704476544589004
TRAIN,10466,1,4080,4128,10106,0.355552882284046,0.04946945029195502
TRAIN,10466,1,4584,4632,10106,0.37100167089470426,0.04946945029195502
TRAIN,10466,2,6600,6648,10106,0.3672834529458601,0.07968108789895272
TRAIN,10466,2,2904,2952,10106,0.38082480018248965,0.07968108789895272
TRAIN,10466,3,2064,2112,10106,0.6538714733847487,0.038137904041810965
TRAIN,10466,3,2880,2928,10106,0.6567955989000313,0.038137904041810965
TRAIN,10467,0,2568,2616,10107,1.253924084654103,0.07044707134265273
TRAIN,10467,0,2400,2448,10107,1.283646760124797,0.07044707134265273
TRAIN,10467,1,5424,5472,10107,0.6947662656542196,0.049469210078607946
TRAIN,10467,1,5928,5976,10107,0.787631008930055,0.049469210078607946
TRAIN,10467,2,6600,6648,10107,0.5726081397805546,0.07968074680379394
TRAIN,10467,2,3072,3120,10107,0.6444154653768246,0.07968074680379394
TRAIN,10467,3,6096,6144,10107,0.9494329846997741,0.03811286172983509
TRAIN,10467,3,4560,4608,10107,0.9741378710005142,0.03811286172983509
TRAIN,10468,0,2568,2616,10108,1.8589829299018426,0.0704478462925925
TRAIN,10468,0,2400,2448,10108,1.8745307474302388,0.0704478462925925
TRAIN,10468,1,5424,5472,10108,1.3399646261551328,0.0494680480740643
TRAIN,10468,1,5592,5640,10108,1.3970529685078645,0.0494680480740643
TRAIN,10468,2,6600,6648,10108,0.890164634711014,0.07968040720012724
TRAIN,10468,2,5232,5280,10108,0.920584985388771,0.07968040720012724
TRAIN,10468,3,6096,6144,10108,1.3270742712866697,0.03809334080910631
TRAIN,10468,3,4560,4608,10108,1.353512965242006,0.03809334080910631
TRAIN,10469,0,7368,7416,10109,2.080545278547377,0.07044822699738319
TRAIN,10469,0,7200,7248,10109,2.081501186485557,0.07044822699738319
TRAIN,10469,1,6432,6480,10109,1.8485631089743775,0.049470104293612135
TRAIN,10469,1,6600,6648,10109,1.8492485036635524,0.049470104293612135
TRAIN,10469,2,6576,6624,10109,1.2148532975279063,0.079677207126708
TRAIN,10469,2,6600,6648,10109,1.2182397175414361,0.079677207126708
TRAIN,10469,3,6096,6144,10109,1.6810507855707613,0.038077880456639825
TRAIN,10469,3,4560,4608,10109,1.7098358263077258,0.038077880456639825
TRAIN,10470,0,6504,6552,10110,2.1321528089568127,0.07045440767411748
TRAIN,10470,0,7344,7392,10110,2.1374883573874817,0.07045440767411748
TRAIN,10470,1,7248,7296,10110,2.0676373818069544,0.04947230556350255
TRAIN,10470,1,7272,7320,10110,2.068332465608876,0.04947230556350255
TRAIN,10470,2,6576,6624,10110,1.4645415302202456,0.07966982795187152
TRAIN,10470,2,6600,6648,10110,1.5234750556565448,0.07966982795187152
TRAIN,10470,3,3576,3624,10110,1.9591077286176595,0.038070533912289435
TRAIN,10470,3,6096,6144,10110,1.9604255120610543,0.038070533912289435
TRAIN,10471,0,480,528,10111,2.162997684666831,0.07046631841451412
TRAIN,10471,0,6504,6552,10111,2.169300649866666,0.07046631841451412
TRAIN,10471,1,7176,7224,10111,2.1721216288211758,0.049474193595409915
TRAIN,10471,1,7344,7392,10111,2.178007284996135,0.049474193595409915
TRAIN,10471,2,6576,6624,10111,1.73561972630832,0.0796564193684043
TRAIN,10471,2,6384,6432,10111,1.774355711230557,0.0796564193684043
TRAIN,10471,3,360,408,10111,2.0135131768702546,0.038071663087629055
TRAIN,10471,3,336,384,10111,2.0477377308876448,0.038071663087629055
TRAIN,10472,0,480,528,10112,2.183461786681966,0.07047039584648036
TRAIN,10472,0,6504,6552,10112,2.196480688591171,0.07047039584648036
TRAIN,10472,1,7344,7392,10112,2.230517373079312,0.04947509207981305
TRAIN,10472,1,7200,7248,10112,2.231689340537234,0.04947509207981305
TRAIN,10472,2,6576,6624,10112,2.0028519226349717,0.07965045404724304
TRAIN,10472,2,6552,6600,10112,2.0160862956522645,0.07965045404724304
TRAIN,10472,3,360,408,10112,1.9308268702238915,0.03807156924572532
TRAIN,10472,3,336,384,10112,2.0321247597100958,0.03807156924572532
TRAIN,10473,0,6504,6552,10113,2.2097515061267483,0.0704737115669401
TRAIN,10473,0,7536,7584,10113,2.21055729157086,0.0704737115669401
TRAIN,10473,1,7344,7392,10113,2.2631632256582463,0.049474695869444286
TRAIN,10473,1,7368,7416,10113,2.266059092472841,0.049474695869444286
TRAIN,10473,2,6576,6624,10113,2.2630206654399623,0.07962279257362317
TRAIN,10473,2,6552,6600,10113,2.2676987577836165,0.07962279257362317
TRAIN,10473,3,360,408,10113,1.854677851937724,0.03807217141011018
TRAIN,10473,3,336,384,10113,1.9319140185671893,0.03807217141011018
TRAIN,10474,0,6528,6576,10114,2.202287306412527,0.07047382066478991
TRAIN,10474,0,6504,6552,10114,2.2168754014210075,0.07047382066478991
TRAIN,10474,1,7344,7392,10114,2.2875659521294813,0.04947331540411285
TRAIN,10474,1,7368,7416,10114,2.2883630418018197,0.04947331540411285
TRAIN,10474,2,6576,6624,10114,2.5098720307590656,0.07961643004530988
TRAIN,10474,2,6552,6600,10114,2.5158531606983647,0.07961643004530988
TRAIN,10474,3,528,576,10114,1.89882273732274,0.03807084051334158
TRAIN,10474,3,7776,7824,10114,1.9342041418728508,0.03807084051334158
TRAIN,10475,0,6528,6576,10115,2.197470829634612,0.07047251517725306
TRAIN,10475,0,6696,6744,10115,2.214306854952551,0.07047251517725306
TRAIN,10475,1,4488,4536,10115,2.3005706351619724,0.0494723799597278
TRAIN,10475,1,7200,7248,10115,2.3010069302322456,0.0494723799597278
TRAIN,10475,2,6552,6600,10115,2.77609716769711,0.07961218464933187
TRAIN,10475,2,6720,6768,10115,2.7846821195327642,0.07961218464933187
TRAIN,10475,3,552,600,10115,1.995001160671131,0.038068317441153784
TRAIN,10475,3,9288,9336,10115,2.008661122066253,0.038068317441153784
TRAIN,10476,0,6528,6576,10116,2.210224791391196,0.07047247682097012
TRAIN,10476,0,6696,6744,10116,2.2218218321559235,0.07047247682097012
TRAIN,10476,1,7200,7248,10116,2.3136239722269587,0.04947074419185234
TRAIN,10476,1,4512,4560,10116,2.3172658459609967,0.04947074419185234
TRAIN,10476,2,1320,1368,10116,2.8998507508632665,0.07948623277660645
TRAIN,10476,2,816,864,10116,2.9053573906822874,0.07948623277660645
TRAIN,10476,3,720,768,10116,2.0447253954951643,0.03806361027110734
TRAIN,10476,3,9792,9840,10116,2.0710598751393974,0.03806361027110734
TRAIN,10477,0,8208,8256,10117,2.1932074468366225,0.07047390707519967
TRAIN,10477,0,816,864,10117,2.2047659299829054,0.07047390707519967
TRAIN,10477,1,7200,7248,10117,2.3212424801206004,0.049471454311215336
TRAIN,10477,1,7032,7080,10117,2.3248809404185313,0.049471454311215336
TRAIN,10477,2,336,384,10117,2.779741781256282,0.07952089079866183
TRAIN,10477,2,816,864,10117,2.8217629379821823,0.07952089079866183
TRAIN,10477,3,8472,8520,10117,1.959068786142045,0.03805798285733889
TRAIN,10477,3,8280,8328,10117,2.061228140908168,0.03805798285733889
TRAIN,10478,0,5544,5592,10118,2.0029498518920006,0.0704753996471677
TRAIN,10478,0,5376,5424,10118,2.0083579385762667,0.0704753996471677
TRAIN,10478,1,8904,8952,10118,2.218253553575388,0.04947111719253605
TRAIN,10478,1,8880,8928,10118,2.2400182864800526,0.04947111719253605
TRAIN,10478,2,336,384,10118,2.562560153031818,0.07956866819983288
TRAIN,10478,2,432,480,10118,2.5869553022308094,0.07956866819983288
TRAIN,10478,3,8472,8520,10118,1.876496720647542,0.03805482739467555
TRAIN,10478,3,8304,8352,10118,1.9237873265241097,0.03805482739467555
V_SELECT,10526,0,5424,5472,10166,1.9972151569145526,0.06528417686225942
V_SELECT,10526,0,5592,5640,10166,2.026459651385014,0.06528417686225942
V_SELECT,10526,1,8784,8832,10166,2.213952485948503,0.04972124118565944
V_SELECT,10526,1,8808,8856,10166,2.221161956893806,0.04972124118565944
V_SELECT,10526,2,336,384,10166,2.479194253467257,0.08021189223871814
V_SELECT,10526,2,360,408,10166,2.5646182572203395,0.08021189223871814
V_SELECT,10526,3,8520,8568,10166,1.8730239857526887,0.03850742734975863
V_SELECT,10526,3,8352,8400,10166,1.9083498172544602,0.03850742734975863
V_SELECT,10527,0,8808,8856,10167,1.8764777879303758,0.06528489665244552
V_SELECT,10527,0,5424,5472,10167,1.885671957009599,0.06528489665244552
V_SELECT,10527,1,8784,8832,10167,2.0728273974283913,0.049721227307975194
V_SELECT,10527,1,8808,8856,10167,2.0736003146272006,0.049721227307975194
V_SELECT,10527,2,336,384,10167,2.284834452186154,0.08028745654742636
V_SELECT,10527,2,8832,8880,10167,2.3422126722223484,0.08028745654742636
V_SELECT,10527,3,8352,8400,10167,1.8864104291319235,0.03850560012702425
V_SELECT,10527,3,8520,8568,10167,1.9341640718035815,0.03850560012702425
V_SELECT,10528,0,8808,8856,10168,1.7505496604989566,0.06528484021046525
V_SELECT,10528,0,8832,8880,10168,1.774008360680888,0.06528484021046525
V_SELECT,10528,1,8808,8856,10168,1.9186265689740163,0.0497235156652816
V_SELECT,10528,1,8784,8832,10168,1.9405053514678072,0.0497235156652816
V_SELECT,10528,2,8832,8880,10168,1.9987305588691637,0.08036606809726161
V_SELECT,10528,2,8808,8856,10168,2.0360147377067266,0.08036606809726161
V_SELECT,10528,3,8712,8760,10168,2.021240389505936,0.038511988029598286
V_SELECT,10528,3,8760,8808,10168,2.0322898039399204,0.038511988029598286
V_SELECT,10529,0,8808,8856,10169,1.6385754747426233,0.065285160920339
V_SELECT,10529,0,8832,8880,10169,1.6493909560733027,0.065285160920339
V_SELECT,10529,1,8808,8856,10169,1.7751668402045584,0.04972456293935259
V_SELECT,10529,1,8832,8880,10169,1.78998857974062,0.04972456293935259
V_SELECT,10529,2,8832,8880,10169,1.6853602419323064,0.08034345376732173
V_SELECT,10529,2,8856,8904,10169,1.7311588117994385,0.08034345376732173
V_SELECT,10529,3,8808,8856,10169,1.9790946066476074,0.03851993357535184
V_SELECT,10529,3,8760,8808,10169,1.9915075206137185,0.03851993357535184
V_SELECT,10530,0,8808,8856,10170,1.523265761580753,0.06528565238483051
V_SELECT,10530,0,8832,8880,10170,1.5283437260353658,0.06528565238483051
V_SELECT,10530,1,8832,8880,10170,1.595339306426284,0.04973115279285788
V_SELECT,10530,1,8808,8856,10170,1.6209546380846096,0.04973115279285788
V_SELECT,10530,2,8832,8880,10170,1.400343924703807,0.08037056289835273
V_SELECT,10530,2,8856,8904,10170,1.460981894842467,0.08037056289835273
V_SELECT,10530,3,8808,8856,10170,1.781654904581944,0.038495818344923535
V_SELECT,10530,3,8784,8832,10170,1.8079131116300462,0.038495818344923535
V_SELECT,10531,0,8808,8856,10171,1.4022944847273828,0.06529100471936958
V_SELECT,10531,0,8832,8880,10171,1.4047774103282544,0.06529100471936958
V_SELECT,10531,1,8832,8880,10171,1.4008707613708964,0.04973618227500353
V_SELECT,10531,1,8856,8904,10171,1.4187822660979643,0.04973618227500353
V_SELECT,10531,2,8832,8880,10171,1.1816407674288192,0.0803920190365514
V_SELECT,10531,2,8856,8904,10171,1.2384427165660394,0.0803920190365514
V_SELECT,10531,3,8808,8856,10171,1.5186002444148132,0.03848641551681829
V_SELECT,10531,3,8784,8832,10171,1.573806181303996,0.03848641551681829
V_SELECT,10532,0,8832,8880,10172,1.3004853374106664,0.06529651036995052
V_SELECT,10532,0,8808,8856,10172,1.307727619206585,0.06529651036995052
V_SELECT,10532,1,8856,8904,10172,1.2022855877440402,0.04974182285801309
V_SELECT,10532,1,8832,8880,10172,1.2133607399424586,0.04974182285801309
V_SELECT,10532,2,8832,8880,10172,1.0447153139601153,0.0804101928938528
V_SELECT,10532,2,8856,8904,10172,1.047553784057683,0.0804101928938528
V_SELECT,10532,3,8808,8856,10172,1.2658183112830104,0.03847372163224956
V_SELECT,10532,3,8832,8880,10172,1.3199724809104756,0.03847372163224956
V_SELECT,10533,0,8832,8880,10173,1.2373488106189179,0.06530819422114122
V_SELECT,10533,0,8856,8904,10173,1.2377956433588084,0.06530819422114122
V_SELECT,10533,1,8856,8904,10173,1.009419472673122,0.0497435448791028
V_SELECT,10533,1,8832,8880,10173,1.043645007974258,0.0497435448791028
V_SELECT,10533,2,8856,8904,10173,0.8866677793151105,0.08046759970557969
V_SELECT,10533,2,8832,8880,10173,0.9047940540002235,0.08046759970557969
V_SELECT,10533,3,8808,8856,10173,1.0652373433381452,0.03847311148647982
V_SELECT,10533,3,8832,8880,10173,1.0971772175040155,0.03847311148647982
V_SELECT,10534,0,8832,8880,10174,1.1857157491702617,0.06532532908630888
V_SELECT,10534,0,648,696,10174,1.2008625677942493,0.06532532908630888
V_SELECT,10534,1,8856,8904,10174,0.8034111535848167,0.049749134133087396
V_SELECT,10534,1,8832,8880,10174,0.8530621968573919,0.049749134133087396
V_SELECT,10534,2,456,504,10174,0.6666895507116292,0.08048295943934657
V_SELECT,10534,2,7680,7728,10174,0.7037943565812957,0.08048295943934657
V_SELECT,10534,3,8832,8880,10174,0.9094645637898277,0.0384757535471696
V_SELECT,10534,3,768,816,10174,0.9134140580238947,0.0384757535471696
V_SELECT,10535,0,8520,8568,10175,0.623259499458459,0.06532650360011245
V_SELECT,10535,0,7656,7704,10175,0.636434633420925,0.06532650360011245
V_SELECT,10535,1,10032,10080,10175,0.47070729641698894,0.04975725615889624
V_SELECT,10535,1,9864,9912,10175,0.47568044941293314,0.04975725615889624
V_SELECT,10535,2,7680,7728,10175,0.4173158458656078,0.08051434050955893
V_SELECT,10535,2,8352,8400,10175,0.44379228763134815,0.08051434050955893
V_SELECT,10535,3,960,1008,10175,0.5960199346870761,0.03848855680260995
V_SELECT,10535,3,792,840,10175,0.6447027056106116,0.03848855680260995
V_SELECT,10536,0,10032,10080,10176,0.25007795351573914,0.0653232329026654
V_SELECT,10536,0,960,1008,10176,0.25850645757009116,0.0653232329026654
V_SELECT,10536,1,9864,9912,10176,0.217866986856025,0.049764501352709115
V_SELECT,10536,1,624,672,10176,0.253910088664214,0.049764501352709115
V_SELECT,10536,2,8352,8400,10176,0.2779660350229894,0.08053241749611498
V_SELECT,10536,2,7680,7728,10176,0.30047839280099503,0.08053241749611498
V_SELECT,10536,3,792,840,10176,0.4634179927084022,0.03848130527828407
V_SELECT,10536,3,1296,1344,10176,0.4971117516728285,0.03848130527828407
V_SELECT,10537,0,6504,6552,10177,0.32482512128485463,0.06531721757094616
V_SELECT,10537,0,7176,7224,10177,0.32689087673350276,0.06531721757094616
V_SELECT,10537,1,4488,4536,10177,0.16013697198009447,0.049765956388372896
V_SELECT,10537,1,5328,5376,10177,0.16356991289680836,0.049765956388372896
V_SELECT,10537,2,2976,3024,10177,0.27106642137982895,0.08053817065905194
V_SELECT,10537,2,3984,4032,10177,0.2901510339214483,0.08053817065905194
V_SELECT,10537,3,2808,2856,10177,0.45524408686445994,0.03847086646554737
V_SELECT,10537,3,2136,2184,10177,0.5045209828187014,0.03847086646554737
V_SELECT,10538,0,2472,2520,10178,0.5605123881276279,0.06531010872652676
V_SELECT,10538,0,2616,2664,10178,0.7042498766321382,0.06531010872652676
V_SELECT,10538,1,4152,4200,10178,0.3641277525414339,0.04976423162476043
V_SELECT,10538,1,6672,6720,10178,0.40511205048844057,0.04976423162476043
V_SELECT,10538,2,2976,3024,10178,0.3963262360782172,0.0805293281682141
V_SELECT,10538,2,6672,6720,10178,0.3984564635794249,0.0805293281682141
V_SELECT,10538,3,4632,4680,10178,0.7054335603740213,0.03845070536209928
V_SELECT,10538,3,2136,2184,10178,0.7133919199681761,0.03845070536209928
V_SELECT,10539,0,2472,2520,10179,1.276804351231537,0.06530098578376184
V_SELECT,10539,0,4656,4704,10179,1.3012746259291021,0.06530098578376184
V_SELECT,10539,1,5496,5544,10179,0.7458801351439552,0.049751809709354965
V_SELECT,10539,1,6000,6048,10179,0.830691802134089,0.049751809709354965
V_SELECT,10539,2,5160,5208,10179,0.6417022520893683,0.08050694769871483
V_SELECT,10539,2,6672,6720,10179,0.6599831328347519,0.08050694769871483
V_SELECT,10539,3,4632,4680,10179,0.9889171173752904,0.03842031919157064
V_SELECT,10539,3,4128,4176,10179,1.0801284259154118,0.03842031919157064
V_SELECT,10540,0,2472,2520,10180,1.8675987285427802,0.06528418399831046
V_SELECT,10540,0,7176,7224,10180,1.880462528352676,0.06528418399831046
V_SELECT,10540,1,5496,5544,10180,1.381586252181214,0.049721975834270744
V_SELECT,10540,1,5664,5712,10180,1.438903219950564,0.049721975834270744
V_SELECT,10540,2,5304,5352,10180,0.9423506109554189,0.08044824888274026
V_SELECT,10540,2,6336,6384,10180,0.9478032125062725,0.08044824888274026
V_SELECT,10540,3,4632,4680,10180,1.3821446740553225,0.03837087857428285
V_SELECT,10540,3,6168,6216,10180,1.4628331800894505,0.03837087857428285
V_SELECT,10541,0,7128,7176,10181,2.0491737902666,0.06525120180027633
V_SELECT,10541,0,7392,7440,10181,2.050923538350122,0.06525120180027633
V_SELECT,10541,1,6504,6552,10181,1.869752820640411,0.04973303508290295
V_SELECT,10541,1,6672,6720,10181,1.8705540015581559,0.04973303508290295
V_SELECT,10541,2,6336,6384,10181,1.2199184251168698,0.08037954227272148
V_SELECT,10541,2,6504,6552,10181,1.2648233227786452,0.08037954227272148
V_SELECT,10541,3,4632,4680,10181,1.7490449462026914,0.03832718313850845
V_SELECT,10541,3,3648,3696,10181,1.7761984750627893,0.03832718313850845
V_SELECT,10542,0,360,408,10182,2.110395025862069,0.06534999036834123
V_SELECT,10542,0,6432,6480,10182,2.1134002764229494,0.06534999036834123
V_SELECT,10542,1,7320,7368,10182,2.0735793344885045,0.04976509126186192
V_SELECT,10542,1,7152,7200,10182,2.081340960974594,0.04976509126186192
V_SELECT,10542,2,6480,6528,10182,1.5445220911650244,0.08044337999614438
V_SELECT,10542,2,6336,6384,10182,1.546751336110336,0.08044337999614438
V_SELECT,10542,3,3648,3696,10182,2.0040870702254776,0.03834982144917407
V_SELECT,10542,3,4632,4680,10182,2.0044277534598276,0.03834982144917407
V_SELECT,10543,0,360,408,10183,2.1544554370463636,0.06595492325500144
V_SELECT,10543,0,384,432,10183,2.1555354607795496,0.06595492325500144
V_SELECT,10543,1,7320,7368,10183,2.1825331895477125,0.04987068360887766
V_SELECT,10543,1,7248,7296,10183,2.1878955474908786,0.04987068360887766
V_SELECT,10543,2,6624,6672,10183,1.7477901118194747,0.0805192216107805
V_SELECT,10543,2,6600,6648,10183,1.7959053645420209,0.0805192216107805
V_SELECT,10543,3,432,480,10183,2.070334651554463,0.038494931831309136
V_SELECT,10543,3,408,456,10183,2.1116189642466154,0.038494931831309136
V_SELECT,10544,0,552,600,10184,2.1700037026243963,0.06402854366926986
V_SELECT,10544,0,6432,6480,10184,2.173560714677857,0.06402854366926986
V_SELECT,10544,1,7272,7320,10184,2.230334523299126,0.04905139701610088
V_SELECT,10544,1,7248,7296,10184,2.2422424143832718,0.04905139701610088
V_SELECT,10544,2,6624,6672,10184,1.9595907848429583,0.08046309717557588
V_SELECT,10544,2,6480,6528,10184,2.056040804129377,0.08046309717557588
V_SELECT,10544,3,432,480,10184,1.978967795881259,0.03906356443334317
V_SELECT,10544,3,408,456,10184,2.0971944135457483,0.03906356443334317
V_SELECT,10545,0,6432,6480,10185,2.169997876531898,0.06353905964039622
V_SELECT,10545,0,5928,5976,10185,2.188406507342551,0.06353905964039622
V_SELECT,10545,1,7272,7320,10185,2.2656722548108417,0.04815009659768898
V_SELECT,10545,1,7440,7488,10185,2.2770428679419488,0.04815009659768898
V_SELECT,10545,2,6624,6672,10185,2.1937419216200653,0.08035579685325527
V_SELECT,10545,2,6648,6696,10185,2.2681172437691894,0.08035579685325527
V_SELECT,10545,3,432,480,10185,1.880733971478923,0.03896149503226895
V_SELECT,10545,3,600,648,10185,1.9560098790388878,0.03896149503226895
V_SELECT,10546,0,6432,6480,10186,2.1664423853339847,0.06354163386862095
V_SELECT,10546,0,5928,5976,10186,2.1910316515707997,0.06354163386862095
V_SELECT,10546,1,7272,7320,10186,2.286738712464258,0.04613203727986951
V_SELECT,10546,1,7104,7152,10186,2.2910191689167467,0.04613203727986951
V_SELECT,10546,2,6624,6672,10186,2.4326568980120165,0.08047397513361684
V_SELECT,10546,2,6648,6696,10186,2.492168386467662,0.08047397513361684
V_SELECT,10546,3,600,648,10186,1.9328555096170912,0.038933943341127625
V_SELECT,10546,3,9336,9384,10186,1.9471627531573839,0.038933943341127625
V_SELECT,10547,0,6432,6480,10187,2.1763709813589562,0.06354043546258957
V_SELECT,10547,0,6600,6648,10187,2.1926683771157864,0.06354043546258957
V_SELECT,10547,1,7104,7152,10187,2.2978571680313458,0.04566571237392199
V_SELECT,10547,1,7272,7320,10187,2.298645921667231,0.04566571237392199
V_SELECT,10547,2,6624,6672,10187,2.6598928938462034,0.08039442140374524
V_SELECT,10547,2,6792,6840,10187,2.702773989993544,0.08039442140374524
V_SELECT,10547,3,9336,9384,10187,2.009483689261879,0.03892006585760801
V_SELECT,10547,3,9360,9408,10187,2.0158820017868786,0.03892006585760801
V_SELECT,10548,0,6432,6480,10188,2.2034844949919,0.06353956815356539
V_SELECT,10548,0,6600,6648,10188,2.2102845904486554,0.06353956815356539
V_SELECT,10548,1,7104,7152,10188,2.315518745231926,0.04566351558902181
V_SELECT,10548,1,7272,7320,10188,2.3175390917528196,0.04566351558902181
V_SELECT,10548,2,360,408,10188,2.850566355470742,0.08039224366923298
V_SELECT,10548,2,1056,1104,10188,2.854426193832011,0.08039224366923298
V_SELECT,10548,3,792,840,10188,2.0151465941581757,0.03891352395826159
V_SELECT,10548,3,7344,7392,10188,2.0548374731432912,0.03891352395826159
V_SELECT,10549,0,6096,6144,10189,2.206373568553901,0.06353875676885054
V_SELECT,10549,0,8112,8160,10189,2.210652769277098,0.06353875676885054
V_SELECT,10549,1,7104,7152,10189,2.3269151649135202,0.04566414981453655
V_SELECT,10549,1,360,408,10189,2.3305694998521798,0.04566414981453655
V_SELECT,10549,2,360,408,10189,2.685095620093631,0.08066993291193977
V_SELECT,10549,2,336,384,10189,2.729114756803154,0.08066993291193977
V_SELECT,10549,3,8544,8592,10189,1.9647518820841021,0.038910831556411424
V_SELECT,10549,3,7344,7392,10189,1.9831076852761063,0.038910831556411424
V_SELECT,12216,0,7176,7224,10526,0.08029188975619549,0.07106053394203413
V_SELECT,12216,0,6840,6888,10526,0.08744919930384908,0.07106053394203413
V_SELECT,12216,1,4320,4368,10526,0.10829789433595562,0.042774951120530855
V_SELECT,12216,1,2304,2352,10526,0.15380721995591892,0.042774951120530855
V_SELECT,12216,2,2136,2184,10526,0.2346654350728177,0.08370275412883876
V_SELECT,12216,2,2808,2856,10526,0.2600024650886551,0.08370275412883876
V_SELECT,12216,3,5328,5376,10526,0.1296924588744651,0.030577348108244546
V_SELECT,12216,3,3984,4032,10526,0.14294586338914658,0.030577348108244546
V_SELECT,12217,0,6840,6888,10526,0.44511963955492473,0.07106053394203413
V_SELECT,12217,0,3312,3360,10526,0.4743443709833308,0.07106053394203413
V_SELECT,12217,1,5832,5880,10526,0.35744423360512895,0.04277583457345065
V_SELECT,12217,1,5664,5712,10526,0.36887245929283197,0.04277583457345065
V_SELECT,12217,2,2976,3024,10526,0.3208467123179719,0.08370275412883876
V_SELECT,12217,2,5328,5376,10526,0.32945615431725545,0.08370275412883876
V_SELECT,12217,3,5328,5376,10526,0.30186035896574315,0.03056646223545129
V_SELECT,12217,3,4656,4704,10526,0.33073384544419715,0.03056646223545129
V_SELECT,12218,0,5160,5208,10526,1.0562473082096333,0.0710615806314016
V_SELECT,12218,0,2472,2520,10526,1.1107632099630058,0.0710615806314016
V_SELECT,12218,1,5664,5712,10526,0.7245131818984879,0.04277467193526446
V_SELECT,12218,1,5496,5544,10526,0.7736511265696687,0.04277467193526446
V_SELECT,12218,2,5496,5544,10526,0.5029899288400508,0.08370741809685031
V_SELECT,12218,2,5160,5208,10526,0.5076485788748683,0.08370741809685031
V_SELECT,12218,3,5328,5376,10526,0.692383876288837,0.03056345945495822
V_SELECT,12218,3,4152,4200,10526,0.7166639984803693,0.03056345945495822
V_SELECT,12219,0,2472,2520,10526,1.7584220648254767,0.07106261680388153
V_SELECT,12219,0,5160,5208,10526,1.7604709860076009,0.07106261680388153
V_SELECT,12219,1,5664,5712,10526,1.3619395816573272,0.04277417130378593
V_SELECT,12219,1,5496,5544,10526,1.3712256627988,0.04277417130378593
V_SELECT,12219,2,5496,5544,10526,0.7501495032498656,0.08370536688412641
V_SELECT,12219,2,5472,5520,10526,0.7747224062054702,0.08370536688412641
V_SELECT,12219,3,4152,4200,10526,1.179590976360038,0.030557791633806713
V_SELECT,12219,3,5328,5376,10526,1.1878557064945834,0.030557791633806713
V_SELECT,12220,0,7368,7416,10526,2.031397402637096,0.07106294456620484
V_SELECT,12220,0,6480,6528,10526,2.03560222440883,0.07106294456620484
V_SELECT,12220,1,7176,7224,10526,1.827998672588063,0.04277519410506074
V_SELECT,12220,1,6336,6384,10526,1.8322344236120447,0.04277519410506074
V_SELECT,12220,2,5496,5544,10526,1.068275788019082,0.08370137005689464
V_SELECT,12220,2,5424,5472,10526,1.085681552515234,0.08370137005689464
V_SELECT,12220,3,4152,4200,10526,1.6088996296822797,0.030557449273768023
