panel,kind,stage,condition,b,i,o,C3,MAG,difference,MAG_gain_pct
electricity_transfer,shape,selected,RAMP8_D32,81552,81551,81551,0.8227274617978001,0.8184606384953548,0.004266823302445474,0.518619287743445
electricity_transfer,shape,selected,RAMP8_D32,81552,81551,81552,0.8133119323955078,0.8088108145255585,0.004501117869949141,0.5534306937673551
electricity_transfer,shape,selected,RAMP8_D32,81552,81552,81551,0.8162174457333794,0.8109129042812051,0.005304541452174183,0.649893172450878
electricity_transfer,shape,selected,RAMP8_D32,81552,81552,81552,0.8171383019307671,0.8077544832106011,0.00938381872016586,1.1483758254867502
electricity_transfer,shape,selected,STEP12_D17,81551,81551,81551,0.5466698307211066,0.5479324782277771,-0.0012626475066706113,-0.23097076804203112
electricity_transfer,shape,selected,STEP12_D17,81551,81551,81552,0.5312502288884653,0.5333036405739398,-0.0020534116854743984,-0.3865243860262895
electricity_transfer,shape,selected,STEP12_D17,81551,81552,81551,0.5544802891849983,0.5503232466772882,0.0041570425077101895,0.749718716569783
electricity_transfer,shape,selected,STEP12_D17,81551,81552,81552,0.5329445624902253,0.53428350771924,-0.0013389452290148412,-0.2512353672882062
electricity_transfer,shape,selected,STEP12_D17,81552,81551,81551,0.6130237829038633,0.596658272206825,0.016365510697037934,2.6696371582053997
electricity_transfer,shape,selected,STEP12_D17,81552,81551,81552,0.5972462145489581,0.5800545068265985,0.017191707722359444,2.8784958872184174
electricity_transfer,shape,selected,STEP12_D17,81552,81552,81551,0.6082667539700497,0.5904482505631172,0.01781850340693271,2.9293896617946786
electricity_transfer,shape,selected,STEP12_D17,81552,81552,81552,0.5964889819700576,0.56481366004041,0.03167532192964724,5.310294554818327
electricity_transfer,shape,selected,STEP12_D63,81551,81551,81551,0.41358668457826026,0.410953836008062,0.0026328485701984103,0.6365892975696644
electricity_transfer,shape,selected,STEP12_D63,81551,81551,81552,0.4058055653030177,0.4025909639486527,0.003214601354365112,0.7921530972510807
electricity_transfer,shape,selected,STEP12_D63,81551,81552,81551,0.41394288823257863,0.4126589185502077,0.0012839696823711928,0.31018039417306753
electricity_transfer,shape,selected,STEP12_D63,81551,81552,81552,0.40921077549779244,0.4077798476428579,0.0014309278549342443,0.3496799059588703
electricity_transfer,shape,selected,STEP12_D63,81552,81551,81551,0.3895802350749151,0.3949512166133252,-0.005370981538410206,-1.3786586317392056
electricity_transfer,shape,selected,STEP12_D63,81552,81551,81552,0.3883545213396441,0.3971039960389555,-0.00874947469931146,-2.2529606888906053
electricity_transfer,shape,selected,STEP12_D63,81552,81552,81551,0.3876155227197835,0.3910494191056623,-0.003433896385878832,-0.8859027011571148
electricity_transfer,shape,selected,STEP12_D63,81552,81552,81552,0.3909753700784095,0.3974548866941068,-0.006479516615697142,-1.6572697698061352
electricity_transfer,shape,selected,STEP6_D17,81551,81551,81551,0.40074108733693914,0.401220618698056,-0.000479531361116922,-0.11966114188679057
electricity_transfer,shape,selected,STEP6_D17,81551,81551,81552,0.3949623057285506,0.3950121586185879,-4.9852890037154624e-05,-0.012622189336573672
electricity_transfer,shape,selected,STEP6_D17,81551,81552,81551,0.4045513415430933,0.4037827921384077,0.0007685494046854877,0.18997573997752293
electricity_transfer,shape,selected,STEP6_D17,81551,81552,81552,0.3983420587549858,0.39760543308699603,0.0007366256679897333,0.18492289523532857
electricity_transfer,shape,selected,STEP6_D17,81552,81551,81551,0.40588091569395796,0.400764423577331,0.0051164921166269575,1.2605894780440703
electricity_transfer,shape,selected,STEP6_D17,81552,81551,81552,0.4031872682305849,0.398045589015595,0.005141679214989887,1.275258327862013
electricity_transfer,shape,selected,STEP6_D17,81552,81552,81551,0.40933889808346613,0.4043107551985147,0.005028142884951322,1.2283569698587649
electricity_transfer,shape,selected,STEP6_D17,81552,81552,81552,0.4080503570275457,0.3990079421566373,0.009042414870908103,2.2160046462838134
electricity_transfer,shape,selected,STEP6_D63,81551,81551,81551,0.35204694845432705,0.3502664942749957,0.0017804541793313491,0.5057433922232497
electricity_transfer,shape,selected,STEP6_D63,81551,81551,81552,0.3485861127744414,0.34643938562554427,0.0021467271488970316,0.6158384026864857
electricity_transfer,shape,selected,STEP6_D63,81551,81552,81551,0.35174481008847197,0.3505422304762322,0.001202579612239735,0.34188979559847904
electricity_transfer,shape,selected,STEP6_D63,81551,81552,81552,0.34964273639010324,0.34823475585167446,0.0014079805384287743,0.40269120215838344
electricity_transfer,shape,selected,STEP6_D63,81552,81551,81551,0.33919363205801195,0.3418239612807694,-0.0026303292227572825,-0.7754653903135246
electricity_transfer,shape,selected,STEP6_D63,81552,81551,81552,0.3369665078436936,0.34090693440361075,-0.003940426559917234,-1.1693822585314777
electricity_transfer,shape,selected,STEP6_D63,81552,81552,81551,0.3375014728663361,0.3394342383729995,-0.0019327655066631844,-0.5726687620793394
electricity_transfer,shape,selected,STEP6_D63,81552,81552,81552,0.3376336348955967,0.34098341818724065,-0.003349783291643952,-0.9921355414367333
electricity_transfer,shape,selected,STEP8_D31,81551,81551,81551,0.366867843177304,0.3668200887895789,4.7754387725094764e-05,0.01301678209556663
electricity_transfer,shape,selected,STEP8_D31,81551,81551,81552,0.3632541977053313,0.36380646144827683,-0.0005522637429453544,-0.15203230862409636
electricity_transfer,shape,selected,STEP8_D31,81551,81552,81551,0.3672041205710218,0.3666508171802951,0.0005533033907268066,0.15068006041609516
electricity_transfer,shape,selected,STEP8_D31,81551,81552,81552,0.3641754536070353,0.3637968731995343,0.0003785804075010068,0.10395549830481304
electricity_transfer,shape,selected,STEP8_D31,81552,81551,81551,0.37204501190785566,0.36990215381654695,0.0021428580913087905,0.5759674294032766
electricity_transfer,shape,selected,STEP8_D31,81552,81551,81552,0.3696757060885759,0.36757344033023154,0.0021022657583443264,0.5686783642311118
electricity_transfer,shape,selected,STEP8_D31,81552,81552,81551,0.37200424129696613,0.3719483720025498,5.586929441619894e-05,0.015018456300770833
electricity_transfer,shape,selected,STEP8_D31,81552,81552,81552,0.3702389834358609,0.3689409773094826,0.0012980061263784663,0.35058602266374495
electricity_transfer,shape,selected,STEP8_D33,81551,81551,81551,0.3739908195765827,0.3739661151638648,2.470441271781084e-05,0.006605620091364857
electricity_transfer,shape,selected,STEP8_D33,81551,81551,81552,0.37129997874121345,0.3717203057363596,-0.0004203269951462132,-0.11320415276381429
electricity_transfer,shape,selected,STEP8_D33,81551,81552,81551,0.3746456257482613,0.3739300038779544,0.00071562187030688,0.1910130056577075
electricity_transfer,shape,selected,STEP8_D33,81551,81552,81552,0.3717502900910596,0.37170213202292207,4.815806813762962e-05,0.012954413062013587
electricity_transfer,shape,selected,STEP8_D33,81552,81551,81551,0.3915571064247606,0.3874604137405539,0.004096692684206713,1.0462567571848962
electricity_transfer,shape,selected,STEP8_D33,81552,81551,81552,0.388938862460167,0.3839508860154025,0.004987976444764748,1.282457714102969
electricity_transfer,shape,selected,STEP8_D33,81552,81552,81551,0.39092606507804195,0.3885120831818223,0.0024139818962196297,0.6175034391062458
electricity_transfer,shape,selected,STEP8_D33,81552,81552,81552,0.38769760659171315,0.38300027603649633,0.00469733055521686,1.2115964801824657
electricity_transfer,standard,fixed1024,BURST16,81551,81551,81551,0.29157014043560275,0.29159323749047666,-2.3097054874078073e-05,-0.007921611876844217
electricity_transfer,standard,fixed1024,BURST16,81551,81551,81552,0.29104606500089064,0.2913622105885344,-0.00031614558764395204,-0.10862390035851698
electricity_transfer,standard,fixed1024,BURST16,81551,81552,81551,0.29017346150054674,0.2898458073743489,0.0003276541261977284,0.11291664113711895
electricity_transfer,standard,fixed1024,BURST16,81551,81552,81552,0.2891998816751676,0.2893122780614722,-0.00011239638630451817,-0.03886460314349748
electricity_transfer,standard,fixed1024,BURST16,81552,81551,81551,0.28228523184987525,0.2825391725249735,-0.00025394067509830584,-0.08995889492134551
electricity_transfer,standard,fixed1024,BURST16,81552,81551,81552,0.28242430758630194,0.2829570021811293,-0.000532694594827248,-0.18861499542296642
electricity_transfer,standard,fixed1024,BURST16,81552,81552,81551,0.28151677840320566,0.28189154716376613,-0.0003747687605603299,-0.13312483990689997
electricity_transfer,standard,fixed1024,BURST16,81552,81552,81552,0.2809987661099664,0.2817535305314339,-0.0007547644214675258,-0.26860061768817717
electricity_transfer,standard,fixed1024,BURST4,81551,81551,81551,0.2532273377931389,0.2531960629596397,3.127483349922187e-05,0.012350496503173857
electricity_transfer,standard,fixed1024,BURST4,81551,81551,81552,0.252885066455518,0.2529897939493856,-0.00010472749386764187,-0.04141307959996255
electricity_transfer,standard,fixed1024,BURST4,81551,81552,81551,0.25293368425067364,0.2528157834015741,0.00011790084909960399,0.04661334430362253
electricity_transfer,standard,fixed1024,BURST4,81551,81552,81552,0.25254796375472927,0.25260525142509976,-5.728767037049571e-05,-0.022683877358889586
electricity_transfer,standard,fixed1024,BURST4,81552,81551,81551,0.24966331997897562,0.24976396335244486,-0.00010064337346918579,-0.04031163788003022
electricity_transfer,standard,fixed1024,BURST4,81552,81551,81552,0.24938907430553606,0.249576772915757,-0.00018769861022082334,-0.0752633653833875
electricity_transfer,standard,fixed1024,BURST4,81552,81552,81551,0.24943965634572984,0.24941128626058331,2.8370085146650365e-05,0.01137352639202192
electricity_transfer,standard,fixed1024,BURST4,81552,81552,81552,0.2492166373678278,0.24950824212019554,-0.00029160475236771673,-0.11700854142306992
electricity_transfer,standard,fixed1024,BURST8,81551,81551,81551,0.26716651090223664,0.2669796609091243,0.00018684999311224457,0.0699376551654028
electricity_transfer,standard,fixed1024,BURST8,81551,81551,81552,0.2668222677163174,0.2667651595709149,5.710814540242637e-05,0.021403065752796595
electricity_transfer,standard,fixed1024,BURST8,81551,81552,81551,0.2667600100034234,0.26642594127965313,0.0003340687237703248,0.125231935538628
electricity_transfer,standard,fixed1024,BURST8,81551,81552,81552,0.266266434461529,0.26617360602713835,9.282843439069495e-05,0.03486298773573246
electricity_transfer,standard,fixed1024,BURST8,81552,81551,81551,0.2628502537019329,0.262911184355406,-6.093065347314349e-05,-0.023180747446505293
electricity_transfer,standard,fixed1024,BURST8,81552,81551,81552,0.2626675249779533,0.26278050318954926,-0.0001129782115961782,-0.04301186894179663
electricity_transfer,standard,fixed1024,BURST8,81552,81552,81551,0.2627688127042233,0.2626611149514663,0.00010769775275708531,0.04098574395063831
electricity_transfer,standard,fixed1024,BURST8,81552,81552,81552,0.26235043556423265,0.2624223545349127,-7.19189706799672e-05,-0.027413322385111457
electricity_transfer,standard,fixed1024,FAULT,81551,81551,81551,0.2585535497099341,0.25847611738775894,7.743232217525251e-05,0.029948272712605275
electricity_transfer,standard,fixed1024,FAULT,81551,81551,81552,0.2582650490126612,0.2583176311452664,-5.2582132605221744e-05,-0.020359755532636536
electricity_transfer,standard,fixed1024,FAULT,81551,81552,81551,0.2581090124161494,0.2579246897830145,0.00018432263313487634,0.07141270713852207
electricity_transfer,standard,fixed1024,FAULT,81551,81552,81552,0.25768921264830424,0.2576911506479205,-1.9379996163135845e-06,-0.0007520685854081823
electricity_transfer,standard,fixed1024,FAULT,81552,81551,81551,0.253692698270378,0.25383738510997694,-0.00014468683959886655,-0.05703232319468009
electricity_transfer,standard,fixed1024,FAULT,81552,81551,81552,0.2536101502345047,0.2538536847756028,-0.0002435345410980688,-0.09602712701872566
electricity_transfer,standard,fixed1024,FAULT,81552,81552,81551,0.2533449533304161,0.2534477996417175,-0.00010284631130134014,-0.04059536610038823
electricity_transfer,standard,fixed1024,FAULT,81552,81552,81552,0.25314590408308846,0.25350248011793497,-0.00035657603484638267,-0.14085791201636272
electricity_transfer,standard,fixed1024,POINT16,81551,81551,81551,0.24950477504134358,0.2494017149350667,0.00010306010627683876,0.04130586529246241
electricity_transfer,standard,fixed1024,POINT16,81551,81551,81552,0.24927662191681665,0.24926121800063547,1.540391618112943e-05,0.006179446777913134
electricity_transfer,standard,fixed1024,POINT16,81551,81552,81551,0.24916946599882814,0.24896695862422935,0.0002025073745987886,0.08127294963169404
electricity_transfer,standard,fixed1024,POINT16,81551,81552,81552,0.24889160528542037,0.24880049049151756,9.111479390283691e-05,0.03660822300468897
electricity_transfer,standard,fixed1024,POINT16,81552,81551,81551,0.24530985447697012,0.24554046907956778,-0.00023061460259757045,-0.09400951424852796
electricity_transfer,standard,fixed1024,POINT16,81552,81551,81552,0.24526392898281044,0.24556709481413858,-0.00030316583132818185,-0.1236079975500309
electricity_transfer,standard,fixed1024,POINT16,81552,81552,81551,0.24485476090795827,0.24501633465102185,-0.00016157374306361577,-0.06598758482966638
electricity_transfer,standard,fixed1024,POINT16,81552,81552,81552,0.24480153479397798,0.24521711113812106,-0.00041557634414324815,-0.16976051416221397
electricity_transfer,standard,fixed1024,POINT4,81551,81551,81551,0.24371516595548942,0.24363112736023748,8.403859525210589e-05,0.034482300238736135
electricity_transfer,standard,fixed1024,POINT4,81551,81551,81552,0.2435865134523194,0.24356951042847821,1.7003023841226546e-05,0.006980281297287333
electricity_transfer,standard,fixed1024,POINT4,81551,81552,81551,0.2436343694536587,0.24360628690955327,2.808254410549137e-05,0.011526511702131953
electricity_transfer,standard,fixed1024,POINT4,81551,81552,81552,0.24346836604901773,0.24350853432487843,-4.0168275860867284e-05,-0.016498355212512562
electricity_transfer,standard,fixed1024,POINT4,81552,81551,81551,0.2398563711637412,0.23993485079954552,-7.847963580450128e-05,-0.03271942930835308
electricity_transfer,standard,fixed1024,POINT4,81552,81551,81552,0.23980126876368826,0.2399341528629433,-0.00013288409925495928,-0.05541426029147063
electricity_transfer,standard,fixed1024,POINT4,81552,81552,81551,0.23961177739521977,0.2397084538425686,-9.66764473486956e-05,-0.04034711832600608
electricity_transfer,standard,fixed1024,POINT4,81552,81552,81552,0.23967562426658756,0.2399698594780993,-0.0002942352115115434,-0.12276392829346301
electricity_transfer,standard,fixed1024,POINT8,81551,81551,81551,0.24613736813179357,0.24605490067200841,8.246745978517903e-05,0.033504648404716036
electricity_transfer,standard,fixed1024,POINT8,81551,81551,81552,0.2459737595341049,0.24595789433364967,1.586520045548565e-05,0.006449956485413599
electricity_transfer,standard,fixed1024,POINT8,81551,81552,81551,0.245983083289766,0.2458873611087286,9.572218103730181e-05,0.03891413171878242
electricity_transfer,standard,fixed1024,POINT8,81551,81552,81552,0.2457610246639613,0.24574674355741674,1.4281106544467579e-05,0.005810972901010116
electricity_transfer,standard,fixed1024,POINT8,81552,81551,81551,0.24219115845077308,0.24233467054792343,-0.00014351209715048638,-0.059255712747109286
electricity_transfer,standard,fixed1024,POINT8,81552,81551,81552,0.24211479679073816,0.24230658269009941,-0.00019178589936104796,-0.0792127957081492
electricity_transfer,standard,fixed1024,POINT8,81552,81552,81551,0.2418779342261599,0.24199806098089902,-0.0001201267547391398,-0.04966420567608259
electricity_transfer,standard,fixed1024,POINT8,81552,81552,81552,0.24183242639593894,0.24214378290484737,-0.00031135650890828687,-0.12874886695240775
electricity_transfer,standard,fixed1024,REFERENCE,81551,81551,81551,0.2419340382410044,0.24185805426810916,7.598397289528772e-05,0.03140689646142132
electricity_transfer,standard,fixed1024,REFERENCE,81551,81551,81552,0.2417971717518402,0.2417792805068245,1.7891245015683437e-05,0.0073992780337585875
electricity_transfer,standard,fixed1024,REFERENCE,81551,81552,81551,0.24189001558118908,0.2418260408911794,6.397469000982451e-05,0.026447842361790975
electricity_transfer,standard,fixed1024,REFERENCE,81551,81552,81552,0.24173361428449117,0.24174923014569308,-1.5615861202129214e-05,-0.006459946105696016
electricity_transfer,standard,fixed1024,REFERENCE,81552,81551,81551,0.23839629163919596,0.2384734031585679,-7.711151937181285e-05,-0.03234593912581422
electricity_transfer,standard,fixed1024,REFERENCE,81552,81551,81552,0.23834422958965623,0.23847531199070765,-0.00013108240105136446,-0.05499709444488822
electricity_transfer,standard,fixed1024,REFERENCE,81552,81552,81551,0.2381676239694692,0.23826265226717294,-9.502829770366471e-05,-0.039899754685316265
electricity_transfer,standard,fixed1024,REFERENCE,81552,81552,81552,0.23827638290428618,0.23855999586319507,-0.0002836129589089619,-0.11902688611102809
electricity_transfer,standard,fixed1024,SHIFT4,81551,81551,81551,0.31788593936811893,0.3177333915884093,0.00015254777970976014,0.047988212379883356
electricity_transfer,standard,fixed1024,SHIFT4,81551,81551,81552,0.317819213348018,0.31758487235398253,0.00023434099403549864,0.0737340551462793
electricity_transfer,standard,fixed1024,SHIFT4,81551,81552,81551,0.31863883927515696,0.31908805635214393,-0.0004492170769868553,-0.14098001298546628
electricity_transfer,standard,fixed1024,SHIFT4,81551,81552,81552,0.318115911895976,0.3188437596708939,-0.0007278477749181121,-0.2287995500068285
electricity_transfer,standard,fixed1024,SHIFT4,81552,81551,81551,0.31504894358524377,0.3144851575212375,0.0005637860640062486,0.17895189794651803
electricity_transfer,standard,fixed1024,SHIFT4,81552,81551,81552,0.31456091776529155,0.3140578541056845,0.000503063659606852,0.15992567137097782
electricity_transfer,standard,fixed1024,SHIFT4,81552,81552,81551,0.31568754634792207,0.31573358704917004,-4.604070124791565e-05,-0.014584262756179106
electricity_transfer,standard,fixed1024,SHIFT4,81552,81552,81552,0.31603538693119654,0.3155145238964079,0.0005208630347887874,0.164811618042692
electricity_transfer,standard,fixed1024,SHIFT8,81551,81551,81551,0.360663576342549,0.3606423513591419,2.1224983407169742e-05,0.005884981129064943
electricity_transfer,standard,fixed1024,SHIFT8,81551,81551,81552,0.3573739530204097,0.3571707677818536,0.0002031852385562232,0.05685507766835465
electricity_transfer,standard,fixed1024,SHIFT8,81551,81552,81551,0.3612402424100687,0.36057947415475666,0.0006607682553120987,0.18291656845972742
electricity_transfer,standard,fixed1024,SHIFT8,81551,81552,81552,0.35819482457285595,0.3578492277314234,0.00034559684143241993,0.09648292429812212
electricity_transfer,standard,fixed1024,SHIFT8,81552,81551,81551,0.3736031535857896,0.37218256857854515,0.0014205850072444258,0.38023903000010956
electricity_transfer,standard,fixed1024,SHIFT8,81552,81551,81552,0.36951706337513357,0.367597328916224,0.0019197344589096405,0.5195252531439196
electricity_transfer,standard,fixed1024,SHIFT8,81552,81552,81551,0.3712937255895255,0.3723912625674585,-0.0010975369779326618,-0.29559804065905937
electricity_transfer,standard,fixed1024,SHIFT8,81552,81552,81552,0.37003700678204926,0.3690127420809883,0.0010242647010611393,0.2768006124491295
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,81551,81551,0.3343680757312072,0.33458751009868193,-0.00021943436747429742,-0.06562659039575805
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,81551,81552,0.3338535077392137,0.3337544108257081,9.909691350547538e-05,0.029682753425758202
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,81552,81551,0.33514172716345064,0.3361400590230312,-0.0009983318595804872,-0.2978834859001591
electricity_transfer,standard,fixed1024,SHIFT_POINT,81551,81552,81552,0.33448750384618914,0.3356960668264011,-0.0012085629802120667,-0.3613178269188235
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,81551,81551,0.33056056402878187,0.32990671410095307,0.0006538499278287524,0.19780034250299192
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,81551,81552,0.33036413225175865,0.3295869542446186,0.0007771780071402438,0.23524890606102009
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,81552,81551,0.33125140309254136,0.33111090663876175,0.0001404964537795293,0.042413844128013835
electricity_transfer,standard,fixed1024,SHIFT_POINT,81552,81552,81552,0.3312050298922716,0.3305077151604416,0.0006973147318300879,0.2105386902055497
electricity_transfer,standard,selected,BURST16,81551,81551,81551,0.2900267649792483,0.28993391303733507,9.285194191306027e-05,0.032014956247125644
electricity_transfer,standard,selected,BURST16,81551,81551,81552,0.29104606500089064,0.2913622105885344,-0.00031614558764395204,-0.10862390035851698
electricity_transfer,standard,selected,BURST16,81551,81552,81551,0.2890301189110812,0.288902295319353,0.00012782359172805783,0.04422500748698172
electricity_transfer,standard,selected,BURST16,81551,81552,81552,0.2891998816751676,0.2893122780614722,-0.00011239638630451817,-0.03886460314349748
electricity_transfer,standard,selected,BURST16,81552,81551,81551,0.28221168222762294,0.2824088930185023,-0.00019721079087961133,-0.06988044907387903
electricity_transfer,standard,selected,BURST16,81552,81551,81552,0.2811743120218219,0.2814088274870938,-0.00023451546527177946,-0.08340572208942712
electricity_transfer,standard,selected,BURST16,81552,81552,81551,0.281217252017338,0.2814753309453146,-0.00025807892797657483,-0.09177208230477389
electricity_transfer,standard,selected,BURST16,81552,81552,81552,0.28005041690932775,0.2806710298765393,-0.0006206129672115994,-0.22160758554147625
electricity_transfer,standard,selected,BURST4,81551,81551,81551,0.2532438590270134,0.2531831315456639,6.0727481349574135e-05,0.023979843611171777
electricity_transfer,standard,selected,BURST4,81551,81551,81552,0.252885066455518,0.2529897939493856,-0.00010472749386764187,-0.04141307959996255
electricity_transfer,standard,selected,BURST4,81551,81552,81551,0.2529683329532445,0.2528718224572082,9.651049603613075e-05,0.03815121636349975
electricity_transfer,standard,selected,BURST4,81551,81552,81552,0.25254796375472927,0.25260525142509976,-5.728767037049571e-05,-0.022683877358889586
electricity_transfer,standard,selected,BURST4,81552,81551,81551,0.2502947420290225,0.2503262604362171,-3.151840719451153e-05,-0.012592516702111489
electricity_transfer,standard,selected,BURST4,81552,81551,81552,0.249743230381837,0.24982148997706438,-7.825959522729997e-05,-0.03133602264519741
electricity_transfer,standard,selected,BURST4,81552,81552,81551,0.24974316378362987,0.24968517519195302,5.798859167689663e-05,0.02321929089003463
electricity_transfer,standard,selected,BURST4,81552,81552,81552,0.24934306230855047,0.24961818562738264,-0.0002751233188321115,-0.11033927163838998
electricity_transfer,standard,selected,BURST8,81551,81551,81551,0.2668069481144237,0.26666456373960423,0.00014238437481940984,0.05336606704797898
electricity_transfer,standard,selected,BURST8,81551,81551,81552,0.2668222677163174,0.2667651595709149,5.710814540242637e-05,0.021403065752796595
electricity_transfer,standard,selected,BURST8,81551,81552,81551,0.26646435258072537,0.26626698563369483,0.0001973669470304775,0.07406879949192649
electricity_transfer,standard,selected,BURST8,81551,81552,81552,0.266266434461529,0.26617360602713835,9.282843439069495e-05,0.03486298773573246
electricity_transfer,standard,selected,BURST8,81552,81551,81551,0.263200780768429,0.2632712693103459,-7.048854191676478e-05,-0.026781281465415734
electricity_transfer,standard,selected,BURST8,81552,81551,81552,0.2627375036518927,0.26279413383994976,-5.663018805695391e-05,-0.02155390352341348
electricity_transfer,standard,selected,BURST8,81552,81552,81551,0.26280832563130685,0.26275600122095794,5.232441034890641e-05,0.019909723264365756
electricity_transfer,standard,selected,BURST8,81552,81552,81552,0.26220827207216385,0.2623571639017117,-0.00014889182954781668,-0.05678380333738643
electricity_transfer,standard,selected,FAULT,81551,81551,81551,0.2582100309458723,0.2581277463982321,8.22845476400832e-05,0.031867293202614666
electricity_transfer,standard,selected,FAULT,81551,81551,81552,0.2582650490126612,0.2583176311452664,-5.2582132605221744e-05,-0.020359755532636536
electricity_transfer,standard,selected,FAULT,81551,81552,81551,0.25785805369471504,0.2577511320342126,0.00010692166050248761,0.041465317437428185
electricity_transfer,standard,selected,FAULT,81551,81552,81552,0.25768921264830424,0.2576911506479205,-1.9379996163135845e-06,-0.0007520685854081823
electricity_transfer,standard,selected,FAULT,81552,81551,81551,0.2540749832236598,0.2541786809215287,-0.00010369769786882873,-0.04081381667456202
electricity_transfer,standard,selected,FAULT,81552,81551,81552,0.2535341433784022,0.25363794904513753,-0.00010380566673519982,-0.04094346637181283
electricity_transfer,standard,selected,FAULT,81552,81552,81551,0.2534987053110323,0.25355492712560057,-5.622181456837257e-05,-0.022178343869405863
electricity_transfer,standard,selected,FAULT,81552,81552,81552,0.25302742287099594,0.253326539975278,-0.0002991171042821179,-0.11821529101002637
electricity_transfer,standard,selected,POINT16,81551,81551,81551,0.24931892716713072,0.24924667998789363,7.224717923681409e-05,0.028977815706860977
electricity_transfer,standard,selected,POINT16,81551,81551,81552,0.24927662191681665,0.24926121800063547,1.540391618112943e-05,0.006179446777913134
electricity_transfer,standard,selected,POINT16,81551,81552,81551,0.2490739552848201,0.24897140228130138,0.00010255300351867452,0.041173716216696965
electricity_transfer,standard,selected,POINT16,81551,81552,81552,0.24889160528542037,0.24880049049151756,9.111479390283691e-05,0.03660822300468897
electricity_transfer,standard,selected,POINT16,81552,81551,81551,0.24558114314126658,0.2457477139528351,-0.00016657081156853134,-0.06782719936795562
electricity_transfer,standard,selected,POINT16,81552,81551,81552,0.2451660841573671,0.24529575040010737,-0.00012966624274023879,-0.05288914377610595
electricity_transfer,standard,selected,POINT16,81552,81552,81551,0.24505032204304728,0.2451050120236629,-5.468998061558192e-05,-0.022317857066914887
electricity_transfer,standard,selected,POINT16,81552,81552,81552,0.2447769502763997,0.24501255015757678,-0.0002355998811771399,-0.0962508442527382
electricity_transfer,standard,selected,POINT4,81551,81551,81551,0.24373090113775245,0.24366664242811167,6.425870964083132e-05,0.026364613325953863
electricity_transfer,standard,selected,POINT4,81551,81551,81552,0.2435865134523194,0.24356951042847821,1.7003023841226546e-05,0.006980281297287333
electricity_transfer,standard,selected,POINT4,81551,81552,81551,0.24363188124276886,0.24358418650544245,4.7694737326418706e-05,0.01957655832361813
electricity_transfer,standard,selected,POINT4,81551,81552,81552,0.24346836604901773,0.24350853432487843,-4.0168275860867284e-05,-0.016498355212512562
electricity_transfer,standard,selected,POINT4,81552,81551,81551,0.24043104852181918,0.2404847808865334,-5.373236471410215e-05,-0.0223483468730229
electricity_transfer,standard,selected,POINT4,81552,81551,81552,0.2400746306425235,0.24010979310899086,-3.5162466467513094e-05,-0.014646473212686431
electricity_transfer,standard,selected,POINT4,81552,81552,81551,0.23997210146637998,0.24003620435993442,-6.410289355439532e-05,-0.02671264416266993
electricity_transfer,standard,selected,POINT4,81552,81552,81552,0.2398359964525645,0.24010315102521965,-0.00026715457265505155,-0.11139052377731389
electricity_transfer,standard,selected,POINT8,81551,81551,81551,0.24613278524966517,0.24607154765078426,6.123759888081756e-05,0.02487990326794584
electricity_transfer,standard,selected,POINT8,81551,81551,81552,0.2459737595341049,0.24595789433364967,1.586520045548565e-05,0.006449956485413599
electricity_transfer,standard,selected,POINT8,81551,81552,81551,0.2459796811956505,0.2459101000082753,6.958118737517092e-05,0.028287371963795063
electricity_transfer,standard,selected,POINT8,81551,81552,81552,0.2457610246639613,0.24574674355741674,1.4281106544467579e-05,0.005810972901010116
electricity_transfer,standard,selected,POINT8,81552,81551,81551,0.2427305026537982,0.2428331679247375,-0.00010266527093944909,-0.042295990745703095
electricity_transfer,standard,selected,POINT8,81552,81551,81552,0.2423090994149706,0.24239769945761805,-8.860004264740632e-05,-0.03656488462931092
electricity_transfer,standard,selected,POINT8,81552,81552,81551,0.2422010669244921,0.24227183901178168,-7.077208728947771e-05,-0.029220386263426913
electricity_transfer,standard,selected,POINT8,81552,81552,81552,0.2419498392069693,0.24219715926323823,-0.00024732005626901276,-0.10221955802063983
electricity_transfer,standard,selected,REFERENCE,81551,81551,81551,0.24194120200666783,0.24185982864283448,8.137336383353213e-05,0.03363352879072226
electricity_transfer,standard,selected,REFERENCE,81551,81551,81552,0.2417971717518402,0.2417792805068245,1.7891245015683437e-05,0.0073992780337585875
electricity_transfer,standard,selected,REFERENCE,81551,81552,81551,0.24187774272318582,0.24179154854668608,8.619417649968265e-05,0.03563543116008262
electricity_transfer,standard,selected,REFERENCE,81551,81552,81552,0.24173361428449117,0.24174923014569308,-1.5615861202129214e-05,-0.006459946105696016
electricity_transfer,standard,selected,REFERENCE,81552,81551,81551,0.23896147123374678,0.23901341789207667,-5.194665832989405e-05,-0.021738507911629398
electricity_transfer,standard,selected,REFERENCE,81552,81551,81552,0.23861305267119567,0.23865991353254626,-4.6860861350493015e-05,-0.019638850777818264
electricity_transfer,standard,selected,REFERENCE,81552,81552,81551,0.23851509713045035,0.2385604146463565,-4.5317515906189093e-05,-0.01899985219023839
