panel,kind,stage,arm,b,i,o,step,condition,nmae,mae,pinball
electricity_transfer,standard,fixed1024,C3,81551,81552,81551,1024,REFERENCE,0.24189001558118914,1422.6949298697582,0.19409187577951223
electricity_transfer,standard,fixed1024,C3,81551,81552,81551,1024,SHIFT4,0.31863883927515707,2064.9883015099713,0.25522218658076745
electricity_transfer,standard,fixed1024,C3,81551,81552,81551,1024,SHIFT8,0.36124024241006863,2791.589355647453,0.2909230935776239
electricity_transfer,standard,fixed1024,C3,81551,81552,81551,1024,SHIFT_POINT,0.33514172716345075,2262.5793435313017,0.2678981651001657
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,BURST16,0.2891998816751677,2444.8160847891413,0.23403578313960832
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,BURST4,0.2525479637547292,1737.8902142409643,0.20244813248989274
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,BURST8,0.26626643446152903,2151.673115396945,0.21482709651533455
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,FAULT,0.2576892126483042,1800.4035893127439,0.20702410876730076
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,POINT16,0.24889160528542043,1523.9490148823097,0.19918368794139737
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,POINT4,0.24346836604901764,1454.5471425341093,0.19501968706256048
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,POINT8,0.24576102466396116,1489.5459640329937,0.19663026545501114
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,REFERENCE,0.241733614284491,1422.0616555575107,0.19398412427650957
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,SHIFT4,0.3181159118959758,2054.3454079766525,0.25465976592625855
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,SHIFT8,0.35819482457285584,2724.089954790281,0.288182504949311
electricity_transfer,standard,fixed1024,C3,81551,81552,81552,1024,SHIFT_POINT,0.33448750384618914,2244.9447308180534,0.2673448285393351
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,BURST16,0.2822852318498752,2266.1485408321605,0.22934510309414916
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,BURST4,0.24966331997897565,1717.2899971938896,0.20017161138246414
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,BURST8,0.2628502537019329,2148.524704470139,0.2122835986025845
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,FAULT,0.253692698270378,1746.6215613284803,0.20407111875020154
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,POINT16,0.24530985447697012,1484.226675669648,0.19658410675526214
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,POINT4,0.23985637116374106,1408.900010356796,0.19221387416238014
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,POINT8,0.242191158450773,1454.6394394482486,0.1938284185043692
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,REFERENCE,0.23839629163919607,1388.3777746287524,0.1912850681901685
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,SHIFT4,0.3150489435852437,1991.298188468186,0.252126820523713
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,SHIFT8,0.37360315358578955,3076.079823901549,0.3008021845440476
electricity_transfer,standard,fixed1024,C3,81552,81551,81551,1024,SHIFT_POINT,0.33056056402878187,2122.6279294239107,0.26380064439597417
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,BURST16,0.282424307586302,2283.908853003217,0.2294968477791082
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,BURST4,0.24938907430553614,1715.3532035720855,0.20010508599689106
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,BURST8,0.2626675249779532,2151.253439168213,0.21224370092753028
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,FAULT,0.2536101502345047,1750.3330301371727,0.20411915139526712
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,POINT16,0.2452639289828104,1486.0383080734173,0.1966352957903891
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,POINT4,0.23980126876368832,1409.7702608215768,0.19232268849888962
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,POINT8,0.2421147967907383,1455.6741161845275,0.19391128937879448
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,REFERENCE,0.23834422958965623,1388.7983068418107,0.19141060258100123
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,SHIFT4,0.3145609177652914,1976.852816851738,0.25170013342888836
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,SHIFT8,0.3695170633751337,3000.06233630552,0.29732097870253543
electricity_transfer,standard,fixed1024,C3,81552,81551,81552,1024,SHIFT_POINT,0.3303641322517588,2111.257577415196,0.26365311023641036
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,BURST16,0.2815167784032057,2258.600092766559,0.2286467865978015
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,BURST4,0.24943965634572993,1721.2888874353957,0.20006090313687877
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,BURST8,0.26276881270422325,2151.1790151634777,0.212159625225129
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,FAULT,0.2533449533304162,1745.021184357766,0.20380644402417622
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,POINT16,0.24485476090795832,1476.128387176388,0.1962378362258905
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,POINT4,0.2396117773952198,1409.8939265976223,0.19209871256335498
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,POINT8,0.2418779342261599,1453.036797007153,0.19363480039600267
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,REFERENCE,0.2381676239694692,1389.0482045376848,0.19118742149137283
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,SHIFT4,0.315687546347922,1986.9044542503657,0.25275052834822864
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,SHIFT8,0.3712937255895258,3034.0673890103362,0.2984763332516437
electricity_transfer,standard,fixed1024,C3,81552,81552,81551,1024,SHIFT_POINT,0.33125140309254136,2138.077004887463,0.26446324219151734
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,BURST16,0.28099876610996644,2258.3949772620836,0.22822357891919923
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,BURST4,0.2492166373678278,1716.4269378516474,0.19997461871863803
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,BURST8,0.26235043556423265,2139.501136045932,0.21190434551873577
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,FAULT,0.25314590408308857,1743.1508863522395,0.20371250697415488
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,POINT16,0.24480153479397782,1476.9594501622196,0.1962440348728228
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,POINT4,0.23967562426658756,1412.8905870017625,0.19223896598803913
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,POINT8,0.24183242639593902,1454.7322297897917,0.1936894978274943
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,REFERENCE,0.23827638290428615,1392.4105063937895,0.19138865219199877
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,SHIFT4,0.3160353869311966,1989.6129110585848,0.2530210180011143
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,SHIFT8,0.37003700678204937,3010.9481965573164,0.29726587338644866
electricity_transfer,standard,fixed1024,C3,81552,81552,81552,1024,SHIFT_POINT,0.3312050298922717,2132.266945157149,0.2644550271860286
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,BURST16,0.29159323749047683,2510.8287023371086,0.23597806396139814
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,BURST4,0.2531960629596397,1737.003162399531,0.20296557357675127
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,BURST8,0.26697966090912434,2152.9070406734245,0.21547454323941612
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,FAULT,0.2584761173877589,1810.4849887794505,0.20766405249341247
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,POINT16,0.2494017149350667,1523.599467203574,0.19959702349106717
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,POINT4,0.24363112736023748,1449.7036085111176,0.1951310213032101
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,POINT8,0.2460549006720084,1488.867951551947,0.196838089388632
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,REFERENCE,0.24185805426810913,1415.518652619212,0.19404886455815443
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,SHIFT4,0.3177333915884093,2073.9337615265986,0.25428400207368224
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,SHIFT8,0.3606423513591418,2802.732402748666,0.29052853430179826
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81551,1024,SHIFT_POINT,0.3345875100986817,2272.763517216338,0.26730576479165274
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,BURST16,0.29136221058853445,2513.04995628279,0.23608149052860752
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,BURST4,0.25298979394938564,1735.451660408071,0.20288191788424745
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,BURST8,0.26676515957091484,2156.6093997624994,0.21544505943516082
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,FAULT,0.25831763114526635,1811.7659115866288,0.2076570397199451
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,POINT16,0.24926121800063544,1525.5494991311862,0.1995679235287146
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,POINT4,0.24356951042847813,1450.1192749905458,0.1951402374874627
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,POINT8,0.24595789433364953,1489.8156789446803,0.19682560945547742
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,REFERENCE,0.24177928050682446,1414.9751014251378,0.19404841960739624
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,SHIFT4,0.3175848723539824,2084.2100570252537,0.25400659858522456
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,SHIFT8,0.3571707677818536,2734.297858075337,0.2877505174788798
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81551,81552,1024,SHIFT_POINT,0.3337544108257083,2262.1464680165186,0.2665580100797702
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,BURST16,0.2898458073743489,2476.4987688320252,0.2344880623238582
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,BURST4,0.2528157834015741,1735.330515921698,0.20260500450823563
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,BURST8,0.26642594127965313,2146.2271081951767,0.21492626846249108
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,FAULT,0.2579246897830146,1803.230327135311,0.20715289716779944
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,POINT16,0.24896695862422935,1520.6598144800955,0.1991831045354508
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,POINT4,0.24360628690955324,1452.9509771763842,0.19505500793517455
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,POINT8,0.2458873611087287,1487.7147782064858,0.1966599352415864
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,REFERENCE,0.24182604089117932,1419.9868915954721,0.1939814542856467
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,SHIFT4,0.31908805635214393,2074.4614580978086,0.25548992478274735
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,SHIFT8,0.3605794741547565,2783.6024776936088,0.2902138740457789
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81551,1024,SHIFT_POINT,0.33614005902303123,2288.0566345633492,0.26869500119981354
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,BURST16,0.2893122780614722,2452.0188669217896,0.23421438249820442
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,BURST4,0.2526052514250997,1735.1765241874964,0.20249060120836537
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,BURST8,0.26617360602713835,2147.0647449884564,0.21481964482036564
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,FAULT,0.2576911506479205,1799.5855291187352,0.20703825857074415
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,POINT16,0.2488004904915176,1521.13262015878,0.19909939417087846
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,POINT4,0.2435085343248785,1453.752569086093,0.19500962383259535
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,POINT8,0.24574674355741669,1488.3678493697953,0.1965959048940558
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,REFERENCE,0.2417492301456931,1420.595407431916,0.19394791589266508
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,SHIFT4,0.31884375967089396,2071.152597001,0.2551704355523292
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,SHIFT8,0.3578492277314234,2725.1162292039116,0.28798731219914375
electricity_transfer,standard,fixed1024,MAG_ONLY,81551,81552,81552,1024,SHIFT_POINT,0.3356960668264012,2278.2640295119804,0.2683252537687353
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,BURST16,0.2825391725249735,2272.871098281117,0.2295863940933474
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,BURST4,0.24976396335244483,1718.1107354498818,0.2002978132737752
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,BURST8,0.262911184355406,2146.523436021351,0.21240697656746088
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,FAULT,0.25383738510997683,1749.1411226811372,0.20422137322171374
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,POINT16,0.2455404690795677,1489.292932086726,0.19678285026285053
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,POINT4,0.23993485079954557,1410.7151696197107,0.1922923697865061
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,POINT8,0.2423346705479235,1457.333364628037,0.19396183534634234
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,REFERENCE,0.23847340315856785,1389.528645607963,0.19136756269047378
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,SHIFT4,0.31448515752123746,1989.2946992500063,0.2516859075967931
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,SHIFT8,0.3721825685785451,3061.8201255343397,0.29974229419992776
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81551,1024,SHIFT_POINT,0.3299067141009531,2118.391116669343,0.2632072879890623
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,BURST16,0.28295700218112924,2302.7168667441438,0.23003651120922725
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,BURST4,0.24957677291575697,1716.6489785003942,0.20031746103473091
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,BURST8,0.2627805031895494,2149.2405361434357,0.21244801754188694
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,FAULT,0.25385368477560283,1755.75698418754,0.2043737990538074
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,POINT16,0.24556709481413858,1493.5130222634616,0.19690560336817794
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,POINT4,0.23993415286294326,1412.7161266354378,0.19244474391646232
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,POINT8,0.24230658269009936,1459.7063748383662,0.19409045725235902
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,REFERENCE,0.2384753119907076,1391.0896252549428,0.1915392734097914
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,SHIFT4,0.31405785410568454,1988.1317859783865,0.25127434949834776
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,SHIFT8,0.367597328916224,2978.628974061652,0.29585972534930005
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81551,81552,1024,SHIFT_POINT,0.3295869542446186,2113.2500809100698,0.2629348125548518
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,BURST16,0.2818915471637661,2265.299825614027,0.22897114224963394
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,BURST4,0.24941128626058326,1718.1356815467443,0.200034458837024
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,BURST8,0.26266111495146616,2144.650765837898,0.21212063909286508
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,FAULT,0.2534477996417175,1744.6890347411197,0.2038936057979367
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,POINT16,0.24501633465102193,1476.3261508656287,0.1963611822682504
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,POINT4,0.2397084538425685,1410.4701738943986,0.19215908810343862
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,POINT8,0.24199806098089904,1453.2516106880212,0.1937151242364081
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,REFERENCE,0.23826265226717286,1389.0546074407175,0.19124528451158346
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,SHIFT4,0.31573358704916993,1994.1048819146397,0.2528270725255362
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,SHIFT8,0.37239126256745847,3065.1824131610274,0.2996514479608432
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81551,1024,SHIFT_POINT,0.33111090663876186,2133.8525105957237,0.264287717391049
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,BURST16,0.2817535305314339,2273.4719842367194,0.22888975387502944
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,BURST4,0.2495082421201955,1713.8100553921831,0.20023457870128636
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,BURST8,0.26242235453491264,2131.194786416003,0.21204652817325959
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,FAULT,0.2535024801179349,1744.5103004252742,0.20402971498634784
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,POINT16,0.24521711113812106,1479.152048634758,0.19657769857133037
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,POINT4,0.23996985947809912,1414.1680043330998,0.19248255296374137
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,POINT8,0.2421437829048473,1455.2649235388817,0.19394717763343997
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,REFERENCE,0.23855999586319512,1392.3047347157262,0.19163400090202568
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,SHIFT4,0.31551452389640783,1990.9676652593662,0.25256815988046555
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,SHIFT8,0.3690127420809882,2987.5134735639494,0.2966801039730261
electricity_transfer,standard,fixed1024,MAG_ONLY,81552,81552,81552,1024,SHIFT_POINT,0.3305077151604416,2123.9603397079886,0.2637415193751593
electricity_transfer,standard,selected,C3,81551,81551,81551,768,BURST16,0.29002676497924823,2451.5258192545734,0.23508213150783022
electricity_transfer,standard,selected,C3,81551,81551,81551,768,BURST4,0.25324385902701346,1740.1694586361846,0.2030502136792192
electricity_transfer,standard,selected,C3,81551,81551,81551,768,BURST8,0.26680694811442374,2155.868769726454,0.21542323358339094
electricity_transfer,standard,selected,C3,81551,81551,81551,768,FAULT,0.2582100309458723,1801.5395336895283,0.20756272260381003
electricity_transfer,standard,selected,C3,81551,81551,81551,768,POINT16,0.24931892716713058,1521.3015712892084,0.19958900431374396
electricity_transfer,standard,selected,C3,81551,81551,81551,768,POINT4,0.2437309011377525,1452.5520402921538,0.19527025821472418
electricity_transfer,standard,selected,C3,81551,81551,81551,768,POINT8,0.24613278524966514,1487.819542938596,0.19696149432395177
electricity_transfer,standard,selected,C3,81551,81551,81551,768,REFERENCE,0.241941202006668,1418.4182986165106,0.1942012528094384
electricity_transfer,standard,selected,C3,81551,81551,81551,768,SHIFT4,0.32040094554991694,2105.3406557904027,0.25646495514154666
electricity_transfer,standard,selected,C3,81551,81551,81551,768,SHIFT8,0.36140159416027645,2773.825373086436,0.29061685407984866
electricity_transfer,standard,selected,C3,81551,81551,81551,768,SHIFT_POINT,0.3360144999104433,2293.1317618972785,0.26853800584435084
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,BURST16,0.29104606500089053,2502.769915319819,0.2357288280381349
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,BURST4,0.252885066455518,1739.0625965405488,0.20278629714557736
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,BURST8,0.2668222677163173,2164.91122803936,0.21543042157568337
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,FAULT,0.2582650490126611,1812.4928048025347,0.20759555720744335
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,POINT16,0.24927662191681657,1526.0895500833867,0.19959034728353117
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,POINT4,0.24358651345231935,1451.074188592349,0.19518061190328312
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,POINT8,0.24597375953410502,1491.049350239744,0.1968568372984501
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,REFERENCE,0.24179717175184012,1416.6482983238238,0.1940856002717585
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,SHIFT4,0.31781921334801794,2070.0476803379565,0.25416414207335375
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,SHIFT8,0.3573739530204098,2730.623673117047,0.28765602722080075
electricity_transfer,standard,selected,C3,81551,81551,81552,1024,SHIFT_POINT,0.33385350773921374,2240.3799426609926,0.26655070042891954
electricity_transfer,standard,selected,C3,81551,81552,81551,768,BURST16,0.28903011891108105,2433.838853828609,0.234120309022377
electricity_transfer,standard,selected,C3,81551,81552,81551,768,BURST4,0.25296833295324445,1739.04938723956,0.20275255877422055
electricity_transfer,standard,selected,C3,81551,81552,81551,768,BURST8,0.26646435258072526,2146.221568152265,0.21502055172993756
electricity_transfer,standard,selected,C3,81551,81552,81551,768,FAULT,0.25785805369471504,1797.4522196839946,0.2071877594015202
electricity_transfer,standard,selected,C3,81551,81552,81551,768,POINT16,0.24907395528482007,1522.0274758586456,0.19931372895999908
electricity_transfer,standard,selected,C3,81551,81552,81551,768,POINT4,0.24363188124276888,1454.8308408797166,0.19513850026641968
electricity_transfer,standard,selected,C3,81551,81552,81551,768,POINT8,0.24597968119565047,1488.745192145172,0.19678090765616738
electricity_transfer,standard,selected,C3,81551,81552,81551,768,REFERENCE,0.24187774272318582,1422.0504585322924,0.1940977449661547
electricity_transfer,standard,selected,C3,81551,81552,81551,768,SHIFT4,0.320691611552475,2106.575338651885,0.256741937883389
electricity_transfer,standard,selected,C3,81551,81552,81551,768,SHIFT8,0.36182374621475005,2777.9620050906324,0.29100596660128597
electricity_transfer,standard,selected,C3,81551,81552,81551,768,SHIFT_POINT,0.33660632626214937,2301.3118356342925,0.2690673070426202
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,BURST16,0.2891998816751677,2444.8160847891413,0.23403578313960832
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,BURST4,0.2525479637547292,1737.8902142409643,0.20244813248989274
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,BURST8,0.26626643446152903,2151.673115396945,0.21482709651533455
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,FAULT,0.2576892126483042,1800.4035893127439,0.20702410876730076
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,POINT16,0.24889160528542043,1523.9490148823097,0.19918368794139737
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,POINT4,0.24346836604901764,1454.5471425341093,0.19501968706256048
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,POINT8,0.24576102466396116,1489.5459640329937,0.19663026545501114
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,REFERENCE,0.241733614284491,1422.0616555575107,0.19398412427650957
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,SHIFT4,0.3181159118959758,2054.3454079766525,0.25465976592625855
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,SHIFT8,0.35819482457285584,2724.089954790281,0.288182504949311
electricity_transfer,standard,selected,C3,81551,81552,81552,1024,SHIFT_POINT,0.33448750384618914,2244.9447308180534,0.2673448285393351
electricity_transfer,standard,selected,C3,81552,81551,81551,768,BURST16,0.2822116822276229,2241.410419674241,0.22921396208043945
electricity_transfer,standard,selected,C3,81552,81551,81551,768,BURST4,0.2502947420290226,1721.7490745377872,0.2006057831654975
electricity_transfer,standard,selected,C3,81552,81551,81551,768,BURST8,0.26320078076842907,2135.080961830259,0.21246849054239503
electricity_transfer,standard,selected,C3,81552,81551,81551,768,FAULT,0.25407498322365973,1740.564683160662,0.20431013690502978
electricity_transfer,standard,selected,C3,81552,81551,81551,768,POINT16,0.2455811431412666,1475.222596748019,0.19673342359725562
electricity_transfer,standard,selected,C3,81552,81551,81551,768,POINT4,0.24043104852181926,1413.9136728649173,0.19263180312331118
electricity_transfer,standard,selected,C3,81552,81551,81551,768,POINT8,0.24273050265379814,1456.0113733087492,0.19420735892127988
electricity_transfer,standard,selected,C3,81552,81551,81551,768,REFERENCE,0.23896147123374675,1395.7644181816722,0.19168130279841794
electricity_transfer,standard,selected,C3,81552,81551,81551,768,SHIFT4,0.3179368198512282,2062.036704117323,0.2541805571626951
electricity_transfer,standard,selected,C3,81552,81551,81551,768,SHIFT8,0.3687589621312665,2943.1849481873874,0.29646258594762037
electricity_transfer,standard,selected,C3,81552,81551,81551,768,SHIFT_POINT,0.3335113527294109,2201.8859073022077,0.26575699599937447
electricity_transfer,standard,selected,C3,81552,81551,81552,768,BURST16,0.28117431202182197,2235.075455527258,0.2283367154132605
electricity_transfer,standard,selected,C3,81552,81551,81552,768,BURST4,0.24974323038183713,1719.166688277619,0.2001737040054088
electricity_transfer,standard,selected,C3,81552,81551,81552,768,BURST8,0.2627375036518927,2137.444082704489,0.21206880285951327
electricity_transfer,standard,selected,C3,81552,81551,81552,768,FAULT,0.25353414337840213,1739.2630094957156,0.2038767763796817
electricity_transfer,standard,selected,C3,81552,81551,81552,768,POINT16,0.24516608415736707,1477.0170076895447,0.19642406488868458
electricity_transfer,standard,selected,C3,81552,81551,81552,768,POINT4,0.24007463064252338,1412.5393079903297,0.1923582905196215
electricity_transfer,standard,selected,C3,81552,81551,81552,768,POINT8,0.2423090994149707,1454.3355147850525,0.19389908059160166
electricity_transfer,standard,selected,C3,81552,81551,81552,768,REFERENCE,0.2386130526711958,1393.5715036045876,0.19141897461719842
electricity_transfer,standard,selected,C3,81552,81551,81552,768,SHIFT4,0.31683313860241125,2043.2929979293535,0.25327571965801904
