panel,kind,stage,condition,factor,effect_nmae,effect_pct_common_C3,C3_effect,MAG_effect,ci_low,ci_high,bonferroni7_low,bonferroni7_high,cell_variance_share_pct,common_C3,conditional_on_two_factor_levels
electricity,standard,fixed1024,REFERENCE,INIT,-9.953754986647201e-05,-0.059578014231741264,-0.00023651238682911163,-0.00013697483696260837,-0.0001542905300711936,-4.1426145417089604e-05,-0.00017461375683805778,-1.903232766402766e-05,74.41880725972972,0.16707094244413667,True
electricity,standard,fixed1024,REFERENCE,ORDER,9.537705583509507e-06,0.005708775831379906,-5.977918885255451e-05,-6.931689443604588e-05,-3.4175385681032884e-05,4.7728048881957124e-05,-5.275867980910354e-05,6.441025573468026e-05,0.6832767402012724,0.16707094244413667,True
electricity,standard,fixed1024,REFERENCE,B0:INIT,4.9611814877602566e-05,0.029695058968253092,2.7377324674011938e-05,-2.223449020349877e-05,6.540671377193636e-06,9.611397261699133e-05,-5.113804923475551e-06,0.00011151976800329684,18.48753637531632,0.16707094244413667,True
electricity,standard,fixed1024,REFERENCE,B0:ORDER,1.2288573316452121e-05,0.007355302565891155,-6.356416674291321e-06,-1.8644989990761196e-05,-1.2043840435072738e-05,4.221906180544618e-05,-2.0010017287244915e-05,5.020623959627302e-05,1.1342577161127216,0.16707094244413667,True
electricity,standard,fixed1024,REFERENCE,INIT:ORDER,1.1966971498990575e-05,0.0071628083997861925,-3.432675119140194e-05,-4.6293722690320116e-05,-1.0939678064200315e-05,3.58850253766923e-05,-1.8264959070740715e-05,4.5389574814506196e-05,1.0756657136489245,0.16707094244413667,True
electricity,standard,fixed1024,REFERENCE,B0:INIT:ORDER,-1.9201137253083676e-06,-0.001149280477633263,-3.220070094629712e-05,-3.0280587220994637e-05,-2.855566317960001e-05,2.5478933309201003e-05,-3.765843539288039e-05,3.5154612400515704e-05,0.02769253521158823,0.16707094244413667,True
electricity,standard,fixed1024,SHIFT4,B0,6.222784755613542e-05,0.03291782255578695,-0.0011576135866095127,-0.0012198414341656472,-0.0002327927598387276,0.0003937230799899417,-0.0003469296092087506,0.0005002025855838628,30.131463759232066,0.1890399872308558,True
electricity,standard,fixed1024,SHIFT4,INIT,-9.090155258112656e-05,-0.04808588590842291,-0.00019293213434900397,-0.00010203058176793539,-0.00021542247579413784,3.1675720060315855e-05,-0.00025125289872877146,6.98646892880536e-05,64.29737954110315,0.1890399872308558,True
electricity,standard,fixed1024,SHIFT4,ORDER,-1.956395647325642e-05,-0.01034911013264347,-0.000176830790100585,-0.00015726683362744798,-8.929351281989057e-05,5.487533105872435e-05,-0.00010823678833392623,7.965029041755602e-05,2.9782698664060607,0.1890399872308558,True
electricity,standard,fixed1024,SHIFT4,B0:INIT,-1.4284198022661217e-05,-0.007556178050952439,6.001423706143011e-05,7.429843508415662e-05,-0.00010076270814008144,6.780847820148401e-05,-0.00012439640207137493,9.617042212881766e-05,1.5876778869386654,0.1890399872308558,True
electricity,standard,fixed1024,SHIFT4,B0:ORDER,3.568903506756272e-06,0.0018879093037590634,3.647787032345917e-05,3.290896681679145e-05,-4.3060966117840715e-05,5.070776968418323e-05,-6.0379313116098024e-05,6.880540742484752e-05,0.09911064068499396,0.1890399872308558,True
electricity,standard,fixed1024,SHIFT4,INIT:ORDER,-9.322977883435471e-06,-0.004931749107690239,1.3831571782182972e-05,2.3154549665671542e-05,-4.8123701115392726e-05,3.681784512036338e-05,-6.154594430799235e-05,5.3809644712289895e-05,0.6763320675298977,0.1890399872308558,True
electricity,standard,fixed1024,SHIFT4,B0:INIT:ORDER,-5.43397668962623e-06,-0.00287451177352771,4.194183036144994e-05,4.737580705106714e-05,-5.107422763342637e-05,3.893254063400816e-05,-6.873218346716341e-05,4.866398741582992e-05,0.22976623810516597,0.1890399872308558,True
electricity,standard,fixed1024,SHIFT8,B0,0.00011054460614287644,0.05459204606722823,0.0022412436550816595,0.002130699048938922,-0.0001431676060723664,0.0003499374339879202,-0.0002133501745795886,0.0004235487033632214,7.393748472957709,0.20249214694526113,True
electricity,standard,fixed1024,SHIFT8,INIT,-0.0001211398569085,-0.05982447158370405,-0.000606246034188837,-0.0004851061772803561,-0.0002289588363522419,-5.968455082302139e-06,-0.00025545404103536923,3.2854696196482626e-05,8.878992140701873,0.20249214694526113,True
electricity,standard,fixed1024,SHIFT8,ORDER,0.000145188636931422,0.0717008729087505,-0.0009117984241543489,-0.001056987061085847,9.194067961543618e-05,0.00019894502362236078,6.962886889819918e-05,0.00021953062820228333,12.754246752402082,0.20249214694526113,True
electricity,standard,fixed1024,SHIFT8,B0:INIT,-0.00023462307565193802,-0.11586774064643737,-0.00023153792202622314,3.0851536256398804e-06,-0.00035350470045471277,-0.00011226359422635109,-0.00039119629016459034,-5.0433506820466146e-05,33.306654049963306,0.20249214694526113,True
electricity,standard,fixed1024,SHIFT8,B0:ORDER,0.00017663452381901906,0.0872303081791947,0.0002832926379928366,0.00010665811417378407,0.00010323653351274582,0.00024467864951396303,7.79805746411103e-05,0.00027059934053167355,18.877337595023988,0.20249214694526113,True
electricity,standard,fixed1024,SHIFT8,INIT:ORDER,6.666597844145813e-05,0.032922747596468356,0.00015626557277990255,8.959959433838677e-05,1.6972844115175498e-06,0.0001329824096005987,-1.8407599873219422e-05,0.00015355858352629432,2.6890450244968203,0.20249214694526113,True
electricity,standard,fixed1024,SHIFT8,B0:INIT:ORDER,0.00016312398950404117,0.08055818063311748,8.922488827207281e-05,-7.389910123192095e-05,0.00010500690535403621,0.00022105330433402727,8.773028609139993e-05,0.00024057739264454894,16.099975964454234,0.20249214694526113,True
electricity,standard,fixed1024,SHIFT_POINT,B0,0.0002041625440699485,0.10545626161266305,-0.00306619813341405,-0.0032703606774839578,-0.00011778553008925274,0.0005482088220869162,-0.0002782065525720906,0.0006728478869532085,86.58106420305633,0.1935992618625435,True
electricity,standard,fixed1024,SHIFT_POINT,INIT,-2.2733513992260606e-05,-0.011742562328776605,-0.00039618234617119774,-0.00037344883217892144,-0.00012149983421255792,7.733173362679115e-05,-0.0001521890929476416,0.00011462982307806733,1.0735046361699068,0.1935992618625435,True
electricity,standard,fixed1024,SHIFT_POINT,ORDER,1.9304405526436504e-05,0.00997132186389364,6.24333258852916e-05,4.3128920358806444e-05,-4.700501903802746e-05,8.372717851966209e-05,-7.587477079600702e-05,9.765114235689726e-05,0.7740760781683107,0.1935992618625435,True
electricity,standard,fixed1024,SHIFT_POINT,B0:INIT,5.0453030845194643e-05,0.02606054917761854,3.218710001876013e-05,-1.8265930826530385e-05,-4.491456803856812e-05,0.000144287400177091,-7.712431973296293e-05,0.0001803451229239209,5.287438184604308,0.1935992618625435,True
electricity,standard,fixed1024,SHIFT_POINT,B0:ORDER,-3.5899321935023036e-05,-0.018543108888768256,-3.24831181805485e-06,3.265101011702687e-05,-9.777202659626909e-05,2.4864661743103515e-05,-0.00012381598204023686,4.3521166364316724e-05,2.6769685773144496,0.1935992618625435,True
electricity,standard,fixed1024,SHIFT_POINT,INIT:ORDER,-2.9444972636206464e-05,-0.015209238068847882,-2.9795218220579622e-05,-3.5024558432683595e-07,-8.089794494788835e-05,2.0617635070996292e-05,-9.818212941175973e-05,3.070721307222259e-05,1.8009144887196953,0.1935992618625435,True
electricity,standard,fixed1024,SHIFT_POINT,B0:INIT:ORDER,2.9486793597394433e-05,0.015230839887359803,1.9862613127752393e-05,-9.624180469638977e-06,-1.6606104554559875e-05,7.625224939224239e-05,-3.570342218344515e-05,8.894156164461973e-05,1.8060338319669988,0.1935992618625435,True
electricity,standard,selected,BURST16,B0,-0.0001428589532531247,-0.08067850285817303,-0.0014622672835965245,-0.0013194083303433302,-0.0002689396519666847,-1.5488973906300198e-05,-0.0003032787372581548,4.01520610142953e-05,68.82100159575964,0.17707189423713082,True
electricity,standard,selected,BURST16,INIT,-7.350172050392628e-05,-0.041509535333424726,-0.0003918328338596219,-0.000318331113355691,-0.00011544400782424599,-2.87487109959695e-05,-0.00012544414123572407,-1.3228270665323407e-05,18.21801568341221,0.17707189423713082,True
electricity,standard,selected,BURST16,ORDER,-4.2060059325087175e-05,-0.023753097297734477,-3.053180719368026e-05,1.1528252131333405e-05,-9.268038269158979e-05,6.303465313524685e-06,-0.0001148168842777988,2.085569301525917e-05,5.965485897940668,0.17707189423713082,True
electricity,standard,selected,BURST16,B0:INIT,-2.1881369878507233e-06,-0.0012357336534280353,1.2642365131786126e-05,1.4830502119561606e-05,-3.256081836651853e-05,2.785285017906976e-05,-4.230529442706856e-05,3.652646689788643e-05,0.016145632997464566,0.17707189423713082,True
electricity,standard,selected,BURST16,B0:ORDER,-1.5490722809429446e-06,-0.0008748267406392912,-0.00034441058529340735,-0.0003428615130125559,-4.519965860128474e-05,4.493981398805782e-05,-6.678282158908942e-05,5.9617779358684314e-05,0.008091879876653628,0.17707189423713082,True
electricity,standard,selected,BURST16,INIT:ORDER,-2.197312686115472e-05,-0.012409155589496765,-5.5120807685694884e-05,-3.314768082460923e-05,-4.776292858909588e-05,2.3689657052334517e-06,-5.760047330391799e-05,1.3346706858171702e-05,1.628132658253452,0.17707189423713082,True
electricity,standard,selected,BURST16,B0:INIT:ORDER,3.9805648488059654e-05,0.02247993599410689,7.071741001055815e-05,3.091176152254099e-05,1.3112313192359856e-05,6.77386131351319e-05,2.0277411770537437e-06,7.596515338812084e-05,5.343126651759924,0.17707189423713082,True
electricity,standard,selected,BURST4,B0,-9.716157106539431e-05,-0.05728734399451113,-0.0009321132591601222,-0.0008349516880946928,-0.0002148143712444889,1.4585685102689674e-05,-0.00026435254280317614,5.920265414711307e-05,64.94988902089621,0.16960390252112867,True
electricity,standard,selected,BURST4,INIT,-5.3274397419217617e-05,-0.031411068157810154,-0.0002423428048074286,-0.00018906840738814462,-9.575663987595681e-05,-1.1177491255080682e-05,-0.0001135368582405649,5.509763379094173e-07,19.526591845598798,0.16960390252112867,True
electricity,standard,selected,BURST4,ORDER,-2.7805122806075146e-05,-0.016394152724529012,-3.354853561856469e-05,-5.743412812418691e-06,-6.956643914430323e-05,1.0583046420813997e-05,-8.604910562972552e-05,2.165132047737139e-05,5.319110240324471,0.16960390252112867,True
electricity,standard,selected,BURST4,B0:INIT,1.1002952601033781e-05,0.00648744070005292,-4.362730122935143e-06,-1.536568272397093e-05,-1.5197184745918827e-05,3.9218561333061857e-05,-2.515771412574551e-05,5.4444457880760464e-05,0.832928726233693,0.16960390252112867,True
electricity,standard,selected,BURST4,B0:ORDER,-1.5378589978396785e-08,-9.067356204543097e-06,-0.0001752117786649396,-0.00017519640007496867,-2.547223771991683e-05,2.7702909010655488e-05,-3.5161622107894094e-05,3.669182421630364e-05,1.6271305237663161e-06,0.16960390252112867,True
electricity,standard,selected,BURST4,INIT:ORDER,-3.085381947210233e-05,-0.018191691944269187,-3.8215188854572035e-05,-7.361369382306859e-06,-5.794132370783219e-05,-6.392021163797634e-06,-7.153443547679999e-05,2.423169473072178e-06,6.549486094653693,0.16960390252112867,True
electricity,standard,selected,BURST4,B0:INIT:ORDER,2.0252714720106295e-05,0.011941184382584171,4.981803074006336e-05,2.9565316019934673e-05,1.7127859491831788e-06,3.8094163983316345e-05,-6.063801209523057e-06,4.4287462431162994e-05,2.821992445162618,0.16960390252112867,True
electricity,standard,selected,BURST8,B0,-3.3960255194945505e-05,-0.018975062337784114,-0.0010827265831752642,-0.0010487663279803716,-0.0001746732539345922,0.00010114336457851494,-0.00023025649584947116,0.00014964155045079736,8.902460331694803,0.17897308894380867,True
electricity,standard,selected,BURST8,INIT,-8.259176321231108e-05,-0.04614758771819713,-0.0004185393660660064,-0.0003359476028536451,-0.00015467349648265845,-2.9581986631834494e-05,-0.0001921953385240197,-1.9093692174198998e-05,52.655244353372,0.17897308894380867,True
electricity,standard,selected,BURST8,ORDER,-4.057488481935221e-05,-0.022670941792869936,-3.542903238504952e-05,5.1458524343087064e-06,-9.993400180627e-05,1.4273897243135445e-05,-0.00012692930554095066,3.224662704772596e-05,12.708162171463723,0.17897308894380867,True
electricity,standard,selected,BURST8,B0:INIT,3.390146699193842e-06,0.0018942214827941143,5.275218025917183e-05,4.936203355994373e-05,-3.6894151008447144e-05,4.070479696693498e-05,-5.55921805321732e-05,6.012439480889159e-05,0.08871665118211194,0.17897308894380867,True
electricity,standard,selected,BURST8,B0:ORDER,-3.706687891193969e-05,-0.020710867276575527,-0.00023994739877725851,-0.00020288051986528527,-7.868143358851111e-05,5.905502656727476e-06,-9.899091505065952e-05,1.7576946681682084e-05,10.605720938091423,0.17897308894380867,True
electricity,standard,selected,BURST8,INIT:ORDER,-4.3567431858857484e-05,-0.024343007161560553,-9.377664858483542e-05,-5.0209216725806416e-05,-6.552719433574568e-05,-2.4196512817439948e-05,-7.405845032202102e-05,-1.8625865662981465e-05,14.651836989115687,0.17897308894380867,True
electricity,standard,selected,BURST8,B0:INIT:ORDER,7.088471779767742e-06,0.003960635546718019,-1.0367911855706236e-05,-1.745638363547658e-05,-3.151218135117282e-05,3.6920276484596454e-05,-5.176613922068846e-05,4.3893307459477774e-05,0.38785856508025474,0.17897308894380867,True
electricity,standard,selected,FAULT,B0,-8.211548398193464e-05,-0.047708303821724474,-0.0014296539903821126,-0.0013475385064003476,-0.00019917331231214072,2.690523567461244e-05,-0.0002371313768080188,6.750355933459193e-05,50.75871492628607,0.17211989822313178,True
electricity,standard,selected,FAULT,INIT,-6.878343968084839e-05,-0.039962514730097806,-0.000294625820282203,-0.00022584238060138068,-0.0001039974812526231,-3.2309927972069614e-05,-0.00011479784942390889,-2.0608293198757604e-05,35.614617507269415,0.17211989822313178,True
electricity,standard,selected,FAULT,ORDER,-1.4717755866603847e-05,-0.008550874139795347,1.9556933677361554e-07,1.4913325203445849e-05,-5.463714633291401e-05,2.0987547128729066e-05,-6.990347637483293e-05,3.457027974188423e-05,1.6305859428144032,0.17211989822313178,True
electricity,standard,selected,FAULT,B0:INIT,6.689263758006013e-06,0.003886397695479824,2.0454866807788352e-05,1.3765603049838149e-05,-1.8996067394326677e-05,3.3633318119124726e-05,-2.80768764255613e-05,4.5102612081496737e-05,0.33683494850326606,0.17211989822313178,True
electricity,standard,selected,FAULT,B0:ORDER,-1.3762091391562051e-05,-0.00799564230146199,-0.00021733701932189625,-0.00020357492793030701,-3.669290975208823e-05,9.79995294220882e-06,-4.4232807338113686e-05,1.71161625922193e-05,1.4257040382728128,0.17211989822313178,True
electricity,standard,selected,FAULT,INIT:ORDER,-3.1056844845163374e-05,-0.01804372717261434,-5.381620967873785e-05,-2.2759364833625784e-05,-5.060787916040909e-05,-1.3933701808479026e-05,-6.145183822474977e-05,-8.725041840343707e-06,7.2606444374222985,0.17211989822313178,True
electricity,standard,selected,FAULT,B0:INIT:ORDER,1.9872832254946778e-05,0.011545923777612366,2.8854099557211466e-05,8.98126730233123e-06,2.434366241995694e-06,3.6144887791142716e-05,-4.915906041294795e-06,4.0216698686690314e-05,2.972898199431742,0.17211989822313178,True
electricity,standard,selected,POINT16,B0,-8.007618688799019e-05,-0.047079700725294146,-0.0019771620545883106,-0.001897085867700321,-0.00023415760998438508,5.140588582082054e-05,-0.00029576170141920106,0.00010401644717066587,46.22092327000948,0.1700864399186129,True
electricity,standard,selected,POINT16,INIT,-7.057776352247818e-05,-0.04149523239844984,-0.0002959692891838575,-0.00022539152566134618,-0.00011778767833781558,-2.4511555625003356e-05,-0.00014093329275303981,-8.01758849471168e-06,35.9060500459794,0.1700864399186129,True
electricity,standard,selected,POINT16,ORDER,1.0908478259798394e-05,0.006413490849134211,8.187324491681913e-05,7.096476665700846e-05,-2.910806739288979e-05,4.9815038793628964e-05,-4.346248632466683e-05,6.673406368895426e-05,0.8577489364247362,0.1700864399186129,True
electricity,standard,selected,POINT16,B0:INIT,1.6662512119234712e-05,0.009796496491553234,1.2196644462218742e-05,-4.4658676571010525e-06,-1.960705018492139e-05,5.2700514970509114e-05,-3.06977740027368e-05,6.8580992751506e-05,2.0013028044222265,0.1700864399186129,True
electricity,standard,selected,POINT16,B0:ORDER,-1.1587594183387655e-05,-0.006812767783800032,-0.00020906924255410797,-0.00019748164837071758,-3.926341222483564e-05,1.6896653553395795e-05,-5.139631169893104e-05,2.8739360454678682e-05,0.9678730594564068,0.1700864399186129,True
electricity,standard,selected,POINT16,INIT:ORDER,-3.750096644244551e-05,-0.022048181183867383,-5.593651341408157e-05,-1.8435546971617978e-05,-7.156668594907392e-05,-1.389627066345111e-05,-9.01031169007245e-05,-8.063225532573098e-06,10.137170885970132,0.1700864399186129,True
electricity,standard,selected,POINT16,B0:INIT:ORDER,2.3286975078044668e-05,0.013691259038161764,2.0123488612189266e-05,-3.163486465826426e-06,8.758407569609484e-07,4.552413372002995e-05,-7.79985346844331e-06,5.5719346141401355e-05,3.9089309977376248,0.1700864399186129,True
electricity,standard,selected,POINT4,B0,-5.506492755602755e-05,-0.03282865440490444,-0.0013402406748259932,-0.0012851757472699399,-0.000167738574645542,4.9355966544527524e-05,-0.00019996339307853367,8.876131589992895e-05,30.985684332271084,0.16773434231224876,True
electricity,standard,selected,POINT4,INIT,-7.330686419591701e-05,-0.043704147394843774,-0.00021297664364905433,-0.0001396697794531221,-0.00011526090133003225,-2.960695922055198e-05,-0.00012916091930298968,-1.3526715801894282e-05,54.91616895110387,0.16773434231224876,True
electricity,standard,selected,POINT4,ORDER,9.181685845494308e-06,0.005473945119957594,2.789142438665293e-05,1.870973854110891e-05,-2.7866101879027167e-05,4.485468927338513e-05,-4.323273757285044e-05,5.71282758353845e-05,0.8615010400329943,0.16773434231224876,True
electricity,standard,selected,POINT4,B0:INIT,8.544705531370988e-06,0.005094189665384352,1.6043304693305616e-05,7.498599161964714e-06,-2.085772100487606e-05,4.075827577180006e-05,-3.130886336146593e-05,5.209475996341328e-05,0.7461139310648385,0.16773434231224876,True
electricity,standard,selected,POINT4,B0:ORDER,-1.3693387330614636e-05,-0.00816373507169061,-0.0001792960319997039,-0.00016560264466911057,-4.053176230755618e-05,1.1319138338082197e-05,-5.075366237693709e-05,1.950270011929789e-05,1.916164250293897,0.16773434231224876,True
electricity,standard,selected,POINT4,INIT:ORDER,-2.860519742316274e-05,-0.017053870441100395,-4.2253015776552716e-05,-1.3647818353376695e-05,-5.0016906487373896e-05,-9.149211996128243e-06,-5.8690211458052534e-05,-4.020078879816077e-06,8.36182061977664,0.16773434231224876,True
electricity,standard,selected,POINT4,B0:INIT:ORDER,1.4714339303060835e-05,0.008772407069548765,1.3449293440381815e-05,-1.2650458627583294e-06,-4.716545269096746e-06,3.418499980967122e-05,-1.236766143603314e-05,4.090562531923532e-05,2.2125468754566735,0.16773434231224876,True
electricity,standard,selected,POINT8,B0,-8.357100993412379e-05,-0.04937733973205218,-0.0017834140869472104,-0.0016998430770130413,-0.00019879777518677085,2.410767079329928e-05,-0.00023396321128744146,5.630302375295845e-05,59.975952064640985,0.16924972140586092,True
electricity,standard,selected,POINT8,INIT,-5.944812923124493e-05,-0.035124506402399495,-0.00020609398412756857,-0.00014664585489618243,-9.648939242245794e-05,-1.9043494278874622e-05,-0.00011008480089154625,-8.634604560155722e-06,30.34884967205768,0.16924972140586092,True
electricity,standard,selected,POINT8,ORDER,2.0433676456054948e-06,0.0012073093111364705,-9.081878085057116e-06,-1.1125245730721212e-05,-3.577573143901355e-05,3.711928627260555e-05,-5.0434582451762275e-05,4.979808567120162e-05,0.03585575525165019,0.16924972140586092,True
electricity,standard,selected,POINT8,B0:INIT,2.723402585049113e-06,0.001609103142047952,3.3457436423224574e-05,3.0734033838186736e-05,-2.6273979281814413e-05,3.377392760474721e-05,-3.536439229238461e-05,4.4874926760327095e-05,0.06369268253367558,0.16924972140586092,True
electricity,standard,selected,POINT8,B0:ORDER,-1.866023705250012e-05,-0.01102526899158248,-0.00015608707864168958,-0.0001374268415891347,-4.6884374356992495e-05,1.0770697305247974e-05,-5.8455865318629395e-05,2.1272176802379776e-05,2.9901994878871694,0.16924972140586092,True
electricity,standard,selected,POINT8,INIT:ORDER,-2.3840527013263395e-05,-0.014086006650547917,-3.759508375733578e-05,-1.3754556744065283e-05,-4.604064637140206e-05,-3.0368849358121667e-06,-5.7650176103054704e-05,4.719679168491665e-06,4.88087350966178,0.16924972140586092,True
electricity,standard,selected,POINT8,B0:INIT:ORDER,1.4088844160646541e-05,0.008324293856213498,2.9384286396288983e-05,1.5295442235614687e-05,-3.4972421814002775e-06,3.060699503161949e-05,-1.1122146663609774e-05,3.698928836790892e-05,1.704576827967064,0.16924972140586092,True
electricity,standard,selected,REFERENCE,B0,-5.857978333637822e-05,-0.03509112390040803,-0.0012458769870149211,-0.00118729720367855,-0.00016955690728743218,4.5947595811497476e-05,-0.00020477796373583702,9.111209830050183e-05,32.130863060586435,0.16693618449677833,True
electricity,standard,selected,REFERENCE,INIT,-7.775846162182514e-05,-0.04657975253012075,-0.00017735471870143626,-9.959625707969127e-05,-0.00011802326344914566,-3.552649786534002e-05,-0.000129343440090705,-2.4062095576511347e-05,56.61378468683481,0.16693618449677833,True
electricity,standard,selected,REFERENCE,ORDER,3.06969177221817e-06,0.0018388414599696398,2.9158055174421937e-05,2.6088363402107517e-05,-3.5669703493743904e-05,3.893284686736388e-05,-5.1237031135375505e-05,5.3061630414993204e-05,0.08823002644209885,0.16693618449677833,True
electricity,standard,selected,REFERENCE,B0:INIT,1.18107746791742e-05,0.007075023737230639,3.367140130680624e-05,2.1860626627574764e-05,-1.6613590457911753e-05,4.2561736206783586e-05,-2.477187304556248e-05,5.782497339294788e-05,1.3061216782774934,0.16693618449677833,True
electricity,standard,selected,REFERENCE,B0:ORDER,4.5886419094902744e-07,0.0002748740138827619,-0.0001566592225255986,-0.00015711808671661776,-2.519369885875552e-05,2.5758726279909605e-05,-3.513736642668666e-05,3.347204639713608e-05,0.0019714928382587493,0.16693618449677833,True
electricity,standard,selected,REFERENCE,INIT:ORDER,-2.4970404556833888e-05,-0.014958053960623371,-4.3438584904548216e-05,-1.8468180347730456e-05,-4.7566023972761735e-05,-4.882320815942587e-06,-5.973352990988686e-05,2.7160572683999843e-06,5.838187332791515,0.16693618449677833,True
electricity,standard,selected,REFERENCE,B0:INIT:ORDER,2.0722638661942405e-05,0.0124135092247435,1.1551056835437667e-05,-9.171581826547537e-06,1.3861190845796093e-06,4.140932181740074e-05,-8.800424814974817e-06,4.7711666489137444e-05,4.020841722229395,0.16693618449677833,True
electricity,standard,selected,SHIFT4,B0,4.3940671245414086e-05,0.023227823491499305,-0.0006648171985747797,-0.0007087578698200536,-0.00029670463007258624,0.00039557673589474637,-0.00041145526888456714,0.0005131901466050613,15.132486559543212,0.18917257254643366,True
electricity,standard,selected,SHIFT4,INIT,-1.58509612260537e-05,-0.008379101162861745,-8.750672505698082e-05,-7.165576383091898e-05,-0.00012160194112408637,9.662223033128413e-05,-0.0001521815303786206,0.00012430437616109164,1.9691923054085103,0.18917257254643366,True
electricity,standard,selected,SHIFT4,ORDER,-9.118368106559709e-05,-0.04820132212518041,-0.0001236743977114929,-3.249071664598174e-05,-0.00017771873361769648,-4.266566951902399e-06,-0.00021361600626899376,3.405452186666408e-05,65.16451451528695,0.18917257254643366,True
electricity,standard,selected,SHIFT4,B0:INIT,2.4662907465021098e-05,0.013037253304237549,5.8898262341212926e-05,3.423535487617757e-05,-3.7327732582480115e-05,8.752986465210752e-05,-6.155471053200677e-05,0.00010617230312022328,4.767223022584077,0.18917257254643366,True
electricity,standard,selected,SHIFT4,B0:ORDER,-2.8201888438305614e-05,-0.014908021844119752,-0.00013799149416651724,-0.00010978960572809865,-0.00012797299437597364,7.265420439956405e-05,-0.00016887194834899898,0.00011030107739854665,6.233519227238872,0.18917257254643366,True
electricity,standard,selected,SHIFT4,INIT:ORDER,-1.454716513741845e-05,-0.007689891267851608,-6.338778905115583e-06,8.208386232298748e-06,-6.83494522402499e-05,3.92222611356833e-05,-9.387349411339355e-05,5.61812802394392e-05,1.6585694463854452,0.18917257254643366,True
electricity,standard,selected,SHIFT4,B0:INIT:ORDER,2.544532192378133e-05,0.013450851559115741,0.0001283128636864056,0.00010286754176268981,-2.1627019625482667e-05,7.132789366545806e-05,-3.909187188860715e-05,8.183141982990711e-05,5.074494923552932,0.18917257254643366,True
electricity,standard,selected,SHIFT8,B0,0.0003516461210537541,0.1742451038987901,0.0016188303133038706,0.0012671841922499982,0.00013654186318988443,0.0005553822864714232,6.113848496024672e-05,0.0006284027454329113,58.00628319191912,0.20181119192766928,True
electricity,standard,selected,SHIFT8,INIT,-0.00011773902532973262,-0.0583411773178225,-0.00026556846269926854,-0.00014782943736953158,-0.0001939127554504697,-4.286979710069361e-05,-0.00022485082531198218,-1.811017673942411e-05,6.502857673783429,0.20181119192766928,True
electricity,standard,selected,SHIFT8,ORDER,-3.7585661212373835e-05,-0.018624170866522027,-0.0005190190735964231,-0.000481433412384151,-0.0001035614782293968,3.3287461537859765e-05,-0.0001280083634174444,5.7875118340196485e-05,0.6626859544450149,0.20181119192766928,True
electricity,standard,selected,SHIFT8,B0:INIT,-0.00016183103655847926,-0.08018932697076621,-0.00011649453437869578,4.5336502179901816e-05,-0.0002619691031453076,-6.907772000107825e-05,-0.0002888429245023318,-2.6675840892079066e-05,12.285335128264727,0.20181119192766928,True
electricity,standard,selected,SHIFT8,B0:ORDER,0.00019606539901584292,0.0971528868855372,-6.342470485510426e-05,-0.0002594901038708644,0.0001070832093831304,0.0002844285748860423,7.464746254348482e-05,0.00032173882748527183,18.03288824828676,0.20181119192766928,True
electricity,standard,selected,SHIFT8,INIT:ORDER,5.446581646057543e-05,0.02698850145045296,-2.4029549544092588e-05,-7.849536600463419e-05,9.100995435625973e-06,0.00010069465930367957,-7.064218186146607e-06,0.00011833180460030814,1.3915903635506366,0.20181119192766928,True
electricity,standard,selected,SHIFT8,B0:INIT:ORDER,8.153262000846708e-05,0.040400445203103014,0.00013456394979010494,5.3031329781606795e-05,5.0564536034671286e-05,0.00011169563108483426,3.56216849911885e-05,0.00012355001481659592,3.1183594397503405,0.20181119192766928,True
electricity,standard,selected,SHIFT_POINT,B0,0.00018082516349657074,0.0934056854763362,-0.0026408166975751823,-0.0028216418610717,-0.00014769848760340043,0.0005194305169181314,-0.0002637189983791216,0.000652825074073733,62.46887103778611,0.19359117442843646,True
electricity,standard,selected,SHIFT_POINT,INIT,1.1334111897522278e-05,0.005854663535662408,-0.00021716680778971487,-0.00022850091968713154,-9.033199881676091e-05,9.9307126869797e-05,-0.00012290339121238855,0.00012678085093478818,0.2454261961363747,0.19359117442843646,True
electricity,standard,selected,SHIFT_POINT,ORDER,-0.00010644839156132978,-0.054986179961772914,0.0002509546610421978,0.0003574030526035388,-0.0002060990336429867,-1.4358794392607864e-05,-0.0002364108924594792,1.5939460457891435e-05,21.64831664491749,0.19359117442843646,True
electricity,standard,selected,SHIFT_POINT,B0:INIT,6.270395092943144e-05,0.032389880951215984,2.5396936999336206e-05,-3.730701393008656e-05,-1.7320251845532967e-06,0.0001268838598287196,-2.138872069254874e-05,0.00015353067449654803,7.5116567944790855,0.19359117442843646,True
electricity,standard,selected,SHIFT_POINT,B0:ORDER,-1.2258079749065008e-05,-0.0063319414148171145,-0.0002562832807141077,-0.00024402520096494795,-9.938647803751497e-05,7.526655866424888e-05,-0.0001497434269135713,0.00011457107646130964,0.28707198303691794,0.19359117442843646,True
electricity,standard,selected,SHIFT_POINT,INIT:ORDER,-1.9846356147169982e-05,-0.010251684357907777,-8.775051386112481e-05,-6.790415771394664e-05,-7.791366076725119e-05,3.603080604045637e-05,-0.00010314829119135431,5.31201362872916e-05,0.75250170032189,0.19359117442843646,True
