candidate,arm,seed,batch,round,repeat,seconds,peak_allocated,peak_reserved
B,MEMBER,92301,8,1,13,0.024125399999320507,263582720,308281344
B,MEMBER,92301,8,1,14,0.02383479999843985,263582720,308281344
B,SET,92301,1,1,0,0.015493999992031604,260987904,306184192
B,SET,92301,1,1,1,0.016163099993718788,260987904,306184192
B,SET,92301,1,1,2,0.015825800015591085,260987904,306184192
B,SET,92301,1,1,3,0.0162828000029549,260987904,306184192
B,SET,92301,1,1,4,0.015886100009083748,260987904,306184192
B,SET,92301,1,1,5,0.015794600010849535,260987904,306184192
B,SET,92301,1,1,6,0.015914999996311963,260987904,306184192
B,SET,92301,1,1,7,0.016282299999147654,260987904,306184192
B,SET,92301,1,1,8,0.015710000006947666,260987904,306184192
B,SET,92301,1,1,9,0.015559300023596734,260987904,306184192
B,SET,92301,1,1,10,0.015779799985466525,260987904,306184192
B,SET,92301,1,1,11,0.01571079998393543,260987904,306184192
B,SET,92301,1,1,12,0.015637800010154024,260987904,306184192
B,SET,92301,1,1,13,0.01558960002148524,260987904,306184192
B,SET,92301,1,1,14,0.01553619999322109,260987904,306184192
B,SET,92301,8,1,0,0.016560599993681535,263383552,308281344
B,SET,92301,8,1,1,0.01655820000451058,263383552,308281344
B,SET,92301,8,1,2,0.016734300006646663,263383552,308281344
B,SET,92301,8,1,3,0.016277800023090094,263383552,308281344
B,SET,92301,8,1,4,0.016337899985956028,263383552,308281344
B,SET,92301,8,1,5,0.016754500014940277,263383552,308281344
B,SET,92301,8,1,6,0.016520099976332858,263383552,308281344
B,SET,92301,8,1,7,0.016991899989079684,263383552,308281344
B,SET,92301,8,1,8,0.017083999991882592,263383552,308281344
B,SET,92301,8,1,9,0.016701399988960475,263383552,308281344
B,SET,92301,8,1,10,0.016822600009618327,263383552,308281344
B,SET,92301,8,1,11,0.016549799998756498,263383552,308281344
B,SET,92301,8,1,12,0.01672439998947084,263383552,308281344
B,SET,92301,8,1,13,0.016727999987779185,263383552,308281344
B,SET,92301,8,1,14,0.016735899989726022,263383552,308281344
B,MOMENTS,92301,1,1,0,0.01623559999279678,260975104,306184192
B,MOMENTS,92301,1,1,1,0.015667100000428036,260975104,306184192
B,MOMENTS,92301,1,1,2,0.01569770000060089,260975104,306184192
B,MOMENTS,92301,1,1,3,0.01561020000372082,260975104,306184192
B,MOMENTS,92301,1,1,4,0.015405499987537041,260975104,306184192
B,MOMENTS,92301,1,1,5,0.016325300006428733,260975104,306184192
B,MOMENTS,92301,1,1,6,0.016155099991010502,260975104,306184192
B,MOMENTS,92301,1,1,7,0.015555899997707456,260975104,306184192
B,MOMENTS,92301,1,1,8,0.01624009999795817,260975104,306184192
B,MOMENTS,92301,1,1,9,0.01569289999315515,260975104,306184192
B,MOMENTS,92301,1,1,10,0.015809899981832132,260975104,306184192
B,MOMENTS,92301,1,1,11,0.016311699990183115,260975104,306184192
B,MOMENTS,92301,1,1,12,0.01574780000373721,260975104,306184192
B,MOMENTS,92301,1,1,13,0.015445500001078472,260975104,306184192
B,MOMENTS,92301,1,1,14,0.016126300004543737,260975104,306184192
B,MOMENTS,92301,8,1,0,0.016347099997801706,263362560,308281344
B,MOMENTS,92301,8,1,1,0.01695859999745153,263362560,308281344
B,MOMENTS,92301,8,1,2,0.01664590000291355,263362560,308281344
B,MOMENTS,92301,8,1,3,0.01694790000328794,263362560,308281344
B,MOMENTS,92301,8,1,4,0.01720899998326786,263362560,308281344
B,MOMENTS,92301,8,1,5,0.016956500010564923,263362560,308281344
B,MOMENTS,92301,8,1,6,0.016876600013347343,263362560,308281344
B,MOMENTS,92301,8,1,7,0.017472899984568357,263362560,308281344
B,MOMENTS,92301,8,1,8,0.016945499985013157,263362560,308281344
B,MOMENTS,92301,8,1,9,0.016625699994619936,263362560,308281344
B,MOMENTS,92301,8,1,10,0.01652579999063164,263362560,308281344
B,MOMENTS,92301,8,1,11,0.01637779999873601,263362560,308281344
B,MOMENTS,92301,8,1,12,0.016329200007021427,263362560,308281344
B,MOMENTS,92301,8,1,13,0.016451200004667044,263362560,308281344
B,MOMENTS,92301,8,1,14,0.01645739999366924,263362560,308281344
B,CONTROL,92301,1,1,0,0.016110500000650063,260962304,306184192
B,CONTROL,92301,1,1,1,0.015889900008914992,260962304,306184192
B,CONTROL,92301,1,1,2,0.015525399998296052,260962304,306184192
B,CONTROL,92301,1,1,3,0.015661600016755983,260962304,306184192
B,CONTROL,92301,1,1,4,0.0157494000159204,260962304,306184192
B,CONTROL,92301,1,1,5,0.016220299992710352,260962304,306184192
B,CONTROL,92301,1,1,6,0.015931400004774332,260962304,306184192
B,CONTROL,92301,1,1,7,0.016001899988623336,260962304,306184192
B,CONTROL,92301,1,1,8,0.01667250000173226,260962304,306184192
B,CONTROL,92301,1,1,9,0.016016600013244897,260962304,306184192
B,CONTROL,92301,1,1,10,0.015613499999744818,260962304,306184192
B,CONTROL,92301,1,1,11,0.015852599986828864,260962304,306184192
B,CONTROL,92301,1,1,12,0.01571509998757392,260962304,306184192
B,CONTROL,92301,1,1,13,0.0160133000172209,260962304,306184192
B,CONTROL,92301,1,1,14,0.016046500008087605,260962304,306184192
B,CONTROL,92301,8,1,0,0.016322000010404736,263294976,308281344
B,CONTROL,92301,8,1,1,0.016277199989417568,263294976,308281344
B,CONTROL,92301,8,1,2,0.016340000001946464,263294976,308281344
B,CONTROL,92301,8,1,3,0.016548699990380555,263294976,308281344
B,CONTROL,92301,8,1,4,0.016877199988812208,263294976,308281344
B,CONTROL,92301,8,1,5,0.01696760000777431,263294976,308281344
B,CONTROL,92301,8,1,6,0.01634799997555092,263294976,308281344
B,CONTROL,92301,8,1,7,0.01706799998646602,263294976,308281344
B,CONTROL,92301,8,1,8,0.016831899993121624,263294976,308281344
B,CONTROL,92301,8,1,9,0.01689450000412762,263294976,308281344
B,CONTROL,92301,8,1,10,0.017097000003559515,263294976,308281344
B,CONTROL,92301,8,1,11,0.016335699998307973,263294976,308281344
B,CONTROL,92301,8,1,12,0.01681009997264482,263294976,308281344
B,CONTROL,92301,8,1,13,0.016382699977839366,263294976,308281344
B,CONTROL,92301,8,1,14,0.0163540999928955,263294976,308281344
B,TARGET,92301,1,1,0,0.014935699990019202,260940800,306184192
B,TARGET,92301,1,1,1,0.015547599992714822,260940800,306184192
B,TARGET,92301,1,1,2,0.015753200015751645,260940800,306184192
B,TARGET,92301,1,1,3,0.0152397999772802,260940800,306184192
B,TARGET,92301,1,1,4,0.01523389999056235,260940800,306184192
B,TARGET,92301,1,1,5,0.0151344999903813,260940800,306184192
B,TARGET,92301,1,1,6,0.015552600001683459,260940800,306184192
B,TARGET,92301,1,1,7,0.014918700006091967,260940800,306184192
B,TARGET,92301,1,1,8,0.015260899992426857,260940800,306184192
B,TARGET,92301,1,1,9,0.014929199998732656,260940800,306184192
B,TARGET,92301,1,1,10,0.015014300006441772,260940800,306184192
B,TARGET,92301,1,1,11,0.015070699999341741,260940800,306184192
B,TARGET,92301,1,1,12,0.015821700013475493,260940800,306184192
B,TARGET,92301,1,1,13,0.015159600006882101,260940800,306184192
B,TARGET,92301,1,1,14,0.015022799983853474,260940800,306184192
B,TARGET,92301,8,1,0,0.015653599984943867,263270400,308281344
B,TARGET,92301,8,1,1,0.01560280000558123,263270400,308281344
B,TARGET,92301,8,1,2,0.016011100000469014,263270400,308281344
B,TARGET,92301,8,1,3,0.015833399986149743,263270400,308281344
B,TARGET,92301,8,1,4,0.015831800003070384,263270400,308281344
B,TARGET,92301,8,1,5,0.016175900003872812,263270400,308281344
B,TARGET,92301,8,1,6,0.015940200013574213,263270400,308281344
B,TARGET,92301,8,1,7,0.015654299990274012,263270400,308281344
B,TARGET,92301,8,1,8,0.016505500010680407,263270400,308281344
B,TARGET,92301,8,1,9,0.015994899993529543,263270400,308281344
B,TARGET,92301,8,1,10,0.016192200011573732,263270400,308281344
B,TARGET,92301,8,1,11,0.015954400005284697,263270400,308281344
B,TARGET,92301,8,1,12,0.016095600003609434,263270400,308281344
B,TARGET,92301,8,1,13,0.015923500002827495,263270400,308281344
B,TARGET,92301,8,1,14,0.01602510001976043,263270400,308281344
