candidate,arm,seed,batch,round,repeat,seconds,peak_allocated,peak_reserved
B,F0,0,8,1,4,0.013195000006817281,228143104,274726912
B,F0,0,8,1,5,0.013039399986155331,228143104,274726912
B,F0,0,8,1,6,0.013737200002651662,228143104,274726912
B,F0,0,8,1,7,0.01422339997952804,228143104,274726912
B,F0,0,8,1,8,0.014022799994563684,228143104,274726912
B,F0,0,8,1,9,0.013504999980796129,228143104,274726912
B,F0,0,8,1,10,0.014232899993658066,228143104,274726912
B,F0,0,8,1,11,0.01454789997660555,228143104,274726912
B,F0,0,8,1,12,0.016027500008931383,228143104,274726912
B,F0,0,8,1,13,0.013932600006228313,228143104,274726912
B,F0,0,8,1,14,0.013530399999581277,228143104,274726912
B,SCENARIO3,92301,1,1,0,0.01675569999497384,227040768,272629760
B,SCENARIO3,92301,1,1,1,0.01793909998377785,227040768,272629760
B,SCENARIO3,92301,1,1,2,0.01688569999532774,227040768,272629760
B,SCENARIO3,92301,1,1,3,0.01653019999503158,227040768,272629760
B,SCENARIO3,92301,1,1,4,0.01723719999426976,227040768,272629760
B,SCENARIO3,92301,1,1,5,0.016704299981938675,227040768,272629760
B,SCENARIO3,92301,1,1,6,0.018010700005106628,227040768,272629760
B,SCENARIO3,92301,1,1,7,0.017246300005353987,227040768,272629760
B,SCENARIO3,92301,1,1,8,0.017814400023780763,227040768,272629760
B,SCENARIO3,92301,1,1,9,0.017291099997237325,227040768,272629760
B,SCENARIO3,92301,1,1,10,0.01735849998658523,227040768,272629760
B,SCENARIO3,92301,1,1,11,0.018627399986144155,227040768,272629760
B,SCENARIO3,92301,1,1,12,0.019241899979533628,227040768,272629760
B,SCENARIO3,92301,1,1,13,0.01852129999315366,227040768,272629760
B,SCENARIO3,92301,1,1,14,0.018286599981365725,227040768,272629760
B,SCENARIO3,92301,8,1,0,0.018436699989251792,229436416,274726912
B,SCENARIO3,92301,8,1,1,0.01956590000190772,229436416,274726912
B,SCENARIO3,92301,8,1,2,0.01815720001468435,229436416,274726912
B,SCENARIO3,92301,8,1,3,0.01906069999677129,229436416,274726912
B,SCENARIO3,92301,8,1,4,0.017615299992030486,229436416,274726912
B,SCENARIO3,92301,8,1,5,0.01778070000000298,229436416,274726912
B,SCENARIO3,92301,8,1,6,0.017575200006831437,229436416,274726912
B,SCENARIO3,92301,8,1,7,0.018312999978661537,229436416,274726912
B,SCENARIO3,92301,8,1,8,0.01748149999184534,229436416,274726912
B,SCENARIO3,92301,8,1,9,0.0181317999958992,229436416,274726912
B,SCENARIO3,92301,8,1,10,0.017153099994175136,229436416,274726912
B,SCENARIO3,92301,8,1,11,0.01763229997595772,229436416,274726912
B,SCENARIO3,92301,8,1,12,0.01835110000683926,229436416,274726912
B,SCENARIO3,92301,8,1,13,0.019528400007402524,229436416,274726912
B,SCENARIO3,92301,8,1,14,0.01799559997743927,229436416,274726912
B,MEMBER,92301,1,1,0,0.0178371999936644,227051008,272629760
B,MEMBER,92301,1,1,1,0.020114999992074445,227051008,272629760
B,MEMBER,92301,1,1,2,0.01818959999945946,227051008,272629760
B,MEMBER,92301,1,1,3,0.018033200001809746,227051008,272629760
B,MEMBER,92301,1,1,4,0.017646899999817833,227051008,272629760
B,MEMBER,92301,1,1,5,0.018469200003892183,227051008,272629760
B,MEMBER,92301,1,1,6,0.018029300001217052,227051008,272629760
B,MEMBER,92301,1,1,7,0.017325399996479973,227051008,272629760
B,MEMBER,92301,1,1,8,0.017157599999336526,227051008,272629760
B,MEMBER,92301,1,1,9,0.018732900003669783,227051008,272629760
B,MEMBER,92301,1,1,10,0.018991700024344027,227051008,272629760
B,MEMBER,92301,1,1,11,0.01864300001761876,227051008,272629760
B,MEMBER,92301,1,1,12,0.018305500008864328,227051008,272629760
B,MEMBER,92301,1,1,13,0.018653999984962866,227051008,272629760
B,MEMBER,92301,1,1,14,0.017959299992071465,227051008,272629760
B,MEMBER,92301,8,1,0,0.025306700001237914,229635072,274726912
B,MEMBER,92301,8,1,1,0.02549669999280013,229635072,274726912
B,MEMBER,92301,8,1,2,0.02555940000456758,229635072,274726912
B,MEMBER,92301,8,1,3,0.026696699991589412,229635072,274726912
B,MEMBER,92301,8,1,4,0.026362799981143326,229635072,274726912
B,MEMBER,92301,8,1,5,0.025672200019471347,229635072,274726912
B,MEMBER,92301,8,1,6,0.024703700008103624,229635072,274726912
B,MEMBER,92301,8,1,7,0.02488769998308271,229635072,274726912
B,MEMBER,92301,8,1,8,0.02558139999746345,229635072,274726912
B,MEMBER,92301,8,1,9,0.026050699991174042,229635072,274726912
B,MEMBER,92301,8,1,10,0.0255131000012625,229635072,274726912
B,MEMBER,92301,8,1,11,0.024434999999357387,229635072,274726912
