arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass
SET,92302,cal,0,1563,0.2673599667514189,0.2971090525684795,0.41418184625449267,189.9252166748047,1.0,1.386217927120675,0.0
SET,92302,cal,0,1564,0.24768427155694583,0.2698766972645037,0.3307715127211718,151.6769790649414,0.75,1.3203582755415888,0.0
SET,92302,cal,0,1565,0.5020379577975591,0.5452035971471991,0.6863299688172483,314.7201385498047,0.5,1.4367164838660622,0.0
SET,92302,cal,0,1566,0.31340765153419364,0.3413969687613819,0.4174467013200842,191.42233276367188,0.625,1.3821806034865718,0.0
SET,92302,cal,0,1567,0.21939243242134998,0.24611808675855004,0.34839063259624115,159.75631713867188,0.875,1.5102459857323356,0.0
SET,92302,cal,0,1568,0.17871613651417473,0.19795650574785825,0.23159497229290557,106.19906616210938,1.0,1.611908316770304,0.0
SET,92302,cal,0,1569,0.16731471428966052,0.18558394332495412,0.2252491109538275,103.28913879394531,1.0,1.0793776830693065,0.0
SET,92302,cal,0,1570,0.08271593176117464,0.0919731511762459,0.07399351937167305,33.93010902404785,1.0,0.8953064318460049,0.04617000895611935
SET,92302,cal,0,1571,0.10252938357073757,0.11188898719345733,0.12941306148336193,59.34302520751953,0.875,0.937775670241153,0.014548191004881552
SET,92302,cal,0,1572,0.3103695259317646,0.3316118947007291,0.46190756182560355,211.81008911132812,1.0,1.141517711709787,0.0
SET,92302,cal,0,1573,0.6013067400406842,0.6543556155758545,0.785213199711033,360.0635528564453,0.25,1.393615935963386,0.0
SET,92302,cal,0,1574,0.4349859705248229,0.49001210638287884,0.6728252684441933,308.5274887084961,0.5,1.5003067529574698,0.0
SET,92302,cal,0,1575,0.19896123733571353,0.21957438038705152,0.2358375784934515,108.14453506469727,0.75,1.2028483044482756,0.0
SET,92302,cal,0,1576,0.18868881656966807,0.20965223334872524,0.29304307019829384,134.37640762329102,0.875,1.2890348743272881,0.0
SET,92302,cal,0,1577,0.15507098389903545,0.17161843404235558,0.19992948858091028,91.67869567871094,1.0,1.3550067911747254,0.0
SET,92302,cal,0,1578,0.3685669634712114,0.3976021366926954,0.47614234987706255,218.3375244140625,0.5,1.342364067111298,0.0
SET,92302,cal,0,1579,0.1623624388838616,0.17901000880126408,0.20628812782698713,94.594482421875,1.0,1.4907948937537,0.0
SET,92302,cal,0,1580,0.17260320226088105,0.19072730965752807,0.2368105295943314,108.5906867980957,1.0,1.2437274993203418,0.0
SET,92302,cal,0,1581,0.403931816182644,0.4422939908657191,0.5729825465104168,262.7440948486328,0.625,1.0603471160862867,0.0
SET,92302,cal,0,1582,1.0337625241393322,1.0991496425365725,1.2773228920529738,585.7229843139648,0.25,1.3801566279402913,0.0
SET,92302,cal,0,1583,0.27799054995632255,0.3086859314920428,0.4787641002040805,219.53974151611328,0.75,1.3866960306879408,0.0
SET,92302,cal,0,1584,0.3002753077575482,0.3245702195718418,0.42602640035378825,195.35659790039062,0.75,1.5210575643878401,0.0
SET,92302,cal,0,1585,0.5598974166686328,0.6191760640759534,0.8419186726150485,386.0661392211914,0.5,1.7132184224309503,0.0
SET,92302,cal,0,1586,0.6691538016914212,0.7344936607383611,0.932424238491648,427.56793212890625,0.5,1.6431785068616365,0.0
SET,92302,cal,0,1587,0.274785100764543,0.3013324542421708,0.38170408363938746,175.0323715209961,1.0,1.8949232818124129,0.0
SET,92302,cal,0,1588,0.49505946420784647,0.5451296280952456,0.7396634884950587,339.17649841308594,0.75,2.078426504739971,0.0
SET,92302,cal,0,1589,0.40665168423877984,0.4445675866704247,0.5958399094632048,273.22545623779297,0.5,1.5657515551444887,0.0
SET,92302,cal,0,1590,0.26009615791418744,0.2863245275307882,0.36250459621980263,166.2283477783203,1.0,1.6458379357923483,0.0
SET,92302,cal,0,1591,0.20607894189819007,0.22795644178437702,0.2869800614737119,131.59618377685547,1.0,1.5301574182405289,0.0
SET,92302,cal,0,1592,0.20953619249134428,0.22999722502940562,0.307439670143655,140.97804260253906,1.0,1.1759908638796854,0.0
SET,92302,cal,0,1593,0.3030797883791667,0.33055683958546783,0.4206773322259147,192.90375518798828,0.75,1.4693449380188321,0.0
SET,92302,cal,0,1594,0.3106918523630066,0.34632047952978184,0.45395402182958994,208.1629524230957,0.5,1.484857922318977,0.0
SET,92302,cal,0,1595,0.4705034535902177,0.5091946152648368,0.6664519379326478,305.60496520996094,0.625,1.6172481103089424,0.0
SET,92302,cal,0,1596,0.4260793393444154,0.4703592727988123,0.548449697140311,251.4944305419922,0.875,1.968869699289928,0.0
SET,92302,cal,0,1597,0.2863406948509713,0.30051276574284536,0.3671222289993934,168.34578704833984,1.0,1.7529213157118009,0.02077947000114198
SET,92302,cal,0,1598,0.48435333591391383,0.535679411362569,0.6806730163547227,312.12611389160156,0.875,1.9743820621645176,0.0
SET,92302,cal,0,1599,0.41901666851961517,0.4729088229599171,0.6457591823736759,296.11619567871094,0.5,1.692264819959623,0.0
SET,92302,cal,0,1600,0.521067988049552,0.5907055697920518,0.7637479464672248,350.2205505371094,0.5,1.5099195199832822,0.0
SET,92302,cal,0,1601,0.5880287409375773,0.6483311372692171,0.8128048770342744,372.71585845947266,0.375,1.663213275080719,0.01556485961639437
SET,92302,cal,0,1602,0.2592416644733265,0.2768343044829194,0.30373762930559733,139.28045272827148,0.75,1.6183796757073687,0.0
SET,92302,cal,0,1603,0.2757336805094095,0.3045577161670805,0.40095351803398593,183.8592987060547,0.875,1.6366166751852713,0.0
SET,92302,cal,0,1604,0.2440827235144964,0.2670931048642822,0.27625938086381985,126.68016052246094,1.0,1.8754541834667857,0.0
SET,92302,cal,0,1605,0.2618440973985476,0.28616118726092954,0.37476549712214247,171.85064697265625,1.0,1.7165498207765442,0.0
SET,92302,cal,0,1606,0.2028653067659672,0.22816860201951567,0.3105179977152836,142.3896255493164,1.0,1.3601759162574574,0.008966648913797667
SET,92302,cal,0,1607,0.37900964745989607,0.4038198363825242,0.5289547538971784,242.55492401123047,0.625,1.744446163000838,0.0
SET,92302,cal,0,1608,0.3438513786844171,0.3769119014520191,0.560539626984943,257.038330078125,1.0,1.9183797588968674,0.0
SET,92302,cal,0,1609,0.4528241978467327,0.4952795587956202,0.6194718498382963,284.06200408935547,0.5,1.6467483044732325,0.007397466843348979
SET,92302,cal,0,1610,0.2826454181063977,0.316790139201173,0.41810067892613667,191.72221755981445,1.0,1.6255973089195448,0.0
SET,92302,cal,0,1611,0.24749595611320466,0.27420811950859186,0.3695411050959557,169.45497512817383,0.625,1.3434731089529537,0.0
SET,92302,cal,0,1612,0.26096491025085794,0.28937062487939835,0.4145605498093796,190.09887313842773,1.0,1.6613507838696893,0.00857730139062222
SET,92302,cal,0,1613,0.33453895312758775,0.36387490101373987,0.45227584007251465,207.39341354370117,0.625,1.4190885199074135,0.0
SET,92302,cal,0,1614,0.2687654230446232,0.2996346760663775,0.4020786144090201,184.37521743774414,0.875,1.502540762230437,0.0
SET,92302,cal,0,1615,0.23011058863667025,0.2513890856551615,0.3655388375166005,167.61971473693848,1.0,1.1892452137753824,0.045634604602947215
SET,92302,cal,0,1616,0.3028838338953504,0.33099542421246253,0.4703017649151284,215.65929412841797,0.875,1.289105025951796,0.0
SET,92302,cal,0,1617,1.037386365764552,1.1136629760662333,1.3507522826366545,619.3944091796875,0.25,1.5352068565117578,0.0
SET,92302,cal,0,1618,0.35186643572613796,0.3922205212742723,0.4744428216946233,217.55819702148438,1.0,2.247185516242417,0.0
SET,92302,cal,0,1619,0.41241908299370605,0.45211906599600404,0.5357635647964669,245.67713928222656,0.625,1.9946539329332917,0.009519755689580136
SET,92302,cal,0,1620,0.2678977148198377,0.2887202057503687,0.3699308146215194,169.6336784362793,1.0,1.8327040494900981,0.00835736341055111
SET,92302,cal,0,1621,0.4701874622120518,0.5126606165994552,0.7033587427338132,322.52877044677734,0.625,1.7910065600742984,0.0
SET,92302,cal,0,1622,0.5338537894968031,0.5940433507594998,0.7545277215694065,345.99256896972656,0.5,1.7654384964230179,0.0
SET,92302,cal,0,1623,0.31583232871527095,0.34183579812726017,0.43854272629290625,201.0960235595703,0.75,1.5336045851722373,0.0
SET,92302,cal,0,1624,0.2631420140555816,0.28601586643730026,0.3415015271928169,156.59728240966797,0.875,1.8789479552353978,0.0
SET,92302,cal,0,1625,0.16262750943824145,0.17615484972316198,0.11873177942004941,54.445068359375,1.0,1.6918807267650897,0.0
SET,92302,cal,0,1626,0.21255255557321914,0.23263627142374538,0.2842206075695123,130.3308219909668,1.0,1.5712645689769056,0.0
SET,92302,cal,0,1627,0.1833245187062803,0.20313400823263614,0.22904731053342103,105.03082275390625,0.875,1.0896333764962047,0.015216012371957209
SET,92302,cal,0,1628,0.10114070556947989,0.11150987495860398,0.07283602068689901,33.39933204650879,1.0,1.0811987308318916,0.05918534451089277
SET,92302,cal,0,1629,0.07924427219494376,0.08664143883882175,0.08348240683524852,38.28128719329834,1.0,0.8871334639491651,0.10975204115277713
SET,92302,cal,0,1630,0.07934383713997734,0.08709112926389162,0.0657230918575117,30.137661933898926,1.0,0.9462288588447241,0.24074840002335268
SET,92302,cal,0,1631,0.11991553501298481,0.13160467292791506,0.19790647595307712,90.75103282928467,1.0,0.6882703357977391,0.33999438574246765
SET,92302,cal,0,1632,0.22499537270032927,0.239621436099484,0.3724715966094623,170.79876708984375,1.0,1.0909525446128643,0.0
SET,92302,cal,0,1633,0.7731166881067262,0.8257603230403521,0.9864549111253309,452.3439750671387,0.5,1.4260842232945903,0.0
SET,92302,cal,0,1634,0.1421779996305468,0.16104418830212933,0.11101115962168079,50.904738426208496,1.0,1.2059743235196345,0.2236466163040018
SET,92302,cal,0,1635,0.10656682591116955,0.120005015136699,0.13702328673723133,62.832733154296875,1.0,1.0680158703518283,0.05261399439240394
SET,92302,cal,0,1636,0.09997087092183816,0.1111983000373835,0.09677857401219958,44.378313064575195,1.0,1.1131619300021929,0.0216504318480571
SET,92302,cal,0,1637,0.19583288492030837,0.2123988908940331,0.26204482033896725,120.16200065612793,0.75,1.0410124587296896,0.0
SET,92302,cal,0,1638,0.16265948827070914,0.17954356117347178,0.2212081727360061,101.4361457824707,1.0,1.4289197747927167,0.0
SET,92302,cal,0,1639,0.2941736412653141,0.3239432023651477,0.44953974577954714,206.13876342773438,0.75,1.0712490135805193,0.0
SET,92302,cal,0,1640,0.1248609479452587,0.14053361531892838,0.17846675181943752,81.83684730529785,0.875,0.7603032533832337,0.01808630802387299
SET,92302,cal,0,1641,0.15984904969580715,0.17868056631819693,0.2314468325931132,106.13113594055176,0.75,0.3870919664275468,0.6888977571372896
SET,92302,cal,0,1642,0.08795619705798557,0.09959306902347323,0.10461698702110717,47.972657680511475,0.875,0.5819902887906809,0.29510910315306005
SET,92302,cal,0,1643,0.2643029846382603,0.28541485369019187,0.3545477078464668,162.57967567443848,0.5,0.46547837122947755,0.022829237019647976
SET,92302,cal,0,1644,0.35297344345791287,0.38653470180151106,0.5033959949913267,230.83482360839844,0.5,0.9316198033183958,0.0
SET,92302,cal,0,1645,0.34661689967700465,0.382483484019094,0.49895710316862146,228.79934692382812,0.375,0.9225721103212545,0.0
SET,92302,cal,0,1646,0.47742844332527656,0.5107952736870729,0.5798758321861501,265.9050464630127,0.375,0.610646423583624,0.13622624172013517
SET,92302,cal,0,1647,0.706751346511253,0.7466942023214085,0.857177440205884,393.06312561035156,0.375,1.1896562250119542,0.0
SET,92302,cal,0,1648,0.23047253513210997,0.24760933295406318,0.3072638907329228,140.8974380493164,0.75,1.3097972418188952,0.02730855352988911
SET,92302,cal,0,1649,0.0758423609461598,0.08277126881187241,0.08035446920607603,36.84695529937744,1.0,0.7932013668159419,0.1343259906423558
SET,92302,cal,0,1650,0.14901639587257814,0.1634768056863017,0.21459492371023833,98.40360641479492,0.875,0.8949119347647918,0.014762727928679793
SET,92302,cal,0,1651,0.11788401128210513,0.12995143730979877,0.15112181454931092,69.29768562316895,1.0,0.924711021518794,0.022244004181429855
SET,92302,cal,0,1652,0.10761445763306174,0.11701593402183551,0.1256527297635721,57.61870574951172,1.0,0.816195166785794,0.18295241053853814
SET,92302,cal,0,1653,0.08877084423165907,0.09575974057521211,0.09515363769376081,43.6331901550293,1.0,0.8806215267344428,0.014306260166270582
SET,92302,cal,0,1654,0.21286116641787006,0.23024232618007168,0.3180431575472674,145.8403263092041,0.875,0.897939986762887,0.0
SET,92302,cal,0,1655,0.11939142468533659,0.13399906321229854,0.15610336395039642,71.58200073242188,1.0,0.962552755660463,0.0
SET,92302,cal,0,1656,0.10255702214994775,0.11033079110615893,0.13071427834607297,59.93970489501953,1.0,0.8179878542084069,0.1932437743825482
SET,92302,cal,0,1657,0.14967789353372973,0.16349552524148708,0.21278022174660013,97.57146549224854,0.875,0.6559493323543594,0.31231957556856194
SET,92302,cal,0,1658,0.5528873667747926,0.595959003364664,0.7461903202695872,342.1694107055664,0.375,1.0701989697313345,0.0
SET,92302,cal,0,1659,0.557247581332122,0.6018259905475285,0.6988457956193741,320.45933532714844,0.25,1.3334494741924545,0.0
SET,92302,cal,0,1660,0.19965684905571507,0.22346613076361338,0.25973801297556526,119.10420227050781,1.0,1.5917817468596795,0.0
SET,92302,cal,0,1661,0.14282470237166958,0.15643778869297947,0.15016150409275697,68.85733032226562,1.0,1.3257411144464553,0.0
SET,92302,cal,0,1662,0.24643833958577865,0.2694947483948401,0.39064810276365497,179.13369750976562,1.0,1.2544152036129532,0.0
SET,92302,cal,0,1663,0.17324246676433847,0.18836760084406654,0.18957228784764477,86.92934799194336,1.0,1.4318739191604384,0.017096463463481787
SET,92302,cal,0,1664,0.34289534240250635,0.37342599857808817,0.4260660983825632,195.3748016357422,0.625,1.4891005451574229,0.0
SET,92302,cal,0,1665,0.39580639694056013,0.43797812184584706,0.575491425325612,263.8945541381836,0.625,1.4594775175388421,0.0
SET,92302,cal,0,1666,0.3629949320453739,0.39013938742506804,0.4487679302486002,205.78484344482422,0.5,1.3548497772351604,0.0
SET,92302,cal,0,1667,0.6273176117621447,0.6796665103998151,0.845944561852557,387.9122314453125,0.375,1.368429556130783,0.0
SET,92302,cal,0,1668,0.16388308798718187,0.17368914748252123,0.13058220669795256,59.87914276123047,1.0,1.6866494539274928,0.0
SET,92302,cal,0,1669,0.226490997389869,0.24323583482492103,0.3549241777633139,162.7523078918457,1.0,1.437854414301007,0.0
SET,92302,cal,0,1670,0.47269223730731436,0.519474389475042,0.7502849739467128,344.04703521728516,0.625,1.5849836570070348,0.0
SET,92302,cal,0,1671,0.26808137051506065,0.29330415165881896,0.3870235363057274,177.4716339111328,0.875,1.551099640388435,0.0
SET,92302,cal,0,1672,0.15333686169035762,0.16623954742435515,0.19849691549976758,91.02178192138672,1.0,1.1507959384058297,0.16999973698896495
SET,92302,cal,0,1673,0.2636146371924151,0.2892296217756166,0.40539557105764135,185.89622497558594,0.75,1.354904720779439,0.0
SET,92302,cal,0,1674,0.29946655531817257,0.3210595879492875,0.37341437487916723,171.23108291625977,0.5,1.1649430915197625,0.00906872276910601
SET,92302,cal,0,1675,0.15683344688168904,0.17176259929452342,0.2279698651032365,104.5367546081543,1.0,1.1063505714245072,0.012837960257202654
SET,92302,cal,0,1676,0.2931226416566,0.3157390099370041,0.4794408800517239,219.85008239746094,0.875,1.5031587177436876,0.0
SET,92302,cal,0,1677,0.3776135277144708,0.41108102234754623,0.5578481971338223,255.80416107177734,0.625,1.3414606957071225,0.0
SET,92302,cal,0,1678,0.20546959948485702,0.2250586349165256,0.3234965245091237,148.34099578857422,1.0,1.3987851171990293,0.0
MEMBER,92301,raw,0,1437,0.47999343646792925,0.5360205789375355,0.7113709063695537,326.2027893066406,1.0,2.9353255887237633,0.0
MEMBER,92301,raw,0,1438,0.4029350738166243,0.4425450093085352,0.6035105968447221,276.7428894042969,1.0,2.7982448679566367,0.0
MEMBER,92301,raw,0,1439,0.36134473216306695,0.40359733058578756,0.5460836463754168,250.40946578979492,1.0,2.58448875228064,0.04333333333333333
MEMBER,92301,raw,0,1440,0.346877209126569,0.39147601981359414,0.5638544789392473,258.5583724975586,1.0,2.485914886494584,0.0
MEMBER,92301,raw,0,1441,0.3813070594362079,0.4165826739271503,0.5605899649506004,257.0614128112793,0.875,2.0351208926432864,0.0
MEMBER,92301,raw,0,1442,0.1946251400850235,0.22688440750756755,0.25881074538789095,118.67899894714355,1.0,2.0230965202830973,0.0
MEMBER,92301,raw,0,1443,0.4186259195181131,0.4601446859491051,0.6006892083587477,275.4491271972656,0.625,2.313289156381949,0.0
MEMBER,92301,raw,0,1444,0.9359493467278572,1.0100594459217052,1.416381043841864,649.4888153076172,0.75,2.761845943363924,0.0
MEMBER,92301,raw,0,1445,0.5476656474972006,0.6010334673941348,0.7671669350359895,351.78834533691406,0.75,2.689141882019322,0.0
MEMBER,92301,raw,0,1446,0.7167775034522893,0.7731707209715883,1.0659883561322474,488.81444549560547,0.625,2.349125054447527,0.0
MEMBER,92301,raw,0,1447,0.29747492220678357,0.336960056063067,0.2905239507558099,133.22125244140625,1.0,2.9476661019763495,0.0
MEMBER,92301,raw,0,1448,0.3216648847906963,0.36715334593894566,0.44443102875128904,203.79613494873047,1.0,2.724165684198687,0.06499999999999999
MEMBER,92301,raw,0,1449,0.6509920733211715,0.7015427626559605,0.9154269434813873,419.7737350463867,0.75,2.169886487097142,0.0
MEMBER,92301,raw,0,1450,0.37594110322342666,0.4241592009637559,0.47433956688884915,217.51084899902344,1.0,3.2143704701238223,0.0
MEMBER,92301,raw,0,1451,0.6371410057039328,0.6772300688406043,0.9693202452958833,444.4867858886719,0.875,2.432416085920776,0.0
MEMBER,92301,raw,0,1452,0.5850694117166442,0.6369431011189062,0.8138799349258465,373.2088317871094,0.75,2.626816193135402,0.0
MEMBER,92301,raw,0,1453,0.2841643307661956,0.32246533946510186,0.313297408780219,143.6641387939453,1.0,2.870169684948058,0.0
MEMBER,92301,raw,0,1454,0.7364461931292374,0.7820575146867362,1.182535754014642,542.2578544616699,0.875,2.172049846648478,0.0
MEMBER,92301,raw,0,1455,0.526541067238137,0.5787457473066107,0.7973120474699245,365.6115417480469,1.0,2.5155202904178675,0.0
MEMBER,92301,raw,0,1456,0.2504839589521094,0.28757236913302825,0.30482440859753485,139.77880096435547,1.0,2.387439945500896,0.005277777777777777
MEMBER,92301,raw,0,1457,0.1942870808157246,0.22510827048551574,0.2251624982072663,103.24942207336426,0.75,1.8449908649611486,0.0
MEMBER,92301,raw,0,1458,0.16520785306102698,0.1917477925111926,0.18772602170846606,86.08273315429688,0.875,1.6609670463102628,0.0
MEMBER,92301,raw,0,1459,0.19646909006106,0.2267171222068155,0.1269940439646518,58.23377227783203,1.0,2.13449480431667,0.0
MEMBER,92301,raw,0,1460,0.21175729470307342,0.2446352449207912,0.231940682892612,106.35759353637695,1.0,2.0889620762368533,0.0
MEMBER,92301,raw,0,1461,0.4992789403107594,0.5485691801375423,0.8051917900616501,369.22483825683594,1.0,2.6943736425553553,0.0
MEMBER,92301,raw,0,1462,0.1895011209671752,0.21760700776135836,0.24688693665319333,113.21127510070801,1.0,1.7606109411826951,0.0
MEMBER,92301,raw,0,1463,0.8892365912512539,0.9572554172354517,1.3842004174781803,634.7322235107422,0.5,2.3460263038539697,0.0
MEMBER,92301,raw,0,1464,0.49675520652061766,0.542419690336889,0.781182651861598,358.21532440185547,0.875,2.604682524748044,0.0
MEMBER,92301,raw,0,1465,0.223318344545797,0.2576317798378456,0.19659103576582754,90.14783096313477,1.0,2.0884656096276206,0.015555555555555555
MEMBER,92301,raw,0,1466,0.1564764312990683,0.1830802745756291,0.16415851160011008,75.27573013305664,1.0,1.6857835801898517,0.0
MEMBER,92301,raw,0,1467,0.431862826934224,0.47239850446725756,0.7196297351878601,329.98991775512695,1.0,1.882626380654515,0.0
MEMBER,92301,raw,0,1468,0.22296398880520393,0.2475566959541767,0.23979224920113124,109.95796966552734,1.0,2.1874079882549737,0.0
MEMBER,92301,raw,0,1469,0.2917464841669897,0.3262134550843073,0.39005456232840086,178.8615264892578,1.0,2.1263760042220334,0.0
MEMBER,92301,raw,0,1470,0.394125374433815,0.4287753082328062,0.5824651178113043,267.0923767089844,0.875,1.9805034096047933,0.0
MEMBER,92301,raw,0,1471,0.5040601318935587,0.5435995638540962,0.7527304207691569,345.16840744018555,0.625,1.568541604066569,0.0
MEMBER,92301,raw,0,1472,0.22703134464732388,0.2575396467285841,0.2546724380213278,116.78135681152344,1.0,2.1157532542899995,0.0
MEMBER,92301,raw,0,1473,0.45138920127095933,0.48266634858699686,0.6731453067646042,308.67424392700195,0.75,1.4242023624486597,0.0
MEMBER,92301,raw,0,1474,0.3806381100603778,0.4148715317512317,0.5581453832989428,255.94043731689453,0.75,1.8145211096680507,0.0
MEMBER,92301,raw,0,1475,0.6514377319176836,0.7063271999010008,1.0094493454151108,462.88819122314453,0.625,2.088127943452437,0.0
MEMBER,92301,raw,0,1476,0.3671050588098974,0.4053241659984701,0.5050855404339231,231.6095733642578,1.0,2.2858511467006877,0.0
MEMBER,92301,raw,0,1477,0.9034433306948869,0.9773929010074913,1.2649825119035853,580.0642395019531,0.25,2.3287405908517504,0.0
MEMBER,92301,raw,0,1478,1.0584794610347694,1.135502966297198,1.490536395904814,683.4931335449219,0.125,1.9884235822928822,0.0
MEMBER,92301,raw,0,1479,0.43775677291776927,0.48092827630656226,0.6355110014784437,291.4168395996094,0.875,2.128642768320241,0.0
MEMBER,92301,raw,0,1480,0.4919944923306162,0.533944225988821,0.6226741963145721,285.53045654296875,0.75,2.2906820440791207,0.0
MEMBER,92301,raw,0,1481,0.33876318160706237,0.3791011969933614,0.4654161953981566,213.4189910888672,1.0,2.483323067749195,0.0
MEMBER,92301,raw,0,1482,0.29292687070909873,0.3221868925664563,0.3766094755501072,172.6962127685547,1.0,1.992373868913981,0.0
MEMBER,92301,raw,0,1483,0.5058195413737829,0.5479532980070052,0.6999573071492722,320.9690246582031,0.625,1.7236054694766083,0.0
MEMBER,92301,raw,0,1484,0.6818685592730717,0.7136673874204832,0.8855169079328508,406.05833435058594,0.5,1.7283071985204248,0.0
MEMBER,92301,raw,0,1485,0.2626820991139608,0.2994313249059044,0.23639470688512895,108.40000915527344,1.0,2.7632222137923534,0.0
MEMBER,92301,raw,0,1486,0.3083905690275869,0.34833487492717685,0.46183798212889915,211.77818298339844,1.0,2.223721335810384,0.0
MEMBER,92301,raw,0,1487,0.6495947949237713,0.6811063521171894,0.9100220052861935,417.29527282714844,0.5,1.7750399642351709,0.0
MEMBER,92301,raw,0,1488,0.28895703826618435,0.32050599846199257,0.3671380516420442,168.35304260253906,1.0,2.554047019370176,0.0
MEMBER,92301,raw,0,1489,0.5293477139251714,0.5813896387960031,0.7983353282175119,366.08077239990234,0.625,2.1335180140204253,0.0
MEMBER,92301,raw,0,1490,0.34875769874072526,0.3852243522800929,0.5356533220728028,245.6265869140625,1.0,2.0093563894692745,0.0
MEMBER,92301,raw,0,1491,0.36300386906799015,0.4015722157131061,0.5918318227784161,271.3875274658203,1.0,2.2397950277303877,0.0
MEMBER,92301,raw,0,1492,0.40775010944582624,0.44878692296574774,0.6021214486818957,276.1058883666992,0.875,2.33603582738778,0.0
MEMBER,92301,raw,0,1493,0.5533029184186806,0.5912934898523416,0.7656994223653969,351.1154098510742,0.75,1.952494087722328,0.0
MEMBER,92301,raw,0,1494,0.3165564589314333,0.35188831769130435,0.43290177948992853,198.50933837890625,1.0,2.3710225686454787,0.0
MEMBER,92301,raw,0,1495,0.704071155386695,0.7638191441072459,1.0171270373524177,466.4088363647461,0.5,2.270308087317029,0.0
MEMBER,92301,raw,0,1496,0.20249473101519638,0.23557214206266996,0.2272778865341824,104.21944427490234,1.0,2.1861400139159395,0.11527777777777776
MEMBER,92301,raw,0,1497,0.43417426195572495,0.4833933602874704,0.6677827702568925,306.21522521972656,1.0,2.5984269697692692,0.0
MEMBER,92301,raw,0,1498,0.6515194504229727,0.7088140948744066,0.9329505784498602,427.80928802490234,0.625,2.442370591247733,0.0
MEMBER,92301,raw,0,1499,0.344580357494554,0.38052612486714177,0.5207711200667379,238.80227661132812,1.0,2.0932526453428686,0.0
MEMBER,92301,raw,0,1500,0.6223588743492098,0.6721878525732712,0.9199353817249974,421.84110260009766,0.5,1.9187841139336754,0.0
MEMBER,92301,raw,0,1501,0.29179837972743616,0.3222906007549983,0.41136266229023355,188.63246536254883,1.0,2.196553429952945,0.0
MEMBER,92301,raw,0,1502,0.4728093125674972,0.5163555157576994,0.6981218972396726,320.1273880004883,1.0,2.425353630239982,0.0
MEMBER,92301,raw,0,1503,0.47910373063663836,0.5318118151493845,0.7130533640668617,326.9742889404297,0.75,2.0931479471992924,0.0
MEMBER,92301,raw,0,1504,0.34280306216165035,0.37899969656168186,0.5472608692903304,250.94928741455078,1.0,2.3141960716587686,0.0
MEMBER,92301,raw,0,1505,0.21445553921384858,0.24042704367851686,0.20927095385411956,95.96227264404297,1.0,2.1780928358202,0.0
MEMBER,92301,raw,0,1506,0.23531568577796969,0.26588330480303257,0.25971495284652835,119.0936279296875,1.0,2.296174297972139,0.0
MEMBER,92301,raw,0,1507,0.7184598841657064,0.7741550167168374,1.058265276004455,485.27298736572266,0.5,2.310281290315711,0.0
MEMBER,92301,raw,0,1508,0.5325731800841815,0.579919121320718,0.841154643621179,385.7157897949219,0.75,2.3259515963565662,0.0
MEMBER,92301,raw,0,1509,0.3255964212327068,0.3645312099823849,0.5068868426490598,232.4355697631836,1.0,2.2633039308369165,0.0
MEMBER,92301,raw,0,1510,0.41097489002391197,0.447258986711975,0.5679228280968871,260.42393493652344,0.0,1.8941396367347523,0.0
MEMBER,92301,raw,0,1511,0.14614461475376403,0.1685882368643874,0.1928193112441921,88.41828727722168,1.0,1.4869157476722745,0.0
MEMBER,92301,raw,0,1512,1.0741580147148593,1.145422640181053,1.4176611971235067,650.0758361816406,0.125,1.584515106713825,0.0
MEMBER,92301,raw,0,1513,0.3192209444995897,0.34770417725530334,0.4683425357556784,214.76087951660156,1.0,2.3969288932768578,0.0
MEMBER,92301,raw,0,1514,0.4717253155990993,0.5151123851305537,0.7262642391305433,333.0322036743164,0.875,2.386102961313223,0.0
MEMBER,92301,raw,0,1515,0.5085574496272446,0.5639487315320699,0.6498911548599139,298.0109329223633,0.75,2.6923174497959694,0.0
MEMBER,92301,raw,0,1516,0.7123900292686496,0.7787712254770761,1.0485211735575857,480.8047790527344,0.625,2.635317344644443,0.0
MEMBER,92301,raw,0,1517,0.8510666685524964,0.9256652388760575,1.2525739995547698,574.3742523193359,0.5,2.6918498249859324,0.0
MEMBER,92301,raw,0,1518,0.2696722186250198,0.30469318991907435,0.2700486525464139,123.83219909667969,1.0,2.754603590392212,0.0
MEMBER,92301,raw,0,1519,0.401175575386531,0.4421104924400526,0.5663435919295539,259.69976806640625,0.875,2.4494790008076035,0.0
MEMBER,92301,raw,0,1520,0.30522185593306395,0.34301900430821775,0.3749038911721633,171.9141082763672,0.875,2.6486764675542656,0.0
MEMBER,92301,raw,0,1521,0.6315555633035139,0.6866389164985592,0.9239727344754254,423.6924514770508,0.625,2.7628633675708034,0.0
MEMBER,92301,raw,0,1522,0.29814268012628564,0.3379093296763969,0.428659023548285,196.56380081176758,1.0,2.37748539857919,0.0
MEMBER,92301,raw,0,1523,0.6769829382713307,0.7195360619636796,0.9971129749995591,457.23128509521484,0.625,2.004129435206528,0.0
MEMBER,92301,raw,0,1524,0.26001433320101663,0.292259953281517,0.13451628800470652,61.683135986328125,1.0,3.0285390393343246,0.0
MEMBER,92301,raw,0,1525,0.35298505527243274,0.3922166847594583,0.5020499556267215,230.21759033203125,1.0,2.6834852539958414,0.0
MEMBER,92301,raw,0,1526,0.45177785670620324,0.4987469228666598,0.6490793418179966,297.638671875,0.875,2.379575796780699,0.0
