arm,seed,mode,lead,crps,pinball,nmae,raw_mae,coverage,width,negative_mass,native_pinball
FULL9,92302,raw,127,0.03369375799724832,0.03664170062022196,0.04337317262498509,0.4837415512541638,0.9613970588235294,0.21775335500848836,0.503449527959332,
FULL9,92302,raw,128,0.14691826607658842,0.16052051076819782,0.2063341758651973,2.1348667458754362,0.8345588235294118,0.6707639665673668,0.026279956427015253,
FULL9,92302,cal,1,0.006226869785388505,0.007374787757514626,0.006583413550362124,0.06398104876279831,1.0,0.07562880782183587,0.6503267973856208,
FULL9,92302,cal,2,0.004983876483107502,0.005983237715898732,0.004835265208330456,0.047322425772162044,1.0,0.06493238713052825,0.5496323529411765,
FULL9,92302,cal,3,0.005199585799811362,0.006225683193479278,0.0045713372828727165,0.04471836107618669,0.9981617647058824,0.0628389115261355,0.5553513071895424,
FULL9,92302,cal,4,0.005915002509077001,0.007111482754772393,0.005233063282870597,0.05225935666000142,0.9852941176470589,0.07543227747420941,0.5998774509803921,
FULL9,92302,cal,5,0.006964261001865175,0.008337789308384727,0.0058468255407129206,0.05967941485783633,0.9889705882352942,0.08588849528157934,0.5655637254901961,
FULL9,92302,cal,6,0.007826037665724652,0.009326186007300168,0.008406351412076766,0.08444798693937414,1.0,0.09775188094064058,0.579452614379085,
FULL9,92302,cal,7,0.028411237145271467,0.03295369363205025,0.03451798986652078,0.376140421085224,0.9926470588235294,0.27763788177955045,0.39195261437908496,
FULL9,92302,cal,8,0.1353729238296,0.1477018265923413,0.1921951162986321,1.9853132495293668,0.8933823529411765,0.7165607278297595,0.04125816993464052,
FULL9,92302,cal,9,0.2649464756148258,0.28813535140529906,0.39192673510538906,3.900106541593285,0.8731617647058824,1.3090166299698272,0.001633986928104575,
FULL9,92302,cal,10,0.37374755760301537,0.4057091233434777,0.5575949461351657,5.4437797004630895,0.8455882352941176,1.7719369049853015,0.001633986928104575,
FULL9,92302,cal,11,0.4421233706992246,0.47953669841298063,0.6561335355777217,6.361763973610804,0.8566176470588235,2.0790051208082465,0.0024509803921568627,
FULL9,92302,cal,12,0.45535598757923273,0.49433539867555465,0.6725586695250722,6.460375261109541,0.8658088235294118,2.1921130248528296,0.0026552287581699343,
FULL9,92302,cal,13,0.4489798679136263,0.48699804985412243,0.6648881209871839,6.438383341383408,0.8474264705882353,2.1282645777617013,0.0026552287581699343,
FULL9,92302,cal,14,0.40992319775825964,0.4448386763537195,0.6072264344406934,5.914529494612532,0.84375,1.9352723412604425,0.0026552287581699343,
FULL9,92302,cal,15,0.32684450499195955,0.354151175460781,0.48329420343426743,4.757264403304468,0.8180147058823529,1.506387886824776,0.001838235294117647,
FULL9,92302,cal,16,0.19614309762668214,0.2118836827735951,0.2899637479294207,2.922426863136934,0.8363970588235294,0.8861885079735461,0.02369281045751634,
FULL9,92302,cal,17,0.03208051981722247,0.03773284840055397,0.0342594586756936,0.3712128472226836,0.9963235294117647,0.344155692404682,0.35334967320261434,
FULL9,92302,cal,18,0.01990776347941219,0.021541919703660452,0.025857599905629466,0.24630937506170833,0.84375,0.11441416748724652,0.8051470588235294,
FULL9,92302,cal,19,0.005423277533905889,0.00644960756095973,0.006156089119406312,0.05986317290979273,0.9761029411764706,0.0721500943580668,0.639297385620915,
FULL9,92302,cal,20,0.00479418316935985,0.005732768843994581,0.003918942290539627,0.03971691341961131,0.9485294117647058,0.061516776352266524,0.576797385620915,
FULL9,92302,cal,21,0.005264029132702937,0.005869254025686188,0.008034659988296831,0.07992360434111427,0.9283088235294118,0.04208530225853757,0.7551062091503268,
FULL9,92302,cal,22,0.003883018243007772,0.004620055300959455,0.004005392634159589,0.040885797756559705,0.9742647058823529,0.05122833499317147,0.4013480392156863,
FULL9,92302,cal,23,0.0043895566442591055,0.005260247275195822,0.00561274276107168,0.05450488977572497,0.9981617647058824,0.061721738606071615,0.6527777777777777,
FULL9,92302,cal,24,0.005383701594357887,0.006296074626374796,0.007617273954044662,0.07322657327441608,1.0,0.063939497500243,0.7048611111111112,
FULL9,92302,cal,25,0.004577899145394667,0.005374380070223321,0.006082132228815919,0.060027265373398274,1.0,0.05413079721483869,0.6570669934640522,
FULL9,92302,cal,26,0.0034527078807548538,0.004138837217727177,0.0037056739391622628,0.036986778764163744,1.0,0.0464921120752396,0.5177696078431372,
FULL9,92302,cal,27,0.004480563414980612,0.005108404820802995,0.006668685239499228,0.0651248680318103,1.0,0.04337916308664799,0.7195669934640522,
FULL9,92302,cal,28,0.00463150803791695,0.00562391819213706,0.004444730172183173,0.04479167873368544,0.9944852941176471,0.06642514334046598,0.5931372549019607,
FULL9,92302,cal,29,0.005238963752259759,0.006319327547410553,0.004445023707754452,0.04602226790259866,0.9944852941176471,0.0728716824118688,0.5392156862745099,
FULL9,92302,cal,30,0.006568079655910492,0.007979537377940429,0.005916289273324307,0.06196186691522598,0.9908088235294118,0.10044832124853426,0.625,
FULL9,92302,cal,31,0.028080658058355506,0.032616730745665255,0.03530688069861207,0.38555675588876887,0.9963235294117647,0.282521791337797,0.40298202614379086,
FULL9,92302,cal,32,0.14239634236209847,0.15540238071264423,0.2007087586895508,2.073242876017877,0.8786764705882353,0.7528465235498146,0.042279411764705885,
FULL9,92302,cal,33,0.2826853901671522,0.3068345606321002,0.41635270202024616,4.1584996743237275,0.8639705882352942,1.3588668510595507,0.0,
FULL9,92302,cal,34,0.4010648507828106,0.4344226708290499,0.5912302348728395,5.768806059872183,0.8400735294117647,1.851410343752369,0.0,
FULL9,92302,cal,35,0.4641971182487916,0.5031329309586509,0.6799288860192823,6.587331580929458,0.8345588235294118,2.1696750577309114,0.0,
FULL9,92302,cal,36,0.47494920378611843,0.5155523822250032,0.6974246019703173,6.693880304584608,0.8419117647058824,2.267609363438791,0.0,
FULL9,92302,cal,37,0.47069183775524054,0.509992436454733,0.6961602583754664,6.745966805364279,0.8216911764705882,2.1860767395650873,0.0,
FULL9,92302,cal,38,0.43052768142644227,0.4661191634297673,0.6320696992101527,6.161158185780925,0.8235294117647058,1.9653639954169937,0.0,
FULL9,92302,cal,39,0.3447980854185044,0.37224249013879773,0.5051540978204544,4.985734908464913,0.8088235294117647,1.5226914527953848,0.0,
FULL9,92302,cal,40,0.2069921364022956,0.22256764033183657,0.2991295029507427,3.028320965030135,0.7959558823529411,0.8945931763527772,0.0055147058823529415,
FULL9,92302,cal,41,0.04323178909445757,0.048648405658757644,0.07057349047998071,0.7112561102292281,0.9981617647058824,0.3200412051669855,0.24489379084967322,
FULL9,92302,cal,42,0.009813991788050425,0.011113878099097134,0.012596845191209065,0.12636245787143707,0.9448529411764706,0.09564067877471275,0.6491013071895424,
FULL9,92302,cal,43,0.004454653349131699,0.005395070398023754,0.0046117627337719826,0.045747276614694035,0.9816176470588235,0.06949417534235612,0.4820261437908497,
FULL9,92302,cal,44,0.004990367973777884,0.0058859358948887336,0.0051493635275570975,0.050440123414292055,0.9797794117647058,0.05950118535504917,0.6423611111111112,
FULL9,92302,cal,45,0.008083173835485007,0.008783745426799402,0.011454147963593125,0.11043596793623532,0.9264705882352942,0.04948056280180064,0.8084150326797385,
FULL9,92302,cal,46,0.004326544444983406,0.005223303480628792,0.004361754908174021,0.04566279053688049,0.9926470588235294,0.0615989210845926,0.5098039215686275,
FULL9,92302,cal,47,0.005428361533076287,0.006415216324141873,0.00619592864949801,0.0618242893148871,1.0,0.06374670412022058,0.6213235294117646,
FULL9,92302,cal,48,0.005428707620941,0.006375724131619518,0.0068497207519714505,0.06572956109748167,0.9926470588235294,0.06268872559470871,0.6756535947712418,
FULL9,92302,cal,49,0.00511257701919802,0.0061867921977038385,0.004812454271971415,0.04760714401217068,0.9981617647058824,0.06992951751220658,0.5957924836601307,
FULL9,92302,cal,50,0.004374872899476231,0.005317003975399218,0.004634071911260631,0.04535441056770437,0.9981617647058824,0.06562747195727037,0.594158496732026,
FULL9,92302,cal,51,0.006560974307539318,0.007420408335883051,0.010826715201662023,0.10362521997269462,1.0,0.058398468322324266,0.6942401960784313,
FULL9,92302,cal,52,0.00572236597508364,0.006645496527202695,0.008046942528880418,0.07799048634136424,0.9926470588235294,0.06107146204910399,0.5957924836601307,
FULL9,92302,cal,53,0.005838645870150315,0.006844354344665732,0.00794949598947829,0.0773001120370977,0.9871323529411765,0.07004315205531156,0.6627859477124183,
FULL9,92302,cal,54,0.00840762294869302,0.00965957540745061,0.009199695436708007,0.09161975892151103,0.9522058823529411,0.09042436751974255,0.744281045751634,
FULL9,92302,cal,55,0.030653558069342033,0.03509641629631172,0.04341803993338286,0.4669965871452244,0.9963235294117647,0.2713883312902246,0.39174836601307184,
FULL9,92302,cal,56,0.14340811506208606,0.15607406972220303,0.20140167783911367,2.0838008038665388,0.8676470588235294,0.7349141984430662,0.01736111111111111,
FULL9,92302,cal,57,0.28412004213863745,0.3082687134746592,0.41798824112625754,4.17512338871465,0.8658088235294118,1.3708102428931441,0.0,
FULL9,92302,cal,58,0.40320780753298463,0.4366186360624031,0.5914498338693817,5.773892601048026,0.8492647058823529,1.870015543658165,0.0,
FULL9,92302,cal,59,0.46528424037488625,0.5043949382566414,0.6746280869343205,6.534747649805949,0.84375,2.1769060762006167,0.0,
FULL9,92302,cal,60,0.4758865734499543,0.5170454710585553,0.6935729102798428,6.6435733638046415,0.8290441176470589,2.300840303669666,0.0,
FULL9,92302,cal,61,0.4699208079055806,0.5101047977893811,0.6884410983870763,6.672494938377948,0.8216911764705882,2.2543782588988432,0.0,
FULL9,92302,cal,62,0.4295476102183974,0.46628388781098384,0.6296919527948844,6.136136490742073,0.8529411764705882,2.0417094137258776,0.0,
FULL9,92302,cal,63,0.3437675862972661,0.37277026573311217,0.507374917171767,5.006642536650522,0.8272058823529411,1.5982454506361474,0.0008169934640522875,
FULL9,92302,cal,64,0.20813935285959864,0.2254632248742558,0.3086989575928282,3.1228648524419818,0.8584558823529411,0.9729120191958546,0.027369281045751634,
FULL9,92302,cal,65,0.031604757968765454,0.03424474863134099,0.03960788673973118,0.4249057065359974,0.9577205882352942,0.21424268870252444,0.2611201888162672,
FULL9,92302,cal,66,0.006522022269562819,0.006893182248946985,0.005078483504678699,0.05107081506182166,1.0,0.06575955441463335,0.5214687726942628,
FULL9,92302,cal,67,0.0030568820325447277,0.003197160244486035,0.0031762516840207,0.03217223286628723,0.9981617647058824,0.03179760355319333,0.47573983297022515,
FULL9,92302,cal,68,0.0034394441852892447,0.0036926471472227087,0.004453114297482688,0.0417620276703554,0.9779411764705882,0.02465975989350068,0.38094589687726943,
FULL9,92302,cal,69,0.0029483508585907365,0.0031769166136484082,0.0042269811029848475,0.04231915140853209,0.8713235294117647,0.015931278005297374,0.6590867828612926,
FULL9,92302,cal,70,0.00297453116695904,0.0031847893353828104,0.0037202051657243794,0.038902797681443835,0.9301470588235294,0.020186716687209547,0.3495824255628177,
FULL9,92302,cal,71,0.0029566586005317207,0.003103651806695812,0.0032588842388682916,0.03262499413069557,0.9981617647058824,0.028951531097677563,0.4253812636165577,
FULL9,92302,cal,72,0.003087612197665422,0.003281109135317235,0.003129511977101983,0.03092540011686437,1.0,0.03166959183479325,0.5581427015250544,
FULL9,92302,cal,73,0.003343381513984698,0.0035359605648984846,0.0029734572131720426,0.030280384070733014,0.9742647058823529,0.03315286640010813,0.43557098765432095,
FULL9,92302,cal,74,0.004679746132386209,0.005001256252053035,0.005805519450155439,0.05689787075800054,0.9981617647058824,0.03990276148468225,0.33533042846768335,
FULL9,92302,cal,75,0.003583054016298848,0.003783471610738113,0.003293157160898027,0.032527894658200884,1.0,0.03572547202822017,0.44183460421205517,
FULL9,92302,cal,76,0.006910029605821929,0.007513046668965382,0.010473394112221654,0.10435726362116196,0.8915441176470589,0.036977885776140446,0.22610294117647056,
FULL9,92302,cal,77,0.009506685043813065,0.010398181422303913,0.015464736046060338,0.1495285086772021,0.8860294117647058,0.0454197337823892,0.2129175744371823,
FULL9,92302,cal,78,0.006661064634310618,0.007104249584850291,0.008031835297783028,0.08459816478631076,1.0,0.06299657255131234,0.40625,
FULL9,92302,cal,79,0.035011663341290626,0.03795210981078907,0.04947786943980681,0.5389935867278837,0.9852941176470589,0.23212097783444044,0.35128449527959327,
FULL9,92302,cal,80,0.14899849538457285,0.16327161099543344,0.20610974915513736,2.1274508665254177,0.8069852941176471,0.6820904300324984,0.019880174291938998,
FULL9,92302,cal,81,0.28314840617767933,0.31069989647131746,0.42140357185575894,4.2243259308092735,0.7941176470588235,1.1835084439293013,0.0004311909949164851,
FULL9,92302,cal,82,0.40309533996822017,0.4431071724756663,0.6044751012694337,5.9028401057893305,0.7610294117647058,1.6050885034441482,0.0007942992011619462,
FULL9,92302,cal,83,0.4642045928813475,0.5109725267228686,0.6894462003902967,6.673088481047136,0.7628676470588235,1.8934190207237056,0.0030410312273057368,
FULL9,92302,cal,84,0.47485308074921034,0.5234486126982915,0.7059817851979697,6.778968549716999,0.7628676470588235,2.0314709584765325,0.004516158315177923,
FULL9,92302,cal,85,0.4685011554565033,0.5162304531387932,0.7010793891276499,6.790714701856761,0.7573529411764706,1.9566971566803815,0.0038126361655773417,
FULL9,92302,cal,86,0.43141924624701006,0.4748462889342476,0.6433738292111588,6.278077394756324,0.7371323529411765,1.689337493170663,0.002541757443718228,
FULL9,92302,cal,87,0.3454962194739326,0.37950610370476434,0.5103723814249392,5.036451373037005,0.7408088235294118,1.3076406286365871,0.0018609295570079884,
FULL9,92302,cal,88,0.20861971268573787,0.2290836996759359,0.3032377677768231,3.069246352980639,0.75,0.8317917866363426,0.008328794480755264,
FULL9,92302,cal,89,0.04878984109449878,0.053404646621917136,0.06632871342694925,0.6733930893276598,0.9944852941176471,0.3579045930341087,0.28917029774872915,
FULL9,92302,cal,90,0.009499614700874024,0.010032800685023794,0.009623189971080762,0.09420889177743126,1.0,0.10092939935901209,0.4086555918663762,
FULL9,92302,cal,91,0.003714817952824043,0.003919628923638821,0.00455436146423013,0.04623774219961727,1.0,0.03463453188131645,0.37888071895424835,
FULL9,92302,cal,92,0.004031721497805868,0.0043355062675739155,0.005814041550148537,0.05484264081015306,0.9172794117647058,0.026793618517015526,0.2867874001452433,
FULL9,92302,cal,93,0.0031002569075215276,0.003318669669298326,0.0039813816527332156,0.03900674073135152,0.9136029411764706,0.02064925790605225,0.6983478576615831,
FULL9,92302,cal,94,0.003792451586569697,0.004075120190920824,0.004692719059302153,0.050817719715483045,0.9577205882352942,0.027489488348984674,0.32427832244008714,
FULL9,92302,cal,95,0.0034473262557715703,0.0036634811557812556,0.004019108083506188,0.03966678854297189,0.9834558823529411,0.029995605120594553,0.33110929557007984,
FULL9,92302,cal,96,0.0026175601207237987,0.002746485104293726,0.0028306939723778354,0.027935636832433587,1.0,0.028242741409898027,0.5438907044299202,
FULL9,92302,cal,97,0.0030612877644599114,0.0032433059418254693,0.0030416795416308073,0.03096795520361732,0.9889705882352942,0.03308610132767752,0.5054920116194626,
FULL9,92302,cal,98,0.0041300558524201576,0.0044028586091034265,0.005049761387311607,0.05058510119424147,0.9834558823529411,0.03636895809253972,0.32221314451706606,
FULL9,92302,cal,99,0.0030586395052376466,0.003234188669698978,0.0027217726738035983,0.02758103915873696,1.0,0.03302397668172386,0.4787354756717502,
FULL9,92302,cal,100,0.0035492022019077696,0.0037847622194481546,0.004126601712718253,0.04098131858250674,0.9650735294117647,0.02826263061059306,0.3355346768336964,
FULL9,92302,cal,101,0.003337944390411486,0.0035069838202693945,0.0037212824163616156,0.036231480100575614,0.9981617647058824,0.0320916919814165,0.37997004357298475,
FULL9,92302,cal,102,0.008752796405542742,0.00948267746945069,0.011300399478056467,0.1099207580966108,0.9044117647058824,0.058473754263931726,0.650871459694989,
FULL9,92302,cal,103,0.035705221297658594,0.03876919540176525,0.0455930370720422,0.4994651783387834,0.9797794117647058,0.2439192078476106,0.46262254901960775,
FULL9,92302,cal,104,0.14673241546100704,0.16044688181182168,0.20149503200375563,2.0817647307960536,0.8419117647058824,0.7024185331132644,0.04007806826434277,
FULL9,92302,cal,105,0.28259703655538404,0.30974828750925254,0.41917381193514924,4.190428084912984,0.8180147058823529,1.2141947816834995,2.269426289034132e-05,
FULL9,92302,cal,106,0.40072811364922684,0.43988979839496295,0.5915276440008946,5.76719114740434,0.7610294117647058,1.6265997005307904,2.269426289034132e-05,
FULL9,92302,cal,107,0.465986180943825,0.5120050915264509,0.6796694658564695,6.58960586978013,0.7463235294117647,1.9364121702149666,4.538852578068264e-05,
FULL9,92302,cal,108,0.4786391546455031,0.5266081045003363,0.7000130663627135,6.731937792919138,0.7683823529411765,2.080058685825632,0.00027233115468409583,
FULL9,92302,cal,109,0.4745023622439979,0.521998856320642,0.7032786612758064,6.819953148746315,0.7683823529411765,2.0122333471833844,0.000567356572258533,
FULL9,92302,cal,110,0.43863341233850783,0.4820490403591524,0.6498660873051592,6.334705356179791,0.7389705882352942,1.7357852273964074,0.0002950254175744372,
FULL9,92302,cal,111,0.351659743790147,0.38553748786101993,0.5188500599017815,5.110870760379305,0.7352941176470589,1.3503195109171509,0.0003177196804647785,
FULL9,92302,cal,112,0.21123458724449115,0.23179094616238527,0.3109232991336329,3.1368285510363743,0.7444852941176471,0.8640401868849277,0.013344226579520698,
FULL9,92302,cal,113,0.050248458505258574,0.05472497591960302,0.06860144079154304,0.7024380623890252,0.9926470588235294,0.3498136834975266,0.28576615831517793,
FULL9,92302,cal,114,0.009965548493253743,0.010637989512483126,0.01085844371837463,0.11203928905374863,0.9926470588235294,0.09353193419495505,0.5095542846768337,
FULL9,92302,cal,115,0.004191117859624514,0.004445372676926932,0.005192541449775001,0.05405904440318837,1.0,0.04174833853261056,0.39229302832244006,
FULL9,92302,cal,116,0.005569650062035341,0.006048307578429378,0.008483733263970616,0.08178147848914652,0.8805147058823529,0.029494135439638317,0.20583696441539578,
FULL9,92302,cal,117,0.003707158814615045,0.00396297060251589,0.0048882789352397,0.04901602163034327,0.9356617647058824,0.026358791500506105,0.6864106753812635,
FULL9,92302,cal,118,0.0038487154369300372,0.004120826641274693,0.004694585512148312,0.051045956418794745,0.9981617647058824,0.03307382428629481,0.3785856935366739,
FULL9,92302,cal,119,0.0031762284889664404,0.0033403957894347237,0.0030665073789346003,0.03168018293731353,0.9981617647058824,0.03309391374329176,0.4409722222222222,
FULL9,92302,cal,120,0.002435642621412684,0.0025206764632129627,0.0023818741674074074,0.02405878813827739,1.0,0.02715047969652655,0.5603213507625272,
FULL9,92302,cal,121,0.0030619576334946527,0.003220470932919157,0.003336239618546826,0.03368411782909842,0.9889705882352942,0.029321055358401186,0.48490831517792293,
FULL9,92302,cal,122,0.004260324223063192,0.004544116782907646,0.005403158822159635,0.051888347986866444,0.9944852941176471,0.03496461096316851,0.2921886347131445,
FULL9,92302,cal,123,0.003220206845180682,0.003388389489365476,0.0035906881677024603,0.03581714104203617,1.0,0.030951062803493266,0.4491648511256354,
FULL9,92302,cal,124,0.00557488300144824,0.00601024585323897,0.0076912202632838135,0.07341381425366682,0.9117647058823529,0.03444564292169378,0.2202478213507625,
FULL9,92302,cal,125,0.00511946407564413,0.005478989585753016,0.006739111819258544,0.0641799963572446,0.9889705882352942,0.038314465958621105,0.3502859477124183,
FULL9,92302,cal,126,0.010664579239737787,0.011621847076594694,0.014170271358494912,0.1355674047680462,0.7904411764705882,0.05961387453848706,0.7395606390704429,
FULL9,92302,cal,127,0.03369375799724832,0.03664170062022196,0.04337317262498509,0.4837415512541638,0.9613970588235294,0.21775335500848836,0.503449527959332,
FULL9,92302,cal,128,0.14691826607658842,0.16052051076819782,0.2063341758651973,2.1348667458754362,0.8345588235294118,0.6707639665673668,0.026279956427015253,
MEDIAN1,92301,raw,1,0.006226869785388514,0.007374787757514626,0.006583413550362124,0.06398104876279831,1.0,0.07562880782183587,0.6503267973856208,
MEDIAN1,92301,raw,2,0.004983876483107513,0.005983237715898732,0.004835265208330456,0.047322425772162044,1.0,0.06493238713052825,0.5496323529411765,
MEDIAN1,92301,raw,3,0.005199585799811372,0.006225683193479278,0.0045713372828727165,0.04471836107618669,0.9981617647058824,0.0628389115261355,0.5553513071895424,
MEDIAN1,92301,raw,4,0.005915002509077012,0.007111482754772393,0.005233063282870597,0.05225935666000142,0.9852941176470589,0.07543227747420941,0.5998774509803921,
MEDIAN1,92301,raw,5,0.006964261001865189,0.008337789308384727,0.0058468255407129206,0.05967941485783633,0.9889705882352942,0.08588849528157934,0.5655637254901961,
MEDIAN1,92301,raw,6,0.007826037665724664,0.009326186007300168,0.008406351412076766,0.08444798693937414,1.0,0.09775188094064058,0.579452614379085,
MEDIAN1,92301,raw,7,0.028411237145271523,0.03295369363205025,0.03451798986652078,0.376140421085224,0.9926470588235294,0.27763788177955045,0.39195261437908496,
MEDIAN1,92301,raw,8,0.1353729238296004,0.1477018265923413,0.1921951162986321,1.9853132495293668,0.8933823529411765,0.7165607278297595,0.04125816993464052,
MEDIAN1,92301,raw,9,0.2649464756148266,0.28813535140529906,0.39192673510538906,3.900106541593285,0.8731617647058824,1.3090166299698272,0.001633986928104575,
MEDIAN1,92301,raw,10,0.3737475576030165,0.4057091233434777,0.5575949461351657,5.4437797004630895,0.8455882352941176,1.7719369049853015,0.001633986928104575,
MEDIAN1,92301,raw,11,0.44212337069922586,0.47953669841298063,0.6561335355777217,6.361763973610804,0.8566176470588235,2.0790051208082465,0.0024509803921568627,
MEDIAN1,92301,raw,12,0.45535598757923396,0.49433539867555465,0.6725586695250722,6.460375261109541,0.8658088235294118,2.1921130248528296,0.0026552287581699343,
MEDIAN1,92301,raw,13,0.44897986791362754,0.48699804985412243,0.6648881209871839,6.438383341383408,0.8474264705882353,2.1282645777617013,0.0026552287581699343,
MEDIAN1,92301,raw,14,0.40992319775826075,0.4448386763537195,0.6072264344406934,5.914529494612532,0.84375,1.9352723412604425,0.0026552287581699343,
MEDIAN1,92301,raw,15,0.3268445049919604,0.354151175460781,0.48329420343426743,4.757264403304468,0.8180147058823529,1.506387886824776,0.001838235294117647,
MEDIAN1,92301,raw,16,0.19614309762668258,0.2118836827735951,0.2899637479294207,2.922426863136934,0.8363970588235294,0.8861885079735461,0.02369281045751634,
MEDIAN1,92301,raw,17,0.03208051981722255,0.03773284840055397,0.0342594586756936,0.3712128472226836,0.9963235294117647,0.344155692404682,0.35334967320261434,
MEDIAN1,92301,raw,18,0.01990776347941219,0.021541919703660452,0.025857599905629466,0.24630937506170833,0.84375,0.11441416748724652,0.8051470588235294,
MEDIAN1,92301,raw,19,0.005423277533905896,0.00644960756095973,0.006156089119406312,0.05986317290979273,0.9761029411764706,0.0721500943580668,0.639297385620915,
MEDIAN1,92301,raw,20,0.004794183169359859,0.005732768843994581,0.003918942290539627,0.03971691341961131,0.9485294117647058,0.061516776352266524,0.576797385620915,
MEDIAN1,92301,raw,21,0.005264029132702942,0.005869254025686188,0.008034659988296831,0.07992360434111427,0.9283088235294118,0.04208530225853757,0.7551062091503268,
MEDIAN1,92301,raw,22,0.0038830182430077834,0.004620055300959455,0.004005392634159589,0.040885797756559705,0.9742647058823529,0.05122833499317147,0.4013480392156863,
MEDIAN1,92301,raw,23,0.004389556644259116,0.005260247275195822,0.00561274276107168,0.05450488977572497,0.9981617647058824,0.061721738606071615,0.6527777777777777,
MEDIAN1,92301,raw,24,0.005383701594357896,0.006296074626374796,0.007617273954044662,0.07322657327441608,1.0,0.063939497500243,0.7048611111111112,
MEDIAN1,92301,raw,25,0.004577899145394674,0.005374380070223321,0.006082132228815919,0.060027265373398274,1.0,0.05413079721483869,0.6570669934640522,
MEDIAN1,92301,raw,26,0.003452707880754861,0.004138837217727177,0.0037056739391622628,0.036986778764163744,1.0,0.0464921120752396,0.5177696078431372,
MEDIAN1,92301,raw,27,0.004480563414980618,0.005108404820802995,0.006668685239499228,0.0651248680318103,1.0,0.04337916308664799,0.7195669934640522,
MEDIAN1,92301,raw,28,0.0046315080379169616,0.00562391819213706,0.004444730172183173,0.04479167873368544,0.9944852941176471,0.06642514334046598,0.5931372549019607,
MEDIAN1,92301,raw,29,0.005238963752259769,0.006319327547410553,0.004445023707754452,0.04602226790259866,0.9944852941176471,0.0728716824118688,0.5392156862745099,
MEDIAN1,92301,raw,30,0.006568079655910502,0.007979537377940429,0.005916289273324307,0.06196186691522598,0.9908088235294118,0.10044832124853426,0.625,
MEDIAN1,92301,raw,31,0.02808065805835557,0.032616730745665255,0.03530688069861207,0.38555675588876887,0.9963235294117647,0.282521791337797,0.40298202614379086,
MEDIAN1,92301,raw,32,0.1423963423620988,0.15540238071264423,0.2007087586895508,2.073242876017877,0.8786764705882353,0.7528465235498146,0.042279411764705885,
MEDIAN1,92301,raw,33,0.2826853901671531,0.3068345606321002,0.41635270202024616,4.1584996743237275,0.8639705882352942,1.3588668510595507,0.0,
MEDIAN1,92301,raw,34,0.4010648507828117,0.4344226708290499,0.5912302348728395,5.768806059872183,0.8400735294117647,1.851410343752369,0.0,
MEDIAN1,92301,raw,35,0.46419711824879284,0.5031329309586509,0.6799288860192823,6.587331580929458,0.8345588235294118,2.1696750577309114,0.0,
MEDIAN1,92301,raw,36,0.47494920378611966,0.5155523822250032,0.6974246019703173,6.693880304584608,0.8419117647058824,2.267609363438791,0.0,
MEDIAN1,92301,raw,37,0.4706918377552418,0.509992436454733,0.6961602583754664,6.745966805364279,0.8216911764705882,2.1860767395650873,0.0,
MEDIAN1,92301,raw,38,0.43052768142644343,0.4661191634297673,0.6320696992101527,6.161158185780925,0.8235294117647058,1.9653639954169937,0.0,
MEDIAN1,92301,raw,39,0.3447980854185052,0.37224249013879773,0.5051540978204544,4.985734908464913,0.8088235294117647,1.5226914527953848,0.0,
MEDIAN1,92301,raw,40,0.20699213640229613,0.22256764033183657,0.2991295029507427,3.028320965030135,0.7959558823529411,0.8945931763527772,0.0055147058823529415,
MEDIAN1,92301,raw,41,0.04323178909445767,0.048648405658757644,0.07057349047998071,0.7112561102292281,0.9981617647058824,0.3200412051669855,0.24489379084967322,
MEDIAN1,92301,raw,42,0.009813991788050435,0.011113878099097134,0.012596845191209065,0.12636245787143707,0.9448529411764706,0.09564067877471275,0.6491013071895424,
MEDIAN1,92301,raw,43,0.0044546533491317064,0.005395070398023754,0.0046117627337719826,0.045747276614694035,0.9816176470588235,0.06949417534235612,0.4820261437908497,
MEDIAN1,92301,raw,44,0.004990367973777891,0.0058859358948887336,0.0051493635275570975,0.050440123414292055,0.9797794117647058,0.05950118535504917,0.6423611111111112,
MEDIAN1,92301,raw,45,0.00808317383548501,0.008783745426799402,0.011454147963593125,0.11043596793623532,0.9264705882352942,0.04948056280180064,0.8084150326797385,
MEDIAN1,92301,raw,46,0.004326544444983417,0.005223303480628792,0.004361754908174021,0.04566279053688049,0.9926470588235294,0.0615989210845926,0.5098039215686275,
MEDIAN1,92301,raw,47,0.005428361533076298,0.006415216324141873,0.00619592864949801,0.0618242893148871,1.0,0.06374670412022058,0.6213235294117646,
MEDIAN1,92301,raw,48,0.005428707620941008,0.006375724131619518,0.0068497207519714505,0.06572956109748167,0.9926470588235294,0.06268872559470871,0.6756535947712418,
MEDIAN1,92301,raw,49,0.005112577019198031,0.0061867921977038385,0.004812454271971415,0.04760714401217068,0.9981617647058824,0.06992951751220658,0.5957924836601307,
MEDIAN1,92301,raw,50,0.004374872899476242,0.005317003975399218,0.004634071911260631,0.04535441056770437,0.9981617647058824,0.06562747195727037,0.594158496732026,
MEDIAN1,92301,raw,51,0.006560974307539326,0.007420408335883051,0.010826715201662023,0.10362521997269462,1.0,0.058398468322324266,0.6942401960784313,
MEDIAN1,92301,raw,52,0.005722365975083652,0.006645496527202695,0.008046942528880418,0.07799048634136424,0.9926470588235294,0.06107146204910399,0.5957924836601307,
