arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass,native_pinball
FULL9,92301,raw,1,8424,0.20802169365215734,0.23151226368270034,0.31917682450867196,2.7414997650048463,0.765625,0.4322827953396791,0.3011188271604938,
FULL9,92301,raw,1,8448,0.13826086020819559,0.15273005003367535,0.20413383284780734,1.7533630633843131,0.875,0.40661123416632294,0.38946759259259256,
FULL9,92301,raw,1,8472,0.0717428879206578,0.07856611339609983,0.10559726069839054,0.9070046543492936,1.0,0.4253450579420841,0.37422839506172834,
FULL9,92301,raw,1,8496,0.14041849837191916,0.154753182531421,0.21019994218762883,1.805466587364208,0.875,0.41907095386298143,0.3202160493827161,
FULL9,92301,raw,1,8520,0.19699731292909878,0.2171763004240527,0.3018270820180239,2.5924779335036874,0.765625,0.4343148287135757,0.357445987654321,
FULL9,92301,raw,1,8544,0.14325677546050697,0.15801739971215287,0.2174936381515496,1.8681141990819015,0.859375,0.4341696987455054,0.3265817901234568,
FULL9,92301,raw,1,8568,0.07280258522364974,0.07982089783101147,0.10942824249133822,0.9399100374430418,1.0,0.4260011491941528,0.2779706790123457,
FULL9,92301,raw,1,8592,0.07751223924348533,0.08501256836500785,0.11527915188555521,0.990165148396045,0.921875,0.41021886743235314,0.3167438271604938,
FULL9,92301,raw,1,8616,0.09810957079200386,0.10728391165564397,0.15004452283091002,1.2887747245258652,0.921875,0.4251702055661235,0.390625,
FULL9,92301,raw,2,7008,0.09620222592492451,0.1049606332114014,0.13158951954670653,1.7202069107443094,0.78125,0.48262152984603435,0.2534722222222222,
FULL9,92301,raw,2,7032,0.1250340525360455,0.13753650927358574,0.19304569878628736,2.5235941759310663,0.796875,0.4898027015738354,0.2268518518518518,
