candidate,arm,seed,batch,round,repeat,seconds,peak_allocated,peak_reserved
A,GLOBAL3,92301,1,1,1,0.03471300000092015,264398336,310378496
A,GLOBAL3,92301,1,1,2,0.034105799975804985,264398336,310378496
A,GLOBAL3,92301,1,1,3,0.03495889998157509,264398336,310378496
A,GLOBAL3,92301,1,1,4,0.034008000016910955,264398336,310378496
A,GLOBAL3,92301,1,1,5,0.033513200003653765,264398336,310378496
A,GLOBAL3,92301,1,1,6,0.0334158000187017,264398336,310378496
A,GLOBAL3,92301,1,1,7,0.0343462000018917,264398336,310378496
A,GLOBAL3,92301,1,1,8,0.03416330000618473,264398336,310378496
A,GLOBAL3,92301,1,1,9,0.03463129998999648,264398336,310378496
A,GLOBAL3,92301,1,1,10,0.035340200003702193,264398336,310378496
A,GLOBAL3,92301,1,1,11,0.03493629998411052,264398336,310378496
A,GLOBAL3,92301,1,1,12,0.03430609998758882,264398336,310378496
A,GLOBAL3,92301,1,1,13,0.03497460001381114,264398336,310378496
A,GLOBAL3,92301,1,1,14,0.03432020000764169,264398336,310378496
A,GLOBAL3,92301,8,1,0,0.03914859998621978,290911232,318767104
A,GLOBAL3,92301,8,1,1,0.0395213000010699,290911232,318767104
A,GLOBAL3,92301,8,1,2,0.03887129999930039,290911232,318767104
A,GLOBAL3,92301,8,1,3,0.039755300007527694,290911232,318767104
A,GLOBAL3,92301,8,1,4,0.03939990000799298,290911232,318767104
A,GLOBAL3,92301,8,1,5,0.03906419998384081,290911232,318767104
A,GLOBAL3,92301,8,1,6,0.03866369999013841,290911232,318767104
A,GLOBAL3,92301,8,1,7,0.03975169998011552,290911232,318767104
A,GLOBAL3,92301,8,1,8,0.03896929998882115,290911232,318767104
A,GLOBAL3,92301,8,1,9,0.03907780000008643,290911232,318767104
A,GLOBAL3,92301,8,1,10,0.03877529999590479,290911232,318767104
A,GLOBAL3,92301,8,1,11,0.03841949999332428,290911232,318767104
A,GLOBAL3,92301,8,1,12,0.03847099997801706,290911232,318767104
A,GLOBAL3,92301,8,1,13,0.03862380000646226,290911232,318767104
A,GLOBAL3,92301,8,1,14,0.03886890001012944,290911232,318767104
A,MEDOID3,92301,1,1,0,0.034185600001364946,264395776,310378496
A,MEDOID3,92301,1,1,1,0.03405869999551214,264395776,310378496
A,MEDOID3,92301,1,1,2,0.03490379999857396,264395776,310378496
A,MEDOID3,92301,1,1,3,0.03474840000853874,264395776,310378496
A,MEDOID3,92301,1,1,4,0.03519409999717027,264395776,310378496
A,MEDOID3,92301,1,1,5,0.034538299980340526,264395776,310378496
A,MEDOID3,92301,1,1,6,0.03516769999987446,264395776,310378496
A,MEDOID3,92301,1,1,7,0.03532880000420846,264395776,310378496
A,MEDOID3,92301,1,1,8,0.03508929998497479,264395776,310378496
A,MEDOID3,92301,1,1,9,0.034904400003142655,264395776,310378496
A,MEDOID3,92301,1,1,10,0.03428100000019185,264395776,310378496
A,MEDOID3,92301,1,1,11,0.03453309999895282,264395776,310378496
A,MEDOID3,92301,1,1,12,0.03447199999936856,264395776,310378496
A,MEDOID3,92301,1,1,13,0.034783100010827184,264395776,310378496
A,MEDOID3,92301,1,1,14,0.034759100002702326,264395776,310378496
A,MEDOID3,92301,8,1,0,0.03911280000465922,290892288,316669952
A,MEDOID3,92301,8,1,1,0.03985190001549199,290892288,316669952
A,MEDOID3,92301,8,1,2,0.03904600001988001,290892288,316669952
A,MEDOID3,92301,8,1,3,0.03955930002848618,290892288,316669952
A,MEDOID3,92301,8,1,4,0.039079600013792515,290892288,316669952
A,MEDOID3,92301,8,1,5,0.03928959998302162,290892288,316669952
A,MEDOID3,92301,8,1,6,0.038964100007433444,290892288,316669952
A,MEDOID3,92301,8,1,7,0.039889899984700605,290892288,316669952
A,MEDOID3,92301,8,1,8,0.04301120000309311,290892288,316669952
A,MEDOID3,92301,8,1,9,0.04422389998217113,290892288,316669952
A,MEDOID3,92301,8,1,10,0.0427544999984093,290892288,316669952
A,MEDOID3,92301,8,1,11,0.04553430000669323,290892288,316669952
A,MEDOID3,92301,8,1,12,0.04678880001301877,290892288,316669952
A,MEDOID3,92301,8,1,13,0.04349250000086613,290892288,316669952
A,MEDOID3,92301,8,1,14,0.04250089998822659,290892288,316669952
A,FIXED3,92301,1,1,0,0.03384170000208542,264393728,310378496
A,FIXED3,92301,1,1,1,0.03550360002554953,264393728,310378496
A,FIXED3,92301,1,1,2,0.035975399980088696,264393728,310378496
A,FIXED3,92301,1,1,3,0.03480769999441691,264393728,310378496
A,FIXED3,92301,1,1,4,0.03397059999406338,264393728,310378496
A,FIXED3,92301,1,1,5,0.03337039999314584,264393728,310378496
A,FIXED3,92301,1,1,6,0.03360699999029748,264393728,310378496
A,FIXED3,92301,1,1,7,0.03420419999747537,264393728,310378496
A,FIXED3,92301,1,1,8,0.03402500000083819,264393728,310378496
A,FIXED3,92301,1,1,9,0.034211099991807714,264393728,310378496
A,FIXED3,92301,1,1,10,0.033877799985930324,264393728,310378496
A,FIXED3,92301,1,1,11,0.03480740002123639,264393728,310378496
A,FIXED3,92301,1,1,12,0.03414189998875372,264393728,310378496
A,FIXED3,92301,1,1,13,0.033594600012293085,264393728,310378496
A,FIXED3,92301,1,1,14,0.03370209998684004,264393728,310378496
A,FIXED3,92301,8,1,0,0.03985779997310601,290885120,316669952
A,FIXED3,92301,8,1,1,0.03863440002896823,290885120,316669952
A,FIXED3,92301,8,1,2,0.038144799997098744,290885120,316669952
A,FIXED3,92301,8,1,3,0.03833520002081059,290885120,316669952
A,FIXED3,92301,8,1,4,0.03854859998682514,290885120,316669952
A,FIXED3,92301,8,1,5,0.038809799996670336,290885120,316669952
A,FIXED3,92301,8,1,6,0.03872199999750592,290885120,316669952
A,FIXED3,92301,8,1,7,0.03855860000476241,290885120,316669952
A,FIXED3,92301,8,1,8,0.03945169999497011,290885120,316669952
A,FIXED3,92301,8,1,9,0.040509399987058714,290885120,316669952
A,FIXED3,92301,8,1,10,0.03964180001639761,290885120,316669952
A,FIXED3,92301,8,1,11,0.03864929999690503,290885120,316669952
A,FIXED3,92301,8,1,12,0.03904129998409189,290885120,316669952
A,FIXED3,92301,8,1,13,0.0391589000064414,290885120,316669952
A,FIXED3,92301,8,1,14,0.0387334999977611,290885120,316669952
A,MEDIAN1,92301,1,1,0,0.03329950000625104,261875200,306184192
A,MEDIAN1,92301,1,1,1,0.03329029999440536,261875200,306184192
A,MEDIAN1,92301,1,1,2,0.03278519999003038,261875200,306184192
A,MEDIAN1,92301,1,1,3,0.032852300006197765,261875200,306184192
A,MEDIAN1,92301,1,1,4,0.033153199998196214,261875200,306184192
A,MEDIAN1,92301,1,1,5,0.032966400001896545,261875200,306184192
A,MEDIAN1,92301,1,1,6,0.03265050001209602,261875200,306184192
A,MEDIAN1,92301,1,1,7,0.0328606000111904,261875200,306184192
A,MEDIAN1,92301,1,1,8,0.03260149998823181,261875200,306184192
A,MEDIAN1,92301,1,1,9,0.033566700003575534,261875200,306184192
A,MEDIAN1,92301,1,1,10,0.03295110000181012,261875200,306184192
A,MEDIAN1,92301,1,1,11,0.032549999974435195,261875200,306184192
A,MEDIAN1,92301,1,1,12,0.032581300009042025,261875200,306184192
A,MEDIAN1,92301,1,1,13,0.032643299986375496,261875200,306184192
A,MEDIAN1,92301,1,1,14,0.033157700003357604,261875200,306184192
A,MEDIAN1,92301,8,1,0,0.034902800020063296,270736896,318767104
A,MEDIAN1,92301,8,1,1,0.03523889998905361,270736896,318767104
A,MEDIAN1,92301,8,1,2,0.03502670000307262,270736896,318767104
A,MEDIAN1,92301,8,1,3,0.03472240001428872,270736896,318767104
A,MEDIAN1,92301,8,1,4,0.03506560000823811,270736896,318767104
A,MEDIAN1,92301,8,1,5,0.03492700000060722,270736896,318767104
A,MEDIAN1,92301,8,1,6,0.03502839998691343,270736896,318767104
A,MEDIAN1,92301,8,1,7,0.03558959998190403,270736896,318767104
A,MEDIAN1,92301,8,1,8,0.03557740000542253,270736896,318767104
A,MEDIAN1,92301,8,1,9,0.034994799993000925,270736896,318767104
A,MEDIAN1,92301,8,1,10,0.035237699979916215,270736896,318767104
A,MEDIAN1,92301,8,1,11,0.03480629998375662,270736896,318767104
A,MEDIAN1,92301,8,1,12,0.034901300008641556,270736896,318767104
A,MEDIAN1,92301,8,1,13,0.03525029998854734,270736896,318767104
A,MEDIAN1,92301,8,1,14,0.03508849997888319,270736896,318767104
A,FULL9,92301,1,1,0,0.036581499996827915,271946240,318767104
A,FULL9,92301,1,1,1,0.035114900005282834,271946240,318767104
A,FULL9,92301,1,1,2,0.03511510000680573,271946240,318767104
A,FULL9,92301,1,1,3,0.03534090000903234,271946240,318767104
A,FULL9,92301,1,1,4,0.03510469998582266,271946240,318767104
A,FULL9,92301,1,1,5,0.03549070001463406,271946240,318767104
A,FULL9,92301,1,1,6,0.035288100014440715,271946240,318767104
A,FULL9,92301,1,1,7,0.03580909999436699,271946240,318767104
A,FULL9,92301,1,1,8,0.03521949998685159,271946240,318767104
A,FULL9,92301,1,1,9,0.03503569998429157,271946240,318767104
A,FULL9,92301,1,1,10,0.035296999994898215,271946240,318767104
A,FULL9,92301,1,1,11,0.03520990000106394,271946240,318767104
A,FULL9,92301,1,1,12,0.035407999996095896,271946240,318767104
A,FULL9,92301,1,1,13,0.03488709998782724,271946240,318767104
A,FULL9,92301,1,1,14,0.035144299996318296,271946240,318767104
A,FULL9,92301,8,1,0,0.0625683999969624,351306752,385875968
A,FULL9,92301,8,1,1,0.05866120001883246,351306752,385875968
A,FULL9,92301,8,1,2,0.0609517999982927,351306752,385875968
A,FULL9,92301,8,1,3,0.06518790000700392,351306752,385875968
A,FULL9,92301,8,1,4,0.061860799993155524,351306752,385875968
A,FULL9,92301,8,1,5,0.059583399997791275,351306752,385875968
A,FULL9,92301,8,1,6,0.06088500001351349,351306752,385875968
A,FULL9,92301,8,1,7,0.0627418999793008,351306752,385875968
A,FULL9,92301,8,1,8,0.06476979999570176,351306752,385875968
A,FULL9,92301,8,1,9,0.06478879999485798,351306752,385875968
A,FULL9,92301,8,1,10,0.05958589998772368,351306752,385875968
A,FULL9,92301,8,1,11,0.05773830000543967,351306752,385875968
A,FULL9,92301,8,1,12,0.05827399998088367,351306752,385875968
A,FULL9,92301,8,1,13,0.058412799990037456,351306752,385875968
A,FULL9,92301,8,1,14,0.059974500007228926,351306752,385875968
