phi,cond_a,cond_b,series,dSE,dxi,dtheta,se_a,se_b,xi_a,xi_b
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,8,-0.0024106075857607268,0.33429152852232313,-0.19115864170037045,0.7005168582024911,0.6981062506167304,-0.2656072364458396,0.06868429207648355
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,9,-0.0026953081516593036,0.18538171893813774,-0.23960635462972435,0.7053675629402578,0.7026722547885985,-0.16489939369416856,0.02048232524396918
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,10,-0.023550526723121967,0.10489074274949181,-0.2851504850362063,0.7063243193365932,0.6827737926134713,-0.049843435471861805,0.055047307277630006
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,11,0.009423916525109877,0.4786991196090009,-0.2771730825333759,0.701137440784076,0.7105613573091859,-0.283785218447857,0.1949139011611439
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,12,-0.007174438708365649,0.27678647876353357,-0.30069195135236404,0.7216573145237903,0.7144828758154247,-0.2159500412710315,0.06083643749250203
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,13,0.02362917139304821,0.1551276937733473,-0.2810665273488884,0.6860387788598201,0.7096679502528683,-0.11204702867233761,0.043080665101009705
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,14,0.0316555942616803,0.29348361891933417,-0.3242828120967163,0.6977735014577854,0.7294290957194657,-0.29007236838752615,0.003411250531808003
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,15,-0.006953450922638216,0.27292740623395695,-0.230492159308456,0.7211850997121706,0.7142316487895324,-0.20337539375409003,0.06955201247986692
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,16,-0.01855463862458362,0.2321040994282487,-0.3229108234639996,0.716780345024617,0.6982257064000333,-0.13810081856218676,0.09400328086606194
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,17,0.06193639397241191,0.4672986051412864,-0.38228643192660394,0.7006498834438841,0.762586277416296,-0.23788949755212582,0.22940910758916055
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,18,0.015886959724043304,0.28000389222867983,-0.15998593263219174,0.693017950587258,0.7089049103113013,-0.15947871992640433,0.12052517230227548
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,19,0.019025042746682708,0.28963992661814164,-0.24227664435619867,0.6720433311538914,0.6910683739005741,-0.26301640661778947,0.026623520000352167
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,20,0.006864525724755599,0.1352788706512177,-0.18879472962743216,0.690439870754442,0.6973043964791976,-0.03821317147431551,0.09706569917690216
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,21,0.02580582699507017,0.29048792403597634,-0.22858316298725612,0.6791016035524854,0.7049074305475556,-0.22524142387712362,0.0652465001588527
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,22,-0.015184631650747571,0.15961119005232624,-0.2562421070830069,0.7227872822964351,0.7076026506456875,-0.14754946953084325,0.012061720521483006
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,23,0.004185692832166965,0.34977686040220834,-0.339238358360869,0.7081335809696536,0.7123192738018206,-0.07424862014537757,0.27552824025683076
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,24,-0.01654137647722642,0.21361185172081015,-0.3507864974998355,0.7081060471596786,0.6915646706824522,-0.0053790020695673076,0.20823284965124284
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,25,-0.03487999670589559,0.2376676598499879,-0.22269347043759258,0.7197011613932085,0.6848211646873129,-0.15070736872236845,0.08696029112761944
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,26,-0.04285863740201401,0.2248319324508031,-0.11996923491898359,0.7158538803755938,0.6729952429735798,-0.11985018791942734,0.10498174453137576
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,27,0.045477742734007065,0.3672266985174188,-0.14407695676171572,0.6898446254422288,0.7353223681762359,-0.24225423817497005,0.12497246034244876
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,28,-0.04462088812133025,0.08518603230772784,-0.24073351805175547,0.7260459867976308,0.6814250986763005,-0.1567748334698074,-0.07158880116207955
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,29,-0.027900920524613126,0.35441730007804495,-0.3937343401742256,0.7120701480972523,0.6841692275726392,-0.23448042275002853,0.11993687732801642
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,30,0.01150954372447932,0.2739773975377038,-0.38024286757978243,0.7052255042924895,0.7167350480169689,-0.09984355527205055,0.17413384226565323
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,31,-0.058095446060210665,0.4371290002434768,-0.4560789016578872,0.7431201648805497,0.685024718820339,-0.2281183076263032,0.2090106926171736
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,32,-0.01468643775801437,0.2431257491806857,-0.052773549226482364,0.7129907342984828,0.6983042965404684,-0.20101310883761103,0.04211264034307465
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,33,0.03055584693749347,-0.11463502534122377,-0.4047407183798435,0.6785548222217319,0.7091106691592254,0.020083599206810514,-0.09455142613441325
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,34,0.003588931252972105,0.3113993489192258,-0.10975641525868829,0.682979170752022,0.6865681020049941,-0.1618080993557145,0.14959124956351133
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,35,0.039726945036169026,0.06952788884552007,-0.34046130722867884,0.6732717619455295,0.7129987069816985,-0.07502729469369615,-0.005499405848176085
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,36,-0.017948303849261604,0.27793185478952015,-0.17981761520297213,0.7115368724276828,0.6935885685784212,-0.21165892508781486,0.06627292970170529
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,37,0.05731205844261089,0.5352235115924295,-0.3332461000886793,0.6967153346472376,0.7540273930898485,-0.12884739122753613,0.40637612036489346
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,38,-0.002643779354595588,0.16291711212586507,-0.15934388776236896,0.7060593920939758,0.7034156127393802,-0.10737377958770628,0.05554333253815881
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,39,0.03198223159905267,0.1613930608259932,-0.16952312109571355,0.6841683802301431,0.7161506118291958,-0.14264969974282,0.01874336108317319
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,0,0.0161895080628085,0.6793681177857456,-0.019641181191256685,0.7110584722837477,0.7272479803465562,-0.2671649401586587,0.4122031776270869
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,1,-0.008159430821521263,0.6874375588067081,0.0,0.6997014567267678,0.6915420259052465,-0.24362730767930157,0.4438102511274066
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,2,0.0013345696331058532,0.3280982734504338,0.07077049674842084,0.710640074676603,0.7119746443097088,-0.07502732082174363,0.25307095262869017
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,3,-0.026470005148805376,0.3028494614534348,0.04363186635189131,0.7266673565113108,0.7001973513625054,-0.08869419953639729,0.2141552619170375
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,4,-0.00483774724440833,0.34183313634064444,0.0,0.7079119237524033,0.703074176507995,-0.06723786286843696,0.27459527347220747
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,5,0.05434992069699418,0.392212393153863,-0.04312757666760936,0.6811424444221883,0.7354923651191825,-0.12169996351424399,0.270512429639619
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,6,-0.029664192327391925,0.5283361746411358,-0.02171097123103105,0.700061540358934,0.670397348031542,-0.2231221054951267,0.3052140691460091
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,7,-0.01657950724126145,0.10376130444264656,-0.05628149569398044,0.7019592720684609,0.6853797648271994,-0.12799837450380472,-0.024237070061158154
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,8,0.007052304903651607,0.5652688665834811,0.06430333333500482,0.7005168582024911,0.7075691631061427,-0.2656072364458396,0.2996616301376414
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,9,-0.018204654276692045,0.3537298010008256,-0.14657501344846868,0.7053675629402578,0.6871629086635658,-0.16489939369416856,0.18883040730665704
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,10,-0.01656812756708037,0.2277862012364607,0.006516998848258737,0.7063243193365932,0.6897561917695129,-0.049843435471861805,0.1779427657645989
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,11,0.002685461575176129,0.5326680093636817,0.0,0.701137440784076,0.7038229023592522,-0.283785218447857,0.24888279091582474
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,12,0.003171325752158727,0.3537692377058224,-0.023147728257306266,0.7216573145237903,0.7248286402759491,-0.2159500412710315,0.1378191964347909
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,13,0.008775496080363099,0.25537751217408083,0.0,0.6860387788598201,0.6948142749401832,-0.11204702867233761,0.1433304835017432
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,14,-0.00737590128055976,0.4751417192927927,0.0,0.6977735014577854,0.6903976001772256,-0.29007236838752615,0.18506935090526655
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,15,-0.017933323751099906,0.5011511893171563,0.0,0.7211850997121706,0.7032517759610707,-0.20337539375409003,0.2977757955630663
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,16,-0.020115468932284553,0.5117260790826601,0.017462919644650632,0.716780345024617,0.6966648760923324,-0.13810081856218676,0.3736252605204734
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,17,-0.022000533353353502,0.502953171242763,0.0,0.7006498834438841,0.6786493500905306,-0.23788949755212582,0.2650636736906371
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,18,0.01756447879874412,0.39052819903409286,0.005502266923331778,0.693017950587258,0.7105824293860021,-0.15947871992640433,0.23104947910768855
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,19,0.03595804431049576,0.3529531450961758,-0.11301945734155416,0.6720433311538914,0.7080013754643871,-0.26301640661778947,0.08993673847838632
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,20,0.017949828113031363,0.22372743502590337,-0.020277637917358482,0.690439870754442,0.7083896988674734,-0.03821317147431551,0.18551426355158787
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,21,0.011814216634231656,0.5567617389537696,0.0018321284449844821,0.6791016035524854,0.690915820186717,-0.22524142387712362,0.331520315076646
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,22,-0.030662657303966334,0.4843423752588164,0.0,0.7227872822964351,0.6921246249924687,-0.14754946953084325,0.33679290572797316
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,23,0.009043997501831935,0.4183790175018446,0.02620292951853076,0.7081335809696536,0.7171775784714856,-0.07424862014537757,0.344130397356467
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,24,0.006581961581280216,0.2675659581997601,-0.033099167638599436,0.7081060471596786,0.7146880087409588,-0.0053790020695673076,0.26218695613019277
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,25,-0.0018754606653597072,0.33088200173901955,-0.0436314348012482,0.7197011613932085,0.7178257007278488,-0.15070736872236845,0.1801746330166511
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,26,-0.016757421639238324,0.48213578469951346,0.1621347703439816,0.7158538803755938,0.6990964587363555,-0.11985018791942734,0.36228559678008615
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,27,0.03433258758835789,0.4498522772082593,0.21657248783714877,0.6898446254422288,0.7241772130305867,-0.24225423817497005,0.20759803903328927
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,28,-0.03243662440364947,0.19509107131243314,0.07601424230886422,0.7260459867976308,0.6936093623939813,-0.1567748334698074,0.038316237842625764
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,29,-0.0012871557842757397,0.5069422332276067,0.0,0.7120701480972523,0.7107829923129766,-0.23448042275002853,0.2724618104775781
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,30,-0.03158042891699109,0.1818773808634607,-0.12532754330346074,0.7052255042924895,0.6736450753754984,-0.09984355527205055,0.08203382559141015
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,31,-0.032681782934189885,0.5116295477067072,0.0,0.7431201648805497,0.7104383819463598,-0.2281183076263032,0.28351124008040407
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,32,-0.019836692400027944,0.31897824520054063,0.0,0.7129907342984828,0.6931540418984549,-0.20101310883761103,0.11796513636292962
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,33,0.0024985248654858516,0.31976772013237403,0.0,0.6785548222217319,0.6810533470872178,0.020083599206810514,0.33985131933918455
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,34,0.05089257769657307,0.3575635154024348,0.07511335001980468,0.682979170752022,0.733871748448595,-0.1618080993557145,0.19575541604672034
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,35,0.0159504293126278,0.18666348171639652,0.0,0.6732717619455295,0.6892221912581573,-0.07502729469369615,0.11163618702270037
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,36,-0.012944191195817356,0.313242435345595,0.059279916709161995,0.7115368724276828,0.6985926812318655,-0.21165892508781486,0.10158351025778012
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,37,0.011407891645288215,0.2877860804447202,0.07274602086300963,0.6967153346472376,0.7081232262925258,-0.12884739122753613,0.15893868921718407
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,38,0.008441287866547964,0.35629056905357936,0.06656417065585796,0.7060593920939758,0.7145006799605238,-0.10737377958770628,0.2489167894658731
0.9,phi0.9_gauss_goff,phi0.9_t3.5_goff,39,0.031228414933238913,0.36558433123577416,0.0,0.6841683802301431,0.7153967951633821,-0.14264969974282,0.22293463149295414
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,0,0.002042687824528211,0.618912673194684,-0.4073759089605754,0.7110584722837477,0.713101160108276,-0.2671649401586587,0.3517477330360253
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,1,0.004726176220639311,0.5058548025186768,-0.2879949734523318,0.6997014567267678,0.7044276329474071,-0.24362730767930157,0.2622274948393752
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,2,-0.0045083361334449235,0.2907462221528654,-0.3580309152172876,0.710640074676603,0.706131738543158,-0.07502732082174363,0.21571890133112176
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,3,-0.07369977966836272,0.506817537041891,-0.34499082350305144,0.7266673565113108,0.652967576842948,-0.08869419953639729,0.4181233375054938
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,4,-0.007754597591511536,0.12374531488685843,-0.429267232314378,0.7079119237524033,0.7001573261608918,-0.06723786286843696,0.05650745201842147
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,5,-0.0012779856153084523,0.4528807992579108,-0.2531675532814245,0.6811424444221883,0.6798644588068798,-0.12169996351424399,0.3311808357436668
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,6,-0.00860806037537698,0.48490123954666464,-0.42210428163831326,0.700061540358934,0.691453479983557,-0.2231221054951267,0.26177913405153797
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,7,-0.018047946622348432,0.2723556037605608,-0.19174294042524476,0.7019592720684609,0.6839113254461124,-0.12799837450380472,0.1443572292567561
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,8,0.00910217402162472,0.7049953441417008,0.014320506347615503,0.7005168582024911,0.7096190322241158,-0.2656072364458396,0.43938810769586123
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,9,-0.026668846199122687,0.3318094641645149,-0.2440290308391574,0.7053675629402578,0.6786987167411351,-0.16489939369416856,0.16691007047034634
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,10,0.03568493972279119,0.30797715534865494,-0.34280731649734475,0.7063243193365932,0.7420092590593844,-0.049843435471861805,0.2581337198767931
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,11,-0.004497078979698754,0.5021355185672108,-0.29738377471074373,0.701137440784076,0.6966403618043773,-0.283785218447857,0.21835030011935389
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,12,-0.02875132834556715,0.35786754648525443,-0.33302720933412333,0.7216573145237903,0.6929059861782232,-0.2159500412710315,0.14191750521422292
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,13,-0.012196684358772192,0.3819118050090562,-0.28667206051833305,0.6860387788598201,0.6738420945010479,-0.11204702867233761,0.26986477633671857
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,14,0.0067404029843119995,0.5365209209347056,-0.252655618209221,0.6977735014577854,0.7045139044420974,-0.29007236838752615,0.24644855254717943
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,15,-0.014968938024429668,0.5438906948556661,-0.3552112947649,0.7211850997121706,0.7062161616877409,-0.20337539375409003,0.34051530110157613
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,16,-0.00805563540015386,0.3847089490081541,-0.3112915266225774,0.716780345024617,0.7087247096244631,-0.13810081856218676,0.24660813044596736
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,17,0.04796670164704109,0.5990979965679013,-0.27002959325956033,0.7006498834438841,0.7486165850909252,-0.23788949755212582,0.3612084990157755
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,18,0.0484686094774569,0.3009449202290043,-0.18420593047429334,0.693017950587258,0.7414865600647149,-0.15947871992640433,0.14146620030259996
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,19,0.045602367209939265,0.40436535189156214,-0.3238976274059516,0.6720433311538914,0.7176456983638306,-0.26301640661778947,0.14134894527377267
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,20,0.006691429888042055,0.2377394469649743,-0.3385323648393901,0.690439870754442,0.6971313006424841,-0.03821317147431551,0.1995262754906588
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,21,0.0528775820887617,0.48657927100955,-0.2823658745131816,0.6791016035524854,0.7319791856412471,-0.22524142387712362,0.2613378471324264
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,22,-0.027811638962445095,0.26251907344945485,-0.31547716268216774,0.7227872822964351,0.69497564333399,-0.14754946953084325,0.11496960391861161
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,23,-0.008040692577368391,0.2952428085003372,-0.20490142533105593,0.7081335809696536,0.7000928883922852,-0.07424862014537757,0.2209941883549596
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,24,-0.01608294189891646,0.23085152740797477,-0.2763694684452316,0.7081060471596786,0.6920231052607622,-0.0053790020695673076,0.22547252533840745
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,25,-0.041023601121783604,0.25025771608385083,-0.19827618769396083,0.7197011613932085,0.6786775602714249,-0.15070736872236845,0.09955034736148241
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,26,-0.07845749886512332,0.31783381431458474,-0.29086493053223483,0.7158538803755938,0.6373963815104705,-0.11985018791942734,0.1979836263951574
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,27,0.0035908812483727015,0.3760013667777801,-0.047308752388647624,0.6898446254422288,0.6934355066906015,-0.24225423817497005,0.13374712860281007
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,28,0.0069247732405871565,0.4722871026335712,-0.12918575122147047,0.7260459867976308,0.7329707600382179,-0.1567748334698074,0.31551226916376385
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,29,0.07196744837423452,0.6399008006730464,-0.34721851510637747,0.7120701480972523,0.7840375964714869,-0.23448042275002853,0.40542037792301794
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,30,-0.0029664209236095473,0.37906183049709685,-0.32302735735657306,0.7052255042924895,0.70225908336888,-0.09984355527205055,0.27921827522504633
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,31,-0.046325610464989175,0.529239441314622,-0.4262215125012372,0.7431201648805497,0.6967945544155605,-0.2281183076263032,0.3011211336883188
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,32,-0.011313804022504814,0.5020292481786872,-0.28725219173375904,0.7129907342984828,0.701676930275978,-0.20101310883761103,0.3010161393410762
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,33,0.04435828297492039,0.06825904487316847,-0.23788695432147677,0.6785548222217319,0.7229131051966523,0.020083599206810514,0.088342644079979
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,34,0.045362924164260576,0.48506994915992374,-0.40406350915265843,0.682979170752022,0.7283420949162825,-0.1618080993557145,0.32326184980420924
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,35,-0.006015732311281163,0.12635724358450778,-0.4191532450857831,0.6732717619455295,0.6672560296342483,-0.07502729469369615,0.05132994889081164
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,36,0.011031984789091176,0.43831502762770425,-0.37706744680134185,0.7115368724276828,0.722568857216774,-0.21165892508781486,0.22665610253988938
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,37,0.005563304677081327,0.32021564194926855,-0.3332090670315998,0.6967153346472376,0.7022786393243189,-0.12884739122753613,0.19136825072173244
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,38,-0.009610053158880083,0.3725749288323422,-0.32806654848595773,0.7060593920939758,0.6964493389350958,-0.10737377958770628,0.26520114924463595
0.9,phi0.9_gauss_goff,phi0.9_t3.5_gon,39,0.010829543194599833,0.3559826162363965,-0.34463780636111563,0.6841683802301431,0.694997923424743,-0.14264969974282,0.2133329164935765
