condition,series,phi,eps,garch,ar_order,xi,theta,threshold,n_exceedances,se,se_resid,kurtosis,xi_true,theta_true,se_true,truth_ar_order,truth_n_exceedances
phi0.9_gauss_goff,7,0.9,gauss,off,25,-0.12799837450380472,1.0,2.419827084625202,149,0.7019592720684609,0.94208003769728,-0.05744029707435594,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,8,0.9,gauss,off,25,-0.2656072364458396,0.9356966666649952,2.511297587540595,149,0.7005168582024911,0.9383005827738622,-0.014941786932070933,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,9,0.9,gauss,off,25,-0.16489939369416856,1.0,2.5003154850523828,149,0.7053675629402578,0.9402731342375698,0.1815207165395325,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,10,0.9,gauss,off,25,-0.049843435471861805,0.9934830011517413,2.5189398621701775,149,0.7063243193365932,0.9378277422827336,-0.045889158389599505,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,11,0.9,gauss,off,25,-0.283785218447857,1.0,2.272149322206405,149,0.701137440784076,0.9395986694865529,-0.14021441759302444,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,12,0.9,gauss,off,25,-0.2159500412710315,1.0,2.460627241483267,149,0.7216573145237903,0.9405811636998342,0.06045202108125114,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,13,0.9,gauss,off,25,-0.11204702867233761,1.0,2.3206049425516366,149,0.6860387788598201,0.9392208346995141,-0.015444090637089847,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,14,0.9,gauss,off,25,-0.29007236838752615,1.0,2.5549162048422063,149,0.6977735014577854,0.9374271432089202,-0.037803632615531324,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,15,0.9,gauss,off,25,-0.20337539375409003,1.0,2.4682986682084502,149,0.7211850997121706,0.9444275160419299,0.0670899199763797,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,16,0.9,gauss,off,25,-0.13810081856218676,0.9825370803553494,2.4103548963875765,149,0.716780345024617,0.9426174653816496,0.15616508823830522,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,17,0.9,gauss,off,25,-0.23788949755212582,1.0,2.485114879158415,149,0.7006498834438841,0.9428533310386821,-0.09182001579895882,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,18,0.9,gauss,off,25,-0.15947871992640433,0.9203663371279509,2.3891718250161675,149,0.693017950587258,0.9361210332125495,-0.1448755248408231,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,19,0.9,gauss,off,25,-0.26301640661778947,1.0,2.4134427958669944,149,0.6720433311538914,0.9376422946291418,-0.006777031982168058,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,20,0.9,gauss,off,25,-0.03821317147431551,1.0,2.486885931758812,149,0.690439870754442,0.9388668806303725,-0.07368599633697981,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,21,0.9,gauss,off,25,-0.22524142387712362,0.9981678715550155,2.4585723057553435,149,0.6791016035524854,0.9387788929576546,-0.12862209048207163,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,22,0.9,gauss,off,25,-0.14754946953084325,1.0,2.4378159599579727,149,0.7227872822964351,0.9376118545416213,0.07933194835666368,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,23,0.9,gauss,off,25,-0.07424862014537757,0.9737970704814692,2.3939517712771266,149,0.7081335809696536,0.9361753539985723,0.07016120761828226,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,24,0.9,gauss,off,25,-0.0053790020695673076,1.0,2.4549400670512527,149,0.7081060471596786,0.93911246727442,-0.10673424789225683,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,25,0.9,gauss,off,25,-0.15070736872236845,1.0,2.4032711234924062,149,0.7197011613932085,0.9358518765179655,-0.06001161588024395,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,26,0.9,gauss,off,25,-0.11985018791942734,0.8376788372400483,2.386085654055603,149,0.7158538803755938,0.9364753497696415,-0.07047496629208982,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,27,0.9,gauss,off,25,-0.24225423817497005,0.7834275121628512,2.404070170514582,149,0.6898446254422288,0.9398565150487235,-0.030656399244431753,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,28,0.9,gauss,off,25,-0.1567748334698074,0.9239857576911358,2.3391437740916365,149,0.7260459867976308,0.9441585517882866,-0.058403162354018434,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,29,0.9,gauss,off,25,-0.23448042275002853,1.0,2.504808860158084,149,0.7120701480972523,0.9378117860808416,0.0049497916465655045,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,30,0.9,gauss,off,25,-0.09984355527205055,1.0,2.386439486864139,149,0.7052255042924895,0.9414143092770949,0.041058568868904466,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,31,0.9,gauss,off,25,-0.2281183076263032,1.0,2.462158719003957,149,0.7431201648805497,0.9426440554643523,-0.15736969444217896,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,32,0.9,gauss,off,25,-0.20101310883761103,1.0,2.497211890228673,149,0.7129907342984828,0.9408650934496449,-0.048288967623950185,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,33,0.9,gauss,off,25,0.020083599206810514,1.0,2.523883211233968,149,0.6785548222217319,0.9365147576405398,-0.0648116489773165,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,34,0.9,gauss,off,25,-0.1618080993557145,0.9248866499801953,2.3927683551515275,149,0.682979170752022,0.9389314355220731,0.025768268683985518,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,35,0.9,gauss,off,25,-0.07502729469369615,1.0,2.5037177483294983,149,0.6732717619455295,0.9387268244436539,0.05330384462238191,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,36,0.9,gauss,off,25,-0.21165892508781486,0.940720083290838,2.3437051731774554,149,0.7115368724276828,0.9381776741431989,-0.12939303668195468,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,37,0.9,gauss,off,25,-0.12884739122753613,0.9238865410207101,2.533928262707529,149,0.6967153346472376,0.9399679550325031,0.2096170956864838,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,38,0.9,gauss,off,25,-0.10737377958770628,0.933435829344142,2.3782689150637863,149,0.7060593920939758,0.9381708228624346,-0.061078223507805784,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,39,0.9,gauss,off,25,-0.14264969974282,1.0,2.428843752396734,149,0.6841683802301431,0.9402532056311333,0.05756595332523373,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_gon,0,0.9,gauss,on,25,-0.01018864991783623,0.7423110996361474,2.518976639094029,149,0.720274622426718,0.9447138914666059,0.7773194602931088,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,1,0.9,gauss,on,25,-0.08117666527344472,0.688559319804209,2.51185821861755,149,0.7212169044474046,0.9424979090093973,0.5116236288391005,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,2,0.9,gauss,on,25,0.019132787091431933,0.7809061941725258,2.592435911135766,149,0.6719112686416224,0.9405556509570622,0.5441824402782176,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,3,0.9,gauss,on,25,-0.023775908754604357,0.8900207056323041,2.538355739555128,149,0.7145326273156535,0.9430438023831638,0.5075230685998311,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,4,0.9,gauss,on,25,0.07117547774257171,0.8043586038869057,2.442393580547222,149,0.7130810130529469,0.9419046527088457,0.6565899165152773,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,5,0.9,gauss,on,25,-0.23906036789860924,0.8008864630692002,2.508025950599878,149,0.7030122311517704,0.938243776021069,0.37946546600773745,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,6,0.9,gauss,on,25,0.06680426984162126,0.6467563226233417,2.497881927723573,149,0.6971223984811628,0.9416764137421518,0.8140070774435495,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,7,0.9,gauss,on,25,-0.009525669613186964,0.7497076748769814,2.440859318683635,149,0.705753082083614,0.9406338265487767,0.5438931961787676,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,8,0.9,gauss,on,25,-0.07512746975520158,0.6015743362587278,2.564529037305451,149,0.6982806393117572,0.9399830061983651,0.5370475693222692,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,9,0.9,gauss,on,84,0.015041900986759777,0.6950585120132375,2.6699623259259653,146,0.694816660345535,0.9434778102959909,0.5339086473757697,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,10,0.9,gauss,on,25,-0.1448648700044185,0.7198448616672601,2.50175272477266,149,0.6856934588038367,0.9405123263958967,0.5780637664897412,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,11,0.9,gauss,on,25,-0.04177930030240141,0.8292718388238923,2.4528602168896194,149,0.706438981901319,0.944579505824755,0.24985350354725044,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,12,0.9,gauss,on,25,-0.0553472523397117,0.6942280511747043,2.5763907548844545,149,0.6866988471500601,0.9406991209339233,0.405834368176083,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,13,0.9,gauss,on,25,-0.1346384210538218,0.6807736099666802,2.4351960740428638,149,0.7362946975198863,0.9445470568162502,0.6124475542964887,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,14,0.9,gauss,on,25,0.3115919100308328,0.6007572606572346,2.471031394671519,149,0.7417698518590207,0.9448856704707645,5.367584948174944,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,15,0.9,gauss,on,25,0.01008517441611604,0.7084766851065014,2.5125723630944212,149,0.7176770651693182,0.9381558762657757,0.7248878633538482,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,16,0.9,gauss,on,25,-0.06398955624638084,0.5390852188270491,2.541122869227463,149,0.7185701655867329,0.9341271729661781,0.7198560263636589,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,17,0.9,gauss,on,25,0.14541318413220838,0.5287774879815242,2.5771336820660355,149,0.7013646800199317,0.9433291797457646,0.6057667782989515,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,18,0.9,gauss,on,25,-0.06781234055962537,0.7274938676015363,2.5012854355857606,149,0.6896735014895605,0.9384700684343293,0.3493202834629625,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,19,0.9,gauss,on,25,-0.07293714588925176,0.9335571438272443,2.379267235891189,149,0.6990479940691624,0.9393711178622736,0.3442832869881087,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,20,0.9,gauss,on,25,-0.09797833961249566,0.6913951500211878,2.5345640785077586,149,0.6831963442245597,0.9390627329470987,0.15580032167539182,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,21,0.9,gauss,on,25,0.11057492710863531,0.6927817640576432,2.61893198058461,149,0.6861085532923789,0.9396292050303765,0.8566217305291439,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,22,0.9,gauss,on,25,-0.10974295797873684,0.7090352938681379,2.5995085454005387,149,0.6837622072252453,0.939320211065359,0.3300337853602686,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,23,0.9,gauss,on,25,-0.16568047174108552,0.5327107255167887,2.4994259429331804,149,0.7170556426966954,0.9417472406827023,0.5626449361277492,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,24,0.9,gauss,on,25,-0.10609563178914855,0.7341869906041818,2.601898895457206,149,0.6947977529881288,0.937068384418418,0.392853457367603,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,25,0.9,gauss,on,25,-0.048120417313408534,0.7045671174297129,2.535128268057781,149,0.7011309052110996,0.9404906834518988,0.4702447722787735,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,26,0.9,gauss,on,25,-0.08759001381243556,0.7566182013031681,2.630657223222206,149,0.707930505668918,0.9435667770719132,0.15924511545699316,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,27,0.9,gauss,on,25,-0.046866258633569774,0.5491994853409838,2.5401818583975704,149,0.7343719616997509,0.9398497346694744,0.637242474610336,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,28,0.9,gauss,on,25,-0.011603938875640853,0.7180252952843315,2.4968403186008836,149,0.7008385363396719,0.939607579069575,0.4173910148508475,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,29,0.9,gauss,on,25,0.12706659198288858,0.6170027595057846,2.584336486492739,149,0.7169778257637442,0.9408504610536701,1.1309760261638129,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,30,0.9,gauss,on,25,0.1002266187293138,0.6780716408433366,2.468755055338846,149,0.7021006081297039,0.942950773399163,0.872693792409502,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,31,0.9,gauss,on,25,-0.05843274214030207,0.7869873568324612,2.466537893843575,149,0.7137653700503117,0.9371952747632796,0.19604025039162076,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,32,0.9,gauss,on,25,-0.03877190069179491,0.7546796399441089,2.4363009349733638,149,0.6865824666858188,0.9381609775776005,0.3610208774966952,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,33,0.9,gauss,on,25,-0.13003434466313013,0.8615906721229283,2.4135644794759026,149,0.6941840253408414,0.9384777550647315,0.26290515077675725,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,34,0.9,gauss,on,25,-0.015082182249114513,0.8117003393110807,2.398751471320263,149,0.7151841812160392,0.9400907287717072,0.8820239892162896,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,35,0.9,gauss,on,25,-0.05735644060530131,0.8564971611159775,2.649899256423254,149,0.718083477268336,0.942307030225593,0.37708142279670653,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,36,0.9,gauss,on,25,-0.02404497820529103,0.5611094854595303,2.6150880529196696,149,0.7153334182039048,0.9417821100772252,1.2082959485179954,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,37,0.9,gauss,on,25,-0.18673081895821167,0.6591507070530871,2.638856902034768,149,0.717098519942132,0.9432204464738271,0.5153054614329591,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,38,0.9,gauss,on,25,-0.04171029914127816,0.7756395876208219,2.5299186482599034,149,0.6712282599382053,0.937488369306143,0.39779830808305316,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_gauss_gon,39,0.9,gauss,on,25,-0.16658910786325276,0.6003008122982998,2.5282105460777027,149,0.6851151793117887,0.9364400800433887,0.6561128352256267,0.0011029003318326638,0.6829070293275564,0.8019698602123713,25,99999
phi0.9_t6_goff,0,0.9,t6,off,25,0.1140094674890701,0.957914358735109,2.762659709322151,149,0.7012021221448363,0.939272556590999,1.7715047623627047,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,1,0.9,t6,off,25,0.11332145507706815,1.0,2.7130686750989694,149,0.7103406258277797,0.9423738729475429,3.0101754931261135,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,2,0.9,t6,off,25,0.14729275765062305,0.9890123336432992,2.5614046544446003,149,0.7227858815944648,0.9422358829412444,7.0860182851702564,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,3,0.9,t6,off,25,-0.014353168074365985,0.9295532719282916,2.6868388509605325,149,0.7023939737050504,0.9417657352752293,1.5220386208896644,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,4,0.9,t6,off,25,0.12872093301913476,1.0,2.767903701622093,149,0.704420665910556,0.9414627066548731,4.654818045876024,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,5,0.9,t6,off,25,0.158342422929036,1.0,2.6833984621088813,149,0.716105210652477,0.9411186789650483,2.7051378869323974,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,6,0.9,t6,off,25,0.11437338574396866,0.9635670270853525,2.796085193230195,149,0.7223310698012426,0.9386206289896244,2.33656624396287,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,7,0.9,t6,off,25,0.03926201350942462,0.9219552505868163,2.6111829552565267,149,0.7337610088570659,0.9390773407184931,1.3791796178532625,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,8,0.9,t6,off,25,0.030259703736949056,1.0,2.7203414417718768,149,0.7157887164585046,0.9381036432157616,1.1025063638200399,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,9,0.9,t6,off,25,-0.06629994225738708,1.0,2.8247490156397643,149,0.7030769251216177,0.9390547167047674,1.0950198161562854,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,10,0.9,t6,off,25,0.13663196928534377,1.0,2.588540548288998,149,0.710115359553882,0.9396730982278387,2.2834415909996855,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,11,0.9,t6,off,25,0.09135763187855234,0.8444712263951599,2.7106262346057513,149,0.7184479366982153,0.9356404031944883,2.280529914236072,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,12,0.9,t6,off,25,0.065885765774594,0.9202671114420654,2.6408298568419992,149,0.7323334751165491,0.9410754246848634,2.470037489650845,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,13,0.9,t6,off,25,0.06046892153559573,0.8271738689769625,2.6371472024095155,149,0.7255255947831021,0.9428188984008563,1.6655978221364043,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,14,0.9,t6,off,25,0.08567678638692308,0.9064113186588716,2.732092866860581,149,0.7097424319954453,0.9446999397734719,6.2971367470436235,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,15,0.9,t6,off,25,0.055076057609165785,0.980292409234848,2.6013400927254375,149,0.721554226673363,0.9401813210329547,2.2465709610457045,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,16,0.9,t6,off,25,0.16440491693433537,1.0,2.5814410968110812,149,0.6716181136309096,0.9372660254126925,3.161937337096732,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,17,0.9,t6,off,25,0.03636277714471865,1.0,2.728097936394801,149,0.7017969547163135,0.9431430637703772,1.8933324319502391,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,18,0.9,t6,off,25,0.16283055759175646,0.9805953502093996,2.7079019888907494,149,0.6974964176885591,0.9374044037868129,2.819289409998932,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,19,0.9,t6,off,25,0.07836248056478952,1.0,2.6550274319615017,149,0.713104212451315,0.940767237648498,2.7231309302897007,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,20,0.9,t6,off,25,0.1530992956024512,1.0,2.80670040194896,149,0.6923432549430134,0.9400374560844953,2.474291275936687,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,21,0.9,t6,off,25,0.1143862176754309,1.0,2.7029132249878867,149,0.7084657047859129,0.9371642248796648,1.6615010250361024,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,22,0.9,t6,off,25,0.048509449724342,1.0,2.7217439268417767,149,0.7172449784111316,0.9401913712936126,1.5345955208936655,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,23,0.9,t6,off,25,0.23631639192723936,0.9085786440831335,2.789585604047665,149,0.6977764941903035,0.9398258169782858,2.244150914674959,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,24,0.9,t6,off,25,0.1291755030527336,1.0,2.724164178041444,149,0.7184334401423257,0.9429743571969692,5.3775471016138745,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,25,0.9,t6,off,25,0.05515495412942363,1.0,2.709277294366972,149,0.6852779568810633,0.9371400405967203,2.4408620561121968,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,26,0.9,t6,off,25,0.1956343882016685,1.0,2.774908732904166,149,0.7291756979793396,0.9422194320743847,3.000875554616072,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,27,0.9,t6,off,25,0.16355309795553713,1.0,2.6729556617193393,149,0.7159740274040702,0.9378557815597449,2.4679866105236306,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,28,0.9,t6,off,25,0.12476787159171825,1.0,2.5147487846191674,149,0.6888005544469046,0.9368127235237499,2.7692479615109535,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,29,0.9,t6,off,25,-0.06145885610160192,0.9695939354502588,2.7446270247938367,149,0.6970882433214414,0.9368320529280387,1.8330667627675084,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,30,0.9,t6,off,25,0.286024899624561,1.0,2.7650250256672075,149,0.6985263293983816,0.9354282470951839,4.243371948538972,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,31,0.9,t6,off,25,-0.1293945606814918,1.0,2.667241583501032,149,0.6732125159070609,0.9379007780767648,1.3967401464920108,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,32,0.9,t6,off,25,0.10903590787082235,1.0,2.7580417938734136,149,0.7100203799620866,0.9416645743241672,2.3722591876196715,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,33,0.9,t6,off,25,0.08406223628368174,1.0,2.6458733317712024,149,0.6943502219959073,0.9400878425231673,2.2683206871789228,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,34,0.9,t6,off,25,-0.029154292660440388,0.8340051660111215,2.7678343340240477,149,0.7115114653592192,0.9405589151091497,2.708746473309314,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,35,0.9,t6,off,25,-0.06534455644442225,1.0,2.6323510152497662,149,0.7006086917453945,0.9385298371433857,10.662743179314472,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,36,0.9,t6,off,25,0.09951724504733918,1.0,2.5938635933254237,149,0.7117386420656358,0.9449262815009388,1.3719464602698546,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,37,0.9,t6,off,25,0.13080161655714956,0.9454757033370056,2.71575072187124,149,0.6841453175696233,0.9411907938717894,3.83061992317601,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,38,0.9,t6,off,25,0.21849626435111963,0.8825498205305897,2.6290021805555184,149,0.6897154994960268,0.937261284468372,1.4027643961031098,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_goff,39,0.9,t6,off,25,-0.06483631594474085,1.0,2.525543409806519,149,0.6913902273614756,0.93753994312757,2.191073158213248,0.08664226502590602,0.9964224757422605,0.8023418278217168,25,99999
phi0.9_t6_gon,0,0.9,t6,on,25,-0.0003042031552613336,0.7190895157700137,2.8212732279978248,149,0.7044508846078463,0.9407149262381882,2.302928208934345,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,1,0.9,t6,on,25,0.12023593400221885,0.6736698007414615,2.989932567180999,149,0.7312887857731217,0.9416892264649434,6.015218948281504,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,2,0.9,t6,on,25,0.0718900850872363,0.5684987289986306,2.860773287651418,149,0.7196191775682125,0.9404276819926535,3.136381695031541,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,3,0.9,t6,on,25,0.11575712216481987,0.6940546056765491,2.765964921703175,149,0.7030897263312432,0.9382917585419162,3.550752093549205,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,4,0.9,t6,on,25,0.045407402893910494,0.6577194272538311,2.8620309924693195,149,0.7021097089616116,0.9386816494094866,2.7558201732080283,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,5,0.9,t6,on,25,-0.0328644785865384,0.7017202871334074,2.672897466355676,149,0.7027300109870099,0.9408077794877794,1.9913731474052838,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,6,0.9,t6,on,25,0.054496281606115166,0.7191202770628509,2.8573991010191278,149,0.6870389325328053,0.9400863781643103,3.001020317452758,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,7,0.9,t6,on,25,0.17139418664682804,0.6255765828831982,2.853092400693588,149,0.7401076007584788,0.9403347822399182,7.160458325284772,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,8,0.9,t6,on,25,0.06868429207648355,0.7445380249646247,2.8969850136188464,149,0.6981062506167304,0.9405720236572231,2.760436692348308,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,9,0.9,t6,on,25,0.02048232524396918,0.7603936453702757,2.7568010461254593,149,0.7026722547885985,0.9420253512318387,2.989168561066368,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,10,0.9,t6,on,25,0.055047307277630006,0.7083325161155349,2.8818946307459887,149,0.6827737926134713,0.9383498146334388,3.4358396972820167,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
phi0.9_t6_gon,11,0.9,t6,on,25,0.1949139011611439,0.7228269174666241,2.877135030092194,149,0.7105613573091859,0.9429686866072416,4.879776441998513,0.14057961036287772,0.6799831110872516,0.800970152408089,25,99999
