arm,tag,symbol,series,tau,extension,qs,qs_ref,gap,qs_ref_garch_t,gap_vs_garch_t,exceed_rate,n,sel_choice,seeds
LORA,lora0+lora1,BKNG,,0.995,EVT-S,0.0006742043572863865,0.0005134955387254052,0.3129702333147655,0.0004864908282645933,0.38585214379355015,0.002452483139178418,1631,EVT-S,2
LORA,lora0+lora1,BKNG,,0.995,SEL,0.0006742043572863865,0.0005134955387254052,0.3129702333147655,0.0004864908282645933,0.38585214379355015,0.002452483139178418,1631,EVT-S,2
LORA,lora0+lora1,BKNG,,0.999,CLAMP,0.00036803905055237914,0.00015998649002530802,1.300438308848201,0.00015328829525462241,1.4009599033053435,0.015021459227467811,1631,EVT-S,2
LORA,lora0+lora1,BKNG,,0.999,LIN,0.00021814506600183802,0.00015998649002530802,0.3635217946673496,0.00015328829525462241,0.4231032163250563,0.004291845493562232,1631,EVT-S,2
LORA,lora0+lora1,BKNG,,0.999,EVT-S,0.0003485556133790066,0.00015998649002530802,1.178656543586081,0.00015328829525462241,1.2738566750972846,0.0,1631,EVT-S,2
LORA,lora0+lora1,BKNG,,0.999,SEL,0.0003485556133790066,0.00015998649002530802,1.178656543586081,0.00015328829525462241,1.2738566750972846,0.0,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.9,NONE,0.0032025507761530747,0.00320355138117906,-0.00031234243092331804,0.003213258563691892,-0.0033323765662089944,0.10760269773145309,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.95,NONE,0.0019976529512118293,0.001993563001674814,0.0020515777698417725,0.002016317650678959,-0.009256824915878148,0.058246474555487426,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.99,NONE,0.0006441486096462785,0.0006136036639580163,0.049779601202564305,0.0006141051440881127,0.04892234798452555,0.014714898835070508,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.995,CLAMP,0.0004316413186639318,0.0003658661144924345,0.17977943724782275,0.00036946004356267165,0.16830311202708548,0.014714898835070508,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.995,LIN,0.0004016655702745895,0.0003658661144924345,0.09784851442670373,0.00036946004356267165,0.08716917369835908,0.011649294911097487,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.995,EVT-S,0.00038551485191191416,0.0003658661144924345,0.053704720500662884,0.00036946004356267165,0.04345478930394586,0.0030656039239730227,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.995,SEL,0.00038551485191191416,0.0003658661144924345,0.053704720500662884,0.00036946004356267165,0.04345478930394586,0.0030656039239730227,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.999,CLAMP,0.00026163548587805434,0.00010017306791722136,1.6118346110179884,9.061009630772543e-05,1.88748711831738,0.014714898835070508,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.999,LIN,0.0001408035874125348,0.00010017306791722136,0.4056032258978902,9.061009630772543e-05,0.5539503118321911,0.007050889025137952,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.999,EVT-S,0.00010244835384307453,0.00010017306791722136,0.022713549391672472,9.061009630772543e-05,0.13065053473891708,0.0,1631,EVT-S,2
LORA,lora0+lora1,BLK,,0.999,SEL,0.00010244835384307453,0.00010017306791722136,0.022713549391672472,9.061009630772543e-05,0.13065053473891708,0.0,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.9,NONE,0.002726750348518265,0.025056889747255975,-0.8911776211643796,0.0028555710392568667,-0.04511205953823022,0.08890251379521766,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.95,NONE,0.0017865334467209216,0.017461711642828677,-0.8976885265738178,0.0018878600379155334,-0.053672724227210644,0.04567749846719804,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.99,NONE,0.0006247220723096598,0.006257751694317041,-0.9001682868182515,0.0006526603458416268,-0.04280675807864465,0.014408338442673207,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.995,CLAMP,0.00043429378215715934,0.003847983256934971,-0.8871372994218569,0.00042021406578344724,0.03350605684143837,0.014408338442673207,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.995,LIN,0.00039980904356042143,0.003847983256934971,-0.8960990688200445,0.00042021406578344724,-0.04855863685805639,0.010116492949110975,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.995,EVT-S,0.0004395608553383508,0.003847983256934971,-0.885768511454368,0.00042021406578344724,0.04604031880473436,0.0018393623543838135,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.995,SEL,0.0004395608553383508,0.003847983256934971,-0.885768511454368,0.00042021406578344724,0.04604031880473436,0.0018393623543838135,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.999,CLAMP,0.0002819511500351591,0.0011789057008106496,-0.7608365538980079,0.00014327286132718913,0.9679313124854354,0.014408338442673207,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.999,LIN,0.00017401485316431774,0.0011789057008106496,-0.8523928987325619,0.00014327286132718913,0.21456953921597033,0.004598405885959534,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.999,EVT-S,0.00012128705745255552,0.0011789057008106496,-0.8971189490650906,0.00014327286132718913,-0.15345407128029015,0.0009196811771919068,1631,EVT-S,2
LORA,lora0+lora1,BMY,,0.999,SEL,0.00012128705745255552,0.0011789057008106496,-0.8971189490650906,0.00014327286132718913,-0.15345407128029015,0.0009196811771919068,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.9,NONE,0.0033231435268322386,0.0033620314824476588,-0.011566802934013132,0.0033592854241939587,-0.010758805161782903,0.10423053341508277,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.95,NONE,0.0021296545810877174,0.002178865414288598,-0.02258553138627345,0.0021668478959955438,-0.017164709611856843,0.048743102391171064,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.99,NONE,0.0007475890424733775,0.000712314860814094,0.04952049100726208,0.0007094328125485805,0.053784134663469874,0.01594114040465972,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.995,CLAMP,0.0005181608145533004,0.00042682751907248683,0.21398174063210484,0.00042758388288450204,0.21183429800431663,0.01594114040465972,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.995,LIN,0.0004819169062246539,0.00042682751907248683,0.12906709312435727,0.00042758388288450204,0.1270698581378199,0.012262415695892091,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.995,EVT-S,0.00044653356561038203,0.00042682751907248683,0.04616864109586283,0.00042758388288450204,0.044318047252025705,0.003678724708767627,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.995,SEL,0.00044653356561038203,0.00042682751907248683,0.04616864109586283,0.00042758388288450204,0.044318047252025705,0.003678724708767627,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.999,CLAMP,0.00033461823221723867,0.00012431509680732185,1.6916942576642104,0.0001253984230055886,1.668440513022447,0.01594114040465972,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.999,LIN,0.00019031902839946495,0.00012431509680732185,0.5309405960117922,0.0001253984230055886,0.5177146876159923,0.005824647455548743,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.999,EVT-S,0.00012833882269094827,0.00012431509680732185,0.03236715400594403,0.0001253984230055886,0.023448458241206338,0.001226241569589209,1631,EVT-S,2
LORA,lora0+lora1,BNY,,0.999,SEL,0.00012833882269094827,0.00012431509680732185,0.03236715400594403,0.0001253984230055886,0.023448458241206338,0.001226241569589209,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.9,NONE,0.002160546850863071,0.0022052992356755056,-0.02029311219469332,0.002200422934432087,-0.018122008703434778,0.11066830165542613,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.95,NONE,0.0013321605651387377,0.001381435246896624,-0.03566919395504159,0.0013774000690680874,-0.03284412782116203,0.05885959534028204,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.99,NONE,0.0004090207133857339,0.00040540065361726317,0.008929585426589948,0.0004051246840302421,0.00961686490374647,0.015634580012262415,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.995,CLAMP,0.00026593999286001195,0.00022808272594336383,0.16598042118300815,0.00022792754077431414,0.1667742825485774,0.015634580012262415,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.995,LIN,0.00024566454215168795,0.00022808272594336383,0.07708525990122528,0.00022792754077431414,0.0778185967220889,0.009809932556713672,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.995,EVT-S,0.0002602882902305836,0.00022808272594336383,0.14120124246154842,0.00022792754077431414,0.1419782328468676,0.001226241569589209,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.995,SEL,0.0002602882902305836,0.00022808272594336383,0.14120124246154842,0.00022792754077431414,0.1419782328468676,0.001226241569589209,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.999,CLAMP,0.00015147541643943446,7.763352318163498e-05,0.9511598885578795,6.908080954036368e-05,1.192727871130808,0.015634580012262415,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.999,LIN,8.005848984739913e-05,7.763352318163498e-05,0.031236076457467843,6.908080954036368e-05,0.1589107073306839,0.004291845493562232,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.999,EVT-S,7.469285657078839e-05,7.763352318163498e-05,-0.03787882464082526,6.908080954036368e-05,0.08123887180484779,0.0,1631,EVT-S,2
LORA,lora0+lora1,BRK.B,,0.999,SEL,7.469285657078839e-05,7.763352318163498e-05,-0.03787882464082526,6.908080954036368e-05,0.08123887180484779,0.0,1631,EVT-S,2
LORA,lora0+lora1,C,,0.9,NONE,0.003731063577116295,0.003742019508922856,-0.0029278125836695312,0.0037500215707636448,-0.005055435892729887,0.10055180870631514,1631,EVT-S,2
LORA,lora0+lora1,C,,0.95,NONE,0.0023688312681943583,0.0023639443677741017,0.002067265408981833,0.0023766825981908508,-0.0033034827631038266,0.04782342121397916,1631,EVT-S,2
LORA,lora0+lora1,C,,0.99,NONE,0.0007758017184769609,0.0007469625738146147,0.0386085537258839,0.0007501392648992642,0.034210252387125384,0.01870018393623544,1631,EVT-S,2
LORA,lora0+lora1,C,,0.995,CLAMP,0.0005216527111353368,0.0004431274660583765,0.17720690115519833,0.00044542036545408456,0.17114696945555463,0.01870018393623544,1631,EVT-S,2
LORA,lora0+lora1,C,,0.995,LIN,0.0004681390182792567,0.0004431274660583765,0.0564432451984036,0.00044542036545408456,0.05100497100533696,0.012875536480686695,1631,EVT-S,2
LORA,lora0+lora1,C,,0.995,EVT-S,0.00042952614044671096,0.0004431274660583765,-0.030693934936259937,0.00044542036545408456,-0.035683651310308206,0.003678724708767627,1631,EVT-S,2
LORA,lora0+lora1,C,,0.995,SEL,0.00042952614044671096,0.0004431274660583765,-0.030693934936259937,0.00044542036545408456,-0.035683651310308206,0.003678724708767627,1631,EVT-S,2
LORA,lora0+lora1,C,,0.999,CLAMP,0.0003183335052620374,0.00014929086334089785,1.1323040013181487,0.00013533289246881033,1.3522256818341671,0.01870018393623544,1631,EVT-S,2
LORA,lora0+lora1,C,,0.999,LIN,0.00015334460643689818,0.00014929086334089785,0.027153323420361142,0.00013533289246881033,0.13309191608565474,0.005211526670754139,1631,EVT-S,2
LORA,lora0+lora1,C,,0.999,EVT-S,0.00012427516273698437,0.00014929086334089785,-0.16756350686238208,0.00013533289246881033,-0.08170762872281329,0.0006131207847946045,1631,EVT-S,2
LORA,lora0+lora1,C,,0.999,SEL,0.00012427516273698437,0.00014929086334089785,-0.16756350686238208,0.00013533289246881033,-0.08170762872281329,0.0006131207847946045,1631,EVT-S,2
LORA,lora0+lora1,CAT,,0.9,NONE,0.003623643539251879,0.003618593743517058,0.0013955133106245965,0.0036137535670366415,0.0027367588939793963,0.09809932556713671,1631,LIN,2
LORA,lora0+lora1,CAT,,0.95,NONE,0.0023241797028939774,0.0023082614704088996,0.006896199884261045,0.002303556775013249,0.008952645797327907,0.05855303494788473,1631,LIN,2
LORA,lora0+lora1,CAT,,0.99,NONE,0.0007608964782468569,0.0007260670854164185,0.04796993766831181,0.000729883711691635,0.0424900104748801,0.017167381974248927,1631,LIN,2
LORA,lora0+lora1,CAT,,0.995,CLAMP,0.0005176133540812915,0.0004368610801833789,0.18484657379873637,0.00043078974851868914,0.20154519893092515,0.017167381974248927,1631,LIN,2
LORA,lora0+lora1,CAT,,0.995,LIN,0.0004646997766202597,0.0004368610801833789,0.06372436845414364,0.00043078974851868914,0.07871595881325733,0.011649294911097487,1631,LIN,2
LORA,lora0+lora1,CAT,,0.995,EVT-S,0.00042346429355697286,0.0004368610801833789,-0.030666010853570513,0.00043078974851868914,-0.01700471050415092,0.005518087063151441,1631,LIN,2
LORA,lora0+lora1,CAT,,0.995,SEL,0.0004646997766202597,0.0004368610801833789,0.06372436845414364,0.00043078974851868914,0.07871595881325733,0.011649294911097487,1631,LIN,2
LORA,lora0+lora1,CAT,,0.999,CLAMP,0.0003229868547488393,0.000136021484652192,1.3745282267335872,0.0001247690802115851,1.5886770520477815,0.017167381974248927,1631,LIN,2
LORA,lora0+lora1,CAT,,0.999,LIN,0.0001606185734398398,0.000136021484652192,0.1808323799033863,0.0001247690802115851,0.2873267412684348,0.004291845493562232,1631,LIN,2
LORA,lora0+lora1,CAT,,0.999,EVT-S,0.00013383577783627793,0.000136021484652192,-0.01606883516602503,0.0001247690802115851,0.07266782450682019,0.0030656039239730227,1631,LIN,2
LORA,lora0+lora1,CAT,,0.999,SEL,0.0001606185734398398,0.000136021484652192,0.1808323799033863,0.0001247690802115851,0.2873267412684348,0.004291845493562232,1631,LIN,2
LORA,lora0+lora1,CMCSA,,0.9,NONE,0.00310617664421072,0.0031817895762411477,-0.023764278000984018,0.0031654609202720094,-0.0187284814295528,0.10300429184549356,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.95,NONE,0.002050857367980002,0.002060576137588223,-0.004716530212562908,0.002068958020141299,-0.008748680246330298,0.056407112201103615,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.99,NONE,0.0007280043759199586,0.0007094007230218055,0.026224462838024487,0.0007187234381370039,0.012913086300638477,0.015634580012262415,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.995,CLAMP,0.0005248530818649109,0.0004392013611672844,0.19501697460587597,0.000461858411716,0.1363939002753224,0.015634580012262415,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.995,LIN,0.00048821993258582825,0.0004392013611672844,0.11160842327142406,0.000461858411716,0.05707706128353063,0.011342734518700184,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.995,EVT-S,0.0004623584321716493,0.0004392013611672844,0.05272540809714099,0.000461858411716,0.0010826271492846984,0.005824647455548743,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.995,SEL,0.0004623584321716493,0.0004392013611672844,0.05272540809714099,0.000461858411716,0.0010826271492846984,0.005824647455548743,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.999,CLAMP,0.00036233204662087284,0.0001464150654740483,1.4746910124839254,0.00016014708926176903,1.262495361552414,0.015634580012262415,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.999,LIN,0.00022752754067642097,0.0001464150654740483,0.5539899527398677,0.00016014708926176903,0.4207410307939782,0.006437768240343348,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.999,EVT-S,0.00017092772244849545,0.0001464150654740483,0.1674189530638973,0.00016014708926176903,0.067317072301607,0.003372164316370325,1631,EVT-S,2
LORA,lora0+lora1,CMCSA,,0.999,SEL,0.00017092772244849545,0.0001464150654740483,0.1674189530638973,0.00016014708926176903,0.067317072301607,0.003372164316370325,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.9,NONE,0.004356714331279255,0.004368613523971082,-0.0027237915706058158,0.004369691833387836,-0.0029698895490576915,0.10515021459227468,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.95,NONE,0.002729820211045587,0.002747451049522249,-0.006417162001749854,0.0027562154972641437,-0.009576640957413285,0.052421827099938687,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.99,NONE,0.0008378321718873518,0.0008451833872639465,-0.008697775521111728,0.000854422085907792,-0.01941653229014323,0.015328019619865114,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.995,CLAMP,0.000543377820558012,0.0004890993504154682,0.11097636931318056,0.0005081875650477012,0.0692465891151971,0.015328019619865114,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.995,LIN,0.0005068877289345511,0.0004890993504154682,0.036369662940611946,0.0005081875650477012,-0.0025577881131904068,0.009809932556713672,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.995,EVT-S,0.0004815212315826354,0.0004890993504154682,-0.015494027596633597,0.0005081875650477012,-0.05247340804681594,0.004904966278356836,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.995,SEL,0.0004815212315826354,0.0004890993504154682,-0.015494027596633597,0.0005081875650477012,-0.05247340804681594,0.004904966278356836,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.999,CLAMP,0.00030781433949454,0.00011130826474035038,1.765422138352267,0.00010724565140757407,1.870180146743004,0.015328019619865114,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.999,LIN,0.00015898976599834722,0.00011130826474035038,0.42837341296465137,0.00010724565140757407,0.48248216978165337,0.007050889025137952,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.999,EVT-S,0.00011956807660172852,0.00011130826474035038,0.07420663578437658,0.00010724565140757407,0.11489906613858458,0.0,1631,EVT-S,2
LORA,lora0+lora1,COF,,0.999,SEL,0.00011956807660172852,0.00011130826474035038,0.07420663578437658,0.00010724565140757407,0.11489906613858458,0.0,1631,EVT-S,2
LORA,lora0+lora1,COP,,0.9,NONE,0.004449602079781387,0.004615109714144309,-0.03586212346278078,0.004615098824466244,-0.03585984850584378,0.10515021459227467,1631,LIN,2
LORA,lora0+lora1,COP,,0.95,NONE,0.002846223980450287,0.003036244006939594,-0.0625839115878038,0.0030525282070663923,-0.0675847076985317,0.05671367259350092,1631,LIN,2
LORA,lora0+lora1,COP,,0.99,NONE,0.0009600196045997265,0.0010901098932315926,-0.119336857173379,0.0010931270950440383,-0.1217676252356999,0.015634580012262415,1631,LIN,2
LORA,lora0+lora1,COP,,0.995,CLAMP,0.000660548749224408,0.0007288660294106411,-0.09373091546257717,0.0007062422328121884,-0.0646994493742371,0.015634580012262415,1631,LIN,2
LORA,lora0+lora1,COP,,0.995,LIN,0.0006250138515251795,0.0007288660294106411,-0.14248459071338004,0.0007062422328121884,-0.11501490213006005,0.01072961373390558,1631,LIN,2
LORA,lora0+lora1,COP,,0.995,EVT-S,0.0005817571541109786,0.0007288660294106411,-0.2018325307582443,0.0007062422328121884,-0.1762639968520749,0.005518087063151441,1631,LIN,2
LORA,lora0+lora1,COP,,0.995,SEL,0.0006250138515251795,0.0007288660294106411,-0.14248459071338004,0.0007062422328121884,-0.11501490213006005,0.01072961373390558,1631,LIN,2
LORA,lora0+lora1,COP,,0.999,CLAMP,0.00042097206492415344,0.00033845701337248445,0.2437977299671381,0.000266069327090357,0.5821893847282578,0.015634580012262415,1631,LIN,2
LORA,lora0+lora1,COP,,0.999,LIN,0.0002762775465600345,0.00033845701337248445,-0.18371451722295723,0.000266069327090357,0.03836676546414086,0.005211526670754139,1631,LIN,2
LORA,lora0+lora1,COP,,0.999,EVT-S,0.00022282801443798385,0.00033845701337248445,-0.34163570074184463,0.000266069327090357,-0.1625189687411372,0.0015328019619865112,1631,LIN,2
LORA,lora0+lora1,COP,,0.999,SEL,0.0002762775465600345,0.00033845701337248445,-0.18371451722295723,0.000266069327090357,0.03836676546414086,0.005211526670754139,1631,LIN,2
LORA,lora0+lora1,COST,,0.9,NONE,0.0025822146583298214,0.0026116593384591497,-0.011274318857642573,0.002585485133503796,-0.0012649367546516688,0.10606989576946659,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.95,NONE,0.001661138020390733,0.001659720383390765,0.0008541420676366762,0.0016532175003862088,0.004790972756261058,0.0542611894543225,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.99,NONE,0.0005618142341576966,0.0005568856609126662,0.00885024268168988,0.0005462690831723753,0.028456948167458362,0.014408338442673207,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.995,CLAMP,0.00038450100947185964,0.00035730451467735533,0.07611573231606839,0.0003521670311933153,0.09181432506325449,0.014408338442673207,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.995,LIN,0.00036225153967049217,0.00035730451467735533,0.01384540298239445,0.0003521670311933153,0.028635583640540196,0.00797057020232986,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.995,EVT-S,0.00041030528924215683,0.00035730451467735533,0.14833502625249784,0.0003521670311933153,0.16508716858543093,0.001226241569589209,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.995,SEL,0.00041030528924215683,0.00035730451467735533,0.14833502625249784,0.0003521670311933153,0.16508716858543093,0.001226241569589209,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.999,CLAMP,0.00024265042972319005,0.00013567834778579324,0.7884241198623864,0.00012653757375718163,0.9176156339841188,0.014408338442673207,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.999,LIN,0.00015578935896377907,0.00013567834778579324,0.14822564916354053,0.00012653757375718163,0.23117074508422253,0.005518087063151441,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.999,EVT-S,0.00014716533757990814,0.00013567834778579324,0.0846633967878968,0.00012653757375718163,0.16301690644321976,0.0,1631,EVT-S,2
LORA,lora0+lora1,COST,,0.999,SEL,0.00014716533757990814,0.00013567834778579324,0.0846633967878968,0.00012653757375718163,0.16301690644321976,0.0,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.9,NONE,0.004115075355441853,0.004128522810864416,-0.003257207490091951,0.004143807294467978,-0.006933705402874801,0.11097486204782342,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.95,NONE,0.002614483295121504,0.0026031574686371816,0.0043508034457292455,0.002632017460606965,-0.006661872783099765,0.0539546290619252,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.99,NONE,0.0009070220400420989,0.0008325371438045127,0.08946735505061854,0.0008606554583409388,0.0538735695588799,0.01594114040465972,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.995,CLAMP,0.0006299571226902783,0.0005164342764746495,0.21982051034755723,0.0005308361834895316,0.18672604144872018,0.01594114040465972,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.995,LIN,0.0005866079204809944,0.0005164342764746495,0.13588107374547898,0.0005308361834895316,0.10506393257678637,0.010116492949110975,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.995,EVT-S,0.0005837953591553777,0.0005164342764746495,0.13043495706860742,0.0005308361834895316,0.0997655723423202,0.0030656039239730227,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.995,SEL,0.0005837953591553777,0.0005164342764746495,0.13043495706860742,0.0005308361834895316,0.0997655723423202,0.0030656039239730227,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.999,CLAMP,0.0004083051888088218,0.0002056754300162854,0.9851918567837302,0.0002008571401971335,1.0328139114600858,0.01594114040465972,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.999,LIN,0.0002520971626699439,0.0002056754300162854,0.22570383176047226,0.0002008571401971335,0.25510680089600135,0.005211526670754139,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.999,EVT-S,0.00021058097732034068,0.0002056754300162854,0.02385091551123475,0.0002008571401971335,0.048411707513427826,0.001226241569589209,1631,EVT-S,2
LORA,lora0+lora1,CRM,,0.999,SEL,0.00021058097732034068,0.0002056754300162854,0.02385091551123475,0.0002008571401971335,0.048411707513427826,0.001226241569589209,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.9,NONE,0.002954163291600191,0.00294074894793798,0.004561539900105105,0.0029631713809441327,-0.003040016315583982,0.10024524831391785,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.95,NONE,0.001981702598536582,0.0019459682186245963,0.018363290607717353,0.001973328817927654,0.00424347961315541,0.04996934396076027,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.99,NONE,0.0007895642558943359,0.0007340404418892286,0.07564135548472417,0.0007506189640276444,0.0518842365209109,0.01624770079705702,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.995,CLAMP,0.000589520250337625,0.0004663905019954523,0.26400569440278476,0.0004899601281267048,0.20320045753840166,0.01624770079705702,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.995,LIN,0.0005497182818050006,0.0004663905019954523,0.17866525894723462,0.0004899601281267048,0.12196534013241622,0.012262415695892091,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.995,EVT-S,0.0004893889980717872,0.0004663905019954523,0.049311673325112215,0.0004899601281267048,-0.0011656663922863242,0.005824647455548743,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.995,SEL,0.0004893889980717872,0.0004663905019954523,0.049311673325112215,0.0004899601281267048,-0.0011656663922863242,0.005824647455548743,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.999,CLAMP,0.0004294850458922566,0.00013371140191304094,2.2120300867952283,0.00016922218123234195,1.5379949765720955,0.01624770079705702,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.999,LIN,0.0002829198484232255,0.00013371140191304094,1.1158992006322852,0.00016922218123234195,0.6718839478541927,0.008583690987124463,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.999,EVT-S,0.00015858370433063633,0.00013371140191304094,0.18601482043970385,0.00016922218123234195,-0.06286691747046441,0.0006131207847946045,1631,EVT-S,2
LORA,lora0+lora1,CSCO,,0.999,SEL,0.00015858370433063633,0.00013371140191304094,0.18601482043970385,0.00016922218123234195,-0.06286691747046441,0.0006131207847946045,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.9,NONE,0.003382376560821041,0.03314460242756817,-0.8979509086520907,0.0036114212864990095,-0.06342232254493063,0.09717964438994482,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.95,NONE,0.0022292374342506825,0.0229696843374249,-0.9029487126813255,0.0024173371325795783,-0.07781277000786879,0.04690374003678725,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.99,NONE,0.0008280886904059055,0.00890087703823878,-0.9069654948778216,0.0008912072604272231,-0.07082367124237748,0.012875536480686695,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.995,CLAMP,0.0005923539901984182,0.0057682864327088116,-0.8973084993076104,0.0005679253022497997,0.04301391019531242,0.012875536480686695,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.995,LIN,0.0005639858839093992,0.0057682864327088116,-0.9022264427245945,0.0005679253022497997,-0.006936507890729138,0.010423053341508276,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.995,EVT-S,0.0005225998178446619,0.0057682864327088116,-0.9094012019095856,0.0005679253022497997,-0.0798088837133753,0.004904966278356836,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.995,SEL,0.0005225998178446619,0.0057682864327088116,-0.9094012019095856,0.0005679253022497997,-0.0798088837133753,0.004904966278356836,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.999,CLAMP,0.00040376623003242834,0.002034081613455643,-0.8014994937462311,0.00022172845406886918,0.820994205403236,0.012875536480686695,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.999,LIN,0.00027788840922723663,0.002034081613455643,-0.8633838448816515,0.00022172845406886918,0.2532825811382966,0.0061312078479460455,1631,EVT-S,2
LORA,lora0+lora1,CVS,,0.999,EVT-S,0.00017424238036115722,0.002034081613455643,-0.9143385500323451,0.00022172845406886918,-0.21416319302421472,0.0018393623543838135,1631,EVT-S,2
