arm,seed,variant,id,month,path_index,prediction,primary,raw_2pinball,raw_RMSE,raw_MAE,coverage80,width80,median_scaled_MSE,median_scaled_bias_squared,median_scaled_centered_MSE
STD,61710,RAW,D_0815,8,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0815_k0.npz,0.14669615231300362,68322.3068663711,136622.21424034293,98230.62141927083,0.5833333333333334,183136.3859049479,0.08605082568176382,0.003309235628031396,0.08274159005373243
STD,61710,CAL,D_0815,8,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0815_k0.npz,0.13212008463706673,61533.64504424315,134185.07168541008,89387.01457990223,0.7916666666666666,228920.4823811849,0.0830081638954232,0.0002665738416907781,0.08274159005373243
STD,61710,RAW,D_0815,8,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0815_k3.npz,0.12216211419533883,56895.81711516203,115419.56396077372,82499.0068359375,0.6666666666666666,182768.69694010416,0.06141454816643082,0.0001991966792202787,0.06121535148721052
STD,61710,CAL,D_0815,8,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0815_k3.npz,0.11443458462596305,53296.79533965328,118076.71829634564,76420.30754865224,0.75,228460.87117513022,0.06427483214102202,0.0030594806538114675,0.06121535148721052
STD,61710,RAW,D_0822,8,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0822_k0.npz,0.2046301094959463,92542.44563220796,192202.77822691918,126244.56884765625,0.5833333333333334,219829.5626627604,0.18062441363456413,0.0027150675545717885,0.17790934607999234
STD,61710,CAL,D_0822,8,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0822_k0.npz,0.20103600037585637,90917.03650418943,195364.18305293648,129036.84923431223,0.7083333333333334,274786.9533284505,0.18661520214404378,0.008705856064051384,0.1779093460799924
STD,61710,RAW,D_0822,8,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0822_k3.npz,0.29629865420021956,133998.8634358982,276523.3662535866,171783.16498480903,0.5833333333333334,193767.27587890625,0.3738701554566503,0.1088469012077775,0.2650232542488728
STD,61710,CAL,D_0822,8,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0822_k3.npz,0.26918285008436676,121735.9426255342,266931.50695800676,159935.7885902663,0.6666666666666666,242209.0948486328,0.3483828798511334,0.08335962560226065,0.2650232542488728
STD,61710,RAW,D_0901,9,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0901_k0.npz,0.10457869438348673,45767.07311071325,99013.18287415859,63677.17437065972,0.6666666666666666,162914.89265950522,0.051187768301459845,0.0010038089565272104,0.05018395934493263
STD,61710,CAL,D_0901,9,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0901_k0.npz,0.10265871335009019,44926.82632005799,103095.48834378213,61542.32848189727,0.8333333333333334,203643.6158243815,0.05549571774565168,0.0053117584007190315,0.050183959344932645
STD,61710,RAW,D_0901,9,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0901_k3.npz,0.11628830904847572,50891.58526522198,103429.84431011022,75049.91829427083,0.5833333333333334,170908.51017252603,0.055856265304958665,0.00047871480874706003,0.0553775504962116
STD,61710,CAL,D_0901,9,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0901_k3.npz,0.10921212491167927,47794.81456404969,106621.26658141121,68722.69670740208,0.7916666666666666,213635.63771565756,0.05935643746798255,0.003978886971770918,0.05537755049621162
STD,61710,RAW,D_0908,9,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0908_k0.npz,0.1635466275910954,75311.33606807001,159156.84975829915,100221.38064236108,0.625,158164.89302571616,0.11945742546212924,0.003100811399555152,0.11635661406257407
STD,61710,CAL,D_0908,9,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0908_k0.npz,0.15816342258991944,72832.43224144686,157219.19312248277,103970.448960786,0.75,197706.11628214517,0.11656646007826803,0.0002098460156939406,0.11635661406257407
STD,61710,RAW,D_0908,9,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0908_k3.npz,0.32792230916255866,151004.44193386502,278962.153973452,177229.19921875,0.5416666666666666,144072.35026041666,0.3669890086004326,0.002000279683003041,0.36498872891742956
STD,61710,CAL,D_0908,9,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0908_k3.npz,0.3218343779667344,148201.01982115512,281000.4441119454,180243.12995036933,0.5833333333333334,180090.43782552084,0.37237155156280766,0.007382822645378123,0.36498872891742956
STD,61710,RAW,D_0915,9,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0915_k0.npz,0.15092582993182288,63152.88688006364,155614.47784506436,85405.9033203125,0.7083333333333334,227671.13151041666,0.1383059069472952,0.012274811944792094,0.12603109500250306
STD,61710,CAL,D_0915,9,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0915_k0.npz,0.14577198542309647,60996.32985199188,151375.9083663937,84325.4257278624,0.875,284588.9143880208,0.1308742644252381,0.004843169422735032,0.12603109500250306
STD,61710,RAW,D_0915,9,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0915_k3.npz,0.20559924561760579,86030.24351087135,196897.86155077742,133331.48784722222,0.625,264739.2796223958,0.2214229987245561,0.01845230630625335,0.20297069241830276
STD,61710,CAL,D_0915,9,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0915_k3.npz,0.20041975584978686,83862.95556850075,202548.02207334046,134482.4430907053,0.9166666666666666,330924.0995279948,0.2343131930831371,0.031342500664834315,0.20297069241830276
STD,61710,RAW,D_0922,9,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0922_k0.npz,0.1477380628018858,64178.62178158068,138965.65392192674,88654.49457465275,0.625,178711.1941731771,0.102333770948228,0.00033867039408908776,0.10199510055413892
STD,61710,CAL,D_0922,9,0,.cache/covariate_calibration_control_20260916/STD_61710_D_0922_k0.npz,0.13842338199445905,60132.24832020916,141130.84020793342,85022.6594606793,0.75,223388.99271647134,0.10554748304692302,0.003552382492784082,0.10199510055413892
STD,61710,RAW,D_0922,9,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0922_k3.npz,0.14621053136531392,63515.04964270213,141598.42567016865,85213.48763020833,0.6666666666666666,157771.97786458334,0.10624802765162937,0.005912230270782673,0.10033579738084669
STD,61710,CAL,D_0922,9,3,.cache/covariate_calibration_control_20260916/STD_61710_D_0922_k3.npz,0.14583924216882127,63353.75858160813,146853.75031543916,87424.41839714655,0.7083333333333334,197214.97233072916,0.11428102079333585,0.013945223412489162,0.10033579738084669
STD,61711,RAW,D_0601,6,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0601_k0.npz,0.18641906684781376,77847.2052002599,152569.80730929275,103213.48630099827,0.625,173340.5236002604,0.1334847965219161,0.05041212895482317,0.08307266756709296
STD,61711,CAL,D_0601,6,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0601_k0.npz,0.1629566219921553,68049.46406753924,144201.61362670138,94550.41546799436,0.7916666666666666,260010.78540039062,0.11924353676712629,0.03617086920003333,0.08307266756709296
STD,61711,RAW,D_0601,6,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0601_k3.npz,0.09872485097594587,41226.75787538236,82272.94715202012,58653.03423394096,0.7916666666666666,173957.1671549479,0.038815815759267576,0.014896161914224637,0.023919653845042948
STD,61711,CAL,D_0601,6,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0601_k3.npz,0.0917932991735317,38332.19379112332,74247.73642681591,51675.409234215505,0.875,260935.75073242188,0.03161266027828306,0.007693006433240111,0.023919653845042948
STD,61711,RAW,D_0608,6,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0608_k0.npz,0.15008451942143278,56500.75118888087,131073.24783491553,83848.55143229166,0.8333333333333334,205935.81091308594,0.12122479985951584,0.0010346667833007756,0.12019013307621507
STD,61711,CAL,D_0608,6,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0608_k0.npz,0.15621227835047224,58807.60458008852,132892.47212844956,89235.06781300298,0.875,308903.7163696289,0.12461321904123585,0.0044230859650208265,0.12019013307621505
STD,61711,RAW,D_0608,6,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0608_k3.npz,0.20007903773947716,75321.66523907697,166776.51142335602,104818.087890625,0.7083333333333334,189782.69344075522,0.19626060098887899,0.013976627386630738,0.18228397360224827
STD,61711,CAL,D_0608,6,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0608_k3.npz,0.1959600581050606,73771.03600447382,170681.71013993083,108449.72156811075,0.75,284674.0401611328,0.20555939239131893,0.02327541878907064,0.18228397360224827
STD,61711,RAW,D_0615,6,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0615_k0.npz,0.21329715044056008,76211.12932061736,179159.64417852947,113442.07400173612,0.7916666666666666,245192.396484375,0.2514280314561817,0.0071333193278106406,0.2442947121283711
STD,61711,CAL,D_0615,6,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0615_k0.npz,0.2067153817482634,73859.46159354757,181629.4446136224,111397.12257412728,0.875,367788.5947265625,0.25840792132596907,0.01411320919759795,0.2442947121283711
STD,61711,RAW,D_0615,6,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0615_k3.npz,0.21176816596141557,75664.82275426792,160348.9448923394,105817.70570203992,0.625,218738.2137044271,0.2014028100901021,0.0003175241238157637,0.2010852859662864
STD,61711,CAL,D_0615,6,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0615_k3.npz,0.20505095657238942,73264.7620297652,160331.19514237408,104301.3196149716,0.8333333333333334,328107.3205566406,0.20135822418196683,0.00027293821568043436,0.2010852859662864
STD,61711,RAW,D_0622,6,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0622_k0.npz,0.10210542487860301,38704.62914274347,78733.79278507545,53220.37502712674,0.9583333333333334,262207.28125,0.04314139244602625,0.0014057881510256426,0.04173560429500061
STD,61711,CAL,D_0622,6,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0622_k0.npz,0.1185272438107198,44929.57176819705,82088.18641840757,56018.885098977225,1.0,393310.921875,0.046895712042421066,0.00516010774742047,0.04173560429500059
STD,61711,RAW,D_0622,6,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0622_k3.npz,0.19948878159576744,75619.28584090299,178113.03173839996,105098.44905598958,0.8333333333333334,273972.3573811849,0.22078176691702198,0.007196369549824455,0.21358539736719753
STD,61711,CAL,D_0622,6,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0622_k3.npz,0.19914612332369983,75489.39596131198,180916.75355796464,104840.59966362848,0.875,410958.53607177734,0.22778723588281882,0.014201838515621297,0.2135853973671975
STD,61711,RAW,D_0701,7,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0701_k0.npz,0.12088876824593801,57738.904960317464,143865.1217030768,84392.26920572917,0.9166666666666666,245231.466796875,0.0907289435075413,0.013670183646531196,0.07705875986101011
STD,61711,CAL,D_0701,7,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0701_k0.npz,0.1334921263703,63758.522063561744,150990.08009511637,91814.24740750651,0.9583333333333334,367847.2001953125,0.09993822918726869,0.02287946932625858,0.07705875986101011
STD,61711,RAW,D_0701,7,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0701_k3.npz,0.15074853511076594,72000.52964358052,147774.26943520893,108225.13693576388,0.5833333333333334,196391.72721354166,0.095726561829245,0.025419467778620343,0.07030709405062464
STD,61711,CAL,D_0701,7,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0701_k3.npz,0.13271258662574806,63386.198216801175,140029.70870859447,100820.49704250036,0.8333333333333334,294587.5908203125,0.08595580058676046,0.015648706536135818,0.07030709405062464
STD,61711,RAW,D_0708,7,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0708_k0.npz,0.08424576432889658,37741.16908662987,79258.18195668858,50994.67339409722,0.6666666666666666,116449.77360026042,0.031300672181712945,0.0018850621931977422,0.029415609988515206
STD,61711,CAL,D_0708,7,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0708_k0.npz,0.0892844501443482,39998.4445099135,84362.17308189248,56487.981528272765,0.7083333333333334,174674.66040039062,0.035461815682222265,0.006046205693707063,0.0294156099885152
STD,61711,RAW,D_0708,7,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0708_k3.npz,0.20988893181433374,94027.91615838913,201575.34926314853,113259.73817274305,0.6666666666666666,134493.8642578125,0.202460494714078,0.04906908069572696,0.1533914140183511
STD,61711,CAL,D_0708,7,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0708_k3.npz,0.21522152242122147,96416.85767215602,209577.1628943577,120883.91137898462,0.7083333333333334,201740.79638671875,0.21885343406203375,0.06546202004368264,0.1533914140183511
STD,61711,RAW,D_0715,7,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0715_k0.npz,0.10020365197200982,37729.21673559442,77450.64737431786,58169.44384765627,0.9583333333333334,210833.12312825522,0.04231181212172466,0.0021558043642665894,0.04015600775745807
STD,61711,CAL,D_0715,7,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0715_k0.npz,0.10658425086237822,40131.67406823582,75588.99363724828,52329.85588177664,0.9583333333333334,316249.6846923828,0.04030219017004354,0.00014618241258546928,0.04015600775745807
STD,61711,RAW,D_0715,7,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0715_k3.npz,0.1866471640381931,70277.39175662088,142212.2657890487,99900.82215711806,0.7083333333333334,193561.13700358072,0.14265455158109505,0.06759476781206858,0.07505978376902644
STD,61711,CAL,D_0715,7,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0715_k3.npz,0.16377420737907483,61665.14337851997,133641.39543204027,88650.33661741903,0.8333333333333334,290341.7055053711,0.12597765637736769,0.05091787260834125,0.07505978376902643
STD,61711,RAW,D_0722,7,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0722_k0.npz,0.15410132265452486,69672.01129448783,155619.86736777378,94236.26605902777,0.7083333333333334,177860.06901041666,0.11847483659218226,0.00039304576657830335,0.11808179082560395
STD,61711,CAL,D_0722,7,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0722_k0.npz,0.14909486682137446,67408.50153776372,157279.75094569862,91461.49998459635,0.8333333333333334,266790.103515625,0.12101568466883632,0.0029338938432323693,0.11808179082560395
STD,61711,RAW,D_0722,7,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0722_k3.npz,0.15206603537984145,68751.82089283131,126451.26417457526,98539.11029730905,0.5833333333333334,174153.17724609375,0.07822442647292499,0.0016734739581474353,0.07655095251477755
STD,61711,CAL,D_0722,7,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0722_k3.npz,0.13933934237630502,62997.851469274035,125126.5924841335,96097.1940492665,0.7083333333333334,261229.76586914062,0.07659409202659274,4.313951181519287e-05,0.07655095251477755
STD,61711,RAW,D_0801,8,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0801_k0.npz,0.23028125722616272,114516.86141927085,215614.83051238375,137880.57530381947,0.4166666666666667,113345.75455729167,0.1879903554026537,0.06547327553571736,0.12251707986693634
STD,61711,CAL,D_0801,8,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0801_k0.npz,0.20400794187931576,101451.3707716983,205998.61726592164,131180.90814328668,0.625,170018.6318359375,0.17159590544586303,0.049078825578926705,0.12251707986693633
STD,61711,RAW,D_0801,8,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0801_k3.npz,0.25751308536340384,128059.01212032903,245248.57709120464,151300.19292534722,0.3333333333333333,96727.80989583333,0.24321553023211898,0.088177745028818,0.155037785203301
STD,61711,CAL,D_0801,8,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0801_k3.npz,0.22441128491517162,111597.77536871775,235361.3988045245,139012.63997774816,0.5,145091.71484375,0.22400039449252937,0.06896260928922834,0.15503778520330097
STD,61711,RAW,D_0808,8,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0808_k0.npz,0.1645521086568826,79575.17554077796,140014.67502778737,104795.24869791667,0.375,130969.0751953125,0.08382987270882948,0.00028010832660922973,0.08354976438222028
STD,61711,CAL,D_0808,8,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0808_k0.npz,0.14756807326939642,71361.9255959346,140039.5414599443,102110.08655053971,0.625,196453.61279296875,0.08385965151521185,0.00030988713299157376,0.08354976438222028
STD,61711,RAW,D_0808,8,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0808_k3.npz,0.2809384605041638,135858.0421317481,231700.5967051287,171130.91514756944,0.375,175552.4404296875,0.22956517044236105,9.406805283084396e-06,0.229555763637078
STD,61711,CAL,D_0808,8,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0808_k3.npz,0.25208226262802935,121903.57488015643,232188.88391201,165595.45405806156,0.5833333333333334,263328.66064453125,0.23053376397184658,0.0009780003347685839,0.229555763637078
STD,61711,RAW,D_0815,8,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0815_k0.npz,0.15312735283747578,71317.5759911851,137586.65455613364,102348.78548177083,0.5416666666666666,176220.91569010416,0.08727000968649419,0.005378668183555873,0.0818913415029383
STD,61711,CAL,D_0815,8,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0815_k0.npz,0.13450363759550968,62643.76166346788,134511.3167899139,93622.8744618048,0.7916666666666666,264331.37353515625,0.08341229123813404,0.0015209497351957436,0.08189134150293831
STD,61711,RAW,D_0815,8,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0815_k3.npz,0.12195217968985407,56798.04216006324,113079.49330558807,82728.33344184027,0.625,174836.27685546875,0.05894949786618042,1.5299206360248998e-05,0.058934198659820164
STD,61711,CAL,D_0815,8,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0815_k3.npz,0.11159810189293956,51975.73108097187,114459.7584812651,77397.1521953119,0.8333333333333334,262254.4152832031,0.06039737349834499,0.0014631748385248182,0.05893419865982017
STD,61711,RAW,D_0822,8,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0822_k0.npz,0.21099325155046258,95420.12931756882,195396.1040143439,126173.13346354167,0.5416666666666666,204905.94759114584,0.1866761900204369,0.0015929609278990898,0.1850832290925378
STD,61711,CAL,D_0822,8,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0822_k0.npz,0.20046549913057318,90659.03155758223,197437.2035468262,127896.11795602913,0.75,307358.92138671875,0.1905965831118751,0.005513354019337311,0.1850832290925378
STD,61711,RAW,D_0822,8,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0822_k3.npz,0.30755134377786697,139087.80863570605,281855.58235537546,176212.56293402778,0.5833333333333334,181962.6552734375,0.38842789372372816,0.11130588584752518,0.27712200787620295
STD,61711,CAL,D_0822,8,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0822_k3.npz,0.27337375390726887,123631.24772084039,273856.57107722765,165672.27800620248,0.7083333333333334,272943.98291015625,0.3666937100783992,0.08957170220219625,0.27712200787620295
STD,61711,RAW,D_0901,9,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0901_k0.npz,0.10555098488321013,46192.57938278925,98829.79749471963,64864.553168402774,0.6666666666666666,153294.04353841147,0.05099833099660786,0.0003732741828175878,0.05062505681379026
STD,61711,CAL,D_0901,9,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0901_k0.npz,0.10089039013944866,44152.94997610564,101229.02165899669,60086.358337058475,0.8333333333333334,229941.0653076172,0.053504490339984924,0.0028794335261946623,0.05062505681379026
STD,61711,RAW,D_0901,9,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0901_k3.npz,0.11545597053275586,50527.32658015822,101607.48159008304,73988.5732421875,0.625,159373.19637044272,0.05390530737709067,0.0001671127181550716,0.0537381946589356
STD,61711,CAL,D_0901,9,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0901_k3.npz,0.10533973186559106,46100.128120519934,103537.30173223159,67726.7675688122,0.8333333333333334,239059.79455566406,0.05597238823382933,0.0022341935748937257,0.0537381946589356
STD,61711,RAW,D_0908,9,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0908_k0.npz,0.16656054697774908,76699.21119061828,161264.24205534742,101786.90125868055,0.625,151976.0128580729,0.12264183536607375,0.0041552471720325,0.11848658819404123
STD,61711,CAL,D_0908,9,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0908_k0.npz,0.15609300949320773,71879.03088537586,159114.50724301548,103212.96509612142,0.7916666666666666,227964.01928710938,0.11939387236928904,0.0009072841752478018,0.11848658819404123
STD,61711,RAW,D_0908,9,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0908_k3.npz,0.33363041793315407,153632.9601996786,283617.92401634715,179524.8982747396,0.5416666666666666,141248.9384765625,0.37934103901184496,0.0019721110644161997,0.3773689279474288
STD,61711,CAL,D_0908,9,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0908_k3.npz,0.31700074149691626,145975.18596587374,285194.54855238105,181750.7717068761,0.625,211873.40771484375,0.3835702550790813,0.006201327131652575,0.3773689279474288
STD,61711,RAW,D_0915,9,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0915_k0.npz,0.15455652003859507,64672.10040178571,157333.1633738677,88183.39876302083,0.6666666666666666,229644.82649739584,0.14137781938276497,0.013049436334772482,0.1283283830479925
STD,61711,CAL,D_0915,9,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0915_k0.npz,0.14958192822063243,62590.549255131766,153579.01798548998,86416.94851414104,0.875,344467.23974609375,0.13471144722829723,0.006383064180304697,0.12832838304799252
STD,61711,RAW,D_0915,9,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0915_k3.npz,0.20590865296054348,86159.71085875496,196556.38069154113,133276.42664930556,0.6666666666666666,260303.9130859375,0.22065563489041073,0.016284853103107958,0.20437078178730275
STD,61711,CAL,D_0915,9,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0915_k3.npz,0.19645415895774354,82203.60479966103,200936.39903372093,133672.75075817623,0.9166666666666666,390455.86962890625,0.23059928656901793,0.026228504781715185,0.20437078178730272
STD,61711,RAW,D_0922,9,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0922_k0.npz,0.15074334672091574,65484.14167488219,144617.44724476227,91757.17556423608,0.625,181728.359375,0.11082695717244971,0.000502634133520861,0.11032432303892888
STD,61711,CAL,D_0922,9,0,.cache/covariate_calibration_control_20260916/STD_61711_D_0922_k0.npz,0.13729926831553452,59643.924151941545,146380.70967419958,87743.94629044704,0.75,272592.5390625,0.11354596976794422,0.0032216467290153445,0.11032432303892885
STD,61711,RAW,D_0922,9,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0922_k3.npz,0.14734652594767375,64008.534972511574,145846.69082741177,86776.18587239583,0.6666666666666666,161908.8466796875,0.11271901539789476,0.005996323135595819,0.10672269226229893
STD,61711,CAL,D_0922,9,3,.cache/covariate_calibration_control_20260916/STD_61711_D_0922_k3.npz,0.14068017326686696,61112.61689121219,149991.37351337506,86758.26313487852,0.75,242863.27001953125,0.11921656144988825,0.012493869187589322,0.10672269226229893
EXODROP,61710,RAW,D_0601,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0601_k0.npz,0.16367383755896453,68348.9679130756,140182.02315528292,93531.45855034723,0.7083333333333334,233668.67818196616,0.11268841112560019,0.04662096277474869,0.06606744835085149
EXODROP,61710,CAL,D_0601,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0601_k0.npz,0.142703423015904,59591.87996240553,126847.17088153328,81719.50981652556,0.7916666666666666,292085.8477274577,0.09226907763487265,0.026201629284021172,0.06606744835085149
EXODROP,61710,RAW,D_0601,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0601_k3.npz,0.09322189641830804,38928.76529393756,76705.32809769464,54807.784505208336,0.7916666666666666,223400.03645833334,0.033740046141422286,0.009821759283862254,0.02391828685756003
EXODROP,61710,CAL,D_0601,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0601_k3.npz,0.0873750914343697,36487.18335145243,67267.72038684796,48086.475924183476,1.0,279250.0455729167,0.025948247333689053,0.0020299604761290263,0.02391828685756003
EXODROP,61710,RAW,D_0608,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0608_k0.npz,0.135918084438172,51167.66139848659,121242.34549020273,71555.13023546006,0.9166666666666666,264980.30875651044,0.10372226999898404,0.00048674047761155826,0.10323552952137248
EXODROP,61710,CAL,D_0608,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0608_k0.npz,0.14518714005916283,54657.08594018062,121555.4789759411,77631.56044479548,0.9583333333333334,331225.385945638,0.10425873038480027,0.0010232008634278044,0.10323552952137248
EXODROP,61710,RAW,D_0608,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0608_k3.npz,0.1886451507071651,71017.26923058243,159289.69470341987,101942.92182074652,0.75,240227.99686686197,0.17903531877431758,0.002938327878334029,0.17609699089598355
EXODROP,61710,CAL,D_0608,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0608_k3.npz,0.1898596015807431,71474.46086436097,163149.23319944675,105506.36383306654,0.8333333333333334,300284.99608357745,0.18781636371004726,0.011719372814063682,0.17609699089598355
EXODROP,61710,RAW,D_0615,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0615_k0.npz,0.221183485943606,79028.91912065455,190113.96838077542,119196.2094184028,0.875,297427.8757324219,0.2831140139395079,0.017496562091464583,0.2656174518480434
EXODROP,61710,CAL,D_0615,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0615_k0.npz,0.2216379877668589,79191.31274455828,195810.38888859792,115977.54695613636,0.875,371784.84466552734,0.3003341882571309,0.03471673640908751,0.26561745184804336
EXODROP,61710,RAW,D_0615,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0615_k3.npz,0.213942184616413,76441.60020543981,159935.1199855316,111262.34592013888,0.75,267281.3128255208,0.2003645999404959,4.321384095137551e-05,0.2003213860995445
EXODROP,61710,CAL,D_0615,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0615_k3.npz,0.2124813805934381,75919.65453444951,161378.1727618275,109429.64742036932,0.7916666666666666,334101.64103190106,0.2039965863939366,0.0036752002943921057,0.20032138609954453
EXODROP,61710,RAW,D_0622,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0622_k0.npz,0.11894001219914775,45086.03796394469,89110.15814813974,63746.46533203125,1.0,325713.8362630208,0.055261954571333115,0.006157088117361821,0.04910486645397131
EXODROP,61710,CAL,D_0622,6,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0622_k0.npz,0.13397477835428417,50785.196935902226,97873.45209258226,70004.68438855308,1.0,407142.29532877606,0.06666557446058231,0.01756070800661101,0.04910486645397131
EXODROP,61710,RAW,D_0622,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0622_k3.npz,0.1956760794957447,74174.02256533668,179249.2551884228,105279.792453342,0.8333333333333334,329951.27107747394,0.22360758551839988,0.021113389807947008,0.20249419571045288
EXODROP,61710,CAL,D_0622,6,3,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0622_k3.npz,0.20247349369898296,76750.68679428194,186566.51194546273,108480.36096597793,0.875,412439.08884684247,0.2422362845919758,0.03974208888152295,0.20249419571045288
EXODROP,61710,RAW,D_0701,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0701_k0.npz,0.1231737304476023,58830.248823888054,148939.55386335863,86632.95431857639,0.9166666666666666,289189.5319010417,0.09724223143463973,0.016037360522902486,0.08120487091173723
EXODROP,61710,CAL,D_0701,7,0,.cache/covariate_calibration_control_20260916/EXODROP_61710_D_0701_k0.npz,0.14084012228292608,67268.07256857463,161159.2200794299,97840.47463724583,0.9166666666666666,361486.91487630206,0.11385317149905465,0.03264830058731742,0.08120487091173724
