origin_utc,shift_score,bin,utc_date
2026-07-31T16:00:00+00:00,0.020729574695348457,S<1,2026-07-31
2026-07-31T17:00:00+00:00,0.0789797347758284,S<1,2026-07-31
2026-07-31T18:00:00+00:00,0.1373065454168415,S<1,2026-07-31
2026-07-31T19:00:00+00:00,0.22022148681182302,S<1,2026-07-31
2026-07-31T20:00:00+00:00,0.2241842539785977,S<1,2026-07-31
2026-07-31T21:00:00+00:00,0.2231756286526322,S<1,2026-07-31
2026-07-31T22:00:00+00:00,0.21932305964774845,S<1,2026-07-31
2026-07-31T23:00:00+00:00,0.2111695628485466,S<1,2026-07-31
2026-08-01T00:00:00+00:00,0.20211028084894553,S<1,2026-08-01
2026-08-01T01:00:00+00:00,0.21854846259646638,S<1,2026-08-01
2026-08-01T02:00:00+00:00,0.234302604817062,S<1,2026-08-01
2026-08-01T03:00:00+00:00,0.2784829976925655,S<1,2026-08-01
2026-08-01T04:00:00+00:00,0.2291136699145549,S<1,2026-08-01
2026-08-01T05:00:00+00:00,0.17006074743882546,S<1,2026-08-01
2026-08-01T06:00:00+00:00,0.025899180762203197,S<1,2026-08-01
2026-08-01T07:00:00+00:00,0.1422264931494639,S<1,2026-08-01
2026-08-01T08:00:00+00:00,0.3121636852525572,S<1,2026-08-01
2026-08-01T09:00:00+00:00,0.4516647134989784,S<1,2026-08-01
2026-08-01T10:00:00+00:00,0.5255257696863742,S<1,2026-08-01
2026-08-01T11:00:00+00:00,0.5921377481610293,S<1,2026-08-01
2026-08-01T12:00:00+00:00,0.5969998923847247,S<1,2026-08-01
2026-08-01T13:00:00+00:00,0.5841752605609083,S<1,2026-08-01
2026-08-01T14:00:00+00:00,0.5483961145360505,S<1,2026-08-01
2026-08-01T15:00:00+00:00,0.5393755008877547,S<1,2026-08-01
2026-08-01T16:00:00+00:00,0.5035012103892721,S<1,2026-08-01
2026-08-01T17:00:00+00:00,0.4155623021623484,S<1,2026-08-01
2026-08-01T18:00:00+00:00,0.33972039400511467,S<1,2026-08-01
2026-08-01T19:00:00+00:00,0.23617076638748083,S<1,2026-08-01
2026-08-01T20:00:00+00:00,0.10508604279166064,S<1,2026-08-01
2026-08-01T21:00:00+00:00,0.010569057056024895,S<1,2026-08-01
2026-08-01T22:00:00+00:00,0.07989350533490841,S<1,2026-08-01
2026-08-01T23:00:00+00:00,0.15822068933733324,S<1,2026-08-01
2026-08-02T00:00:00+00:00,0.2530043151133743,S<1,2026-08-02
2026-08-02T01:00:00+00:00,0.34627151794065014,S<1,2026-08-02
2026-08-02T02:00:00+00:00,0.43170210176859514,S<1,2026-08-02
2026-08-02T03:00:00+00:00,0.5475509079526925,S<1,2026-08-02
2026-08-02T04:00:00+00:00,0.6069756375486163,S<1,2026-08-02
2026-08-02T05:00:00+00:00,0.4252045853137602,S<1,2026-08-02
2026-08-02T06:00:00+00:00,0.2259647734630025,S<1,2026-08-02
2026-08-02T07:00:00+00:00,0.11043551183552398,S<1,2026-08-02
2026-08-02T08:00:00+00:00,0.046831671436062476,S<1,2026-08-02
2026-08-02T09:00:00+00:00,0.1562367879713639,S<1,2026-08-02
2026-08-02T10:00:00+00:00,0.16318619698587294,S<1,2026-08-02
2026-08-02T11:00:00+00:00,0.16726663163671768,S<1,2026-08-02
2026-08-02T12:00:00+00:00,0.17575263126407153,S<1,2026-08-02
2026-08-02T13:00:00+00:00,0.1424163617181414,S<1,2026-08-02
2026-08-02T14:00:00+00:00,0.11291120220466389,S<1,2026-08-02
2026-08-02T15:00:00+00:00,0.10901792332418615,S<1,2026-08-02
2026-08-02T16:00:00+00:00,0.08880211838930256,S<1,2026-08-02
2026-08-02T17:00:00+00:00,0.054560570302296794,S<1,2026-08-02
2026-08-02T18:00:00+00:00,0.021888063299639462,S<1,2026-08-02
2026-08-02T19:00:00+00:00,0.052015833931161985,S<1,2026-08-02
2026-08-02T20:00:00+00:00,0.14310448706042472,S<1,2026-08-02
2026-08-02T21:00:00+00:00,0.20999837466033194,S<1,2026-08-02
2026-08-02T22:00:00+00:00,0.3052450429911426,S<1,2026-08-02
2026-08-02T23:00:00+00:00,0.45128340547954787,S<1,2026-08-02
2026-08-03T00:00:00+00:00,0.5916739662149229,S<1,2026-08-03
2026-08-03T01:00:00+00:00,0.6515531803315971,S<1,2026-08-03
2026-08-03T02:00:00+00:00,0.7599067514383147,S<1,2026-08-03
2026-08-03T03:00:00+00:00,0.9113604433282207,S<1,2026-08-03
2026-08-03T04:00:00+00:00,0.8961466415288605,S<1,2026-08-03
2026-08-03T05:00:00+00:00,0.717265719939321,S<1,2026-08-03
2026-08-03T06:00:00+00:00,0.5789352540616473,S<1,2026-08-03
2026-08-03T07:00:00+00:00,0.48340057586522406,S<1,2026-08-03
2026-08-03T08:00:00+00:00,0.39650488041947995,S<1,2026-08-03
2026-08-03T09:00:00+00:00,0.3357711940386895,S<1,2026-08-03
2026-08-03T10:00:00+00:00,0.3162527584527683,S<1,2026-08-03
2026-08-03T11:00:00+00:00,0.29556973665960035,S<1,2026-08-03
2026-08-03T12:00:00+00:00,0.29556973665960035,S<1,2026-08-03
2026-08-03T13:00:00+00:00,0.3474829522981733,S<1,2026-08-03
2026-08-03T14:00:00+00:00,0.44618214581429316,S<1,2026-08-03
2026-08-03T15:00:00+00:00,0.5549841579281606,S<1,2026-08-03
2026-08-03T16:00:00+00:00,0.6849643759012849,S<1,2026-08-03
2026-08-03T17:00:00+00:00,0.8318163028401353,S<1,2026-08-03
2026-08-03T18:00:00+00:00,0.9542180084661738,S<1,2026-08-03
2026-08-03T19:00:00+00:00,1.1867948660107261,1<=S<2,2026-08-03
2026-08-03T20:00:00+00:00,1.364160197738841,1<=S<2,2026-08-03
2026-08-03T21:00:00+00:00,1.4485495702379783,1<=S<2,2026-08-03
2026-08-03T22:00:00+00:00,1.5744160123678796,1<=S<2,2026-08-03
2026-08-03T23:00:00+00:00,1.7127356398625102,1<=S<2,2026-08-03
2026-08-04T00:00:00+00:00,1.787482454302307,1<=S<2,2026-08-04
2026-08-04T01:00:00+00:00,1.8156578128868526,1<=S<2,2026-08-04
2026-08-04T02:00:00+00:00,1.8202039474555214,1<=S<2,2026-08-04
2026-08-04T03:00:00+00:00,1.7768478576826274,1<=S<2,2026-08-04
2026-08-04T04:00:00+00:00,1.6979907881210954,1<=S<2,2026-08-04
2026-08-04T05:00:00+00:00,1.610763554717917,1<=S<2,2026-08-04
2026-08-04T06:00:00+00:00,1.4548872845257879,1<=S<2,2026-08-04
2026-08-04T07:00:00+00:00,1.3138364354949894,1<=S<2,2026-08-04
2026-08-04T08:00:00+00:00,1.1761988978464821,1<=S<2,2026-08-04
2026-08-04T09:00:00+00:00,1.0537360957430053,1<=S<2,2026-08-04
2026-08-04T10:00:00+00:00,0.8502452951853159,S<1,2026-08-04
2026-08-04T11:00:00+00:00,0.6782420292465131,S<1,2026-08-04
2026-08-04T12:00:00+00:00,0.6481615319520619,S<1,2026-08-04
2026-08-04T13:00:00+00:00,0.6576274915505395,S<1,2026-08-04
2026-08-04T14:00:00+00:00,0.6739677987076597,S<1,2026-08-04
2026-08-04T15:00:00+00:00,0.6873695178475089,S<1,2026-08-04
2026-08-04T16:00:00+00:00,0.6989236153554789,S<1,2026-08-04
2026-08-04T17:00:00+00:00,0.7269309267695265,S<1,2026-08-04
2026-08-04T18:00:00+00:00,0.7700826411475886,S<1,2026-08-04
2026-08-04T19:00:00+00:00,0.47017707038237105,S<1,2026-08-04
2026-08-04T20:00:00+00:00,0.39927526210229275,S<1,2026-08-04
2026-08-04T21:00:00+00:00,0.37131141205963414,S<1,2026-08-04
2026-08-04T22:00:00+00:00,0.33949339806830814,S<1,2026-08-04
2026-08-04T23:00:00+00:00,0.3183710029020065,S<1,2026-08-04
2026-08-05T00:00:00+00:00,0.28827419992030934,S<1,2026-08-05
2026-08-05T01:00:00+00:00,0.2594053924843382,S<1,2026-08-05
2026-08-05T02:00:00+00:00,0.21778099897478587,S<1,2026-08-05
2026-08-05T03:00:00+00:00,0.18934477241783104,S<1,2026-08-05
2026-08-05T04:00:00+00:00,0.09313171869726271,S<1,2026-08-05
2026-08-05T05:00:00+00:00,0.12388504763603685,S<1,2026-08-05
2026-08-05T06:00:00+00:00,0.29507302011114567,S<1,2026-08-05
2026-08-05T07:00:00+00:00,0.4561268056417561,S<1,2026-08-05
2026-08-05T08:00:00+00:00,0.5290729053995054,S<1,2026-08-05
2026-08-05T09:00:00+00:00,0.628385630757628,S<1,2026-08-05
2026-08-05T10:00:00+00:00,0.6821649437151468,S<1,2026-08-05
2026-08-05T11:00:00+00:00,0.703626544803005,S<1,2026-08-05
2026-08-05T12:00:00+00:00,0.6636295515476411,S<1,2026-08-05
2026-08-05T13:00:00+00:00,0.6352556699280499,S<1,2026-08-05
2026-08-05T14:00:00+00:00,0.5506922734238217,S<1,2026-08-05
2026-08-05T15:00:00+00:00,0.47868056652632157,S<1,2026-08-05
2026-08-05T16:00:00+00:00,0.4621435910497101,S<1,2026-08-05
2026-08-05T17:00:00+00:00,0.43009109006698365,S<1,2026-08-05
2026-08-05T18:00:00+00:00,0.3924640668364259,S<1,2026-08-05
2026-08-05T19:00:00+00:00,0.3444124910350155,S<1,2026-08-05
2026-08-05T20:00:00+00:00,0.307650375029803,S<1,2026-08-05
2026-08-05T21:00:00+00:00,0.2815402703818218,S<1,2026-08-05
2026-08-05T22:00:00+00:00,0.16586058568450904,S<1,2026-08-05
2026-08-05T23:00:00+00:00,0.004956749091992042,S<1,2026-08-05
2026-08-06T00:00:00+00:00,0.0824913418747602,S<1,2026-08-06
2026-08-06T01:00:00+00:00,0.2571821704424428,S<1,2026-08-06
2026-08-06T02:00:00+00:00,0.4822456698224018,S<1,2026-08-06
2026-08-06T03:00:00+00:00,0.5879430504978803,S<1,2026-08-06
2026-08-06T04:00:00+00:00,0.5914490517464029,S<1,2026-08-06
2026-08-06T05:00:00+00:00,0.4162074402943829,S<1,2026-08-06
2026-08-06T06:00:00+00:00,0.2649632958483565,S<1,2026-08-06
2026-08-06T07:00:00+00:00,0.2357067958461397,S<1,2026-08-06
2026-08-06T08:00:00+00:00,0.17492509363388745,S<1,2026-08-06
2026-08-06T09:00:00+00:00,0.12534886089569425,S<1,2026-08-06
2026-08-06T10:00:00+00:00,0.09685511614416951,S<1,2026-08-06
2026-08-06T11:00:00+00:00,0.08624501603790047,S<1,2026-08-06
2026-08-06T12:00:00+00:00,0.11673780283524454,S<1,2026-08-06
2026-08-06T13:00:00+00:00,0.14544907646261426,S<1,2026-08-06
2026-08-06T14:00:00+00:00,0.18405711030169797,S<1,2026-08-06
2026-08-06T15:00:00+00:00,0.2570880009457849,S<1,2026-08-06
2026-08-06T16:00:00+00:00,0.36363990842655913,S<1,2026-08-06
2026-08-06T17:00:00+00:00,0.4482579811034943,S<1,2026-08-06
2026-08-06T18:00:00+00:00,0.5067723630203617,S<1,2026-08-06
2026-08-06T19:00:00+00:00,0.6358345823816922,S<1,2026-08-06
2026-08-06T20:00:00+00:00,0.8324441340482304,S<1,2026-08-06
2026-08-06T21:00:00+00:00,0.9165555969068028,S<1,2026-08-06
2026-08-06T22:00:00+00:00,0.931933082850819,S<1,2026-08-06
2026-08-06T23:00:00+00:00,0.9529175345450317,S<1,2026-08-06
2026-08-07T00:00:00+00:00,0.9903479631431931,S<1,2026-08-07
2026-08-07T01:00:00+00:00,1.118838334146771,1<=S<2,2026-08-07
2026-08-07T02:00:00+00:00,1.2519760556232087,1<=S<2,2026-08-07
2026-08-07T03:00:00+00:00,1.3748541996823835,1<=S<2,2026-08-07
2026-08-07T04:00:00+00:00,1.4009518062366653,1<=S<2,2026-08-07
2026-08-07T05:00:00+00:00,1.2881676117541587,1<=S<2,2026-08-07
2026-08-07T06:00:00+00:00,1.0868915614737025,1<=S<2,2026-08-07
2026-08-07T07:00:00+00:00,0.978006713576269,S<1,2026-08-07
2026-08-07T08:00:00+00:00,0.8672172257994821,S<1,2026-08-07
2026-08-07T09:00:00+00:00,0.7445396736571929,S<1,2026-08-07
2026-08-07T10:00:00+00:00,0.689541637482976,S<1,2026-08-07
2026-08-07T11:00:00+00:00,0.6539802562987074,S<1,2026-08-07
2026-08-07T12:00:00+00:00,0.6250916229921076,S<1,2026-08-07
2026-08-07T13:00:00+00:00,0.7029222372883848,S<1,2026-08-07
2026-08-07T14:00:00+00:00,0.7714623454492504,S<1,2026-08-07
2026-08-07T15:00:00+00:00,0.8419451666134237,S<1,2026-08-07
2026-08-07T16:00:00+00:00,0.9209171012160725,S<1,2026-08-07
2026-08-07T17:00:00+00:00,0.994606720589318,S<1,2026-08-07
2026-08-07T18:00:00+00:00,1.013942744373027,1<=S<2,2026-08-07
2026-08-07T19:00:00+00:00,1.0647133300086604,1<=S<2,2026-08-07
2026-08-07T20:00:00+00:00,1.1529289979553168,1<=S<2,2026-08-07
2026-08-07T21:00:00+00:00,1.2037215658110925,1<=S<2,2026-08-07
2026-08-07T22:00:00+00:00,1.2531880852548984,1<=S<2,2026-08-07
2026-08-07T23:00:00+00:00,1.3282236536910588,1<=S<2,2026-08-07
2026-08-08T00:00:00+00:00,1.441076051344823,1<=S<2,2026-08-08
2026-08-08T01:00:00+00:00,1.530506429703073,1<=S<2,2026-08-08
2026-08-08T02:00:00+00:00,1.608197499444526,1<=S<2,2026-08-08
2026-08-08T03:00:00+00:00,1.550155201051131,1<=S<2,2026-08-08
2026-08-08T04:00:00+00:00,1.4229974186970342,1<=S<2,2026-08-08
2026-08-08T05:00:00+00:00,1.2770804109696374,1<=S<2,2026-08-08
2026-08-08T06:00:00+00:00,1.0974205859509274,1<=S<2,2026-08-08
2026-08-08T07:00:00+00:00,1.0382260381380757,1<=S<2,2026-08-08
2026-08-08T08:00:00+00:00,0.9388007455507896,S<1,2026-08-08
2026-08-08T09:00:00+00:00,0.8404057506402511,S<1,2026-08-08
2026-08-08T10:00:00+00:00,0.7779354749732678,S<1,2026-08-08
2026-08-08T11:00:00+00:00,0.7076515321334056,S<1,2026-08-08
2026-08-08T12:00:00+00:00,0.6101656839650642,S<1,2026-08-08
2026-08-08T13:00:00+00:00,0.6101656839650642,S<1,2026-08-08
2026-08-08T14:00:00+00:00,0.6231831584312206,S<1,2026-08-08
2026-08-08T15:00:00+00:00,0.64388294580755,S<1,2026-08-08
2026-08-08T16:00:00+00:00,0.6537683848227758,S<1,2026-08-08
2026-08-08T17:00:00+00:00,0.6546096124867696,S<1,2026-08-08
2026-08-08T18:00:00+00:00,0.6582003563805385,S<1,2026-08-08
2026-08-08T19:00:00+00:00,0.7219134788200541,S<1,2026-08-08
2026-08-08T20:00:00+00:00,0.7186161210467826,S<1,2026-08-08
2026-08-08T21:00:00+00:00,0.6820679166965455,S<1,2026-08-08
2026-08-08T22:00:00+00:00,0.6804202826588356,S<1,2026-08-08
2026-08-08T23:00:00+00:00,0.6746938152451906,S<1,2026-08-08
2026-08-09T00:00:00+00:00,0.7252124492402535,S<1,2026-08-09
2026-08-09T01:00:00+00:00,0.7078820362900343,S<1,2026-08-09
2026-08-09T02:00:00+00:00,0.6834528719807024,S<1,2026-08-09
2026-08-09T03:00:00+00:00,0.4921712698644721,S<1,2026-08-09
2026-08-09T04:00:00+00:00,0.39740588332517873,S<1,2026-08-09
2026-08-09T05:00:00+00:00,0.31065615357162696,S<1,2026-08-09
2026-08-09T06:00:00+00:00,0.15198976581737683,S<1,2026-08-09
2026-08-09T07:00:00+00:00,0.01474918504711323,S<1,2026-08-09
2026-08-09T08:00:00+00:00,0.08789813692619829,S<1,2026-08-09
2026-08-09T09:00:00+00:00,0.20722923021815018,S<1,2026-08-09
2026-08-09T10:00:00+00:00,0.27041459898360554,S<1,2026-08-09
2026-08-09T11:00:00+00:00,0.28849619342230215,S<1,2026-08-09
2026-08-09T12:00:00+00:00,0.31798652858930215,S<1,2026-08-09
2026-08-09T13:00:00+00:00,0.34572719172475624,S<1,2026-08-09
2026-08-09T14:00:00+00:00,0.40253669647392665,S<1,2026-08-09
2026-08-09T15:00:00+00:00,0.39944935557628414,S<1,2026-08-09
2026-08-09T16:00:00+00:00,0.39520170597780047,S<1,2026-08-09
2026-08-09T17:00:00+00:00,0.325515706044347,S<1,2026-08-09
2026-08-09T18:00:00+00:00,0.2894993254165022,S<1,2026-08-09
2026-08-09T19:00:00+00:00,0.2774258712736194,S<1,2026-08-09
2026-08-09T20:00:00+00:00,0.26090802636753246,S<1,2026-08-09
2026-08-09T21:00:00+00:00,0.19109144651310397,S<1,2026-08-09
2026-08-09T22:00:00+00:00,0.09349424373346099,S<1,2026-08-09
2026-08-09T23:00:00+00:00,0.045013684563660596,S<1,2026-08-09
2026-08-10T00:00:00+00:00,0.07153738593209594,S<1,2026-08-10
2026-08-10T01:00:00+00:00,0.22593679155119928,S<1,2026-08-10
2026-08-10T02:00:00+00:00,0.23648914686656416,S<1,2026-08-10
2026-08-10T03:00:00+00:00,0.1642671214921635,S<1,2026-08-10
2026-08-10T04:00:00+00:00,0.02936632385604354,S<1,2026-08-10
2026-08-10T05:00:00+00:00,0.11241963041423862,S<1,2026-08-10
2026-08-10T06:00:00+00:00,0.2248132878316853,S<1,2026-08-10
2026-08-10T07:00:00+00:00,0.3617030916019745,S<1,2026-08-10
2026-08-10T08:00:00+00:00,0.5022071143863134,S<1,2026-08-10
2026-08-10T09:00:00+00:00,0.5783741515734849,S<1,2026-08-10
2026-08-10T10:00:00+00:00,0.6518520164844831,S<1,2026-08-10
2026-08-10T11:00:00+00:00,0.7589642196394198,S<1,2026-08-10
2026-08-10T12:00:00+00:00,0.7859909553433382,S<1,2026-08-10
2026-08-10T13:00:00+00:00,0.8007451707149307,S<1,2026-08-10
2026-08-10T14:00:00+00:00,0.7929719955995498,S<1,2026-08-10
2026-08-10T15:00:00+00:00,0.7434748283687335,S<1,2026-08-10
2026-08-10T16:00:00+00:00,0.705913374529965,S<1,2026-08-10
2026-08-10T17:00:00+00:00,0.6521526182460152,S<1,2026-08-10
2026-08-10T18:00:00+00:00,0.5725061191353696,S<1,2026-08-10
2026-08-10T19:00:00+00:00,0.5261537530088293,S<1,2026-08-10
2026-08-10T20:00:00+00:00,0.4534012710322656,S<1,2026-08-10
2026-08-10T21:00:00+00:00,0.3757393099341647,S<1,2026-08-10
2026-08-10T22:00:00+00:00,0.305653778918066,S<1,2026-08-10
2026-08-10T23:00:00+00:00,0.21300825486153013,S<1,2026-08-10
2026-08-11T00:00:00+00:00,0.13010217168467633,S<1,2026-08-11
2026-08-11T01:00:00+00:00,0.03524957149660758,S<1,2026-08-11
2026-08-11T02:00:00+00:00,0.021817270798076806,S<1,2026-08-11
2026-08-11T03:00:00+00:00,0.0015515525794148296,S<1,2026-08-11
2026-08-11T04:00:00+00:00,0.2274676854797594,S<1,2026-08-11
2026-08-11T05:00:00+00:00,0.3426082759206318,S<1,2026-08-11
2026-08-11T06:00:00+00:00,0.42512366571687377,S<1,2026-08-11
2026-08-11T07:00:00+00:00,0.5573568828620047,S<1,2026-08-11
2026-08-11T08:00:00+00:00,0.6632883745626994,S<1,2026-08-11
2026-08-11T09:00:00+00:00,0.7095518312916469,S<1,2026-08-11
2026-08-11T10:00:00+00:00,0.7490830315178914,S<1,2026-08-11
2026-08-11T11:00:00+00:00,0.8164251308415927,S<1,2026-08-11
2026-08-11T12:00:00+00:00,0.8164251308415927,S<1,2026-08-11
2026-08-11T13:00:00+00:00,0.7978006442721035,S<1,2026-08-11
2026-08-11T14:00:00+00:00,0.7359112110912913,S<1,2026-08-11
2026-08-11T15:00:00+00:00,0.7220601466100747,S<1,2026-08-11
2026-08-11T16:00:00+00:00,0.7024004675109862,S<1,2026-08-11
2026-08-11T17:00:00+00:00,0.6644123508668888,S<1,2026-08-11
2026-08-11T18:00:00+00:00,0.611766307516594,S<1,2026-08-11
2026-08-11T19:00:00+00:00,0.5842558801925265,S<1,2026-08-11
2026-08-11T20:00:00+00:00,0.56392765113725,S<1,2026-08-11
2026-08-11T21:00:00+00:00,0.49048782245390976,S<1,2026-08-11
2026-08-11T22:00:00+00:00,0.4061145467228761,S<1,2026-08-11
2026-08-11T23:00:00+00:00,0.35188886058190416,S<1,2026-08-11
2026-08-12T00:00:00+00:00,0.2745366869058438,S<1,2026-08-12
2026-08-12T01:00:00+00:00,0.19943503599765183,S<1,2026-08-12
2026-08-12T02:00:00+00:00,0.07238905847374184,S<1,2026-08-12
2026-08-12T03:00:00+00:00,0.04127908801528894,S<1,2026-08-12
2026-08-12T04:00:00+00:00,0.19318225788091273,S<1,2026-08-12
2026-08-12T05:00:00+00:00,0.31697099003565665,S<1,2026-08-12
2026-08-12T06:00:00+00:00,0.4096740724537575,S<1,2026-08-12
2026-08-12T07:00:00+00:00,0.5452892148300427,S<1,2026-08-12
2026-08-12T08:00:00+00:00,0.6410413503971139,S<1,2026-08-12
2026-08-12T09:00:00+00:00,0.6577404044583964,S<1,2026-08-12
2026-08-12T10:00:00+00:00,0.6922920013493251,S<1,2026-08-12
2026-08-12T11:00:00+00:00,0.7664378722469501,S<1,2026-08-12
2026-08-12T12:00:00+00:00,0.7933782886274731,S<1,2026-08-12
2026-08-12T13:00:00+00:00,0.7471503608796637,S<1,2026-08-12
2026-08-12T14:00:00+00:00,0.7575637704214674,S<1,2026-08-12
2026-08-12T15:00:00+00:00,0.7520371505018865,S<1,2026-08-12
2026-08-12T16:00:00+00:00,0.7385080306526504,S<1,2026-08-12
2026-08-12T17:00:00+00:00,0.726497842384033,S<1,2026-08-12
2026-08-12T18:00:00+00:00,0.6917041952544364,S<1,2026-08-12
2026-08-12T19:00:00+00:00,0.6353376906076723,S<1,2026-08-12
2026-08-12T20:00:00+00:00,0.6145749121851812,S<1,2026-08-12
2026-08-12T21:00:00+00:00,0.5752464117180838,S<1,2026-08-12
2026-08-12T22:00:00+00:00,0.5558162606729836,S<1,2026-08-12
2026-08-12T23:00:00+00:00,0.46694801733592506,S<1,2026-08-12
2026-08-13T00:00:00+00:00,0.36389311311667627,S<1,2026-08-13
2026-08-13T01:00:00+00:00,0.2835591492961158,S<1,2026-08-13
2026-08-13T02:00:00+00:00,0.21660302797971867,S<1,2026-08-13
2026-08-13T03:00:00+00:00,0.30206103825147645,S<1,2026-08-13
2026-08-13T04:00:00+00:00,0.4489603083357412,S<1,2026-08-13
2026-08-13T05:00:00+00:00,0.5749389501091076,S<1,2026-08-13
2026-08-13T06:00:00+00:00,0.6346277089147211,S<1,2026-08-13
2026-08-13T07:00:00+00:00,0.75837807266655,S<1,2026-08-13
2026-08-13T08:00:00+00:00,0.8526388324580907,S<1,2026-08-13
2026-08-13T09:00:00+00:00,0.8770340082355523,S<1,2026-08-13
2026-08-13T10:00:00+00:00,0.8885417106028372,S<1,2026-08-13
2026-08-13T11:00:00+00:00,0.9031553901119842,S<1,2026-08-13
2026-08-13T12:00:00+00:00,0.9089944013240723,S<1,2026-08-13
2026-08-13T13:00:00+00:00,0.8629381606768454,S<1,2026-08-13
2026-08-13T14:00:00+00:00,0.8472476372080223,S<1,2026-08-13
2026-08-13T15:00:00+00:00,0.8354098905145981,S<1,2026-08-13
2026-08-13T16:00:00+00:00,0.8201151222874521,S<1,2026-08-13
2026-08-13T17:00:00+00:00,0.7884161718478926,S<1,2026-08-13
2026-08-13T18:00:00+00:00,0.7563602397884754,S<1,2026-08-13
2026-08-13T19:00:00+00:00,0.7280995325853624,S<1,2026-08-13
2026-08-13T20:00:00+00:00,0.6762305149004543,S<1,2026-08-13
2026-08-13T21:00:00+00:00,0.586818743272702,S<1,2026-08-13
2026-08-13T22:00:00+00:00,0.5128422238727002,S<1,2026-08-13
2026-08-13T23:00:00+00:00,0.41436002387226123,S<1,2026-08-13
2026-08-14T00:00:00+00:00,0.32818890275198603,S<1,2026-08-14
2026-08-14T01:00:00+00:00,0.22442872064854655,S<1,2026-08-14
2026-08-14T02:00:00+00:00,0.10673742517105163,S<1,2026-08-14
2026-08-14T03:00:00+00:00,0.05969173098321053,S<1,2026-08-14
2026-08-14T04:00:00+00:00,0.1936783516163307,S<1,2026-08-14
2026-08-14T05:00:00+00:00,0.35222034091428317,S<1,2026-08-14
2026-08-14T06:00:00+00:00,0.4428531924224957,S<1,2026-08-14
2026-08-14T07:00:00+00:00,0.4831152098676757,S<1,2026-08-14
2026-08-14T08:00:00+00:00,0.49859837046393846,S<1,2026-08-14
2026-08-14T09:00:00+00:00,0.5426963360425199,S<1,2026-08-14
2026-08-14T10:00:00+00:00,0.597089883607099,S<1,2026-08-14
2026-08-14T11:00:00+00:00,0.6458716499985774,S<1,2026-08-14
2026-08-14T12:00:00+00:00,0.6576390387802182,S<1,2026-08-14
2026-08-14T13:00:00+00:00,0.6572362247747842,S<1,2026-08-14
2026-08-14T14:00:00+00:00,0.6914616664096477,S<1,2026-08-14
2026-08-14T15:00:00+00:00,0.6920317424709931,S<1,2026-08-14
2026-08-14T16:00:00+00:00,0.6920093686980053,S<1,2026-08-14
2026-08-14T17:00:00+00:00,0.6785796366451025,S<1,2026-08-14
2026-08-14T18:00:00+00:00,0.7080200803062303,S<1,2026-08-14
2026-08-14T19:00:00+00:00,0.7094757722698525,S<1,2026-08-14
2026-08-14T20:00:00+00:00,0.6986905972958061,S<1,2026-08-14
2026-08-14T21:00:00+00:00,0.690565552871942,S<1,2026-08-14
2026-08-14T22:00:00+00:00,0.5291769867019631,S<1,2026-08-14
2026-08-14T23:00:00+00:00,0.3546025282867204,S<1,2026-08-14
2026-08-15T00:00:00+00:00,0.33515783041353997,S<1,2026-08-15
2026-08-15T01:00:00+00:00,0.19318234593067132,S<1,2026-08-15
2026-08-15T02:00:00+00:00,0.06743911504611234,S<1,2026-08-15
2026-08-15T03:00:00+00:00,0.23117575401203896,S<1,2026-08-15
2026-08-15T04:00:00+00:00,0.31681284196543363,S<1,2026-08-15
2026-08-15T05:00:00+00:00,0.4999335462824325,S<1,2026-08-15
2026-08-15T06:00:00+00:00,0.715965985811927,S<1,2026-08-15
2026-08-15T07:00:00+00:00,0.7543084858190927,S<1,2026-08-15
2026-08-15T08:00:00+00:00,0.7980513438845457,S<1,2026-08-15
2026-08-15T09:00:00+00:00,0.9196325768183515,S<1,2026-08-15
2026-08-15T10:00:00+00:00,1.0075012390901679,1<=S<2,2026-08-15
2026-08-15T11:00:00+00:00,1.031146053130691,1<=S<2,2026-08-15
2026-08-15T12:00:00+00:00,1.0387842445334112,1<=S<2,2026-08-15
2026-08-15T13:00:00+00:00,1.067461554725826,1<=S<2,2026-08-15
2026-08-15T14:00:00+00:00,1.075580758997556,1<=S<2,2026-08-15
2026-08-15T15:00:00+00:00,1.0833588109566243,1<=S<2,2026-08-15
2026-08-15T16:00:00+00:00,1.1060166972854724,1<=S<2,2026-08-15
2026-08-15T17:00:00+00:00,1.1577627453110644,1<=S<2,2026-08-15
2026-08-15T18:00:00+00:00,1.3002180690636433,1<=S<2,2026-08-15
2026-08-15T19:00:00+00:00,1.3759631536144008,1<=S<2,2026-08-15
2026-08-15T20:00:00+00:00,1.387203111253234,1<=S<2,2026-08-15
2026-08-15T21:00:00+00:00,1.368433567438342,1<=S<2,2026-08-15
2026-08-15T22:00:00+00:00,1.2810453606830616,1<=S<2,2026-08-15
2026-08-15T23:00:00+00:00,1.1559948643759668,1<=S<2,2026-08-15
2026-08-16T00:00:00+00:00,1.0374776713856968,1<=S<2,2026-08-16
2026-08-16T01:00:00+00:00,0.8561547786549293,S<1,2026-08-16
2026-08-16T02:00:00+00:00,0.8561547786549293,S<1,2026-08-16
2026-08-16T03:00:00+00:00,0.8664416490831707,S<1,2026-08-16
2026-08-16T04:00:00+00:00,1.1097504823778337,1<=S<2,2026-08-16
2026-08-16T05:00:00+00:00,1.197425951298138,1<=S<2,2026-08-16
