panel,kind,arm,seed,stage,condition,channel,nmae,mae,pinball
electricity_transfer,standard,B0,81551,fixed1024,REFERENCE,11,0.22581843513428657,11.730515647679567,0.17746701642109344
electricity_transfer,standard,B0,81551,fixed1024,REFERENCE,12,0.2371751790958487,48.28517650999129,0.19103035686427594
electricity_transfer,standard,B0,81551,fixed1024,REFERENCE,13,0.1555424245497778,167.34884676337242,0.12453115531720814
electricity_transfer,standard,B0,81551,fixed1024,REFERENCE,14,0.18762829395391845,161.26654201745987,0.15162390649431745
electricity_transfer,standard,B0,81551,fixed1024,REFERENCE,15,0.15964189045247867,54.58469828590751,0.12978755037916412
electricity_transfer,standard,B0,81551,fixed1024,POINT4,0,0.28230206647388917,74.95132933370769,0.23085061650750777
electricity_transfer,standard,B0,81551,fixed1024,POINT4,1,0.26358460091390074,10.618258404079825,0.20734281499554233
electricity_transfer,standard,B0,81551,fixed1024,POINT4,2,0.23137407546281427,114.3316550143063,0.18370225124706263
electricity_transfer,standard,B0,81551,fixed1024,POINT4,3,0.19835579264104636,11.873552228324115,0.15739049296745075
electricity_transfer,standard,B0,81551,fixed1024,POINT4,4,0.21245657595771422,91.290891058743,0.16939854275011118
electricity_transfer,standard,B0,81551,fixed1024,POINT4,5,0.22269219212997618,9.743852069135755,0.18140001524165844
electricity_transfer,standard,B0,81551,fixed1024,POINT4,6,0.2703704810037685,37.802261494100094,0.21760755350518204
electricity_transfer,standard,B0,81551,fixed1024,POINT4,7,0.44802157850709146,95.79030353832059,0.35994509701110683
electricity_transfer,standard,B0,81551,fixed1024,POINT4,8,0.26535891103674947,78.48070059157908,0.20909080418599715
electricity_transfer,standard,B0,81551,fixed1024,POINT4,9,0.3948213644741529,79.4157490618527,0.3147946523985795
electricity_transfer,standard,B0,81551,fixed1024,POINT4,10,0.14601233808439787,22284.031852006912,0.11701026366573497
electricity_transfer,standard,B0,81551,fixed1024,POINT4,11,0.22794372673873986,11.840917468536645,0.1788591228193847
electricity_transfer,standard,B0,81551,fixed1024,POINT4,12,0.23991778748934725,48.84352890960872,0.19265000619723247
electricity_transfer,standard,B0,81551,fixed1024,POINT4,13,0.15853378884102445,170.5672700703144,0.12695082870370367
electricity_transfer,standard,B0,81551,fixed1024,POINT4,14,0.1890546752770655,162.49251694232225,0.15278888034823213
electricity_transfer,standard,B0,81551,fixed1024,POINT4,15,0.1609501360153084,55.032013142481446,0.1304366966089662
electricity_transfer,standard,B0,81551,fixed1024,POINT8,0,0.2848796858476086,75.63568847067654,0.2321781781689169
electricity_transfer,standard,B0,81551,fixed1024,POINT8,1,0.2650305785471305,10.67650825669989,0.20814311785235953
electricity_transfer,standard,B0,81551,fixed1024,POINT8,2,0.23226285028285795,114.77083600685,0.18488050666243064
electricity_transfer,standard,B0,81551,fixed1024,POINT8,3,0.19799689824404887,11.852068855892867,0.1569764393969715
electricity_transfer,standard,B0,81551,fixed1024,POINT8,4,0.213009648686781,91.52854198589921,0.1694187601770648
electricity_transfer,standard,B0,81551,fixed1024,POINT8,5,0.22719232145143745,9.940754322335124,0.18447715128931258
electricity_transfer,standard,B0,81551,fixed1024,POINT8,6,0.27568549357449545,38.54538808949292,0.22133300020850546
electricity_transfer,standard,B0,81551,fixed1024,POINT8,7,0.44862355420127503,95.91901036235504,0.3603436650940941
electricity_transfer,standard,B0,81551,fixed1024,POINT8,8,0.2673945106597281,79.08273533731699,0.21052303876564876
electricity_transfer,standard,B0,81551,fixed1024,POINT8,9,0.3988418528265301,80.22444413974881,0.3175425416805686
electricity_transfer,standard,B0,81551,fixed1024,POINT8,10,0.14978969095900962,22860.52184510231,0.1195199734226838
electricity_transfer,standard,B0,81551,fixed1024,POINT8,11,0.2281961998957291,11.854032608214766,0.1787933790651761
electricity_transfer,standard,B0,81551,fixed1024,POINT8,12,0.24592695498837208,50.06690192222595,0.1972721400080631
electricity_transfer,standard,B0,81551,fixed1024,POINT8,13,0.1590485863359309,171.12114318460226,0.1273405271797984
electricity_transfer,standard,B0,81551,fixed1024,POINT8,14,0.19030537761306046,163.56749575585127,0.15397587176234262
electricity_transfer,standard,B0,81551,fixed1024,POINT8,15,0.16174542776671208,55.30393901467323,0.13096690089950064
electricity_transfer,standard,B0,81551,fixed1024,POINT16,0,0.29146946179986505,77.38527703657746,0.23895022140475694
electricity_transfer,standard,B0,81551,fixed1024,POINT16,1,0.2652117935590213,10.68380833347328,0.20842803387775308
electricity_transfer,standard,B0,81551,fixed1024,POINT16,2,0.22874135549519212,113.03071742877364,0.18247809152209096
electricity_transfer,standard,B0,81551,fixed1024,POINT16,3,0.200018572359301,11.973086008336395,0.15902324066121923
electricity_transfer,standard,B0,81551,fixed1024,POINT16,4,0.2160921304646636,92.85305974632502,0.17172211713277333
electricity_transfer,standard,B0,81551,fixed1024,POINT16,5,0.2247276668919898,9.832913857884705,0.18158644571530255
electricity_transfer,standard,B0,81551,fixed1024,POINT16,6,0.2764322114630548,38.64979159086943,0.22163457854321164
electricity_transfer,standard,B0,81551,fixed1024,POINT16,7,0.45083862272178693,96.392608278431,0.36228280935673546
electricity_transfer,standard,B0,81551,fixed1024,POINT16,8,0.26973535607489113,79.77504744939506,0.21212236498741466
electricity_transfer,standard,B0,81551,fixed1024,POINT16,9,0.40217147995082225,80.89417697582394,0.31954456125615516
electricity_transfer,standard,B0,81551,fixed1024,POINT16,10,0.15334686046611723,23403.408012390137,0.12308566236851368
electricity_transfer,standard,B0,81551,fixed1024,POINT16,11,0.23248946059164463,12.077053203247488,0.1823772754620989
electricity_transfer,standard,B0,81551,fixed1024,POINT16,12,0.26046529298266724,53.02668135147542,0.208610980201849
electricity_transfer,standard,B0,81551,fixed1024,POINT16,13,0.1604487395110537,172.62757475674152,0.12862592134513215
electricity_transfer,standard,B0,81551,fixed1024,POINT16,14,0.19238633594939644,165.35607970505953,0.15527645724452124
electricity_transfer,standard,B0,81551,fixed1024,POINT16,15,0.1643216311464928,56.18479355610907,0.1337188486489068
electricity_transfer,standard,B0,81551,fixed1024,BURST4,0,0.3046825160866314,80.89334906637669,0.2503509579095234
electricity_transfer,standard,B0,81551,fixed1024,BURST4,1,0.26893574612995647,10.833824269706383,0.21168198096996108
electricity_transfer,standard,B0,81551,fixed1024,BURST4,2,0.23293026687076077,115.10063459351659,0.1851956522470829
electricity_transfer,standard,B0,81551,fixed1024,BURST4,3,0.21529128756142826,12.887308775447309,0.17263556612769987
electricity_transfer,standard,B0,81551,fixed1024,BURST4,4,0.21516926432664746,92.45651154965162,0.17149361709623223
electricity_transfer,standard,B0,81551,fixed1024,BURST4,5,0.2259140564931469,9.884824096225202,0.1831081697093858
electricity_transfer,standard,B0,81551,fixed1024,BURST4,6,0.2850977343124996,39.861374895088375,0.2300238767360978
electricity_transfer,standard,B0,81551,fixed1024,BURST4,7,0.44876067527440683,95.94832785474136,0.36086514929594277
electricity_transfer,standard,B0,81551,fixed1024,BURST4,8,0.27136690144233183,80.25758192688227,0.21357138470268622
electricity_transfer,standard,B0,81551,fixed1024,BURST4,9,0.3986633694240046,80.18854336440563,0.3173685184572891
electricity_transfer,standard,B0,81551,fixed1024,BURST4,10,0.17507107423736945,26718.90229177475,0.1418830783078269
electricity_transfer,standard,B0,81551,fixed1024,BURST4,11,0.232974822804765,12.102266153786331,0.18274693309327533
electricity_transfer,standard,B0,81551,fixed1024,BURST4,12,0.25509701943724,51.93378437682986,0.20434064221858098
electricity_transfer,standard,B0,81551,fixed1024,BURST4,13,0.16346080144155747,175.86826675385237,0.1310516242302409
electricity_transfer,standard,B0,81551,fixed1024,BURST4,14,0.1974368724575003,169.69701646268368,0.15950592464613617
electricity_transfer,standard,B0,81551,fixed1024,BURST4,15,0.16744389687884356,57.2523575425148,0.1357531327637946
electricity_transfer,standard,B0,81551,fixed1024,BURST8,0,0.31080810693725003,82.51969627290964,0.2561526210219535
electricity_transfer,standard,B0,81551,fixed1024,BURST8,1,0.2697939429275795,10.868395922705531,0.2131266183392949
electricity_transfer,standard,B0,81551,fixed1024,BURST8,2,0.23769717701621884,117.45616524294019,0.18949818199733667
electricity_transfer,standard,B0,81551,fixed1024,BURST8,3,0.20565323749091008,12.310376338195056,0.16473978136968048
electricity_transfer,standard,B0,81551,fixed1024,BURST8,4,0.24486919863446593,105.21833572536707,0.19937592739171833
electricity_transfer,standard,B0,81551,fixed1024,BURST8,5,0.2551581553713202,11.164393759798259,0.20954191239466421
electricity_transfer,standard,B0,81551,fixed1024,BURST8,6,0.28085314531873645,39.26791120599955,0.22594048630237074
electricity_transfer,standard,B0,81551,fixed1024,BURST8,7,0.4497929026036346,96.16902563790791,0.3618109245143708
electricity_transfer,standard,B0,81551,fixed1024,BURST8,8,0.27362222133980096,80.92459960840642,0.21533103071025977
electricity_transfer,standard,B0,81551,fixed1024,BURST8,9,0.41534866686530053,83.54468240309507,0.330468465163488
electricity_transfer,standard,B0,81551,fixed1024,BURST8,10,0.21709438389147148,33132.39298129082,0.18255453768598834
electricity_transfer,standard,B0,81551,fixed1024,BURST8,11,0.2336452519414389,12.137092714663595,0.18306918591030102
electricity_transfer,standard,B0,81551,fixed1024,BURST8,12,0.291481862425803,59.34117233660072,0.23646070773476316
electricity_transfer,standard,B0,81551,fixed1024,BURST8,13,0.18431297619491804,198.30322241038084,0.15038755371914106
electricity_transfer,standard,B0,81551,fixed1024,BURST8,14,0.20448872909336424,175.75808811932802,0.16655994066692872
electricity_transfer,standard,B0,81551,fixed1024,BURST8,15,0.18303617649307066,62.58366423100233,0.1499004502440459
electricity_transfer,standard,B0,81551,fixed1024,BURST16,0,0.34140875187142294,90.64418166875839,0.28457537893116985
electricity_transfer,standard,B0,81551,fixed1024,BURST16,1,0.3047550926848362,12.276773046934977,0.24360925527872546
electricity_transfer,standard,B0,81551,fixed1024,BURST16,2,0.2591724282943159,128.06798947416246,0.20589178442711606
electricity_transfer,standard,B0,81551,fixed1024,BURST16,3,0.2224068299955432,13.313244230113924,0.17888566383790955
electricity_transfer,standard,B0,81551,fixed1024,BURST16,4,0.231595619412577,99.51478492096066,0.18732798080544405
electricity_transfer,standard,B0,81551,fixed1024,BURST16,5,0.24819744213694275,10.859829152468592,0.20024629226508
electricity_transfer,standard,B0,81551,fixed1024,BURST16,6,0.3097381400879427,43.30651083961129,0.24841133679260852
electricity_transfer,standard,B0,81551,fixed1024,BURST16,7,0.45410720027330764,97.09145416179672,0.36453063161572125
electricity_transfer,standard,B0,81551,fixed1024,BURST16,8,0.3822352733331977,113.04723826609552,0.3113265128313635
electricity_transfer,standard,B0,81551,fixed1024,BURST16,9,0.4816561411637408,96.88199951313436,0.38906059089620326
electricity_transfer,standard,B0,81551,fixed1024,BURST16,10,0.24485747028128008,37369.524647951126,0.20838206657556216
electricity_transfer,standard,B0,81551,fixed1024,BURST16,11,0.2426862656918878,12.606743269134313,0.19153149262459268
electricity_transfer,standard,B0,81551,fixed1024,BURST16,12,0.29514363265982263,60.086651786696166,0.23259918084489944
electricity_transfer,standard,B0,81551,fixed1024,BURST16,13,0.20278982495464087,218.18255334347486,0.16809122130689275
electricity_transfer,standard,B0,81551,fixed1024,BURST16,14,0.21389659636845418,183.84415121376514,0.17328764572509137
electricity_transfer,standard,B0,81551,fixed1024,BURST16,15,0.1771152567099929,60.559185449033976,0.14502049536316677
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,0,0.4105645137590282,109.00506846389912,0.3341441768501066
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,1,0.29504882475018346,11.885765147717672,0.23124087063724938
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,2,0.3106993453670057,153.52960480389007,0.2440229807468501
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,3,0.26277993139084393,15.729972885495418,0.20911210822957202
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,4,0.2511759449969337,107.92829418401122,0.20147834167082943
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,5,0.28387148803487655,12.420739854421464,0.22773804255506988
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,6,0.48034127372204327,67.15964837669061,0.3815959955690247
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,7,0.5103436245469545,109.1152146445681,0.4093886991974737
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,8,0.31337767047662524,92.68239394212968,0.24644251104416015
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,9,0.4893426805327385,98.4280969045341,0.3935847962148693
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,10,0.22875172855626047,34911.5072892189,0.18056846583804695
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,11,0.27173921071575485,14.115947006247197,0.2119703496150723
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,12,0.492747845374998,100.31579518375545,0.4052644605811967
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,13,0.22148021641099697,238.2916358965516,0.17359262235813697
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,14,0.2695455631598813,231.67444510058155,0.21556050547833042
electricity_transfer,standard,B0,81551,fixed1024,SHIFT4,15,0.21237087194784587,72.61377284578678,0.17194998924019045
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,0,0.5293414445204272,140.54039856594784,0.4226398453788298
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,1,0.30801407707360406,12.408058176092064,0.24115737187081374
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,2,0.3573235455734693,176.56858167569638,0.27971459292220513
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,3,0.3258827567811425,19.507299894958727,0.2577579862178037
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,4,0.3090065302283093,132.7776340193271,0.245691406835083
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,5,0.36210130006574076,15.843669542859478,0.2912985911295602
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,6,0.5707303683970167,79.79753761827052,0.4481003084755636
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,7,0.5286401417424842,113.02714438173398,0.47292770679575385
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,8,0.35008658700851636,103.53916704285145,0.274623212828156
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,9,0.5261702868091952,105.83573033514911,0.4186607053974979
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,10,0.3211900245406473,49019.205029602024,0.2533784237595741
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,11,0.315380368197374,16.382959796485302,0.2459756264382575
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,12,0.5029070721736233,102.38405570345519,0.40691359121494103
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,13,0.2578111941758079,277.3803105673074,0.20303370284700537
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,14,0.33113805195130763,284.61319688650366,0.2613547421106863
electricity_transfer,standard,B0,81551,fixed1024,SHIFT8,15,0.2534701055840869,86.66640816260573,0.20480663384009468
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,0,0.4496730100556943,119.38839233499317,0.36678358008365824
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,1,0.3005641661920547,12.107945504284281,0.2357317788590466
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,2,0.32568332825006274,160.9338205022097,0.256198058065385
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,3,0.28405945667151283,17.00376253111064,0.22577588612953722
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,4,0.2630355594537187,113.02427564042206,0.21147969182899626
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,5,0.32044971959448487,14.021213018111888,0.2603804853845294
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,6,0.5151322003411638,72.02399488669182,0.40935690259547475
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,7,0.5169923310692535,110.53675692391653,0.4143479729967605
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,8,0.32676589089035185,96.64200062591729,0.25709264570307333
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,9,0.5027895248429123,101.13284216276708,0.4020848873912201
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,10,0.25512946301196204,38937.210065479245,0.20067508978953333
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,11,0.2882590624503762,14.974098286744205,0.226434233109216
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,12,0.49636046892909724,101.05126913443961,0.40163792575651724
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,13,0.23857130767505688,256.6800236386538,0.18721717020181985
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,14,0.2853448127127552,245.253902058649,0.2270626154197044
electricity_transfer,standard,B0,81551,fixed1024,SHIFT_POINT,15,0.2175009773884054,74.36785666961372,0.17548091947045122
electricity_transfer,standard,B0,81551,selected,REFERENCE,0,0.2801634857784517,74.383535169065,0.2300676023319634
electricity_transfer,standard,B0,81551,selected,REFERENCE,1,0.2612962472963132,10.526074225082994,0.2061309212269075
electricity_transfer,standard,B0,81551,selected,REFERENCE,2,0.22876453757833373,113.04217267036438,0.18189926928420166
electricity_transfer,standard,B0,81551,selected,REFERENCE,3,0.19673501994751433,11.776532983407378,0.1563421124238306
electricity_transfer,standard,B0,81551,selected,REFERENCE,4,0.21005868268172256,90.26053550094366,0.16759936207299986
electricity_transfer,standard,B0,81551,selected,REFERENCE,5,0.2212653006340578,9.681418718770146,0.18088770193278317
electricity_transfer,standard,B0,81551,selected,REFERENCE,6,0.2676277455750316,37.418781753629446,0.2155513513948121
electricity_transfer,standard,B0,81551,selected,REFERENCE,7,0.4480041738806242,95.7865823013708,0.3599297004178964
electricity_transfer,standard,B0,81551,selected,REFERENCE,8,0.26501438562486435,78.37880615890026,0.20969647270191535
electricity_transfer,standard,B0,81551,selected,REFERENCE,9,0.3928787896483501,79.02501277253032,0.3138812953414208
electricity_transfer,standard,B0,81551,selected,REFERENCE,10,0.14225789097285976,21711.03767824173,0.11382349408674458
electricity_transfer,standard,B0,81551,selected,REFERENCE,11,0.22581843513428657,11.730515647679567,0.17746701642109344
electricity_transfer,standard,B0,81551,selected,REFERENCE,12,0.2371751790958487,48.28517650999129,0.19103035686427594
electricity_transfer,standard,B0,81551,selected,REFERENCE,13,0.1555424245497778,167.34884676337242,0.12453115531720814
electricity_transfer,standard,B0,81551,selected,REFERENCE,14,0.18762829395391845,161.26654201745987,0.15162390649431745
electricity_transfer,standard,B0,81551,selected,REFERENCE,15,0.15964189045247867,54.58469828590751,0.12978755037916412
electricity_transfer,standard,B0,81551,selected,POINT4,0,0.28230206647388917,74.95132933370769,0.23085061650750777
electricity_transfer,standard,B0,81551,selected,POINT4,1,0.26358460091390074,10.618258404079825,0.20734281499554233
electricity_transfer,standard,B0,81551,selected,POINT4,2,0.23137407546281427,114.3316550143063,0.18370225124706263
electricity_transfer,standard,B0,81551,selected,POINT4,3,0.19835579264104636,11.873552228324115,0.15739049296745075
electricity_transfer,standard,B0,81551,selected,POINT4,4,0.21245657595771422,91.290891058743,0.16939854275011118
electricity_transfer,standard,B0,81551,selected,POINT4,5,0.22269219212997618,9.743852069135755,0.18140001524165844
electricity_transfer,standard,B0,81551,selected,POINT4,6,0.2703704810037685,37.802261494100094,0.21760755350518204
electricity_transfer,standard,B0,81551,selected,POINT4,7,0.44802157850709146,95.79030353832059,0.35994509701110683
electricity_transfer,standard,B0,81551,selected,POINT4,8,0.26535891103674947,78.48070059157908,0.20909080418599715
electricity_transfer,standard,B0,81551,selected,POINT4,9,0.3948213644741529,79.4157490618527,0.3147946523985795
electricity_transfer,standard,B0,81551,selected,POINT4,10,0.14601233808439787,22284.031852006912,0.11701026366573497
electricity_transfer,standard,B0,81551,selected,POINT4,11,0.22794372673873986,11.840917468536645,0.1788591228193847
electricity_transfer,standard,B0,81551,selected,POINT4,12,0.23991778748934725,48.84352890960872,0.19265000619723247
electricity_transfer,standard,B0,81551,selected,POINT4,13,0.15853378884102445,170.5672700703144,0.12695082870370367
electricity_transfer,standard,B0,81551,selected,POINT4,14,0.1890546752770655,162.49251694232225,0.15278888034823213
electricity_transfer,standard,B0,81551,selected,POINT4,15,0.1609501360153084,55.032013142481446,0.1304366966089662
electricity_transfer,standard,B0,81551,selected,POINT8,0,0.2848796858476086,75.63568847067654,0.2321781781689169
electricity_transfer,standard,B0,81551,selected,POINT8,1,0.2650305785471305,10.67650825669989,0.20814311785235953
electricity_transfer,standard,B0,81551,selected,POINT8,2,0.23226285028285795,114.77083600685,0.18488050666243064
electricity_transfer,standard,B0,81551,selected,POINT8,3,0.19799689824404887,11.852068855892867,0.1569764393969715
electricity_transfer,standard,B0,81551,selected,POINT8,4,0.213009648686781,91.52854198589921,0.1694187601770648
electricity_transfer,standard,B0,81551,selected,POINT8,5,0.22719232145143745,9.940754322335124,0.18447715128931258
electricity_transfer,standard,B0,81551,selected,POINT8,6,0.27568549357449545,38.54538808949292,0.22133300020850546
electricity_transfer,standard,B0,81551,selected,POINT8,7,0.44862355420127503,95.91901036235504,0.3603436650940941
electricity_transfer,standard,B0,81551,selected,POINT8,8,0.2673945106597281,79.08273533731699,0.21052303876564876
electricity_transfer,standard,B0,81551,selected,POINT8,9,0.3988418528265301,80.22444413974881,0.3175425416805686
electricity_transfer,standard,B0,81551,selected,POINT8,10,0.14978969095900962,22860.52184510231,0.1195199734226838
electricity_transfer,standard,B0,81551,selected,POINT8,11,0.2281961998957291,11.854032608214766,0.1787933790651761
electricity_transfer,standard,B0,81551,selected,POINT8,12,0.24592695498837208,50.06690192222595,0.1972721400080631
electricity_transfer,standard,B0,81551,selected,POINT8,13,0.1590485863359309,171.12114318460226,0.1273405271797984
electricity_transfer,standard,B0,81551,selected,POINT8,14,0.19030537761306046,163.56749575585127,0.15397587176234262
electricity_transfer,standard,B0,81551,selected,POINT8,15,0.16174542776671208,55.30393901467323,0.13096690089950064
electricity_transfer,standard,B0,81551,selected,POINT16,0,0.29146946179986505,77.38527703657746,0.23895022140475694
electricity_transfer,standard,B0,81551,selected,POINT16,1,0.2652117935590213,10.68380833347328,0.20842803387775308
electricity_transfer,standard,B0,81551,selected,POINT16,2,0.22874135549519212,113.03071742877364,0.18247809152209096
electricity_transfer,standard,B0,81551,selected,POINT16,3,0.200018572359301,11.973086008336395,0.15902324066121923
electricity_transfer,standard,B0,81551,selected,POINT16,4,0.2160921304646636,92.85305974632502,0.17172211713277333
electricity_transfer,standard,B0,81551,selected,POINT16,5,0.2247276668919898,9.832913857884705,0.18158644571530255
electricity_transfer,standard,B0,81551,selected,POINT16,6,0.2764322114630548,38.64979159086943,0.22163457854321164
electricity_transfer,standard,B0,81551,selected,POINT16,7,0.45083862272178693,96.392608278431,0.36228280935673546
electricity_transfer,standard,B0,81551,selected,POINT16,8,0.26973535607489113,79.77504744939506,0.21212236498741466
electricity_transfer,standard,B0,81551,selected,POINT16,9,0.40217147995082225,80.89417697582394,0.31954456125615516
electricity_transfer,standard,B0,81551,selected,POINT16,10,0.15334686046611723,23403.408012390137,0.12308566236851368
electricity_transfer,standard,B0,81551,selected,POINT16,11,0.23248946059164463,12.077053203247488,0.1823772754620989
electricity_transfer,standard,B0,81551,selected,POINT16,12,0.26046529298266724,53.02668135147542,0.208610980201849
electricity_transfer,standard,B0,81551,selected,POINT16,13,0.1604487395110537,172.62757475674152,0.12862592134513215
electricity_transfer,standard,B0,81551,selected,POINT16,14,0.19238633594939644,165.35607970505953,0.15527645724452124
electricity_transfer,standard,B0,81551,selected,POINT16,15,0.1643216311464928,56.18479355610907,0.1337188486489068
electricity_transfer,standard,B0,81551,selected,BURST4,0,0.3046825160866314,80.89334906637669,0.2503509579095234
electricity_transfer,standard,B0,81551,selected,BURST4,1,0.26893574612995647,10.833824269706383,0.21168198096996108
electricity_transfer,standard,B0,81551,selected,BURST4,2,0.23293026687076077,115.10063459351659,0.1851956522470829
electricity_transfer,standard,B0,81551,selected,BURST4,3,0.21529128756142826,12.887308775447309,0.17263556612769987
electricity_transfer,standard,B0,81551,selected,BURST4,4,0.21516926432664746,92.45651154965162,0.17149361709623223
electricity_transfer,standard,B0,81551,selected,BURST4,5,0.2259140564931469,9.884824096225202,0.1831081697093858
electricity_transfer,standard,B0,81551,selected,BURST4,6,0.2850977343124996,39.861374895088375,0.2300238767360978
electricity_transfer,standard,B0,81551,selected,BURST4,7,0.44876067527440683,95.94832785474136,0.36086514929594277
electricity_transfer,standard,B0,81551,selected,BURST4,8,0.27136690144233183,80.25758192688227,0.21357138470268622
electricity_transfer,standard,B0,81551,selected,BURST4,9,0.3986633694240046,80.18854336440563,0.3173685184572891
electricity_transfer,standard,B0,81551,selected,BURST4,10,0.17507107423736945,26718.90229177475,0.1418830783078269
electricity_transfer,standard,B0,81551,selected,BURST4,11,0.232974822804765,12.102266153786331,0.18274693309327533
electricity_transfer,standard,B0,81551,selected,BURST4,12,0.25509701943724,51.93378437682986,0.20434064221858098
electricity_transfer,standard,B0,81551,selected,BURST4,13,0.16346080144155747,175.86826675385237,0.1310516242302409
electricity_transfer,standard,B0,81551,selected,BURST4,14,0.1974368724575003,169.69701646268368,0.15950592464613617
electricity_transfer,standard,B0,81551,selected,BURST4,15,0.16744389687884356,57.2523575425148,0.1357531327637946
electricity_transfer,standard,B0,81551,selected,BURST8,0,0.31080810693725003,82.51969627290964,0.2561526210219535
electricity_transfer,standard,B0,81551,selected,BURST8,1,0.2697939429275795,10.868395922705531,0.2131266183392949
electricity_transfer,standard,B0,81551,selected,BURST8,2,0.23769717701621884,117.45616524294019,0.18949818199733667
electricity_transfer,standard,B0,81551,selected,BURST8,3,0.20565323749091008,12.310376338195056,0.16473978136968048
electricity_transfer,standard,B0,81551,selected,BURST8,4,0.24486919863446593,105.21833572536707,0.19937592739171833
electricity_transfer,standard,B0,81551,selected,BURST8,5,0.2551581553713202,11.164393759798259,0.20954191239466421
electricity_transfer,standard,B0,81551,selected,BURST8,6,0.28085314531873645,39.26791120599955,0.22594048630237074
electricity_transfer,standard,B0,81551,selected,BURST8,7,0.4497929026036346,96.16902563790791,0.3618109245143708
electricity_transfer,standard,B0,81551,selected,BURST8,8,0.27362222133980096,80.92459960840642,0.21533103071025977
electricity_transfer,standard,B0,81551,selected,BURST8,9,0.41534866686530053,83.54468240309507,0.330468465163488
electricity_transfer,standard,B0,81551,selected,BURST8,10,0.21709438389147148,33132.39298129082,0.18255453768598834
electricity_transfer,standard,B0,81551,selected,BURST8,11,0.2336452519414389,12.137092714663595,0.18306918591030102
electricity_transfer,standard,B0,81551,selected,BURST8,12,0.291481862425803,59.34117233660072,0.23646070773476316
electricity_transfer,standard,B0,81551,selected,BURST8,13,0.18431297619491804,198.30322241038084,0.15038755371914106
electricity_transfer,standard,B0,81551,selected,BURST8,14,0.20448872909336424,175.75808811932802,0.16655994066692872
electricity_transfer,standard,B0,81551,selected,BURST8,15,0.18303617649307066,62.58366423100233,0.1499004502440459
electricity_transfer,standard,B0,81551,selected,BURST16,0,0.34140875187142294,90.64418166875839,0.28457537893116985
electricity_transfer,standard,B0,81551,selected,BURST16,1,0.3047550926848362,12.276773046934977,0.24360925527872546
electricity_transfer,standard,B0,81551,selected,BURST16,2,0.2591724282943159,128.06798947416246,0.20589178442711606
electricity_transfer,standard,B0,81551,selected,BURST16,3,0.2224068299955432,13.313244230113924,0.17888566383790955
electricity_transfer,standard,B0,81551,selected,BURST16,4,0.231595619412577,99.51478492096066,0.18732798080544405
electricity_transfer,standard,B0,81551,selected,BURST16,5,0.24819744213694275,10.859829152468592,0.20024629226508
electricity_transfer,standard,B0,81551,selected,BURST16,6,0.3097381400879427,43.30651083961129,0.24841133679260852
