panel,kind,condition,new,baseline,origin,new_nmae,baseline_nmae,absolute_error_benefit
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21147,0.2993042954674886,0.30703706553911353,0.007732770071624911
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21216,0.2501065835649072,0.2540535707601489,0.003946987195241648
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21303,0.32167622209566854,0.32719544238860865,0.005519220292940085
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21402,0.40643644032133897,0.4089390719514593,0.0025026316301202858
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21470,0.4068663205185691,0.40855051650962015,0.001684195991051107
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21573,0.3710018643920429,0.37196689970600394,0.000965035313961039
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21630,0.3902907498648267,0.3958039706211676,0.005513220756340918
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21700,0.39871515164909255,0.4051569906167296,0.006441838967637132
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21793,0.30694271598085077,0.31534519865263355,0.008402482671782844
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21876,0.3517294877409316,0.35794022975365825,0.006210742012726658
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,21941,0.31944868251098707,0.32931483398093786,0.009866151469950717
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22043,0.37729892533670295,0.38234390147655883,0.005044976139855807
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22115,0.4252137111375973,0.4270033112607391,0.0017896001231417387
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22215,0.31412294772421756,0.3144231402332742,0.00030019250905673027
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22285,0.42720064495973487,0.43539711922334334,0.008196474263608474
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22360,0.3835477191144632,0.38686573083647074,0.003318011722007505
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22443,0.3608275197539177,0.36972232188298415,0.008894802129066506
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22521,0.3776101460666347,0.38268650229319445,0.005076356226559766
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22606,0.43506607889420945,0.4452160104562214,0.010149931562012004
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22697,0.3732597337816864,0.3780259729934551,0.004766239211768632
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22760,0.3499777904725081,0.3577303452452481,0.00775255477273998
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22854,0.3506771753511979,0.352816792463646,0.0021396171124480837
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,22942,0.43683365618430714,0.44928700535105953,0.012453349166752371
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23011,0.33671160628305197,0.3395646364540945,0.002853030171042584
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23104,0.30779732469335797,0.3142462426673161,0.006448917973958189
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23174,0.34834104794085285,0.35162137451920594,0.0032803265783530947
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23238,0.3437109270383203,0.3491737075286758,0.005462780490355541
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23341,0.34168619663173183,0.34447604875361976,0.0027898521218879292
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23415,0.35313746815373764,0.35571612727039015,0.0025786591166525197
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23508,0.38769158689070377,0.38986764311548844,0.0021760562247846883
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23584,0.34081037324666613,0.34858496325316557,0.007774590006499393
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23651,0.4059388072219518,0.41450201437002887,0.008563207148077068
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23742,0.3497748360770617,0.3567971618391057,0.007022325762043926
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23810,0.3535796157020735,0.3614215896395449,0.007841973937471379
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23897,0.36520835256682616,0.37044677835123385,0.005238425784407754
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,23988,0.3965680460546083,0.401201608057811,0.004633562003202692
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24058,0.33173750475832986,0.34045569546571247,0.008718190707382568
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24167,0.418971630089334,0.421697909903784,0.002726279814450021
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24234,0.34300192295808907,0.3487105063502606,0.005708583392171495
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24310,0.3665746947676066,0.37355274694539603,0.006978052177789393
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24391,0.4432377576102168,0.4486604391176964,0.005422681507479611
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24471,0.3594208034712858,0.36307343482788207,0.003652631356596254
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24549,0.45303822384972764,0.45633688040840586,0.003298656558678238
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24635,0.3784093972837056,0.384762818470722,0.006353421187016458
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24705,0.42266784645090083,0.4241437795657927,0.0014759331148918656
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24810,0.373323664018894,0.3807029484136346,0.007379284394740672
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24884,0.5305004177528814,0.5367947401650243,0.006294322412142976
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,24953,0.36162973430397694,0.37048238484326923,0.00885265053929232
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25040,0.3484231110286087,0.3534222170611234,0.004999106032514765
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25105,0.30047548671091207,0.3073302343136718,0.006854747602759725
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25183,0.3348513562729767,0.34020205596228925,0.0053506996893125484
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25286,0.33753609352537867,0.3421870706521276,0.004650977126748966
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25354,0.32128807533382964,0.3224863297950089,0.0011982544611792243
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25445,0.32943862436295684,0.3341807292605753,0.00474210489761849
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25532,0.3154443659334996,0.3140743143493202,-0.0013700515841794155
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25602,0.47553446292844725,0.47676238131470305,0.001227918386255836
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25700,0.34619061088035985,0.34407698304161705,-0.002113627838742747
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25770,0.32217801415584507,0.32463710967506654,0.002459095519221504
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25832,0.3885699973100327,0.3933586702758151,0.0047886729657824235
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25928,0.29870831231939676,0.3034511341695091,0.004742821850112348
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,25998,0.3385772977156767,0.348928679462294,0.010351381746617292
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,26103,0.7671168977412544,0.7704995199889337,0.0033826222476793667
electricity_transfer,shape,STEP8_D33,C3,POS_ONLY,26221,0.3912952711917323,0.3914741472363522,0.00017887604461987953
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21068,0.26619512585438854,0.26453716148178097,-0.0016579643726075018
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21147,0.2993042954674886,0.29725732923368337,-0.0020469662338052745
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21216,0.2501065835649072,0.24984484587521505,-0.00026173768969217637
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21303,0.32167622209566854,0.32002079096960256,-0.0016554311260659794
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21402,0.40643644032133897,0.40477956525001285,-0.0016568750713261363
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21470,0.4068663205185691,0.40575711923305646,-0.001109201285512569
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21573,0.3710018643920429,0.37069934519858283,-0.00030251919346010146
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21630,0.3902907498648267,0.39020599328618705,-8.47565786396328e-05
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21700,0.39871515164909255,0.39736132896234555,-0.0013538226867469434
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21793,0.30694271598085077,0.30500055759183375,-0.0019421583890169968
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21876,0.3517294877409316,0.349280587263955,-0.002448900476976639
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,21941,0.31944868251098707,0.3162513307507804,-0.0031973517602067267
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22043,0.37729892533670295,0.3737812906182455,-0.0035176347184574953
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22115,0.4252137111375973,0.42165799597164044,-0.0035557151659568603
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22215,0.31412294772421756,0.3125091299196971,-0.001613817804520466
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22285,0.42720064495973487,0.4269416426263304,-0.00025900233340452744
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22360,0.3835477191144632,0.3809638180991032,-0.002583901015360013
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22443,0.3608275197539177,0.35849063076680887,-0.002336888987108786
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22521,0.3776101460666347,0.37396798525564895,-0.003642160810985758
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22606,0.43506607889420945,0.434280939517865,-0.0007851393763444355
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22697,0.3732597337816864,0.37016826953071463,-0.0030914642509717837
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22760,0.3499777904725081,0.34527462036072726,-0.004703170111780838
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22854,0.3506771753511979,0.3518611260999562,0.001183950748758258
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,22942,0.43683365618430714,0.4348298571637641,-0.002003799020543078
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23011,0.33671160628305197,0.33417321973841974,-0.0025383865446321693
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23104,0.30779732469335797,0.30585358299872756,-0.0019437416946303417
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23174,0.34834104794085285,0.3460237206249771,-0.0023173273158757397
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23238,0.3437109270383203,0.3398121946945707,-0.0038987323437495915
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23341,0.34168619663173183,0.3380786679867869,-0.0036075286449449434
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23415,0.35313746815373764,0.3520575529655394,-0.001079915188198199
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23508,0.38769158689070377,0.3850480467845118,-0.0026435401061919647
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23584,0.34081037324666613,0.3381257583622501,-0.002684614884416084
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23651,0.4059388072219518,0.4029079203311741,-0.0030308868907777363
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23742,0.3497748360770617,0.34972619000180205,-4.864607525969025e-05
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23810,0.3535796157020735,0.3528289552813484,-0.000750660420725132
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23897,0.36520835256682616,0.362845859846296,-0.0023624927205301086
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,23988,0.3965680460546083,0.3936944312547821,-0.002873614799826233
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24058,0.33173750475832986,0.32871302523100776,-0.0030244795273221374
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24167,0.418971630089334,0.4182178736485471,-0.0007537564407868961
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24234,0.34300192295808907,0.34139535399226806,-0.0016065689658210092
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24310,0.3665746947676066,0.3659804521444354,-0.0005942426231712403
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24391,0.4432377576102168,0.4419356512545726,-0.0013021063556441677
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24471,0.3594208034712858,0.3585340464852469,-0.0008867569860389127
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24549,0.45303822384972764,0.45136911274662267,-0.001669111103104963
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24635,0.3784093972837056,0.3762546194195892,-0.0021547778641163706
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24705,0.42266784645090083,0.4233424681706701,0.0006746217197692809
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24810,0.373323664018894,0.3721212122758878,-0.0012024517430061724
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24884,0.5305004177528814,0.5280777054986662,-0.0024227122542151754
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,24953,0.36162973430397694,0.35964875002079527,-0.0019809842831816707
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25040,0.3484231110286087,0.3451421220034455,-0.0032809890251631665
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25105,0.30047548671091207,0.29858134324070185,-0.0018941434702102432
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25183,0.3348513562729767,0.3342886408523545,-0.0005627154206222004
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25286,0.33753609352537867,0.33721391848465676,-0.0003221750407219025
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25354,0.32128807533382964,0.3205539781283266,-0.0007340972055030984
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25445,0.32943862436295684,0.3282090952726861,-0.0012295290902707458
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25532,0.3154443659334996,0.3146852430134364,-0.0007591229200632175
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25602,0.47553446292844725,0.4742468063125368,-0.0012876566159104146
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25700,0.34619061088035985,0.3455612848210571,-0.0006293260593026734
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25770,0.32217801415584507,0.3206691121762245,-0.00150890197962056
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25832,0.3885699973100327,0.38722410402290675,-0.0013458932871259054
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25928,0.29870831231939676,0.2968388614002564,-0.0018694509191403367
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,25998,0.3385772977156767,0.33731604175045116,-0.0012612559652255741
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,26103,0.7671168977412544,0.7679184561790322,0.000801558437777801
electricity_transfer,shape,STEP8_D33,C3,MAG_ONLY,26221,0.3912952711917323,0.38913257496287423,-0.0021626962288581082
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21068,0.26619512585438854,0.2870800525220307,0.020884926667642176
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21147,0.2993042954674886,0.3067689771962394,0.007464681728750769
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21216,0.2501065835649072,0.24494360498711143,-0.005162978577795801
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21303,0.32167622209566854,0.3431286515809219,0.02145242948525334
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21402,0.40643644032133897,0.4308179528903082,0.024381512568969213
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21470,0.4068663205185691,0.41905937037140123,0.012193049852832163
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21573,0.3710018643920429,0.36254441827280653,-0.008457446119236375
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21630,0.3902907498648267,0.3791841410520296,-0.011106608812797144
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21700,0.39871515164909255,0.4054838922677513,0.006768740618658739
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21793,0.30694271598085077,0.3158312821545598,0.008888566173709107
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21876,0.3517294877409316,0.38170704345333506,0.029977555712403438
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,21941,0.31944868251098707,0.3428687237715241,0.023420041260537025
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22043,0.37729892533670295,0.40619134600792794,0.028892420671224942
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22115,0.4252137111375973,0.451326199187658,0.026112488050060643
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22215,0.31412294772421756,0.3430860890324871,0.028963141308269574
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22285,0.42720064495973487,0.42817828776941985,0.0009776428096849553
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22360,0.3835477191144632,0.42344443680560206,0.03989671769113888
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22443,0.3608275197539177,0.3642306444014257,0.00340312464750807
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22521,0.3776101460666347,0.39099162428199674,0.013381478215362055
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22606,0.43506607889420945,0.4212302786822062,-0.013835800212003282
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22697,0.3732597337816864,0.4024447032067604,0.029184969425073946
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22760,0.3499777904725081,0.3717068982400703,0.021729107767562185
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22854,0.3506771753511979,0.33480736070972883,-0.015869814641469096
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,22942,0.43683365618430714,0.45316436731294624,0.016330711128639097
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23011,0.33671160628305197,0.36231570859113393,0.02560410230808196
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23104,0.30779732469335797,0.3255586130573337,0.017761288363975808
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23174,0.34834104794085285,0.3811571564876674,0.03281610854681452
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23238,0.3437109270383203,0.37077919469442694,0.02706826765610667
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23341,0.34168619663173183,0.3788780765365876,0.037191879904855785
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23415,0.35313746815373764,0.3625125917631873,0.009375123609449624
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23508,0.38769158689070377,0.40668137024037293,0.01898978334966913
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23584,0.34081037324666613,0.36525534543860777,0.024444972191941604
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23651,0.4059388072219518,0.42717248369614935,0.021233676474197515
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23742,0.3497748360770617,0.3387330260175894,-0.011041810059472327
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23810,0.3535796157020735,0.3537407049311554,0.00016108922908187467
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23897,0.36520835256682616,0.3953688915221928,0.03016053895536664
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,23988,0.3965680460546083,0.4225313085379234,0.02596326248331511
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24058,0.33173750475832986,0.35308485804125167,0.021347353282921727
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24167,0.418971630089334,0.4050572808511951,-0.01391434923813896
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24234,0.34300192295808907,0.37037560442305684,0.027373681464967756
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24310,0.3665746947676066,0.36539542988329077,-0.001179264884315863
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24391,0.4432377576102168,0.453295773224213,0.01005801561399618
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24471,0.3594208034712858,0.3838300219068849,0.024409218435599123
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24549,0.45303822384972764,0.4736158675047806,0.020577643655052894
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24635,0.3784093972837056,0.3950502235621842,0.016640826278478626
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24705,0.42266784645090083,0.41398821476526465,-0.008679631685636202
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24810,0.373323664018894,0.3845765308785597,0.011252866859665723
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24884,0.5305004177528814,0.5452817909242842,0.014781373171402911
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,24953,0.36162973430397694,0.38578753314099096,0.02415779883701405
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25040,0.3484231110286087,0.36051817942461306,0.012095068396004367
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25105,0.30047548671091207,0.31104626550945047,0.01057077879853834
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25183,0.3348513562729767,0.3270507753107308,-0.007800580962245883
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25286,0.33753609352537867,0.354594694652569,0.017058601127190334
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25354,0.32128807533382964,0.3222297598478844,0.0009416845140547067
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25445,0.32943862436295684,0.3343079877874183,0.00486936342446146
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25532,0.3154443659334996,0.315563571497374,0.00011920556387441314
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25602,0.47553446292844725,0.49610970462828696,0.020575241699839708
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25700,0.34619061088035985,0.35016542602486284,0.00397481514450303
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25770,0.32217801415584507,0.3435013086681754,0.02132329451233034
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25832,0.3885699973100327,0.3901240613953316,0.0015540640852989207
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25928,0.29870831231939676,0.2994905319275135,0.0007822196081167633
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,25998,0.3385772977156767,0.34101414470295077,0.002436846987274057
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,26103,0.7671168977412544,0.7587801570006796,-0.008336740740574817
electricity_transfer,shape,STEP8_D33,C3,OUTPUT_CONTEXT,26221,0.3912952711917323,0.41305557223425765,0.02176030104252535
electricity_transfer,standard,BURST16,C3,POS_ONLY,21068,0.21558609424125127,0.21434250492855283,-0.0012435893126984442
electricity_transfer,standard,BURST16,C3,POS_ONLY,21117,0.2377188792390737,0.2365905881687228,-0.0011282910703508554
electricity_transfer,standard,BURST16,C3,POS_ONLY,21147,0.22688569626527416,0.22553787058654431,-0.0013478256787298332
electricity_transfer,standard,BURST16,C3,POS_ONLY,21190,0.22276100638785484,0.22278990481261576,2.88984247609151e-05
electricity_transfer,standard,BURST16,C3,POS_ONLY,21216,0.19252218230623075,0.19437591283270955,0.001853730526478802
electricity_transfer,standard,BURST16,C3,POS_ONLY,21282,0.20442970494011686,0.2021636743741189,-0.00226603056599796
electricity_transfer,standard,BURST16,C3,POS_ONLY,21303,0.19573679407005198,0.19736020411704056,0.001623410046988574
electricity_transfer,standard,BURST16,C3,POS_ONLY,21346,0.25690643469182783,0.257621411428524,0.0007149767366961095
electricity_transfer,standard,BURST16,C3,POS_ONLY,21402,0.3544927288226515,0.3522928708168931,-0.0021998580057583893
electricity_transfer,standard,BURST16,C3,POS_ONLY,21449,0.3744303765199409,0.3715153070511168,-0.0029150694688241255
electricity_transfer,standard,BURST16,C3,POS_ONLY,21470,0.3121078432859593,0.31241515307987255,0.0003073097939131752
electricity_transfer,standard,BURST16,C3,POS_ONLY,21512,0.31017978946562896,0.3094338952079089,-0.0007458942577201425
electricity_transfer,standard,BURST16,C3,POS_ONLY,21573,0.2749247649024526,0.27580193801249814,0.0008771731100455406
electricity_transfer,standard,BURST16,C3,POS_ONLY,21583,0.26476170840048024,0.2660703078695014,0.001308599469021161
electricity_transfer,standard,BURST16,C3,POS_ONLY,21630,0.27353174566809635,0.2739210705135603,0.0003893248454639349
electricity_transfer,standard,BURST16,C3,POS_ONLY,21674,0.29988170921029594,0.29806087571177603,-0.0018208334985199094
electricity_transfer,standard,BURST16,C3,POS_ONLY,21700,0.2380807661474311,0.2376428897808699,-0.00043787636656121044
electricity_transfer,standard,BURST16,C3,POS_ONLY,21763,0.2034349567343251,0.20508808945939647,0.0016531327250713952
electricity_transfer,standard,BURST16,C3,POS_ONLY,21793,0.22884746276723622,0.22978081148188984,0.0009333487146536068
electricity_transfer,standard,BURST16,C3,POS_ONLY,21819,0.2701939016977725,0.269553094700557,-0.0006408069972155808
electricity_transfer,standard,BURST16,C3,POS_ONLY,21876,0.22399920534977957,0.22422768663737602,0.00022848128759643798
electricity_transfer,standard,BURST16,C3,POS_ONLY,21914,0.27643989940476915,0.2745610990653027,-0.0018788003394664679
electricity_transfer,standard,BURST16,C3,POS_ONLY,21941,0.2708408256362745,0.26747776182673755,-0.0033630638095369153
electricity_transfer,standard,BURST16,C3,POS_ONLY,21993,0.24921538915494018,0.24811984656142944,-0.0010955425935107524
electricity_transfer,standard,BURST16,C3,POS_ONLY,22043,0.28215048794635056,0.2809187499111556,-0.0012317380351949247
electricity_transfer,standard,BURST16,C3,POS_ONLY,22101,0.29970250649997154,0.29860132874121914,-0.0011011777587524203
electricity_transfer,standard,BURST16,C3,POS_ONLY,22115,0.3681040303806562,0.3683261596145161,0.00022212923385992941
electricity_transfer,standard,BURST16,C3,POS_ONLY,22174,0.27539229696939843,0.2754254530937644,3.3156124366037765e-05
electricity_transfer,standard,BURST16,C3,POS_ONLY,22215,0.2455618750322119,0.24355236451204024,-0.0020095105201716895
electricity_transfer,standard,BURST16,C3,POS_ONLY,22245,0.27976171563087643,0.2821180137876519,0.0023562981567754725
electricity_transfer,standard,BURST16,C3,POS_ONLY,22285,0.2848117890482592,0.2846429953654788,-0.000168793682780383
electricity_transfer,standard,BURST16,C3,POS_ONLY,22322,0.3516804719271352,0.35147570032788367,-0.0002047715992514968
