panel,kind,condition,new,baseline,seed,new_nmae,baseline_nmae,gain_pct
electricity,standard,BURST4,OUTPUT_CONTEXT,C0,81553,0.17038799721076686,0.17043746595486142,0.029024571456404136
electricity,standard,BURST4,OUTPUT_CONTEXT,C2,81551,0.169571287136481,0.1698462518105908,0.1618903397505811
electricity,standard,BURST4,OUTPUT_CONTEXT,C2,81552,0.1685721567621461,0.168665680959641,0.05544945300239856
electricity,standard,BURST4,OUTPUT_CONTEXT,C2,81553,0.17038799721076686,0.17137539208459804,0.5761590750110512
electricity,standard,BURST8,C3,POS_ONLY,81551,0.1796061344569981,0.17906094058207656,-0.3044739255525508
electricity,standard,BURST8,C3,POS_ONLY,81552,0.17805907156351625,0.17801610456627542,-0.024136578735678427
electricity,standard,BURST8,C3,POS_ONLY,81553,0.18203852512514782,0.1821180316310843,0.043656580968076675
electricity,standard,BURST8,C3,MAG_ONLY,81551,0.1796061344569981,0.17956678607337842,-0.021912951988567464
electricity,standard,BURST8,C3,MAG_ONLY,81552,0.17805907156351625,0.1781697616113434,0.06212616934887505
electricity,standard,BURST8,C3,MAG_ONLY,81553,0.18203852512514782,0.18219525026030853,0.08602042859887638
electricity,standard,BURST8,C3,OUTPUT_CONTEXT,81551,0.1796061344569981,0.17870243375276765,-0.5057013971509372
electricity,standard,BURST8,C3,OUTPUT_CONTEXT,81552,0.17805907156351625,0.17799571691650554,-0.035593354777430086
electricity,standard,BURST8,C3,OUTPUT_CONTEXT,81553,0.18203852512514782,0.18092533695394952,-0.6152748918089035
electricity,standard,BURST8,C3,C0,81551,0.1796061344569981,0.17872762209688764,-0.4915369822546145
electricity,standard,BURST8,C3,C0,81552,0.17805907156351625,0.1777195586493293,-0.19103857603925967
electricity,standard,BURST8,C3,C0,81553,0.18203852512514782,0.18100371217028988,-0.5717081392697443
electricity,standard,BURST8,C3,C2,81551,0.1796061344569981,0.179249234077356,-0.19910845448192216
electricity,standard,BURST8,C3,C2,81552,0.17805907156351625,0.17800272907339545,-0.0316525990438965
electricity,standard,BURST8,C3,C2,81553,0.18203852512514782,0.1821955446530678,0.08618187026416813
electricity,standard,BURST8,C3,M_RECENCY,81551,0.1796061344569981,0.17937558496200523,-0.12852891604044903
electricity,standard,BURST8,C3,M_RECENCY,81552,0.17805907156351625,0.17804061278841293,-0.010367732852767375
electricity,standard,BURST8,C3,M_RECENCY,81553,0.18203852512514782,0.18189895810674345,-0.07672777230667283
electricity,standard,BURST8,C3,M_MEAN,81551,0.1796061344569981,0.17913290409022725,-0.26417835917653676
electricity,standard,BURST8,C3,M_MEAN,81552,0.17805907156351625,0.17804925758148754,-0.005511947739633705
electricity,standard,BURST8,C3,M_MEAN,81553,0.18203852512514782,0.18215002110571152,0.06121107199816844
electricity,standard,BURST8,C3,M_ROTATE16,81551,0.1796061344569981,0.1789853867559884,-0.3468147384880993
electricity,standard,BURST8,C3,M_ROTATE16,81552,0.17805907156351625,0.17798634669610963,-0.04085980119070687
electricity,standard,BURST8,C3,M_ROTATE16,81553,0.18203852512514782,0.18216113219604002,0.06730693283145683
electricity,standard,BURST8,C3,C2_SHRINK,81551,0.1796061344569981,0.179249234077356,-0.19910845448192216
electricity,standard,BURST8,C3,C2_SHRINK,81552,0.17805907156351625,0.17800272907339545,-0.0316525990438965
electricity,standard,BURST8,C3,C2_SHRINK,81553,0.18203852512514782,0.1818324524191372,-0.1133310931404008
electricity,standard,BURST8,C3,C0_BIAS,81551,0.1796061344569981,0.1785378504374346,-0.5983515635178405
electricity,standard,BURST8,C3,C0_BIAS,81552,0.17805907156351625,0.17766610368471047,-0.2211833718733125
electricity,standard,BURST8,C3,C0_BIAS,81553,0.18203852512514782,0.1808438079288393,-0.6606348373169757
electricity,standard,BURST8,C3,F0,81551,0.1796061344569981,0.18217889874051624,1.4122185946368049
electricity,standard,BURST8,C3,F0,81552,0.17805907156351625,0.18217889874051624,2.2614184219370004
electricity,standard,BURST8,C3,F0,81553,0.18203852512514782,0.18217889874051624,0.07705262044006567
electricity,standard,BURST8,POS_ONLY,C0,81551,0.17906094058207656,0.17872762209688764,-0.1864952273623599
electricity,standard,BURST8,POS_ONLY,C0,81552,0.17801610456627542,0.1777195586493293,-0.16686172259252618
electricity,standard,BURST8,POS_ONLY,C0,81553,0.1821180316310843,0.18100371217028988,-0.6156334847685629
electricity,standard,BURST8,POS_ONLY,C2,81551,0.17906094058207656,0.179249234077356,0.10504563450361992
electricity,standard,BURST8,POS_ONLY,C2,81552,0.17801610456627542,0.17800272907339545,-0.007514206635828025
electricity,standard,BURST8,POS_ONLY,C2,81553,0.1821180316310843,0.1821955446530678,0.042543862491861706
electricity,standard,BURST8,MAG_ONLY,C0,81551,0.17956678607337842,0.17872762209688764,-0.469521144323104
electricity,standard,BURST8,MAG_ONLY,C0,81552,0.1781697616113434,0.1777195586493293,-0.25332212472033433
electricity,standard,BURST8,MAG_ONLY,C0,81553,0.18219525026030853,0.18100371217028988,-0.6582948359079133
electricity,standard,BURST8,MAG_ONLY,C2,81551,0.17956678607337842,0.179249234077356,-0.177156682234636
electricity,standard,BURST8,MAG_ONLY,C2,81552,0.1781697616113434,0.17800272907339545,-0.093837065767155
electricity,standard,BURST8,MAG_ONLY,C2,81553,0.18219525026030853,0.1821955446530678,0.00016158065766491703
electricity,standard,BURST8,OUTPUT_CONTEXT,C0,81551,0.17870243375276765,0.17872762209688764,0.014093145661808748
electricity,standard,BURST8,OUTPUT_CONTEXT,C0,81552,0.17799571691650554,0.1777195586493293,-0.15538991277890268
electricity,standard,BURST8,OUTPUT_CONTEXT,C0,81553,0.18092533695394952,0.18100371217028988,0.043300336440954545
electricity,standard,BURST8,OUTPUT_CONTEXT,C2,81551,0.17870243375276765,0.179249234077356,0.3050502990447179
electricity,standard,BURST8,OUTPUT_CONTEXT,C2,81552,0.17799571691650554,0.17800272907339545,0.003939353585435956
electricity,standard,BURST8,OUTPUT_CONTEXT,C2,81553,0.18092533695394952,0.1821955446530678,0.6971672669257578
electricity,standard,FAULT,C3,POS_ONLY,81551,0.17284216411292044,0.1723838740229607,-0.2658543860655449
electricity,standard,FAULT,C3,POS_ONLY,81552,0.17114693397115013,0.17104666591218212,-0.05862029431167315
electricity,standard,FAULT,C3,POS_ONLY,81553,0.17469072427352864,0.17466003877882907,-0.01756869797699956
electricity,standard,FAULT,C3,MAG_ONLY,81551,0.17284216411292044,0.17279266810553473,-0.02864473818731117
electricity,standard,FAULT,C3,MAG_ONLY,81552,0.17114693397115013,0.17124318181103884,0.05620535595683984
electricity,standard,FAULT,C3,MAG_ONLY,81553,0.17469072427352864,0.17476899255213088,0.04478384721414708
electricity,standard,FAULT,C3,OUTPUT_CONTEXT,81551,0.17284216411292044,0.17208388806421893,-0.4406432567461094
electricity,standard,FAULT,C3,OUTPUT_CONTEXT,81552,0.17114693397115013,0.1709999627601281,-0.08594809533859493
electricity,standard,FAULT,C3,OUTPUT_CONTEXT,81553,0.17469072427352864,0.17378286554919511,-0.5224098022923451
electricity,standard,FAULT,C3,C0,81551,0.17284216411292044,0.17214110393742857,-0.4072590214982519
electricity,standard,FAULT,C3,C0,81552,0.17114693397115013,0.17077919925103932,-0.21532758188558265
electricity,standard,FAULT,C3,C0,81553,0.17469072427352864,0.17383138384711563,-0.4943528650550144
electricity,standard,FAULT,C3,C2,81551,0.17284216411292044,0.17255179928984646,-0.16827690251217664
electricity,standard,FAULT,C3,C2,81552,0.17114693397115013,0.17109330262051267,-0.03134625950638181
electricity,standard,FAULT,C3,C2,81553,0.17469072427352864,0.17479193876199642,0.05790569587170724
electricity,standard,FAULT,C3,M_RECENCY,81551,0.17284216411292044,0.17259278736335845,-0.14448851158361808
electricity,standard,FAULT,C3,M_RECENCY,81552,0.17114693397115013,0.17100062931594104,-0.08555796302875951
electricity,standard,FAULT,C3,M_RECENCY,81553,0.17469072427352864,0.17456630327490463,-0.07127435036993202
electricity,standard,FAULT,C3,M_MEAN,81551,0.17284216411292044,0.17244493732516186,-0.23034992729857873
electricity,standard,FAULT,C3,M_MEAN,81552,0.17114693397115013,0.17111463006477923,-0.018878518078024875
electricity,standard,FAULT,C3,M_MEAN,81553,0.17469072427352864,0.17471020455183572,0.011150051799813099
electricity,standard,FAULT,C3,M_ROTATE16,81551,0.17284216411292044,0.17235289412788937,-0.2838768606159947
electricity,standard,FAULT,C3,M_ROTATE16,81552,0.17114693397115013,0.17103578006109643,-0.06498868833995086
electricity,standard,FAULT,C3,M_ROTATE16,81553,0.17469072427352864,0.17474227219414087,0.029499399295307427
electricity,standard,FAULT,C3,C2_SHRINK,81551,0.17284216411292044,0.17255179928984646,-0.16827690251217664
electricity,standard,FAULT,C3,C2_SHRINK,81552,0.17114693397115013,0.17109330262051267,-0.03134625950638181
electricity,standard,FAULT,C3,C2_SHRINK,81553,0.17469072427352864,0.17448797456058088,-0.11619695480926673
electricity,standard,FAULT,C3,C0_BIAS,81551,0.17284216411292044,0.17195757820030522,-0.5144210112012715
electricity,standard,FAULT,C3,C0_BIAS,81552,0.17114693397115013,0.17074035261705753,-0.2381284493446545
electricity,standard,FAULT,C3,C0_BIAS,81553,0.17469072427352864,0.17370837751558607,-0.56551490031298
electricity,standard,FAULT,C3,F0,81551,0.17284216411292044,0.17421565299844813,0.7883843167295179
electricity,standard,FAULT,C3,F0,81552,0.17114693397115013,0.17421565299844813,1.7614485119344159
electricity,standard,FAULT,C3,F0,81553,0.17469072427352864,0.17421565299844813,-0.2726914986707518
electricity,standard,FAULT,POS_ONLY,C0,81551,0.1723838740229607,0.17214110393742857,-0.14102970178486718
electricity,standard,FAULT,POS_ONLY,C0,81552,0.17104666591218212,0.17077919925103932,-0.15661547911911544
electricity,standard,FAULT,POS_ONLY,C0,81553,0.17466003877882907,0.17383138384711563,-0.4767004170215028
electricity,standard,FAULT,POS_ONLY,C2,81551,0.1723838740229607,0.17255179928984646,0.09731875736843643
electricity,standard,FAULT,POS_ONLY,C2,81552,0.17104666591218212,0.17109330262051267,0.027258056052603674
electricity,standard,FAULT,POS_ONLY,C2,81553,0.17466003877882907,0.17479193876199642,0.07546113630957363
electricity,standard,FAULT,MAG_ONLY,C0,81551,0.17279266810553473,0.17214110393742857,-0.37850586129795083
electricity,standard,FAULT,MAG_ONLY,C0,81552,0.17124318181103884,0.17077919925103932,-0.27168563972330695
electricity,standard,FAULT,MAG_ONLY,C0,81553,0.17476899255213088,0.17383138384711563,-0.5393782666079927
electricity,standard,FAULT,MAG_ONLY,C2,81551,0.17279266810553473,0.17255179928984646,-0.13959217851080563
electricity,standard,FAULT,MAG_ONLY,C2,81552,0.17124318181103884,0.17109330262051267,-0.08760085183381339
electricity,standard,FAULT,MAG_ONLY,C2,81553,0.17476899255213088,0.17479193876199642,0.013127727759110197
electricity,standard,FAULT,OUTPUT_CONTEXT,C0,81551,0.17208388806421893,0.17214110393742857,0.03323777523259741
electricity,standard,FAULT,OUTPUT_CONTEXT,C0,81552,0.1709999627601281,0.17077919925103932,-0.12926838283406905
electricity,standard,FAULT,OUTPUT_CONTEXT,C0,81553,0.17378286554919511,0.17383138384711563,0.027911126775126416
electricity,standard,FAULT,OUTPUT_CONTEXT,C2,81551,0.17208388806421893,0.17255179928984646,0.2711714555010514
electricity,standard,FAULT,OUTPUT_CONTEXT,C2,81552,0.1709999627601281,0.17109330262051267,0.054554946894436185
electricity,standard,FAULT,OUTPUT_CONTEXT,C2,81553,0.17378286554919511,0.17479193876199642,0.5772996283171294
electricity,standard,POINT16,C3,POS_ONLY,81551,0.17104560266798133,0.17048610729384353,-0.32817652008059195
electricity,standard,POINT16,C3,POS_ONLY,81552,0.16887446805773834,0.1688974088819428,0.013582697541847377
electricity,standard,POINT16,C3,POS_ONLY,81553,0.17213133279679743,0.1720567592935039,-0.04334238515228961
electricity,standard,POINT16,C3,MAG_ONLY,81551,0.17104560266798133,0.1709991345245697,-0.027174490409453966
electricity,standard,POINT16,C3,MAG_ONLY,81552,0.16887446805773834,0.1689444584113993,0.04142802570683557
electricity,standard,POINT16,C3,MAG_ONLY,81553,0.17213133279679743,0.17217589700118235,0.025882951772637774
electricity,standard,POINT16,C3,OUTPUT_CONTEXT,81551,0.17104560266798133,0.1702016223655909,-0.4958708916285026
electricity,standard,POINT16,C3,OUTPUT_CONTEXT,81552,0.16887446805773834,0.1689800314142246,0.06247090594242444
electricity,standard,POINT16,C3,OUTPUT_CONTEXT,81553,0.17213133279679743,0.17130184001092247,-0.4842287659152289
electricity,standard,POINT16,C3,C0,81551,0.17104560266798133,0.170275292812831,-0.4523908562571455
electricity,standard,POINT16,C3,C0,81552,0.16887446805773834,0.16876769521055596,-0.06326616420824216
electricity,standard,POINT16,C3,C0,81553,0.17213133279679743,0.1713340720552341,-0.4653252747686576
electricity,standard,POINT16,C3,C2,81551,0.17104560266798133,0.17068954722123708,-0.20859827244297247
electricity,standard,POINT16,C3,C2,81552,0.16887446805773834,0.16897873389331697,0.0617035251574638
electricity,standard,POINT16,C3,C2,81553,0.17213133279679743,0.1722483654001862,0.06794410101765846
electricity,standard,POINT16,C3,M_RECENCY,81551,0.17104560266798133,0.17073340680022958,-0.1828557595157987
electricity,standard,POINT16,C3,M_RECENCY,81552,0.16887446805773834,0.16864412662883088,-0.13658431723175823
electricity,standard,POINT16,C3,M_RECENCY,81553,0.17213133279679743,0.1718960612214731,-0.1368685085932242
electricity,standard,POINT16,C3,M_MEAN,81551,0.17104560266798133,0.1705606086733215,-0.28435287516399566
electricity,standard,POINT16,C3,M_MEAN,81552,0.16887446805773834,0.1689841845366582,0.06492706948919569
electricity,standard,POINT16,C3,M_MEAN,81553,0.17213133279679743,0.17209615632372716,-0.02044001087631031
electricity,standard,POINT16,C3,M_ROTATE16,81551,0.17104560266798133,0.17045783360010153,-0.3448178681296099
electricity,standard,POINT16,C3,M_ROTATE16,81552,0.16887446805773834,0.16894255305632783,0.0403006805317907
electricity,standard,POINT16,C3,M_ROTATE16,81553,0.17213133279679743,0.1721499949037124,0.010840608462070467
electricity,standard,POINT16,C3,C2_SHRINK,81551,0.17104560266798133,0.17068954722123708,-0.20859827244297247
electricity,standard,POINT16,C3,C2_SHRINK,81552,0.16887446805773834,0.16897873389331697,0.0617035251574638
electricity,standard,POINT16,C3,C2_SHRINK,81553,0.17213133279679743,0.17195559184598425,-0.10220135845921963
electricity,standard,POINT16,C3,C0_BIAS,81551,0.17104560266798133,0.1700840042756701,-0.5653667412208074
electricity,standard,POINT16,C3,C0_BIAS,81552,0.16887446805773834,0.16873111662374163,-0.08495850490717327
electricity,standard,POINT16,C3,C0_BIAS,81553,0.17213133279679743,0.17120690005590639,-0.5399506331749349
electricity,standard,POINT16,C3,F0,81551,0.17104560266798133,0.17321852509983837,1.2544399801375894
electricity,standard,POINT16,C3,F0,81552,0.16887446805773834,0.17321852509983837,2.50784784109912
electricity,standard,POINT16,C3,F0,81553,0.17213133279679743,0.17321852509983837,0.6276420506492131
electricity,standard,POINT16,POS_ONLY,C0,81551,0.17048610729384353,0.170275292812831,-0.12380802730098672
electricity,standard,POINT16,POS_ONLY,C0,81552,0.1688974088819428,0.16876769521055596,-0.07685930131653418
electricity,standard,POINT16,POS_ONLY,C0,81553,0.1720567592935039,0.1713340720552341,-0.4218000714048431
electricity,standard,POINT16,POS_ONLY,C2,81551,0.17048610729384353,0.17068954722123708,0.11918710354880124
electricity,standard,POINT16,POS_ONLY,C2,81552,0.1688974088819428,0.16897873389331697,0.04812736460998446
electricity,standard,POINT16,POS_ONLY,C2,81553,0.1720567592935039,0.1722483654001862,0.1112382728493011
electricity,standard,POINT16,MAG_ONLY,C0,81551,0.1709991345245697,0.170275292812831,-0.425100846858828
electricity,standard,POINT16,MAG_ONLY,C0,81552,0.1689444584113993,0.16876769521055596,-0.10473758062692351
electricity,standard,POINT16,MAG_ONLY,C0,81553,0.17217589700118235,0.1713340720552341,-0.49133539864556486
electricity,standard,POINT16,MAG_ONLY,C2,81551,0.1709991345245697,0.17068954722123708,-0.18137449443893505
electricity,standard,POINT16,MAG_ONLY,C2,81552,0.1689444584113993,0.16897873389331697,0.020283902671036635
electricity,standard,POINT16,MAG_ONLY,C2,81553,0.17217589700118235,0.1722483654001862,0.0420720387305229
electricity,standard,POINT16,OUTPUT_CONTEXT,C0,81551,0.1702016223655909,0.170275292812831,0.04326549437861926
electricity,standard,POINT16,OUTPUT_CONTEXT,C0,81552,0.1689800314142246,0.16876769521055596,-0.12581566833849145
electricity,standard,POINT16,OUTPUT_CONTEXT,C0,81553,0.17130184001092247,0.1713340720552341,0.01881239611304375
electricity,standard,POINT16,OUTPUT_CONTEXT,C2,81551,0.1702016223655909,0.17068954722123708,0.2858551467207149
electricity,standard,POINT16,OUTPUT_CONTEXT,C2,81552,0.1689800314142246,0.16897873389331697,-0.0007678604743599493
electricity,standard,POINT16,OUTPUT_CONTEXT,C2,81553,0.17130184001092247,0.1722483654001862,0.5495119718928354
electricity,standard,POINT4,C3,POS_ONLY,81551,0.16838752774103133,0.16795361732323455,-0.2583513381326563
electricity,standard,POINT4,C3,POS_ONLY,81552,0.16687565114038314,0.16668337593392335,-0.11535355903518063
electricity,standard,POINT4,C3,POS_ONLY,81553,0.16977871212985848,0.16963500681178256,-0.08471442350066472
electricity,standard,POINT4,C3,MAG_ONLY,81551,0.16838752774103133,0.16836168083364886,-0.015352013150793375
electricity,standard,POINT4,C3,MAG_ONLY,81552,0.16687565114038314,0.1669542799996041,0.047096042833494334
electricity,standard,POINT4,C3,MAG_ONLY,81553,0.16977871212985848,0.16984381751106742,0.03833249991845866
electricity,standard,POINT4,C3,OUTPUT_CONTEXT,81551,0.16838752774103133,0.16811175996147604,-0.16403836329978994
electricity,standard,POINT4,C3,OUTPUT_CONTEXT,81552,0.16687565114038314,0.16664797332395204,-0.13662201339137425
electricity,standard,POINT4,C3,OUTPUT_CONTEXT,81553,0.16977871212985848,0.1691622570541426,-0.3644164404348116
electricity,standard,POINT4,C3,C0,81551,0.16838752774103133,0.16817890877080596,-0.12404585792007428
electricity,standard,POINT4,C3,C0,81552,0.16687565114038314,0.16643477236214896,-0.2648958339516172
electricity,standard,POINT4,C3,C0,81553,0.16977871212985848,0.1692152852283072,-0.332964543239167
electricity,standard,POINT4,C3,C2,81551,0.16838752774103133,0.168090977057594,-0.17642272573366036
electricity,standard,POINT4,C3,C2,81552,0.16687565114038314,0.1667355096238534,-0.08405019233508337
electricity,standard,POINT4,C3,C2,81553,0.16977871212985848,0.1697710585545153,-0.004508174366324447
electricity,standard,POINT4,C3,M_RECENCY,81551,0.16838752774103133,0.16823009461711796,-0.0935820218562311
electricity,standard,POINT4,C3,M_RECENCY,81552,0.16687565114038314,0.16678850803113796,-0.05224766998270791
electricity,standard,POINT4,C3,M_RECENCY,81553,0.16977871212985848,0.16973323537219068,-0.026793077718734182
electricity,standard,POINT4,C3,M_MEAN,81551,0.16838752774103133,0.16801407191520729,-0.2222765162268825
electricity,standard,POINT4,C3,M_MEAN,81552,0.16687565114038314,0.1667575458149118,-0.07082457641971462
electricity,standard,POINT4,C3,M_MEAN,81553,0.16977871212985848,0.16971301878531714,-0.038708488607142044
electricity,standard,POINT4,C3,M_ROTATE16,81551,0.16838752774103133,0.16792403112069867,-0.2760156585328133
electricity,standard,POINT4,C3,M_ROTATE16,81552,0.16687565114038314,0.16663468714430574,-0.1446061442589741
electricity,standard,POINT4,C3,M_ROTATE16,81553,0.16977871212985848,0.1696798312626319,-0.05827496791503961
electricity,standard,POINT4,C3,C2_SHRINK,81551,0.16838752774103133,0.168090977057594,-0.17642272573366036
electricity,standard,POINT4,C3,C2_SHRINK,81552,0.16687565114038314,0.1667355096238534,-0.08405019233508337
electricity,standard,POINT4,C3,C2_SHRINK,81553,0.16977871212985848,0.16958873827384868,-0.11202032513681903
electricity,standard,POINT4,C3,C0_BIAS,81551,0.16838752774103133,0.16798824227454784,-0.237686555366734
electricity,standard,POINT4,C3,C0_BIAS,81552,0.16687565114038314,0.16640530262759196,-0.2826523586473728
electricity,standard,POINT4,C3,C0_BIAS,81553,0.16977871212985848,0.1691501749470814,-0.37158529866949674
electricity,standard,POINT4,C3,F0,81551,0.16838752774103133,0.16914420766133328,0.44735786744587447
electricity,standard,POINT4,C3,F0,81552,0.16687565114038314,0.16914420766133328,1.3411966938249087
electricity,standard,POINT4,C3,F0,81553,0.16977871212985848,0.16914420766133328,-0.37512633586342936
electricity,standard,POINT4,POS_ONLY,C0,81551,0.16795361732323455,0.16817890877080596,0.13395939432478965
electricity,standard,POINT4,POS_ONLY,C0,81552,0.16668337593392335,0.16643477236214896,-0.1493699713383423
electricity,standard,POINT4,POS_ONLY,C0,81553,0.16963500681178256,0.1692152852283072,-0.2480399940874456
electricity,standard,POINT4,POS_ONLY,C2,81551,0.16795361732323455,0.168090977057594,0.08171749415935015
electricity,standard,POINT4,POS_ONLY,C2,81552,0.16668337593392335,0.1667355096238534,0.03126729875816414
electricity,standard,POINT4,POS_ONLY,C2,81553,0.16963500681178256,0.1697710585545153,0.08013836038434086
electricity,standard,POINT4,MAG_ONLY,C0,81551,0.16836168083364886,0.16817890877080596,-0.10867716063729382
electricity,standard,POINT4,MAG_ONLY,C0,81552,0.1669542799996041,0.16643477236214896,-0.312138881846602
electricity,standard,POINT4,MAG_ONLY,C0,81553,0.16984381751106742,0.1692152852283072,-0.37143942517496864
electricity,standard,POINT4,MAG_ONLY,C2,81551,0.16836168083364886,0.168090977057594,-0.16104598878148302
electricity,standard,POINT4,MAG_ONLY,C2,81552,0.1669542799996041,0.1667355096238534,-0.13120802895811856
electricity,standard,POINT4,MAG_ONLY,C2,81553,0.16984381751106742,0.1697710585545153,-0.042857102483551124
electricity,standard,POINT4,OUTPUT_CONTEXT,C0,81551,0.16811175996147604,0.16817890877080596,0.03992700976639396
electricity,standard,POINT4,OUTPUT_CONTEXT,C0,81552,0.16664797332395204,0.16643477236214896,-0.12809880938771112
electricity,standard,POINT4,OUTPUT_CONTEXT,C0,81553,0.1691622570541426,0.1692152852283072,0.03133769747399873
electricity,standard,POINT4,OUTPUT_CONTEXT,C2,81551,0.16811175996147604,0.168090977057594,-0.012364080598414873
electricity,standard,POINT4,OUTPUT_CONTEXT,C2,81552,0.16664797332395204,0.1667355096238534,0.05250009437032244
electricity,standard,POINT4,OUTPUT_CONTEXT,C2,81553,0.1691622570541426,0.1697710585545153,0.35860146338029253
electricity,standard,POINT8,C3,POS_ONLY,81551,0.17015421187425478,0.16972128137355477,-0.25508321478384666
electricity,standard,POINT8,C3,POS_ONLY,81552,0.1681850062114913,0.16794155068772262,-0.14496443719360652
electricity,standard,POINT8,C3,POS_ONLY,81553,0.17104817306744208,0.1709578729922127,-0.0528200741205298
electricity,standard,POINT8,C3,MAG_ONLY,81551,0.17015421187425478,0.17011918040100538,-0.020592312499290166
electricity,standard,POINT8,C3,MAG_ONLY,81552,0.1681850062114913,0.16827686166560102,0.05458590872241542
electricity,standard,POINT8,C3,MAG_ONLY,81553,0.17104817306744208,0.17110746428792323,0.034651451780842724
electricity,standard,POINT8,C3,OUTPUT_CONTEXT,81551,0.17015421187425478,0.16969741319890377,-0.2691842301777436
electricity,standard,POINT8,C3,OUTPUT_CONTEXT,81552,0.1681850062114913,0.16803918633116197,-0.08677730683719354
electricity,standard,POINT8,C3,OUTPUT_CONTEXT,81553,0.17104817306744208,0.1704232272159953,-0.3667022750688309
electricity,standard,POINT8,C3,C0,81551,0.17015421187425478,0.16976856010553892,-0.22716324416964806
electricity,standard,POINT8,C3,C0,81552,0.1681850062114913,0.167802337124296,-0.22804753125209576
electricity,standard,POINT8,C3,C0,81553,0.17104817306744208,0.17047396332624906,-0.3368313436193704
electricity,standard,POINT8,C3,C2,81551,0.17015421187425478,0.1698588245325187,-0.17390167543491764
electricity,standard,POINT8,C3,C2,81552,0.1681850062114913,0.16798649030940319,-0.11817373035323264
electricity,standard,POINT8,C3,C2,81553,0.17104817306744208,0.17107831346231334,0.017617893385357686
electricity,standard,POINT8,C3,M_RECENCY,81551,0.17015421187425478,0.16991161082490633,-0.14278073650801915
electricity,standard,POINT8,C3,M_RECENCY,81552,0.1681850062114913,0.1680608801666007,-0.07385778580211166
electricity,standard,POINT8,C3,M_RECENCY,81553,0.17104817306744208,0.17099371917662756,-0.03184555027910818
electricity,standard,POINT8,C3,M_MEAN,81551,0.17015421187425478,0.16976134499610535,-0.23142304754857346
electricity,standard,POINT8,C3,M_MEAN,81552,0.1681850062114913,0.1680118455719299,-0.10306454224815464
electricity,standard,POINT8,C3,M_MEAN,81553,0.17104817306744208,0.17101998347411715,-0.01648321602674141
electricity,standard,POINT8,C3,M_ROTATE16,81551,0.17015421187425478,0.16970022961656395,-0.2675201198705457
electricity,standard,POINT8,C3,M_ROTATE16,81552,0.1681850062114913,0.16787986624459045,-0.18176090660941835
electricity,standard,POINT8,C3,M_ROTATE16,81553,0.17104817306744208,0.1710040892812567,-0.025779375435197593
electricity,standard,POINT8,C3,C2_SHRINK,81551,0.17015421187425478,0.1698588245325187,-0.17390167543491764
electricity,standard,POINT8,C3,C2_SHRINK,81552,0.1681850062114913,0.16798649030940319,-0.11817373035323264
electricity,standard,POINT8,C3,C2_SHRINK,81553,0.17104817306744208,0.17088042571738396,-0.09816650991703035
electricity,standard,POINT8,C3,C0_BIAS,81551,0.17015421187425478,0.16957944548565215,-0.3389363533750078
electricity,standard,POINT8,C3,C0_BIAS,81552,0.1681850062114913,0.16776156147833107,-0.25240867420925905
electricity,standard,POINT8,C3,C0_BIAS,81553,0.17104817306744208,0.1703733195919207,-0.3961027918794935
electricity,standard,POINT8,C3,F0,81551,0.17015421187425478,0.17065371186097333,0.2926979913132399
electricity,standard,POINT8,C3,F0,81552,0.1681850062114913,0.17065371186097333,1.4466170249453625
electricity,standard,POINT8,C3,F0,81553,0.17104817306744208,0.17065371186097333,-0.23114715886760617
electricity,standard,POINT8,POS_ONLY,C0,81551,0.16972128137355477,0.16976856010553892,0.027848932661478365
electricity,standard,POINT8,POS_ONLY,C0,81552,0.16794155068772262,0.167802337124296,-0.08296282746258488
electricity,standard,POINT8,POS_ONLY,C0,81553,0.1709578729922127,0.17047396332624906,-0.28386133373197175
electricity,standard,POINT8,POS_ONLY,C2,81551,0.16972128137355477,0.1698588245325187,0.08097498575211359
electricity,standard,POINT8,POS_ONLY,C2,81552,0.16794155068772262,0.16798649030940319,0.02675192606130805
electricity,standard,POINT8,POS_ONLY,C2,81553,0.1709578729922127,0.17107831346231334,0.07040078176078213
electricity,standard,POINT8,MAG_ONLY,C0,81551,0.17011918040100538,0.16976856010553892,-0.20652840269628214
electricity,standard,POINT8,MAG_ONLY,C0,81552,0.16827686166560102,0.167802337124296,-0.28278780226613787
electricity,standard,POINT8,MAG_ONLY,C0,81553,0.17110746428792323,0.17047396332624906,-0.3716115642022011
electricity,standard,POINT8,MAG_ONLY,C2,81551,0.17011918040100538,0.1698588245325187,-0.15327779949214637
electricity,standard,POINT8,MAG_ONLY,C2,81552,0.16827686166560102,0.16798649030940319,-0.17285399299848958
electricity,standard,POINT8,MAG_ONLY,C2,81553,0.17110746428792323,0.17107831346231334,-0.01703946281672586
electricity,standard,POINT8,OUTPUT_CONTEXT,C0,81551,0.16969741319890377,0.16976856010553892,0.04190817580764783
electricity,standard,POINT8,OUTPUT_CONTEXT,C0,81552,0.16803918633116197,0.167802337124296,-0.14114774020728138
electricity,standard,POINT8,OUTPUT_CONTEXT,C0,81553,0.1704232272159953,0.17047396332624906,0.029761794272753495
electricity,standard,POINT8,OUTPUT_CONTEXT,C2,81551,0.16969741319890377,0.1698588245325187,0.09502675769665903
electricity,standard,POINT8,OUTPUT_CONTEXT,C2,81552,0.16803918633116197,0.16798649030940319,-0.03136920216721961
