panel,kind,condition,new,baseline,new_nmae,baseline_nmae,gain_pct,ci_type,ci_low_pct,ci_high_pct,bonferroni3_low_pct,bonferroni3_high_pct,conditional_on_fixed_seeds,development_E_reused
electricity_transfer,shape,PAIRED_SHIFT8_D32,MAG_ONLY,C2,0.3588431563108673,0.3674250259185141,2.3356791188061554,series_and_time,1.362691590757509,3.43053265739226,,,True,True
electricity_transfer,shape,PAIRED_SHIFT8_D32,OUTPUT_CONTEXT,C0,0.37257555950007004,0.3898545279133606,4.432157939981796,time,4.030025586940607,4.841424998265207,,,True,True
electricity_transfer,shape,PAIRED_SHIFT8_D32,OUTPUT_CONTEXT,C0,0.37257555950007004,0.3898545279133606,4.432157939981796,series_and_time,2.8956113331876745,6.135723280176177,,,True,True
electricity_transfer,shape,PAIRED_SHIFT8_D32,OUTPUT_CONTEXT,C2,0.37257555950007004,0.3674250259185141,-1.4017917175566108,time,-2.606246473867125,-0.15077484294958604,,,True,True
electricity_transfer,shape,PAIRED_SHIFT8_D32,OUTPUT_CONTEXT,C2,0.37257555950007004,0.3674250259185141,-1.4017917175566108,series_and_time,-3.171738307814098,0.12606166498892407,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,POS_ONLY,7.064277312020451,7.036446983655168,-0.39551677757154735,time,-0.4068116765299129,-0.38402393851350913,-0.40921918465284757,-0.3824075702403958,True,True
electricity_transfer,shape,PULSE8_D32,C3,POS_ONLY,7.064277312020451,7.036446983655168,-0.39551677757154735,series_and_time,-0.4423789353185692,-0.3485430187670325,-0.45328327453596384,-0.3375688519463103,True,True
electricity_transfer,shape,PULSE8_D32,C3,MAG_ONLY,7.064277312020451,7.066507426094471,0.03155892917886538,time,0.028472616008925755,0.03479119860500507,0.02777086222475032,0.035348732145893125,True,True
electricity_transfer,shape,PULSE8_D32,C3,MAG_ONLY,7.064277312020451,7.066507426094471,0.03155892917886538,series_and_time,0.0211413130860183,0.040504010968137875,0.017426650319196286,0.042183731304748784,True,True
electricity_transfer,shape,PULSE8_D32,C3,OUTPUT_CONTEXT,7.064277312020451,7.040763835951287,-0.3339620049333414,time,-0.3566724022997453,-0.30898720461532414,-0.3626173834817124,-0.3037623033747629,True,True
electricity_transfer,shape,PULSE8_D32,C3,OUTPUT_CONTEXT,7.064277312020451,7.040763835951287,-0.3339620049333414,series_and_time,-0.4110247724659216,-0.247296271298868,-0.43012832349281865,-0.22821485372405487,True,True
electricity_transfer,shape,PULSE8_D32,C3,C0,7.064277312020451,7.028734092214794,-0.5056845135886556,time,-0.5279796001659576,-0.4811200256743192,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,C0,7.064277312020451,7.028734092214794,-0.5056845135886556,series_and_time,-0.5821154970700515,-0.4197814196165167,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,C2,7.064277312020451,7.019591465076173,-0.6365875730318216,time,-0.6465762022968041,-0.6266034492267603,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,C2,7.064277312020451,7.019591465076173,-0.6365875730318216,series_and_time,-0.678038493664484,-0.5894805914664392,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,M_RECENCY,7.064277312020451,7.06049709704671,-0.05354035164637505,time,-0.056267632268959256,-0.051089545099877176,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,M_RECENCY,7.064277312020451,7.06049709704671,-0.05354035164637505,series_and_time,-0.06347721265900497,-0.04351009088934544,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,M_MEAN,7.064277312020451,7.024954369017254,-0.5597608317091218,time,-0.569816295639623,-0.5496872815544096,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,M_MEAN,7.064277312020451,7.024954369017254,-0.5597608317091218,series_and_time,-0.6015318035579897,-0.5133874228931928,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,M_ROTATE16,7.064277312020451,7.0186458507828915,-0.6501462277437753,time,-0.6609333454502903,-0.6388869555486282,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,M_ROTATE16,7.064277312020451,7.0186458507828915,-0.6501462277437753,series_and_time,-0.693929199420496,-0.6015304243117465,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,F0,7.064277312020451,6.839169212716374,-3.2914538638044277,time,-3.742528762427465,-2.82830850366406,,,True,True
electricity_transfer,shape,PULSE8_D32,C3,F0,7.064277312020451,6.839169212716374,-3.2914538638044277,series_and_time,-4.341162003506029,-2.4548011587909007,,,True,True
electricity_transfer,shape,PULSE8_D32,POS_ONLY,C0,7.036446983655168,7.028734092214794,-0.10973372074092325,time,-0.13776343510920053,-0.0790260462063963,,,True,True
electricity_transfer,shape,PULSE8_D32,POS_ONLY,C0,7.036446983655168,7.028734092214794,-0.10973372074092325,series_and_time,-0.21276612850601562,0.002744067736488568,,,True,True
electricity_transfer,shape,PULSE8_D32,POS_ONLY,C2,7.036446983655168,7.019591465076173,-0.2401210763169681,time,-0.2470902373770517,-0.23305725699800106,,,True,True
electricity_transfer,shape,PULSE8_D32,POS_ONLY,C2,7.036446983655168,7.019591465076173,-0.2401210763169681,series_and_time,-0.2549512415864702,-0.2230014175869005,,,True,True
electricity_transfer,shape,PULSE8_D32,MAG_ONLY,C0,7.066507426094471,7.028734092214794,-0.5374130445696679,time,-0.5613815202527617,-0.5118369267134898,,,True,True
electricity_transfer,shape,PULSE8_D32,MAG_ONLY,C0,7.066507426094471,7.028734092214794,-0.5374130445696679,series_and_time,-0.6150341339507082,-0.44949670436501066,,,True,True
electricity_transfer,shape,PULSE8_D32,MAG_ONLY,C2,7.066507426094471,7.019591465076173,-0.6683574286582727,time,-0.6795350180134535,-0.6577555443772365,,,True,True
electricity_transfer,shape,PULSE8_D32,MAG_ONLY,C2,7.066507426094471,7.019591465076173,-0.6683574286582727,series_and_time,-0.7151299923450538,-0.6162190348879399,,,True,True
electricity_transfer,shape,PULSE8_D32,OUTPUT_CONTEXT,C0,7.040763835951287,7.028734092214794,-0.17115092957944444,time,-0.17190506937737604,-0.1703399393368804,,,True,True
electricity_transfer,shape,PULSE8_D32,OUTPUT_CONTEXT,C0,7.040763835951287,7.028734092214794,-0.17115092957944444,series_and_time,-0.1732911939443177,-0.1692450014171598,,,True,True
electricity_transfer,shape,PULSE8_D32,OUTPUT_CONTEXT,C2,7.040763835951287,7.019591465076173,-0.3016182776512055,time,-0.3294083076053095,-0.27625843588339805,,,True,True
electricity_transfer,shape,PULSE8_D32,OUTPUT_CONTEXT,C2,7.040763835951287,7.019591465076173,-0.3016182776512055,series_and_time,-0.40243219087301496,-0.20741791642463328,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,POS_ONLY,0.8823717020031931,0.9083894493031364,2.8641622070690653,time,2.649519073663349,3.095335407907843,2.5972481521436004,3.1438836454464347,True,True
electricity_transfer,shape,RAMP8_D32,C3,POS_ONLY,0.8823717020031931,0.9083894493031364,2.8641622070690653,series_and_time,2.306904446214079,3.4241691808259622,2.1669417390505945,3.545333802486702,True,True
electricity_transfer,shape,RAMP8_D32,C3,MAG_ONLY,0.8823717020031931,0.8811030191265177,-0.14398802967821034,time,-0.22501083691019663,-0.06984126357372393,-0.24011239738576975,-0.052000867165931663,True,True
electricity_transfer,shape,RAMP8_D32,C3,MAG_ONLY,0.8823717020031931,0.8811030191265177,-0.14398802967821034,series_and_time,-0.33419348204141885,0.04079069238867356,-0.3642551632478608,0.08098905052069313,True,True
electricity_transfer,shape,RAMP8_D32,C3,OUTPUT_CONTEXT,0.8823717020031931,0.8758303169442023,-0.7468781260979718,time,-1.0821931270007545,-0.4305458028066241,-1.1409296470462271,-0.35431840757094135,True,True
electricity_transfer,shape,RAMP8_D32,C3,OUTPUT_CONTEXT,0.8823717020031931,0.8758303169442023,-0.7468781260979718,series_and_time,-1.5418420302046554,0.08386052645697151,-1.6816498569681844,0.2525521761621386,True,True
electricity_transfer,shape,RAMP8_D32,C3,C0,0.8823717020031931,0.8834031746798603,0.11676125989030783,time,-0.22586477273279282,0.4558822664060984,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,C0,0.8823717020031931,0.8834031746798603,0.11676125989030783,series_and_time,-0.5980518545065672,0.8316499657609214,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,C2,0.8823717020031931,0.9141843998364416,3.4798994424910523,time,3.2659927065882575,3.712523187228079,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,C2,0.8823717020031931,0.9141843998364416,3.4798994424910523,series_and_time,2.8603526839088786,4.066166365797536,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,M_RECENCY,0.8823717020031931,0.8818883463369656,-0.054809168103342465,time,-0.1616086780261844,0.050345344491219635,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,M_RECENCY,0.8823717020031931,0.8818883463369656,-0.054809168103342465,series_and_time,-0.2465080278440307,0.14218090648288373,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,M_MEAN,0.8823717020031931,0.913216006334971,3.377547493452937,time,3.1594360477859857,3.615413603881036,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,M_MEAN,0.8823717020031931,0.913216006334971,3.377547493452937,series_and_time,2.7433778924025956,3.9914565856868167,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,M_ROTATE16,0.8823717020031931,0.9141073975896492,3.471768817333487,time,3.224822662733008,3.7356071586679973,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,M_ROTATE16,0.8823717020031931,0.9141073975896492,3.471768817333487,series_and_time,2.821506847883403,4.105746303094608,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,F0,0.8823717020031931,0.9655096795492801,8.610786541766991,time,4.535736893359437,12.283113909298958,,,True,True
electricity_transfer,shape,RAMP8_D32,C3,F0,0.8823717020031931,0.9655096795492801,8.610786541766991,series_and_time,-3.077628069506077,18.315591192796646,,,True,True
electricity_transfer,shape,RAMP8_D32,POS_ONLY,C0,0.9083894493031364,0.8834031746798603,-2.828411232768202,time,-3.1303829278567745,-2.514330288536885,,,True,True
electricity_transfer,shape,RAMP8_D32,POS_ONLY,C0,0.9083894493031364,0.8834031746798603,-2.828411232768202,series_and_time,-3.8482373345599217,-1.813550912397192,,,True,True
electricity_transfer,shape,RAMP8_D32,POS_ONLY,C2,0.9083894493031364,0.9141843998364416,0.6338929579570607,time,0.5620215180749982,0.7065773830633462,,,True,True
electricity_transfer,shape,RAMP8_D32,POS_ONLY,C2,0.9083894493031364,0.9141843998364416,0.6338929579570607,series_and_time,0.5163382563216484,0.7491722187003946,,,True,True
electricity_transfer,shape,RAMP8_D32,MAG_ONLY,C0,0.8811030191265177,0.8834031746798603,0.26037438162661575,time,-0.08546309736790991,0.5981170589233467,,,True,True
electricity_transfer,shape,RAMP8_D32,MAG_ONLY,C0,0.8811030191265177,0.8834031746798603,0.26037438162661575,series_and_time,-0.5056599938623219,0.9758943542902931,,,True,True
electricity_transfer,shape,RAMP8_D32,MAG_ONLY,C2,0.8811030191265177,0.9141843998364416,3.6186770104415067,time,3.4278525190824785,3.8307563211812705,,,True,True
electricity_transfer,shape,RAMP8_D32,MAG_ONLY,C2,0.8811030191265177,0.9141843998364416,3.6186770104415067,series_and_time,3.0365573987699173,4.176685549269509,,,True,True
electricity_transfer,shape,RAMP8_D32,OUTPUT_CONTEXT,C0,0.8758303169442023,0.8834031746798603,0.8572368713076317,time,0.8141629327789945,0.9018361955084281,,,True,True
electricity_transfer,shape,RAMP8_D32,OUTPUT_CONTEXT,C0,0.8758303169442023,0.8834031746798603,0.8572368713076317,series_and_time,0.679953419899999,1.0409754698550866,,,True,True
electricity_transfer,shape,RAMP8_D32,OUTPUT_CONTEXT,C2,0.8758303169442023,0.9141843998364416,4.195442724586118,time,3.9179926605448796,4.458723065978237,,,True,True
electricity_transfer,shape,RAMP8_D32,OUTPUT_CONTEXT,C2,0.8758303169442023,0.9141843998364416,4.195442724586118,series_and_time,3.04504588919694,5.281728985876202,,,True,True
electricity_transfer,shape,STEP12_D17,C3,POS_ONLY,0.5416414193416108,0.5506619103053971,1.6381178350947767,time,1.1787313249719291,2.1162565762078818,1.0435726491394672,2.187726861502939,True,True
electricity_transfer,shape,STEP12_D17,C3,POS_ONLY,0.5416414193416108,0.5506619103053971,1.6381178350947767,series_and_time,1.0333328960193722,2.278937511070865,0.9062242056521813,2.4623337593355714,True,True
electricity_transfer,shape,STEP12_D17,C3,MAG_ONLY,0.5416414193416108,0.5321687201310754,-1.7800180379264452,time,-1.9082994166251404,-1.6546002758284701,-1.9285550661785673,-1.6207368595827587,True,True
electricity_transfer,shape,STEP12_D17,C3,MAG_ONLY,0.5416414193416108,0.5321687201310754,-1.7800180379264452,series_and_time,-2.303452324066425,-1.2206516124275837,-2.419752215587176,-1.0955391417271787,True,True
electricity_transfer,shape,STEP12_D17,C3,OUTPUT_CONTEXT,0.5416414193416108,0.5724352319879797,5.379440489612552,time,4.804269290748313,5.933799841519706,4.682631793201476,6.03116382651784,True,True
electricity_transfer,shape,STEP12_D17,C3,OUTPUT_CONTEXT,0.5416414193416108,0.5724352319879797,5.379440489612552,series_and_time,3.937927014124236,6.836803430395883,3.5511931829942522,7.100356491834934,True,True
electricity_transfer,shape,STEP12_D17,C3,C0,0.5416414193416108,0.6049852131765039,10.470304472782644,time,9.780946804070222,11.127261112270881,,,True,True
electricity_transfer,shape,STEP12_D17,C3,C0,0.5416414193416108,0.6049852131765039,10.470304472782644,series_and_time,7.952066022965956,12.782871413496537,,,True,True
electricity_transfer,shape,STEP12_D17,C3,C2,0.5416414193416108,0.5633163925544378,3.8477440918306516,time,3.284499174703919,4.4172806465927215,,,True,True
electricity_transfer,shape,STEP12_D17,C3,C2,0.5416414193416108,0.5633163925544378,3.8477440918306516,series_and_time,2.8736608841094258,4.895495740468828,,,True,True
electricity_transfer,shape,STEP12_D17,C3,M_RECENCY,0.5416414193416108,0.5485645878391959,1.262051661930197,time,1.169922012501132,1.3601819521053047,,,True,True
electricity_transfer,shape,STEP12_D17,C3,M_RECENCY,0.5416414193416108,0.5485645878391959,1.262051661930197,series_and_time,0.9724572083625954,1.5366562068514988,,,True,True
electricity_transfer,shape,STEP12_D17,C3,M_MEAN,0.5416414193416108,0.560068441074889,3.290137487110112,time,2.716930253762297,3.862073770498646,,,True,True
electricity_transfer,shape,STEP12_D17,C3,M_MEAN,0.5416414193416108,0.560068441074889,3.290137487110112,series_and_time,2.408920514113281,4.265514646959168,,,True,True
electricity_transfer,shape,STEP12_D17,C3,M_ROTATE16,0.5416414193416108,0.5641445765656097,3.988898973556254,time,3.3948005376307773,4.586919162247386,,,True,True
electricity_transfer,shape,STEP12_D17,C3,M_ROTATE16,0.5416414193416108,0.5641445765656097,3.988898973556254,series_and_time,3.0004927278525946,5.055029468057912,,,True,True
electricity_transfer,shape,STEP12_D17,C3,F0,0.5416414193416108,0.79122791874142,31.54419775743229,time,29.121671650579117,33.889313117641734,,,True,True
electricity_transfer,shape,STEP12_D17,C3,F0,0.5416414193416108,0.79122791874142,31.54419775743229,series_and_time,22.014393600069926,41.65398978066161,,,True,True
electricity_transfer,shape,STEP12_D17,POS_ONLY,C0,0.5506619103053971,0.6049852131765039,8.979277788605721,time,8.06041220043246,9.872896789854655,,,True,True
electricity_transfer,shape,STEP12_D17,POS_ONLY,C0,0.5506619103053971,0.6049852131765039,8.979277788605721,series_and_time,6.507280872913346,11.320460465968939,,,True,True
electricity_transfer,shape,STEP12_D17,POS_ONLY,C2,0.5506619103053971,0.5633163925544378,2.246425351063741,time,2.0326545168156867,2.4618579227097985,,,True,True
electricity_transfer,shape,STEP12_D17,POS_ONLY,C2,0.5506619103053971,0.5633163925544378,2.246425351063741,series_and_time,1.6144451113002267,2.8637513516002557,,,True,True
electricity_transfer,shape,STEP12_D17,MAG_ONLY,C0,0.5321687201310754,0.6049852131765039,12.03607814860499,time,11.26315363065598,12.754290429145751,,,True,True
electricity_transfer,shape,STEP12_D17,MAG_ONLY,C0,0.5321687201310754,0.6049852131765039,12.03607814860499,series_and_time,9.051882056697346,14.718879929311667,,,True,True
electricity_transfer,shape,STEP12_D17,MAG_ONLY,C2,0.5321687201310754,0.5633163925544378,5.529338899959724,time,4.911374675232024,6.178441300444255,,,True,True
electricity_transfer,shape,STEP12_D17,MAG_ONLY,C2,0.5321687201310754,0.5633163925544378,5.529338899959724,series_and_time,4.115889415549393,6.972083486388735,,,True,True
electricity_transfer,shape,STEP12_D17,OUTPUT_CONTEXT,C0,0.5724352319879797,0.6049852131765039,5.380293679843662,time,5.061856653705722,5.70213828494155,,,True,True
electricity_transfer,shape,STEP12_D17,OUTPUT_CONTEXT,C0,0.5724352319879797,0.6049852131765039,5.380293679843662,series_and_time,4.066263105576168,6.580538540446634,,,True,True
electricity_transfer,shape,STEP12_D17,OUTPUT_CONTEXT,C2,0.5724352319879797,0.5633163925544378,-1.6187775740363675,time,-2.5053994703414566,-0.703501710025665,,,True,True
electricity_transfer,shape,STEP12_D17,OUTPUT_CONTEXT,C2,0.5724352319879797,0.5633163925544378,-1.6187775740363675,series_and_time,-2.8930430987207387,-0.43110795791328466,,,True,True
electricity_transfer,shape,STEP12_D63,C3,POS_ONLY,0.4168587470309435,0.41293260452169744,-0.9507949883961642,time,-1.6265545306173117,-0.3149067044047693,-1.7957554970500005,-0.2107327231389085,True,True
electricity_transfer,shape,STEP12_D63,C3,POS_ONLY,0.4168587470309435,0.41293260452169744,-0.9507949883961642,series_and_time,-1.8104055982400669,-0.16415925589952332,-2.152134828082658,-0.02863109988984125,True,True
electricity_transfer,shape,STEP12_D63,C3,MAG_ONLY,0.4168587470309435,0.4176437046115987,0.1879490991933519,time,0.10237285663125678,0.27970911770782925,0.08661575327444622,0.30089112122995737,True,True
electricity_transfer,shape,STEP12_D63,C3,MAG_ONLY,0.4168587470309435,0.4176437046115987,0.1879490991933519,series_and_time,0.06491536725465485,0.32232403606861326,0.04182748093052792,0.362500536141196,True,True
electricity_transfer,shape,STEP12_D63,C3,OUTPUT_CONTEXT,0.4168587470309435,0.4203888083817697,0.8397134463247635,time,0.18377778027680286,1.493023552161397,0.06305430096578718,1.6484134091372,True,True
electricity_transfer,shape,STEP12_D63,C3,OUTPUT_CONTEXT,0.4168587470309435,0.4203888083817697,0.8397134463247635,series_and_time,-0.09423723558901476,1.6742688910481003,-0.30238796483020675,1.8430853829963216,True,True
electricity_transfer,shape,STEP12_D63,C3,C0,0.4168587470309435,0.41559450658965236,-0.3042004697476397,time,-1.032901841572154,0.42512326246547993,,,True,True
electricity_transfer,shape,STEP12_D63,C3,C0,0.4168587470309435,0.41559450658965236,-0.3042004697476397,series_and_time,-1.367093766891289,0.6751389317876866,,,True,True
electricity_transfer,shape,STEP12_D63,C3,C2,0.4168587470309435,0.41142151282480066,-1.3215726539944406,time,-1.7997797896600332,-0.8774745812766898,,,True,True
electricity_transfer,shape,STEP12_D63,C3,C2,0.4168587470309435,0.41142151282480066,-1.3215726539944406,series_and_time,-2.093768829023783,-0.6535189591247914,,,True,True
electricity_transfer,shape,STEP12_D63,C3,M_RECENCY,0.4168587470309435,0.41544636306411836,-0.3399678255474825,time,-0.3892463946603625,-0.2891191195564935,,,True,True
electricity_transfer,shape,STEP12_D63,C3,M_RECENCY,0.4168587470309435,0.41544636306411836,-0.3399678255474825,series_and_time,-0.5054558661145381,-0.17741021038850396,,,True,True
electricity_transfer,shape,STEP12_D63,C3,M_MEAN,0.4168587470309435,0.41263020449575527,-1.0247777523595625,time,-1.5253187868410705,-0.5652461455721404,,,True,True
electricity_transfer,shape,STEP12_D63,C3,M_MEAN,0.4168587470309435,0.41263020449575527,-1.0247777523595625,series_and_time,-1.7650867830606676,-0.3752169471367324,,,True,True
electricity_transfer,shape,STEP12_D63,C3,M_ROTATE16,0.4168587470309435,0.41166511012429136,-1.2616169743129513,time,-1.8615251127105008,-0.7219069101528964,,,True,True
electricity_transfer,shape,STEP12_D63,C3,M_ROTATE16,0.4168587470309435,0.41166511012429136,-1.2616169743129513,series_and_time,-2.177299408178109,-0.49960244869223186,,,True,True
electricity_transfer,shape,STEP12_D63,C3,F0,0.4168587470309435,0.4840861564200094,13.887488517795399,time,11.618270810154728,16.115936511579886,,,True,True
electricity_transfer,shape,STEP12_D63,C3,F0,0.4168587470309435,0.4840861564200094,13.887488517795399,series_and_time,8.111792564215733,20.04105513375957,,,True,True
electricity_transfer,shape,STEP12_D63,POS_ONLY,C0,0.41293260452169744,0.41559450658965236,0.6405046327003561,time,0.14625360702390372,1.1442006400010811,,,True,True
electricity_transfer,shape,STEP12_D63,POS_ONLY,C0,0.41293260452169744,0.41559450658965236,0.6405046327003561,series_and_time,-0.3793269951075956,1.542647319208642,,,True,True
electricity_transfer,shape,STEP12_D63,POS_ONLY,C2,0.41293260452169744,0.41142151282480066,-0.3672855331559255,time,-0.5857271104862077,-0.13032786371490532,,,True,True
electricity_transfer,shape,STEP12_D63,POS_ONLY,C2,0.41293260452169744,0.41142151282480066,-0.3672855331559255,series_and_time,-0.6599985361949401,-0.05996857215684224,,,True,True
electricity_transfer,shape,STEP12_D63,MAG_ONLY,C0,0.4176437046115987,0.41559450658965236,-0.4930763014078243,time,-1.2944672979580067,0.31040885461371365,,,True,True
electricity_transfer,shape,STEP12_D63,MAG_ONLY,C0,0.4176437046115987,0.41559450658965236,-0.4930763014078243,series_and_time,-1.676297597841534,0.5781786657965609,,,True,True
electricity_transfer,shape,STEP12_D63,MAG_ONLY,C2,0.4176437046115987,0.41142151282480066,-1.5123642281311023,time,-2.0814719577283536,-1.0027087819339542,,,True,True
electricity_transfer,shape,STEP12_D63,MAG_ONLY,C2,0.4176437046115987,0.41142151282480066,-1.5123642281311023,series_and_time,-2.3455342330814597,-0.8237202890173408,,,True,True
electricity_transfer,shape,STEP12_D63,OUTPUT_CONTEXT,C0,0.4203888083817697,0.41559450658965236,-1.1536008575905088,time,-1.4159363889481946,-0.9070792810392954,,,True,True
electricity_transfer,shape,STEP12_D63,OUTPUT_CONTEXT,C0,0.4203888083817697,0.41559450658965236,-1.1536008575905088,series_and_time,-1.6043402247911813,-0.7641278857944364,,,True,True
electricity_transfer,shape,STEP12_D63,OUTPUT_CONTEXT,C2,0.4203888083817697,0.41142151282480066,-2.1795883971647445,time,-2.797614904293012,-1.5613590791500762,,,True,True
electricity_transfer,shape,STEP12_D63,OUTPUT_CONTEXT,C2,0.4203888083817697,0.41142151282480066,-2.1795883971647445,series_and_time,-3.14353214854662,-1.219789191534194,,,True,True
electricity_transfer,shape,STEP6_D17,C3,POS_ONLY,0.3983451829792126,0.40127710711841286,0.7306482446144291,time,0.49582040510127323,0.9717913960612038,0.43593660608227935,1.0271907337830102,True,True
electricity_transfer,shape,STEP6_D17,C3,POS_ONLY,0.3983451829792126,0.40127710711841286,0.7306482446144291,series_and_time,0.33861438125472487,1.1476844826351003,0.26818497881178394,1.2726843652512967,True,True
electricity_transfer,shape,STEP6_D17,C3,MAG_ONLY,0.3983451829792126,0.3954850903059458,-0.7231859666452234,time,-0.829605014096727,-0.619783601941898,-0.8575801541579544,-0.600104243942957,True,True
electricity_transfer,shape,STEP6_D17,C3,MAG_ONLY,0.3983451829792126,0.3954850903059458,-0.7231859666452234,series_and_time,-1.1381291453361064,-0.37253507566175925,-1.1966659427250403,-0.30351859336691017,True,True
electricity_transfer,shape,STEP6_D17,C3,OUTPUT_CONTEXT,0.3983451829792126,0.4115078859467398,3.198651451659129,time,2.745596616387098,3.665211822603486,2.6574186977209964,3.797534075896766,True,True
electricity_transfer,shape,STEP6_D17,C3,OUTPUT_CONTEXT,0.3983451829792126,0.4115078859467398,3.198651451659129,series_and_time,2.0964437744961097,4.407227354572268,1.9066086968023412,4.6973460661940845,True,True
electricity_transfer,shape,STEP6_D17,C3,C0,0.3983451829792126,0.42330430614678294,5.896260162048906,time,5.274800757471455,6.546252334829896,,,True,True
electricity_transfer,shape,STEP6_D17,C3,C0,0.3983451829792126,0.42330430614678294,5.896260162048906,series_and_time,3.9289582706313646,8.070748930479773,,,True,True
electricity_transfer,shape,STEP6_D17,C3,C2,0.3983451829792126,0.4056255225567581,1.7948425758950504,time,1.4770518940134703,2.129029213454287,,,True,True
electricity_transfer,shape,STEP6_D17,C3,C2,0.3983451829792126,0.4056255225567581,1.7948425758950504,series_and_time,1.109354271143829,2.5675867520383555,,,True,True
electricity_transfer,shape,STEP6_D17,C3,M_RECENCY,0.3983451829792126,0.40073665696101374,0.5967694595091055,time,0.514267235934415,0.6766506344213813,,,True,True
electricity_transfer,shape,STEP6_D17,C3,M_RECENCY,0.3983451829792126,0.40073665696101374,0.5967694595091055,series_and_time,0.4215452790805471,0.7824208205832819,,,True,True
electricity_transfer,shape,STEP6_D17,C3,M_MEAN,0.3983451829792126,0.4047755960128178,1.5886365425551885,time,1.2481197544110585,1.9428603246825862,,,True,True
electricity_transfer,shape,STEP6_D17,C3,M_MEAN,0.3983451829792126,0.4047755960128178,1.5886365425551885,series_and_time,0.9732524279188765,2.2980729164342817,,,True,True
electricity_transfer,shape,STEP6_D17,C3,M_ROTATE16,0.3983451829792126,0.40599955866292625,1.8853162572200044,time,1.5410932431330606,2.2410834527546757,,,True,True
electricity_transfer,shape,STEP6_D17,C3,M_ROTATE16,0.3983451829792126,0.40599955866292625,1.8853162572200044,series_and_time,1.225840813328485,2.6471237524326354,,,True,True
electricity_transfer,shape,STEP6_D17,C3,F0,0.3983451829792126,0.6244479367972997,36.2084235521274,time,33.69951330930256,38.73155138895007,,,True,True
electricity_transfer,shape,STEP6_D17,C3,F0,0.3983451829792126,0.6244479367972997,36.2084235521274,series_and_time,28.341618885370945,44.1874432617323,,,True,True
electricity_transfer,shape,STEP6_D17,POS_ONLY,C0,0.40127710711841286,0.42330430614678294,5.203632164500593,time,4.492398190228652,5.957325039303106,,,True,True
electricity_transfer,shape,STEP6_D17,POS_ONLY,C0,0.40127710711841286,0.42330430614678294,5.203632164500593,series_and_time,3.256158066966393,7.324114680887766,,,True,True
electricity_transfer,shape,STEP6_D17,POS_ONLY,C2,0.40127710711841286,0.4056255225567581,1.0720270783100894,time,0.9181678772042432,1.2351898828806587,,,True,True
electricity_transfer,shape,STEP6_D17,POS_ONLY,C2,0.40127710711841286,0.4056255225567581,1.0720270783100894,series_and_time,0.6101071263499885,1.6123244833455415,,,True,True
electricity_transfer,shape,STEP6_D17,MAG_ONLY,C0,0.3954850903059458,0.42330430614678294,6.571918933229726,time,5.8849432859281325,7.290072144396698,,,True,True
electricity_transfer,shape,STEP6_D17,MAG_ONLY,C0,0.3954850903059458,0.42330430614678294,6.571918933229726,series_and_time,4.320639770743654,9.020172229955634,,,True,True
electricity_transfer,shape,STEP6_D17,MAG_ONLY,C2,0.3954850903059458,0.4056255225567581,2.4999492603164253,time,2.1700466247896615,2.8322474618173725,,,True,True
electricity_transfer,shape,STEP6_D17,MAG_ONLY,C2,0.3954850903059458,0.4056255225567581,2.4999492603164253,series_and_time,1.5364117388326832,3.531041694516732,,,True,True
electricity_transfer,shape,STEP6_D17,OUTPUT_CONTEXT,C0,0.4115078859467398,0.42330430614678294,2.78674703487487,time,2.532146366058839,3.060944893545523,,,True,True
electricity_transfer,shape,STEP6_D17,OUTPUT_CONTEXT,C0,0.4115078859467398,0.42330430614678294,2.78674703487487,series_and_time,1.7077139446434721,3.946202061203398,,,True,True
electricity_transfer,shape,STEP6_D17,OUTPUT_CONTEXT,C2,0.4115078859467398,0.4056255225567581,-1.4501955776608177,time,-2.0670369133930517,-0.8584274745474852,,,True,True
electricity_transfer,shape,STEP6_D17,OUTPUT_CONTEXT,C2,0.4115078859467398,0.4056255225567581,-1.4501955776608177,series_and_time,-2.3734381124768653,-0.5744449149279551,,,True,True
