stage,config,episode,panel,comparison,n_origins,mean_MAE_reduction_K,relative_MAE_reduction_pct,origin_positive_fraction,status
TRAIN_FORWARD,ZONE_120M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_120M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.09471985082386042,-37.079080380492904,0.3,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.45944605469066013,-179.8549833450953,0.15,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.45944605469066013,-179.8549833450953,0.15,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,13,-0.5516044470412796,-212.005856250331,0.07692307692307693,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,18,-0.4323209994055929,-153.86644491121456,0.16666666666666666,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_120M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.45944605469066013,-179.8549833450953,0.15,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.12096928644631282,-47.35469763412889,0.2,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.12096928644631282,-47.35469763412889,0.2,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,13,-0.1285696424940564,-49.414969895468474,0.15384615384615385,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,18,-0.11567418201505891,-41.16935142901044,0.2222222222222222,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_120M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.12096928644631282,-47.35469763412889,0.2,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.45944605469066013,-179.8549833450953,0.15,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.45944605469066013,-179.8549833450953,0.15,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,13,-0.5516044470412796,-212.005856250331,0.07692307692307693,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,18,-0.4323209994055929,-153.86644491121456,0.16666666666666666,OBSERVED
TRAIN_FORWARD,ZONE_120M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_120M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.45944605469066013,-179.8549833450953,0.15,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,0.031473734964522035,19.056700422861528,0.6,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,0.031473734964522035,19.056700422861528,0.6,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,11,-0.03858983914589683,-27.15408104586629,0.36363636363636365,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,16,0.06648022086276677,38.50044350302788,0.6875,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_120M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,0.031473734964522035,19.056700422861528,0.6,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.13793727444079487,-83.51818807419322,0.25,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.13793727444079487,-83.51818807419322,0.25,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,11,-0.11916854377282098,-83.85399803018129,0.18181818181818182,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,16,-0.12244677760623975,-70.91214773621701,0.3125,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_120M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,20,-0.13793727444079487,-83.51818807419322,0.25,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,0.037720771970808184,22.83915308993516,0.6,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,0.037720771970808184,22.83915308993516,0.6,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,11,-0.013570485156940896,-9.548991701938197,0.36363636363636365,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,16,0.06392010977133422,37.0178158709591,0.6875,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_120M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,20,0.037720771970808184,22.83915308993516,0.6,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.047469375442002484,-28.74173237076183,0.4,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.047469375442002484,-28.74173237076183,0.4,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,11,-0.048333443028826605,-34.010253949712784,0.36363636363636365,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,16,-0.02459223405935504,-14.242009213084803,0.5,OBSERVED
TRAIN_FORWARD,ZONE_120M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_120M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,20,-0.047469375442002484,-28.74173237076183,0.4,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.3921936284986385,28.09822466264665,0.75,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.3921936284986385,28.09822466264665,0.75,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,6,0.35796255977137265,27.193751272535728,0.6666666666666666,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.3921936284986385,28.09822466264665,0.75,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,2,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.3921936284986385,28.09822466264665,0.75,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.31227956517778827,22.372881001430045,0.5833333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.31227956517778827,22.372881001430045,0.5833333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,6,0.22096888719689609,16.786596232967135,0.5,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.31227956517778827,22.372881001430045,0.5833333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,2,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.31227956517778827,22.372881001430045,0.5833333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.30659332882603096,24.538688589036173,0.9166666666666666,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.30659332882603096,24.538688589036173,0.9166666666666666,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,6,0.24083397017437017,20.6403153379152,0.8333333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.30659332882603096,24.538688589036173,0.9166666666666666,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,2,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.30659332882603096,24.538688589036173,0.9166666666666666,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.1695011028324291,13.566292501632642,0.5833333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.1695011028324291,13.566292501632642,0.5833333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,6,0.07477277998336447,6.408289314135303,0.5,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.1695011028324291,13.566292501632642,0.5833333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,2,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,2,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.1695011028324291,13.566292501632642,0.5833333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.22923794775105197,-25.437370080653555,0.25,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.22923794775105197,-25.437370080653555,0.25,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,10,-0.29123523729218004,-37.78071283756886,0.2,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.22923794775105197,-25.437370080653555,0.25,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.22923794775105197,-25.437370080653555,0.25,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-2.569883950272678,-285.1669618784484,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-2.569883950272678,-285.1669618784484,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,10,-2.6311227068711545,-341.3243958833792,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-2.569883950272678,-285.1669618784484,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-2.569883950272678,-285.1669618784484,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.22923794775105197,-25.437370080653555,0.25,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.22923794775105197,-25.437370080653555,0.25,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,10,-0.29123523729218004,-37.78071283756886,0.2,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.22923794775105197,-25.437370080653555,0.25,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.22923794775105197,-25.437370080653555,0.25,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-1.382756190110092,-153.43742728556836,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-1.382756190110092,-153.43742728556836,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,10,-1.351686015588944,-175.34849723658334,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-1.382756190110092,-153.43742728556836,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,3,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,3,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-1.382756190110092,-153.43742728556836,0.0,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.29181471755584637,30.008510301876974,0.75,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.29181471755584637,30.008510301876974,0.75,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,6,0.16396676705090274,20.31223293356164,0.5,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.29181471755584637,30.008510301876974,0.75,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,0.29181471755584637,30.008510301876974,0.75,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.06981456035349888,-7.17931902522375,0.4166666666666667,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.06981456035349888,-7.17931902522375,0.4166666666666667,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,6,0.01247866795753567,1.5458596568861291,0.3333333333333333,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.06981456035349888,-7.17931902522375,0.4166666666666667,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,12,-0.06981456035349888,-7.17931902522375,0.4166666666666667,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,ALL,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.24888483924364166,26.775918749974394,0.8333333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.24888483924364166,26.775918749974394,0.8333333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,6,0.21141001565006504,24.73572387770417,0.8333333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.24888483924364166,26.775918749974394,0.8333333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1__vs__CURRENT_PLAN_A1,12,0.24888483924364166,26.775918749974394,0.8333333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,ALL,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.11619634569133513,-12.500817328730124,0.6666666666666666,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.11619634569133513,-12.500817328730124,0.6666666666666666,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,6,0.06423979577120364,7.516284624787183,0.8333333333333334,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.11619634569133513,-12.500817328730124,0.6666666666666666,OBSERVED
TRAIN_FORWARD,ZONE_360M,4,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,0,,,,NO_PANEL_SUPPORT
TRAIN_FORWARD,ZONE_360M,4,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1__vs__CURRENT_PLAN_A1,12,-0.11619634569133513,-12.500817328730124,0.6666666666666666,OBSERVED
DEV,SUPPLY_15M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,130,-0.023460563016260132,-11.693658932715033,0.4307692307692308,OBSERVED
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,42,0.005820631722217749,1.4521213680006344,0.5476190476190477,OBSERVED
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,14,-0.004375493053450709,-5.397592273040096,0.6428571428571429,OBSERVED
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,28,0.01091869411005198,1.9472535398237054,0.5,OBSERVED
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,88,-0.037435678686897296,-35.6287473812434,0.375,OBSERVED
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,43,-0.06513313642971523,-38.67697161302559,0.32558139534883723,OBSERVED
DEV,SUPPLY_15M,5,ALL,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,130,-0.028169385970127185,-14.040719809254846,0.35384615384615387,OBSERVED
DEV,SUPPLY_15M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,42,-0.00783396777386083,-1.9544050445983714,0.5,OBSERVED
DEV,SUPPLY_15M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,14,-0.011510393917060647,-14.199179956959828,0.5,OBSERVED
DEV,SUPPLY_15M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,28,-0.005995754702260921,-1.0692903794368342,0.5,OBSERVED
DEV,SUPPLY_15M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,88,-0.037874926472890674,-36.046793719759656,0.2840909090909091,OBSERVED
DEV,SUPPLY_15M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED__vs__CURRENT_PLAN_TUNED,43,-0.04295155808067987,-25.505238710779807,0.46511627906976744,OBSERVED
