target,id,arm,lead,original_2pinball,ensemble_CRPS
T2,T2_TEST_1116,F2,20,13959.584484126992,14580.585198985376
T2,T2_TEST_1116,F2,21,10666.098065476188,11164.740814626864
T2,T2_TEST_1116,F2,22,11995.770773809523,12560.193293909266
T2,T2_TEST_1116,F2,23,26191.297509920623,27405.023322450492
T2,T2_TEST_1116,F3,0,9919.372113095238,10364.885993525386
T2,T2_TEST_1116,F3,1,21671.279990079387,22663.740201720444
T2,T2_TEST_1116,F3,2,16950.67710317459,17741.427937214576
T2,T2_TEST_1116,F3,3,20548.737142857142,21409.888934873044
T2,T2_TEST_1116,F3,4,26591.833581349176,27744.38620316176
T2,T2_TEST_1116,F3,5,25267.86757936511,26361.140748236285
T2,T2_TEST_1116,F3,6,17743.013888888883,18478.00376907613
T2,T2_TEST_1116,F3,7,38580.62851190477,40365.80300400779
T2,T2_TEST_1116,F3,8,32005.808849206376,33453.22522193084
T2,T2_TEST_1116,F3,9,21394.911865079386,22431.521160897617
T2,T2_TEST_1116,F3,10,11192.282192460329,11665.01689822974
T2,T2_TEST_1116,F3,11,17599.78201388891,18399.731291590942
T2,T2_TEST_1116,F3,12,40161.58952380948,41994.68355343117
T2,T2_TEST_1116,F3,13,29053.01494047619,30467.28953912109
T2,T2_TEST_1116,F3,14,29274.836388888918,30619.433681552764
T2,T2_TEST_1116,F3,15,32834.478065476185,34276.09349377081
T2,T2_TEST_1116,F3,16,14043.535833333342,14658.606361096674
T2,T2_TEST_1116,F3,17,18397.060515873025,19206.119802445115
T2,T2_TEST_1116,F3,18,12067.486498015885,12578.53121870511
T2,T2_TEST_1116,F3,19,16711.443621031773,17509.297165609336
T2,T2_TEST_1116,F3,20,13959.584484126992,14580.585198985398
T2,T2_TEST_1116,F3,21,10666.098065476188,11164.740814626843
T2,T2_TEST_1116,F3,22,11995.770773809523,12560.193293909244
T2,T2_TEST_1116,F3,23,26191.297509920623,27405.02332245055
T2,T2_TEST_1117,F0,0,45119.898501984135,46938.73544864656
T2,T2_TEST_1117,F0,1,136273.42419642862,140495.72474656857
T2,T2_TEST_1117,F0,2,227716.68357142856,232819.6528752576
T2,T2_TEST_1117,F0,3,331147.4603869048,337053.8227756065
T2,T2_TEST_1117,F0,4,152395.25279761903,158851.7689711377
T2,T2_TEST_1117,F0,5,28883.27446428569,30240.20446764359
T2,T2_TEST_1117,F0,6,22721.916369047613,23686.659953781767
T2,T2_TEST_1117,F0,7,21341.99053571428,22290.905255893886
T2,T2_TEST_1117,F0,8,19462.182430555553,20308.1976100163
T2,T2_TEST_1117,F0,9,17462.808045634913,18274.74281088564
T2,T2_TEST_1117,F0,10,14030.460079365082,14619.72445820886
T2,T2_TEST_1117,F0,11,12458.019761904763,12972.42786362581
T2,T2_TEST_1117,F0,12,24634.843740079377,25811.928861211876
T2,T2_TEST_1117,F0,13,11809.1987202381,12329.579748947828
T2,T2_TEST_1117,F0,14,75875.90651785715,79405.05384434015
T2,T2_TEST_1117,F0,15,76365.71476190476,79656.13272321038
T2,T2_TEST_1117,F0,16,47112.501607142854,49191.84816143289
T2,T2_TEST_1117,F0,17,54745.97179563494,57062.83626546043
T2,T2_TEST_1117,F0,18,54851.26395833331,57212.62515226193
T2,T2_TEST_1117,F0,19,59494.579821428575,62106.332219854
T2,T2_TEST_1117,F0,20,72575.7974702382,76016.94848736191
T2,T2_TEST_1117,F0,21,84343.37827380953,88483.59140133113
T2,T2_TEST_1117,F0,22,53133.0997916666,55709.49971091532
T2,T2_TEST_1117,F0,23,32628.386567460275,34026.39019026488
T2,T2_TEST_1117,F1,0,45119.898501984135,46938.735448646534
T2,T2_TEST_1117,F1,1,136273.42419642862,140495.72474656854
T2,T2_TEST_1117,F1,2,227716.68357142856,232819.65287525748
T2,T2_TEST_1117,F1,3,331147.4603869048,337053.8227756064
T2,T2_TEST_1117,F1,4,152395.25279761903,158851.7689711377
T2,T2_TEST_1117,F1,5,28883.27446428569,30240.204467643634
T2,T2_TEST_1117,F1,6,22721.916369047613,23686.659953781666
T2,T2_TEST_1117,F1,7,21341.99053571428,22290.905255893813
T2,T2_TEST_1117,F1,8,19462.182430555553,20308.19761001633
T2,T2_TEST_1117,F1,9,17462.808045634913,18274.742810885684
T2,T2_TEST_1117,F1,10,14030.460079365082,14619.724458208904
T2,T2_TEST_1117,F1,11,12458.019761904763,12972.42786362581
T2,T2_TEST_1117,F1,12,24634.843740079377,25811.928861211847
T2,T2_TEST_1117,F1,13,11809.1987202381,12329.579748947835
T2,T2_TEST_1117,F1,14,75875.90651785715,79405.05384434015
T2,T2_TEST_1117,F1,15,76365.71476190476,79656.13272321038
T2,T2_TEST_1117,F1,16,47112.501607142854,49191.84816143289
T2,T2_TEST_1117,F1,17,54745.97179563494,57062.836265460486
T2,T2_TEST_1117,F1,18,54851.26395833331,57212.62515226191
T2,T2_TEST_1117,F1,19,59494.579821428575,62106.332219854
T2,T2_TEST_1117,F1,20,72575.7974702382,76016.94848736191
T2,T2_TEST_1117,F1,21,84343.37827380953,88483.59140133113
T2,T2_TEST_1117,F1,22,53133.0997916666,55709.49971091535
T2,T2_TEST_1117,F1,23,32628.386567460275,34026.39019026494
T2,T2_TEST_1117,F2,0,45119.898501984135,46938.73544864656
T2,T2_TEST_1117,F2,1,136273.42419642862,140495.72474656848
T2,T2_TEST_1117,F2,2,227716.68357142856,232819.65287525754
T2,T2_TEST_1117,F2,3,331147.4603869048,337053.8227756065
T2,T2_TEST_1117,F2,4,152395.25279761903,158851.7689711377
T2,T2_TEST_1117,F2,5,28883.27446428569,30240.204467643634
T2,T2_TEST_1117,F2,6,22721.916369047613,23686.65995378171
T2,T2_TEST_1117,F2,7,21341.99053571428,22290.905255893827
T2,T2_TEST_1117,F2,8,19462.182430555553,20308.197610016345
T2,T2_TEST_1117,F2,9,17462.808045634913,18274.742810885662
T2,T2_TEST_1117,F2,10,14030.460079365082,14619.724458208933
T2,T2_TEST_1117,F2,11,12458.019761904763,12972.42786362581
T2,T2_TEST_1117,F2,12,24634.843740079377,25811.928861211854
T2,T2_TEST_1117,F2,13,11809.1987202381,12329.579748947799
T2,T2_TEST_1117,F2,14,75875.90651785715,79405.05384434015
T2,T2_TEST_1117,F2,15,76365.71476190476,79656.13272321038
T2,T2_TEST_1117,F2,16,47112.501607142854,49191.84816143289
T2,T2_TEST_1117,F2,17,54745.97179563494,57062.83626546046
T2,T2_TEST_1117,F2,18,54851.26395833331,57212.62515226191
T2,T2_TEST_1117,F2,19,59494.579821428575,62106.332219854
T2,T2_TEST_1117,F2,20,72575.7974702382,76016.94848736191
T2,T2_TEST_1117,F2,21,84343.37827380953,88483.59140133113
T2,T2_TEST_1117,F2,22,53133.0997916666,55709.499710915305
T2,T2_TEST_1117,F2,23,32628.386567460275,34026.39019026485
T2,T2_TEST_1117,F3,0,45119.898501984135,46938.73544864656
T2,T2_TEST_1117,F3,1,136273.42419642862,140495.72474656857
T2,T2_TEST_1117,F3,2,227716.68357142856,232819.65287525754
T2,T2_TEST_1117,F3,3,331147.4603869048,337053.8227756065
T2,T2_TEST_1117,F3,4,152395.25279761903,158851.7689711377
T2,T2_TEST_1117,F3,5,28883.27446428569,30240.204467643693
T2,T2_TEST_1117,F3,6,22721.916369047613,23686.65995378168
T2,T2_TEST_1117,F3,7,21341.99053571428,22290.905255893886
T2,T2_TEST_1117,F3,8,19462.182430555553,20308.197610016345
T2,T2_TEST_1117,F3,9,17462.808045634913,18274.742810885662
T2,T2_TEST_1117,F3,10,14030.460079365082,14619.72445820894
T2,T2_TEST_1117,F3,11,12458.019761904763,12972.42786362581
T2,T2_TEST_1117,F3,12,24634.843740079377,25811.928861211833
T2,T2_TEST_1117,F3,13,11809.1987202381,12329.579748947799
T2,T2_TEST_1117,F3,14,75875.90651785715,79405.05384434015
T2,T2_TEST_1117,F3,15,76365.71476190476,79656.13272321038
T2,T2_TEST_1117,F3,16,47112.501607142854,49191.84816143289
T2,T2_TEST_1117,F3,17,54745.97179563494,57062.8362654605
T2,T2_TEST_1117,F3,18,54851.26395833331,57212.62515226193
T2,T2_TEST_1117,F3,19,59494.579821428575,62106.332219854
T2,T2_TEST_1117,F3,20,72575.7974702382,76016.94848736191
T2,T2_TEST_1117,F3,21,84343.37827380953,88483.59140133113
T2,T2_TEST_1117,F3,22,53133.0997916666,55709.499710915305
T2,T2_TEST_1117,F3,23,32628.386567460275,34026.39019026488
T2,T2_TEST_1118,F0,0,15512.845357142858,16168.600796885788
T2,T2_TEST_1118,F0,1,126812.0796825396,131608.2172183049
T2,T2_TEST_1118,F0,2,137958.56535714286,143193.67756056786
T2,T2_TEST_1118,F0,3,89428.05079365091,93607.38836847735
T2,T2_TEST_1118,F0,4,110791.56964285714,115547.35220897943
T2,T2_TEST_1118,F0,5,62274.46797619059,65253.51210595398
T2,T2_TEST_1118,F0,6,23590.309682539733,24698.94924394552
T2,T2_TEST_1118,F0,7,18472.76124999997,19241.33875401689
T2,T2_TEST_1118,F0,8,25433.273392857092,26623.688099440173
T2,T2_TEST_1118,F0,9,23037.18277777782,24093.761875402124
T2,T2_TEST_1118,F0,10,21620.635476190473,22609.964203603566
T2,T2_TEST_1118,F0,11,12138.938214285725,12670.715303094454
T2,T2_TEST_1118,F0,12,16514.450426587315,17270.709360700734
T2,T2_TEST_1118,F0,13,17717.184761904766,18491.51413829997
T2,T2_TEST_1118,F0,14,14694.679503968267,15400.068189447818
T2,T2_TEST_1118,F0,15,18268.163224206357,19117.885265376994
T2,T2_TEST_1118,F0,16,19566.033363095245,20420.45743426303
T2,T2_TEST_1118,F0,17,35321.25956349209,37005.68821280959
T2,T2_TEST_1118,F0,18,31534.069613095235,32914.880117200315
T2,T2_TEST_1118,F0,19,22517.382440476227,23561.432539225156
T2,T2_TEST_1118,F0,20,19783.72706349208,20737.13551464126
T2,T2_TEST_1118,F0,21,14765.291706349208,15431.534281423905
T2,T2_TEST_1118,F0,22,19337.21486111113,20248.940550989195
T2,T2_TEST_1118,F0,23,25257.538273809543,26313.2851750391
T2,T2_TEST_1118,F1,0,15512.845357142858,16168.600796885788
T2,T2_TEST_1118,F1,1,126812.0796825396,131608.2172183049
T2,T2_TEST_1118,F1,2,137958.56535714286,143193.67756056786
T2,T2_TEST_1118,F1,3,89428.05079365091,93607.38836847723
T2,T2_TEST_1118,F1,4,110791.56964285714,115547.35220897943
T2,T2_TEST_1118,F1,5,62274.46797619059,65253.51210595392
T2,T2_TEST_1118,F1,6,23590.309682539733,24698.949243945506
T2,T2_TEST_1118,F1,7,18472.76124999997,19241.338754016906
T2,T2_TEST_1118,F1,8,25433.273392857092,26623.688099440173
T2,T2_TEST_1118,F1,9,23037.18277777782,24093.761875402095
T2,T2_TEST_1118,F1,10,21620.635476190473,22609.964203603566
T2,T2_TEST_1118,F1,11,12138.938214285725,12670.715303094483
T2,T2_TEST_1118,F1,12,16514.450426587315,17270.70936070077
T2,T2_TEST_1118,F1,13,17717.184761904766,18491.51413829997
T2,T2_TEST_1118,F1,14,14694.679503968267,15400.068189447804
T2,T2_TEST_1118,F1,15,18268.163224206357,19117.885265376994
T2,T2_TEST_1118,F1,16,19566.033363095245,20420.457434262993
T2,T2_TEST_1118,F1,17,35321.25956349209,37005.68821280956
T2,T2_TEST_1118,F1,18,31534.069613095235,32914.880117200315
T2,T2_TEST_1118,F1,19,22517.382440476227,23561.432539225192
T2,T2_TEST_1118,F1,20,19783.72706349208,20737.135514641275
T2,T2_TEST_1118,F1,21,14765.291706349208,15431.53428142397
T2,T2_TEST_1118,F1,22,19337.21486111113,20248.940550989195
T2,T2_TEST_1118,F1,23,25257.538273809543,26313.285175039156
T2,T2_TEST_1118,F2,0,15512.845357142858,16168.600796885788
T2,T2_TEST_1118,F2,1,126812.0796825396,131608.2172183049
T2,T2_TEST_1118,F2,2,137958.56535714286,143193.67756056786
T2,T2_TEST_1118,F2,3,89428.05079365091,93607.3883684774
T2,T2_TEST_1118,F2,4,110791.56964285714,115547.35220897943
T2,T2_TEST_1118,F2,5,62274.46797619059,65253.51210595392
T2,T2_TEST_1118,F2,6,23590.309682539733,24698.94924394549
T2,T2_TEST_1118,F2,7,18472.76124999997,19241.338754016906
T2,T2_TEST_1118,F2,8,25433.273392857092,26623.688099440173
T2,T2_TEST_1118,F2,9,23037.18277777782,24093.76187540211
T2,T2_TEST_1118,F2,10,21620.635476190473,22609.964203603566
T2,T2_TEST_1118,F2,11,12138.938214285725,12670.71530309449
T2,T2_TEST_1118,F2,12,16514.450426587315,17270.709360700777
T2,T2_TEST_1118,F2,13,17717.184761904766,18491.51413829997
T2,T2_TEST_1118,F2,14,14694.679503968267,15400.068189447804
T2,T2_TEST_1118,F2,15,18268.163224206357,19117.88526537697
T2,T2_TEST_1118,F2,16,19566.033363095245,20420.457434263015
T2,T2_TEST_1118,F2,17,35321.25956349209,37005.68821280956
T2,T2_TEST_1118,F2,18,31534.069613095235,32914.880117200315
T2,T2_TEST_1118,F2,19,22517.382440476227,23561.432539225156
T2,T2_TEST_1118,F2,20,19783.72706349208,20737.135514641268
T2,T2_TEST_1118,F2,21,14765.291706349208,15431.534281423948
T2,T2_TEST_1118,F2,22,19337.21486111113,20248.940550989166
T2,T2_TEST_1118,F2,23,25257.538273809543,26313.285175039142
T2,T2_TEST_1118,F3,0,15512.845357142858,16168.600796885788
T2,T2_TEST_1118,F3,1,126812.0796825396,131608.21721830484
T2,T2_TEST_1118,F3,2,137958.56535714286,143193.67756056786
T2,T2_TEST_1118,F3,3,89428.05079365091,93607.38836847735
T2,T2_TEST_1118,F3,4,110791.56964285714,115547.35220897943
T2,T2_TEST_1118,F3,5,62274.46797619059,65253.51210595401
T2,T2_TEST_1118,F3,6,23590.309682539733,24698.94924394552
T2,T2_TEST_1118,F3,7,18472.76124999997,19241.338754016906
T2,T2_TEST_1118,F3,8,25433.273392857092,26623.688099440173
T2,T2_TEST_1118,F3,9,23037.18277777782,24093.761875402102
T2,T2_TEST_1118,F3,10,21620.635476190473,22609.964203603566
T2,T2_TEST_1118,F3,11,12138.938214285725,12670.715303094468
T2,T2_TEST_1118,F3,12,16514.450426587315,17270.709360700777
T2,T2_TEST_1118,F3,13,17717.184761904766,18491.51413829997
T2,T2_TEST_1118,F3,14,14694.679503968267,15400.068189447775
T2,T2_TEST_1118,F3,15,18268.163224206357,19117.885265376994
T2,T2_TEST_1118,F3,16,19566.033363095245,20420.457434262993
T2,T2_TEST_1118,F3,17,35321.25956349209,37005.688212809546
T2,T2_TEST_1118,F3,18,31534.069613095235,32914.880117200315
T2,T2_TEST_1118,F3,19,22517.382440476227,23561.432539225192
T2,T2_TEST_1118,F3,20,19783.72706349208,20737.135514641268
T2,T2_TEST_1118,F3,21,14765.291706349208,15431.534281423934
T2,T2_TEST_1118,F3,22,19337.21486111113,20248.94055098918
T2,T2_TEST_1118,F3,23,25257.538273809543,26313.285175039142
T2,T2_TEST_1119,F0,0,44618.148333333396,46676.549726357174
T2,T2_TEST_1119,F0,1,51928.74789682535,54213.57909273825
T2,T2_TEST_1119,F0,2,58114.36507936514,60771.43532977039
T2,T2_TEST_1119,F0,3,102102.22230158738,107110.60025653691
T2,T2_TEST_1119,F0,4,52730.820555555634,55185.319792279246
T2,T2_TEST_1119,F0,5,32262.4909126984,33703.21067076159
T2,T2_TEST_1119,F0,6,27895.498749999995,29125.760256760987
T2,T2_TEST_1119,F0,7,48436.63210317456,50560.74869245007
T2,T2_TEST_1119,F0,8,42143.69684523815,44124.8328780383
T2,T2_TEST_1119,F0,9,66781.02682539681,69865.04088691903
T2,T2_TEST_1119,F0,10,86071.31152777771,90220.96194499932
T2,T2_TEST_1119,F0,11,70728.23426587308,73786.41919193199
T2,T2_TEST_1119,F0,12,52624.37312499997,54998.69469939625
T2,T2_TEST_1119,F0,13,72674.579375,75816.20968041569
T2,T2_TEST_1119,F0,14,42759.30770833333,44726.28487074748
T2,T2_TEST_1119,F0,15,31814.2223809524,33183.36812523316
T2,T2_TEST_1119,F0,16,26335.562182539696,27495.436374157667
T2,T2_TEST_1119,F0,17,19944.21401785715,20853.588113352103
T2,T2_TEST_1119,F0,18,19313.697549603166,20133.385026937365
T2,T2_TEST_1119,F0,19,19322.93395833332,20159.317372717618
T2,T2_TEST_1119,F0,20,17964.091398809524,18736.39602848701
T2,T2_TEST_1119,F0,21,24338.554999999968,25514.82039377092
T2,T2_TEST_1119,F0,22,27525.827499999996,28780.026764888316
T2,T2_TEST_1119,F0,23,39946.748392857175,41833.21509103129
T2,T2_TEST_1119,F1,0,44618.148333333396,46676.549726357174
T2,T2_TEST_1119,F1,1,51928.74789682535,54213.579092738306
T2,T2_TEST_1119,F1,2,58114.36507936514,60771.435329770364
T2,T2_TEST_1119,F1,3,102102.22230158738,107110.60025653703
T2,T2_TEST_1119,F1,4,52730.820555555634,55185.319792279275
T2,T2_TEST_1119,F1,5,32262.4909126984,33703.210670761735
T2,T2_TEST_1119,F1,6,27895.498749999995,29125.760256761074
T2,T2_TEST_1119,F1,7,48436.63210317456,50560.74869245014
T2,T2_TEST_1119,F1,8,42143.69684523815,44124.83287803829
T2,T2_TEST_1119,F1,9,66781.02682539681,69865.04088691904
T2,T2_TEST_1119,F1,10,86071.31152777771,90220.9619449993
T2,T2_TEST_1119,F1,11,70728.23426587308,73786.419191932
T2,T2_TEST_1119,F1,12,52624.37312499997,54998.69469939622
T2,T2_TEST_1119,F1,13,72674.579375,75816.20968041569
T2,T2_TEST_1119,F1,14,42759.30770833333,44726.28487074748
T2,T2_TEST_1119,F1,15,31814.2223809524,33183.36812523317
T2,T2_TEST_1119,F1,16,26335.562182539696,27495.43637415768
T2,T2_TEST_1119,F1,17,19944.21401785715,20853.588113352045
T2,T2_TEST_1119,F1,18,19313.697549603166,20133.38502693735
T2,T2_TEST_1119,F1,19,19322.93395833332,20159.317372717618
T2,T2_TEST_1119,F1,20,17964.091398809524,18736.39602848701
T2,T2_TEST_1119,F1,21,24338.554999999968,25514.820393770933
T2,T2_TEST_1119,F1,22,27525.827499999996,28780.026764888316
T2,T2_TEST_1119,F1,23,39946.748392857175,41833.21509103128
T2,T2_TEST_1119,F2,0,44618.148333333396,46676.54972635725
T2,T2_TEST_1119,F2,1,51928.74789682535,54213.57909273829
T2,T2_TEST_1119,F2,2,58114.36507936514,60771.435329770306
T2,T2_TEST_1119,F2,3,102102.22230158738,107110.60025653712
T2,T2_TEST_1119,F2,4,52730.820555555634,55185.319792279304
T2,T2_TEST_1119,F2,5,32262.4909126984,33703.21067076169
T2,T2_TEST_1119,F2,6,27895.498749999995,29125.760256761074
T2,T2_TEST_1119,F2,7,48436.63210317456,50560.748692450186
T2,T2_TEST_1119,F2,8,42143.69684523815,44124.8328780383
T2,T2_TEST_1119,F2,9,66781.02682539681,69865.040886919
T2,T2_TEST_1119,F2,10,86071.31152777771,90220.96194499935
T2,T2_TEST_1119,F2,11,70728.23426587308,73786.41919193206
T2,T2_TEST_1119,F2,12,52624.37312499997,54998.69469939625
T2,T2_TEST_1119,F2,13,72674.579375,75816.20968041569
T2,T2_TEST_1119,F2,14,42759.30770833333,44726.28487074748
T2,T2_TEST_1119,F2,15,31814.2223809524,33183.368125233086
T2,T2_TEST_1119,F2,16,26335.562182539696,27495.436374157653
T2,T2_TEST_1119,F2,17,19944.21401785715,20853.58811335206
T2,T2_TEST_1119,F2,18,19313.697549603166,20133.38502693741
T2,T2_TEST_1119,F2,19,19322.93395833332,20159.317372717618
T2,T2_TEST_1119,F2,20,17964.091398809524,18736.39602848701
T2,T2_TEST_1119,F2,21,24338.554999999968,25514.820393771035
T2,T2_TEST_1119,F2,22,27525.827499999996,28780.026764888316
T2,T2_TEST_1119,F2,23,39946.748392857175,41833.215091031234
T2,T2_TEST_1119,F3,0,44618.148333333396,46676.5497263572
T2,T2_TEST_1119,F3,1,51928.74789682535,54213.57909273828
T2,T2_TEST_1119,F3,2,58114.36507936514,60771.43532977041
T2,T2_TEST_1119,F3,3,102102.22230158738,107110.6002565372
T2,T2_TEST_1119,F3,4,52730.820555555634,55185.319792279246
T2,T2_TEST_1119,F3,5,32262.4909126984,33703.210670761706
T2,T2_TEST_1119,F3,6,27895.498749999995,29125.760256761016
T2,T2_TEST_1119,F3,7,48436.63210317456,50560.74869245016
T2,T2_TEST_1119,F3,8,42143.69684523815,44124.8328780383
T2,T2_TEST_1119,F3,9,66781.02682539681,69865.04088691903
T2,T2_TEST_1119,F3,10,86071.31152777771,90220.9619449993
T2,T2_TEST_1119,F3,11,70728.23426587308,73786.41919193209
T2,T2_TEST_1119,F3,12,52624.37312499997,54998.69469939625
T2,T2_TEST_1119,F3,13,72674.579375,75816.20968041569
T2,T2_TEST_1119,F3,14,42759.30770833333,44726.28487074748
T2,T2_TEST_1119,F3,15,31814.2223809524,33183.3681252331
T2,T2_TEST_1119,F3,16,26335.562182539696,27495.436374157696
T2,T2_TEST_1119,F3,17,19944.21401785715,20853.588113352074
T2,T2_TEST_1119,F3,18,19313.697549603166,20133.385026937336
T2,T2_TEST_1119,F3,19,19322.93395833332,20159.317372717633
T2,T2_TEST_1119,F3,20,17964.091398809524,18736.39602848701
T2,T2_TEST_1119,F3,21,24338.554999999968,25514.820393770933
T2,T2_TEST_1119,F3,22,27525.827499999996,28780.026764888316
T2,T2_TEST_1119,F3,23,39946.748392857175,41833.21509103126
T2,T2_TEST_1120,F0,0,44692.54083333333,46718.621710151434
T2,T2_TEST_1120,F0,1,61446.43865079359,64194.62330765993
T2,T2_TEST_1120,F0,2,76862.7942460317,80310.8598006215
T2,T2_TEST_1120,F0,3,31357.389722222302,32845.22247553883
T2,T2_TEST_1120,F0,4,26584.992738095247,27722.486420482397
T2,T2_TEST_1120,F0,5,18619.860873015896,19456.837238537657
T2,T2_TEST_1120,F0,6,17661.126845238097,18499.991919327527
T2,T2_TEST_1120,F0,7,18999.714166666665,19837.849643372
T2,T2_TEST_1120,F0,8,22107.556964285748,23064.04905999321
T2,T2_TEST_1120,F0,9,103915.95615079363,108101.24003164002
T2,T2_TEST_1120,F0,10,104014.91281746028,108365.23319972088
T2,T2_TEST_1120,F0,11,65301.53835317457,68374.40897852828
T2,T2_TEST_1120,F0,12,53424.264246031686,55758.61716804521
T2,T2_TEST_1120,F0,13,59484.18610119049,62223.405551638454
T2,T2_TEST_1120,F0,14,63283.82491071428,66289.065760592
T2,T2_TEST_1120,F0,15,79778.77154761904,82935.28949501738
T2,T2_TEST_1120,F0,16,55572.52055555552,58327.71143848583
T2,T2_TEST_1120,F0,17,40089.873125,41956.25209432468
T2,T2_TEST_1120,F0,18,36170.917857142886,37869.965462821434
T2,T2_TEST_1120,F0,19,27346.447450396776,28593.378936042463
T2,T2_TEST_1120,F0,20,34038.08755952381,35695.42257448658
T2,T2_TEST_1120,F0,21,35254.57752976194,36846.0178011987
T2,T2_TEST_1120,F0,22,22589.080932539724,23572.954448085206
T2,T2_TEST_1120,F0,23,52449.978690476135,54922.93507820602
T2,T2_TEST_1120,F1,0,44692.54083333333,46718.621710151434
T2,T2_TEST_1120,F1,1,61446.43865079359,64194.623307659975
T2,T2_TEST_1120,F1,2,76862.7942460317,80310.85980062143
T2,T2_TEST_1120,F1,3,31357.389722222302,32845.2224755388
T2,T2_TEST_1120,F1,4,26584.992738095247,27722.486420482397
T2,T2_TEST_1120,F1,5,18619.860873015896,19456.83723853775
T2,T2_TEST_1120,F1,6,17661.126845238097,18499.991919327527
T2,T2_TEST_1120,F1,7,18999.714166666665,19837.849643372
T2,T2_TEST_1120,F1,8,22107.556964285748,23064.04905999326
T2,T2_TEST_1120,F1,9,103915.95615079363,108101.24003164002
T2,T2_TEST_1120,F1,10,104014.91281746028,108365.23319972094
T2,T2_TEST_1120,F1,11,65301.53835317457,68374.40897852824
T2,T2_TEST_1120,F1,12,53424.264246031686,55758.61716804514
T2,T2_TEST_1120,F1,13,59484.18610119049,62223.405551638454
T2,T2_TEST_1120,F1,14,63283.82491071428,66289.065760592
T2,T2_TEST_1120,F1,15,79778.77154761904,82935.28949501738
T2,T2_TEST_1120,F1,16,55572.52055555552,58327.71143848583
T2,T2_TEST_1120,F1,17,40089.873125,41956.25209432468
T2,T2_TEST_1120,F1,18,36170.917857142886,37869.965462821434
T2,T2_TEST_1120,F1,19,27346.447450396776,28593.37893604245
T2,T2_TEST_1120,F1,20,34038.08755952381,35695.42257448658
T2,T2_TEST_1120,F1,21,35254.57752976194,36846.0178011987
T2,T2_TEST_1120,F1,22,22589.080932539724,23572.95444808522
T2,T2_TEST_1120,F1,23,52449.978690476135,54922.93507820595
T2,T2_TEST_1120,F2,0,44692.54083333333,46718.621710151434
T2,T2_TEST_1120,F2,1,61446.43865079359,64194.623307659946
T2,T2_TEST_1120,F2,2,76862.7942460317,80310.85980062142
T2,T2_TEST_1120,F2,3,31357.389722222302,32845.22247553879
T2,T2_TEST_1120,F2,4,26584.992738095247,27722.486420482397
T2,T2_TEST_1120,F2,5,18619.860873015896,19456.83723853775
T2,T2_TEST_1120,F2,6,17661.126845238097,18499.991919327527
T2,T2_TEST_1120,F2,7,18999.714166666665,19837.849643372
T2,T2_TEST_1120,F2,8,22107.556964285748,23064.049059993224
T2,T2_TEST_1120,F2,9,103915.95615079363,108101.24003164002
T2,T2_TEST_1120,F2,10,104014.91281746028,108365.23319972091
T2,T2_TEST_1120,F2,11,65301.53835317457,68374.40897852824
T2,T2_TEST_1120,F2,12,53424.264246031686,55758.61716804515
T2,T2_TEST_1120,F2,13,59484.18610119049,62223.405551638454
T2,T2_TEST_1120,F2,14,63283.82491071428,66289.065760592
T2,T2_TEST_1120,F2,15,79778.77154761904,82935.28949501738
T2,T2_TEST_1120,F2,16,55572.52055555552,58327.71143848587
T2,T2_TEST_1120,F2,17,40089.873125,41956.25209432468
T2,T2_TEST_1120,F2,18,36170.917857142886,37869.965462821405
T2,T2_TEST_1120,F2,19,27346.447450396776,28593.378936042456
T2,T2_TEST_1120,F2,20,34038.08755952381,35695.42257448658
T2,T2_TEST_1120,F2,21,35254.57752976194,36846.0178011987
T2,T2_TEST_1120,F2,22,22589.080932539724,23572.954448085213
T2,T2_TEST_1120,F2,23,52449.978690476135,54922.93507820596
T2,T2_TEST_1120,F3,0,44692.54083333333,46718.621710151434
T2,T2_TEST_1120,F3,1,61446.43865079359,64194.623307659975
T2,T2_TEST_1120,F3,2,76862.7942460317,80310.85980062146
T2,T2_TEST_1120,F3,3,31357.389722222302,32845.22247553883
T2,T2_TEST_1120,F3,4,26584.992738095247,27722.486420482397
T2,T2_TEST_1120,F3,5,18619.860873015896,19456.837238537708
T2,T2_TEST_1120,F3,6,17661.126845238097,18499.991919327527
T2,T2_TEST_1120,F3,7,18999.714166666665,19837.849643372
T2,T2_TEST_1120,F3,8,22107.556964285748,23064.049059993144
T2,T2_TEST_1120,F3,9,103915.95615079363,108101.24003163996
T2,T2_TEST_1120,F3,10,104014.91281746028,108365.23319972085
T2,T2_TEST_1120,F3,11,65301.53835317457,68374.40897852824
T2,T2_TEST_1120,F3,12,53424.264246031686,55758.61716804515
T2,T2_TEST_1120,F3,13,59484.18610119049,62223.405551638454
T2,T2_TEST_1120,F3,14,63283.82491071428,66289.065760592
T2,T2_TEST_1120,F3,15,79778.77154761904,82935.28949501738
T2,T2_TEST_1120,F3,16,55572.52055555552,58327.71143848583
T2,T2_TEST_1120,F3,17,40089.873125,41956.25209432468
T2,T2_TEST_1120,F3,18,36170.917857142886,37869.965462821405
T2,T2_TEST_1120,F3,19,27346.447450396776,28593.37893604245
T2,T2_TEST_1120,F3,20,34038.08755952381,35695.42257448658
T2,T2_TEST_1120,F3,21,35254.57752976194,36846.017801198686
T2,T2_TEST_1120,F3,22,22589.080932539724,23572.954448085227
