target,arm,seed,policy,variant,case,month,primary,n_origins
T1,POINT,61731,FIXED512,RAW,S1,10,0.12399582746108996,25
T1,POINT,61731,FIXED512,RAW,S2,10,0.12318328200791066,25
T1,POINT,61731,FIXED512,RAW,S3,10,0.14118909887148423,25
T1,POINT,61731,FIXED512,RAW,S0,11,0.07660441249613484,21
T1,POINT,61731,FIXED512,RAW,S1,11,0.08016727427433613,21
T1,POINT,61731,FIXED512,RAW,S2,11,0.08936587836330499,21
T1,POINT,61731,FIXED512,RAW,S3,11,0.10502839529203496,21
T1,POINT,61731,FIXED512,RAW,S0,12,0.057917267449595564,29
T1,POINT,61731,FIXED512,RAW,S1,12,0.06797814684431108,29
T1,POINT,61731,FIXED512,RAW,S2,12,0.0679556686240206,29
T1,POINT,61731,FIXED512,RAW,S3,12,0.07244411503798705,29
T2,LATEST,61730,SELECTED,RAW,S0,10,0.11772624910228913,25
T2,LATEST,61730,SELECTED,RAW,S1,10,0.11804168334829492,25
T2,LATEST,61730,SELECTED,RAW,S2,10,0.12160919415565438,25
T2,LATEST,61730,SELECTED,RAW,S3,10,0.11573175162774724,25
T2,LATEST,61730,SELECTED,RAW,S0,11,0.13879362594786032,21
T2,LATEST,61730,SELECTED,RAW,S1,11,0.1350057057990174,21
T2,LATEST,61730,SELECTED,RAW,S2,11,0.1365893418944644,21
T2,LATEST,61730,SELECTED,RAW,S3,11,0.14270839003269373,21
T2,LATEST,61730,SELECTED,RAW,S0,12,0.13669464433170614,29
T2,LATEST,61730,SELECTED,RAW,S1,12,0.13609352874954694,29
T2,LATEST,61730,SELECTED,RAW,S2,12,0.14440941687411887,29
T2,LATEST,61730,SELECTED,RAW,S3,12,0.1444492230846917,29
T2,LATEST,61730,SELECTED,CALIBRATED,S0,10,0.11813142034385643,25
T2,LATEST,61730,SELECTED,CALIBRATED,S1,10,0.11949931341839326,25
T2,LATEST,61730,SELECTED,CALIBRATED,S2,10,0.12328733372858691,25
T2,LATEST,61730,SELECTED,CALIBRATED,S3,10,0.11702356541675975,25
T2,LATEST,61730,SELECTED,CALIBRATED,S0,11,0.13585936089153186,21
T2,LATEST,61730,SELECTED,CALIBRATED,S1,11,0.13548381874753135,21
T2,LATEST,61730,SELECTED,CALIBRATED,S2,11,0.13711876865631364,21
T2,LATEST,61730,SELECTED,CALIBRATED,S3,11,0.1426194674164718,21
T2,LATEST,61730,SELECTED,CALIBRATED,S0,12,0.13355875445857307,29
T2,LATEST,61730,SELECTED,CALIBRATED,S1,12,0.135076544758784,29
T2,LATEST,61730,SELECTED,CALIBRATED,S2,12,0.14342978322487002,29
T2,LATEST,61730,SELECTED,CALIBRATED,S3,12,0.14319276021270877,29
T2,LATEST,61730,FIXED512,RAW,S0,10,0.12186806756360091,25
T2,LATEST,61730,FIXED512,RAW,S1,10,0.11648730799477869,25
T2,LATEST,61730,FIXED512,RAW,S2,10,0.12148269131667756,25
T2,LATEST,61730,FIXED512,RAW,S3,10,0.11611053221322143,25
T2,LATEST,61730,FIXED512,RAW,S0,11,0.14754251368998889,21
T2,LATEST,61730,FIXED512,RAW,S1,11,0.1410636849980392,21
T2,LATEST,61730,FIXED512,RAW,S2,11,0.1426212835514588,21
T2,LATEST,61730,FIXED512,RAW,S3,11,0.15267336036436546,21
T2,LATEST,61730,FIXED512,RAW,S0,12,0.142881282527703,29
T2,LATEST,61730,FIXED512,RAW,S1,12,0.1405153961598463,29
T2,LATEST,61730,FIXED512,RAW,S2,12,0.14967916829403533,29
T2,LATEST,61730,FIXED512,RAW,S3,12,0.1518575054735332,29
T2,LATEST,61731,SELECTED,RAW,S0,10,0.11723632350839783,25
T2,LATEST,61731,SELECTED,RAW,S1,10,0.1177256928811082,25
T2,LATEST,61731,SELECTED,RAW,S2,10,0.12151605128901843,25
T2,LATEST,61731,SELECTED,RAW,S3,10,0.11543685932443618,25
T2,LATEST,61731,SELECTED,RAW,S0,11,0.14101413724664974,21
T2,LATEST,61731,SELECTED,RAW,S1,11,0.13760986008732354,21
T2,LATEST,61731,SELECTED,RAW,S2,11,0.13993627290395066,21
T2,LATEST,61731,SELECTED,RAW,S3,11,0.14625537389669327,21
T2,LATEST,61731,SELECTED,RAW,S0,12,0.1413276642754031,29
T2,LATEST,61731,SELECTED,RAW,S1,12,0.13986222204822554,29
T2,LATEST,61731,SELECTED,RAW,S2,12,0.1486762412974029,29
T2,LATEST,61731,SELECTED,RAW,S3,12,0.14893197420426754,29
T2,LATEST,61731,SELECTED,CALIBRATED,S0,10,0.11739520854381977,25
T2,LATEST,61731,SELECTED,CALIBRATED,S1,10,0.11928495047330819,25
T2,LATEST,61731,SELECTED,CALIBRATED,S2,10,0.12314098228656427,25
T2,LATEST,61731,SELECTED,CALIBRATED,S3,10,0.11642203211226572,25
T2,LATEST,61731,SELECTED,CALIBRATED,S0,11,0.13604305566595679,21
T2,LATEST,61731,SELECTED,CALIBRATED,S1,11,0.13767639416947752,21
T2,LATEST,61731,SELECTED,CALIBRATED,S2,11,0.1401734915576389,21
T2,LATEST,61731,SELECTED,CALIBRATED,S3,11,0.14524890393927203,21
T2,LATEST,61731,SELECTED,CALIBRATED,S0,12,0.13582171651030414,29
T2,LATEST,61731,SELECTED,CALIBRATED,S1,12,0.1370861240211077,29
T2,LATEST,61731,SELECTED,CALIBRATED,S2,12,0.14608129317157792,29
T2,LATEST,61731,SELECTED,CALIBRATED,S3,12,0.14584235969911424,29
T2,LATEST,61731,FIXED512,RAW,S0,10,0.12017959032702777,25
T2,LATEST,61731,FIXED512,RAW,S1,10,0.11351513121357344,25
T2,LATEST,61731,FIXED512,RAW,S2,10,0.11913501990592427,25
T2,LATEST,61731,FIXED512,RAW,S3,10,0.1146884930835402,25
T2,LATEST,61731,FIXED512,RAW,S0,11,0.1488469431880326,21
T2,LATEST,61731,FIXED512,RAW,S1,11,0.1437131899041178,21
T2,LATEST,61731,FIXED512,RAW,S2,11,0.14618993136403763,21
T2,LATEST,61731,FIXED512,RAW,S3,11,0.15525281278503084,21
T2,LATEST,61731,FIXED512,RAW,S0,12,0.14619268218283912,29
T2,LATEST,61731,FIXED512,RAW,S1,12,0.14273904150255914,29
T2,LATEST,61731,FIXED512,RAW,S2,12,0.1523699987893311,29
T2,LATEST,61731,FIXED512,RAW,S3,12,0.15426454741729176,29
T2,DROP,61730,SELECTED,RAW,S0,10,0.11868263892043647,25
T2,DROP,61730,SELECTED,RAW,S1,10,0.11823078485687978,25
T2,DROP,61730,SELECTED,RAW,S2,10,0.12061037408398927,25
T2,DROP,61730,SELECTED,RAW,S3,10,0.11615851626503369,25
T2,DROP,61730,SELECTED,RAW,S0,11,0.1451664101901514,21
T2,DROP,61730,SELECTED,RAW,S1,11,0.14106744872029917,21
T2,DROP,61730,SELECTED,RAW,S2,11,0.14303492893775344,21
T2,DROP,61730,SELECTED,RAW,S3,11,0.15040905332552615,21
T2,DROP,61730,SELECTED,RAW,S0,12,0.14741136931849685,29
T2,DROP,61730,SELECTED,RAW,S1,12,0.1465955274748985,29
T2,DROP,61730,SELECTED,RAW,S2,12,0.15620898130963942,29
T2,DROP,61730,SELECTED,RAW,S3,12,0.15679875260846882,29
T2,DROP,61730,SELECTED,CALIBRATED,S0,10,0.11723247954557342,25
T2,DROP,61730,SELECTED,CALIBRATED,S1,10,0.11728292622339102,25
T2,DROP,61730,SELECTED,CALIBRATED,S2,10,0.11967207231695916,25
T2,DROP,61730,SELECTED,CALIBRATED,S3,10,0.1150946590344135,25
T2,DROP,61730,SELECTED,CALIBRATED,S0,11,0.1415005584573365,21
T2,DROP,61730,SELECTED,CALIBRATED,S1,11,0.139118240987195,21
T2,DROP,61730,SELECTED,CALIBRATED,S2,11,0.14092481904198106,21
T2,DROP,61730,SELECTED,CALIBRATED,S3,11,0.14802957885707504,21
T2,DROP,61730,SELECTED,CALIBRATED,S0,12,0.14378248295677493,29
T2,DROP,61730,SELECTED,CALIBRATED,S1,12,0.1439367892971113,29
T2,DROP,61730,SELECTED,CALIBRATED,S2,12,0.15330777996353037,29
T2,DROP,61730,SELECTED,CALIBRATED,S3,12,0.1537091172216008,29
T2,DROP,61730,FIXED512,RAW,S0,10,0.11868263892043647,25
T2,DROP,61730,FIXED512,RAW,S1,10,0.11823078485687978,25
T2,DROP,61730,FIXED512,RAW,S2,10,0.12061037408398927,25
T2,DROP,61730,FIXED512,RAW,S3,10,0.11615851626503369,25
T2,DROP,61730,FIXED512,RAW,S0,11,0.1451664101901514,21
T2,DROP,61730,FIXED512,RAW,S1,11,0.14106744872029917,21
T2,DROP,61730,FIXED512,RAW,S2,11,0.14303492893775344,21
T2,DROP,61730,FIXED512,RAW,S3,11,0.15040905332552615,21
T2,DROP,61730,FIXED512,RAW,S0,12,0.14741136931849685,29
T2,DROP,61730,FIXED512,RAW,S1,12,0.1465955274748985,29
T2,DROP,61730,FIXED512,RAW,S2,12,0.15620898130963942,29
T2,DROP,61730,FIXED512,RAW,S3,12,0.15679875260846882,29
T2,DROP,61731,SELECTED,RAW,S0,10,0.12035814861280988,25
T2,DROP,61731,SELECTED,RAW,S1,10,0.11929011774979772,25
T2,DROP,61731,SELECTED,RAW,S2,10,0.12322938302480062,25
T2,DROP,61731,SELECTED,RAW,S3,10,0.11889302895070475,25
T2,DROP,61731,SELECTED,RAW,S0,11,0.15192252293556785,21
T2,DROP,61731,SELECTED,RAW,S1,11,0.1451707955511623,21
T2,DROP,61731,SELECTED,RAW,S2,11,0.14850455195118972,21
T2,DROP,61731,SELECTED,RAW,S3,11,0.15610120047453513,21
T2,DROP,61731,SELECTED,RAW,S0,12,0.1571653018241656,29
T2,DROP,61731,SELECTED,RAW,S1,12,0.15672455024970852,29
T2,DROP,61731,SELECTED,RAW,S2,12,0.1664123051990721,29
T2,DROP,61731,SELECTED,RAW,S3,12,0.16806244140161866,29
T2,DROP,61731,SELECTED,CALIBRATED,S0,10,0.11781568590338737,25
T2,DROP,61731,SELECTED,CALIBRATED,S1,10,0.11779216815139668,25
T2,DROP,61731,SELECTED,CALIBRATED,S2,10,0.12162973607488554,25
T2,DROP,61731,SELECTED,CALIBRATED,S3,10,0.1170738988517357,25
T2,DROP,61731,SELECTED,CALIBRATED,S0,11,0.14399550282178525,21
T2,DROP,61731,SELECTED,CALIBRATED,S1,11,0.14129756419219403,21
T2,DROP,61731,SELECTED,CALIBRATED,S2,11,0.14449136000601226,21
T2,DROP,61731,SELECTED,CALIBRATED,S3,11,0.15116855654553546,21
T2,DROP,61731,SELECTED,CALIBRATED,S0,12,0.1497512810425275,29
T2,DROP,61731,SELECTED,CALIBRATED,S1,12,0.1510247738537849,29
T2,DROP,61731,SELECTED,CALIBRATED,S2,12,0.16046912681663536,29
T2,DROP,61731,SELECTED,CALIBRATED,S3,12,0.1614398408921018,29
T2,DROP,61731,FIXED512,RAW,S0,10,0.12035814861280988,25
T2,DROP,61731,FIXED512,RAW,S1,10,0.11929011774979772,25
T2,DROP,61731,FIXED512,RAW,S2,10,0.12322938302480062,25
T2,DROP,61731,FIXED512,RAW,S3,10,0.11889302895070475,25
T2,DROP,61731,FIXED512,RAW,S0,11,0.15192252293556785,21
T2,DROP,61731,FIXED512,RAW,S1,11,0.1451707955511623,21
T2,DROP,61731,FIXED512,RAW,S2,11,0.14850455195118972,21
T2,DROP,61731,FIXED512,RAW,S3,11,0.15610120047453513,21
T2,DROP,61731,FIXED512,RAW,S0,12,0.1571653018241656,29
T2,DROP,61731,FIXED512,RAW,S1,12,0.15672455024970852,29
T2,DROP,61731,FIXED512,RAW,S2,12,0.1664123051990721,29
T2,DROP,61731,FIXED512,RAW,S3,12,0.16806244140161866,29
T2,PATH,61730,SELECTED,RAW,S0,10,0.12002901631761233,25
T2,PATH,61730,SELECTED,RAW,S1,10,0.12356053742877039,25
T2,PATH,61730,SELECTED,RAW,S2,10,0.12584658428403148,25
T2,PATH,61730,SELECTED,RAW,S3,10,0.1206395628038385,25
T2,PATH,61730,SELECTED,RAW,S0,11,0.14531971907994018,21
T2,PATH,61730,SELECTED,RAW,S1,11,0.13933291975510437,21
T2,PATH,61730,SELECTED,RAW,S2,11,0.14008761441032014,21
T2,PATH,61730,SELECTED,RAW,S3,11,0.14495397649961533,21
T2,PATH,61730,SELECTED,RAW,S0,12,0.14787428260267285,29
T2,PATH,61730,SELECTED,RAW,S1,12,0.1451839334571293,29
T2,PATH,61730,SELECTED,RAW,S2,12,0.15292972152910023,29
T2,PATH,61730,SELECTED,RAW,S3,12,0.15140436539005292,29
T2,PATH,61730,SELECTED,CALIBRATED,S0,10,0.12168205211216014,25
T2,PATH,61730,SELECTED,CALIBRATED,S1,10,0.12626784441928046,25
T2,PATH,61730,SELECTED,CALIBRATED,S2,10,0.12855053184435095,25
T2,PATH,61730,SELECTED,CALIBRATED,S3,10,0.12293563146774884,25
T2,PATH,61730,SELECTED,CALIBRATED,S0,11,0.14121885716927027,21
T2,PATH,61730,SELECTED,CALIBRATED,S1,11,0.13827726953672015,21
T2,PATH,61730,SELECTED,CALIBRATED,S2,11,0.13917710545616993,21
T2,PATH,61730,SELECTED,CALIBRATED,S3,11,0.14356765063696691,21
T2,PATH,61730,SELECTED,CALIBRATED,S0,12,0.14493723059455862,29
T2,PATH,61730,SELECTED,CALIBRATED,S1,12,0.14413014929792972,29
T2,PATH,61730,SELECTED,CALIBRATED,S2,12,0.15207613137804502,29
T2,PATH,61730,SELECTED,CALIBRATED,S3,12,0.15026821587290246,29
T2,PATH,61730,FIXED512,RAW,S0,10,0.11629860027363298,25
T2,PATH,61730,FIXED512,RAW,S1,10,0.1206680184366667,25
T2,PATH,61730,FIXED512,RAW,S2,10,0.12298521269900738,25
T2,PATH,61730,FIXED512,RAW,S3,10,0.11708760656149333,25
T2,PATH,61730,FIXED512,RAW,S0,11,0.15200531444541687,21
T2,PATH,61730,FIXED512,RAW,S1,11,0.14627163804538243,21
T2,PATH,61730,FIXED512,RAW,S2,11,0.14732368828295428,21
T2,PATH,61730,FIXED512,RAW,S3,11,0.15260695147840972,21
T2,PATH,61730,FIXED512,RAW,S0,12,0.15755387519426908,29
T2,PATH,61730,FIXED512,RAW,S1,12,0.15412254602827324,29
T2,PATH,61730,FIXED512,RAW,S2,12,0.16194310246947632,29
T2,PATH,61730,FIXED512,RAW,S3,12,0.16053104069220778,29
T2,PATH,61731,SELECTED,RAW,S0,10,0.12077619879453792,25
T2,PATH,61731,SELECTED,RAW,S1,10,0.12440853696752811,25
T2,PATH,61731,SELECTED,RAW,S2,10,0.12662974000756175,25
T2,PATH,61731,SELECTED,RAW,S3,10,0.12113215051882278,25
T2,PATH,61731,SELECTED,RAW,S0,11,0.148077687695777,21
T2,PATH,61731,SELECTED,RAW,S1,11,0.14107595448026589,21
T2,PATH,61731,SELECTED,RAW,S2,11,0.1423920513268778,21
T2,PATH,61731,SELECTED,RAW,S3,11,0.1477824646610565,21
T2,PATH,61731,SELECTED,RAW,S0,12,0.1511778576584545,29
T2,PATH,61731,SELECTED,RAW,S1,12,0.14819301223065245,29
T2,PATH,61731,SELECTED,RAW,S2,12,0.15581189627262587,29
T2,PATH,61731,SELECTED,RAW,S3,12,0.1545758922383148,29
T2,PATH,61731,SELECTED,CALIBRATED,S0,10,0.12176162662700732,25
T2,PATH,61731,SELECTED,CALIBRATED,S1,10,0.1265910486355835,25
T2,PATH,61731,SELECTED,CALIBRATED,S2,10,0.1287892627443176,25
T2,PATH,61731,SELECTED,CALIBRATED,S3,10,0.12287858170465223,25
T2,PATH,61731,SELECTED,CALIBRATED,S0,11,0.14174068498802814,21
T2,PATH,61731,SELECTED,CALIBRATED,S1,11,0.1386544570770512,21
T2,PATH,61731,SELECTED,CALIBRATED,S2,11,0.14035476615633594,21
T2,PATH,61731,SELECTED,CALIBRATED,S3,11,0.14480755304855814,21
T2,PATH,61731,SELECTED,CALIBRATED,S0,12,0.14619712787093989,29
T2,PATH,61731,SELECTED,CALIBRATED,S1,12,0.1454819916640912,29
T2,PATH,61731,SELECTED,CALIBRATED,S2,12,0.15339057511234172,29
T2,PATH,61731,SELECTED,CALIBRATED,S3,12,0.15168099636645163,29
T2,PATH,61731,FIXED512,RAW,S0,10,0.11768604353191633,25
T2,PATH,61731,FIXED512,RAW,S1,10,0.12075815571491509,25
T2,PATH,61731,FIXED512,RAW,S2,10,0.12332734637406259,25
T2,PATH,61731,FIXED512,RAW,S3,10,0.11841559420641116,25
T2,PATH,61731,FIXED512,RAW,S0,11,0.15580705998866812,21
T2,PATH,61731,FIXED512,RAW,S1,11,0.14816021482855932,21
T2,PATH,61731,FIXED512,RAW,S2,11,0.1497283025531882,21
T2,PATH,61731,FIXED512,RAW,S3,11,0.15651645892729252,21
T2,PATH,61731,FIXED512,RAW,S0,12,0.15934138744416854,29
T2,PATH,61731,FIXED512,RAW,S1,12,0.1556946107919223,29
T2,PATH,61731,FIXED512,RAW,S2,12,0.16303601118800956,29
T2,PATH,61731,FIXED512,RAW,S3,12,0.16198072294906932,29
T2,POINT,61730,SELECTED,RAW,S0,10,0.11866969402283756,25
T2,POINT,61730,SELECTED,RAW,S1,10,0.12258516662639343,25
T2,POINT,61730,SELECTED,RAW,S2,10,0.12470452614409837,25
T2,POINT,61730,SELECTED,RAW,S3,10,0.11941556428435612,25
T2,POINT,61730,SELECTED,RAW,S0,11,0.1433395835073186,21
T2,POINT,61730,SELECTED,RAW,S1,11,0.13787608199339602,21
T2,POINT,61730,SELECTED,RAW,S2,11,0.1390826997407826,21
T2,POINT,61730,SELECTED,RAW,S3,11,0.14378105511849495,21
T2,POINT,61730,SELECTED,RAW,S0,12,0.14576458600077558,29
T2,POINT,61730,SELECTED,RAW,S1,12,0.14391108664747812,29
T2,POINT,61730,SELECTED,RAW,S2,12,0.15184276836045785,29
T2,POINT,61730,SELECTED,RAW,S3,12,0.1504240312551005,29
T2,POINT,61730,SELECTED,CALIBRATED,S0,10,0.12038065825267612,25
T2,POINT,61730,SELECTED,CALIBRATED,S1,10,0.12489678587291551,25
T2,POINT,61730,SELECTED,CALIBRATED,S2,10,0.12692370026805908,25
T2,POINT,61730,SELECTED,CALIBRATED,S3,10,0.12161272439216281,25
T2,POINT,61730,SELECTED,CALIBRATED,S0,11,0.1397635450391245,21
T2,POINT,61730,SELECTED,CALIBRATED,S1,11,0.13758969083814068,21
T2,POINT,61730,SELECTED,CALIBRATED,S2,11,0.13882924900758156,21
T2,POINT,61730,SELECTED,CALIBRATED,S3,11,0.14276278340434792,21
T2,POINT,61730,SELECTED,CALIBRATED,S0,12,0.14266054532084568,29
T2,POINT,61730,SELECTED,CALIBRATED,S1,12,0.14249016038992138,29
T2,POINT,61730,SELECTED,CALIBRATED,S2,12,0.1503528713560897,29
T2,POINT,61730,SELECTED,CALIBRATED,S3,12,0.14873460325479237,29
T2,POINT,61730,FIXED512,RAW,S0,10,0.1141649489829848,25
T2,POINT,61730,FIXED512,RAW,S1,10,0.11830268025216455,25
T2,POINT,61730,FIXED512,RAW,S2,10,0.12125108950415299,25
T2,POINT,61730,FIXED512,RAW,S3,10,0.11603100194978515,25
T2,POINT,61730,FIXED512,RAW,S0,11,0.14747497030112672,21
T2,POINT,61730,FIXED512,RAW,S1,11,0.1418790052539793,21
T2,POINT,61730,FIXED512,RAW,S2,11,0.14415489603685847,21
T2,POINT,61730,FIXED512,RAW,S3,11,0.15061894909781326,21
T2,POINT,61730,FIXED512,RAW,S0,12,0.1481057909197693,29
T2,POINT,61730,FIXED512,RAW,S1,12,0.14572904095383998,29
T2,POINT,61730,FIXED512,RAW,S2,12,0.15402420542701223,29
T2,POINT,61730,FIXED512,RAW,S3,12,0.1531953782672223,29
T2,POINT,61731,SELECTED,RAW,S0,10,0.11898262661085965,25
T2,POINT,61731,SELECTED,RAW,S1,10,0.1232175621834087,25
T2,POINT,61731,SELECTED,RAW,S2,10,0.12518426069717312,25
T2,POINT,61731,SELECTED,RAW,S3,10,0.11958001807968931,25
T2,POINT,61731,SELECTED,RAW,S0,11,0.14574366417446052,21
T2,POINT,61731,SELECTED,RAW,S1,11,0.1394743874268968,21
T2,POINT,61731,SELECTED,RAW,S2,11,0.14140407589185586,21
T2,POINT,61731,SELECTED,RAW,S3,11,0.14727502949487423,21
T2,POINT,61731,SELECTED,RAW,S0,12,0.14828861263323775,29
T2,POINT,61731,SELECTED,RAW,S1,12,0.14625405433676764,29
T2,POINT,61731,SELECTED,RAW,S2,12,0.15462766796281074,29
T2,POINT,61731,SELECTED,RAW,S3,12,0.15352922332148133,29
T2,POINT,61731,SELECTED,CALIBRATED,S0,10,0.1205222032269598,25
T2,POINT,61731,SELECTED,CALIBRATED,S1,10,0.1254469674521857,25
T2,POINT,61731,SELECTED,CALIBRATED,S2,10,0.1273574136278085,25
T2,POINT,61731,SELECTED,CALIBRATED,S3,10,0.12167625889157976,25
T2,POINT,61731,SELECTED,CALIBRATED,S0,11,0.1396729966866478,21
T2,POINT,61731,SELECTED,CALIBRATED,S1,11,0.138412810315283,21
T2,POINT,61731,SELECTED,CALIBRATED,S2,11,0.14048203927940106,21
T2,POINT,61731,SELECTED,CALIBRATED,S3,11,0.14493102657790796,21
T2,POINT,61731,SELECTED,CALIBRATED,S0,12,0.14307410392788122,29
T2,POINT,61731,SELECTED,CALIBRATED,S1,12,0.1435925957449153,29
T2,POINT,61731,SELECTED,CALIBRATED,S2,12,0.15183979542765041,29
T2,POINT,61731,SELECTED,CALIBRATED,S3,12,0.15027565745562915,29
T2,POINT,61731,FIXED512,RAW,S0,10,0.11570801641858983,25
T2,POINT,61731,FIXED512,RAW,S1,10,0.11928996347385486,25
T2,POINT,61731,FIXED512,RAW,S2,10,0.12215646608278184,25
T2,POINT,61731,FIXED512,RAW,S3,10,0.11794870292963779,25
T2,POINT,61731,FIXED512,RAW,S0,11,0.1532152270248377,21
T2,POINT,61731,FIXED512,RAW,S1,11,0.14725402626979103,21
T2,POINT,61731,FIXED512,RAW,S2,11,0.14987761760511464,21
T2,POINT,61731,FIXED512,RAW,S3,11,0.15806989830427187,21
T2,POINT,61731,FIXED512,RAW,S0,12,0.15205959359648263,29
T2,POINT,61731,FIXED512,RAW,S1,12,0.1499967742940409,29
T2,POINT,61731,FIXED512,RAW,S2,12,0.15897193137702986,29
T2,POINT,61731,FIXED512,RAW,S3,12,0.15865664827778805,29
