month,scope,policy,variant,case,method,baseline,method_score,baseline_score,gain_percent,ci_low,ci_high,original_resamples,defined_month_resamples,undefined_empty_month_resamples,origins_per_target
10,T2,SELECTED,CALIBRATED,S0,PATH,DROP,0.12172183936958367,0.11752408272448034,-3.5718267675778534,-5.623691455431057,-1.279406441507476,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S1,PATH,DROP,0.12642944652743193,0.11753754718739381,-7.565156456652513,-11.80739601109724,-2.3125218011271085,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S2,PATH,DROP,0.12866989729433423,0.12065090419592228,-6.6464426038532505,-9.37246112416192,-2.7910838156148543,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S3,PATH,DROP,0.12290710658620049,0.11608427894307456,-5.877477730185765,-8.852048045044299,-1.4863192299404673,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,MEAN,PATH,DROP,0.12493207244438759,0.11794920326271775,-5.920234294517725,-8.897148241866876,-2.1897934030560684,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,WORST,PATH,DROP,0.12866989729433423,0.12065090419592228,-6.6464426038532505,-9.37246112416192,-2.3125218011271085,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S0,PATH,DROP,0.11235145947154468,0.11288202582637795,0.4700184559491568,-2.552255358864252,3.743100694908156,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S1,PATH,DROP,0.12463334264935318,0.12415503628553703,-0.3852492642474143,-3.6719355854343148,3.440770929958382,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S2,PATH,DROP,0.1247264925679092,0.123966959106241,-0.6126902419355694,-4.529560927463876,2.950386114814735,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S3,PATH,DROP,0.13465973641174814,0.13772691407518575,2.226999482296705,-0.11291139017097232,6.022949174831316,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,MEAN,PATH,DROP,0.1240927577751388,0.12468273382333543,0.47318183529130653,-1.8281845772974286,4.045701909881778,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,WORST,PATH,DROP,0.1365806666477927,0.13924912249280166,1.9163178892900448,-0.399413977328001,5.7194831413294285,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S0,PATH,DROP,0.1156736044751499,0.114792115103455,-0.7679006270600368,-2.3996560922123105,1.3188992369026336,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S1,PATH,DROP,0.12507741573343267,0.12200903288079637,-2.514881710138735,-5.345306640229947,1.1255980267943186,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S2,PATH,DROP,0.12552941497128828,0.12292717875440395,-2.1168924913532168,-4.34004809970049,0.41209978056724617,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S3,PATH,DROP,0.13098421588257808,0.13034680642587324,-0.48901041320665856,-2.651451693338855,2.847603268272669,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,MEAN,PATH,DROP,0.12431616276561225,0.12251878329113214,-1.467023607481583,-3.2751734595800825,1.4640205679154543,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,WORST,PATH,DROP,0.13386561123664498,0.1326301190522971,-0.9315321385338655,-2.780847739845193,2.4735996858048006,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,S0,PATH,POINT,0.10570716946433426,0.10645161433416707,0.6993269895333792,-2.025448462127724,3.6696197644358985,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,S1,PATH,POINT,0.12374519648119414,0.12710825674225945,2.64582360521604,-0.6649615201312755,4.582551991509209,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,S2,PATH,POINT,0.12312064776115109,0.12443184856955763,1.0537501640294162,-5.2514659190149775,3.8553057498658374,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,S3,PATH,POINT,0.14201077747008822,0.1505872817626247,5.6953709451080226,3.8154792872592274,7.4588390759335175,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,MEAN,PATH,POINT,0.12364594779419193,0.12714475035215222,2.751826204597265,-0.5435776834084843,4.558489448421361,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,WORST,PATH,POINT,0.14201077747008822,0.1505872817626247,5.6953709451080226,3.866452460840223,7.4588390759335175,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,S0,PATH,POINT,0.10962536958071614,0.10978414042754356,0.1446209317749347,-0.27930111286436293,0.8629217224169,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,S1,PATH,POINT,0.12372538493943344,0.12451054056761013,0.6305937028281888,0.04565649216951684,1.3818216544261328,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,S2,PATH,POINT,0.1223889326482423,0.12274493673254071,0.29003565749855403,-0.3581927528046516,0.7100917208888917,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,S3,PATH,POINT,0.1390613251789557,0.14085216799409522,1.2714343276665798,0.24372710099801762,1.9722715379777784,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,MEAN,PATH,POINT,0.1237002530868369,0.1244729464304474,0.620772116166037,0.29734538939465793,0.9962504144376663,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,WORST,PATH,POINT,0.1390613251789557,0.14085216799409522,1.2714343276665798,0.37784862850950734,1.9722715379777784,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S0,PATH,POINT,0.12172183936958367,0.12045143073981793,-1.054706135047824,-2.5033027387908438,-0.11518075751588447,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S1,PATH,POINT,0.12642944652743193,0.12517187666255059,-1.0046744511721393,-2.9924333488061197,0.68637411521065,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S2,PATH,POINT,0.12866989729433423,0.12714055694793375,-1.2028737195376398,-3.053229466797583,0.5819073158155853,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S3,PATH,POINT,0.12290710658620049,0.12164449164187126,-1.0379548858212584,-3.1442370221318443,0.5650135028741253,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,MEAN,PATH,POINT,0.12493207244438759,0.12360208899804338,-1.0760202008926063,-2.9237342372187203,0.4257616894735747,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,WORST,PATH,POINT,0.12866989729433423,0.12714055694793375,-1.2028737195376398,-3.053229466797583,0.6111288166012605,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S0,PATH,POINT,0.11235145947154468,0.11222906183384285,-0.10906055499514378,-0.7686069813783354,1.301461493712375,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S1,PATH,POINT,0.12463334264935318,0.12559689132414006,0.7671755762649923,-0.5266583813999872,2.075054745047164,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S2,PATH,POINT,0.1247264925679092,0.12477244741667737,0.03683092679484081,-2.465500751090756,1.730841547960826,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S3,PATH,POINT,0.13465973641174814,0.13769464713286372,2.204087656499205,1.356005552764989,3.4548847071044113,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,MEAN,PATH,POINT,0.1240927577751388,0.12507326192688098,0.783943855494385,-0.45859226320302426,1.9586523282718977,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,WORST,PATH,POINT,0.1365806666477927,0.13952666890155122,2.1114259209020396,1.2715488111712143,3.27909746036838,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S0,PATH,POINT,0.1156736044751499,0.11511778558368074,-0.48282625369398663,-1.4857791540112062,0.31574904783198415,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S1,PATH,POINT,0.12507741573343267,0.12484120861508036,-0.18920604900630805,-1.4425838274809089,0.8075809275588253,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S2,PATH,POINT,0.12552941497128828,0.12494274684023723,-0.46954957041340617,-1.2645761029531852,0.6015208973373777,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S3,PATH,POINT,0.13098421588257808,0.13124832981798323,0.2012322257901711,-0.7222553023585971,1.1636690816419437,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,MEAN,PATH,POINT,0.12431616276561225,0.1240375177142454,-0.22464578177772382,-1.22592921110789,0.5977147685035562,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,WORST,PATH,POINT,0.13386561123664498,0.13399636247101449,0.09757819686918132,-1.2645761029531852,0.9535915185939564,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,S0,PATH,FROZEN_WEATHER,0.10570716946433426,0.11336866703682567,6.758037977109429,-0.8720018918696513,15.53439204756187,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,S1,PATH,FROZEN_WEATHER,0.12374519648119414,0.13339337638956397,7.232877800613686,1.8791866450770627,13.739134067696329,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,S2,PATH,FROZEN_WEATHER,0.12312064776115109,0.1294660361738697,4.9011992644904305,-5.779094679861747,12.354437462508855,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,S3,PATH,FROZEN_WEATHER,0.14201077747008822,0.15518991715646213,8.49226543054774,5.801932924148322,12.658092601979916,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,MEAN,PATH,FROZEN_WEATHER,0.12364594779419193,0.13285449918918035,6.931305639770437,1.6011103063525274,12.940749644052373,2000,1986,14,25
10,T0,SELECTED,CALIBRATED,WORST,PATH,FROZEN_WEATHER,0.14201077747008822,0.15518991715646213,8.49226543054774,5.801932924148322,12.658092601979916,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,S0,PATH,FROZEN_WEATHER,0.10962536958071614,0.11637488296626954,5.799802511947268,2.7655622257904047,8.987950132961368,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,S1,PATH,FROZEN_WEATHER,0.12372538493943344,0.13145451866445884,5.879701818964641,1.4314773384592108,10.067510389854371,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,S2,PATH,FROZEN_WEATHER,0.1223889326482423,0.1289255069794906,5.070039656534475,-1.198669452114062,8.613023957650544,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,S3,PATH,FROZEN_WEATHER,0.1390613251789557,0.14831362469077436,6.23833415919083,3.9406401278023657,8.756828635458367,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,MEAN,PATH,FROZEN_WEATHER,0.1237002530868369,0.13126713332524834,5.764489592122451,2.2546977479192596,9.09862370851394,2000,1986,14,25
10,T1,SELECTED,CALIBRATED,WORST,PATH,FROZEN_WEATHER,0.1390613251789557,0.14831362469077436,6.23833415919083,3.9406401278023657,8.756828635458367,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S0,PATH,FROZEN_WEATHER,0.12172183936958367,0.1258616296563272,3.289159927491381,-6.469728518167641,10.420444725239923,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S1,PATH,FROZEN_WEATHER,0.12642944652743193,0.13015796047054246,2.864606920415264,-5.613937217077394,11.725223600613214,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S2,PATH,FROZEN_WEATHER,0.12866989729433423,0.1316362658327603,2.253458436898199,-5.124398824755536,11.118549342235292,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,S3,PATH,FROZEN_WEATHER,0.12290710658620049,0.12601636854203657,2.4673476880893377,-9.644313573713129,10.233766059513739,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,MEAN,PATH,FROZEN_WEATHER,0.12493207244438759,0.12841805612541662,2.714558829347587,-6.677160471895422,10.886253934498606,2000,1986,14,25
10,T2,SELECTED,CALIBRATED,WORST,PATH,FROZEN_WEATHER,0.12866989729433423,0.1316362658327603,2.253458436898199,-5.124398824755536,11.702351428277549,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S0,PATH,FROZEN_WEATHER,0.11235145947154468,0.11853505988647413,5.21668476892131,-0.22143672172252735,11.308369989666838,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S1,PATH,FROZEN_WEATHER,0.12463334264935318,0.13166861850818842,5.343168279993554,-0.10977031451137122,10.957219590214851,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S2,PATH,FROZEN_WEATHER,0.1247264925679092,0.1300092696620402,4.063384947753047,-4.057646870726143,9.839595936018306,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,S3,PATH,FROZEN_WEATHER,0.13465973641174814,0.143173303463091,5.9463369534793244,1.193291283322973,9.94117223456281,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,MEAN,PATH,FROZEN_WEATHER,0.1240927577751388,0.13084656287994842,5.161622098553884,-0.6849991005353919,10.330298908899511,2000,1986,14,25
10,ALL,SELECTED,CALIBRATED,WORST,PATH,FROZEN_WEATHER,0.1365806666477927,0.14504660255999893,5.836700593317432,2.1945814515259627,10.29051669258891,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S0,PATH,FROZEN_WEATHER,0.1156736044751499,0.12111825631129836,4.495318874269951,-0.9888328664236312,9.480072513262224,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S1,PATH,FROZEN_WEATHER,0.12507741573343267,0.13080623956750065,4.379625813730162,-1.8915913778632611,10.21499359607488,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S2,PATH,FROZEN_WEATHER,0.12552941497128828,0.13028088640612545,3.647097871306602,-3.1981385900604056,9.454436105225515,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,S3,PATH,FROZEN_WEATHER,0.13098421588257808,0.13716499661640547,4.506091850176985,-1.6029506406368903,8.603188266760604,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,MEAN,PATH,FROZEN_WEATHER,0.12431616276561225,0.1298425947253325,4.256255022791862,-1.9212835726578352,9.382699744310035,2000,1986,14,25
10,ADDITIONAL,SELECTED,CALIBRATED,WORST,PATH,FROZEN_WEATHER,0.13386561123664498,0.13997494526176735,4.364591115715242,0.07412580684119124,9.304639749215141,2000,1986,14,25
10,T0,FIXED512,RAW,S0,PATH,LATEST,0.10574779474820631,0.10507221221465732,-0.6429697436738165,-6.189913814302936,3.6918085043061373,2000,1986,14,25
10,T0,FIXED512,RAW,S1,PATH,LATEST,0.12516445306186064,0.1281604949687889,2.3377265417536734,-1.0089051256639192,6.11857413209539,2000,1986,14,25
10,T0,FIXED512,RAW,S2,PATH,LATEST,0.12487664695593446,0.12664956381513706,1.3998602172767212,-5.077154013026916,5.565224888182095,2000,1986,14,25
10,T0,FIXED512,RAW,S3,PATH,LATEST,0.14399098397933524,0.15464308342344948,6.88818355680756,3.3245021404087938,11.32377665906156,2000,1986,14,25
10,T0,FIXED512,RAW,MEAN,PATH,LATEST,0.12494496968633416,0.12863133860550818,2.8658404391479824,0.15458716697109617,7.034045235710733,2000,1986,14,25
10,T0,FIXED512,RAW,WORST,PATH,LATEST,0.14399098397933524,0.15464308342344948,6.88818355680756,3.3631560171969155,11.32377665906156,2000,1986,14,25
10,T1,FIXED512,RAW,S0,PATH,LATEST,0.1079453784626371,0.10917193343152065,1.1235075997375445,-2.040688123821362,4.058926885451284,2000,1986,14,25
10,T1,FIXED512,RAW,S1,PATH,LATEST,0.12370968741014567,0.1263200549097141,2.066471156487513,-0.42124090359705724,5.071289347860135,2000,1986,14,25
10,T1,FIXED512,RAW,S2,PATH,LATEST,0.12335386123964484,0.1259442014798763,2.0567364037361906,-1.4221629927022215,4.341820977921374,2000,1986,14,25
10,T1,FIXED512,RAW,S3,PATH,LATEST,0.13946544299579705,0.14708730239538523,5.1818608917715165,3.0643913735017057,8.013939524674877,2000,1986,14,25
10,T1,FIXED512,RAW,MEAN,PATH,LATEST,0.12361859252705616,0.12713087305412407,2.7627282364155628,0.35276920011412977,5.145963149447688,2000,1986,14,25
10,T1,FIXED512,RAW,WORST,PATH,LATEST,0.13946544299579705,0.14708730239538523,5.1818608917715165,3.0643913735017057,8.013939524674877,2000,1986,14,25
10,T2,FIXED512,RAW,S0,PATH,LATEST,0.11699232190277459,0.1210238289453143,3.3311679837541615,-6.681200759154741,10.537833819339758,2000,1986,14,25
10,T2,FIXED512,RAW,S1,PATH,LATEST,0.12071308707579084,0.11500121960417603,-4.966788605611795,-18.969041184318073,7.9312308721848925,2000,1986,14,25
10,T2,FIXED512,RAW,S2,PATH,LATEST,0.12315627953653493,0.12030885561130086,-2.366761707412174,-13.798877316121567,7.303455104650473,2000,1986,14,25
10,T2,FIXED512,RAW,S3,PATH,LATEST,0.11775160038395222,0.11539951264838078,-2.038212884605664,-16.532292183735407,8.327012687575225,2000,1986,14,25
10,T2,FIXED512,RAW,MEAN,PATH,LATEST,0.11965332222476315,0.11793335420229299,-1.4584237293207687,-13.880883457829523,8.529756290758154,2000,1986,14,25
10,T2,FIXED512,RAW,WORST,PATH,LATEST,0.12315627953653493,0.1210238289453143,-1.7620088620598864,-13.798877316121567,7.944244266344665,2000,1986,14,25
10,ALL,FIXED512,RAW,S0,PATH,LATEST,0.110228498371206,0.11175599153049742,1.3668109766397412,-3.4375663665820886,6.2754619107203204,2000,1986,14,25
10,ALL,FIXED512,RAW,S1,PATH,LATEST,0.12319574251593239,0.12316058982755967,-0.02854215656317882,-5.223454162485612,6.359998641168094,2000,1986,14,25
10,ALL,FIXED512,RAW,S2,PATH,LATEST,0.12379559591070473,0.12430087363543807,0.40649571475681645,-6.5356748414126145,5.192166041294339,2000,1986,14,25
10,ALL,FIXED512,RAW,S3,PATH,LATEST,0.13373600911969483,0.13904329948907182,3.817005485973902,-0.22574184712689072,9.252148718679088,2000,1986,14,25
10,ALL,FIXED512,RAW,MEAN,PATH,LATEST,0.1227389614793845,0.12456518862064175,1.4660814642355309,-3.6523103059744244,6.876916592182465,2000,1986,14,25
10,ALL,FIXED512,RAW,WORST,PATH,LATEST,0.13553756883722243,0.14091807158804967,3.818177959854744,0.2724030530473358,9.125864725563519,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,S0,PATH,LATEST,0.11246885018270585,0.11509788118841748,2.2841697679976005,-4.36954788131028,7.448954511072199,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,S1,PATH,LATEST,0.12221138724296826,0.12066063725694506,-1.2852161411354874,-8.497952781198283,6.480463188773413,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,S2,PATH,LATEST,0.12325507038808989,0.12312652854558859,-0.10439816993111041,-7.3324220495923,4.990021265502837,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,S3,PATH,LATEST,0.12860852168987463,0.13124340752188302,2.0076329026805038,-4.071402581435633,8.104413688496416,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,MEAN,PATH,LATEST,0.12163595737590965,0.12253211362820854,0.7313643956375678,-6.00485704729913,6.7948730311062056,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,WORST,PATH,LATEST,0.13131086126616598,0.13405556567034976,2.0474378594120948,-3.1958120290930627,7.92863693285195,2000,1986,14,25
10,T0,FIXED512,RAW,S0,PATH,DROP,0.10574779474820631,0.10634205804265294,0.5588224502936338,-6.476715776548543,6.389898968825465,2000,1986,14,25
10,T0,FIXED512,RAW,S1,PATH,DROP,0.12516445306186064,0.12855135675513246,2.63466973726561,-0.9703977028742317,5.694646327650554,2000,1986,14,25
10,T0,FIXED512,RAW,S2,PATH,DROP,0.12487664695593446,0.1270907875883026,1.7421724063435862,-4.596988267867295,6.126628810259404,2000,1986,14,25
10,T0,FIXED512,RAW,S3,PATH,DROP,0.14399098397933524,0.1540814114142422,6.548763632349663,3.294886570514971,10.649228068701655,2000,1986,14,25
10,T0,FIXED512,RAW,MEAN,PATH,DROP,0.12494496968633416,0.12901640345008256,3.15574892406892,0.07662310196817221,7.260685802082138,2000,1986,14,25
10,T0,FIXED512,RAW,WORST,PATH,DROP,0.14399098397933524,0.1540814114142422,6.548763632349663,3.3839189182864526,10.649228068701655,2000,1986,14,25
10,T1,FIXED512,RAW,S0,PATH,DROP,0.1079453784626371,0.1087751055239057,0.7627913181718212,-1.5475847715786502,3.2718374646573616,2000,1986,14,25
10,T1,FIXED512,RAW,S1,PATH,DROP,0.12370968741014567,0.12561490795798264,1.5167153157284907,-0.06150659689793744,3.4654170403186306,2000,1986,14,25
10,T1,FIXED512,RAW,S2,PATH,DROP,0.12335386123964484,0.1256044215846579,1.7917843310127195,-1.0158515222669906,3.331696734199923,2000,1986,14,25
10,T1,FIXED512,RAW,S3,PATH,DROP,0.13946544299579705,0.144922424849789,3.765450281174967,1.6739865938674627,6.124849460054684,2000,1986,14,25
10,T1,FIXED512,RAW,MEAN,PATH,DROP,0.12361859252705616,0.1262292149790838,2.0681602531238203,0.3412209285638829,4.009304542526346,2000,1986,14,25
10,T1,FIXED512,RAW,WORST,PATH,DROP,0.13946544299579705,0.144922424849789,3.765450281174967,1.7673195085233329,6.124849460054684,2000,1986,14,25
10,T2,FIXED512,RAW,S0,PATH,DROP,0.11699232190277459,0.11952039376662313,2.1151803338138953,0.013874983005947007,4.860141015615286,2000,1986,14,25
10,T2,FIXED512,RAW,S1,PATH,DROP,0.12071308707579084,0.1187604513033387,-1.6441801551130042,-6.309459522086478,3.6720436573641324,2000,1986,14,25
10,T2,FIXED512,RAW,S2,PATH,DROP,0.12315627953653493,0.1219198785543949,-1.014109427273101,-4.729786248845811,2.882062644545405,2000,1986,14,25
10,T2,FIXED512,RAW,S3,PATH,DROP,0.11775160038395222,0.11752577260786917,-0.19215170517238717,-4.005607919382088,4.25567120843775,2000,1986,14,25
10,T2,FIXED512,RAW,MEAN,PATH,DROP,0.11965332222476315,0.11943162405805648,-0.1856276915391352,-3.240396261380122,3.8433388831818247,2000,1986,14,25
10,T2,FIXED512,RAW,WORST,PATH,DROP,0.12315627953653493,0.1219198785543949,-1.014109427273101,-4.729786248845811,3.6720436573641324,2000,1986,14,25
10,ALL,FIXED512,RAW,S0,PATH,DROP,0.110228498371206,0.11154585244439393,1.1809978088110693,-1.8203660259879428,4.502025640131705,2000,1986,14,25
10,ALL,FIXED512,RAW,S1,PATH,DROP,0.12319574251593239,0.12430890533881793,0.895481156278778,-2.2998754490340363,4.286890462541395,2000,1986,14,25
10,ALL,FIXED512,RAW,S2,PATH,DROP,0.12379559591070473,0.12487169590911847,0.8617645420599737,-2.614056170803132,3.9885866202632188,2000,1986,14,25
10,ALL,FIXED512,RAW,S3,PATH,DROP,0.13373600911969483,0.13884320295730013,3.6783895277725396,1.4281821445596372,7.304377466694712,2000,1986,14,25
10,ALL,FIXED512,RAW,MEAN,PATH,DROP,0.1227389614793845,0.12489241416240761,1.7242461821762878,-0.492617569571093,5.094878138926955,2000,1986,14,25
10,ALL,FIXED512,RAW,WORST,PATH,DROP,0.13553756883722243,0.14030790493947537,3.39990544674637,0.8437389536198496,7.122394478973562,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,S0,PATH,DROP,0.11246885018270585,0.11414774964526442,1.4708125808665242,-0.740559958174704,3.9310583406972888,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,S1,PATH,DROP,0.12221138724296826,0.12218767963066067,-0.01940262093465793,-2.978657062076955,3.565765228932972,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,S2,PATH,DROP,0.12325507038808989,0.1237621500695264,0.4097211313407593,-1.5841447405143418,2.7962557654958915,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,S3,PATH,DROP,0.12860852168987463,0.1312240987288291,1.993213947965057,0.017188834375119297,5.259973435761664,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,MEAN,PATH,DROP,0.12163595737590965,0.12283041951857013,0.9724481503377826,-1.0214156715766214,3.92633123715042,2000,1986,14,25
10,ADDITIONAL,FIXED512,RAW,WORST,PATH,DROP,0.13131086126616598,0.13342115170209196,1.5816760753481705,-0.5237314856141078,4.978700645105349,2000,1986,14,25
10,T0,FIXED512,RAW,S0,PATH,POINT,0.10574779474820631,0.10696157914780721,1.1347854147923608,-1.8104249819420475,4.209196558297274,2000,1986,14,25
10,T0,FIXED512,RAW,S1,PATH,POINT,0.12516445306186064,0.13076852978558384,4.285493408017966,-0.6494406844198249,6.7831121821939195,2000,1986,14,25
10,T0,FIXED512,RAW,S2,PATH,POINT,0.12487664695593446,0.12770633116693345,2.2157744139561197,-4.858449789642818,5.804002719832223,2000,1986,14,25
10,T0,FIXED512,RAW,S3,PATH,POINT,0.14399098397933524,0.15600566168092408,7.7014369684622555,5.732920947269111,9.682440546125767,2000,1986,14,25
10,T0,FIXED512,RAW,MEAN,PATH,POINT,0.12494496968633416,0.13036052544531215,4.154291140265377,0.32978149023477493,6.170596891342473,2000,1986,14,25
10,T0,FIXED512,RAW,WORST,PATH,POINT,0.14399098397933524,0.15600566168092408,7.7014369684622555,5.894753155697483,9.682440546125767,2000,1986,14,25
10,T1,FIXED512,RAW,S0,PATH,POINT,0.1079453784626371,0.1072566910176989,-0.6420927574808003,-1.2372432343739042,0.09572648916400615,2000,1986,14,25
10,T1,FIXED512,RAW,S1,PATH,POINT,0.12370968741014567,0.12402294494108125,0.2525803036562321,-0.44316955660710633,1.11174543348696,2000,1986,14,25
10,T1,FIXED512,RAW,S2,PATH,POINT,0.12335386123964484,0.12312518405344866,-0.18572738628103186,-1.309285933991338,0.5540760500571024,2000,1986,14,25
10,T1,FIXED512,RAW,S3,PATH,POINT,0.13946544299579705,0.14112362501646764,1.1749854218080722,0.12525174372762762,1.7271284685980643,2000,1986,14,25
10,T1,FIXED512,RAW,MEAN,PATH,POINT,0.12361859252705616,0.12388211125717412,0.21271733864052617,-0.08714582015240314,0.5869659140092247,2000,1986,14,25
10,T1,FIXED512,RAW,WORST,PATH,POINT,0.13946544299579705,0.14112362501646764,1.1749854218080722,0.26733515000977415,1.7271284685980643,2000,1986,14,25
10,T2,FIXED512,RAW,S0,PATH,POINT,0.11699232190277459,0.11493648270078728,-1.7886741908913693,-3.79429798872381,0.7312348746227482,2000,1986,14,25
10,T2,FIXED512,RAW,S1,PATH,POINT,0.12071308707579084,0.11879632186300967,-1.613488686115629,-4.046428622977548,1.4227073160183743,2000,1986,14,25
10,T2,FIXED512,RAW,S2,PATH,POINT,0.12315627953653493,0.12170377779346739,-1.1934730124256765,-3.2757302408918823,1.7272920476402667,2000,1986,14,25
10,T2,FIXED512,RAW,S3,PATH,POINT,0.11775160038395222,0.11698985243971141,-0.6511230917513607,-3.60667364551012,1.767761205204571,2000,1986,14,25
10,T2,FIXED512,RAW,MEAN,PATH,POINT,0.11965332222476315,0.11810660869924394,-1.3095910064252856,-3.6739137383880576,1.4063179245210697,2000,1986,14,25
10,T2,FIXED512,RAW,WORST,PATH,POINT,0.12315627953653493,0.12170377779346739,-1.1934730124256765,-3.2757302408918823,1.4227073160183743,2000,1986,14,25
10,ALL,FIXED512,RAW,S0,PATH,POINT,0.110228498371206,0.10971825095543113,-0.46505245146693674,-2.0376537666035546,0.6970720179686819,2000,1986,14,25
10,ALL,FIXED512,RAW,S1,PATH,POINT,0.12319574251593239,0.12452926552989159,1.0708511033810793,-1.513544360043764,3.0227552316691018,2000,1986,14,25
10,ALL,FIXED512,RAW,S2,PATH,POINT,0.12379559591070473,0.1241784310046165,0.30829435580284703,-3.1741705748052746,2.2119131051783745,2000,1986,14,25
10,ALL,FIXED512,RAW,S3,PATH,POINT,0.13373600911969483,0.13803971304570103,3.11772882676261,1.5347365375139141,4.373599552494836,2000,1986,14,25
10,ALL,FIXED512,RAW,MEAN,PATH,POINT,0.1227389614793845,0.12411641513391007,1.109807798621503,-1.0265726391916572,2.5324047892292354,2000,1986,14,25
