target,arm,seed,policy,variant,case,id,date,month,prediction,prediction_index,primary,raw_2pinball,RMSE,MAE,coverage80,width80
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1217,2024-12-17,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,63,0.039055245874975504,22265.936700975522,49328.69080878576,29145.76953124998,0.9166666666666666,134462.85026041666
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1217,2024-12-17,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,63,0.0650645228686119,37094.18581845237,80681.91532743892,51152.5546875,0.75,120269.2109375
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1217,2024-12-17,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,63,0.037912071074502986,21614.196910962295,46421.75433575524,27742.82031249999,0.875,139967.21223958334
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1218,2024-12-18,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,64,0.038508186834181786,21954.05076347553,44916.44678953022,34303.016927083336,0.9166666666666666,119755.38151041667
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1218,2024-12-18,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,64,0.04481886547635575,25551.85607845569,55163.55612111213,40188.837239583336,0.875,121677.52994791667
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1218,2024-12-18,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,64,0.04046906711219253,23071.97577380952,48876.337026126625,35609.00781250001,0.875,118855.58723958333
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1218,2024-12-18,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,64,0.05359168786812032,30553.363652860455,68902.18342826152,45931.315972222226,0.8333333333333334,127347.60026041667
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1219,2024-12-19,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,65,0.06683497509816488,38103.545160383605,63000.29343779289,54101.23090277778,0.5,136995.32291666666
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1219,2024-12-19,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,65,0.059028332112826834,33652.8698499504,57541.12132837616,49465.37934027778,0.5,124506.59765625
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1219,2024-12-19,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,65,0.06758171709326796,38529.273116319455,64422.948494590186,59152.18576388891,0.5,140809.1171875
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1219,2024-12-19,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,65,0.05913680858758667,33714.71379092262,57108.16601194813,50281.24131944446,0.5,121575.15625
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1220,2024-12-20,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,66,0.07702696418764693,43914.139328703706,101676.93471300995,65146.6953125,0.75,204521.14583333334
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1220,2024-12-20,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,66,0.06750572193143899,38485.94722180886,87124.7046181049,57974.932291666664,0.875,206311.1015625
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1220,2024-12-20,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,66,0.07906349662622902,45075.19468377976,105293.22160367716,64673.53515625,0.7083333333333334,193513.765625
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1220,2024-12-20,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,66,0.07514715778760918,42842.43565930886,98348.9532085639,66110.70182291667,0.7916666666666666,206276.90364583334
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1221,2024-12-21,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,67,0.058733599341299174,33484.838614004635,74404.43128752153,54243.74131944446,0.9166666666666666,189162.40104166666
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1221,2024-12-21,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,67,0.05009540812683112,28560.086138806215,61690.693125378355,44003.14062500001,0.875,164011.18489583334
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1221,2024-12-21,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,67,0.06450103600534142,36772.93415178572,85847.65178760445,59714.342447916664,0.9166666666666666,173977.796875
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1221,2024-12-21,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,67,0.06842026751057025,39007.34232556217,88570.57807171378,63121.91059027779,0.875,181444.2734375
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1222,2024-12-22,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,68,0.03411388988151515,19448.801197089942,36382.514175382574,26343.421006944438,1.0,149434.73958333334
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1222,2024-12-22,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,68,0.06600796446026276,37632.054939236106,99283.94914258472,58656.83767361112,0.8333333333333334,163447.54296875
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1222,2024-12-22,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,68,0.06903974280117774,39360.513770254634,105840.20604444573,59717.44184027778,0.8333333333333334,171730.52734375
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1222,2024-12-22,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,68,0.059195600033723844,33748.2316087963,89629.56439267103,52385.34809027778,0.9166666666666666,164707.0703125
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1223,2024-12-23,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,69,0.08509627833201967,48514.56710565475,121287.78924453957,72841.73524305555,0.7916666666666666,171679.6484375
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1223,2024-12-23,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,69,0.07519754620176779,42871.162792245355,104906.97677455202,62143.71961805554,0.75,165531.64322916666
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1223,2024-12-23,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,69,0.06977139264958995,39777.63748429232,97742.88921083837,57951.23784722221,0.8333333333333334,171086.56640625
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1223,2024-12-23,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,69,0.07698034240980166,43887.5596073082,109583.13050622195,64259.39670138887,0.75,165549.44401041666
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1224,2024-12-24,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,70,0.05824689740468695,33207.36309771826,62495.66298981832,47706.752604166664,0.75,140173.61588541666
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1224,2024-12-24,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,70,0.05765360038936985,32869.11625041336,66941.33445253974,48098.58854166668,0.7916666666666666,128586.78776041667
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1224,2024-12-24,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,70,0.07048466811435035,40184.28570767197,80293.33782746163,58172.417534722226,0.6666666666666666,113051.72005208333
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1224,2024-12-24,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,70,0.06527561250312373,37214.530943287034,72976.24200964824,55128.940104166664,0.6666666666666666,119807.3046875
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1225,2024-12-25,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,71,0.055078780831061463,31401.175951554233,61831.753351256964,45627.44444444446,0.7916666666666666,146566.14713541666
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1225,2024-12-25,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,71,0.0524381268458049,29895.702533895503,58335.25235764891,42948.987413194445,0.8333333333333334,147051.35807291666
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1225,2024-12-25,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,71,0.055042286725192756,31380.37015625,61154.354917649776,42948.39800347221,0.7916666666666666,151699.0078125
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1225,2024-12-25,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,71,0.055963458864813284,31905.54315393518,62698.86152746198,46105.354166666664,0.7916666666666666,143352.45963541666
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1226,2024-12-26,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,72,0.052831743303820664,30120.108729332023,56596.95635346269,49179.24392361113,0.7083333333333334,128047.671875
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1226,2024-12-26,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,72,0.06412835906812371,36560.46586722885,71007.51874504481,56399.13020833335,0.75,138587.70833333334
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1226,2024-12-26,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,72,0.07320516321072683,41735.277648809526,78782.04150793442,63863.287760416686,0.5416666666666666,132578.54817708334
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1226,2024-12-26,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,72,0.07777688055435152,44341.67703786377,89465.90221652598,64847.80859375002,0.5416666666666666,137726.41536458334
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1227,2024-12-27,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,73,0.07148584847265504,40755.07249917328,73662.0019490837,61726.940972222226,0.5,137946.34375
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1227,2024-12-27,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,73,0.09187054180758092,52376.66855613427,85408.75059371389,76097.7543402778,0.2916666666666667,125796.91796875
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1227,2024-12-27,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,73,0.11906602644300916,67881.1910825893,104111.60964385547,95864.35460069445,0.25,131283.01822916666
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1227,2024-12-27,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,73,0.12029056478602183,68579.31735532409,102466.90173479963,96544.38237847223,0.25,130249.5625
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1228,2024-12-28,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,74,0.06951105269030732,39629.21406704696,85251.3731605844,58917.434895833336,0.6666666666666666,123803.13802083333
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1228,2024-12-28,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,74,0.08602275107778433,49042.76205233136,100573.66031807385,71934.18142361112,0.5833333333333334,121147.65104166667
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1228,2024-12-28,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,74,0.08170336015423564,46580.21745081018,88595.81760645196,68686.09461805556,0.375,113296.17708333333
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1228,2024-12-28,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,74,0.09890342731999453,56386.21401248348,102679.1391482409,80929.65451388889,0.2916666666666667,117262.71875
T1,PATH,61731,SELECTED,RAW,S0,T1_TEST_1229,2024-12-29,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,75,0.03833071874015455,21852.873744626315,38817.10513460384,32821.434027777774,0.875,129385.1953125
T1,PATH,61731,SELECTED,RAW,S1,T1_TEST_1229,2024-12-29,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,75,0.04264179179583792,24310.67621445105,45062.63590162582,34954.025173611095,0.7916666666666666,125821.79166666667
T1,PATH,61731,SELECTED,RAW,S2,T1_TEST_1229,2024-12-29,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,75,0.040684089415336064,23194.56296750991,43776.99805262108,33850.349392361095,0.875,130784.61588541667
T1,PATH,61731,SELECTED,RAW,S3,T1_TEST_1229,2024-12-29,12,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,75,0.04250918144273625,24235.07321511242,45723.24649758516,35757.00694444443,0.8333333333333334,129270.0078125
T1,PATH,61731,SELECTED,CALIBRATED,S0,T1_TEST_1001,2024-10-01,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,0,0.10740300561200711,61231.94134040179,120145.84292579276,96191.79123263889,0.8333333333333334,371283.2916666667
T1,PATH,61731,SELECTED,CALIBRATED,S1,T1_TEST_1001,2024-10-01,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,0,0.11084620860096495,63194.959062686015,112568.59830682176,90683.71744791667,0.75,395807.8173828125
T1,PATH,61731,SELECTED,CALIBRATED,S2,T1_TEST_1001,2024-10-01,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,0,0.1164540847019798,66392.08691311178,117633.67707433549,90629.01128472223,0.7916666666666666,409709.7916666667
T1,PATH,61731,SELECTED,CALIBRATED,S3,T1_TEST_1001,2024-10-01,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,0,0.17753681410064392,101216.19711503801,230384.43164061854,148885.24153645834,0.75,456980.2154947918
T1,PATH,61731,SELECTED,CALIBRATED,S0,T1_TEST_1002,2024-10-02,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,1,0.14751371120538392,84099.6102479952,221386.1996340538,139871.94140625,0.9166666666666666,408922.7229817708
T1,PATH,61731,SELECTED,CALIBRATED,S1,T1_TEST_1002,2024-10-02,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,1,0.17637541594361145,100554.06793700397,263360.75197431614,140644.76085069444,0.7916666666666666,319036.8444010417
T1,PATH,61731,SELECTED,CALIBRATED,S2,T1_TEST_1002,2024-10-02,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,1,0.14131950994920037,80568.21030431548,196544.47076122081,132513.89930555556,0.875,386451.490234375
T1,PATH,61731,SELECTED,CALIBRATED,S3,T1_TEST_1002,2024-10-02,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,1,0.1355185333511586,77260.99318553656,192814.02891778818,122829.37087673612,0.875,359963.595703125
T1,PATH,61731,SELECTED,CALIBRATED,S0,T1_TEST_1003,2024-10-03,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,2,0.09150729435989174,52169.5761541832,94832.75428720289,66632.59592013889,0.9583333333333334,396734.6647135417
T1,PATH,61731,SELECTED,CALIBRATED,S1,T1_TEST_1003,2024-10-03,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,2,0.1482067114989256,84494.69931539352,193693.5832040312,134517.95638020834,0.875,431904.7571614583
T1,PATH,61731,SELECTED,CALIBRATED,S2,T1_TEST_1003,2024-10-03,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,2,0.09655365881433116,55046.5784363426,97756.75383571934,73663.90928819445,0.9166666666666666,404434.625
T1,PATH,61731,SELECTED,CALIBRATED,S3,T1_TEST_1003,2024-10-03,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,2,0.10260254324422098,58495.13124429564,128375.52117611565,88317.83463541667,0.9166666666666666,363716.1243489583
T1,PATH,61731,SELECTED,CALIBRATED,S0,T1_TEST_1004,2024-10-04,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,3,0.0967672460811398,55168.34749594908,110332.12280278692,70897.11414930555,0.625,343638.0227864584
T1,PATH,61731,SELECTED,CALIBRATED,S1,T1_TEST_1004,2024-10-04,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,3,0.11536133410337221,65769.0946591022,152947.10519109594,82976.84071180555,0.7083333333333334,361297.1536458333
T1,PATH,61731,SELECTED,CALIBRATED,S2,T1_TEST_1004,2024-10-04,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,3,0.10054613450713532,57322.744136098714,128289.85547251499,69317.9722222222,0.6666666666666666,351600.4108072917
T1,PATH,61731,SELECTED,CALIBRATED,S3,T1_TEST_1004,2024-10-04,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,3,0.08879785361859932,50624.88645401372,109186.9433307904,63252.61393229165,0.8333333333333334,343546.1282552084
T1,PATH,61731,SELECTED,CALIBRATED,S0,T1_TEST_1005,2024-10-05,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,4,0.11927279469804512,67999.07252912121,135923.2391928382,103550.29644097225,0.5833333333333334,311345.45638020843
T1,PATH,61731,SELECTED,CALIBRATED,S1,T1_TEST_1005,2024-10-05,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,4,0.1317078791382221,75088.48643020423,149008.2008113028,112245.62803819445,0.5416666666666666,331953.3704427084
T1,PATH,61731,SELECTED,CALIBRATED,S2,T1_TEST_1005,2024-10-05,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,4,0.12871271707191562,73380.90304458087,144867.86671396886,110302.48654513892,0.625,329241.5221354167
T1,PATH,61731,SELECTED,CALIBRATED,S3,T1_TEST_1005,2024-10-05,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,4,0.14100741941633388,80390.28316817545,162396.02977050483,120263.88758680558,0.6666666666666666,342726.6979166667
T1,PATH,61731,SELECTED,CALIBRATED,S0,T1_TEST_1006,2024-10-06,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,5,0.11576642723998783,66000.04386799355,151436.49798949878,93333.72092013889,0.9166666666666666,382394.6829427083
T1,PATH,61731,SELECTED,CALIBRATED,S1,T1_TEST_1006,2024-10-06,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,5,0.10821873904584066,61697.00227128803,139324.87541602302,78613.02734375001,0.875,403884.9954427083
T1,PATH,61731,SELECTED,CALIBRATED,S2,T1_TEST_1006,2024-10-06,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,5,0.12618960590517958,71942.44241606731,165125.09765622878,110435.70399305558,0.9166666666666666,418077.8359375
T1,PATH,61731,SELECTED,CALIBRATED,S3,T1_TEST_1006,2024-10-06,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,5,0.22985786215887563,131045.1514102596,336916.87882208574,207772.94205729166,0.7916666666666666,468413.66731770843
T1,PATH,61731,SELECTED,CALIBRATED,S0,T1_TEST_1007,2024-10-07,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,6,0.12158155508077942,69315.3288062996,178707.05439207557,103679.83962673612,0.875,415966.6295572917
T1,PATH,61731,SELECTED,CALIBRATED,S1,T1_TEST_1007,2024-10-07,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,6,0.10576816052881542,60299.89351116072,138818.89702853936,86995.71896701389,0.9583333333333334,423417.7513020833
T1,PATH,61731,SELECTED,CALIBRATED,S2,T1_TEST_1007,2024-10-07,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,6,0.11742903626333792,66947.92030412947,173646.1150550277,97196.44813368056,0.875,419967.31705729174
T1,PATH,61731,SELECTED,CALIBRATED,S3,T1_TEST_1007,2024-10-07,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,6,0.14023544189447554,79950.16808885169,222782.77232565713,125864.03776041667,0.8333333333333334,432940.11393229174
T1,PATH,61731,SELECTED,CALIBRATED,S0,T1_TEST_1008,2024-10-08,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,7,0.08821517651868563,50292.69416759672,106772.65003604579,64392.04448784721,0.9583333333333334,387293.7005208333
T1,PATH,61731,SELECTED,CALIBRATED,S1,T1_TEST_1008,2024-10-08,10,.cache/forecast_path_structure_v1_20260916/predictions/T1_TEST_803dc48935c3a7d589db104ae24790b0e8b1327bc7fae0fe2f82dd751c103c43_0.npz,7,0.0826965035538551,47146.42226083002,97951.03866365789,60012.77387152775,0.9583333333333334,376103.40625
