target,arm,seed,policy,variant,case,n_origins,primary,raw_2pinball,RMSE,MAE,coverage80,width80
T1,DROP,61730,FIXED512,RAW,S1,75,0.09119561400980193,51991.88286892636,127123.05095837226,76158.634411169,0.7422222222222222,207854.1087543403
T1,DROP,61730,FIXED512,RAW,S2,75,0.0936072641617923,53366.79802887732,131607.0353557278,78197.91611400463,0.7422222222222222,208288.7037326389
T1,DROP,61730,FIXED512,RAW,S3,75,0.10627242113747977,60587.3794696222,153905.26291538248,87791.97689236111,0.7116666666666668,209000.82249565973
T1,DROP,61731,SELECTED,RAW,S0,75,0.08015606867033388,45698.08514139385,110707.43822641637,66911.2560648148,0.7911111111111111,205033.96020833333
T1,DROP,61731,SELECTED,RAW,S1,75,0.09170582000252758,52282.75837320189,127656.90185314695,76402.66646122685,0.7316666666666666,205590.52005208333
T1,DROP,61731,SELECTED,RAW,S2,75,0.09429932507655024,53761.35154341793,132396.04681268134,78640.43026186341,0.7294444444444445,206320.10927083335
T1,DROP,61731,SELECTED,RAW,S3,75,0.10727926236790082,61161.39360273644,154659.531106511,88607.03983506944,0.6950000000000001,206983.90153211803
T1,DROP,61731,SELECTED,CALIBRATED,S0,75,0.08287110700168286,47245.966105197316,112072.25864062126,67643.34153935185,0.9072222222222219,291014.3677604165
T1,DROP,61731,SELECTED,CALIBRATED,S1,75,0.09106349049698155,51916.55742397624,126533.73423248749,75097.08162326389,0.9011111111111111,291570.9276041666
T1,DROP,61731,SELECTED,CALIBRATED,S2,75,0.09357494366840764,53348.371667866784,131057.20246989942,77192.44851996527,0.895,292300.51682291663
T1,DROP,61731,SELECTED,CALIBRATED,S3,75,0.10576322661233262,60297.0806170249,153802.00693332648,86805.3252980324,0.87,292964.30908420135
T1,DROP,61731,FIXED512,RAW,S0,75,0.08015606867033388,45698.08514139385,110707.43822641637,66911.2560648148,0.7911111111111111,205033.96020833333
T1,DROP,61731,FIXED512,RAW,S1,75,0.09170582000252758,52282.75837320189,127656.90185314695,76402.66646122685,0.7316666666666666,205590.52005208333
T1,DROP,61731,FIXED512,RAW,S2,75,0.09429932507655024,53761.35154341793,132396.04681268134,78640.43026186341,0.7294444444444445,206320.10927083335
T1,DROP,61731,FIXED512,RAW,S3,75,0.10727926236790082,61161.39360273644,154659.531106511,88607.03983506944,0.6950000000000001,206983.90153211803
T1,PATH,61730,SELECTED,RAW,S0,75,0.08003494645568612,45629.0316889316,110400.91999661956,66503.5265653935,0.8088888888888889,225083.73713107637
T1,PATH,61730,SELECTED,RAW,S1,75,0.08968591745505856,51131.183949421305,126391.13991647061,75211.95103443286,0.7577777777777777,226440.26902343746
T1,PATH,61730,SELECTED,RAW,S2,75,0.09216225015533147,52542.97552618772,130583.81417143227,77226.89354456018,0.7566666666666667,227058.32015625
T1,PATH,61730,SELECTED,RAW,S3,75,0.10337383635066709,58934.856128911764,151692.0512466877,86693.59057002315,0.7266666666666667,227433.63526909723
T1,PATH,61730,SELECTED,CALIBRATED,S0,75,0.08129086770658299,46345.04979219485,111454.24927665845,67038.62666377315,0.8805555555555556,263221.6361088324
T1,PATH,61730,SELECTED,CALIBRATED,S1,75,0.08857245135673895,50496.38150205653,125517.08263001622,74050.42439091437,0.8605555555555554,264577.9872740885
T1,PATH,61730,SELECTED,CALIBRATED,S2,75,0.09108720432905487,51930.077008146116,129541.33261091454,76099.5297482639,0.855,265196.23279720044
T1,PATH,61730,SELECTED,CALIBRATED,S3,75,0.10200443235539047,58154.13994101472,151049.95187758736,85303.65833043982,0.8327777777777778,265572.0745266926
T1,PATH,61730,FIXED512,RAW,S0,75,0.08003494645568612,45629.0316889316,110400.91999661956,66503.5265653935,0.8088888888888889,225083.73713107637
T1,PATH,61730,FIXED512,RAW,S1,75,0.08968591745505856,51131.183949421305,126391.13991647061,75211.95103443286,0.7577777777777777,226440.26902343746
T1,PATH,61730,FIXED512,RAW,S2,75,0.09216225015533147,52542.97552618772,130583.81417143227,77226.89354456018,0.7566666666666667,227058.32015625
T1,PATH,61730,FIXED512,RAW,S3,75,0.10337383635066709,58934.856128911764,151692.0512466877,86693.59057002315,0.7266666666666667,227433.63526909723
T1,PATH,61731,SELECTED,RAW,S0,75,0.07978432958954362,45486.15154177828,110078.51240710344,66240.87408275461,0.8133333333333332,225452.97542100694
T1,PATH,61731,SELECTED,RAW,S1,75,0.08964203157783701,51106.164002871476,126501.60331025734,75152.48018807871,0.7661111111111111,226408.58962239584
T1,PATH,61731,SELECTED,RAW,S2,75,0.09220566947637301,52567.72948259617,130795.599448328,77252.29907986111,0.7572222222222222,227100.14006944443
T1,PATH,61731,SELECTED,RAW,S3,75,0.10338647335233948,58942.06065862406,151752.68112058262,86756.08526041667,0.7294444444444445,227664.09177083333
T1,PATH,61731,SELECTED,CALIBRATED,S0,75,0.08082382178421242,46078.780441920055,110926.523921735,66592.47805844908,0.885,266491.62267896417
T1,PATH,61731,SELECTED,CALIBRATED,S1,75,0.08822385951447305,50297.644463779616,125362.18585897436,73691.3008304398,0.8677777777777778,267443.3078719619
T1,PATH,61731,SELECTED,CALIBRATED,S2,75,0.09083805987382075,51788.036302848814,129489.5003287182,75867.63536458333,0.8616666666666667,268132.96448372403
T1,PATH,61731,SELECTED,CALIBRATED,S3,75,0.10169629219462349,57978.464966732674,150891.10654683504,85117.4069212963,0.8394444444444445,268699.97788498265
T1,PATH,61731,FIXED512,RAW,S0,75,0.07978432958954362,45486.15154177828,110078.51240710344,66240.87408275461,0.8133333333333332,225452.97542100694
T1,PATH,61731,FIXED512,RAW,S1,75,0.08964203157783701,51106.164002871476,126501.60331025734,75152.48018807871,0.7661111111111111,226408.58962239584
T1,PATH,61731,FIXED512,RAW,S2,75,0.09220566947637301,52567.72948259617,130795.599448328,77252.29907986111,0.7572222222222222,227100.14006944443
T1,PATH,61731,FIXED512,RAW,S3,75,0.10338647335233948,58942.06065862406,151752.68112058262,86756.08526041667,0.7294444444444445,227664.09177083333
T1,POINT,61730,SELECTED,RAW,S0,75,0.07970397690551766,45440.34136349896,109973.45176878224,66386.55933738427,0.7700000000000001,199560.67830295142
T1,POINT,61730,SELECTED,RAW,S1,75,0.09009508813448035,51364.45782195216,126078.96927698425,75105.1945949074,0.715,201555.2271744792
T1,POINT,61730,SELECTED,RAW,S2,75,0.09237389059897383,52663.634674937995,130050.97889905472,76824.40901041667,0.7105555555555555,202392.48290798612
T1,POINT,61730,SELECTED,RAW,S3,75,0.10452290519762429,59589.95619647542,151266.53174860842,86425.53008680556,0.6744444444444445,202501.58763020832
T1,POINT,61730,SELECTED,CALIBRATED,S0,75,0.08235917082586733,46954.10419957424,111015.65042780481,66963.04535011573,0.9122222222222219,296071.6105946181
T1,POINT,61730,SELECTED,CALIBRATED,S1,75,0.0899540700991853,51284.06148652447,125448.93928131038,74170.7398900463,0.9055555555555557,298066.1594661459
T1,POINT,61730,SELECTED,CALIBRATED,S2,75,0.09219575635535159,52562.077874976574,129301.01972341178,75943.19389467592,0.8961111111111111,298903.41519965284
T1,POINT,61730,SELECTED,CALIBRATED,S3,75,0.10363326494180916,59082.75996255512,150812.94386813891,85370.6821875,0.8772222222222222,299012.519921875
T1,POINT,61730,FIXED512,RAW,S0,75,0.07970397690551766,45440.34136349896,109973.45176878224,66386.55933738427,0.7700000000000001,199560.67830295142
T1,POINT,61730,FIXED512,RAW,S1,75,0.09009508813448035,51364.45782195216,126078.96927698425,75105.1945949074,0.715,201555.2271744792
T1,POINT,61730,FIXED512,RAW,S2,75,0.09237389059897383,52663.634674937995,130050.97889905472,76824.40901041667,0.7105555555555555,202392.48290798612
T1,POINT,61730,FIXED512,RAW,S3,75,0.10452290519762429,59589.95619647542,151266.53174860842,86425.53008680556,0.6744444444444445,202501.58763020832
T1,POINT,61731,SELECTED,RAW,S0,75,0.07948392110849746,45314.88450521109,109810.663644549,66219.05754918982,0.7677777777777778,199264.68979600692
T1,POINT,61731,SELECTED,RAW,S1,75,0.09006366273031106,51346.541763702866,126333.08083040554,75088.2526417824,0.7127777777777778,201051.16317274305
T1,POINT,61731,SELECTED,RAW,S2,75,0.09235973181231691,52655.562554524906,130251.28141000561,76783.20237123843,0.7144444444444445,202051.47484375
T1,POINT,61731,SELECTED,RAW,S3,75,0.1044827081202862,59567.03928583967,151394.31059148343,86453.64411168982,0.6722222222222222,202186.10780381944
T1,POINT,61731,SELECTED,CALIBRATED,S0,75,0.081827467882751,46650.972986086315,110591.86689636111,66539.49702835646,0.9122222222222219,297003.096046007
T1,POINT,61731,SELECTED,CALIBRATED,S1,75,0.08979017478782798,51190.622499097495,125585.30495854616,73999.13197627314,0.9022222222222221,298789.56942274305
T1,POINT,61731,SELECTED,CALIBRATED,S2,75,0.09204981269501965,52478.87337248127,129397.1187949275,75770.61842447917,0.8961111111111109,299789.88109375
T1,POINT,61731,SELECTED,CALIBRATED,S3,75,0.1034830707048103,58997.13214741925,150828.60748372413,85249.80711516204,0.8783333333333333,299924.51405381947
T1,POINT,61731,FIXED512,RAW,S0,75,0.07948392110849746,45314.88450521109,109810.663644549,66219.05754918982,0.7677777777777778,199264.68979600692
T1,POINT,61731,FIXED512,RAW,S1,75,0.09006366273031106,51346.541763702866,126333.08083040554,75088.2526417824,0.7127777777777778,201051.16317274305
T1,POINT,61731,FIXED512,RAW,S2,75,0.09235973181231691,52655.562554524906,130251.28141000561,76783.20237123843,0.7144444444444445,202051.47484375
T1,POINT,61731,FIXED512,RAW,S3,75,0.1044827081202862,59567.03928583967,151394.31059148343,86453.64411168982,0.6722222222222222,202186.10780381944
T2,LATEST,61730,SELECTED,RAW,S0,75,0.13095956077442364,35437.491498848096,71239.9987381997,51138.434293981474,0.7183333333333334,133206.73812499997
T2,LATEST,61730,SELECTED,RAW,S1,75,0.12977165652298134,35116.046110951276,70464.99134621443,50824.74605324075,0.7311111111111112,134117.1429513889
T2,LATEST,61730,SELECTED,RAW,S2,75,0.13461972164032743,36427.926399537035,72874.99590916913,52513.45252893519,0.716111111111111,134368.0543229167
T2,LATEST,61730,SELECTED,RAW,S3,75,0.13438929934448413,36365.57441773589,72230.8116423706,52701.44313078703,0.7177777777777777,136514.8991319445
T2,LATEST,61730,SELECTED,CALIBRATED,S0,75,0.12906047955489597,34923.60252293321,70021.83235885914,50470.223790509255,0.7011111111111111,131828.1964583333
T2,LATEST,61730,SELECTED,CALIBRATED,S1,75,0.12999817102883635,35177.34064972442,69929.26960295059,51147.657002314816,0.7111111111111111,132738.6012847222
T2,LATEST,61730,SELECTED,CALIBRATED,S2,75,0.13494854931357986,36516.90675199515,72316.62756340366,53016.050219907396,0.6861111111111111,132989.30877314805
T2,LATEST,61730,SELECTED,CALIBRATED,S3,75,0.13430917329777942,36343.89241084656,71529.34038325284,52767.94730902777,0.695,135136.0364467592
T2,LATEST,61730,FIXED512,RAW,S0,75,0.13718202226510903,37121.281707627866,73325.71891406288,52475.12434027777,0.6333333333333333,118293.20760416667
T2,LATEST,61730,FIXED512,RAW,S1,75,0.13265955431285112,35897.50760007715,71107.72529647297,50944.808420138885,0.6594444444444444,118281.01934027777
T2,LATEST,61730,FIXED512,RAW,S2,75,0.13830413490699467,37424.92396919643,73712.95434885487,52784.820839120366,0.6388888888888887,118277.61946180555
T2,LATEST,61730,FIXED512,RAW,S3,75,0.14017028708952894,37929.90238935185,74241.68406743092,53874.28855324073,0.6461111111111112,120695.03977430552
T2,LATEST,61731,SELECTED,RAW,S0,75,0.13320942978501704,36046.30320732473,72119.05481010699,52004.98470486111,0.7088888888888889,134431.27394097223
T2,LATEST,61731,SELECTED,RAW,S1,75,0.13185271764346718,35679.178617884696,71447.22648076342,51614.88163773148,0.7333333333333333,136059.28255208334
T2,LATEST,61731,SELECTED,RAW,S2,75,0.1371756534777748,37119.55832183091,74139.10421821536,53393.579236111116,0.715,135995.62532986113
T2,LATEST,61731,SELECTED,RAW,S3,75,0.1370174878248696,37076.75889621362,73520.63748359607,53652.86633680556,0.7072222222222223,138523.83067708332
T2,LATEST,61731,SELECTED,CALIBRATED,S0,75,0.12974152215172544,35107.89178820547,69981.76922929431,50830.75408564814,0.6855555555555555,131091.69060763885
T2,LATEST,61731,SELECTED,CALIBRATED,S1,75,0.13131767514671805,35534.396795023145,70262.54738961515,51908.07991319444,0.6972222222222222,132719.69921874997
T2,LATEST,61731,SELECTED,CALIBRATED,S2,75,0.13678033842467044,37012.5865684827,72956.00465508984,53806.18914351852,0.6711111111111111,132655.58900752311
T2,LATEST,61731,SELECTED,CALIBRATED,S3,75,0.13586941622407558,36766.09217319913,72046.60938675496,53512.816435185174,0.6794444444444445,135183.9742780671
T2,LATEST,61731,FIXED512,RAW,S0,75,0.13826484464568953,37414.292074184305,73147.63430848965,52703.13942708333,0.6255555555555555,114553.25927083334
T2,LATEST,61731,FIXED512,RAW,S1,75,0.1332704996253337,36062.82862886904,70773.25086777545,51012.399502314816,0.655,114676.73029513888
T2,LATEST,61731,FIXED512,RAW,S2,75,0.13956125361577998,37765.09870170305,73599.63423849069,53012.16733796297,0.6294444444444444,114241.37430555555
T2,LATEST,61731,FIXED512,RAW,S3,75,0.14134924360900822,38248.92653229718,74309.17488175757,53904.0087037037,0.63,117159.86836805553
T2,DROP,61730,SELECTED,RAW,S0,75,0.13720653729653998,37127.915444124774,74607.29676283807,53379.27705439815,0.6988888888888889,131763.2428125
T2,DROP,61730,SELECTED,RAW,S1,75,0.13559275121760445,36691.22697239308,73499.04207046326,52932.38848958333,0.7222222222222222,131516.5878472222
T2,DROP,61730,SELECTED,RAW,S2,75,0.1406540442369613,38060.80646155754,75979.21694800185,54384.65663773148,0.6977777777777778,131902.7690625
T2,DROP,61730,SELECTED,RAW,S3,75,0.1414628913614332,38279.67947035383,76014.06566015808,55168.43103587963,0.6938888888888889,134073.41807291665
T2,DROP,61730,SELECTED,CALIBRATED,S0,75,0.13429354295986498,36339.66286117725,73278.23873063322,52554.624635416665,0.7383333333333333,142667.05010416658
T2,DROP,61730,SELECTED,CALIBRATED,S1,75,0.13370297474576132,36179.855849432315,72492.22827659079,52552.97794560186,0.7622222222222221,142420.39513888882
T2,DROP,61730,SELECTED,CALIBRATED,S2,75,0.1386286483566395,37512.73689820327,74976.14886060891,54062.22178819445,0.7372222222222222,142806.57635416658
T2,DROP,61730,SELECTED,CALIBRATED,S3,75,0.1392473604171378,37680.15959918429,74942.21779983946,54617.02678819445,0.7372222222222222,144977.22536458325
T2,DROP,61730,FIXED512,RAW,S0,75,0.13720653729653998,37127.915444124774,74607.29676283807,53379.27705439815,0.6988888888888889,131763.2428125
T2,DROP,61730,FIXED512,RAW,S1,75,0.13559275121760445,36691.22697239308,73499.04207046326,52932.38848958333,0.7222222222222222,131516.5878472222
T2,DROP,61730,FIXED512,RAW,S2,75,0.1406540442369613,38060.80646155754,75979.21694800185,54384.65663773148,0.6977777777777778,131902.7690625
T2,DROP,61730,FIXED512,RAW,S3,75,0.1414628913614332,38279.67947035383,76014.06566015808,55168.43103587963,0.6938888888888889,134073.41807291665
T2,DROP,61731,SELECTED,RAW,S0,75,0.14342827266490635,38811.509165123454,77079.7754533173,55805.49949652778,0.6783333333333333,132643.6451388889
T2,DROP,61731,SELECTED,RAW,S1,75,0.14101135476747867,38157.494239164465,75969.9020659497,54929.21460648148,0.6988888888888889,132971.7632638889
T2,DROP,61731,SELECTED,RAW,S2,75,0.1470038268982412,39779.04961805555,79012.654280371,56686.76774305555,0.6777777777777777,132898.4902951389
T2,DROP,61731,SELECTED,RAW,S3,75,0.14832348979173066,40136.148727832886,79370.16376070604,57314.2669039352,0.6705555555555556,135236.2165625
T2,DROP,61731,SELECTED,CALIBRATED,S0,75,0.13749446476100627,37205.828251818784,74304.30759786502,53933.64152777776,0.7266666666666666,144724.62430555563
T2,DROP,61731,SELECTED,CALIBRATED,S1,75,0.13722361991441007,37132.53797891313,73710.2946350049,54209.37913194444,0.7388888888888888,145052.74243055563
T2,DROP,61731,SELECTED,CALIBRATED,S2,75,0.14304888852907766,38708.848297839504,76800.53891728443,56000.42787037036,0.7205555555555556,144979.4694618056
T2,DROP,61731,SELECTED,CALIBRATED,S3,75,0.14377523392827454,38905.396444130296,76960.23586347062,56357.730011574065,0.721111111111111,147317.19572916673
T2,DROP,61731,FIXED512,RAW,S0,75,0.14342827266490635,38811.509165123454,77079.7754533173,55805.49949652778,0.6783333333333333,132643.6451388889
T2,DROP,61731,FIXED512,RAW,S1,75,0.14101135476747867,38157.494239164465,75969.9020659497,54929.21460648148,0.6988888888888889,132971.7632638889
T2,DROP,61731,FIXED512,RAW,S2,75,0.1470038268982412,39779.04961805555,79012.654280371,56686.76774305555,0.6777777777777777,132898.4902951389
T2,DROP,61731,FIXED512,RAW,S3,75,0.14832348979173066,40136.148727832886,79370.16376070604,57314.2669039352,0.6705555555555556,135236.2165625
T2,PATH,61730,SELECTED,RAW,S0,75,0.1378772493879542,37309.40928769841,74737.58144080087,54229.01797453703,0.7083333333333335,141487.42734375002
T2,PATH,61730,SELECTED,RAW,S1,75,0.13633785094444265,36892.850016021825,74173.08904159702,53709.709027777775,0.7311111111111113,143156.4231770833
T2,PATH,61730,SELECTED,RAW,S2,75,0.1403062191208189,37966.68542508267,76158.56887103566,55090.8238599537,0.721111111111111,143562.62053819446
T2,PATH,61730,SELECTED,RAW,S3,75,0.1393433223053256,37706.126764748675,75079.77571820375,55149.37083333333,0.7138888888888889,145231.8643576389
T2,PATH,61730,SELECTED,CALIBRATED,S0,75,0.1361443598746784,36840.491577284505,72497.67441216498,53099.27721064815,0.6477777777777777,127881.09680844907
T2,PATH,61730,SELECTED,CALIBRATED,S1,75,0.13653724133857464,36946.804804471176,72685.67412957168,53647.04909722222,0.66,129551.74590422455
T2,PATH,61730,SELECTED,CALIBRATED,S2,75,0.14062253760868862,38052.28080779873,74647.58501087438,54938.69005497686,0.6461111111111111,129954.97088252318
T2,PATH,61730,SELECTED,CALIBRATED,S3,75,0.13928119613845594,37689.315502575235,73433.7078141955,54832.21750289352,0.648888888888889,131633.63915075234
T2,PATH,61730,FIXED512,RAW,S0,75,0.14224851987771175,38492.26955314153,77061.69665645357,55681.47902777778,0.6916666666666665,134355.40159722223
T2,PATH,61730,FIXED512,RAW,S1,75,0.1407727825958616,38092.93691128748,76705.91983114317,55127.465457175924,0.7072222222222222,135826.5178298611
T2,PATH,61730,FIXED512,RAW,S2,75,0.14486370324042716,39199.934863227514,78712.88847561837,56384.91100694444,0.6866666666666666,136112.90138888892
T2,PATH,61730,FIXED512,RAW,S3,75,0.1438311510021062,38920.52753358134,77654.44398323222,56456.17285300925,0.6883333333333334,137375.93522569444
T2,PATH,61731,SELECTED,RAW,S0,75,0.14017592378093263,37931.42767091601,75840.46209642284,55036.32857060185,0.7111111111111112,141584.5585416667
T2,PATH,61731,SELECTED,RAW,S1,75,0.13827207763950278,37416.24931316138,75209.6876737232,54323.111475694444,0.7311111111111112,143637.5012673611
T2,PATH,61731,SELECTED,RAW,S2,75,0.14232695426612835,38513.493799437834,77212.99088464258,55709.09446180555,0.721111111111111,143836.89944444445
T2,PATH,61731,SELECTED,RAW,S3,75,0.14152581861018512,38296.707504271384,76261.60358217325,55777.96450231481,0.7116666666666668,145666.11499999996
T2,PATH,61731,SELECTED,CALIBRATED,S0,75,0.13680415678241375,37019.03178596093,72821.85291733191,53351.64869068287,0.6488888888888888,129526.80262731486
T2,PATH,61731,SELECTED,CALIBRATED,S1,75,0.13727330097021745,37145.98160977458,73033.70787274915,53894.30411892361,0.6544444444444445,131581.89354166668
T2,PATH,61731,SELECTED,CALIBRATED,S2,75,0.1415401111486521,38300.57504710234,75045.68122057084,55199.80986979166,0.6461111111111111,131776.57922164354
T2,PATH,61731,SELECTED,CALIBRATED,S3,75,0.14015562735017498,37925.93548242532,73895.16607131441,55069.108217592584,0.6477777777777777,133614.1052054398
T2,PATH,61731,FIXED512,RAW,S0,75,0.14446666111921103,39092.49576743275,77796.6873566448,56320.78457175926,0.6688888888888888,132199.80838541663
T2,PATH,61731,FIXED512,RAW,S1,75,0.1419394948965116,38408.647784104935,77056.47181630696,55421.88700810185,0.6916666666666667,134070.94578125002
T2,PATH,61731,FIXED512,RAW,S2,75,0.14607363116561056,39527.33982938161,78982.006075871,56754.39124421297,0.6722222222222223,134134.84914930555
T2,PATH,61731,FIXED512,RAW,S3,75,0.14592901944208578,39488.20807991072,78430.45236146924,57079.46464699073,0.6794444444444445,135531.1209722222
T2,POINT,61730,SELECTED,RAW,S0,75,0.13605395464329492,36816.02803602292,73063.21392406283,53047.90077546296,0.6744444444444445,127295.96845486107
T2,POINT,61730,SELECTED,RAW,S1,75,0.13511264533730688,36561.310928455685,72751.49125344852,52815.49258101852,0.6877777777777778,129255.27739583333
T2,POINT,61730,SELECTED,RAW,S2,75,0.13922386840816228,37673.80269126984,74655.55100395477,54152.9090625,0.6761111111111111,129500.45690972221
T2,POINT,61730,SELECTED,RAW,S3,75,0.13822784227993618,37404.2792808146,73730.56795067209,54225.50710069444,0.6761111111111111,130792.38960069446
T2,POINT,61730,SELECTED,CALIBRATED,S0,75,0.13442275621924057,36374.627805726406,71592.17304745018,52442.02533564815,0.6522222222222221,126098.56623263899
T2,POINT,61730,SELECTED,CALIBRATED,S1,75,0.1352535707430875,36599.44516500772,71977.76953224612,53150.34333333333,0.6661111111111111,128063.80789930567
T2,POINT,61730,SELECTED,CALIBRATED,S2,75,0.13931653340249722,37698.87772152778,73852.06099895203,54484.80942708334,0.6550000000000001,128307.36909722228
T2,POINT,61730,SELECTED,CALIBRATED,S3,75,0.1380218674091247,37348.542741304285,72787.11273689172,54343.95278935185,0.6461111111111112,129599.81758535889
T2,POINT,61730,FIXED512,RAW,S0,75,0.1366155471676212,36967.99426276454,73121.27374586403,52854.904756944445,0.6427777777777777,117295.29355902776
T2,POINT,61730,FIXED512,RAW,S1,75,0.13550891072398719,36668.5398408675,72964.78834733565,52608.4327199074,0.6661111111111111,119439.54873263888
T2,POINT,61730,FIXED512,RAW,S2,75,0.14033642682348277,37974.85959121473,75263.57454568244,53985.58417245371,0.6538888888888889,119478.34546874998
T2,POINT,61730,FIXED512,RAW,S3,75,0.14008585266064208,37907.054539693556,74639.23916766305,54359.27128472222,0.6499999999999999,120567.12894097221
T2,POINT,61731,SELECTED,RAW,S0,75,0.13780736505732077,37290.498676223535,73823.21368053406,53578.0090798611,0.6655555555555556,125518.99638888887
T2,POINT,61731,SELECTED,RAW,S1,75,0.13667691688421746,36984.600830450836,73565.7428648194,53327.977951388886,0.6872222222222224,127996.97470486112
T2,POINT,61731,SELECTED,RAW,S2,75,0.1411105930943975,38184.34800490519,75660.1908605478,54641.52088541666,0.67,128103.16944444447
T2,POINT,61731,SELECTED,RAW,S3,75,0.14046164730276733,38008.7440945216,74898.55361519156,54873.195659722216,0.6650000000000001,129459.63935763891
T2,POINT,61731,SELECTED,CALIBRATED,S0,75,0.1346044936666954,36423.8057291336,71544.04416489742,52606.866371527794,0.6616666666666666,130412.41845486114
T2,POINT,61731,SELECTED,CALIBRATED,S1,75,0.13609371306037504,36826.78661339562,72225.19521301296,53603.2888888889,0.6711111111111111,132901.30943576395
T2,POINT,61731,SELECTED,CALIBRATED,S2,75,0.14049882977285996,38018.80562389771,74313.18860875731,54993.34469328705,0.6594444444444446,133007.15822916673
T2,POINT,61731,SELECTED,CALIBRATED,S3,75,0.1392460279551841,37679.799036665005,73318.83237474109,54833.74427083334,0.6577777777777777,134362.47337673613
T2,POINT,61731,FIXED512,RAW,S0,75,0.14026597856379117,37955.79638125,74063.67118829944,53678.371574074066,0.6094444444444445,111429.19083333333
T2,POINT,61731,FIXED512,RAW,S1,75,0.13899320124052225,37611.38444747024,74031.71440142147,53314.5986863426,0.6388888888888888,114142.14352430555
T2,POINT,61731,FIXED512,RAW,S2,75,0.14415370175614428,39007.80935963954,76444.7537542484,54718.587042824074,0.6111111111111112,113763.25239583336
T2,POINT,61731,FIXED512,RAW,S3,75,0.14492304316915341,39215.99217288359,76439.21334805663,55476.900214120375,0.6099999999999999,114986.81262152779
