source,method,seed,variant,crossing_reference,window,lead_start,lead_end,series_id,n_origins,scaled_pinball,pce,coverage80,coverage_deficit80,scaled_width80,scaled_mae,raw_mae,scaled_rmse,raw_quantile_crossing_rate,raw_quantile_crossing_any_rate
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_192,1,192,132,209,0.17887546652356584,0.025867778663831293,0.7060157496012759,0.09398425039872416,0.5857722531459837,0.21941658863646707,123.88668158331936,0.31880952491445036,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,211,209,0.16133692527248727,0.043014852472089325,0.7336834629186603,0.06631653708133978,0.5094531831088926,0.19976250207133744,93.63201783148295,0.3138833999315296,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,160,209,0.20488839166680065,0.019279970760233914,0.7114234449760766,0.08857655502392348,0.625691261816415,0.2536825286788798,91.78856364733865,0.3764120420659813,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,303,209,0.23224931653146613,0.02402021863370548,0.7667651016746412,0.033234898325358864,0.7406660108412069,0.2851954355693492,121.56866203747583,0.49699428870310625,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,17,209,0.436059483386886,0.040421069245082424,0.7208993720095693,0.07910062799043072,1.5152765644918644,0.5581854532888282,23.01036000750852,0.7086976478389733,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,109,209,0.14041966148645277,0.034705193381180215,0.8359561901913876,-0.035956190191387516,0.61410661099108,0.17275070773554155,47.92678135704766,0.27900824335153845,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,319,209,0.17120979288145416,0.03709421517809677,0.75153259569378,0.0484674043062201,0.6077559474295019,0.21288416793436837,55.36941364193647,0.32457097235667864,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,152,209,0.18136272878061338,0.020140134901648062,0.7125074760765551,0.08749252392344498,0.5603125271051419,0.22489760749766377,73.46409195461912,0.3298617485260101,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,140,209,0.24510346838069907,0.03078939061669324,0.748598235645933,0.05140176435406707,0.7685892315049312,0.300878247831148,54.94965251357602,0.5061483889660976,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,307,209,0.18490078478329558,0.026175820707070703,0.6934061004784688,0.1065938995215312,0.5474779720985954,0.2197554413170807,101.77525702953054,0.5186003004709244,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,141,209,0.1669831952052551,0.02381379585326954,0.7499813098086124,0.050018690191387605,0.5402650185842973,0.20619687179342935,47.60164174954151,0.3555692524537366,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,190,209,0.1285048066902987,0.02843733386496545,0.7010690789473685,0.09893092105263157,0.39773246325311357,0.15990333983117616,20.767974472502203,0.22947907594378947,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,26,209,0.19936648252746936,0.055021846757044135,0.7635130083732058,0.03648699162679425,0.7213668273376759,0.2542977506515617,25.701265594035245,0.3520922373980185,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,283,209,0.15409312728560318,0.044226392211589576,0.6707162081339713,0.12928379186602879,0.43856543280685434,0.1915004617596325,28.574885680629876,0.303370797977143,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,138,209,0.1578014984149017,0.016734366693248275,0.7241701555023924,0.07582984449760766,0.5311432402487645,0.19634918242274582,45.14671607850271,0.2792882841754734,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,207,209,0.16307798166139115,0.028438579877724617,0.7329545454545454,0.06704545454545463,0.5177947558992289,0.202818469577,22.58819403659784,0.30150164480278474,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,291,209,0.13601321393932064,0.045415088383838384,0.7554201555023924,0.04457984449760766,0.48744114648195197,0.16743586916117548,57.53468183745323,0.26479934456660087,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,83,209,0.3900604097092995,0.08420554226475278,0.7446546052631579,0.05534539473684219,1.3365500272175683,0.49633980850432186,106.12109593741006,0.9862769291358428,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,87,209,0.20027685236448592,0.04461888623072834,0.6708096590909091,0.12919034090909098,0.5526913664376529,0.24100958162690297,100.78135291069889,0.43865127576754603,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,12,209,0.17320266383560484,0.06259968102073366,0.7244505083732058,0.07554949162679425,0.5355895770468954,0.21693385052341946,16.072910099936443,0.33625094872101624,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,171,209,0.12940019778921288,0.04577892410951622,0.6906212619617225,0.10937873803827758,0.4079345479697101,0.1615168150863489,70.4368287307794,0.2285621629917702,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,169,209,0.14898308834438428,0.03499219165337586,0.6720245215311005,0.12797547846889956,0.41664274773814586,0.18410924019121117,140.77279710769653,0.271052275369143,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,163,209,0.20057096737084756,0.05089380648591175,0.6335414174641149,0.1664585825358852,0.5511895999206212,0.25065894754478707,270.0873179846403,0.3431619451718373,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,54,209,0.17881668845348106,0.047383788543328025,0.7786707535885168,0.02132924641148326,0.6788472375930805,0.2263172620789125,7.932440261343165,0.31667885089846637,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,181,209,0.13123899175780604,0.032265500398724084,0.6816125897129187,0.11838741028708133,0.40791770765712715,0.16490146056068325,229.38124114132384,0.2400552021021906,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,145,209,0.14672626656126547,0.0350673677565125,0.6920230263157895,0.10797697368421055,0.46646445696575356,0.1841392617500335,22.29332258826808,0.25849234499391793,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,227,209,0.13098104452714449,0.026352339181286558,0.7393465909090909,0.060653409090909105,0.42774765807854476,0.16336470314897505,15.37612739989632,0.24149131528793688,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,63,209,0.204598940032412,0.05508622408293462,0.7242449162679426,0.07575508373205742,0.6869194432880115,0.2607193011405028,29.951388693597327,0.3568005441020758,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,289,209,0.18769199802938497,0.014580010632642228,0.7356272428229665,0.0643727571770335,0.5413475889109335,0.22473252626227452,90.76393826555407,0.37214306544283593,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,31,209,0.22114185334004943,0.05019354731525784,0.7380943480861244,0.06190565191387565,0.7578418416118332,0.27929051871084465,31.564224852899617,0.38947890832149634,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,294,209,0.143397787733009,0.047328133306751737,0.7037043959330144,0.09629560406698567,0.5017762948320134,0.1804494657592741,96.16928565815876,0.3103886544901444,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,306,209,0.09943690868440232,0.0250847288676236,0.7574386961722488,0.04256130382775125,0.36554035986092165,0.122690040346915,194.22147339610962,0.20020188459001576,0.0,0.0
Electricity,R_MC16,92121,raw,pre_sort_raw_q,prefix_256,1,256,132,209,0.18478921833377396,0.0301339879053695,0.7046762858851675,0.09532371411483254,0.5980475775874874,0.22725610255428944,128.31301675943666,0.330198220961402,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,211,209,0.16133692527248727,0.043014852472089325,0.7336834629186603,0.06631653708133978,0.5094531831088926,0.19976250207133744,93.63201783148295,0.3138833999315296,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,160,209,0.20488839166680065,0.019279970760233914,0.7114234449760766,0.08857655502392348,0.625691261816415,0.2536825286788798,91.78856364733865,0.3764120420659813,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,303,209,0.23224931653146613,0.02402021863370548,0.7667651016746412,0.033234898325358864,0.7406660108412069,0.2851954355693492,121.56866203747583,0.49699428870310625,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,17,209,0.436059483386886,0.040421069245082424,0.7208993720095693,0.07910062799043072,1.5152765644918644,0.5581854532888282,23.01036000750852,0.7086976478389733,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,109,209,0.14041966148645277,0.034705193381180215,0.8359561901913876,-0.035956190191387516,0.61410661099108,0.17275070773554155,47.92678135704766,0.27900824335153845,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,319,209,0.17120979288145416,0.03709421517809677,0.75153259569378,0.0484674043062201,0.6077559474295019,0.21288416793436837,55.36941364193647,0.32457097235667864,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,152,209,0.18136272878061338,0.020140134901648062,0.7125074760765551,0.08749252392344498,0.5603125271051419,0.22489760749766377,73.46409195461912,0.3298617485260101,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,140,209,0.24510346838069907,0.03078939061669324,0.748598235645933,0.05140176435406707,0.7685892315049312,0.300878247831148,54.94965251357602,0.5061483889660976,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,307,209,0.18490078478329558,0.026175820707070703,0.6934061004784688,0.1065938995215312,0.5474779720985954,0.2197554413170807,101.77525702953054,0.5186003004709244,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,141,209,0.1669831952052551,0.02381379585326954,0.7499813098086124,0.050018690191387605,0.5402650185842973,0.20619687179342935,47.60164174954151,0.3555692524537366,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,190,209,0.1285048066902987,0.02843733386496545,0.7010690789473685,0.09893092105263157,0.39773246325311357,0.15990333983117616,20.767974472502203,0.22947907594378947,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,26,209,0.19936648252746936,0.055021846757044135,0.7635130083732058,0.03648699162679425,0.7213668273376759,0.2542977506515617,25.701265594035245,0.3520922373980185,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,283,209,0.15409312728560318,0.044226392211589576,0.6707162081339713,0.12928379186602879,0.43856543280685434,0.1915004617596325,28.574885680629876,0.303370797977143,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,138,209,0.1578014984149017,0.016734366693248275,0.7241701555023924,0.07582984449760766,0.5311432402487645,0.19634918242274582,45.14671607850271,0.2792882841754734,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,207,209,0.16307798166139115,0.028438579877724617,0.7329545454545454,0.06704545454545463,0.5177947558992289,0.202818469577,22.58819403659784,0.30150164480278474,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,291,209,0.13601321393932064,0.045415088383838384,0.7554201555023924,0.04457984449760766,0.48744114648195197,0.16743586916117548,57.53468183745323,0.26479934456660087,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,83,209,0.3900604097092995,0.08420554226475278,0.7446546052631579,0.05534539473684219,1.3365500272175683,0.49633980850432186,106.12109593741006,0.9862769291358428,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,87,209,0.20027685236448592,0.04461888623072834,0.6708096590909091,0.12919034090909098,0.5526913664376529,0.24100958162690297,100.78135291069889,0.43865127576754603,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,12,209,0.17320266383560484,0.06259968102073366,0.7244505083732058,0.07554949162679425,0.5355895770468954,0.21693385052341946,16.072910099936443,0.33625094872101624,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,171,209,0.12940019778921288,0.04577892410951622,0.6906212619617225,0.10937873803827758,0.4079345479697101,0.1615168150863489,70.4368287307794,0.2285621629917702,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,169,209,0.14898308834438428,0.03499219165337586,0.6720245215311005,0.12797547846889956,0.41664274773814586,0.18410924019121117,140.77279710769653,0.271052275369143,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,163,209,0.20057096737084756,0.05089380648591175,0.6335414174641149,0.1664585825358852,0.5511895999206212,0.25065894754478707,270.0873179846403,0.3431619451718373,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,54,209,0.17881668845348106,0.047383788543328025,0.7786707535885168,0.02132924641148326,0.6788472375930805,0.2263172620789125,7.932440261343165,0.31667885089846637,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,181,209,0.13123899175780604,0.032265500398724084,0.6816125897129187,0.11838741028708133,0.40791770765712715,0.16490146056068325,229.38124114132384,0.2400552021021906,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,145,209,0.14672626656126547,0.0350673677565125,0.6920230263157895,0.10797697368421055,0.46646445696575356,0.1841392617500335,22.29332258826808,0.25849234499391793,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,227,209,0.13098104452714449,0.026352339181286558,0.7393465909090909,0.060653409090909105,0.42774765807854476,0.16336470314897505,15.37612739989632,0.24149131528793688,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,63,209,0.204598940032412,0.05508622408293462,0.7242449162679426,0.07575508373205742,0.6869194432880115,0.2607193011405028,29.951388693597327,0.3568005441020758,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,289,209,0.18769199802938497,0.014580010632642228,0.7356272428229665,0.0643727571770335,0.5413475889109335,0.22473252626227452,90.76393826555407,0.37214306544283593,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,31,209,0.22114185334004943,0.05019354731525784,0.7380943480861244,0.06190565191387565,0.7578418416118332,0.27929051871084465,31.564224852899617,0.38947890832149634,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,294,209,0.143397787733009,0.047328133306751737,0.7037043959330144,0.09629560406698567,0.5017762948320134,0.1804494657592741,96.16928565815876,0.3103886544901444,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,306,209,0.09943690868440232,0.0250847288676236,0.7574386961722488,0.04256130382775125,0.36554035986092165,0.122690040346915,194.22147339610962,0.20020188459001576,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,full_256,1,256,132,209,0.18478921833377396,0.0301339879053695,0.7046762858851675,0.09532371411483254,0.5980475775874874,0.22725610255428944,128.31301675943666,0.330198220961402,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,211,209,0.17816904636777406,0.04441038676236044,0.7223385167464115,0.07766148325358857,0.5394087926227412,0.22008362716783988,103.15686822964244,0.3449925117017077,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,160,209,0.23532467949958827,0.029713250930356174,0.6702676435406698,0.12973235645933023,0.6516396586610169,0.2908629893959139,105.24136665563265,0.4229903481684581,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,303,209,0.2539450864237029,0.029362706007442854,0.7449162679425837,0.055083732057416346,0.7690627262081804,0.31314038958105034,133.4806011718426,0.5256841434712497,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,17,209,0.4690990301081139,0.05290404040404041,0.6910137559808612,0.10898624401913881,1.5259704802846552,0.5995803546525743,24.71680287025762,0.7561235302467103,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,109,209,0.1558093747988181,0.04294673710792131,0.8328349282296651,-0.03283492822966505,0.65617555927722,0.19224708279342634,53.335723044769615,0.31228612823581764,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,319,209,0.18348497671262068,0.04663244284954811,0.7476076555023924,0.05239234449760766,0.626999325905949,0.22772011586998753,59.228121154045944,0.3513264426274135,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,152,209,0.2010547337369184,0.025613038277511976,0.6994991028708134,0.10050089712918664,0.5954426629136714,0.2489888233554109,81.33362563603232,0.36215351741619384,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,140,209,0.26548407135441743,0.036498205741626794,0.7348609449760766,0.06513905502392348,0.810557411970624,0.3265246916405503,59.6334845476102,0.5323259423310709,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,307,209,0.223709136845954,0.024848817118553974,0.6811079545454546,0.11889204545454546,0.613273826896951,0.2645450277701806,122.51864179484012,0.6016878470541479,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,141,209,0.17956138976476224,0.027024355396065926,0.742822966507177,0.05717703349282299,0.5796197562724557,0.22250505246273122,51.36647177365849,0.368554217150484,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,190,209,0.14108456147139067,0.027752026847421566,0.7050313995215312,0.09496860047846889,0.4312679966811216,0.17560452748918315,22.807218085635792,0.2516507554498802,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,26,209,0.2218397667032638,0.07586971690590111,0.7417015550239234,0.05829844497607661,0.7527233569813122,0.28267662743053,28.569450811906293,0.3892375757196282,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,283,209,0.17887526195446088,0.05140550239234451,0.6526614832535885,0.14733851674641152,0.47810252322745744,0.2219824442584882,33.12327766475495,0.3446611282796866,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,138,209,0.17228848728580956,0.01628870946305158,0.7159464712918661,0.08405352870813398,0.5664782694939191,0.2142474609607508,49.26208080515337,0.3041193145875998,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,207,209,0.18076372283710054,0.03791450691121744,0.7068256578947368,0.09317434210526321,0.5393380043769944,0.22443531681668977,24.99569440344304,0.32746969431470463,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,291,209,0.1565326259496401,0.0577236177565125,0.7464862440191388,0.05351375598086128,0.5277626556659001,0.19383341019630548,66.6054629810404,0.3009339246238202,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,83,209,0.4250612985900807,0.06880067118553962,0.7660735645933014,0.033926435406698596,1.3933012628541983,0.5420842877480014,115.90160152501105,1.0383329988315455,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,87,209,0.24571439959986183,0.05460360180754917,0.6325882177033493,0.16741178229665077,0.5993090618626609,0.2949636235170269,123.34295108443813,0.5173870249020691,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,12,209,0.2015491153987064,0.07969912945241892,0.6885466507177034,0.11145334928229667,0.5619492743715909,0.2520633644902726,18.675701312471233,0.3846353037698295,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,171,209,0.14318680650112814,0.054631844763423705,0.6802482057416268,0.11975179425837323,0.4331021963974551,0.1781787997543429,77.70305274434067,0.25504130430246286,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,169,209,0.16639378460855905,0.03959828548644337,0.6473534688995215,0.15264653110047854,0.4390796007972426,0.20559798183711486,157.20342418907933,0.29880242336046214,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,163,209,0.22751909510487214,0.06092171717171716,0.5970768540669856,0.20292314593301441,0.5791959202943991,0.2836708834440608,305.6579820915843,0.38153092045698117,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,54,209,0.19678017286509084,0.06610513024986708,0.7613636363636364,0.03863636363636369,0.7029334858558975,0.2492087841171945,8.734790154550064,0.3472539145511086,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,181,209,0.14785091470922865,0.03398292131844764,0.6645110645933014,0.1354889354066986,0.4410310420655592,0.18587229684609965,258.55209529000604,0.2675377758651253,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,145,209,0.160835195268085,0.04304475677830942,0.6804724880382775,0.11952751196172251,0.4940844594276474,0.20195772543470134,24.450563554558457,0.2830706494185362,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,227,209,0.14060419458574114,0.026430422647527912,0.7432341507177034,0.056765849282296665,0.4594694835831545,0.1755242029397588,16.520597498382678,0.25988989034020205,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,63,209,0.23429863125450023,0.08488669590643276,0.684995514354067,0.11500448564593302,0.7121019200551054,0.2986773985060922,34.31200842252759,0.4041214161794223,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,289,209,0.21863678676085685,0.017629419191919203,0.7231608851674641,0.07683911483253592,0.5790442182408906,0.26017047129029364,105.076452383014,0.43108704074779386,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,31,209,0.24753734210817804,0.06987639553429026,0.7151241028708134,0.08487589712918664,0.7954005225498186,0.3127316678647319,35.343601095619384,0.43185789275049874,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,294,209,0.16779766336976956,0.05654239766081871,0.6999476674641149,0.10005233253588519,0.5504531266883181,0.21126166295853727,112.59043149942417,0.35300912917094573,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,306,209,0.11467493222805249,0.017002259436469963,0.7643540669856459,0.03564593301435415,0.4030708217892274,0.14177151785086653,224.42794056258134,0.2268867412369234,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,tail_129_256,129,256,132,209,0.20000541429787572,0.04345511031366294,0.6966955741626795,0.10330442583732058,0.6243336269218414,0.24695602387623666,139.4359582616952,0.3592987568135443,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,211,209,0.1273879008060564,0.040296052631578955,0.812200956937799,-0.01220095693779899,0.5115459446212975,0.15953869327146797,74.77844749797474,0.24311502379603625,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,160,209,0.1578913150850398,0.007778442317915999,0.8155651913875598,-0.01556519138755974,0.6489219523321647,0.19746750866740442,71.44859002309553,0.2909893239980557,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,303,209,0.19498018003132425,0.03804492291334397,0.8322368421052632,-0.03223684210526312,0.7552958816402999,0.23820431335551598,101.53801938791594,0.44168250312091517,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,17,209,0.3685230368472499,0.015618354598617747,0.8257326555023924,-0.025732655502392343,1.634998293442827,0.47409945109520557,19.54404039873461,0.6052551779713726,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,109,209,0.11803059724050613,0.03993886230728335,0.8764204545454546,-0.07642045454545454,0.6128637568256956,0.14320227195693386,39.729064313988935,0.22188176417193503,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,319,209,0.14234299670493256,0.013847355130249876,0.8164623205741627,-0.016462320574162637,0.6233148774327597,0.17805466880477683,46.31054861237558,0.2598483362768214,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,152,209,0.14437398334438495,0.00614699627857521,0.7888008373205742,0.01119916267942589,0.561565725106162,0.18082516600555334,59.06757644489051,0.2628855472495592,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,140,209,0.2103525508698129,0.02565124933545987,0.820947966507177,-0.020947966507177007,0.790014985885389,0.2593726308800819,47.36944608368942,0.46264145540288737,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,307,209,0.1249875494696698,0.0184276980329612,0.7568032296650717,0.0431967703349283,0.5092928173726486,0.1508804120816831,69.87718997218393,0.36327173651438655,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,141,209,0.14303285021198772,0.018666932482721943,0.8127242822966507,-0.01272428229665068,0.5323064481178247,0.17651977749158254,40.75052708986273,0.3275024379480507,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,190,209,0.10388903224357743,0.017846225412014884,0.75934509569378,0.0406549043062201,0.3857817912726902,0.12996764463336707,16.879977171500904,0.18321120030026486,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,26,209,0.16189552085376316,0.026918859649122804,0.8527212918660287,-0.0527212918660287,0.7545629333358609,0.207267391041467,20.94801960493389,0.28321536813769116,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,283,209,0.10958897741023947,0.033346624136097826,0.7374401913875598,0.06255980861244026,0.40422159957933634,0.13801298858096228,20.593712072053023,0.21223073484127017,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,138,209,0.13069501000844233,0.006396198830409356,0.7940340909090909,0.005965909090909105,0.5328350451418526,0.16366510767844755,37.631642042734974,0.22869037976025547,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,207,209,0.13097570424155053,0.020054160021265286,0.819078947368421,-0.019078947368420973,0.5292156634299862,0.16418439694239764,18.285460015803434,0.2481921440286521,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,291,209,0.10069791824347021,0.0324727538543328,0.8129485645933014,-0.012948564593301404,0.4685886138539384,0.12249030944664001,42.090389696604895,0.1905761357452771,0.0,0.0
Electricity,R_MC16,92121,ordered,pre_sort_raw_q,block_1,1,64,83,209,0.36876052064846015,0.08975445241892611,0.7776614832535885,0.02233851674641152,1.5251561945124537,0.47217157600033466,100.95375034826223,0.9460923889461403,0.0,0.0
