source,comparison,baseline,candidate,baseline_variant,candidate_variant,window,metric,seed_summary,repeat_seed_count,selection_seed_included,a_mean,b_mean,effect_a_minus_b,relative_gain_percent,ci95_low,ci95_high,bootstrap_seed,bootstrap_reps,block_origins,n_origins,method,positive_favors,quantile_method,scope
Electricity,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,prefix_192,scaled_pinball,fixed_model,0,False,0.1756028335553491,0.17344693974230144,0.0021558938130476634,1.2277101510256307,0.001707470782811862,0.002591665793933799,2424569991,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,prefix_192,scaled_pinball,fixed_model,0,False,0.1734670271489262,0.17270380841378108,0.0007632187351451284,0.4399791405255849,0.00037669923592549944,0.0011114949655679478,3076272957,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,prefix_192,scaled_pinball,fixed_model,0,False,0.16638139712256136,0.16638139712256136,0.0,0.0,0.0,0.0,1767795205,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.1726631708565133,0.1725193575595515,0.00014381329696181195,0.08329124053983916,6.368565201578825e-05,0.00021613396159375774,3486482465,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17217095388790699,0.17217095388790699,0.0,0.0,0.0,0.0,3235582751,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17215256037837623,0.17215256037837623,0.0,0.0,0.0,0.0,3359273017,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.17272736439288577,0.17258355108936949,0.00014381330351630707,0.0832602894288303,6.671697777176713e-05,0.00021554709684871073,1714955169,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_MC16,R_MC16,ordered,affine,prefix_192,scaled_pinball,repeat_mean_92121_92122,2,False,0.1795649360629116,0.17942112275939529,0.00014381330351630878,0.08008985867147413,6.460147866595881e-05,0.00021823465437613573,397672518,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.18046590466885007,0.17898311297005942,0.0014827916987906347,0.8216464497886825,0.0003997542279987115,0.002511280890741708,2292451966,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17898311297005942,0.17870224889005787,0.0002808640800015332,0.15692211144440013,-5.3082910095890615e-05,0.0005731807319841768,1480993586,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17870224889005787,0.17867465995223691,2.7588937820944215e-05,0.015438495034227367,3.7940150616398405e-06,5.853295286626385e-05,2000420014,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17898311297005942,0.17867465995223691,0.0003084530178224774,0.17233638006624452,-1.4694754215714947e-05,0.0005916253400070017,3670245692,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17950747368291378,0.17867465995223691,0.000832813730676849,0.46394376434039214,-0.00029834240592007733,0.0018724940867714342,4178403793,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1793014398060212,0.17867465995223691,0.0006267798537842697,0.34956766351812724,1.8311155489938348e-06,0.0012799680816367172,177360215,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.18708992472435995,0.17867465995223691,0.008415264772122991,4.497978597469223,0.007544537289426815,0.009396767893821953,321814351,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17325414048019164,0.17867465995223691,-0.005420519472045298,-3.128652196721979,-0.007542450389855849,-0.0035752620922497053,1284120766,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,prefix_256,scaled_pinball,fixed_model,0,False,0.18046590466885007,0.17950747368291378,0.000958430985936263,0.5310870148546659,0.0005570992441254989,0.0012793379361217296,2053941996,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17898311297005942,0.1793014398060212,-0.0003183268359617923,-0.17785300002857954,-0.0007315754049872967,7.046816653627329e-05,1742824799,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,prefix_256,scaled_pinball,fixed_model,0,False,0.1842656757216378,0.18046590466885007,0.0037997710527877637,2.062115495958083,0.0031406321544160103,0.004515221965026555,3521775761,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,prefix_256,scaled_pinball,fixed_model,0,False,0.1807296478058286,0.17950747368291378,0.0012221741229147636,0.6762444002700856,0.0006744581729094556,0.0017615159777021354,885137278,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,prefix_256,scaled_pinball,fixed_model,0,False,0.17325414048019164,0.17325414048019164,0.0,0.0,0.0,0.0,1159951746,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1791099024825243,0.17898311297005942,0.00012678951246490738,0.07078866701816121,1.8214789382302897e-05,0.00024247120813918627,737908961,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17856573438272916,0.17870224889005787,-0.00013651450732871066,-0.0764505619180621,-0.0002607510971948068,-4.591486953926317e-06,1026655206,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17853440409814186,0.17867465995223691,-0.00014025585409504078,-0.07855956660204325,-0.00025540185891330137,-7.1000697321481375e-06,3331139701,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17929990708614443,0.1793014398060212,-1.5327198767625285e-06,-0.0008548358455234085,-0.00011763870074150829,0.00013656722056400053,4054751903,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_MC16,R_MC16,ordered,affine,prefix_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.18703424591649612,0.18708992472435995,-5.567880786382182e-05,-0.029769311812918125,-0.00016585514415555993,6.651003934786847e-05,2973037000,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.42423593361062695,0.3871597623668858,0.03707617124374115,8.739516930635695,0.02548656188483983,0.04906929604593863,2189501917,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871597623668858,0.3904814547974796,-0.003321692430593756,-0.8579642704310804,-0.006683127992122226,-0.0001534645492675796,703690850,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3904814547974796,0.39047827257328127,3.1822241982936025e-06,0.0008149488686841838,-3.224279304859147e-05,4.296426232013307e-05,963236128,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871597623668858,0.39047827257328127,-0.0033185102063954626,-0.8571423295922805,-0.006655389496762653,-9.124061253027712e-05,3415774379,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4019915444007014,0.39047827257328127,0.011513271827420108,2.8640582091308335,0.0027525788360152456,0.02094604224190854,3587434134,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.38987396371034233,0.39047827257328127,-0.0006043088629388787,-0.15500108219277017,-0.004135288645479485,0.00397413703346608,2409657839,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4004938712470796,0.39047827257328127,0.010015598673798382,2.5008119706329754,0.005212550196634926,0.01503946587011604,1313567951,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3850994335451283,0.39047827257328127,-0.005378839028152954,-1.3967403116220447,-0.01680921502834893,0.0038559752618183315,276859850,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,raw,raw,full_256,scaled_pinball,fixed_model,0,False,0.42423593361062695,0.4019915444007014,0.022244389209925584,5.2434005343691545,0.019068920886136594,0.025187893487246177,367826121,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,raw,raw,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871597623668858,0.38987396371034233,-0.0027142013434565838,-0.7010546051747273,-0.005554850797946909,-0.00035395754319721747,1919002758,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4851635080094098,0.4264187261656016,0.05874478184380823,12.108244102041752,0.04196652059391025,0.07519926545175662,2233232038,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4264187261656016,0.429623157243167,-0.0032044310775653896,-0.7514752239846367,-0.008157804967301877,0.0016873110144707904,342144424,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.429623157243167,0.429623516228053,-3.5898488603763674e-07,-8.355808572824463e-05,-4.890421227917482e-05,5.924703153459445e-05,1412250899,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4264187261656016,0.429623516228053,-0.003204790062451427,-0.7515594099886769,-0.007813124837425392,0.0015514688339236281,4110904049,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.44913200828059524,0.429623516228053,0.019508492052542174,4.343598695453975,0.00606703085726769,0.03293682541515325,792680736,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.43136704835989753,0.429623516228053,0.0017435321318444788,0.40418760275583626,-0.0038037227584543044,0.009371188257682708,2588607476,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4443242192598615,0.429623516228053,0.01470070303180847,3.308553167841345,0.007242486271531056,0.022536065821787434,3012119054,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.42260351588417994,0.429623516228053,-0.007020000343873103,-1.6611315523927224,-0.022203759757100434,0.0047702478002573274,1403310029,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,raw,raw,tail_129_256,scaled_pinball,fixed_model,0,False,0.4851635080094098,0.44913200828059524,0.036031499728814635,7.426671448693499,0.031621130007372156,0.03993976880780532,3607058788,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,raw,raw,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4264187261656016,0.43136704835989753,-0.0049483221942959055,-1.160437356677953,-0.010038854083800086,-0.0010659177285413308,883862234,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.3364835458439332,0.33106311976202235,0.0054204260819108695,1.6109037570666103,-0.00019911100132888798,0.012122971271198933,1833955845,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33106311976202235,0.335200183189416,-0.0041370634273937236,-1.249629807864906,-0.005526156446873297,-0.002487325333638315,2168321449,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.335200183189416,0.33519567080728246,4.512382133598153e-06,0.0013461753184807424,-1.8406772338665783e-05,2.135981636600411e-05,764693748,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33106311976202235,0.33519567080728246,-0.0041325510452601254,-1.2482668103383794,-0.005564228722279933,-0.0025012508909784503,1930606477,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33648354683605824,0.33519567080728246,0.0012878760287757865,0.3827456173966409,-0.0037833269504514043,0.007681846858012824,859442562,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.3310631206254985,0.33519567080728246,-0.004132550181783952,-1.248266546263463,-0.005549282777976103,-0.0024500012578769622,2622379231,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33106122261369564,0.33519567080728246,-0.004134448193586822,-1.2488470141400922,-0.005571031925935964,-0.0025251027157299675,1868682186,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.3315603846622968,0.33519567080728246,-0.0036352861449856226,-1.0964175194477048,-0.012346289426572628,0.005255068213076359,1611591804,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,raw,raw,block_1,scaled_pinball,fixed_model,0,False,0.3364835458439332,0.33648354683605824,-9.921250422030003e-10,-2.948509828956584e-07,-2.1828433116702455e-09,3.806560291563372e-10,1581265723,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,raw,raw,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.33106311976202235,0.3310631206254985,-8.634761741013022e-10,-2.608191980798083e-07,-1.61666961641845e-09,2.580251957054963e-11,3342477973,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3901331725797548,0.3647384773743176,0.02539469520543722,6.509237611740334,0.015098547508040655,0.03714954234468942,1973381402,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3647384773743176,0.3674793215141681,-0.002740844139850489,-0.7514546201928848,-0.006420926260482196,0.0007919384441993616,1720681169,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3674793215141681,0.36747038702973644,8.934484431632821e-06,0.002431289030038212,-3.351342507540873e-05,6.094727940516177e-05,1948602600,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3647384773743176,0.36747038702973644,-0.0027319096554188566,-0.7490050611291001,-0.006495242782356819,0.0010118426635980537,3233887795,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3732186142055568,0.36747038702973644,0.0057482271758202775,1.5401769785936612,-0.0011801779242046292,0.013229465308057718,353712115,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.36569863749607595,0.36747038702973644,-0.0017717495336605315,-0.4844834932368439,-0.00587054277075072,0.0023310609119601504,2300457752,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3822658238548998,0.36747038702973644,0.014795436825163367,3.8704576506372192,0.010261982960449785,0.01959648245231884,3545819604,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3636303177498565,0.36747038702973644,-0.003840069279879984,-1.0560366098300942,-0.013995635129604403,0.004738306788821346,3854016399,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,raw,raw,block_2,scaled_pinball,fixed_model,0,False,0.3901331725797548,0.3732186142055568,0.016914558374198085,4.335585785323151,0.01332693475535456,0.02106814030753266,94470839,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,raw,raw,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.3647384773743176,0.36569863749607595,-0.0009601601217583246,-0.26324618358620494,-0.003023438258941021,0.00091795106118329,986210974,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,raw,raw,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.4644140016814573,0.41108501500360156,0.05332898667785572,11.483070382196228,0.03476385381784263,0.07015793541991074,1556473725,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,raw,raw,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.41108501500360156,0.41576263359891685,-0.004677618595315175,-1.137871346459611,-0.009671128335336855,-0.00036272347509183194,2860356393,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,raw,raw,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.41576263359891685,0.41577455495131305,-1.1921352396253664e-05,-0.0028673457961001145,-5.728369142414128e-05,3.91691357379993e-05,2361266506,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,raw,raw,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.41108501500360156,0.41577455495131305,-0.004689539947711429,-1.1407713189619288,-0.009334529133253871,-0.0002749932285575104,2916667110,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.4317291882964411,0.41577455495131305,0.015954633345128044,3.695518806148684,0.0029980998155631077,0.02827320795977659,2147630070,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,raw,raw,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.41522195846003634,0.41577455495131305,-0.0005525964912766892,-0.13308460210682105,-0.0065603472319600824,0.005991614249717943,2697871352,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,raw,raw,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.43098594156499614,0.41577455495131305,0.015211386613683105,3.529439164174942,0.008974080296523863,0.021915128577895706,3081389461,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
