panel,kind,condition,arm,seed,nmae,mae,normalized_mse,pinball,crossing
electricity,shape,STEP12_D17,M_RECENCY,81552,0.30570405095638603,20.426053756255513,0.26408299014919007,0.2527717971396517,0.00018310546875
electricity,shape,STEP12_D17,M_RECENCY,81553,0.28038806596927285,18.679006350997795,0.23243134271319715,0.22982198763105205,7.2479248046875e-05
electricity,shape,STEP12_D17,M_ROTATE16,81551,0.3087463829060242,20.46762489045761,0.2737735636969984,0.25215402528229974,0.0001983642578125
electricity,shape,STEP12_D17,M_ROTATE16,81552,0.3086102708948433,20.519605193368537,0.2686847531951759,0.2551590033475824,0.000507354736328125
electricity,shape,STEP12_D17,M_ROTATE16,81553,0.2836384789771271,18.798112879903957,0.23724559348679974,0.2314904533607478,0.000102996826171875
electricity,shape,STEP12_D17,PERSISTENCE,0,0.5094778238051496,41.91894596344616,0.7546104342632074,0.5094778238051496,0.0
electricity,shape,STEP12_D17,RECENCY_W_C3_G,81551,0.29914785147539924,19.700254288597215,0.2627115559406858,0.24558621542875683,0.0002593994140625
electricity,shape,STEP12_D17,RECENCY_W_C3_G,81552,0.30646938218568714,20.429332052204693,0.2666570664867075,0.2535636015232372,0.000179290771484375
electricity,shape,STEP12_D17,RECENCY_W_C3_G,81553,0.280246058242579,18.675316991992094,0.2321241827734126,0.22969279908088225,7.2479248046875e-05
electricity,shape,STEP12_D17,SEASONAL,0,1.6378293744702785,122.96963549984358,10.10653907919782,1.6378293744702785,0.0
electricity,shape,STEP12_D63,C0,81551,0.22575964139135749,15.364967168408434,0.17839632193640806,0.18317828630921978,2.6702880859375e-05
electricity,shape,STEP12_D63,C0,81552,0.21207998090346417,14.313653775212275,0.1680005174671115,0.17419107073203538,0.00038909912109375
electricity,shape,STEP12_D63,C0,81553,0.23310435890064282,16.019386745079725,0.18236305240087922,0.1894838600114525,1.52587890625e-05
electricity,shape,STEP12_D63,C2,81551,0.22401693357117944,15.244009353972244,0.17326515313756313,0.18153044529092197,0.0002899169921875
electricity,shape,STEP12_D63,C2,81552,0.20870337557453708,14.156927107377358,0.16463790024511457,0.17147495578102537,0.0008392333984375
electricity,shape,STEP12_D63,C2,81553,0.22427806795008892,15.254313499310879,0.1732363057422409,0.18284717086150276,0.000156402587890625
electricity,shape,STEP12_D63,C3,81551,0.22143728812210636,15.040737799325537,0.17132195008705214,0.17964694220611735,0.00022125244140625
electricity,shape,STEP12_D63,C3,81552,0.21722091871764349,14.818850706280175,0.17041845968126004,0.17683001061800793,0.000583648681640625
