panel,kind,condition,comparison,A,B,C,D,total,gate,weights,interaction,total_low,total_high,gate_low,gate_high,weights_low,weights_high
electricity,standard,REFERENCE,C3_vs_C2_fixed1024,0.16763643365549882,0.16767346128472083,0.16739231624868126,0.1674518615795615,-0.0001845720759373337,4.828648005111846e-05,-0.00023285855598845218,2.2517701658231193e-05,-0.00034080375754390254,-1.6629496374277777e-05,-0.0001027269486916369,0.00022786933787381281,-0.0003456385775940627,-0.00010941443881415666
electricity,standard,SHIFT4,C3_vs_C2_fixed1024,0.1894722662545647,0.18959318777490064,0.1903244572181136,0.18981737106707053,0.00034510481250582536,-0.00019308231535357379,0.0005381871278593992,-0.0006280076713790217,-6.998262583639837e-05,0.0007734813998286178,-0.0007036631684413351,0.00031790646779888775,9.17230792253667e-05,0.0009720848743184712
electricity,standard,SHIFT8,C3_vs_C2_fixed1024,0.20148252025854155,0.20336666642474,0.20411523062533965,0.20433322818342256,0.002850707924881013,0.001051071862140679,0.001799636062740334,-0.0016661486081155363,0.00208305688809598,0.003636160679734856,-1.2784015922617101e-05,0.0021729345418277307,0.00098942820656238,0.0026070099577459047
electricity,standard,SHIFT_POINT,C3_vs_C2_fixed1024,0.19374130980050955,0.19390702847426636,0.19458939411760823,0.1941606886089937,0.0004193788084841388,-0.00013149341742886567,0.0005508722259130044,-0.0005944241823713503,2.0227015220924267e-05,0.000807907436712256,-0.0006181659125152651,0.0003835319443133307,0.00019294674431626636,0.0009187253070187794
electricity_transfer,shape,PAIRED_SHIFT8_D32,C3_vs_C2_fixed1024,0.36000650712280424,0.36290981165136155,0.3720165997905421,0.3704882917544657,0.01048178463166144,0.0006874982462404533,0.009794286385420986,-0.004431612564633702,0.009130464275444788,0.011754345786048047,-0.002324906502759189,0.003975608052850034,0.007143036049840358,0.012271256843300162
electricity_transfer,shape,PULSE8_D32,C3_vs_C2_fixed1024,7.050438556609067,7.046313220102931,7.037077349374901,7.002570902114168,-0.04786765449489927,-0.01931589188343441,-0.02855176261146486,-0.03038111075459682,-0.0489767180344,-0.04673851075922959,-0.02015160766231716,-0.018509834337194477,-0.029796653278297447,-0.02735482862825115
electricity_transfer,shape,RAMP8_D32,C3_vs_C2_fixed1024,0.8918787027860454,0.9171495289336806,0.8895577884781759,0.9237879018110692,0.03190919902502376,0.02975046974026424,0.0021587292847595196,0.008959287185258069,0.029951163091868255,0.033874856973986935,0.027941273091547796,0.03149614402751067,-0.0006417397356633173,0.004914743340528869
electricity_transfer,shape,STEP12_D17,C3_vs_C2_fixed1024,0.5396881494579832,0.5415067131552911,0.5646622498177425,0.5716275405459708,0.0319393910879876,0.004391927212768099,0.027547463875219502,0.0051467270309203395,0.028864165642476465,0.03483562617575831,0.0005475555856951198,0.00836049179433467,0.024799285780795426,0.030141619128456344
electricity_transfer,shape,STEP12_D63,C3_vs_C2_fixed1024,0.40822936921208114,0.43318543486580824,0.41269109606741067,0.4047733914585539,-0.0034559777535272396,0.008519180522435166,-0.011975158275962405,-0.03287377026258387,-0.005581958498063033,-0.0014702243347702955,0.006374225407831134,0.010576435331892288,-0.015161297383495483,-0.008767126305420068
electricity_transfer,shape,STEP6_D17,C3_vs_C2_fixed1024,0.39665473367086873,0.4015558251209867,0.40656704494493723,0.4082626612859472,0.01160792761507845,0.00329835389556396,0.00830957371951449,-0.0032054751091080136,0.010124109179433812,0.01298061072823443,0.0009146099674300918,0.005711968858667429,0.006558539917434858,0.00991943051932989
