key,arm,seed,selected,variant,window,scaled_pinball,raw_mae,scaled_rmse,coverage80,scaled_width80,pce,crossing
CONTINUATION_s92241_fixed512,CONTINUATION,92241,False,ordered,block1,0.16733701131836035,2.2040433872047127,0.44763517433762423,0.9242589613970589,0.7578324506160798,0.09181219362745097,0.0
CONTINUATION_s92241_fixed512,CONTINUATION,92241,False,ordered,block2,0.1216592830057965,1.6044856801317484,0.3790203136679875,0.8537166819852942,0.49420615237671084,0.03654067095588235,0.0
CONTINUATION_s92241_fixed512,CONTINUATION,92241,False,ordered,full128,0.1444981471620784,1.9042645336682307,0.4147610086102041,0.8889878216911765,0.6260193014963955,0.061174619587418294,0.0
CONTINUATION_s92242,CONTINUATION,92242,True,raw,block1,0.16737719454198619,2.20442044652996,0.44763710802069956,0.9227079503676471,0.7577512766982508,0.09040798611111109,0.02471923828125
CONTINUATION_s92242,CONTINUATION,92242,True,raw,block2,0.1210301963520721,1.5933431397747615,0.37559084683348604,0.8721852022058824,0.4848530188444162,0.04618310866013073,0.0
CONTINUATION_s92242,CONTINUATION,92242,True,raw,full128,0.14420369544702916,1.8988817931523607,0.4131961894280538,0.8974465762867647,0.6213021477713335,0.061563648897058815,0.012359619140625
CONTINUATION_s92242,CONTINUATION,92242,True,ordered,block1,0.16733701131836035,2.2040433872047127,0.44763517433762423,0.9242589613970589,0.7578324506160798,0.09181219362745097,0.0
CONTINUATION_s92242,CONTINUATION,92242,True,ordered,block2,0.1210301963520721,1.5933431397747615,0.37559084683348604,0.8721852022058824,0.4848530188444162,0.04618310866013073,0.0
CONTINUATION_s92242,CONTINUATION,92242,True,ordered,full128,0.14418360383521622,1.898693263489737,0.4131951416739772,0.8982220818014706,0.621342734730248,0.06229447508169935,0.0
CONTINUATION_s92242,CONTINUATION,92242,True,affine,block1,0.16733701131836035,2.2040433872047127,0.44763517433762423,0.9242589613970589,0.7578324506160798,0.09181219362745097,0.0
CONTINUATION_s92242,CONTINUATION,92242,True,affine,block2,0.1210301963520721,1.5933431397747615,0.37559084683348604,0.8721852022058824,0.4848530188444162,0.04618310866013073,0.0
CONTINUATION_s92242,CONTINUATION,92242,True,affine,full128,0.14418360383521622,1.898693263489737,0.4131951416739772,0.8982220818014706,0.621342734730248,0.06229447508169935,0.0
CONTINUATION_s92242_fixed512,CONTINUATION,92242,False,raw,block1,0.16737719454198619,2.20442044652996,0.44763710802069956,0.9227079503676471,0.7577512766982508,0.09040798611111109,0.02471923828125
CONTINUATION_s92242_fixed512,CONTINUATION,92242,False,raw,block2,0.12221493333534336,1.6038975044725436,0.38456006423558875,0.8492359834558824,0.47949454975993955,0.04616779003267974,0.0
CONTINUATION_s92242_fixed512,CONTINUATION,92242,False,raw,full128,0.14479606393866473,1.9041589755012518,0.4173043179974497,0.8859719669117647,0.6186229132290952,0.05069316789215686,0.012359619140625
CONTINUATION_s92242_fixed512,CONTINUATION,92242,False,ordered,block1,0.16733701131836035,2.2040433872047127,0.44763517433762423,0.9242589613970589,0.7578324506160798,0.09181219362745097,0.0
CONTINUATION_s92242_fixed512,CONTINUATION,92242,False,ordered,block2,0.12221493333534336,1.6038975044725436,0.38456006423558875,0.8492359834558824,0.47949454975993955,0.04616779003267974,0.0
CONTINUATION_s92242_fixed512,CONTINUATION,92242,False,ordered,full128,0.14477597232685183,1.9039704458386282,0.4173032797802675,0.8867474724264706,0.6186635001880098,0.051455907883986934,0.0
F0_NATIVE,F0_NATIVE,0,True,raw,block1,0.16737719454198619,2.20442044652996,0.44763710802069956,0.9227079503676471,0.7577512766982508,0.09040798611111109,0.02471923828125
F0_NATIVE,F0_NATIVE,0,True,raw,block2,0.1261566490955197,1.654374950607395,0.3652725306804117,0.8624770220588235,0.43110570742341636,0.09913832720588235,0.0
F0_NATIVE,F0_NATIVE,0,True,raw,full128,0.14676692181875295,1.9293976985686774,0.40854419681210996,0.8925924862132353,0.5944284920608336,0.0930376838235294,0.012359619140625
F0_NATIVE,F0_NATIVE,0,True,ordered,block1,0.16733701131836035,2.2040433872047127,0.44763517433762423,0.9242589613970589,0.7578324506160798,0.09181219362745097,0.0
F0_NATIVE,F0_NATIVE,0,True,ordered,block2,0.1261566490955197,1.654374950607395,0.3652725306804117,0.8624770220588235,0.43110570742341636,0.09913832720588235,0.0
F0_NATIVE,F0_NATIVE,0,True,ordered,full128,0.14674683020694002,1.9292091689060538,0.4085431386961053,0.8933679917279411,0.5944690790197481,0.09364149305555555,0.0
F0_NATIVE,F0_NATIVE,0,True,affine,block1,0.16733701131836035,2.2040433872047127,0.44763517433762423,0.9242589613970589,0.7578324506160798,0.09181219362745097,0.0
F0_NATIVE,F0_NATIVE,0,True,affine,block2,0.12365074686281485,1.654374950607395,0.3652725306804117,0.9328469669117647,0.5388821342792705,0.11250957414215684,0.0
F0_NATIVE,F0_NATIVE,0,True,affine,full128,0.1454938790905876,1.9292091689060538,0.4085431386961053,0.9285529641544118,0.6483572924476751,0.10188642514297386,0.0
SHARED_s92241,SHARED,92241,True,raw,block1,0.16830008113877498,2.194426324648676,0.46488403819712476,0.8815774356617647,0.7567111960345694,0.03828635620915033,0.0706787109375
SHARED_s92241,SHARED,92241,True,raw,block2,0.12213131462491059,1.576572469394384,0.3871983544410178,0.8619025735294118,0.47554611141069003,0.06280828737745098,0.0
SHARED_s92241,SHARED,92241,True,raw,full128,0.14521569788184277,1.88549939702153,0.42782585143780516,0.8717400045955882,0.6161286537226298,0.047480404922385616,0.03533935546875
SHARED_s92241,SHARED,92241,True,ordered,block1,0.16814499618249235,2.192415819269279,0.46487680663068254,0.9013384650735294,0.7572850654023805,0.04746732026143791,0.0
SHARED_s92241,SHARED,92241,True,ordered,block2,0.12213131462491059,1.576572469394384,0.3871983544410178,0.8619025735294118,0.47554611141069003,0.06280828737745098,0.0
SHARED_s92241,SHARED,92241,True,ordered,full128,0.14513815540370145,1.8844941443318315,0.4278219160390841,0.8816205193014706,0.6164155884065352,0.051190065870098035,0.0
SHARED_s92241,SHARED,92241,True,affine,block1,0.16814499618249235,2.192415819269279,0.46487680663068254,0.9013384650735294,0.7572850654023805,0.04746732026143791,0.0
SHARED_s92241,SHARED,92241,True,affine,block2,0.12213131462491059,1.576572469394384,0.3871983544410178,0.8619025735294118,0.47554611141069003,0.06280828737745098,0.0
SHARED_s92241,SHARED,92241,True,affine,full128,0.14513815540370145,1.8844941443318315,0.4278219160390841,0.8816205193014706,0.6164155884065352,0.051190065870098035,0.0
SHARED_s92241_fixed512,SHARED,92241,False,raw,block1,0.16804846685709773,2.199278335406742,0.4573384239850431,0.8724437040441176,0.7762890049415874,0.04016671772875816,0.08316937614889706
SHARED_s92241_fixed512,SHARED,92241,False,raw,block2,0.12109206623951106,1.591226766521686,0.37611932560153927,0.8661534926470589,0.49774032427888315,0.041817299836601304,0.0
SHARED_s92241_fixed512,SHARED,92241,False,raw,full128,0.1445702665483044,1.895252550964214,0.4187268374045423,0.8692985983455882,0.6370146646102351,0.036896829044117646,0.04158468807444853
SHARED_s92241_fixed512,SHARED,92241,False,ordered,block1,0.16784153600599466,2.1971077938364942,0.4573308708248304,0.9009363511029411,0.7771370486395658,0.05225822099673202,0.0
SHARED_s92241_fixed512,SHARED,92241,False,ordered,block2,0.12109206623951106,1.591226766521686,0.37611932560153927,0.8661534926470589,0.49774032427888315,0.041817299836601304,0.0
SHARED_s92241_fixed512,SHARED,92241,False,ordered,full128,0.14446680112275284,1.89416728017909,0.4187227064506175,0.883544921875,0.6374386864592244,0.04316023284313726,0.0
SHARED_s92242,SHARED,92242,True,raw,block1,0.16751742670493192,2.189784815597892,0.46162587541392397,0.8726447610294118,0.7481976168588496,0.036227915645424824,0.07885024126838236
SHARED_s92242,SHARED,92242,True,raw,block2,0.12095369528625616,1.5828425945103792,0.3774590066035999,0.8563591452205882,0.46973181098705413,0.039797155841503264,0.0
SHARED_s92242,SHARED,92242,True,raw,full128,0.14423556099559404,1.8863137050541354,0.4216670103311675,0.864501953125,0.6089647139229519,0.037125331903594766,0.03942512063419118
SHARED_s92242,SHARED,92242,True,ordered,block1,0.16734096553971622,2.187481834883195,0.4616182816040031,0.896484375,0.7488899465117473,0.04686670241013072,0.0
SHARED_s92242,SHARED,92242,True,ordered,block2,0.12095369528625616,1.5828425945103792,0.3774590066035999,0.8563591452205882,0.46973181098705413,0.039797155841503264,0.0
SHARED_s92242,SHARED,92242,True,ordered,full128,0.14414733041298616,1.885162214696787,0.4216628472744797,0.8764217601102942,0.6093108787494007,0.04272811989379085,0.0
SHARED_s92242,SHARED,92242,True,affine,block1,0.16734096553971622,2.187481834883195,0.4616182816040031,0.896484375,0.7488899465117473,0.04686670241013072,0.0
SHARED_s92242,SHARED,92242,True,affine,block2,0.12095369528625616,1.5828425945103792,0.3774590066035999,0.8563591452205882,0.46973181098705413,0.039797155841503264,0.0
SHARED_s92242,SHARED,92242,True,affine,full128,0.14414733041298616,1.885162214696787,0.4216628472744797,0.8764217601102942,0.6093108787494007,0.04272811989379085,0.0
SHARED_s92242_fixed512,SHARED,92242,False,raw,block1,0.16878769392831106,2.2042761979139547,0.4617973388665084,0.8441233915441176,0.7624360760538936,0.033310993668300655,0.08678122127757353
SHARED_s92242_fixed512,SHARED,92242,False,raw,block2,0.12211114855390004,1.5963698164907114,0.3825704338935446,0.8611270680147058,0.48576950679040953,0.041216043709150316,0.0
SHARED_s92242_fixed512,SHARED,92242,False,raw,full128,0.14544942124110552,1.9003230072023332,0.42405927217602235,0.8526252297794118,0.6241027914221515,0.035224226409313726,0.04339061063878676
SHARED_s92242_fixed512,SHARED,92242,False,ordered,block1,0.1685688517461774,2.202244530358765,0.46178980059773217,0.8790211397058824,0.763329927316279,0.04234260110294118,0.0
SHARED_s92242_fixed512,SHARED,92242,False,ordered,block2,0.12211114855390004,1.5963698164907114,0.3825704338935446,0.8611270680147058,0.48576950679040953,0.041216043709150316,0.0
SHARED_s92242_fixed512,SHARED,92242,False,ordered,full128,0.1453400001500387,1.8993071734247384,0.424055160748139,0.8700741038602942,0.6245497170533443,0.04141359017565359,0.0
