key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7440,0.21547708990525988
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7464,0.19928588942578518
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7488,0.06771875281791148
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7512,0.09157432381919861
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7536,0.1728408059981388
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7560,0.26796947446060454
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7584,0.18374536768814853
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7608,0.07460215445398344
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7632,0.10533575145677018
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7656,0.1237175697426649
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7680,0.1454089317379911
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7704,0.1267243725185569
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7728,0.08836017935311255
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7752,0.0784366132694267
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7776,0.08011659295158902
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7800,0.11634963357766437
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7824,0.1597843616977489
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7848,0.1516073750777298
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7872,0.10323986904263135
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7896,0.12880980295118372
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7920,0.12049381145219351
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7944,0.0938784860181657
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7968,0.0813441207827335
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7992,0.12597233099886967
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8016,0.13513945590054557
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8040,0.07945377806460197
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8064,0.09591588769067488
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8088,0.0950092481813118
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8112,0.08690366527963889
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8136,0.08960632359812981
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8160,0.0928125717302766
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8184,0.09649386828891826
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8208,0.11976716897140766
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8232,0.09529178763473242
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8256,0.0780503824210772
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8280,0.0625804129345795
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8304,0.05424504579430637
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8328,0.06432734727448587
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8352,0.07012449695589915
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8376,0.0990743461630813
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8400,0.17525194808809902
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8424,0.23275922582188086
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8448,0.16632405364850492
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8472,0.11706976169609087
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8496,0.14247954518857328
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8520,0.15397698596130333
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8544,0.11920617469715597
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8568,0.0661212536574422
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8592,0.08680031939381487
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,8616,0.1626259775171788
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7008,0.15597034170815582
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7032,0.16147583108924835
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7056,0.20765914594998736
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7080,0.22445737118353265
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7104,0.20600935041005455
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7128,0.2108766458247543
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7152,0.16386171982877537
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7176,0.16195790444588784
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7200,0.1775391537850085
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7224,0.1546854419024274
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7248,0.15899847847356835
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,7272,0.16005215852815052
