panel,kind,arm,trained_b,received_b,i,o,condition,nmae,pinball
electricity_transfer,standard,C3,81551,81551,81551,81551,BURST8,0.2671665109022366,0.2155534842327104
electricity_transfer,standard,C3,81551,81551,81551,81551,FAULT,0.25855354970993416,0.20769763490338092
electricity_transfer,standard,C3,81551,81551,81551,81551,POINT16,0.24950477504134355,0.19968688705239038
electricity_transfer,standard,C3,81551,81551,81551,81551,POINT4,0.2437151659554896,0.19522047343944499
electricity_transfer,standard,C3,81551,81551,81551,81551,POINT8,0.24613736813179354,0.19691793622039086
electricity_transfer,standard,C3,81551,81551,81551,81551,REFERENCE,0.24193403824100443,0.19412854798677973
electricity_transfer,standard,C3,81551,81551,81551,81551,SHIFT4,0.31788593936811904,0.25440417628938305
electricity_transfer,standard,C3,81551,81551,81551,81551,SHIFT8,0.360663576342549,0.2903893800207668
electricity_transfer,standard,C3,81551,81551,81551,81551,SHIFT_POINT,0.3343680757312074,0.267055413718745
electricity_transfer,standard,C3,81551,81551,81551,81552,BURST16,0.29104606500089053,0.2357288280381349
electricity_transfer,standard,C3,81551,81551,81551,81552,BURST4,0.252885066455518,0.20278629714557736
electricity_transfer,standard,C3,81551,81551,81551,81552,BURST8,0.2668222677163173,0.21543042157568337
electricity_transfer,standard,C3,81551,81551,81551,81552,FAULT,0.2582650490126611,0.20759555720744335
electricity_transfer,standard,C3,81551,81551,81551,81552,POINT16,0.24927662191681657,0.19959034728353117
electricity_transfer,standard,C3,81551,81551,81551,81552,POINT4,0.24358651345231935,0.19518061190328312
electricity_transfer,standard,C3,81551,81551,81551,81552,POINT8,0.24597375953410502,0.1968568372984501
electricity_transfer,standard,C3,81551,81551,81551,81552,REFERENCE,0.24179717175184012,0.1940856002717585
electricity_transfer,standard,C3,81551,81551,81551,81552,SHIFT4,0.31781921334801794,0.25416414207335375
electricity_transfer,standard,C3,81551,81551,81551,81552,SHIFT8,0.3573739530204098,0.28765602722080075
electricity_transfer,standard,C3,81551,81551,81551,81552,SHIFT_POINT,0.33385350773921374,0.26655070042891954
electricity_transfer,standard,C3,81551,81551,81552,81551,BURST16,0.2901734615005466,0.23469811448486855
electricity_transfer,standard,C3,81551,81551,81552,81551,BURST4,0.25293368425067375,0.20270956650845448
electricity_transfer,standard,C3,81551,81551,81552,81551,BURST8,0.2667600100034235,0.21514939841636055
electricity_transfer,standard,C3,81551,81551,81552,81551,FAULT,0.2581090124161495,0.20730354636567438
electricity_transfer,standard,C3,81551,81551,81552,81551,POINT16,0.24916946599882814,0.19936275813219664
electricity_transfer,standard,C3,81551,81551,81552,81551,POINT4,0.24363436945365874,0.19513209832305403
electricity_transfer,standard,C3,81551,81551,81552,81551,POINT8,0.24598308328976598,0.19676934232911214
electricity_transfer,standard,C3,81551,81551,81552,81551,REFERENCE,0.24189001558118914,0.19409187577951223
electricity_transfer,standard,C3,81551,81551,81552,81551,SHIFT4,0.31863883927515707,0.25522218658076745
electricity_transfer,standard,C3,81551,81551,81552,81551,SHIFT8,0.36124024241006863,0.2909230935776239
electricity_transfer,standard,C3,81551,81551,81552,81551,SHIFT_POINT,0.33514172716345075,0.2678981651001657
electricity_transfer,standard,C3,81551,81551,81552,81552,BURST16,0.2891998816751677,0.23403578313960832
electricity_transfer,standard,C3,81551,81551,81552,81552,BURST4,0.2525479637547292,0.20244813248989274
electricity_transfer,standard,C3,81551,81551,81552,81552,BURST8,0.26626643446152903,0.21482709651533455
electricity_transfer,standard,C3,81551,81551,81552,81552,FAULT,0.2576892126483042,0.20702410876730076
electricity_transfer,standard,C3,81551,81551,81552,81552,POINT16,0.24889160528542043,0.19918368794139737
electricity_transfer,standard,C3,81551,81551,81552,81552,POINT4,0.24346836604901764,0.19501968706256048
electricity_transfer,standard,C3,81551,81551,81552,81552,POINT8,0.24576102466396116,0.19663026545501114
electricity_transfer,standard,C3,81551,81551,81552,81552,REFERENCE,0.241733614284491,0.19398412427650957
electricity_transfer,standard,C3,81551,81551,81552,81552,SHIFT4,0.3181159118959758,0.25465976592625855
electricity_transfer,standard,C3,81551,81551,81552,81552,SHIFT8,0.35819482457285584,0.288182504949311
electricity_transfer,standard,C3,81551,81551,81552,81552,SHIFT_POINT,0.33448750384618914,0.2673448285393351
electricity_transfer,standard,C3,81551,81552,81551,81551,BURST16,0.28682524727832076,0.2322786984579455
electricity_transfer,standard,C3,81551,81552,81551,81551,BURST4,0.24959546304716373,0.19964227904287052
electricity_transfer,standard,C3,81551,81552,81551,81551,BURST8,0.2653204862216168,0.2136629679278084
electricity_transfer,standard,C3,81551,81552,81551,81551,FAULT,0.25510421443255693,0.20476577732698964
electricity_transfer,standard,C3,81551,81552,81551,81551,POINT16,0.24695073529672995,0.19766327702575187
electricity_transfer,standard,C3,81551,81552,81551,81551,POINT4,0.23961712045186162,0.19166222309706044
electricity_transfer,standard,C3,81551,81552,81551,81551,POINT8,0.24231623429964863,0.19368521841050104
electricity_transfer,standard,C3,81551,81552,81551,81551,REFERENCE,0.2383441247648031,0.19085743389667015
electricity_transfer,standard,C3,81551,81552,81551,81551,SHIFT4,0.3275522607864655,0.2631712271208118
electricity_transfer,standard,C3,81551,81552,81551,81551,SHIFT8,0.43306022071049577,0.3518575168836788
electricity_transfer,standard,C3,81551,81552,81551,81551,SHIFT_POINT,0.34308033886611955,0.27458232917241404
electricity_transfer,standard,C3,81551,81552,81551,81552,BURST16,0.2864057762902822,0.232104453401844
electricity_transfer,standard,C3,81551,81552,81551,81552,BURST4,0.24936347011373902,0.19954803604303864
electricity_transfer,standard,C3,81551,81552,81551,81552,BURST8,0.26497538478829025,0.21350269098085947
electricity_transfer,standard,C3,81551,81552,81551,81552,FAULT,0.2548885343889794,0.20468638798457947
electricity_transfer,standard,C3,81551,81552,81551,81552,POINT16,0.24674442852814676,0.1975619275614012
electricity_transfer,standard,C3,81551,81552,81551,81552,POINT4,0.2395991761252162,0.1917096233143026
electricity_transfer,standard,C3,81551,81552,81551,81552,POINT8,0.24224297048820195,0.19369159660603089
electricity_transfer,standard,C3,81551,81552,81551,81552,REFERENCE,0.23833892131982087,0.1909213276920382
electricity_transfer,standard,C3,81551,81552,81551,81552,SHIFT4,0.32434617819397266,0.2604660707642955
electricity_transfer,standard,C3,81551,81552,81551,81552,SHIFT8,0.4207545248020301,0.3415831689624544
electricity_transfer,standard,C3,81551,81552,81551,81552,SHIFT_POINT,0.3410709301856604,0.2729157438530362
electricity_transfer,standard,C3,81551,81552,81552,81551,BURST16,0.28582482590762126,0.23140530909207788
electricity_transfer,standard,C3,81551,81552,81552,81551,BURST4,0.24923446201729382,0.19930455509874556
electricity_transfer,standard,C3,81551,81552,81552,81551,BURST8,0.26502953512305766,0.21333798595402842
electricity_transfer,standard,C3,81551,81552,81552,81551,FAULT,0.25472562296036944,0.20440053818327722
electricity_transfer,standard,C3,81551,81552,81552,81551,POINT16,0.246639681504526,0.19735618710321493
electricity_transfer,standard,C3,81551,81552,81552,81551,POINT4,0.23948603361999857,0.19151293617412787
electricity_transfer,standard,C3,81551,81552,81552,81551,POINT8,0.24213919958971922,0.1934862556774687
electricity_transfer,standard,C3,81551,81552,81552,81551,REFERENCE,0.23824613510368697,0.19073982210922177
electricity_transfer,standard,C3,81551,81552,81552,81551,SHIFT4,0.3309856922485548,0.2658497020146685
electricity_transfer,standard,C3,81551,81552,81552,81551,SHIFT8,0.42885929716326116,0.3479089430748934
electricity_transfer,standard,C3,81551,81552,81552,81551,SHIFT_POINT,0.34665742576476954,0.2772846212506062
electricity_transfer,standard,C3,81551,81552,81552,81552,BURST16,0.2853232699575682,0.2310698341249403
electricity_transfer,standard,C3,81551,81552,81552,81552,BURST4,0.2490096970590831,0.19917286202277046
electricity_transfer,standard,C3,81551,81552,81552,81552,BURST8,0.26463630467256466,0.21308824829658343
electricity_transfer,standard,C3,81551,81552,81552,81552,FAULT,0.25446528850409006,0.20423730365052786
electricity_transfer,standard,C3,81551,81552,81552,81552,POINT16,0.2463689500729996,0.19717419094646632
electricity_transfer,standard,C3,81551,81552,81552,81552,POINT4,0.2394438502704525,0.19150431971095433
electricity_transfer,standard,C3,81551,81552,81552,81552,POINT8,0.2420096589918722,0.19341436680145227
electricity_transfer,standard,C3,81551,81552,81552,81552,REFERENCE,0.23823506562511088,0.19075249944190742
electricity_transfer,standard,C3,81551,81552,81552,81552,SHIFT4,0.3284466226003149,0.2637062543642197
electricity_transfer,standard,C3,81551,81552,81552,81552,SHIFT8,0.41685361563650775,0.33778174071763506
electricity_transfer,standard,C3,81551,81552,81552,81552,SHIFT_POINT,0.345386170702887,0.2762573299345021
electricity_transfer,standard,C3,81552,81551,81551,81551,BURST16,0.29531436349750395,0.23946763310300992
electricity_transfer,standard,C3,81552,81551,81551,81551,BURST4,0.25769564919422777,0.2070821432019627
electricity_transfer,standard,C3,81552,81551,81551,81551,BURST8,0.2701295360534126,0.2185328179529819
electricity_transfer,standard,C3,81552,81551,81551,81551,FAULT,0.2622985599953734,0.21115912505434423
electricity_transfer,standard,C3,81552,81551,81551,81551,POINT16,0.25282229713460513,0.20257620028936915
electricity_transfer,standard,C3,81552,81551,81551,81551,POINT4,0.24776348410064422,0.19888521372849913
electricity_transfer,standard,C3,81552,81551,81551,81551,POINT8,0.2500660299918466,0.20041074205024256
electricity_transfer,standard,C3,81552,81551,81551,81551,REFERENCE,0.2455770936523942,0.19751394082506585
electricity_transfer,standard,C3,81552,81551,81551,81551,SHIFT4,0.337519584934336,0.26964259630518067
electricity_transfer,standard,C3,81552,81551,81551,81551,SHIFT8,0.377393036990802,0.30057230646634653
electricity_transfer,standard,C3,81552,81551,81551,81551,SHIFT_POINT,0.3548658308919739,0.28245042164787443
electricity_transfer,standard,C3,81552,81551,81551,81552,BURST16,0.2955808753768256,0.2398254075987923
electricity_transfer,standard,C3,81552,81551,81551,81552,BURST4,0.25724754155580387,0.20691471812799558
electricity_transfer,standard,C3,81552,81551,81551,81552,BURST8,0.26977893948968,0.2184129381011432
electricity_transfer,standard,C3,81552,81551,81551,81552,FAULT,0.2621328524025406,0.21120289556921068
electricity_transfer,standard,C3,81552,81551,81551,81552,POINT16,0.25277478873980114,0.2026981751873767
electricity_transfer,standard,C3,81552,81551,81551,81552,POINT4,0.24755187886654545,0.19892395453884373
electricity_transfer,standard,C3,81552,81551,81551,81552,POINT8,0.24986309038658738,0.2004421798611126
electricity_transfer,standard,C3,81552,81551,81551,81552,REFERENCE,0.24535962604454822,0.1975564128034477
electricity_transfer,standard,C3,81552,81551,81551,81552,SHIFT4,0.33761488471836,0.2697486319045443
electricity_transfer,standard,C3,81552,81551,81551,81552,SHIFT8,0.3768079099517732,0.2999870458162806
electricity_transfer,standard,C3,81552,81551,81551,81552,SHIFT_POINT,0.35440393470734416,0.2821090925884888
electricity_transfer,standard,C3,81552,81551,81552,81551,BURST16,0.2936936899420313,0.23808727201261656
electricity_transfer,standard,C3,81552,81551,81552,81551,BURST4,0.2569407416780783,0.20665741021299366
electricity_transfer,standard,C3,81552,81551,81552,81551,BURST8,0.2695736263913965,0.21810689104114944
electricity_transfer,standard,C3,81552,81551,81552,81551,FAULT,0.261445336667578,0.21056034051221215
electricity_transfer,standard,C3,81552,81551,81552,81551,POINT16,0.2522467941942925,0.20216369918774496
electricity_transfer,standard,C3,81552,81551,81552,81551,POINT4,0.24694499551956697,0.1984203719475912
electricity_transfer,standard,C3,81552,81551,81552,81551,POINT8,0.24927217228010265,0.1999263986711771
electricity_transfer,standard,C3,81552,81551,81552,81551,REFERENCE,0.24484957615236902,0.19714137563503453
electricity_transfer,standard,C3,81552,81551,81552,81551,SHIFT4,0.33719893423821334,0.26974262521232956
electricity_transfer,standard,C3,81552,81551,81552,81551,SHIFT8,0.3766302118810895,0.29968770341294315
electricity_transfer,standard,C3,81552,81551,81552,81551,SHIFT_POINT,0.3545250487533142,0.28253849544989884
electricity_transfer,standard,C3,81552,81551,81552,81552,BURST16,0.2927874607061678,0.23755535701107727
electricity_transfer,standard,C3,81552,81551,81552,81552,BURST4,0.25650727810340956,0.20645688585474908
electricity_transfer,standard,C3,81552,81551,81552,81552,BURST8,0.26877157447591815,0.21762163357154796
electricity_transfer,standard,C3,81552,81551,81552,81552,FAULT,0.26095986471689736,0.21032771863745406
electricity_transfer,standard,C3,81552,81551,81552,81552,POINT16,0.251889874840135,0.2020137525479934
electricity_transfer,standard,C3,81552,81551,81552,81552,POINT4,0.2467985644522026,0.1984610262806705
electricity_transfer,standard,C3,81552,81551,81552,81552,POINT8,0.24900443572355097,0.1998576565586861
electricity_transfer,standard,C3,81552,81551,81552,81552,REFERENCE,0.24474385654374448,0.19723211330317172
electricity_transfer,standard,C3,81552,81551,81552,81552,SHIFT4,0.3369777609575428,0.26962362320072103
electricity_transfer,standard,C3,81552,81551,81552,81552,SHIFT8,0.37638119107720713,0.3000871263643918
electricity_transfer,standard,C3,81552,81551,81552,81552,SHIFT_POINT,0.3535446218474003,0.28183290089081
electricity_transfer,standard,C3,81552,81552,81551,81551,BURST16,0.2822852318498752,0.22934510309414916
electricity_transfer,standard,C3,81552,81552,81551,81551,BURST4,0.24966331997897565,0.20017161138246414
electricity_transfer,standard,C3,81552,81552,81551,81551,BURST8,0.2628502537019329,0.2122835986025845
electricity_transfer,standard,C3,81552,81552,81551,81551,FAULT,0.253692698270378,0.20407111875020154
electricity_transfer,standard,C3,81552,81552,81551,81551,POINT16,0.24530985447697012,0.19658410675526214
electricity_transfer,standard,C3,81552,81552,81551,81551,POINT4,0.23985637116374106,0.19221387416238014
electricity_transfer,standard,C3,81552,81552,81551,81551,POINT8,0.242191158450773,0.1938284185043692
electricity_transfer,standard,C3,81552,81552,81551,81551,REFERENCE,0.23839629163919607,0.1912850681901685
electricity_transfer,standard,C3,81552,81552,81551,81551,SHIFT4,0.3150489435852437,0.252126820523713
electricity_transfer,standard,C3,81552,81552,81551,81551,SHIFT8,0.37360315358578955,0.3008021845440476
electricity_transfer,standard,C3,81552,81552,81551,81551,SHIFT_POINT,0.33056056402878187,0.26380064439597417
electricity_transfer,standard,C3,81552,81552,81551,81552,BURST16,0.282424307586302,0.2294968477791082
electricity_transfer,standard,C3,81552,81552,81551,81552,BURST4,0.24938907430553614,0.20010508599689106
electricity_transfer,standard,C3,81552,81552,81551,81552,BURST8,0.2626675249779532,0.21224370092753028
electricity_transfer,standard,C3,81552,81552,81551,81552,FAULT,0.2536101502345047,0.20411915139526712
electricity_transfer,standard,C3,81552,81552,81551,81552,POINT16,0.2452639289828104,0.1966352957903891
electricity_transfer,standard,C3,81552,81552,81551,81552,POINT4,0.23980126876368832,0.19232268849888962
electricity_transfer,standard,C3,81552,81552,81551,81552,POINT8,0.2421147967907383,0.19391128937879448
electricity_transfer,standard,C3,81552,81552,81551,81552,REFERENCE,0.23834422958965623,0.19141060258100123
electricity_transfer,standard,C3,81552,81552,81551,81552,SHIFT4,0.3145609177652914,0.25170013342888836
electricity_transfer,standard,C3,81552,81552,81551,81552,SHIFT8,0.3695170633751337,0.29732097870253543
electricity_transfer,standard,C3,81552,81552,81551,81552,SHIFT_POINT,0.3303641322517588,0.26365311023641036
electricity_transfer,standard,C3,81552,81552,81552,81551,BURST16,0.2815167784032057,0.2286467865978015
electricity_transfer,standard,C3,81552,81552,81552,81551,BURST4,0.24943965634572993,0.20006090313687877
electricity_transfer,standard,C3,81552,81552,81552,81551,BURST8,0.26276881270422325,0.212159625225129
electricity_transfer,standard,C3,81552,81552,81552,81551,FAULT,0.2533449533304162,0.20380644402417622
electricity_transfer,standard,C3,81552,81552,81552,81551,POINT16,0.24485476090795832,0.1962378362258905
electricity_transfer,standard,C3,81552,81552,81552,81551,POINT4,0.2396117773952198,0.19209871256335498
electricity_transfer,standard,C3,81552,81552,81552,81551,POINT8,0.2418779342261599,0.19363480039600267
electricity_transfer,standard,C3,81552,81552,81552,81551,REFERENCE,0.2381676239694692,0.19118742149137283
electricity_transfer,standard,C3,81552,81552,81552,81551,SHIFT4,0.315687546347922,0.25275052834822864
electricity_transfer,standard,C3,81552,81552,81552,81551,SHIFT8,0.3712937255895258,0.2984763332516437
electricity_transfer,standard,C3,81552,81552,81552,81551,SHIFT_POINT,0.33125140309254136,0.26446324219151734
electricity_transfer,standard,C3,81552,81552,81552,81552,BURST16,0.28099876610996644,0.22822357891919923
electricity_transfer,standard,C3,81552,81552,81552,81552,BURST4,0.2492166373678278,0.19997461871863803
electricity_transfer,standard,C3,81552,81552,81552,81552,BURST8,0.26235043556423265,0.21190434551873577
electricity_transfer,standard,C3,81552,81552,81552,81552,FAULT,0.25314590408308857,0.20371250697415488
electricity_transfer,standard,C3,81552,81552,81552,81552,POINT16,0.24480153479397782,0.1962440348728228
electricity_transfer,standard,C3,81552,81552,81552,81552,POINT4,0.23967562426658756,0.19223896598803913
electricity_transfer,standard,C3,81552,81552,81552,81552,POINT8,0.24183242639593902,0.1936894978274943
electricity_transfer,standard,C3,81552,81552,81552,81552,REFERENCE,0.23827638290428615,0.19138865219199877
electricity_transfer,standard,C3,81552,81552,81552,81552,SHIFT4,0.3160353869311966,0.2530210180011143
electricity_transfer,standard,C3,81552,81552,81552,81552,SHIFT8,0.37003700678204937,0.29726587338644866
electricity_transfer,standard,C3,81552,81552,81552,81552,SHIFT_POINT,0.3312050298922717,0.2644550271860286
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,BURST16,0.29159323749047683,0.23597806396139814
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,BURST4,0.2531960629596397,0.20296557357675127
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,BURST8,0.26697966090912434,0.21547454323941612
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,FAULT,0.2584761173877589,0.20766405249341247
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,POINT16,0.2494017149350667,0.19959702349106717
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,POINT4,0.24363112736023748,0.1951310213032101
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,POINT8,0.2460549006720084,0.196838089388632
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,REFERENCE,0.24185805426810913,0.19404886455815443
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,SHIFT4,0.3177333915884093,0.25428400207368224
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,SHIFT8,0.3606423513591418,0.29052853430179826
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81551,SHIFT_POINT,0.3345875100986817,0.26730576479165274
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,BURST16,0.29136221058853445,0.23608149052860752
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,BURST4,0.25298979394938564,0.20288191788424745
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,BURST8,0.26676515957091484,0.21544505943516082
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,FAULT,0.25831763114526635,0.2076570397199451
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,POINT16,0.24926121800063544,0.1995679235287146
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,POINT4,0.24356951042847813,0.1951402374874627
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,POINT8,0.24595789433364953,0.19682560945547742
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,REFERENCE,0.24177928050682446,0.19404841960739624
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,SHIFT4,0.3175848723539824,0.25400659858522456
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,SHIFT8,0.3571707677818536,0.2877505174788798
electricity_transfer,standard,MAG_ONLY,81551,81551,81551,81552,SHIFT_POINT,0.3337544108257083,0.2665580100797702
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,BURST16,0.2898458073743489,0.2344880623238582
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,BURST4,0.2528157834015741,0.20260500450823563
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,BURST8,0.26642594127965313,0.21492626846249108
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,FAULT,0.2579246897830146,0.20715289716779944
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,POINT16,0.24896695862422935,0.1991831045354508
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,POINT4,0.24360628690955324,0.19505500793517455
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,POINT8,0.2458873611087287,0.1966599352415864
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,REFERENCE,0.24182604089117932,0.1939814542856467
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,SHIFT4,0.31908805635214393,0.25548992478274735
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,SHIFT8,0.3605794741547565,0.2902138740457789
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81551,SHIFT_POINT,0.33614005902303123,0.26869500119981354
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,BURST16,0.2893122780614722,0.23421438249820442
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,BURST4,0.2526052514250997,0.20249060120836537
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,BURST8,0.26617360602713835,0.21481964482036564
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,FAULT,0.2576911506479205,0.20703825857074415
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,POINT16,0.2488004904915176,0.19909939417087846
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,POINT4,0.2435085343248785,0.19500962383259535
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,POINT8,0.24574674355741669,0.1965959048940558
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,REFERENCE,0.2417492301456931,0.19394791589266508
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,SHIFT4,0.31884375967089396,0.2551704355523292
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,SHIFT8,0.3578492277314234,0.28798731219914375
electricity_transfer,standard,MAG_ONLY,81551,81551,81552,81552,SHIFT_POINT,0.3356960668264012,0.2683252537687353
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,BURST16,0.2871694922827786,0.23257163064993977
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,BURST4,0.2496659363962421,0.19968172655938465
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,BURST8,0.26535780745601695,0.2137051534621427
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,FAULT,0.25518392606125645,0.2048123513227292
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,POINT16,0.24702548646573796,0.1976826379467771
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,POINT4,0.23957589131668894,0.19158739542768116
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,POINT8,0.24230894245007417,0.19364556389044982
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,REFERENCE,0.23830465808221638,0.19078489969794338
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,SHIFT4,0.3256671017527604,0.261437398093781
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,SHIFT8,0.4352041212222411,0.3532494585786312
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81551,SHIFT_POINT,0.34179525636472224,0.27342147461425187
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,BURST16,0.2870116419989903,0.23258769984314837
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,BURST4,0.24954203029722266,0.19966831517739816
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,BURST8,0.26512317668498003,0.21362643255485156
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,FAULT,0.2550833004467009,0.20481575662072768
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,POINT16,0.24691169447783068,0.19764401780743218
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,POINT4,0.23960980894456826,0.1916714736839165
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,POINT8,0.24230145027661365,0.19369660065761926
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,REFERENCE,0.23834529781508887,0.19088145813674093
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,SHIFT4,0.32228012413299456,0.25860669242066353
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,SHIFT8,0.4217127457666698,0.34203619863236895
electricity_transfer,standard,MAG_ONLY,81551,81552,81551,81552,SHIFT_POINT,0.33945123962975826,0.2714970910675485
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,BURST16,0.2859778254181361,0.23153454621768743
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,BURST4,0.2491850336761893,0.19925422696352896
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,BURST8,0.26486186099556935,0.21322470778923244
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,FAULT,0.2546789051634966,0.20435188737321744
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,POINT16,0.24654092109271272,0.19724896072496864
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,POINT4,0.23943711367111953,0.1914411037363485
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,POINT8,0.24207067612725264,0.19340777880753862
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,REFERENCE,0.23818454604345085,0.1906489612044225
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,SHIFT4,0.3294212604340394,0.26431956488646524
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,SHIFT8,0.4300013581750929,0.34847552591522607
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81551,SHIFT_POINT,0.345914441726664,0.27652980892103596
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,BURST16,0.2858746369762052,0.23152454342492573
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,BURST4,0.24917572793196482,0.19928000971096677
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,BURST8,0.2647682613512487,0.21320449610459732
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,FAULT,0.2546430039880063,0.20435885316212785
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,POINT16,0.2464229547297386,0.19716663359923703
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,POINT4,0.2395347456215953,0.19154010808564093
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,POINT8,0.24208169731728527,0.19343732804739927
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,REFERENCE,0.23832051574936353,0.1907747160373273
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,SHIFT4,0.3272538108711711,0.26248059244866284
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,SHIFT8,0.4178402939523599,0.33833095518458
electricity_transfer,standard,MAG_ONLY,81551,81552,81552,81552,SHIFT_POINT,0.34465577271868286,0.275495477992589
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,BURST16,0.29594449631100295,0.24004054351987547
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,BURST4,0.2577624041414061,0.20718245578219155
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,BURST8,0.27024625660167484,0.21871438156755796
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,FAULT,0.2624617414088736,0.21133656235838
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,POINT16,0.25297765938226846,0.2027343211283529
electricity_transfer,standard,MAG_ONLY,81552,81551,81551,81551,POINT4,0.24774588643764936,0.19888801560287045
