candidate,arm,seed,condition,mode,selected,series,origin,mask_repeat,weight,scaled_pinball,raw_mae,scaled_mae,coverage80,raw_width80,scaled_width80,crossing
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16224,0,0.5,0.2692146036355224,61.96905008951823,0.32902129505269173,0.6666666666666666,165.45236333211264,0.8784603084026942,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16248,0,0.5,0.2558595836137109,62.301536560058594,0.3307866138524258,0.875,271.31458791097003,1.4405300218770667,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16272,0,0.5,0.2560784874597146,59.06816864013672,0.3136192230523776,0.9583333333333334,276.86657460530597,1.470007992729402,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16296,0,0.5,0.2220841905804578,55.10363515218099,0.29256974850657375,0.5833333333333334,124.46086756388347,0.6608181950521304,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16320,0,0.5,0.7912995829198488,175.6104939778646,0.9323943495982856,0.2916666666666667,206.76400248209634,1.0978022055955998,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16344,0,0.5,0.1750648521630434,44.567283630371094,0.236627564177002,0.875,159.51005045572916,0.8469099219537871,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16368,0,0.5,1.2753774051212805,251.88597869873047,1.3373748798368152,0.2916666666666667,74.59832763671875,0.39607575608053064,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16392,0,0.5,0.16310577466798204,40.710442860921226,0.21614987825244306,1.0,197.0639165242513,1.0463001277137824,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16416,0,0.5,0.1508738595190167,37.76950327555338,0.200535119761686,0.875,154.0071169535319,0.817692396352438,0.005208333333333333
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16104,0,0.5,0.1152077527960619,14.926026026407877,0.15282122909579204,0.875,54.96733156840006,0.5627871179868517,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16128,0,0.5,0.09388600283401564,11.530904134114584,0.11806002074788198,1.0,68.10015614827473,0.6972485205225993,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16152,0,0.5,0.1875044360064472,20.964078903198242,0.21464228316228795,0.8333333333333334,99.76364835103352,1.0214375435974272,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16176,0,0.5,0.09848013792871566,11.443593343098959,0.11716608271154688,1.0,70.13454818725586,0.7180777949262305,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16200,0,0.5,0.09315392131320212,11.301616032918295,0.11571243744741992,0.9583333333333334,56.052117665608726,0.5738937812331941,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16224,0,0.5,0.21262753228289177,25.767037709554035,0.26381773460429475,0.9166666666666666,106.84159723917644,1.0939056504230127,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16248,0,0.5,0.07163087053004091,8.651657104492188,0.08858063560150645,0.9166666666666666,42.32620366414388,0.43335998848381796,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16272,0,0.5,0.6691717329155881,96.80118878682454,0.9911061807183853,0.7083333333333334,182.36332639058432,1.8671404988641296,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16296,0,0.5,0.15084041229381204,17.670176823933918,0.18091742140847908,0.875,80.38677406311035,0.8230459730966142,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16320,0,0.5,0.09573354695901176,11.68209711710612,0.11960802136442561,0.8333333333333334,45.20896021525065,0.46287530612728484,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16344,0,0.5,0.18843020800750618,23.61333719889323,0.24176691152780383,0.75,79.88151423136394,0.8178728326797605,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16368,0,0.5,0.09310283322947517,11.939754486083984,0.12224606552588695,0.7083333333333334,41.15981674194336,0.42141784911352775,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16392,0,0.5,0.09823377249077747,11.137404123942057,0.11403114158758987,0.875,64.3400198618571,0.6587500851157893,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16416,0,0.5,1.2873939105598586,130.69327926635742,1.3381128732261096,0.25,31.416018803914387,0.3216552482500351,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16104,0,0.5,0.7301792228561701,67.59079360961914,0.8456603898083207,0.5416666666666666,101.325501759847,1.2677312802488152,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16128,0,0.5,0.4408600452248118,47.70048395792643,0.5968033174885652,0.7916666666666666,159.84826278686523,1.9999372251679801,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16152,0,0.5,0.2603781454570707,26.495925903320312,0.3315030617504906,0.9166666666666666,129.3422966003418,1.618262652654846,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16176,0,0.5,0.20270111837061316,18.734237670898438,0.23439290893721718,0.9583333333333334,100.56768290201823,1.258249850064448,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16200,0,0.5,0.22746630416536806,21.817611694335938,0.2729704598037589,0.8333333333333334,124.98562049865723,1.563754217205808,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16224,0,0.5,0.1867709014425578,19.409212748209637,0.24283784139779205,0.9583333333333334,94.94027201334636,1.1878426506282131,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16248,0,0.5,0.20178083370657607,18.047046661376953,0.22579513717053076,0.875,108.55713144938152,1.3582096199103109,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16272,0,0.5,0.7094029672430858,68.78661664326985,0.8606218974156957,0.5,130.28607241312662,1.6300706782617194,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16296,0,0.5,0.30772671955656433,30.446544011433918,0.38093111357344933,0.9166666666666666,160.0519002278646,2.002485029514378,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16320,0,0.5,0.4890250659575626,55.215651194254555,0.6908291295134075,0.7916666666666666,165.4094384511312,2.0695157243819087,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16344,0,0.5,0.37032851516799753,37.4996337890625,0.46917565594635663,0.5833333333333334,102.97245407104492,1.2883370796351554,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16368,0,0.5,0.259846889442217,25.268239974975586,0.31614290239620774,0.875,125.51971944173177,1.5704365817154675,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16392,0,0.5,1.301029916366781,115.58482933044434,1.4461364722547243,0.125,64.370179494222,0.8053657632356669,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16416,0,0.5,0.1955689384302487,19.151800791422527,0.23961723864861928,0.9583333333333334,92.77609888712566,1.1607656569757516,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16104,1,0.5,1.1765314769051223,435.5392125447591,1.2975671762953476,0.20833333333333334,244.59701792399088,0.7287083521676685,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16128,1,0.5,0.22793668971769895,98.66470336914062,0.2939438674251568,0.7916666666666666,322.70713297526044,0.9614155769316496,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16152,1,0.5,0.14071603215699882,60.600415547688804,0.18054197606021144,1.0,318.31455993652344,0.9483291350444928,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16176,1,0.5,0.08086924317232093,29.4481201171875,0.08773243135654148,0.9583333333333334,205.36790466308594,0.6118361894406633,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16200,1,0.5,0.07797227492493976,33.98409779866537,0.10124610723776674,0.875,147.47517903645834,0.43936101761749563,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16224,1,0.5,0.13334056961963184,57.131187438964844,0.17020638194766347,1.0,299.55446370442706,0.8924386792743164,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16248,1,0.5,0.10713960648306015,39.852701822916664,0.11872997030500022,0.9583333333333334,251.52028147379556,0.7493342780919512,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16272,1,0.5,0.1043867480608439,46.15423329671224,0.13750361953170193,0.9166666666666666,195.97266896565756,0.5838457144078589,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16296,1,0.5,0.14039748391970916,57.441551208496094,0.17113102392812268,0.875,194.4569574991862,0.5793300763413424,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16320,1,0.5,0.12684244479790277,53.45172627766927,0.1592444572992369,1.0,293.3662109375,0.8740025122480048,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16344,1,0.5,0.0952561378206772,34.625414530436196,0.10315673093544199,1.0,239.80558268229166,0.7144336119883679,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16368,1,0.5,1.0458803853538838,369.40442911783856,1.1005371002092483,0.041666666666666664,104.72010548909505,0.3119842431337267,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16392,1,0.5,0.16612643246151662,66.38384755452473,0.1977720929412145,0.8333333333333334,195.06070709228516,0.5811287792643918,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,16416,1,0.5,0.09305177495708082,33.60409291585287,0.10011398905284259,1.0,256.47034581502277,0.7640816092729901,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16104,1,0.5,0.20346885501453688,74.04995473225911,0.2534444360791098,0.7916666666666666,318.82475741704303,1.0912141829631647,0.09375
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16128,1,0.5,0.08203364403713265,27.87560224533081,0.09540743565580703,0.9166666666666666,165.7914490699768,0.5674401891021497,0.057291666666666664
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16152,1,0.5,0.38984608609847055,154.2839698791504,0.5280545259406224,0.875,225.33354918162027,0.7712298340833545,0.06770833333333333
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16176,1,0.5,0.2901074453160546,109.87854830423991,0.3760718938026247,0.7916666666666666,229.56010309855142,0.785695698078919,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16200,1,0.5,0.2732838773417581,106.4738130569458,0.36441879816105227,0.9166666666666666,320.60459391276044,1.0973058768554989,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16224,1,0.5,0.16265466775466558,49.86351013183594,0.17066356423824636,1.0,352.12040932973224,1.2051723582707543,0.010416666666666666
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16248,1,0.5,0.38250948658347583,139.19107627868652,0.47639737204765514,0.6666666666666666,239.62755680084229,0.8201527093702183,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16272,1,0.5,0.020177155123329776,3.881106694539388,0.013283531382523294,0.9583333333333334,65.21891784667969,0.22321920270048012,0.13541666666666666
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16296,1,0.5,0.0657271511228192,15.922815322875977,0.05449765587149056,0.9583333333333334,182.71179962158203,0.6253520233405068,0.08333333333333333
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16320,1,0.5,0.039872890356916726,8.768195152282715,0.03001015036183103,0.9583333333333334,124.83258024851482,0.42725377780146345,0.14583333333333334
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16344,1,0.5,0.30411208129214096,94.76308631896973,0.3243374970324519,0.7916666666666666,56.676653703053795,0.1939823270460929,0.041666666666666664
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16368,1,0.5,0.22067701132927958,82.34052276611328,0.28181985302180645,0.9583333333333334,364.8008400599162,1.248572582177328,0.08333333333333333
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16392,1,0.5,0.10315025113243174,37.584036668141685,0.12863566241701,1.0,179.73740514119467,0.6151718181738156,0.03125
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,16416,1,0.5,0.016115205428359577,5.833531618118286,0.01996592890096073,0.4166666666666667,11.976324399312338,0.0409903394898618,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16104,1,0.5,0.13325710302765975,12.311403274536133,0.14938524519702642,0.9583333333333334,73.7991205851237,0.8954706038048295,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16128,1,0.5,0.09901882577047048,9.564425786336264,0.1160537153563787,0.875,50.82737763722738,0.6167339418377676,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16152,1,0.5,0.23141371902657984,24.41707420349121,0.29627415620661285,0.7083333333333334,79.91013272603352,0.9696209688537897,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16176,1,0.5,0.17747612149435432,18.031118392944336,0.21878765419680327,0.9583333333333334,106.12642860412598,1.287726687639465,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16200,1,0.5,0.12450346072602198,11.894216537475586,0.1443231461317121,0.8333333333333334,52.40286191304525,0.6358506988474173,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16224,1,0.5,0.17628249752241842,18.648120244344074,0.22627428840112732,0.8333333333333334,65.26852035522461,0.7919612167265071,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16248,1,0.5,0.1970838437452724,18.480310440063477,0.2242381022572804,0.9583333333333334,116.81598218282063,1.417432582799513,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16272,1,0.5,0.10532612989624723,9.38548215230306,0.11388243251798885,0.875,49.243796030680336,0.5975189326866323,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16296,1,0.5,0.09328993955499382,9.78087075551351,0.11868003536809353,0.9583333333333334,44.837544759114586,0.5440539529500018,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16320,1,0.5,0.11706653169582916,12.455325444539389,0.15113158135187346,1.0,66.87573560078938,0.8114629939154392,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16344,1,0.5,0.09845633903209974,8.92922337849935,0.10834623755482531,1.0,64.94807942708333,0.788073020916972,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16368,1,0.5,0.0750341099063272,6.869426091512044,0.08335287847859425,0.9583333333333334,49.45967038472494,0.6001383289156066,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16392,1,0.5,0.1107536934297234,12.165850957234701,0.1476191290099268,0.9166666666666666,46.61694590250651,0.5656450153319208,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,16416,1,0.5,0.10711362662158938,9.273724873860678,0.11252638170311562,1.0,71.25749651590984,0.8646308102970107,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16104,1,0.5,0.3240417851074603,44.396827697753906,0.42845622609327777,0.5416666666666666,98.89785194396973,0.9544240570771395,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16128,1,0.5,0.1878235440450029,24.822476069132488,0.23955189977254301,0.5833333333333334,49.46577580769857,0.4773746396392848,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16152,1,0.5,0.5501928005985014,68.11986287434895,0.6573978566178437,0.4166666666666667,108.63729349772136,1.0484155557667538,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16176,1,0.5,0.1275466100095883,17.992058436075848,0.17363424048337528,0.7916666666666666,51.40713437398275,0.4961099233957424,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16200,1,0.5,0.08725088939643445,11.12173080444336,0.10733142558152263,0.9166666666666666,55.502397537231445,0.5356316885932392,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16224,1,0.5,0.11716334626043787,15.818455378214518,0.1526576569865506,0.875,59.50956789652506,0.574303304978629,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16248,1,0.5,0.08112677342032572,10.427103678385416,0.10062785389845251,0.8333333333333334,41.74645551045736,0.4028785322805031,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16272,1,0.5,0.2269787019543518,31.69455337524414,0.3058716000908344,0.875,98.1328353881836,0.9470411848453114,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16296,1,0.5,0.1151973464369511,10.929365793863932,0.10547498694076306,0.9583333333333334,98.23833592732747,0.94805932882533,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16320,1,0.5,0.1518209810569463,19.82421620686849,0.19131567054917709,0.9166666666666666,96.5853665669759,0.9321071752434226,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16344,1,0.5,0.11500155659735806,15.225313186645508,0.14693347627106199,0.75,41.920871098836265,0.40456174814622686,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16368,1,0.5,0.1204451184352487,11.462290445963541,0.1106180319976112,1.0,107.43423843383789,1.0368053471283563,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16392,1,0.5,0.10189552858282047,13.43357785542806,0.1296421471833701,0.8333333333333334,46.75499661763509,0.4512139817325139,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,16416,1,0.5,0.30253087539693485,35.53608830769857,0.3429447344771498,0.5833333333333334,63.99287668863932,0.6175699450763689,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16104,1,0.5,0.27054420089752734,404.8521219889323,0.31639308773022917,0.6666666666666666,1071.7692362467449,0.8375907141710555,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16128,1,0.5,0.13876865350411577,238.7325642903646,0.18657017971527096,0.875,860.6392517089844,0.6725920292384772,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16152,1,0.5,0.08842492952886523,128.5472869873047,0.10046007132048353,0.9583333333333334,850.3673095703125,0.6645644771676756,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16176,1,0.5,0.11329721449596988,187.08902994791666,0.14621061037020544,0.7083333333333334,566.1249847412109,0.44242828982479004,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16200,1,0.5,0.09891025831887855,169.56443786621094,0.1325150916887073,0.9583333333333334,639.8766276041666,0.5000654090177223,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16224,1,0.5,0.08988919384237998,155.8030802408854,0.12176055146536197,0.9166666666666666,506.03497823079425,0.39546777839617503,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16248,1,0.5,1.2318489898482878,1644.8775634765625,1.2854765060630038,0.2916666666666667,381.3143819173177,0.29799827674871904,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16272,1,0.5,0.35640600510248804,543.0874226888021,0.4244243693914975,0.5833333333333334,942.8208923339844,0.7368172157197539,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16296,1,0.5,0.11187392030620276,180.58404032389322,0.14112694243069507,0.9166666666666666,771.5190073649088,0.602944304165999,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16320,1,0.5,0.11332157665947686,211.72399393717447,0.1654629049719795,0.9583333333333334,794.1502075195312,0.6206306516174706,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16344,1,0.5,0.12257457577297302,176.68277994791666,0.13807809632281037,1.0,1160.3415985107422,0.9068102678357208,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16368,1,0.5,0.06774836352309917,95.41114298502605,0.07456408029825774,1.0,675.0779164632162,0.5275753166340714,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16392,1,0.5,0.6887412229540625,974.3843892415365,0.7614841785532029,0.375,708.2926839192709,0.5535327521096103,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,181,16416,1,0.5,0.1295795036760101,207.59142049153647,0.16223328704058798,0.75,596.4091288248698,0.4660954347784181,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16104,1,0.5,0.8712374571237516,185.99540201822916,0.9875324530145554,0.2916666666666667,176.88024775187174,0.9391360380785571,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16128,1,0.5,0.29649248968590747,79.21633021036784,0.4205947891324136,0.7916666666666666,207.82178115844727,1.1034184238443763,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16152,1,0.5,0.17975528454962392,41.6883430480957,0.22134198601513472,0.875,190.4364865620931,1.0111121494267128,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16176,1,0.5,0.4229987262618403,85.01188532511394,0.45136597324203653,0.4583333333333333,235.81227238972983,1.2520324119686728,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16200,1,0.5,0.14998185795768113,30.281073252360027,0.16077570856233173,0.9583333333333334,218.8253288269043,1.161841160659284,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16224,1,0.5,0.15067749709385092,38.24531173706055,0.20306139886352745,1.0,172.4030901590983,0.9153648137786631,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16248,1,0.5,0.14192669779196196,33.13115946451823,0.17590808601819863,1.0,185.88766225179037,0.986960414594874,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16272,1,0.5,1.308855874980387,265.308287302653,1.4086398960518445,0.3333333333333333,132.34716415405273,0.702690057110994,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16296,1,0.5,0.21664409928313802,56.434895833333336,0.29963800455911505,0.6666666666666666,147.03180694580078,0.7806573679177212,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16320,1,0.5,0.21579114579332126,54.78933080037435,0.29090096667559956,0.7916666666666666,151.07317479451498,0.8021147903156348,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16344,1,0.5,1.1057568615733053,227.32966105143228,1.2069944492449651,0.125,115.95630518595378,0.615663684479503,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16368,1,0.5,0.16740243635143756,42.86169560750326,0.22757183749893153,0.875,150.89400482177734,0.8011634971075006,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16392,1,0.5,0.17739669761371318,48.69282913208008,0.25853192323705304,0.9583333333333334,158.86792373657227,0.843500585124842,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,141,16416,1,0.5,0.15771058902798166,37.26924260457357,0.19787901298593363,1.0,188.1111971537272,0.9987661520069093,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16104,1,0.5,0.16188992175003444,17.667954126993816,0.1808946641603212,0.9583333333333334,109.72796376546223,1.123457929066205,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16128,1,0.5,0.09772180803701959,10.737090428670248,0.10993250000495564,1.0,77.58896255493164,0.7944003716014973,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16152,1,0.5,1.2277826811962802,128.44563166300455,1.3151001658443269,0.08333333333333333,52.909993489583336,0.541722908845444,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16176,1,0.5,0.0913433772449936,11.472870508829752,0.11746583915331545,0.9583333333333334,53.43568547566732,0.5471052453961794,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16200,1,0.5,0.0713042931697912,7.165297826131185,0.073362435432541,1.0,62.51531855265299,0.6400677448658183,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16224,1,0.5,0.08472608836097972,9.074429829915365,0.09290922563699472,0.9166666666666666,46.5919303894043,0.47703494925286,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16248,1,0.5,0.24876561475512857,30.680185953776043,0.3141213688123169,0.8333333333333334,104.15622075398763,1.0664112232844414,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16272,1,0.5,0.16123323467991152,20.1972713470459,0.20679126689018626,0.9166666666666666,76.35949261983235,0.7818123521054993,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16296,1,0.5,0.08293324639985278,9.84455680847168,0.10079422806259539,0.9166666666666666,50.01649538675944,0.5120976130247381,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16320,1,0.5,0.09352238664922784,11.422636032104492,0.11695150972212218,1.0,63.14256731669108,0.6464898780511366,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16344,1,0.5,0.10059495227782012,12.055258433024088,0.1234286612888564,1.0,73.42178789774577,0.7517344435211588,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16368,1,0.5,0.20234460128056006,24.385509490966797,0.2496728550481768,0.7916666666666666,93.45597712198894,0.9568559819513939,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16392,1,0.5,0.4105621021761319,50.128208796183266,0.5132413990870447,0.4583333333333333,101.34921900431316,1.0376715268173216,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,190,16416,1,0.5,0.10195392307886784,12.00063387552897,0.12286938368874716,0.8333333333333334,42.44231033325195,0.43454875526259223,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16104,1,0.5,0.7007151526323332,66.44419288635254,0.8313147258086878,0.5416666666666666,103.06332906087239,1.2894740596174468,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16128,1,0.5,0.4713355942496758,51.450416564941406,0.6437204980815138,0.7083333333333334,160.54313850402832,2.0086311439468956,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16152,1,0.5,0.23335765230472189,23.017104466756184,0.28797788124869383,0.9583333333333334,108.2124818166097,1.3538975453328106,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16176,1,0.5,0.2625007693544525,27.910830815633137,0.3492056063691987,0.875,101.00870704650879,1.263767711743937,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16200,1,0.5,0.5243583605116847,57.882235844930015,0.7241920313927868,0.7916666666666666,151.59616406758627,1.8966913147857554,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16224,1,0.5,0.24188219243737305,24.428410212198894,0.30563539498825665,0.875,104.75010808308919,1.310578149823681,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16248,1,0.5,0.21896774563646831,22.02762730916341,0.2755980644998452,1.0,116.3142744700114,1.455262905428935,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16272,1,0.5,0.6443524424668808,61.28129005432129,0.76671920638492,0.4166666666666667,97.71546872456868,1.2225644493714232,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16296,1,0.5,0.23987418785538894,18.637943267822266,0.23318812411234768,0.875,134.40704345703125,1.6816300962425912,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16320,1,0.5,0.3911857743936186,38.63444836934408,0.4833738579361689,0.8333333333333334,191.6285826365153,2.397555839139446,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16344,1,0.5,0.35892682879121374,35.797540028889976,0.44787995580957113,0.5833333333333334,73.46838506062825,0.9191977165972616,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16368,1,0.5,0.3319059050309173,30.926916122436523,0.3869412762738573,1.0,196.26121966044107,2.4555169522182543,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16392,1,0.5,0.2463317783750293,23.659512201944988,0.2960153482873754,0.875,87.54232279459636,1.0952834086663026,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,26,16416,1,0.5,0.2251829563818696,19.254728317260742,0.2409050136098821,1.0,136.74546432495117,1.7108871858119559,0.0
h2,F0_INTERP,92262,BLOCK48,CAL,False,160,16104,0,0.5,0.140770323928155,63.57330004160354,0.18939885329907713,0.75,215.59216968886778,0.642296525311881,0.0
h2,F0_INTERP,92262,BLOCK48,CAL,False,160,16128,0,0.5,0.18850603544934239,80.29368534592491,0.23921256127529958,0.9166666666666666,253.04768213330456,0.7538847408373166,0.0
