candidate,arm,seed,condition,mode,selected,series,scaled_pinball,raw_mae,scaled_mae,coverage80,raw_width80,scaled_width80,crossing
h2,F0_NATIVE,92261,ALIGNED48_LAST,RAW,True,145,0.13733414937922553,18.096721422104608,0.1746443015695147,0.7678571428571429,55.577131634666806,0.5363529178118138,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,RAW,True,181,0.10846803422794468,174.91367957705543,0.13669553933856718,0.7738095238095238,544.4924596150717,0.4255224097557013,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,RAW,True,141,0.23304682799543625,57.03692790440151,0.30283446103859896,0.7321428571428571,170.60457474844796,0.9058156941983311,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,RAW,True,190,0.09802029412201341,11.446573711576915,0.1171965974361731,0.9047619047619048,58.14040837969099,0.5952749012359833,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,RAW,True,26,0.25966621168078297,26.289364905584424,0.32891867940289726,0.8452380952380952,95.31848884764172,1.1925747003415155,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,CAL,False,160,0.11857241932296114,48.896464498251575,0.14567332984582143,0.8273809523809524,176.59026585611858,0.5261012694801176,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,CAL,False,83,0.23375146372014166,84.49866537939545,0.28920634285261404,0.47916666666666663,281.35808775792304,0.962980222552906,0.04501488095238095
h2,F0_NATIVE,92261,ALIGNED48_LAST,CAL,False,227,0.1250636570921924,12.717793574038335,0.15431634144845005,0.9017857142857143,53.87467417978553,0.6537095108323794,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,CAL,False,145,0.13082427622691314,17.29021482458008,0.16686102535331396,0.7886904761904762,54.75250327908295,0.5283947556753593,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,CAL,False,181,0.10998831347666715,176.35160901342735,0.13781928529320572,0.75,515.6642051694057,0.40299304670549035,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,CAL,False,141,0.24586619586644481,60.78429322532286,0.32273089303399016,0.6517857142857143,159.01945200936024,0.8443051162331577,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,CAL,False,190,0.10390393956868241,12.236209569758046,0.12528134297874752,0.8333333333333333,54.45350921067534,0.55752630951007,0.0
h2,F0_NATIVE,92261,ALIGNED48_LAST,CAL,False,26,0.26238700246662144,26.566490438549327,0.3323859280283016,0.869047619047619,99.37490903013112,1.243326491962174,0.0
h2,F0_NATIVE,92261,CLEAN,RAW,True,160,0.10554185840067194,44.587657565162296,0.13283644562429817,0.8482142857142857,157.56206839425224,0.4694120811374104,0.0
h2,F0_NATIVE,92261,CLEAN,RAW,True,83,0.16996752360195577,60.53398382096064,0.20718448037675488,0.8779761904761905,188.25225647290546,0.6443148703453624,0.04389880952380952
h2,F0_NATIVE,92261,CLEAN,RAW,True,227,0.10329554466619581,10.59585480462937,0.12856896429796208,0.8779761904761905,43.45285715375628,0.5272523022498279,0.0
h2,F0_NATIVE,92261,CLEAN,RAW,True,145,0.1127559433896311,14.42090552193778,0.1391704560253921,0.7946428571428571,45.08336980002267,0.43508177240921647,0.0
h2,F0_NATIVE,92261,CLEAN,RAW,True,181,0.09413672804187412,156.69202677408856,0.12245526571580354,0.7916666666666667,482.06250363304497,0.3767332211428881,0.0
h2,F0_NATIVE,92261,CLEAN,RAW,True,141,0.18292094155701308,45.239151727585565,0.24019481123227812,0.7976190476190476,141.42359570094519,0.750880875877809,0.0
h2,F0_NATIVE,92261,CLEAN,RAW,True,190,0.08201060437801766,9.986230350676037,0.10224476317567363,0.8630952380952381,41.93301032838367,0.4293342492323361,0.0
h2,F0_NATIVE,92261,CLEAN,RAW,True,26,0.25356840848269446,25.456901232401528,0.3185033326260704,0.7886904761904762,83.40895057859875,1.0435688337555271,0.0
h2,F0_NATIVE,92261,CLEAN,CAL,False,160,0.10668384931888426,45.44564605147657,0.13539258216818356,0.8303571428571429,150.84051039474187,0.4493870804428203,0.0
h2,F0_NATIVE,92261,CLEAN,CAL,False,83,0.2089602279671597,73.89767087025186,0.2529232271510297,0.4970238095238095,222.16872994194412,0.7603978784070521,0.04389880952380952
h2,F0_NATIVE,92261,CLEAN,CAL,False,227,0.10751068783784436,11.41406742459685,0.13849706835982406,0.8541666666666667,41.73834436803465,0.5064485882314426,0.0
h2,F0_NATIVE,92261,CLEAN,CAL,False,145,0.1129012180538804,14.460394971020824,0.13955155308124054,0.7946428571428571,44.41444313884209,0.4286262257486809,0.0
h2,F0_NATIVE,92261,CLEAN,CAL,False,181,0.09710130551619002,159.4955175330058,0.12464620173777463,0.7738095238095238,456.5396148068661,0.35678701074923014,0.0
h2,F0_NATIVE,92261,CLEAN,CAL,False,141,0.19714560284813376,48.45567379120218,0.25727275987612386,0.6607142857142857,131.82004481835972,0.6998913457183473,0.0
h2,F0_NATIVE,92261,CLEAN,CAL,False,190,0.09225677123721673,11.265607781969962,0.11534376428835011,0.7857142857142857,39.27388244740295,0.4021085703828291,0.0
h2,F0_NATIVE,92261,CLEAN,CAL,False,26,0.25499929668391036,25.600104107147892,0.3202950115280688,0.8154761904761905,86.95854263170084,1.0879794589158691,0.0
h2,F0_NATIVE,92262,BLOCK48,RAW,True,160,0.1085341873185034,45.52179154895601,0.135619436364789,0.8571428571428571,167.33195513770693,0.4985187240969742,0.0
h2,F0_NATIVE,92262,BLOCK48,RAW,True,83,0.17333765208839222,64.53239752565112,0.22086950841303535,0.8407738095238095,211.32680586689995,0.7232901537210971,0.07198660714285714
h2,F0_NATIVE,92262,BLOCK48,RAW,True,227,0.10838009726168372,11.029972417013985,0.13383650078623185,0.8869047619047619,46.00224576677595,0.5581863098983427,0.0
h2,F0_NATIVE,92262,BLOCK48,RAW,True,145,0.11690115134767166,14.96607830410912,0.144431702941683,0.8125,46.95441450391497,0.4531384848873935,0.0
h2,F0_NATIVE,92262,BLOCK48,RAW,True,181,0.0997421775646526,164.67880594162713,0.12869695640874768,0.7842261904761905,505.98806708199635,0.3954311171996269,0.0
h2,F0_NATIVE,92262,BLOCK48,RAW,True,141,0.18519744704676877,45.16475336892264,0.2397997972005686,0.8169642857142857,150.69107555207754,0.8000860552066761,0.0
h2,F0_NATIVE,92262,BLOCK48,RAW,True,190,0.08491602820602155,10.246150084904261,0.10490597073224174,0.8898809523809524,46.59692628043039,0.4770861000552025,0.0
h2,F0_NATIVE,92262,BLOCK48,RAW,True,26,0.2667472350144014,26.796090421222505,0.33525856201406007,0.806547619047619,90.43515382494245,1.1314769860179958,0.0
h2,F0_NATIVE,92262,BLOCK48,CAL,False,160,0.11081961683892098,46.923649740776916,0.1397958804670307,0.837797619047619,160.1936162399511,0.4772520413730887,0.0
h2,F0_NATIVE,92262,BLOCK48,CAL,False,83,0.21258862610805077,77.70794820378606,0.26596433694771,0.41964285714285715,249.40050622391524,0.8536017460957107,0.07198660714285714
h2,F0_NATIVE,92262,BLOCK48,CAL,False,227,0.1109369502524156,11.55147868271072,0.14016440180901982,0.8675595238095238,44.18714214171484,0.5361620374379815,0.0
h2,F0_NATIVE,92262,BLOCK48,CAL,False,145,0.11603879392744619,14.854526944761407,0.14335516488885017,0.8005952380952381,46.257726127222746,0.4464150208896336,0.0
h2,F0_NATIVE,92262,BLOCK48,CAL,False,181,0.10397014761933461,169.33550069379626,0.13233617663567346,0.7574404761904762,479.19843485343887,0.3744949432250163,0.0
h2,F0_NATIVE,92262,BLOCK48,CAL,False,141,0.19819175220050478,48.72759421151592,0.2587165065321345,0.7157738095238095,140.4582045488816,0.7457551841554811,0.0
h2,F0_NATIVE,92262,BLOCK48,CAL,False,190,0.09690302535753632,11.965027952362204,0.12250482979263252,0.8050595238095238,43.64204217194496,0.44683229904377264,0.0
h2,F0_NATIVE,92262,BLOCK48,CAL,False,26,0.26778817002850047,26.91169695142548,0.33670496999619565,0.8199404761904762,94.28375641628648,1.1796286734565367,0.0
h2,F0_NATIVE,92262,IID48,RAW,True,160,0.12472036791133023,51.65117545354934,0.15388022009317942,0.90625,226.01720918927873,0.6733550125334549,0.0
h2,F0_NATIVE,92262,IID48,RAW,True,83,0.1851503662494843,66.85721894672939,0.2288264755196355,0.8913690476190476,220.0865067584174,0.7532712315043243,0.025483630952380956
h2,F0_NATIVE,92262,IID48,RAW,True,227,0.13626362929010466,13.572769437517438,0.16469052675903378,0.9360119047619048,68.65319113504319,0.8330304484850176,0.0
h2,F0_NATIVE,92262,IID48,RAW,True,145,0.13032451504589873,16.454150994618733,0.15879250397613337,0.90625,75.36004404794603,0.7272699817838483,0.0
h2,F0_NATIVE,92262,IID48,RAW,True,181,0.11008915621066538,179.44675917852493,0.14023815397274478,0.9136904761904762,766.762574332101,0.5992271381883602,0.0
h2,F0_NATIVE,92262,IID48,RAW,True,141,0.20297221667444917,50.61990370069231,0.26876362066200926,0.8883928571428571,195.86203693208242,1.039918813503841,0.0
h2,F0_NATIVE,92262,IID48,RAW,True,190,0.12040362915534279,13.917355855305988,0.14249388442767139,0.9464285714285714,75.2973598752703,0.7709376268973507,0.0
h2,F0_NATIVE,92262,IID48,RAW,True,26,0.2817644657258057,27.872116792769656,0.34872123691712703,0.8571428571428571,108.96329173587617,1.3632912833715438,0.0
h2,F0_NATIVE,92262,IID48,CAL,False,160,0.12411555989402023,51.96379575902681,0.15481158479088572,0.9017857142857143,216.37537219173512,0.6446298579506927,0.0
h2,F0_NATIVE,92262,IID48,CAL,False,83,0.2210473252346683,79.6494335989511,0.272609292679453,0.5446428571428571,259.73839889092744,0.8889843656626051,0.025483630952380956
h2,F0_NATIVE,92262,IID48,CAL,False,227,0.14133998068893808,14.53925209101802,0.17641772348489174,0.9270833333333333,65.94435259848572,0.8001616925878114,0.0
h2,F0_NATIVE,92262,IID48,CAL,False,145,0.1289305780901802,16.328145435961297,0.1575764741620962,0.9107142857142857,74.24188578082844,0.7164790785561289,0.0
h2,F0_NATIVE,92262,IID48,CAL,False,181,0.11473364474024512,189.79827618585801,0.14832789403030497,0.8913690476190476,726.1661873630577,0.5675009460154611,0.0
h2,F0_NATIVE,92262,IID48,CAL,False,141,0.21090910908959806,53.0876077576771,0.28186576089916043,0.8333333333333333,182.56177378772287,0.9693017910066872,0.0
h2,F0_NATIVE,92262,IID48,CAL,False,190,0.1283988116427885,15.471244760535777,0.1584034917106409,0.8913690476190476,70.5224747086539,0.7220496095066162,0.0
h2,F0_NATIVE,92262,IID48,CAL,False,26,0.2787719262808181,27.413963556358674,0.34298906506643106,0.8705357142857143,113.60038681670974,1.4213081733090203,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,RAW,True,160,0.12379348759595446,51.214503152029856,0.15257927719543565,0.8273809523809524,184.45925085885185,0.5495447077658442,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,RAW,True,83,0.1886338579426985,69.05223734038216,0.23633917692470804,0.8988095238095238,238.40571493194216,0.8159708158827624,0.04501488095238095
h2,F0_NATIVE,92262,ALIGNED48_LAST,RAW,True,227,0.13555429831294485,13.961585135686965,0.16940837468524397,0.8720238095238095,56.0877187819708,0.6805623563738117,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,RAW,True,145,0.13733414937922553,18.096721422104608,0.1746443015695147,0.7678571428571429,55.577131634666806,0.5363529178118138,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,RAW,True,181,0.10846803422794468,174.91367957705543,0.13669553933856718,0.7738095238095238,544.4924596150717,0.4255224097557013,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,RAW,True,141,0.23304682799543625,57.03692790440151,0.30283446103859896,0.7321428571428571,170.60457474844796,0.9058156941983311,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,RAW,True,190,0.09802029412201341,11.446573711576915,0.1171965974361731,0.9047619047619048,58.14040837969099,0.5952749012359833,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,RAW,True,26,0.25966621168078297,26.289364905584424,0.32891867940289726,0.8452380952380952,95.31848884764172,1.1925747003415155,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,CAL,False,160,0.11857241932296114,48.896464498251575,0.14567332984582143,0.8273809523809524,176.59026585611858,0.5261012694801176,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,CAL,False,83,0.23375146372014166,84.49866537939545,0.28920634285261404,0.47916666666666663,281.35808775792304,0.962980222552906,0.04501488095238095
h2,F0_NATIVE,92262,ALIGNED48_LAST,CAL,False,227,0.1250636570921924,12.717793574038335,0.15431634144845005,0.9017857142857143,53.87467417978553,0.6537095108323794,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,CAL,False,145,0.13082427622691314,17.29021482458008,0.16686102535331396,0.7886904761904762,54.75250327908295,0.5283947556753593,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,CAL,False,181,0.10998831347666715,176.35160901342735,0.13781928529320572,0.75,515.6642051694057,0.40299304670549035,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,CAL,False,141,0.24586619586644481,60.78429322532286,0.32273089303399016,0.6517857142857143,159.01945200936024,0.8443051162331577,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,CAL,False,190,0.10390393956868241,12.236209569758046,0.12528134297874752,0.8333333333333333,54.45350921067534,0.55752630951007,0.0
h2,F0_NATIVE,92262,ALIGNED48_LAST,CAL,False,26,0.26238700246662144,26.566490438549327,0.3323859280283016,0.869047619047619,99.37490903013112,1.243326491962174,0.0
h2,F0_NATIVE,92262,CLEAN,RAW,True,160,0.10554185840067194,44.587657565162296,0.13283644562429817,0.8482142857142857,157.56206839425224,0.4694120811374104,0.0
h2,F0_NATIVE,92262,CLEAN,RAW,True,83,0.16996752360195577,60.53398382096064,0.20718448037675488,0.8779761904761905,188.25225647290546,0.6443148703453624,0.04389880952380952
h2,F0_NATIVE,92262,CLEAN,RAW,True,227,0.10329554466619581,10.59585480462937,0.12856896429796208,0.8779761904761905,43.45285715375628,0.5272523022498279,0.0
h2,F0_NATIVE,92262,CLEAN,RAW,True,145,0.1127559433896311,14.42090552193778,0.1391704560253921,0.7946428571428571,45.08336980002267,0.43508177240921647,0.0
h2,F0_NATIVE,92262,CLEAN,RAW,True,181,0.09413672804187412,156.69202677408856,0.12245526571580354,0.7916666666666667,482.06250363304497,0.3767332211428881,0.0
h2,F0_NATIVE,92262,CLEAN,RAW,True,141,0.18292094155701308,45.239151727585565,0.24019481123227812,0.7976190476190476,141.42359570094519,0.750880875877809,0.0
h2,F0_NATIVE,92262,CLEAN,RAW,True,190,0.08201060437801766,9.986230350676037,0.10224476317567363,0.8630952380952381,41.93301032838367,0.4293342492323361,0.0
h2,F0_NATIVE,92262,CLEAN,RAW,True,26,0.25356840848269446,25.456901232401528,0.3185033326260704,0.7886904761904762,83.40895057859875,1.0435688337555271,0.0
h2,F0_NATIVE,92262,CLEAN,CAL,False,160,0.10668384931888426,45.44564605147657,0.13539258216818356,0.8303571428571429,150.84051039474187,0.4493870804428203,0.0
h2,F0_NATIVE,92262,CLEAN,CAL,False,83,0.2089602279671597,73.89767087025186,0.2529232271510297,0.4970238095238095,222.16872994194412,0.7603978784070521,0.04389880952380952
h2,F0_NATIVE,92262,CLEAN,CAL,False,227,0.10751068783784436,11.41406742459685,0.13849706835982406,0.8541666666666667,41.73834436803465,0.5064485882314426,0.0
h2,F0_NATIVE,92262,CLEAN,CAL,False,145,0.1129012180538804,14.460394971020824,0.13955155308124054,0.7946428571428571,44.41444313884209,0.4286262257486809,0.0
h2,F0_NATIVE,92262,CLEAN,CAL,False,181,0.09710130551619002,159.4955175330058,0.12464620173777463,0.7738095238095238,456.5396148068661,0.35678701074923014,0.0
h2,F0_NATIVE,92262,CLEAN,CAL,False,141,0.19714560284813376,48.45567379120218,0.25727275987612386,0.6607142857142857,131.82004481835972,0.6998913457183473,0.0
h2,F0_NATIVE,92262,CLEAN,CAL,False,190,0.09225677123721673,11.265607781969962,0.11534376428835011,0.7857142857142857,39.27388244740295,0.4021085703828291,0.0
h2,F0_NATIVE,92262,CLEAN,CAL,False,26,0.25499929668391036,25.600104107147892,0.3202950115280688,0.8154761904761905,86.95854263170084,1.0879794589158691,0.0
h2,F0_INTERP,92261,BLOCK48,RAW,True,160,0.23552380271984832,90.98975953601655,0.2710785204921324,0.8258928571428571,233.73879637037004,0.6963593202662686,0.0
h2,F0_INTERP,92261,BLOCK48,RAW,True,83,0.18236618972046123,65.90528172822226,0.22556836155589863,0.8601190476190476,211.83440714223045,0.7250274771191239,0.056919642857142856
h2,F0_INTERP,92261,BLOCK48,RAW,True,227,0.1589967428730339,15.980567409878686,0.19390648877938602,0.9047619047619049,71.10408051808675,0.8627692770549513,0.0
h2,F0_INTERP,92261,BLOCK48,RAW,True,145,0.22974475008310563,27.525956562587194,0.26564212084482464,0.7619047619047619,67.57450732730685,0.6521348459100647,0.0
h2,F0_INTERP,92261,BLOCK48,RAW,True,181,0.235954726494852,351.9188919067383,0.27502561748711196,0.7738095238095238,813.6835510617211,0.6358960152930937,0.0
h2,F0_INTERP,92261,BLOCK48,RAW,True,141,0.3803121412708036,84.98959927331835,0.45124764666428835,0.724702380952381,181.29699339185441,0.9625865084066675,0.00018601190476190475
h2,F0_INTERP,92261,BLOCK48,RAW,True,190,0.23543126075728585,27.26427450634184,0.27914730505578256,0.8273809523809524,72.50199849264962,0.7423171111952342,0.0
h2,F0_INTERP,92261,BLOCK48,RAW,True,26,0.3919265329931876,38.32506515866235,0.4795030182467229,0.7842261904761905,122.29319002514794,1.5300679460116844,0.0
h2,F0_INTERP,92261,BLOCK48,CAL,False,160,0.2365683096834621,91.90590175673178,0.2738079098104277,0.8080357142857143,226.08849015922155,0.6735673742318468,0.0
h2,F0_INTERP,92261,BLOCK48,CAL,False,83,0.21652018612533033,78.01257879505832,0.2670069699742473,0.40029761904761907,243.67352790570968,0.8340005080457625,0.056919642857142856
h2,F0_INTERP,92261,BLOCK48,CAL,False,227,0.16951797979816718,17.46208547325033,0.2118830698583561,0.8898809523809524,68.39463900384847,0.8298932046913207,0.0
h2,F0_INTERP,92261,BLOCK48,CAL,False,145,0.23167092214850457,27.8752875519323,0.26901337606988673,0.7485119047619048,66.18641515186958,0.6387389172863728,0.0
h2,F0_INTERP,92261,BLOCK48,CAL,False,181,0.24144713871686616,360.4928573220386,0.28172619590698555,0.71875,771.1019817108744,0.6026183974282635,0.0
h2,F0_INTERP,92261,BLOCK48,CAL,False,141,0.37835299013274415,84.75603121481909,0.4500075297836946,0.6577380952380952,170.23491410972701,0.9038530011780851,0.00018601190476190475
h2,F0_INTERP,92261,BLOCK48,CAL,False,190,0.24560000585434988,28.757048770308852,0.29443118553263486,0.7336309523809524,67.33741805149859,0.6894391697133962,0.0
h2,F0_INTERP,92261,BLOCK48,CAL,False,26,0.3903965695671559,38.069034769512584,0.4762997009437529,0.8154761904761905,125.32422771010401,1.567990692192,0.0
h2,F0_INTERP,92261,IID48,RAW,True,160,0.11774701739723592,50.121984300159276,0.14932442307245478,0.8616071428571429,177.21888197036017,0.5279740552427689,0.0
h2,F0_INTERP,92261,IID48,RAW,True,83,0.16736177872014915,59.92365185419719,0.20509554944227007,0.9032738095238095,190.15583891527993,0.6508300988877981,0.05580357142857143
h2,F0_INTERP,92261,IID48,RAW,True,227,0.14679439212081405,15.046521368480866,0.18257287442137674,0.8720238095238095,62.58752466383435,0.7594303029224837,0.0
h2,F0_INTERP,92261,IID48,RAW,True,145,0.11761205579382664,15.142259189060756,0.14613195498649229,0.7931547619047619,49.88938054584322,0.4814626814402954,0.0
h2,F0_INTERP,92261,IID48,RAW,True,181,0.10124674529589794,166.48947997320266,0.1301120033273823,0.8154761904761905,554.0699337550571,0.4330072331053225,0.0
h2,F0_INTERP,92261,IID48,RAW,True,141,0.20369424504362874,50.5685388928368,0.2684909020133235,0.7782738095238095,160.2106569835118,0.8506297541403451,0.0
h2,F0_INTERP,92261,IID48,RAW,True,190,0.10445404754273609,12.801245575859435,0.1310665062085997,0.8616071428571429,50.15026492164248,0.5134672223702016,0.0
h2,F0_INTERP,92261,IID48,RAW,True,26,0.28327789930848934,28.51607874461583,0.3567781494955652,0.7901785714285714,96.89938243230185,1.2123540077538626,0.0
h2,F0_INTERP,92261,IID48,CAL,False,160,0.11969364887583633,51.314378248621054,0.15287682709067668,0.818452380952381,171.41848111896562,0.5106933844389852,0.0
h2,F0_INTERP,92261,IID48,CAL,False,83,0.20020321698192278,71.29739599152649,0.24402348909349753,0.4568452380952381,218.73662898041434,0.7486511204798315,0.05580357142857143
h2,F0_INTERP,92261,IID48,CAL,False,227,0.1512774802081009,15.816804302078342,0.191919404816051,0.8601190476190476,60.202608968954216,0.7304919919997325,0.0
h2,F0_INTERP,92261,IID48,CAL,False,145,0.11831290571162889,15.215453718857631,0.14683832644665468,0.7886904761904762,48.864570132684456,0.4715726414340066,0.0
h2,F0_INTERP,92261,IID48,CAL,False,181,0.10514423412231859,171.74438383507615,0.13421872567927629,0.7827380952380952,525.0744264984279,0.4103471615064388,0.0
h2,F0_INTERP,92261,IID48,CAL,False,141,0.21528460164875038,53.31562106606812,0.2830763851367063,0.6875,150.43518880703317,0.79872743847591,0.0
h2,F0_INTERP,92261,IID48,CAL,False,190,0.11812843780232031,14.506126276778858,0.1485220542369388,0.7589285714285714,46.57787957064949,0.47689108889859616,0.0
h2,F0_INTERP,92261,IID48,CAL,False,26,0.2808311659325719,28.229588408395042,0.35319373338700355,0.8080357142857143,99.30103439461372,1.2424022114539528,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,RAW,True,160,0.5141200336527485,209.86147980462937,0.6252235388226303,0.34523809523809523,278.80197888328917,0.830612459372914,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,RAW,True,83,0.2179742465148889,71.39133570307777,0.24434500849625249,0.7053571428571429,119.56555373895738,0.40922677740213736,0.0740327380952381
h2,F0_INTERP,92261,ALIGNED48_LAST,RAW,True,227,0.47984899780367346,52.21740697679065,0.6336004085671296,0.6428571428571429,106.20836559931436,1.28872090233977,0.021949404761904764
h2,F0_INTERP,92261,ALIGNED48_LAST,RAW,True,145,0.2621529521810664,34.56176308223179,0.3335419070514395,0.7410714285714286,126.89545962924049,1.2246178963788188,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,RAW,True,181,0.5391589269907692,850.3877490815663,0.6645804507040017,0.4166666666666667,1287.0611085437592,1.005841926254703,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,RAW,True,141,0.49472134778268384,121.55397505987257,0.6453842076847752,0.5714285714285714,236.79876309349422,1.2572701306111427,0.0029761904761904765
h2,F0_INTERP,92261,ALIGNED48_LAST,RAW,True,190,0.19520784132011695,24.839077677045548,0.2543167467010969,0.7738095238095238,82.02642935798282,0.8398337059474417,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,RAW,True,26,0.8927200197628619,80.85679835364932,1.011637650081812,0.36309523809523814,88.13747024536133,1.1027295799320844,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,CAL,False,160,0.5269507986757171,213.66114102443558,0.6365435659013775,0.2738095238095238,269.67674788247746,0.8034263877593294,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,CAL,False,83,0.2429061360693727,80.39216133839443,0.2751513632825227,0.34226190476190477,137.536487526361,0.4707343528764456,0.0740327380952381
h2,F0_INTERP,92261,ALIGNED48_LAST,CAL,False,227,0.5155182593607426,55.611430062572836,0.6747831202018472,0.511904761904762,102.16126516826412,1.2396138203323201,0.021949404761904764
h2,F0_INTERP,92261,ALIGNED48_LAST,CAL,False,145,0.2643182124390416,35.034931160732896,0.3381082650489647,0.7410714285714286,124.28881695322819,1.1994622187853403,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,CAL,False,181,0.5505422918282864,860.9567697950382,0.6728401705280997,0.3511904761904762,1219.7068136453036,0.9532043527374338,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,CAL,False,141,0.495218714066522,120.16562735308118,0.6380128511800027,0.4970238095238095,222.35016887114995,1.1805561068225054,0.0029761904761904765
h2,F0_INTERP,92261,ALIGNED48_LAST,CAL,False,190,0.21738732776948108,27.47666776348299,0.28132190923713274,0.6369047619047619,76.18338914492382,0.7800093035622402,0.0
h2,F0_INTERP,92261,ALIGNED48_LAST,CAL,False,26,0.8895243667233101,80.79559700678092,1.0108719310824401,0.36904761904761907,90.32195814460944,1.1300607413189336,0.0
h2,F0_INTERP,92261,CLEAN,RAW,True,160,0.10554185840067194,44.587657565162296,0.13283644562429817,0.8482142857142857,157.56206839425224,0.4694120811374104,0.0
h2,F0_INTERP,92261,CLEAN,RAW,True,83,0.16996752360195577,60.53398382096064,0.20718448037675488,0.8779761904761905,188.25225647290546,0.6443148703453624,0.04389880952380952
h2,F0_INTERP,92261,CLEAN,RAW,True,227,0.10329554466619581,10.59585480462937,0.12856896429796208,0.8779761904761905,43.45285715375628,0.5272523022498279,0.0
h2,F0_INTERP,92261,CLEAN,RAW,True,145,0.1127559433896311,14.42090552193778,0.1391704560253921,0.7946428571428571,45.08336980002267,0.43508177240921647,0.0
h2,F0_INTERP,92261,CLEAN,RAW,True,181,0.09413672804187412,156.69202677408856,0.12245526571580354,0.7916666666666667,482.06250363304497,0.3767332211428881,0.0
h2,F0_INTERP,92261,CLEAN,RAW,True,141,0.18292094155701308,45.239151727585565,0.24019481123227812,0.7976190476190476,141.42359570094519,0.750880875877809,0.0
h2,F0_INTERP,92261,CLEAN,RAW,True,190,0.08201060437801766,9.986230350676037,0.10224476317567363,0.8630952380952381,41.93301032838367,0.4293342492323361,0.0
h2,F0_INTERP,92261,CLEAN,RAW,True,26,0.25356840848269446,25.456901232401528,0.3185033326260704,0.7886904761904762,83.40895057859875,1.0435688337555271,0.0
h2,F0_INTERP,92261,CLEAN,CAL,False,160,0.105728854450114,44.9874397400708,0.13402748471535572,0.8333333333333333,152.40503802874997,0.4540481526168608,0.0
h2,F0_INTERP,92261,CLEAN,CAL,False,83,0.20491545415802942,72.57457232775813,0.24839477112169298,0.5029761904761905,216.54693441827789,0.7411566404967883,0.04389880952380952
h2,F0_INTERP,92261,CLEAN,CAL,False,227,0.10671769522206809,11.29933515251991,0.13710491929167717,0.8571428571428571,41.797073488081764,0.5071612010671044,0.0
h2,F0_INTERP,92261,CLEAN,CAL,False,145,0.11281134369955871,14.472766496935416,0.13967094578516223,0.7886904761904762,44.15728279862373,0.4261444730067751,0.0
h2,F0_INTERP,92261,CLEAN,CAL,False,181,0.09623510525387477,158.36104942427457,0.12375961167597734,0.7678571428571429,456.8352787455454,0.35701807296036453,0.0
h2,F0_INTERP,92261,CLEAN,CAL,False,141,0.19323166526209817,47.489352014897925,0.2521421270550953,0.7023809523809524,132.79444527357973,0.7050648718449104,0.0
h2,F0_INTERP,92261,CLEAN,CAL,False,190,0.09471715032452337,11.616338932990027,0.11893475129897421,0.7589285714285714,38.945969840078924,0.3987512127312612,0.0
h2,F0_INTERP,92261,CLEAN,CAL,False,26,0.2544540188807788,25.52557618043674,0.3193625573847106,0.8095238095238095,85.4762420803936,1.0694336955790533,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,160,0.23552380271984832,90.98975953601655,0.2710785204921324,0.8258928571428571,233.73879637037004,0.6963593202662686,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,83,0.18236618972046123,65.90528172822226,0.22556836155589863,0.8601190476190476,211.83440714223045,0.7250274771191239,0.056919642857142856
h2,F0_INTERP,92262,BLOCK48,RAW,True,227,0.1589967428730339,15.980567409878686,0.19390648877938602,0.9047619047619049,71.10408051808675,0.8627692770549513,0.0
h2,F0_INTERP,92262,BLOCK48,RAW,True,145,0.22974475008310563,27.525956562587194,0.26564212084482464,0.7619047619047619,67.57450732730685,0.6521348459100647,0.0
