arm,seed,policy,origin,channel,normalized_MSE,raw_MAE,revision_normalized_MSE,revision_raw_MSE,innovation_MSE,high_innovation
D2,73101,fixed512,15748,1,0.269979719168095,0.011538142774160952,0.003094033774243644,7.764362164295753e-06,0.19770997287438505,False
D2,73101,fixed512,15748,2,0.15626897591118014,0.02117355789101372,0.09322225534819531,0.0006214929962009754,0.21480937605913208,True
D2,73101,fixed512,15748,3,0.4410829628447051,0.01021545145890365,0.00855854905732203,1.1219503085850712e-05,0.0850101047213026,False
D2,73101,fixed512,15749,0,0.3957645688803478,0.017386568202388788,0.010966423771859773,4.1555910735806625e-05,1.4549545023099677,True
D2,73101,fixed512,15749,1,0.26661439655569763,0.011744039529499909,0.002344656805886622,5.883828658701338e-06,0.15549408159806752,False
D2,73101,fixed512,15749,2,0.17022692394785174,0.02261968597434461,0.12226195897044244,0.0008150945385104544,0.21349963948960704,True
D2,73101,fixed512,15749,3,0.4905828100581201,0.01057505260479326,0.011306585752988048,1.482193686061289e-05,0.08472403852108244,False
D2,73101,fixed512,15750,0,0.28587010927210504,0.01445157860374699,0.039429340828237944,0.0001494126254754496,0.9725112068239433,True
D2,73101,fixed512,15750,1,0.24046309780864283,0.010967090643849223,0.022285583253227388,5.5924838591304926e-05,0.13884420138234158,False
D2,73101,fixed512,15750,2,0.1826689766956038,0.022994846488100792,0.12803572558067328,0.0008535870154040311,0.18631244160994317,False
D2,73101,fixed512,15750,3,0.49432079957882336,0.010736490489542484,0.024353452028483137,3.19252280210892e-05,0.08403861925797666,False
D2,73101,fixed512,15751,0,0.34726435731700867,0.015716386855145297,0.057579091011461234,0.00021818886595109088,0.9790898363076171,True
D2,73101,fixed512,15751,1,0.19222064149024795,0.009623901813259969,0.05775074484309559,0.00014492333663333818,0.039068834475102725,False
D2,73101,fixed512,15751,2,0.2410924298766386,0.025996682096210616,0.1252071773175348,0.0008347296843043816,0.17118779664527076,False
D2,73101,fixed512,15751,3,0.3823276222841693,0.009675605128705501,0.04321365817731643,5.6649295111127714e-05,0.16889595331474316,False
D2,73101,fixed512,15752,0,0.38597225155201464,0.0165035187749813,0.10056085781947824,0.00038106297166680517,0.9177747240975567,True
D2,73101,fixed512,15752,1,0.12803533786697496,0.008505194739128153,0.04381412373857108,0.00010994990663949521,0.11284636911456951,False
D2,73101,fixed512,15752,2,0.20410554589537544,0.02440453223766138,0.06620221940546835,0.00044135614977111143,0.15900175222494226,False
D2,73101,fixed512,15752,3,0.25259304839089236,0.008622881743249794,0.017776066723149138,2.330285590687077e-05,0.7920186498201577,True
D2,73101,fixed512,15753,0,0.2431150717442502,0.013363309831979376,0.21987744172437784,0.0008331984547744874,0.20977153185988937,False
D2,73101,fixed512,15753,1,0.183665519486956,0.009666943701356649,0.09368822689860151,0.0002351071052381391,0.24190244795080065,True
D2,73101,fixed512,15753,2,0.1974654697051899,0.023354046649672094,0.054988036398421127,0.0003665935711254451,0.16878533360541229,False
D2,73101,fixed512,15753,3,0.26560216910741336,0.009506160623083511,0.06207772097132722,8.137841792289898e-05,0.8046359432860631,True
D2,73101,fixed512,15754,0,0.1582341148404852,0.011171705225637804,0.23933059924957362,0.0009069137966638813,0.05329677814899982,False
D2,73101,fixed512,15754,1,0.21341223729633862,0.009852865726376574,0.10991322919748528,0.00027582314234599536,0.2252581193010632,True
D2,73101,fixed512,15754,2,0.18562350081271206,0.022344837470601,0.021139898484023905,0.00014093521765964033,0.21736795661438782,True
D2,73101,fixed512,15754,3,0.2685063926349999,0.009317144074911873,0.0378252427301741,4.958555763271271e-05,0.8205111089985113,True
D2,73101,fixed512,15755,0,0.17553272228811082,0.010991715284374854,0.31551052422652465,0.001195588229465392,0.0331092945317118,False
D2,73101,fixed512,15755,1,0.20413796492122416,0.009831339732433358,0.12177622440818095,0.00030559288562931287,0.2560703010191116,True
D2,73101,fixed512,15755,2,0.21085447888702713,0.024330272552619377,0.007526391364707454,5.0176854253974425e-05,0.08863838008417335,False
D2,73101,fixed512,15755,3,0.28854343681293326,0.00901311418224747,0.01981246518283192,2.5972394709465607e-05,0.8383019289557061,True
D2,73101,fixed512,15756,0,0.18189309944365636,0.011513789836379388,0.28698958138716135,0.0010875116331756404,0.05544749749155162,False
D2,73101,fixed512,15756,1,0.21955456084179448,0.010183723939706882,0.24111458279624584,0.0006050680375590837,0.2640102550365868,True
D2,73101,fixed512,15756,2,0.20066820020151796,0.02341476917577286,0.017244617045495868,0.00011496620282263013,0.08656579543496819,False
D2,73101,fixed512,15756,3,0.26297204823606596,0.00871544784217452,0.011318115271668785,1.4837051042882634e-05,0.8107401073403513,True
D2,73101,fixed512,15757,0,0.14436609275560996,0.010717780619549255,0.05406976771018043,0.00020489071799648385,0.03545123329691705,False
D2,73101,fixed512,15757,1,0.1893835524226048,0.010045209397996465,0.11161496210603349,0.00028009357750376885,0.230480772787205,True
D2,73101,fixed512,15757,2,0.1959095383861049,0.02408665543999523,0.026283395848551428,0.0001752258232247192,0.08356041060036982,False
D2,73101,fixed512,15757,3,0.29362302464806184,0.008989479357562958,0.016258812231966985,2.131386906671524e-05,0.8378878700143559,True
D2,73101,fixed512,15758,0,0.15641375790444553,0.011026353241937856,0.045759857634625783,0.0001734013383676893,0.04490170411909116,False
D2,73101,fixed512,15758,1,0.20740686935483488,0.009791966651442151,0.28270275742982326,0.0007094320080803846,0.2305699423218142,True
D2,73101,fixed512,15758,2,0.2254004907310817,0.025278347957444686,0.04751539054368008,0.0003167750267825172,0.06926256455334479,False
D2,73101,fixed512,15758,3,0.3072807149471531,0.009284088547589879,0.04099192415990608,5.373679773600903e-05,0.8326419282233313,True
D2,73101,fixed512,15759,0,0.17265878335610044,0.0124161829850326,0.11946065664697197,0.00045268142899975924,0.03905355475096935,False
D2,73101,fixed512,15759,1,0.20970122173255412,0.01001375321742768,0.07403594300878726,0.00018579043302004942,0.22569399218824207,True
D2,73101,fixed512,15759,2,0.22656368694202186,0.02536265288100888,0.09215977862482407,0.0006144096893260729,0.06513485440290472,False
D2,73101,fixed512,15759,3,0.27138547379960026,0.00926196780987084,0.04470547176441805,5.860493116951795e-05,0.8039974303217701,True
D2,73101,fixed512,17449,0,0.010977675025362576,0.004357000658505906,0.007163361604485454,2.714467556580837e-05,0.0017634822815672353,False
D2,73101,fixed512,17449,1,0.052690777913341126,0.008942841008771211,0.004661818503669719,1.1698659370825825e-05,0.0021290470659896467,False
D2,73101,fixed512,17449,2,0.1949192758304213,0.023622355853269494,0.06515729741109982,0.00043438987654964974,0.04572246821374226,False
D2,73101,fixed512,17449,3,0.19778151663919463,0.012559232695742198,0.03717441586074468,4.8732380999499284e-05,0.017159789070384342,False
D2,73101,fixed512,17450,0,0.008314628954387018,0.003974293105614682,0.0038610589836400267,1.4631006954295261e-05,0.0018809757900198792,False
D2,73101,fixed512,17450,1,0.047496917486798115,0.008444525965520493,0.002926391193818077,7.343669371794037e-06,0.0021242540152438725,False
D2,73101,fixed512,17450,2,0.17757346546522804,0.022458691906059782,0.07107928637120571,0.0004738705203995366,0.0473498873805861,False
D2,73101,fixed512,17450,3,0.17501370847669934,0.011973599526907007,0.042848155597518346,5.617015346054353e-05,0.017435200209611663,False
D2,73101,fixed512,17451,0,0.009396148862717217,0.004009892027980337,0.004080020026975331,1.546073283036524e-05,0.0019123656408925034,False
D2,73101,fixed512,17451,1,0.0466149523283026,0.0083914334159034,0.0020839822520225993,5.229675604502288e-06,0.0017450810116028965,False
D2,73101,fixed512,17451,2,0.18736325212117855,0.023590816731440523,0.082398658615127,0.0005493343733680434,0.04899532302877019,False
D2,73101,fixed512,17451,3,0.19052951043261582,0.01263330770370861,0.05056982202391608,6.629257721702858e-05,0.018109678571949867,False
D2,73101,fixed512,17452,0,0.008797586586060576,0.003997255165999134,0.0033341120065402464,1.2634206356542324e-05,0.0018576735581071976,False
D2,73101,fixed512,17452,1,0.05008730150176289,0.00859863717770204,0.0037467532378379176,9.402337272783277e-06,0.0019449002293351154,False
D2,73101,fixed512,17452,2,0.19121724243912094,0.023348993100908894,0.12221430819632079,0.0008147768609100837,0.054039544634062305,False
D2,73101,fixed512,17452,3,0.19277144453989187,0.012525901131735495,0.0644526606767103,8.44917544446379e-05,0.019512228623254326,False
D2,73101,fixed512,17453,0,0.0072187068475521475,0.003624521786378076,0.004450461722492823,1.6864475960486416e-05,0.0017882473020727687,False
D2,73101,fixed512,17453,1,0.05034007805707482,0.008499837115593255,0.0041852032629249875,1.0502611230378574e-05,0.002426524050853416,False
D2,73101,fixed512,17453,2,0.20261064742184612,0.023645019846906267,0.06409980789479747,0.0004273398183260735,0.0431941519664494,False
D2,73101,fixed512,17453,3,0.1754709515598504,0.011905568781184655,0.07248660053612312,9.502354113424122e-05,0.01898052634356716,False
D2,73101,fixed512,17454,0,0.009216519558794137,0.003942487465745458,0.009744727691593125,3.6926444073382e-05,0.0025442218141696793,False
D2,73101,fixed512,17454,1,0.055891172925757564,0.008897061190692087,0.0032999099093942775,8.281000633985949e-06,0.003996739741943066,False
D2,73101,fixed512,17454,2,0.17441723082376528,0.02189485900842895,0.03124628727678825,0.0002083123673341109,0.04507235005435902,False
D2,73101,fixed512,17454,3,0.1463140482755465,0.01083991759782657,0.049471348625405275,6.485257545951418e-05,0.015029174017456848,False
D2,73101,fixed512,17455,0,0.009361607443728088,0.0039102008958347145,0.008006666044560622,3.0340273762988923e-05,0.0012941170474095563,False
D2,73101,fixed512,17455,1,0.061700801852355006,0.009325109592390558,0.0033578920228039856,8.426504581393341e-06,0.0048848146210490615,False
D2,73101,fixed512,17455,2,0.17911981553563366,0.021646488919357457,0.016534539428091417,0.00011023226601400427,0.0541084342495217,False
D2,73101,fixed512,17455,3,0.1722571553724694,0.01163327031902348,0.07458078357233726,9.776883042098541e-05,0.018482457743132643,False
D2,73101,fixed512,17456,0,0.007813195879283683,0.003726029401396712,0.005864127619957202,2.222138857552036e-05,0.0008779756363806289,False
D2,73101,fixed512,17456,1,0.05895796511921369,0.009110468423056106,0.006124489109946338,1.536917661234428e-05,0.001383349678663367,False
D2,73101,fixed512,17456,2,0.1567447275736232,0.019105315138337513,0.03196819265135577,0.00021312515729009045,0.057399159224867345,False
D2,73101,fixed512,17456,3,0.14710158979979535,0.010481262603495271,0.07254455676979829,9.509951664576867e-05,0.011184541117944985,False
D2,73101,fixed512,17457,0,0.006852884359858781,0.003637404286768287,0.004864590048022122,1.843376418852524e-05,0.0007139118543596336,False
D2,73101,fixed512,17457,1,0.05654381609305695,0.009144901626246671,0.003853377332692381,9.669906455376525e-06,0.0018852007791637221,False
D2,73101,fixed512,17457,2,0.1360135175228198,0.018220879205130044,0.0396705611090568,0.00026447521348365335,0.05510502649617194,False
D2,73101,fixed512,17457,3,0.14004260096790708,0.010239131837524474,0.07044241339253537,9.234379205388538e-05,0.012090574055969333,False
D2,73101,fixed512,17458,0,0.007363101251943016,0.0037291468817430237,0.004331646377510623,1.6414239860474116e-05,0.000799535551344678,False
D2,73101,fixed512,17458,1,0.05508305523071141,0.009067667927282553,0.012697524193345185,3.1863962587525343e-05,0.00824472389245034,False
D2,73101,fixed512,17458,2,0.14256952162470263,0.0196422585086897,0.07130404879246023,0.000475368963771209,0.046698547417953366,False
D2,73101,fixed512,17458,3,0.13400953359899445,0.010008198931906373,0.07150519289454704,9.373700226072501e-05,0.01849183816293301,False
D2,73101,fixed512,17459,0,0.007981716869150167,0.003796602142540117,0.003950298796413888,1.4969170221633757e-05,0.0008482767711225928,False
D2,73101,fixed512,17459,1,0.052517935004143805,0.008715794765700897,0.010191391527690701,2.5574916291425977e-05,0.010671681458444299,False
D2,73101,fixed512,17459,2,0.17253885730831062,0.022273065294014908,0.09772171366720846,0.0006514899301039377,0.052790538892574894,False
D2,73101,fixed512,17459,3,0.13927065114928772,0.010343034439161422,0.06964573288964034,9.129941416917593e-05,0.026640545161858025,False
D2,73101,fixed512,17460,0,0.008626470136411515,0.003907974652790775,0.003743275072249735,1.4184679344704897e-05,0.0007160680973311589,False
D2,73101,fixed512,17460,1,0.05234985459501199,0.008315725333305697,0.013743283738338993,3.448825709642609e-05,0.01456937908780784,False
D2,73101,fixed512,17460,2,0.16279067766521002,0.02071849322865407,0.10329179425128927,0.0006886244754799447,0.06502399738109878,False
D2,73101,fixed512,17460,3,0.13514952430118257,0.010043355417437852,0.06276487934179595,8.227922195011272e-05,0.04174174643515446,False
D2,73101,fixed512,17461,0,0.009336686838927221,0.004073315250718345,0.005897427011728679,2.2347572514861004e-05,0.001236292066371718,False
D2,73101,fixed512,17461,1,0.05027639429108839,0.007725578106443088,0.02582556800924869,6.480829808377753e-05,0.017825907037807908,False
D2,73101,fixed512,17461,2,0.15555380609437364,0.020431459496729077,0.03983770392643783,0.00026558951918221875,0.04977909784437007,False
D2,73101,fixed512,17461,3,0.1350085024980599,0.009837615883598725,0.062511939205999,8.194763973739157e-05,0.028495762394476338,False
D2,73101,fixed512,17462,0,0.010087622872363162,0.004385222821775824,0.011098765058247603,4.2057401723042277e-05,0.0015362154821839194,False
D2,73101,fixed512,17462,1,0.05283195794244681,0.007744838115635019,0.02924162004973249,7.338075305669764e-05,0.021747637781292604,False
D2,73101,fixed512,17462,2,0.1356776423358132,0.01910093291265269,0.05637543193017552,0.00037584304275349416,0.05892342822520865,False
D2,73101,fixed512,17462,3,0.12551845939942097,0.009208391358951728,0.07682378322192457,0.00010070920516459658,0.040543440249548195,False
D2,73101,fixed512,17463,0,0.0094110978148714,0.004227870696379493,0.010152039458430321,3.8469901792731086e-05,0.0016030404247524912,False
D2,73101,fixed512,17463,1,0.05559065820439122,0.007935982359293848,0.05634939723013306,0.00014140670715253288,0.02635005965029893,False
D2,73101,fixed512,17463,2,0.17140301855666432,0.0200243702724576,0.064140013922371,0.0004276078633808587,0.07196953080376402,False
D2,73101,fixed512,17463,3,0.12700116136594164,0.009422322156839072,0.08652873759624212,0.00011343154452626008,0.04559381105374891,False
D2,73101,fixed512,17464,0,0.007514617745925996,0.003920288406964391,0.005769345408125698,2.186222307032446e-05,0.001143291651111527,False
D2,73101,fixed512,17464,1,0.046875099738003176,0.007170547152186434,0.07457913908666339,0.0001871535632838379,0.026332824552419,False
D2,73101,fixed512,17464,2,0.16349844198418076,0.01937264748563369,0.03791128845501148,0.0002527465159874043,0.06753502250144518,False
D2,73101,fixed512,17464,3,0.10864696706286128,0.009037126268073917,0.11695605838703513,0.000153319078875837,0.044763591581332286,False
D2,73101,fixed512,17465,0,0.005858851832435828,0.003533407719992101,0.007129720138957706,2.701719538014564e-05,0.0011797206793704013,False
D2,73101,fixed512,17465,1,0.04307412712886354,0.007264396597476054,0.0752328113922048,0.00018879392951359387,0.028411733444318892,False
D2,73101,fixed512,17465,2,0.1562507081053108,0.01958625066448003,0.1934459085868329,0.0012896628265578452,0.08651835428690695,False
D2,73101,fixed512,17465,3,0.0869926413479897,0.008169962956414869,0.09528483205242608,0.00012491001220964743,0.04154679061821461,False
D2,73101,fixed512,17466,0,0.005620130566063274,0.003478682789299637,0.005506662952646841,2.086682029373719e-05,0.0012944288334366973,False
D2,73101,fixed512,17466,1,0.04047039248020701,0.007388030548579991,0.05593238444121476,0.00014036022913821444,0.0270790907366925,False
D2,73101,fixed512,17466,2,0.16132574215240017,0.02061934373565018,0.11424660771324201,0.0007616578924023511,0.07287896884451098,False
D2,73101,fixed512,17466,3,0.08745930058360615,0.008185760707842807,0.11961960248101729,0.00015681075030069916,0.048395068769340695,False
D2,73101,fixed512,17467,0,0.006158426888517877,0.0035321132676986353,0.0024415619055216382,9.251997799150936e-06,0.0012252062778137932,False
D2,73101,fixed512,17467,1,0.04232475829888581,0.007685855752167602,0.040856749126985455,0.00010252848553834466,0.026451869887484696,False
D2,73101,fixed512,17467,2,0.18419438913287672,0.02305619086207201,0.07070022276848316,0.0004713433837911501,0.06504107159550827,False
D2,73101,fixed512,17467,3,0.09908447342285527,0.008589250815690806,0.10883697230198065,0.00014267567299296427,0.05448339693628155,False
D2,73101,fixed512,17468,0,0.006797046722913433,0.003777421525338044,0.0015332266273268334,5.809973259144855e-06,0.0014109698823553977,False
D2,73101,fixed512,17468,1,0.04488454637548766,0.007924516817585875,0.03110337202359519,7.805275008061384e-05,0.027307652025474315,False
D2,73101,fixed512,17468,2,0.19278402723876908,0.02264738834189872,0.03852160833561428,0.000256815389131699,0.06911690815120679,False
D2,73101,fixed512,17468,3,0.11815970035789408,0.009553492770902812,0.11902449685840792,0.00015603061930833653,0.0550257420862199,False
D2,73101,fixed512,17469,0,0.0062033088635607275,0.0036001900250713027,0.0019301243763908584,7.313968342179122e-06,0.0016180709402664956,False
D2,73101,fixed512,17469,1,0.04801234981168225,0.008438266865784924,0.041069723885102626,0.00010306293773716697,0.03067564857832761,False
D2,73101,fixed512,17469,2,0.19010921032250172,0.022619157822368046,0.04270419489353904,0.00028469980623837984,0.06740491121250321,False
D2,73101,fixed512,17469,3,0.12387988544946997,0.009847114676423371,0.13119734717546921,0.00017198815262165282,0.052819026365258814,False
D2,73101,fixed512,17470,0,0.00735118610100513,0.00377104416374738,0.0038665420925253157,1.4651784519354935e-05,0.0012977667811064724,False
D2,73101,fixed512,17470,1,0.047455286189278405,0.008295578599659107,0.033479846345141555,8.401642360617052e-05,0.02974588049055524,False
D2,73101,fixed512,17470,2,0.1938237466230695,0.02239391668308526,0.03313570907976749,0.00022090874159082693,0.06473488744202584,False
D2,73101,fixed512,17470,3,0.12612764563014123,0.009974810097149263,0.14503235667680414,0.00019012463004947164,0.06377169326776051,False
D2,73101,fixed512,17471,0,0.009141747720523142,0.00417917294393604,0.00331307218938639,1.255447856362346e-05,0.0015696856335684038,False
D2,73101,fixed512,17471,1,0.048461188825401305,0.008269247672737887,0.022099046561330816,5.545673173194503e-05,0.029913513307805978,False
D2,73101,fixed512,17471,2,0.17304427891442203,0.020607923284297187,0.01684010209215405,0.00011226938746001652,0.06445536731126951,False
D2,73101,fixed512,17471,3,0.13007996180345577,0.010075853243563325,0.15041554599675047,0.00019718151653599423,0.06324670488107487,False
D2,73101,fixed512,17472,0,0.01078876707074455,0.004713119638866435,0.0015534903000126155,5.886759948299687e-06,0.0013528638983863201,False
D2,73101,fixed512,17472,1,0.04973804984624958,0.008276496040821075,0.016645474781608504,4.177119709452883e-05,0.03018695175717942,False
D2,73101,fixed512,17472,2,0.1983973777153427,0.02127244603727013,0.02473828398705743,0.00016492489029106688,0.06774884989155948,False
D2,73101,fixed512,17472,3,0.12055858252456829,0.009677935901874055,0.11762871607038458,0.00015420087378096803,0.06578046341081845,False
D3,73101,selected,14035,0,0.09452374641407402,0.005577251459968587,0.0006845071822312897,2.5938555681035854e-06,0.009315842632026193,False
D3,73101,selected,14035,1,0.048470167046982794,0.005012757917121053,0.0024313216440619797,6.101310832330182e-06,0.008892341605918735,False
D3,73101,selected,14035,2,0.08946664169320898,0.015029400193691254,0.010557306553114175,7.038332270550608e-05,0.10650691420929403,False
D3,73101,selected,14035,3,0.015240910415667075,0.0027537548477140563,0.0006050015411393985,7.931036688924262e-07,0.008130006416673455,False
D3,73101,selected,14036,0,0.09516523857630525,0.005485753604800751,0.00044223855136471036,1.6758084628830383e-06,0.00993974313728799,False
D3,73101,selected,14036,1,0.05173671889332127,0.004925266021986802,0.004642653734084212,1.1650566097541008e-05,0.0055562325419272335,False
D3,73101,selected,14036,2,0.08847055313901972,0.015122581103506188,0.010450721713603199,6.967274419600901e-05,0.11237636728020399,False
D3,73101,selected,14036,3,0.01536467395567212,0.0028213121305530275,0.000823707934918177,1.0798084647008963e-06,0.0065096645511323326,False
D3,73101,selected,14037,0,0.09444306535084028,0.005457957910404852,0.00029632256435213394,1.1228778213751532e-06,0.009695398763257469,False
D3,73101,selected,14037,1,0.0702115273484103,0.005611802570863317,0.0014601178392509657,3.664111168038183e-06,0.009351026978622745,False
D3,73101,selected,14037,2,0.08914287536232944,0.015025571049625673,0.00858930640075323,5.726308326647542e-05,0.11759156667916176,False
D3,73101,selected,14037,3,0.01549088002310639,0.002853059994025777,0.0013825126332209152,1.8123521464633724e-06,0.006723084375499286,False
D3,73101,selected,14038,0,0.09020315931190544,0.006048432454032203,0.0038330226696130587,1.4524766799135896e-05,0.007759128645488944,False
D3,73101,selected,14038,1,0.12508427602578734,0.007052794503855209,0.0017651076914438112,4.429471807787233e-06,0.01230875212331362,False
D3,73101,selected,14038,2,0.0918887653598219,0.015037118958992263,0.007986958084137805,5.324735484785181e-05,0.11397808338715436,False
D3,73101,selected,14038,3,0.014987232079933807,0.0028169091831892735,0.0010756510142027223,1.4100836242588594e-06,0.006023545008835135,False
D3,73101,selected,14039,0,0.08903303105853905,0.006242332926330467,0.000885109102413377,3.354011810643582e-06,0.008905878792559163,False
D3,73101,selected,14039,1,0.17403408877906223,0.008021351109569272,0.00719144868513909,1.8046671805002548e-05,0.013266072092223767,False
D3,73101,selected,14039,2,0.09722380515269244,0.015608273771964012,0.010042634665875856,6.695211443806584e-05,0.11760379033403325,False
D3,73101,selected,14039,3,0.014814161064515044,0.002723841213279715,0.00041246050765679395,5.406993530624136e-07,0.0052812889695174545,False
D3,73101,selected,14040,0,0.09003492747631742,0.005580426058049003,0.0005389649395811795,2.0423411847750087e-06,0.006054210746987224,False
D3,73101,selected,14040,1,0.11815732986887269,0.0067853594653308385,0.004511335804474804,1.1321028659184445e-05,0.009566450704275422,False
D3,73101,selected,14040,2,0.09599160979013062,0.015455454149159291,0.00886246944304495,5.908420330879953e-05,0.11433824548186929,False
D3,73101,selected,14040,3,0.014819029707222162,0.002820405135521045,0.0006756678561088763,8.857409761691149e-07,0.00657664047925114,False
D3,73101,selected,14041,0,0.08953703412603893,0.005303025840005526,0.000869796134595284,3.2959852071685427e-06,0.006085407785467362,False
D3,73101,selected,14041,1,0.06603992202742293,0.005603344700857997,0.013781770672445706,3.4584838619706636e-05,0.0110151712512052,False
D3,73101,selected,14041,2,0.10127208671784516,0.015617266727363069,0.013262884634572853,8.842083769611496e-05,0.11941243796707517,False
D3,73101,selected,14041,3,0.015387372665173336,0.0028780133483000104,0.001597622220860623,2.094341846604781e-06,0.006183674126297392,False
D3,73101,selected,14042,0,0.08981964966523504,0.005359305240213871,0.00106395868263003,4.031740242923497e-06,0.0061002837628914355,False
D3,73101,selected,14042,1,0.05311937995930267,0.005159860333862404,0.012917722415215206,3.2416541798769e-05,0.010660659662164805,False
D3,73101,selected,14042,2,0.09639349429736482,0.01536373796487848,0.010743267933365715,7.162308776974442e-05,0.11221291943574652,False
D3,73101,selected,14042,3,0.014722587501998603,0.002761410554001729,0.001592691610043567,2.087878250625301e-06,0.005554904292835012,False
D3,73101,selected,14043,0,0.09190904413099102,0.005186185994247596,0.000563131102227998,2.133915878464587e-06,0.006467591192984013,False
D3,73101,selected,14043,1,0.06737875430764734,0.005576371890803179,0.020456964604049065,5.133598840783316e-05,0.01157402491022922,False
D3,73101,selected,14043,2,0.09355393680579195,0.01504551732428372,0.015381174574111249,0.00010254302725727522,0.11911843798120914,False
D3,73101,selected,14043,3,0.01488971844915415,0.002811476118645321,0.0008067876562737404,1.057627471498281e-06,0.00671467779398086,False
D3,73101,selected,14044,0,0.09273289957443667,0.005433190255581091,0.00038205958574156064,1.4477676926525549e-06,0.006949111803824703,False
D3,73101,selected,14044,1,0.07705278159396493,0.005836970440857112,0.032339808832421976,8.115554205945837e-05,0.012649532482001027,False
D3,73101,selected,14044,2,0.09492154387246603,0.015153301664069294,0.015745038944869193,0.00010496883381117678,0.1280600100315458,False
D3,73101,selected,14044,3,0.014852463495984042,0.0027519082708284265,0.0002931038299972232,3.8423327401683124e-07,0.005514867927852669,False
D3,73101,selected,14045,0,0.09071804955163759,0.00545905537068223,0.0006548213588427683,2.481364800601254e-06,0.006159862490980626,False
D3,73101,selected,14045,1,0.09928396227017908,0.006845897842260699,0.03460961703155529,8.685154093583366e-05,0.03413388199685024,False
D3,73101,selected,14045,2,0.09913265442370187,0.015857495185298224,0.025598490683055374,0.00017065970581179278,0.13742193549065415,False
D3,73101,selected,14045,3,0.015156407619897158,0.0027411188903575146,0.00026965911315508155,3.5349931768900375e-07,0.004948745479418032,False
D3,73101,selected,14046,0,0.09026291272976839,0.005480757705153276,0.00013890809778807338,5.263751093564512e-07,0.005778804058833772,False
D3,73101,selected,14046,1,0.17032318175869468,0.007964604367626209,0.04141111038774334,0.00010391963441144705,0.024453753727345734,False
D3,73101,selected,14046,2,0.10648472226880204,0.016537933514143028,0.03148074603097747,0.00020987545410005906,0.13586894360473958,False
D3,73101,selected,14046,3,0.015250138604049543,0.0027198868965109192,0.0003137875691520925,4.1134783207109085e-07,0.0049260279283506354,False
D3,73101,selected,14047,0,0.042853812170570146,0.004311669857023904,0.014843940937841237,5.624928394280948e-05,0.1523164747640668,False
D3,73101,selected,14047,1,0.2225213285611695,0.008529486939217895,0.030483396818367915,7.649694546518267e-05,0.08863291307422148,False
D3,73101,selected,14047,2,0.1383767459255891,0.017734821231849492,0.022923155682311732,0.0001528238150232345,0.11498579025613652,False
D3,73101,selected,14047,3,0.02130963710689167,0.0030987882213977477,0.0005276807245187771,6.917428967726016e-07,0.005065119582572902,False
D3,73101,selected,14048,0,0.04342022677229426,0.003662871183889607,0.001148946796758147,4.353792222473584e-06,0.16644290211982588,False
D3,73101,selected,14048,1,0.2924995947687968,0.009610641680285333,0.005016342264651832,1.258832350410965e-05,0.07507868465476548,False
D3,73101,selected,14048,2,0.1328761165325961,0.017081953904405235,0.012849886520480018,8.56674669007593e-05,0.1427129445683607,False
D3,73101,selected,14048,3,0.02162022447022488,0.003073263087930779,0.0013796873801579248,1.808648488840307e-06,0.009079891151577677,False
D3,73101,selected,14049,0,0.04370980003015592,0.0036910680225739866,0.0006730997195988221,2.550628394985098e-06,0.16777726086824707,False
D3,73101,selected,14049,1,0.2352335550556269,0.008875883972427497,0.0008362351462586105,2.09850085804312e-06,0.04810278803183226,False
D3,73101,selected,14049,2,0.1354068659700621,0.0174443859267359,0.009272277523118821,6.181630682422269e-05,0.10949512554615619,False
D3,73101,selected,14049,3,0.021066471057802405,0.003045105856657028,0.0005795108863046206,7.596876682755375e-07,0.010327709706769274,False
D3,73101,selected,14050,0,0.043447532986969864,0.003459101309565206,0.0008580055653802155,3.2513062988918985e-06,0.1686011713563639,False
D3,73101,selected,14050,1,0.20820341652129928,0.008161007997362564,0.002613304640698302,6.5579903635591625e-06,0.0436093368725797,False
D3,73101,selected,14050,2,0.15813557128178912,0.019054504702426492,0.01305022892469227,8.700310720033064e-05,0.11597694422807918,False
D3,73101,selected,14050,3,0.02059247359262107,0.0030294975799508394,0.0020423168556819855,2.6772972978411232e-06,0.012009064921189848,False
D3,73101,selected,14051,0,0.04491696634895509,0.0035802979644077512,0.0009836624754824353,3.7274676663692718e-06,0.1741652800240593,False
D3,73101,selected,14051,1,0.23214915513094353,0.008686713962598394,0.009412569403076904,2.3620491266267342e-05,0.044748262795669964,False
D3,73101,selected,14051,2,0.1570412003559437,0.018849795623930788,0.013463390360759856,8.975756682863777e-05,0.11542032983186175,False
D3,73101,selected,14051,3,0.02115875243694702,0.003073708822454016,0.001403277352379287,1.8395728621610717e-06,0.012070907056056854,False
D3,73101,selected,14052,0,0.04513223023308602,0.00366157259705166,0.0007857141787724528,2.977367002788041e-06,0.1746683042769218,False
D3,73101,selected,14052,1,0.28564792293111024,0.00984458554489538,0.012816880343791784,3.21634823879613e-05,0.04322563629358638,False
D3,73101,selected,14052,2,0.15501368442701038,0.019050816259843607,0.009832648426026904,6.555218073256545e-05,0.08543714862796374,False
D3,73101,selected,14052,3,0.020014977758957803,0.0029631465155010423,0.0004489353839593724,5.885146993894521e-07,0.009873628873560684,False
