arm,seed,policy,condition,channel,normalized_RMSE,raw_RMSE,raw_MAE
D0,73102,selected,late,3,0.34875204739293086,0.012627096656209823,0.006500017508027182
D0,73102,fixed512,early,0,0.411532530678034,0.02533308388131291,0.008915291606208969
D0,73102,fixed512,early,1,0.4104530706852654,0.020561456548731424,0.010451661762533088
D0,73102,fixed512,early,2,0.4087658559747042,0.033375895638024976,0.022176962057210037
D0,73102,fixed512,early,3,0.44769516393186476,0.016209482208762928,0.008906183947365693
D0,73102,fixed512,late,0,0.2884234081390399,0.017754743178339086,0.006938240690977544
D0,73102,fixed512,late,1,0.4223824276145182,0.021159052161174106,0.009839799085260408
D0,73102,fixed512,late,2,0.4427582515260768,0.03615138833103328,0.02305487235055771
D0,73102,fixed512,late,3,0.34482976858800046,0.01248508460509014,0.00723651291904583
D1,73102,selected,early,0,0.3822742949338577,0.02353200793938128,0.006538315642601811
D1,73102,selected,early,1,0.33482487441056213,0.01677289706989728,0.00745976844157558
D1,73102,selected,early,2,0.31724556493559114,0.025903227268502114,0.015268632701180956
D1,73102,selected,early,3,0.4043628192319897,0.014640568968092975,0.006402166736811827
D1,73102,selected,late,0,0.2868913394807591,0.017660432228562624,0.006012423505475939
D1,73102,selected,late,1,0.38504206433134863,0.0192885039499525,0.008038793319093141
D1,73102,selected,late,2,0.47479542974722444,0.038767236746983166,0.021441694021133783
D1,73102,selected,late,3,0.34875204739293086,0.012627096656209823,0.006500017508027182
D1,73102,fixed512,early,0,0.3888937217112613,0.02393948603964687,0.008385345743292904
D1,73102,fixed512,early,1,0.39494296931742745,0.019784485201413234,0.010127929798344848
D1,73102,fixed512,early,2,0.3912359424383295,0.03194457118618561,0.02134729580859227
D1,73102,fixed512,early,3,0.4433024610460014,0.01605043774053271,0.008824426656172729
D1,73102,fixed512,late,0,0.2667813445100865,0.01642250289985203,0.006559122300019954
D1,73102,fixed512,late,1,0.41262295151463985,0.020670155724290328,0.009622897924404244
D1,73102,fixed512,late,2,0.41680556302259203,0.034032340934197665,0.021831134301654915
D1,73102,fixed512,late,3,0.3451528571997558,0.012496782518148005,0.007162085194983714
D2,73102,selected,early,0,0.3822742949338577,0.02353200793938128,0.006538315642601811
D2,73102,selected,early,1,0.33482487441056213,0.01677289706989728,0.00745976844157558
D2,73102,selected,early,2,0.31724556493559114,0.025903227268502114,0.015268632701180956
D2,73102,selected,early,3,0.4043628192319897,0.014640568968092975,0.006402166736811827
D2,73102,selected,late,0,0.2868913394807591,0.017660432228562624,0.006012423505475939
D2,73102,selected,late,1,0.38504206433134863,0.0192885039499525,0.008038793319093141
D2,73102,selected,late,2,0.47479542974722444,0.038767236746983166,0.021441694021133783
D2,73102,selected,late,3,0.34875204739293086,0.012627096656209823,0.006500017508027182
D2,73102,fixed512,early,0,0.402837975567857,0.02479786521086196,0.008709053815790685
D2,73102,fixed512,early,1,0.40873804176588907,0.020475542969021324,0.010346444270922801
D2,73102,fixed512,early,2,0.39430900859227014,0.03219548826681628,0.021326007471231662
D2,73102,fixed512,early,3,0.44615473623753354,0.016153708688482177,0.008859649742186108
D2,73102,fixed512,late,0,0.2874426108609756,0.01769436734444127,0.006797361165522792
D2,73102,fixed512,late,1,0.41865387188708936,0.020972271888216085,0.009729240538490315
D2,73102,fixed512,late,2,0.42975068221245355,0.035089315093823535,0.02238325851935272
D2,73102,fixed512,late,3,0.34422815159382103,0.012463302149639883,0.0071296997982358635
D3,73102,selected,early,0,0.3822742949338577,0.02353200793938128,0.006538315642601811
D3,73102,selected,early,1,0.33482487441056213,0.01677289706989728,0.00745976844157558
D3,73102,selected,early,2,0.31724556493559114,0.025903227268502114,0.015268632701180956
D3,73102,selected,early,3,0.4043628192319897,0.014640568968092975,0.006402166736811827
D3,73102,selected,late,0,0.2868913394807591,0.017660432228562624,0.006012423505475939
D3,73102,selected,late,1,0.38504206433134863,0.0192885039499525,0.008038793319093141
D3,73102,selected,late,2,0.47479542974722444,0.038767236746983166,0.021441694021133783
D3,73102,selected,late,3,0.34875204739293086,0.012627096656209823,0.006500017508027182
D3,73102,fixed512,early,0,0.40496985797701446,0.024929099443565993,0.008735654223627837
D3,73102,fixed512,early,1,0.40861985862891054,0.020469622639489572,0.01034467416079909
D3,73102,fixed512,early,2,0.395728684021918,0.03231140533348715,0.02141438410750901
D3,73102,fixed512,early,3,0.4459592865916045,0.016146632137709165,0.008854024369701317
D3,73102,fixed512,late,0,0.28621370624942183,0.01761871854079668,0.006796030491876687
D3,73102,fixed512,late,1,0.41792459893672135,0.02093573929739852,0.00972302521545789
D3,73102,fixed512,late,2,0.4323417801650511,0.03530087927803746,0.02257298814036961
D3,73102,fixed512,late,3,0.344529035375463,0.01247419610315637,0.007145732164672032
BLEND,73101,selected,early,0,0.3822742949338577,0.02353200793938128,0.006538315642601811
BLEND,73101,selected,early,1,0.33482487441056213,0.01677289706989728,0.00745976844157558
BLEND,73101,selected,early,2,0.31724556493559114,0.025903227268502114,0.015268632701180956
BLEND,73101,selected,early,3,0.4043628192319897,0.014640568968092975,0.006402166736811827
BLEND,73101,selected,late,0,0.28807038105142024,0.017733011567454503,0.006003015564393233
BLEND,73101,selected,late,1,0.38811577948779347,0.019442480287678282,0.008218296371249987
BLEND,73101,selected,late,2,0.4719921455370243,0.038538347469965976,0.021295543349498864
BLEND,73101,selected,late,3,0.3533633791704657,0.012794056914949696,0.006607140820974747
BLEND,73102,selected,early,0,0.3822742949338577,0.02353200793938128,0.006538315642601811
BLEND,73102,selected,early,1,0.33482487441056213,0.01677289706989728,0.00745976844157558
BLEND,73102,selected,early,2,0.31724556493559114,0.025903227268502114,0.015268632701180956
BLEND,73102,selected,early,3,0.4043628192319897,0.014640568968092975,0.006402166736811827
BLEND,73102,selected,late,0,0.28807038105142024,0.017733011567454503,0.006003015564393233
BLEND,73102,selected,late,1,0.38811577948779347,0.019442480287678282,0.008218296371249987
BLEND,73102,selected,late,2,0.4719921455370243,0.038538347469965976,0.021295543349498864
BLEND,73102,selected,late,3,0.3533633791704657,0.012794056914949696,0.006607140820974747
FROZEN,73101,selected,early,0,0.3822742949338577,0.02353200793938128,0.006538315642601811
FROZEN,73101,selected,early,1,0.33482487441056213,0.01677289706989728,0.00745976844157558
FROZEN,73101,selected,early,2,0.31724556493559114,0.025903227268502114,0.015268632701180956
FROZEN,73101,selected,early,3,0.4043628192319897,0.014640568968092975,0.006402166736811827
FROZEN,73101,selected,late,0,0.2868913394807591,0.017660432228562624,0.006012423505475939
FROZEN,73101,selected,late,1,0.38504206433134863,0.0192885039499525,0.008038793319093141
FROZEN,73101,selected,late,2,0.47479542974722444,0.038767236746983166,0.021441694021133783
FROZEN,73101,selected,late,3,0.34875204739293086,0.012627096656209823,0.006500017508027182
FROZEN,73102,selected,early,0,0.3822742949338577,0.02353200793938128,0.006538315642601811
FROZEN,73102,selected,early,1,0.33482487441056213,0.01677289706989728,0.00745976844157558
FROZEN,73102,selected,early,2,0.31724556493559114,0.025903227268502114,0.015268632701180956
FROZEN,73102,selected,early,3,0.4043628192319897,0.014640568968092975,0.006402166736811827
FROZEN,73102,selected,late,0,0.2868913394807591,0.017660432228562624,0.006012423505475939
FROZEN,73102,selected,late,1,0.38504206433134863,0.0192885039499525,0.008038793319093141
FROZEN,73102,selected,late,2,0.47479542974722444,0.038767236746983166,0.021441694021133783
FROZEN,73102,selected,late,3,0.34875204739293086,0.012627096656209823,0.006500017508027182
