index,origin_utc,utc_date,year,S,bin
41272,2024-09-15T16:00:00+00:00,2024-09-15,2024,0.18467083066509235,S<1
41273,2024-09-15T17:00:00+00:00,2024-09-15,2024,0.17101108066447926,S<1
41274,2024-09-15T18:00:00+00:00,2024-09-15,2024,0.15151516048455402,S<1
41275,2024-09-15T19:00:00+00:00,2024-09-15,2024,0.15151516048455402,S<1
41276,2024-09-15T20:00:00+00:00,2024-09-15,2024,0.17389917232922955,S<1
41277,2024-09-15T21:00:00+00:00,2024-09-15,2024,0.13758812246374744,S<1
41278,2024-09-15T22:00:00+00:00,2024-09-15,2024,0.03857957826160094,S<1
41279,2024-09-15T23:00:00+00:00,2024-09-15,2024,0.07768316537437357,S<1
41280,2024-09-16T00:00:00+00:00,2024-09-16,2024,0.24427403500980724,S<1
41281,2024-09-16T01:00:00+00:00,2024-09-16,2024,0.5105669410636527,S<1
41282,2024-09-16T02:00:00+00:00,2024-09-16,2024,0.7660685439260594,S<1
41283,2024-09-16T03:00:00+00:00,2024-09-16,2024,0.760430659214031,S<1
41284,2024-09-16T04:00:00+00:00,2024-09-16,2024,0.3350483191207323,S<1
41285,2024-09-16T05:00:00+00:00,2024-09-16,2024,0.07170088651804947,S<1
41286,2024-09-16T06:00:00+00:00,2024-09-16,2024,0.16535920353148084,S<1
41287,2024-09-16T07:00:00+00:00,2024-09-16,2024,0.2584678268363251,S<1
41288,2024-09-16T08:00:00+00:00,2024-09-16,2024,0.3576679758295896,S<1
41289,2024-09-16T09:00:00+00:00,2024-09-16,2024,0.4120838461199436,S<1
41290,2024-09-16T10:00:00+00:00,2024-09-16,2024,0.4225421262045206,S<1
41291,2024-09-16T11:00:00+00:00,2024-09-16,2024,0.45072667673856687,S<1
41292,2024-09-16T12:00:00+00:00,2024-09-16,2024,0.45072667673856687,S<1
41293,2024-09-16T13:00:00+00:00,2024-09-16,2024,0.4320978471632151,S<1
41294,2024-09-16T14:00:00+00:00,2024-09-16,2024,0.3828184425301628,S<1
41295,2024-09-16T15:00:00+00:00,2024-09-16,2024,0.37330170694106773,S<1
41296,2024-09-16T16:00:00+00:00,2024-09-16,2024,0.35460327279401593,S<1
41297,2024-09-16T17:00:00+00:00,2024-09-16,2024,0.3390995766217897,S<1
41298,2024-09-16T18:00:00+00:00,2024-09-16,2024,0.26591173265307255,S<1
41299,2024-09-16T19:00:00+00:00,2024-09-16,2024,0.15655795455704222,S<1
41300,2024-09-16T20:00:00+00:00,2024-09-16,2024,0.0874002677459347,S<1
41301,2024-09-16T21:00:00+00:00,2024-09-16,2024,0.050289774608593275,S<1
41302,2024-09-16T22:00:00+00:00,2024-09-16,2024,0.012661154133366503,S<1
41303,2024-09-16T23:00:00+00:00,2024-09-16,2024,0.1269443765507822,S<1
41304,2024-09-17T00:00:00+00:00,2024-09-17,2024,0.26956167484697924,S<1
41305,2024-09-17T01:00:00+00:00,2024-09-17,2024,0.3859309117466424,S<1
41306,2024-09-17T02:00:00+00:00,2024-09-17,2024,0.5878951160465873,S<1
41307,2024-09-17T03:00:00+00:00,2024-09-17,2024,0.7642503975977191,S<1
41308,2024-09-17T04:00:00+00:00,2024-09-17,2024,0.5936142413015223,S<1
41309,2024-09-17T05:00:00+00:00,2024-09-17,2024,0.38642546574930237,S<1
41310,2024-09-17T06:00:00+00:00,2024-09-17,2024,0.27867289535960854,S<1
41311,2024-09-17T07:00:00+00:00,2024-09-17,2024,0.18114426889251806,S<1
41312,2024-09-17T08:00:00+00:00,2024-09-17,2024,0.013304637898977217,S<1
41313,2024-09-17T09:00:00+00:00,2024-09-17,2024,0.14389946388560376,S<1
41314,2024-09-17T10:00:00+00:00,2024-09-17,2024,0.1423460315003931,S<1
41315,2024-09-17T11:00:00+00:00,2024-09-17,2024,0.16519922723689126,S<1
41316,2024-09-17T12:00:00+00:00,2024-09-17,2024,0.0850927615689002,S<1
41317,2024-09-17T13:00:00+00:00,2024-09-17,2024,0.015850059062594804,S<1
41318,2024-09-17T14:00:00+00:00,2024-09-17,2024,0.03226397428298838,S<1
41319,2024-09-17T15:00:00+00:00,2024-09-17,2024,0.1043458305481518,S<1
41320,2024-09-17T16:00:00+00:00,2024-09-17,2024,0.17815889869816137,S<1
41321,2024-09-17T17:00:00+00:00,2024-09-17,2024,0.18271750774678056,S<1
41322,2024-09-17T18:00:00+00:00,2024-09-17,2024,0.2709751656504782,S<1
41323,2024-09-17T19:00:00+00:00,2024-09-17,2024,0.273241924938597,S<1
41324,2024-09-17T20:00:00+00:00,2024-09-17,2024,0.2701144514553945,S<1
41325,2024-09-17T21:00:00+00:00,2024-09-17,2024,0.3859008049136979,S<1
41326,2024-09-17T22:00:00+00:00,2024-09-17,2024,0.5578608499497879,S<1
41327,2024-09-17T23:00:00+00:00,2024-09-17,2024,0.6480539842688859,S<1
41328,2024-09-18T00:00:00+00:00,2024-09-18,2024,0.7012768907517343,S<1
41329,2024-09-18T01:00:00+00:00,2024-09-18,2024,0.8794282678774236,S<1
41330,2024-09-18T02:00:00+00:00,2024-09-18,2024,1.1129761301097651,1<=S<2
41331,2024-09-18T03:00:00+00:00,2024-09-18,2024,1.2387307394783207,1<=S<2
41332,2024-09-18T04:00:00+00:00,2024-09-18,2024,1.1103070286346775,1<=S<2
41333,2024-09-18T05:00:00+00:00,2024-09-18,2024,0.8665225416694837,S<1
41334,2024-09-18T06:00:00+00:00,2024-09-18,2024,0.6393430393759381,S<1
41335,2024-09-18T07:00:00+00:00,2024-09-18,2024,0.483730370603485,S<1
41336,2024-09-18T08:00:00+00:00,2024-09-18,2024,0.43624614112561605,S<1
41337,2024-09-18T09:00:00+00:00,2024-09-18,2024,0.3176114668309957,S<1
41338,2024-09-18T10:00:00+00:00,2024-09-18,2024,0.20664574628105867,S<1
41339,2024-09-18T11:00:00+00:00,2024-09-18,2024,0.1914312850558675,S<1
41340,2024-09-18T12:00:00+00:00,2024-09-18,2024,0.23542947892396818,S<1
41341,2024-09-18T13:00:00+00:00,2024-09-18,2024,0.3540645252367667,S<1
41342,2024-09-18T14:00:00+00:00,2024-09-18,2024,0.3999053696109519,S<1
41343,2024-09-18T15:00:00+00:00,2024-09-18,2024,0.44681455907676587,S<1
41344,2024-09-18T16:00:00+00:00,2024-09-18,2024,0.4765298033763747,S<1
41345,2024-09-18T17:00:00+00:00,2024-09-18,2024,0.5381002900099064,S<1
41346,2024-09-18T18:00:00+00:00,2024-09-18,2024,0.6220168922081859,S<1
41347,2024-09-18T19:00:00+00:00,2024-09-18,2024,0.7533405836484803,S<1
41348,2024-09-18T20:00:00+00:00,2024-09-18,2024,0.6864167067122264,S<1
41349,2024-09-18T21:00:00+00:00,2024-09-18,2024,0.7951545388410556,S<1
41350,2024-09-18T22:00:00+00:00,2024-09-18,2024,0.8291009546169853,S<1
41351,2024-09-18T23:00:00+00:00,2024-09-18,2024,0.9001713829211979,S<1
41352,2024-09-19T00:00:00+00:00,2024-09-19,2024,0.974957614803746,S<1
41353,2024-09-19T01:00:00+00:00,2024-09-19,2024,1.0690753791222636,1<=S<2
41354,2024-09-19T02:00:00+00:00,2024-09-19,2024,1.286090616696046,1<=S<2
41355,2024-09-19T03:00:00+00:00,2024-09-19,2024,1.5017458944454523,1<=S<2
41356,2024-09-19T04:00:00+00:00,2024-09-19,2024,1.201366640850281,1<=S<2
41357,2024-09-19T05:00:00+00:00,2024-09-19,2024,0.8954023230396065,S<1
41358,2024-09-19T06:00:00+00:00,2024-09-19,2024,0.793859258932775,S<1
41359,2024-09-19T07:00:00+00:00,2024-09-19,2024,0.677049290137588,S<1
41360,2024-09-19T08:00:00+00:00,2024-09-19,2024,0.6189688653374881,S<1
41361,2024-09-19T09:00:00+00:00,2024-09-19,2024,0.5101520263376483,S<1
41362,2024-09-19T10:00:00+00:00,2024-09-19,2024,0.3824505344713595,S<1
41363,2024-09-19T11:00:00+00:00,2024-09-19,2024,0.2782843840943952,S<1
41364,2024-09-19T12:00:00+00:00,2024-09-19,2024,0.2782843840943952,S<1
41365,2024-09-19T13:00:00+00:00,2024-09-19,2024,0.3860542912628096,S<1
41366,2024-09-19T14:00:00+00:00,2024-09-19,2024,0.5222702937529519,S<1
41367,2024-09-19T15:00:00+00:00,2024-09-19,2024,0.6147047877880589,S<1
41368,2024-09-19T16:00:00+00:00,2024-09-19,2024,0.6311595092612184,S<1
41369,2024-09-19T17:00:00+00:00,2024-09-19,2024,0.6880992368215237,S<1
41370,2024-09-19T18:00:00+00:00,2024-09-19,2024,0.7339859094212282,S<1
41371,2024-09-19T19:00:00+00:00,2024-09-19,2024,0.8110355196981286,S<1
41372,2024-09-19T20:00:00+00:00,2024-09-19,2024,0.8009907175273191,S<1
41373,2024-09-19T21:00:00+00:00,2024-09-19,2024,0.8551804170896593,S<1
41374,2024-09-19T22:00:00+00:00,2024-09-19,2024,0.9723474967512126,S<1
41375,2024-09-19T23:00:00+00:00,2024-09-19,2024,0.9721549217596254,S<1
41376,2024-09-20T00:00:00+00:00,2024-09-20,2024,0.9143590999698864,S<1
41377,2024-09-20T01:00:00+00:00,2024-09-20,2024,0.9347390308085749,S<1
41378,2024-09-20T02:00:00+00:00,2024-09-20,2024,0.9561498416823602,S<1
41379,2024-09-20T03:00:00+00:00,2024-09-20,2024,1.0297714221882708,1<=S<2
41380,2024-09-20T04:00:00+00:00,2024-09-20,2024,0.9121290037854939,S<1
41381,2024-09-20T05:00:00+00:00,2024-09-20,2024,0.8107565950021427,S<1
41382,2024-09-20T06:00:00+00:00,2024-09-20,2024,0.7138933186703074,S<1
41383,2024-09-20T07:00:00+00:00,2024-09-20,2024,0.5639725280674432,S<1
41384,2024-09-20T08:00:00+00:00,2024-09-20,2024,0.37030399130250563,S<1
41385,2024-09-20T09:00:00+00:00,2024-09-20,2024,0.2716090504377873,S<1
41386,2024-09-20T10:00:00+00:00,2024-09-20,2024,0.22348247240484626,S<1
41387,2024-09-20T11:00:00+00:00,2024-09-20,2024,0.22348247240484626,S<1
41388,2024-09-20T12:00:00+00:00,2024-09-20,2024,0.24165881136353284,S<1
41389,2024-09-20T13:00:00+00:00,2024-09-20,2024,0.31306815119392123,S<1
41390,2024-09-20T14:00:00+00:00,2024-09-20,2024,0.40812084599428117,S<1
41391,2024-09-20T15:00:00+00:00,2024-09-20,2024,0.5592361893938572,S<1
41392,2024-09-20T16:00:00+00:00,2024-09-20,2024,0.7109664007831765,S<1
41393,2024-09-20T17:00:00+00:00,2024-09-20,2024,0.8107565950021427,S<1
41394,2024-09-20T18:00:00+00:00,2024-09-20,2024,0.9805027346933336,S<1
41395,2024-09-20T19:00:00+00:00,2024-09-20,2024,1.0965958830308413,1<=S<2
41396,2024-09-20T20:00:00+00:00,2024-09-20,2024,1.09685223356402,1<=S<2
41397,2024-09-20T21:00:00+00:00,2024-09-20,2024,1.0668304544838958,1<=S<2
41398,2024-09-20T22:00:00+00:00,2024-09-20,2024,1.0569801447045066,1<=S<2
41399,2024-09-20T23:00:00+00:00,2024-09-20,2024,1.0317943073126998,1<=S<2
41400,2024-09-21T00:00:00+00:00,2024-09-21,2024,1.0046450317232574,1<=S<2
41401,2024-09-21T01:00:00+00:00,2024-09-21,2024,1.0335687473897577,1<=S<2
41402,2024-09-21T02:00:00+00:00,2024-09-21,2024,1.0220129227065933,1<=S<2
41403,2024-09-21T03:00:00+00:00,2024-09-21,2024,1.0012784578425398,1<=S<2
41404,2024-09-21T04:00:00+00:00,2024-09-21,2024,0.9241261634497547,S<1
41405,2024-09-21T05:00:00+00:00,2024-09-21,2024,0.8558100412964225,S<1
41406,2024-09-21T06:00:00+00:00,2024-09-21,2024,0.8237283051707126,S<1
41407,2024-09-21T07:00:00+00:00,2024-09-21,2024,0.7958463484370343,S<1
41408,2024-09-21T08:00:00+00:00,2024-09-21,2024,0.7629793311641284,S<1
41409,2024-09-21T09:00:00+00:00,2024-09-21,2024,0.6203841589256328,S<1
41410,2024-09-21T10:00:00+00:00,2024-09-21,2024,0.34194907863529667,S<1
41411,2024-09-21T11:00:00+00:00,2024-09-21,2024,0.1756540603109422,S<1
41412,2024-09-21T12:00:00+00:00,2024-09-21,2024,0.0840970862429242,S<1
41413,2024-09-21T13:00:00+00:00,2024-09-21,2024,0.11955551667857713,S<1
41414,2024-09-21T14:00:00+00:00,2024-09-21,2024,0.13673621318143714,S<1
41415,2024-09-21T15:00:00+00:00,2024-09-21,2024,0.15114182659619277,S<1
41416,2024-09-21T16:00:00+00:00,2024-09-21,2024,0.17013011102389325,S<1
41417,2024-09-21T17:00:00+00:00,2024-09-21,2024,0.18537485270654216,S<1
41418,2024-09-21T18:00:00+00:00,2024-09-21,2024,0.191883698757243,S<1
41419,2024-09-21T19:00:00+00:00,2024-09-21,2024,0.1546675581028978,S<1
41420,2024-09-21T20:00:00+00:00,2024-09-21,2024,0.27147927142103123,S<1
41421,2024-09-21T21:00:00+00:00,2024-09-21,2024,0.2754102863062598,S<1
41422,2024-09-21T22:00:00+00:00,2024-09-21,2024,0.2895820979777617,S<1
41423,2024-09-21T23:00:00+00:00,2024-09-21,2024,0.3004920344647934,S<1
41424,2024-09-22T00:00:00+00:00,2024-09-22,2024,0.30794392966835726,S<1
41425,2024-09-22T01:00:00+00:00,2024-09-22,2024,0.3318102557154787,S<1
41426,2024-09-22T02:00:00+00:00,2024-09-22,2024,0.3687062744603678,S<1
41427,2024-09-22T03:00:00+00:00,2024-09-22,2024,0.4992719684092593,S<1
41428,2024-09-22T04:00:00+00:00,2024-09-22,2024,0.5674766213371474,S<1
41429,2024-09-22T05:00:00+00:00,2024-09-22,2024,0.6292957149625468,S<1
41430,2024-09-22T06:00:00+00:00,2024-09-22,2024,0.6570435718799539,S<1
41431,2024-09-22T07:00:00+00:00,2024-09-22,2024,0.684117795225571,S<1
41432,2024-09-22T08:00:00+00:00,2024-09-22,2024,0.7104617871270402,S<1
41433,2024-09-22T09:00:00+00:00,2024-09-22,2024,0.7278370109650476,S<1
41434,2024-09-22T10:00:00+00:00,2024-09-22,2024,0.7745355669881283,S<1
41435,2024-09-22T11:00:00+00:00,2024-09-22,2024,0.8018739569146999,S<1
41436,2024-09-22T12:00:00+00:00,2024-09-22,2024,0.892919634600853,S<1
41437,2024-09-22T13:00:00+00:00,2024-09-22,2024,0.8825211612717967,S<1
41438,2024-09-22T14:00:00+00:00,2024-09-22,2024,0.8712747593468791,S<1
41439,2024-09-22T15:00:00+00:00,2024-09-22,2024,0.8680129636656259,S<1
41440,2024-09-22T16:00:00+00:00,2024-09-22,2024,0.8658970185678292,S<1
41441,2024-09-22T17:00:00+00:00,2024-09-22,2024,0.8579988192112247,S<1
41442,2024-09-22T18:00:00+00:00,2024-09-22,2024,0.8456161537456697,S<1
41443,2024-09-22T19:00:00+00:00,2024-09-22,2024,0.9178855917687009,S<1
41444,2024-09-22T20:00:00+00:00,2024-09-22,2024,1.09706207593641,1<=S<2
41445,2024-09-22T21:00:00+00:00,2024-09-22,2024,1.1028978030888819,1<=S<2
41446,2024-09-22T22:00:00+00:00,2024-09-22,2024,1.1197602982140336,1<=S<2
41447,2024-09-22T23:00:00+00:00,2024-09-22,2024,1.1197602982140336,1<=S<2
41448,2024-09-23T00:00:00+00:00,2024-09-23,2024,1.1197602982140336,1<=S<2
41449,2024-09-23T01:00:00+00:00,2024-09-23,2024,1.1197602982140336,1<=S<2
41450,2024-09-23T02:00:00+00:00,2024-09-23,2024,1.1336451859111742,1<=S<2
41451,2024-09-23T03:00:00+00:00,2024-09-23,2024,1.1336451859111742,1<=S<2
41452,2024-09-23T04:00:00+00:00,2024-09-23,2024,1.147870648074588,1<=S<2
41453,2024-09-23T05:00:00+00:00,2024-09-23,2024,1.149176486644605,1<=S<2
41454,2024-09-23T06:00:00+00:00,2024-09-23,2024,1.1554490319306905,1<=S<2
41455,2024-09-23T07:00:00+00:00,2024-09-23,2024,1.1972836461812635,1<=S<2
41456,2024-09-23T08:00:00+00:00,2024-09-23,2024,1.2147613742126373,1<=S<2
41457,2024-09-23T09:00:00+00:00,2024-09-23,2024,1.2858772753154313,1<=S<2
41458,2024-09-23T10:00:00+00:00,2024-09-23,2024,1.299159164698895,1<=S<2
41459,2024-09-23T11:00:00+00:00,2024-09-23,2024,1.2858772753154313,1<=S<2
41460,2024-09-23T12:00:00+00:00,2024-09-23,2024,1.2392421134696354,1<=S<2
41461,2024-09-23T13:00:00+00:00,2024-09-23,2024,1.2215064414284709,1<=S<2
41462,2024-09-23T14:00:00+00:00,2024-09-23,2024,1.220901862853606,1<=S<2
41463,2024-09-23T15:00:00+00:00,2024-09-23,2024,1.170149358311936,1<=S<2
41464,2024-09-23T16:00:00+00:00,2024-09-23,2024,1.1579422772212926,1<=S<2
41465,2024-09-23T17:00:00+00:00,2024-09-23,2024,1.1218032992923253,1<=S<2
41466,2024-09-23T18:00:00+00:00,2024-09-23,2024,1.09471245910998,1<=S<2
41467,2024-09-23T19:00:00+00:00,2024-09-23,2024,0.8607148599613993,S<1
41468,2024-09-23T20:00:00+00:00,2024-09-23,2024,0.5444581608123022,S<1
41469,2024-09-23T21:00:00+00:00,2024-09-23,2024,0.4167521687513008,S<1
41470,2024-09-23T22:00:00+00:00,2024-09-23,2024,0.3724726535170041,S<1
41471,2024-09-23T23:00:00+00:00,2024-09-23,2024,0.3340022204119511,S<1
41472,2024-09-24T00:00:00+00:00,2024-09-24,2024,0.2970961930555204,S<1
41473,2024-09-24T01:00:00+00:00,2024-09-24,2024,0.26149762980917707,S<1
41474,2024-09-24T02:00:00+00:00,2024-09-24,2024,0.20619177366078276,S<1
41475,2024-09-24T03:00:00+00:00,2024-09-24,2024,0.20377143324510108,S<1
41476,2024-09-24T04:00:00+00:00,2024-09-24,2024,0.1844013294774247,S<1
41477,2024-09-24T05:00:00+00:00,2024-09-24,2024,0.1844013294774247,S<1
41478,2024-09-24T06:00:00+00:00,2024-09-24,2024,0.23724283431196191,S<1
41479,2024-09-24T07:00:00+00:00,2024-09-24,2024,0.27949947853735146,S<1
41480,2024-09-24T08:00:00+00:00,2024-09-24,2024,0.3233458836045378,S<1
41481,2024-09-24T09:00:00+00:00,2024-09-24,2024,0.3947856328608497,S<1
41482,2024-09-24T10:00:00+00:00,2024-09-24,2024,0.4121111671355168,S<1
41483,2024-09-24T11:00:00+00:00,2024-09-24,2024,0.37370535887863515,S<1
41484,2024-09-24T12:00:00+00:00,2024-09-24,2024,0.34426997648010405,S<1
41485,2024-09-24T13:00:00+00:00,2024-09-24,2024,0.33005408191396385,S<1
41486,2024-09-24T14:00:00+00:00,2024-09-24,2024,0.32463961913177003,S<1
41487,2024-09-24T15:00:00+00:00,2024-09-24,2024,0.3042773078013147,S<1
41488,2024-09-24T16:00:00+00:00,2024-09-24,2024,0.28411966436855984,S<1
41489,2024-09-24T17:00:00+00:00,2024-09-24,2024,0.2746514374217391,S<1
41490,2024-09-24T18:00:00+00:00,2024-09-24,2024,0.24950210737217082,S<1
41491,2024-09-24T19:00:00+00:00,2024-09-24,2024,0.24544574831038302,S<1
41492,2024-09-24T20:00:00+00:00,2024-09-24,2024,0.2406356278583436,S<1
41493,2024-09-24T21:00:00+00:00,2024-09-24,2024,0.2406356278583436,S<1
41494,2024-09-24T22:00:00+00:00,2024-09-24,2024,0.21916895793951044,S<1
41495,2024-09-24T23:00:00+00:00,2024-09-24,2024,0.21916895793951044,S<1
41496,2024-09-25T00:00:00+00:00,2024-09-25,2024,0.21916895793951044,S<1
41497,2024-09-25T01:00:00+00:00,2024-09-25,2024,0.21916895793951044,S<1
41498,2024-09-25T02:00:00+00:00,2024-09-25,2024,0.21916895793951044,S<1
41499,2024-09-25T03:00:00+00:00,2024-09-25,2024,0.2458276068287519,S<1
41500,2024-09-25T04:00:00+00:00,2024-09-25,2024,0.26045084513844036,S<1
41501,2024-09-25T05:00:00+00:00,2024-09-25,2024,0.2813558393840464,S<1
41502,2024-09-25T06:00:00+00:00,2024-09-25,2024,0.363073438395956,S<1
41503,2024-09-25T07:00:00+00:00,2024-09-25,2024,0.45389365199504583,S<1
41504,2024-09-25T08:00:00+00:00,2024-09-25,2024,0.4521832788358205,S<1
41505,2024-09-25T09:00:00+00:00,2024-09-25,2024,0.4459864640162207,S<1
41506,2024-09-25T10:00:00+00:00,2024-09-25,2024,0.5216781516199678,S<1
41507,2024-09-25T11:00:00+00:00,2024-09-25,2024,0.5196925843993428,S<1
41508,2024-09-25T12:00:00+00:00,2024-09-25,2024,0.4550393937082494,S<1
41509,2024-09-25T13:00:00+00:00,2024-09-25,2024,0.4136370574610623,S<1
41510,2024-09-25T14:00:00+00:00,2024-09-25,2024,0.3739355133036419,S<1
41511,2024-09-25T15:00:00+00:00,2024-09-25,2024,0.2828002833400083,S<1
41512,2024-09-25T16:00:00+00:00,2024-09-25,2024,0.1933256595153278,S<1
41513,2024-09-25T17:00:00+00:00,2024-09-25,2024,0.1525324084127417,S<1
41514,2024-09-25T18:00:00+00:00,2024-09-25,2024,0.11933737737468854,S<1
41515,2024-09-25T19:00:00+00:00,2024-09-25,2024,0.08975299673428168,S<1
41516,2024-09-25T20:00:00+00:00,2024-09-25,2024,0.08975299673428168,S<1
41517,2024-09-25T21:00:00+00:00,2024-09-25,2024,0.1209838870947724,S<1
41518,2024-09-25T22:00:00+00:00,2024-09-25,2024,0.3352370104327165,S<1
41519,2024-09-25T23:00:00+00:00,2024-09-25,2024,0.35011318156675697,S<1
41520,2024-09-26T00:00:00+00:00,2024-09-26,2024,0.38888438465044745,S<1
41521,2024-09-26T01:00:00+00:00,2024-09-26,2024,0.4260486544897095,S<1
41522,2024-09-26T02:00:00+00:00,2024-09-26,2024,0.4767652648079397,S<1
41523,2024-09-26T03:00:00+00:00,2024-09-26,2024,0.5216759208419333,S<1
41524,2024-09-26T04:00:00+00:00,2024-09-26,2024,0.5446387811838256,S<1
41525,2024-09-26T05:00:00+00:00,2024-09-26,2024,0.5470808820480652,S<1
41526,2024-09-26T06:00:00+00:00,2024-09-26,2024,0.5181321161261044,S<1
41527,2024-09-26T07:00:00+00:00,2024-09-26,2024,0.47486851247619954,S<1
41528,2024-09-26T08:00:00+00:00,2024-09-26,2024,0.42715635964712334,S<1
41529,2024-09-26T09:00:00+00:00,2024-09-26,2024,0.24530560902055012,S<1
41530,2024-09-26T10:00:00+00:00,2024-09-26,2024,0.02995687819225231,S<1
41531,2024-09-26T11:00:00+00:00,2024-09-26,2024,0.1293495489441411,S<1
41532,2024-09-26T12:00:00+00:00,2024-09-26,2024,0.3182570265123714,S<1
41533,2024-09-26T13:00:00+00:00,2024-09-26,2024,0.48603010609342906,S<1
41534,2024-09-26T14:00:00+00:00,2024-09-26,2024,0.5446318822758948,S<1
41535,2024-09-26T15:00:00+00:00,2024-09-26,2024,0.5895565677147,S<1
41536,2024-09-26T16:00:00+00:00,2024-09-26,2024,0.6311281244865108,S<1
41537,2024-09-26T17:00:00+00:00,2024-09-26,2024,0.6709436568824213,S<1
41538,2024-09-26T18:00:00+00:00,2024-09-26,2024,0.7521794460579363,S<1
41539,2024-09-26T19:00:00+00:00,2024-09-26,2024,0.8101501938982553,S<1
41540,2024-09-26T20:00:00+00:00,2024-09-26,2024,0.8400153517367578,S<1
41541,2024-09-26T21:00:00+00:00,2024-09-26,2024,0.895586020815684,S<1
41542,2024-09-26T22:00:00+00:00,2024-09-26,2024,0.9608153871843924,S<1
41543,2024-09-26T23:00:00+00:00,2024-09-26,2024,1.099021694795893,1<=S<2
41544,2024-09-27T00:00:00+00:00,2024-09-27,2024,1.1829653012558579,1<=S<2
41545,2024-09-27T01:00:00+00:00,2024-09-27,2024,1.2574086374447078,1<=S<2
41546,2024-09-27T02:00:00+00:00,2024-09-27,2024,1.2425482126688139,1<=S<2
41547,2024-09-27T03:00:00+00:00,2024-09-27,2024,1.2425482126688139,1<=S<2
41548,2024-09-27T04:00:00+00:00,2024-09-27,2024,1.2425482126688139,1<=S<2
41549,2024-09-27T05:00:00+00:00,2024-09-27,2024,1.2425482126688139,1<=S<2
41550,2024-09-27T06:00:00+00:00,2024-09-27,2024,1.179669320865989,1<=S<2
41551,2024-09-27T07:00:00+00:00,2024-09-27,2024,1.0269529655199163,1<=S<2
41552,2024-09-27T08:00:00+00:00,2024-09-27,2024,0.8215369614784186,S<1
41553,2024-09-27T09:00:00+00:00,2024-09-27,2024,0.6512961828554592,S<1
41554,2024-09-27T10:00:00+00:00,2024-09-27,2024,0.3902552311017814,S<1
41555,2024-09-27T11:00:00+00:00,2024-09-27,2024,0.45981285403052086,S<1
41556,2024-09-27T12:00:00+00:00,2024-09-27,2024,0.6703970396668808,S<1
41557,2024-09-27T13:00:00+00:00,2024-09-27,2024,0.7798130868955875,S<1
41558,2024-09-27T14:00:00+00:00,2024-09-27,2024,0.8077148577396567,S<1
41559,2024-09-27T15:00:00+00:00,2024-09-27,2024,0.8875547401261779,S<1
41560,2024-09-27T16:00:00+00:00,2024-09-27,2024,0.9844328674744458,S<1
41561,2024-09-27T17:00:00+00:00,2024-09-27,2024,1.046443635572622,1<=S<2
41562,2024-09-27T18:00:00+00:00,2024-09-27,2024,1.089437808321669,1<=S<2
41563,2024-09-27T19:00:00+00:00,2024-09-27,2024,1.0899880891608549,1<=S<2
41564,2024-09-27T20:00:00+00:00,2024-09-27,2024,0.9310106614827756,S<1
41565,2024-09-27T21:00:00+00:00,2024-09-27,2024,0.8603109454143733,S<1
41566,2024-09-27T22:00:00+00:00,2024-09-27,2024,0.7664673939362108,S<1
41567,2024-09-27T23:00:00+00:00,2024-09-27,2024,0.6926707055293008,S<1
41568,2024-09-28T00:00:00+00:00,2024-09-28,2024,0.677010287911593,S<1
41569,2024-09-28T01:00:00+00:00,2024-09-28,2024,0.6567967811724511,S<1
41570,2024-09-28T02:00:00+00:00,2024-09-28,2024,0.6398589458977595,S<1
41571,2024-09-28T03:00:00+00:00,2024-09-28,2024,0.5401038174763626,S<1
41572,2024-09-28T04:00:00+00:00,2024-09-28,2024,0.4488994027805299,S<1
41573,2024-09-28T05:00:00+00:00,2024-09-28,2024,0.36012049674313634,S<1
41574,2024-09-28T06:00:00+00:00,2024-09-28,2024,0.24853531701728734,S<1
41575,2024-09-28T07:00:00+00:00,2024-09-28,2024,0.098712128589308,S<1
41576,2024-09-28T08:00:00+00:00,2024-09-28,2024,0.008707373960145884,S<1
41577,2024-09-28T09:00:00+00:00,2024-09-28,2024,0.06973575664319479,S<1
41578,2024-09-28T10:00:00+00:00,2024-09-28,2024,0.1192781871571936,S<1
41579,2024-09-28T11:00:00+00:00,2024-09-28,2024,0.2638803399468126,S<1
41580,2024-09-28T12:00:00+00:00,2024-09-28,2024,0.3558598901023101,S<1
41581,2024-09-28T13:00:00+00:00,2024-09-28,2024,0.33871201304372583,S<1
41582,2024-09-28T14:00:00+00:00,2024-09-28,2024,0.3267835423664927,S<1
41583,2024-09-28T15:00:00+00:00,2024-09-28,2024,0.3163968205621403,S<1
41584,2024-09-28T16:00:00+00:00,2024-09-28,2024,0.3081638681115464,S<1
41585,2024-09-28T17:00:00+00:00,2024-09-28,2024,0.313635502906774,S<1
41586,2024-09-28T18:00:00+00:00,2024-09-28,2024,0.35906496298375795,S<1
41587,2024-09-28T19:00:00+00:00,2024-09-28,2024,0.4374262974141224,S<1
41588,2024-09-28T20:00:00+00:00,2024-09-28,2024,0.4835412748594306,S<1
41589,2024-09-28T21:00:00+00:00,2024-09-28,2024,0.4987138941743948,S<1
41590,2024-09-28T22:00:00+00:00,2024-09-28,2024,0.5149915627339257,S<1
41591,2024-09-28T23:00:00+00:00,2024-09-28,2024,0.5172830250804809,S<1
41592,2024-09-29T00:00:00+00:00,2024-09-29,2024,0.47052929008180766,S<1
41593,2024-09-29T01:00:00+00:00,2024-09-29,2024,0.3846909890773463,S<1
