arm,seed,policy,condition,channel,normalized_RMSE,raw_RMSE,raw_MAE
C1,73101,fixed512,delta1,3,0.3856577065724711,0.758916565213869,0.5212116803947234
C1,73101,fixed512,delta4,0,0.9357193642755705,5.761726515859936,3.444600317743607
C1,73101,fixed512,delta4,1,0.44036401408491566,0.9457588384242478,0.6680872436263599
C1,73101,fixed512,delta4,2,0.9568975977196138,5.6587969447519795,3.2897025647738096
C1,73101,fixed512,delta4,3,0.4109294379532997,0.8086475449134589,0.5563886606008358
C2,73101,selected,delta2,0,0.9073486212627256,5.5870326188085375,3.1638438958325423
C2,73101,selected,delta2,1,0.4304945377954368,0.9245624097133558,0.639890659484081
C2,73101,selected,delta2,2,0.9255781958787932,5.473583672327999,3.0341995323712276
C2,73101,selected,delta2,3,0.40063161943563547,0.7883829814795296,0.536806602969591
C2,73101,selected,irregular,0,0.9250696170016219,5.696150304018876,3.2203096248558722
C2,73101,selected,irregular,1,0.4229870399365648,0.9084387433206015,0.6380157881358173
C2,73101,selected,irregular,2,0.9423916804964485,5.573013429087511,3.094794593730209
C2,73101,selected,irregular,3,0.39495173333190864,0.7772058169131674,0.5313794773179931
C2,73101,selected,delta1,0,0.9165908523226013,5.643941997620653,3.152397967739186
C2,73101,selected,delta1,1,0.4247704557868198,0.9122689411774122,0.6307602313366564
C2,73101,selected,delta1,2,0.9297793288395982,5.498427875531931,2.998083752973192
C2,73101,selected,delta1,3,0.39708742886037474,0.7814085456209925,0.5276866047449099
C2,73101,selected,delta4,0,0.9409606742296083,5.7940000753190795,3.436700083936254
C2,73101,selected,delta4,1,0.44073804830522734,0.946562142414625,0.6674776704021497
C2,73101,selected,delta4,2,0.9422717280328579,5.572304067253914,3.193361421869971
C2,73101,selected,delta4,3,0.4101944240324465,0.807201147679093,0.5525215682901035
C2,73101,fixed512,delta2,0,0.9648170668155224,5.94089669302608,3.2852547466560886
C2,73101,fixed512,delta2,1,0.43717946248447825,0.9389194561718394,0.6648615044881202
C2,73101,fixed512,delta2,2,0.9879728828299712,5.842566586204579,3.170338057944415
C2,73101,fixed512,delta2,3,0.39984691481449536,0.7868388003945052,0.5535371083048327
C2,73101,fixed512,irregular,0,0.9793502434099134,6.030385264215804,3.3300613475730643
C2,73101,fixed512,irregular,1,0.4319956092099573,0.9277862234492233,0.6644522654047856
C2,73101,fixed512,irregular,2,1.0000860147064017,5.914199908116008,3.1898650366007737
C2,73101,fixed512,irregular,3,0.3961861228097006,0.779634910398548,0.5492789992701242
C2,73101,fixed512,delta1,0,0.9735211618345617,5.994492479308209,3.3350427244440652
C2,73101,fixed512,delta1,1,0.43034243786186227,0.9242357484697009,0.6540801171892477
C2,73101,fixed512,delta1,2,0.9963237500186252,5.891951036375423,3.191232571488096
C2,73101,fixed512,delta1,3,0.3987717259248665,0.7847229898060815,0.5457821930770782
C2,73101,fixed512,delta4,0,0.9760766334979312,6.010227890378561,3.402780470030848
C2,73101,fixed512,delta4,1,0.4494345137874823,0.9652393249950072,0.6873200271220412
C2,73101,fixed512,delta4,2,0.9930064113691108,5.8723333198514025,3.219459535159937
C2,73101,fixed512,delta4,3,0.4142353202109429,0.8151530257199227,0.5722639447534069
C3,73101,selected,delta2,0,0.9071732774729375,5.585952932952303,3.1621924713448
C3,73101,selected,delta2,1,0.4304578952682683,0.9244837134692864,0.6397453149450788
C3,73101,selected,delta2,2,0.925105521744526,5.47078842343906,3.0317320013309654
C3,73101,selected,delta2,3,0.40063553330056423,0.78839068337911,0.5368181022034454
C3,73101,selected,irregular,0,0.9251116902904919,5.6964093718477,3.220045687960616
C3,73101,selected,irregular,1,0.4228717130309675,0.9081910585943566,0.6377723622523869
C3,73101,selected,irregular,2,0.9423235613963831,5.572610593761925,3.094006325769442
C3,73101,selected,irregular,3,0.3948605896137226,0.7770264597361481,0.5311995714479659
C3,73101,selected,delta1,0,0.9156421659172096,5.638100426070604,3.1491522535022036
C3,73101,selected,delta1,1,0.4245124291892762,0.911714783872614,0.630643984254372
C3,73101,selected,delta1,2,0.9284747604659314,5.4907130609637695,2.993251388465069
C3,73101,selected,delta1,3,0.39662087574851107,0.7804904390225473,0.5273156119874329
C3,73101,selected,delta4,0,0.941051135680982,5.794557095044162,3.436052980250679
C3,73101,selected,delta4,1,0.44065316828897283,0.9463798477152157,0.6672414733717839
C3,73101,selected,delta4,2,0.9423245185398884,5.5726162540130915,3.1924134692065613
C3,73101,selected,delta4,3,0.410357674574119,0.8075224002775604,0.5526039739403737
C3,73101,fixed512,delta2,0,0.9654862803469199,5.945017400041276,3.277139659214299
C3,73101,fixed512,delta2,1,0.4300473071421009,0.9236019035646287,0.6566505193526003
C3,73101,fixed512,delta2,2,0.9898503782100844,5.853669514194041,3.167232299082874
C3,73101,fixed512,delta2,3,0.39476322908848754,0.7768348688146144,0.5475862618804967
C3,73101,fixed512,irregular,0,0.9750421369552387,6.003857939741479,3.306310056243092
C3,73101,fixed512,irregular,1,0.4267970863681154,0.9166214852617969,0.6584734396310523
C3,73101,fixed512,irregular,2,0.9977321610371773,5.9002799442833656,3.1688020995885986
C3,73101,fixed512,irregular,3,0.391369231263835,0.7701559897787961,0.5442367194840093
C3,73101,fixed512,delta1,0,0.9720186901199963,5.985240954280892,3.3326590949242623
C3,73101,fixed512,delta1,1,0.427522379909831,0.918179180158722,0.6518622412598537
C3,73101,fixed512,delta1,2,0.9959883716318993,5.889967712146516,3.1883629656177845
C3,73101,fixed512,delta1,3,0.3952027189945702,0.7776997190802417,0.5419732231991171
C3,73101,fixed512,delta4,0,0.9741991374590526,5.99866713923497,3.3911879150934205
C3,73101,fixed512,delta4,1,0.4435911994738819,0.9526897842037091,0.6809580930566881
C3,73101,fixed512,delta4,2,0.9939262573103105,5.877773004739428,3.202910130580373
C3,73101,fixed512,delta4,3,0.4084593973292215,0.8037868751681962,0.565794759769536
C0,73102,selected,delta2,0,0.9584730025288832,5.901832883069611,3.5010817212363086
C0,73102,selected,delta2,1,0.4311343165590294,0.9259364466485972,0.6616653854822895
C0,73102,selected,delta2,2,0.979539668233344,5.792695158888263,3.361104811578116
C0,73102,selected,delta2,3,0.3902053433999916,0.7678656329030773,0.5379152405330387
C0,73102,selected,irregular,0,0.9326839399232301,5.743035778395817,3.3824184492114
C0,73102,selected,irregular,1,0.4344454364290701,0.9330476564250828,0.6558609127920741
C0,73102,selected,irregular,2,0.9633299970539504,5.696836168371427,3.266754014567899
C0,73102,selected,irregular,3,0.3933591424603413,0.7740718367710806,0.5327432866724848
C0,73102,selected,delta1,0,0.9216899965346071,5.675340166276971,3.181072638796953
C0,73102,selected,delta1,1,0.42212675359055507,0.9065911277360149,0.6301475768559612
C0,73102,selected,delta1,2,0.9267571783955281,5.48055581091369,2.9978773862215653
C0,73102,selected,delta1,3,0.3954634530539168,0.778212804630929,0.5284036890916468
C0,73102,selected,delta4,0,0.9755591665691948,6.007041568669072,3.5932011564727873
C0,73102,selected,delta4,1,0.43594329226681455,0.9362645641467002,0.6663139793963637
C0,73102,selected,delta4,2,0.9915511724841274,5.863727486399784,3.411222487956669
C0,73102,selected,delta4,3,0.4042257310432564,0.795455654447724,0.5442937190964585
C0,73102,fixed512,delta2,0,0.950995455010668,5.8557896082864085,3.425579152729673
C0,73102,fixed512,delta2,1,0.43204682276508527,0.9278962135275681,0.6533435480572128
C0,73102,fixed512,delta2,2,0.9692033855578199,5.731569574537608,3.2826655123450714
C0,73102,fixed512,delta2,3,0.3880237355078361,0.7635725555447308,0.5284530393279662
C0,73102,fixed512,irregular,0,0.9440278213096448,5.8128861466496335,3.3687544737670883
C0,73102,fixed512,irregular,1,0.43386817600388083,0.9318078885700056,0.6508094469027128
C0,73102,fixed512,irregular,2,0.9711804128201726,5.74326110334754,3.2278636387400184
C0,73102,fixed512,irregular,3,0.3935496788715708,0.7744467838713047,0.5314976416727101
C0,73102,fixed512,delta1,0,0.9683797790102038,5.962834224837624,3.418653617030941
C0,73102,fixed512,delta1,1,0.4376727126477272,0.9399787972772117,0.6641006223217119
C0,73102,fixed512,delta1,2,0.981232893221226,5.802708368672714,3.231401529723371
C0,73102,fixed512,delta1,3,0.40786252708040843,0.8026123239758103,0.5523174633769182
C0,73102,fixed512,delta4,0,0.9952861577358197,6.128511244751786,3.6261544700246304
C0,73102,fixed512,delta4,1,0.4457701268354078,0.9573694122944143,0.6737846589724844
C0,73102,fixed512,delta4,2,1.0123071127586203,5.986471708655811,3.448875188721407
C0,73102,fixed512,delta4,3,0.4073395052349129,0.8015830953729568,0.5527316727323827
C1,73102,selected,delta2,0,0.9023527913348981,5.556270611669596,3.1695354694578177
C1,73102,selected,delta2,1,0.4244335079472892,0.9115452866844668,0.6351760603235258
C1,73102,selected,delta2,2,0.9138296588793325,5.404106451948004,3.0394779679506123
C1,73102,selected,delta2,3,0.3968619936515096,0.7809649229175575,0.5361920771344254
C1,73102,selected,irregular,0,0.9318613767973781,5.737970815593792,3.3049035241710953
C1,73102,selected,irregular,1,0.4240157410226576,0.9106480590529294,0.6410149331495631
C1,73102,selected,irregular,2,0.9507478774588873,5.622429397894917,3.16204998006045
C1,73102,selected,irregular,3,0.39611195250936654,0.7794889543639321,0.5384196891645843
C1,73102,selected,delta1,0,0.8967675235819416,5.521879119370726,3.10754744784208
C1,73102,selected,delta1,1,0.4084237048367614,0.8771614308086004,0.6178919849044178
C1,73102,selected,delta1,2,0.9030741414930754,5.340501642959433,2.929316386433584
C1,73102,selected,delta1,3,0.38440299995633154,0.7564474906452973,0.519618787902194
C1,73102,selected,delta4,0,0.9337075422809857,5.749338647687128,3.4426057545545823
C1,73102,selected,delta4,1,0.4387213368851932,0.9422309014661295,0.6661517519435923
C1,73102,selected,delta4,2,0.9522392059602494,5.631248654194902,3.278257292297591
C1,73102,selected,delta4,3,0.41064592300560976,0.8080896299888489,0.5565870294594788
C1,73102,fixed512,delta2,0,0.9023527913348981,5.556270611669596,3.1695354694578177
C1,73102,fixed512,delta2,1,0.4244335079472892,0.9115452866844668,0.6351760603235258
C1,73102,fixed512,delta2,2,0.9138296588793325,5.404106451948004,3.0394779679506123
C1,73102,fixed512,delta2,3,0.3968619936515096,0.7809649229175575,0.5361920771344254
C1,73102,fixed512,irregular,0,0.9318613767973781,5.737970815593792,3.3049035241710953
C1,73102,fixed512,irregular,1,0.4240157410226576,0.9106480590529294,0.6410149331495631
C1,73102,fixed512,irregular,2,0.9507478774588873,5.622429397894917,3.16204998006045
C1,73102,fixed512,irregular,3,0.39611195250936654,0.7794889543639321,0.5384196891645843
C1,73102,fixed512,delta1,0,0.8967675235819416,5.521879119370726,3.10754744784208
C1,73102,fixed512,delta1,1,0.4084237048367614,0.8771614308086004,0.6178919849044178
C1,73102,fixed512,delta1,2,0.9030741414930754,5.340501642959433,2.929316386433584
C1,73102,fixed512,delta1,3,0.38440299995633154,0.7564474906452973,0.519618787902194
C1,73102,fixed512,delta4,0,0.9337075422809857,5.749338647687128,3.4426057545545823
C1,73102,fixed512,delta4,1,0.4387213368851932,0.9422309014661295,0.6661517519435923
C1,73102,fixed512,delta4,2,0.9522392059602494,5.631248654194902,3.278257292297591
C1,73102,fixed512,delta4,3,0.41064592300560976,0.8080896299888489,0.5565870294594788
C2,73102,selected,delta2,0,0.9272333066083823,5.709473302617941,3.2370708971090303
C2,73102,selected,delta2,1,0.4351469098246721,0.9345541933867568,0.6454769307262419
C2,73102,selected,delta2,2,0.9448996731875602,5.587844923504202,3.108932303108304
C2,73102,selected,delta2,3,0.401918258001454,0.7909148933391963,0.5387209223784643
C2,73102,selected,irregular,0,0.9309291752438064,5.732230750127157,3.250417023159874
C2,73102,selected,irregular,1,0.43146951974097697,0.9266563541838522,0.6452782678679796
C2,73102,selected,irregular,2,0.9548642165344562,5.646772156242209,3.1394238173379563
C2,73102,selected,irregular,3,0.40078846593309675,0.78869163187881,0.5366094935270667
C2,73102,selected,delta1,0,0.9233168999412622,5.685357884040164,3.1877856733238636
C2,73102,selected,delta1,1,0.4263970693598958,0.9157623786841854,0.6320226138050202
C2,73102,selected,delta1,2,0.9380149133503218,5.547130579539748,3.037776100112145
C2,73102,selected,delta1,3,0.39893472874302593,0.7850437549218033,0.5300838865102074
C2,73102,selected,delta4,0,0.9383194787806536,5.777736816875569,3.4339179538267977
C2,73102,selected,delta4,1,0.44078932488774003,0.946672267855316,0.6671447435607357
C2,73102,selected,delta4,2,0.9476499229603195,5.604109051503356,3.227153458443354
C2,73102,selected,delta4,3,0.41106751768616107,0.8089192651327178,0.5523906065488214
C2,73102,fixed512,delta2,0,0.9326941720918727,5.743098783351826,3.179389943407538
C2,73102,fixed512,delta2,1,0.4239634951027662,0.9105358517904638,0.6426048215459256
C2,73102,fixed512,delta2,2,0.9473357445585202,5.602251097439676,3.0707858057746003
C2,73102,fixed512,delta2,3,0.38896976424096175,0.7654341983033268,0.5348496970339814
C2,73102,fixed512,irregular,0,0.9436654996103208,5.8106551374154884,3.283862214186229
C2,73102,fixed512,irregular,1,0.43146304988417544,0.9266424590333456,0.6608314669962662
C2,73102,fixed512,irregular,2,0.9555568968232617,5.650868453600801,3.1237425380222703
C2,73102,fixed512,irregular,3,0.39001180540035296,0.7674847791267339,0.5379393611801788
C2,73102,fixed512,delta1,0,0.9569380690573315,5.892381473575732,3.2837774433234395
C2,73102,fixed512,delta1,1,0.4277741036948291,0.9187198010698068,0.6553337989704838
C2,73102,fixed512,delta1,2,0.9698537130729257,5.735415410669226,3.0972678858721565
C2,73102,fixed512,delta1,3,0.3950813423733655,0.7774608680813063,0.5414151538194952
C2,73102,fixed512,delta4,0,0.9595136573180701,5.908240753336736,3.4478038967354223
C2,73102,fixed512,delta4,1,0.44779535373484414,0.9617189417261883,0.6857160923585374
C2,73102,fixed512,delta4,2,0.9479059788851883,5.605623287184151,3.16891678356842
C2,73102,fixed512,delta4,3,0.4073814451748261,0.8016656268888626,0.5611368134996155
C3,73102,selected,delta2,0,0.9276178272029701,5.711841002368867,3.237918286487305
C3,73102,selected,delta2,1,0.4349314865744974,0.9340915342312893,0.6452675250669321
C3,73102,selected,delta2,2,0.9452925950139981,5.590168541868666,3.1096636068711327
C3,73102,selected,delta2,3,0.4017223660137213,0.790529407267093,0.5385342503589831
C3,73102,selected,irregular,0,0.931210797046397,5.733964846769142,3.2509465280454606
C3,73102,selected,irregular,1,0.431361084159816,0.9264234697836684,0.645164791480056
C3,73102,selected,irregular,2,0.9552530453439901,5.649071569768448,3.140320115371651
C3,73102,selected,irregular,3,0.40065115634733967,0.7884214271936246,0.5365157743726741
C3,73102,selected,delta1,0,0.9234430958718357,5.68613494013961,3.187835396946563
C3,73102,selected,delta1,1,0.42613420404715857,0.9151978293911353,0.6318448721722234
C3,73102,selected,delta1,2,0.9381190625085627,5.5477464855048755,3.037746434526222
C3,73102,selected,delta1,3,0.39873083582826746,0.7846425242244702,0.5299292794237166
C3,73102,selected,delta4,0,0.9387500067467522,5.780387808714357,3.435026681322294
C3,73102,selected,delta4,1,0.4405633107613355,0.9461868629384315,0.6669412681173222
C3,73102,selected,delta4,2,0.948352236345722,5.6082623160209435,3.2291241634169032
C3,73102,selected,delta4,3,0.4108958397364673,0.8085814286583415,0.5522386870567667
C3,73102,fixed512,delta2,0,0.9378518286144835,5.774857243719942,3.2036805245637274
C3,73102,fixed512,delta2,1,0.42393509138099866,0.910474849823803,0.6424376907331558
C3,73102,fixed512,delta2,2,0.9512948593461088,5.625664079891841,3.0899246004919405
C3,73102,fixed512,delta2,3,0.3890795601675537,0.765650260230947,0.5353585004243845
C3,73102,fixed512,irregular,0,0.9487671125263117,5.842068507207697,3.2994465711138523
C3,73102,fixed512,irregular,1,0.431509303516071,0.9267417968079485,0.6614829860288106
C3,73102,fixed512,irregular,2,0.9601657764110892,5.678123944462604,3.1394754876431157
C3,73102,fixed512,irregular,3,0.3895531362233889,0.7665821869305485,0.5380615085474952
C3,73102,fixed512,delta1,0,0.9636365180968427,5.933627420725674,3.311778528635235
C3,73102,fixed512,delta1,1,0.42847797576553487,0.920231489606331,0.6575508615157256
C3,73102,fixed512,delta1,2,0.975588056490301,5.769326547124927,3.122417562519028
C3,73102,fixed512,delta1,3,0.39579524227481366,0.7788657160899944,0.542918128954625
C3,73102,fixed512,delta4,0,0.9619872862875928,5.9234722149995305,3.4519220870376253
C3,73102,fixed512,delta4,1,0.44845668225121466,0.9631392605293928,0.6854762783477781
C3,73102,fixed512,delta4,2,0.9515586036015276,5.627223781985688,3.1790842592223876
C3,73102,fixed512,delta4,3,0.4078061983188156,0.8025014774153961,0.5611958324540561
