source,arm,seed,condition,nmae,mae,normalized_mse,pinball,crossing,nrmse
electricity,A0,81502,SHIFT8,0.24350325479976195,15.897113529718727,0.18330860852938444,0.19761123547678497,0.00160980224609375,0.3749396536922571
electricity,A0,81502,SHIFT_POINT,0.19616281563627058,12.72779175661006,0.14880030428616334,0.15976553235256796,0.0010471343994140625,0.3285412432026307
electricity,A1,81501,BURST16,0.17766312586203478,12.001891282314318,0.14936641043779192,0.14744721453610715,0.0010204315185546875,0.32578272850819995
electricity,A1,81501,BURST4,0.1693790285041323,11.072543272319308,0.14124153376201706,0.14058657134623587,0.000911712646484375,0.3133925038911284
electricity,A1,81501,BURST8,0.17933587760958875,12.224573001141835,0.16770780422871415,0.14917249708443842,0.0009059906005859375,0.3480088775380092
electricity,A1,81501,POINT16,0.17051227749042092,11.0694321250121,0.1444830424303525,0.14141687332775396,0.0008487701416015625,0.31953068812852425
electricity,A1,81501,POINT4,0.16698862703697123,10.852873768795689,0.1400889097158746,0.13892862247830529,0.0009326934814453125,0.3112301495734303
electricity,A1,81501,POINT8,0.16827483445762972,10.946147434566228,0.14120379099325683,0.13976228874117957,0.00092315673828125,0.3130109820192416
electricity,A1,81501,REFERENCE,0.16631175103144552,10.801216922860476,0.1399259408281294,0.13844340621431667,0.00151824951171875,0.31047831535973536
electricity,A1,81501,SHIFT4,0.19245469057860115,12.515018830982786,0.14816199209431935,0.15712216545764368,0.0011615753173828125,0.32703097177427215
electricity,A1,81501,SHIFT8,0.2347861859761468,15.363291067256936,0.1772385049951997,0.19106244022624666,0.00147247314453125,0.3672212770385561
electricity,A1,81501,SHIFT_POINT,0.19508334062625265,12.724803951053836,0.1477122195177064,0.1590310341331425,0.00069427490234375,0.3275361014773011
electricity,A1,81502,BURST16,0.1778422317646589,11.988464855327038,0.1501738827374938,0.14722066951982402,0.001129150390625,0.3266190288190536
electricity,A1,81502,BURST4,0.16900898310132145,11.052197778866685,0.14082935123042314,0.1400966132861141,0.0009593963623046875,0.3129742119830574
electricity,A1,81502,BURST8,0.1787941755592107,12.175560667634272,0.16563885740293977,0.14837215011425714,0.001007080078125,0.34572234886941927
electricity,A1,81502,POINT16,0.17016757500997168,11.062018220240134,0.14466902986342176,0.14092075473007548,0.0009174346923828125,0.3199752175146767
electricity,A1,81502,POINT4,0.16675645925659655,10.85219117134693,0.14030011077422344,0.13856175384747454,0.0009937286376953125,0.3113690316695943
electricity,A1,81502,POINT8,0.16805511554571367,10.93979289784329,0.14183220758248022,0.13941011274350634,0.0009250640869140625,0.31347253212936554
electricity,A1,81502,REFERENCE,0.16608954548208624,10.793024309750763,0.14039877406162155,0.13811336722228026,0.0014495849609375,0.3108140495855234
electricity,A1,81502,SHIFT4,0.19364874624083891,12.560898797007557,0.14822640333619358,0.15814100349975302,0.001430511474609375,0.3275361089434386
electricity,A1,81502,SHIFT8,0.24629630937848063,16.10747587053469,0.1869442726303083,0.2003862629098107,0.0019283294677734375,0.37892452519040287
electricity,A1,81502,SHIFT_POINT,0.19650228088099161,12.754795467667462,0.14970925482584274,0.16008235322596376,0.001102447509765625,0.32952018556468005
electricity,A2,81501,BURST16,0.17651768153547537,11.465306955593405,0.1482459710532379,0.14729734232703215,0.0007724761962890625,0.3207125736185391
electricity,A2,81501,BURST4,0.17377984585859768,11.195764311723906,0.14408931512478185,0.14502234215355939,0.000720977783203125,0.31592891517263
electricity,A2,81501,BURST8,0.18279266547025416,12.17269472263797,0.16646423856903741,0.15299455672689663,0.0006237030029296875,0.3447575627221133
electricity,A2,81501,POINT16,0.17311309993660723,11.065581701608608,0.14522196439010177,0.1444173692994267,0.000637054443359375,0.31614210547966487
electricity,A2,81501,POINT4,0.17190180642341585,10.973426499542256,0.1440899462174207,0.14388723144280338,0.000705718994140625,0.3145800725999707
electricity,A2,81501,POINT8,0.1731418588380038,11.047858947094937,0.1465007222164944,0.14498548048451138,0.0006923675537109375,0.31706645037105013
electricity,A2,81501,REFERENCE,0.17131014969707092,10.930620016093599,0.1441850894518655,0.14358293480039966,0.00128173828125,0.3140387727420245
electricity,A2,81501,SHIFT4,0.20123955518476228,12.815179829927883,0.16622203176496733,0.16732251037269735,0.0009555816650390625,0.34216309911763665
electricity,A2,81501,SHIFT8,0.7101408977447745,51.2626069354982,0.9040184073530023,0.6530384292584436,0.001766204833984375,0.8691402433835285
electricity,A2,81501,SHIFT_POINT,0.1966692879860155,12.76967235112056,0.1501432625543051,0.1627346624297461,0.00058746337890625,0.32983109820393347
electricity,A2,81502,BURST16,0.17639849262541857,11.434133873957762,0.1479605621283735,0.146978076768919,0.0007457733154296875,0.3202908173401509
electricity,A2,81502,BURST4,0.17341216225138129,11.177009052466019,0.14333412269162432,0.14475662749098783,0.00070953369140625,0.3152016471642347
electricity,A2,81502,BURST8,0.18253359045722078,12.133405573527853,0.16475305696908768,0.1526648497397479,0.00066375732421875,0.3428226951896126
electricity,A2,81502,POINT16,0.17272891276173613,11.052517470554449,0.14421294469374032,0.14400700297913502,0.000640869140625,0.31519029362486545
electricity,A2,81502,POINT4,0.1717283349578203,10.972238389622362,0.1436441367651694,0.14352446172484412,0.000701904296875,0.31409646384054113
electricity,A2,81502,POINT8,0.17296297926894563,11.041984618583228,0.14627681477797957,0.14464533934368023,0.000667572021484375,0.3167407140243844
electricity,A2,81502,REFERENCE,0.1711132436387977,10.91577545835753,0.14396822824705247,0.14327853097473559,0.00115966796875,0.31371573953625614
electricity,A2,81502,SHIFT4,0.20214687104912868,12.874250867690643,0.16626713019276032,0.16795270034186832,0.0008907318115234375,0.3427245401228384
electricity,A2,81502,SHIFT8,0.7206983278459985,51.93832751078723,0.9261208942908817,0.6641505235543984,0.001697540283203125,0.8797230032828588
electricity,A2,81502,SHIFT_POINT,0.19767313339757914,12.818132038294133,0.15094667253061375,0.16348010624223586,0.0006732940673828125,0.33088164913741214
electricity,A3,81501,BURST16,0.21859660422105212,16.681929308750114,0.3503570613937055,0.1817589377753589,0.000362396240234375,0.49766098082618193
electricity,A3,81501,BURST4,0.191142789303573,13.278092369178921,0.1670648296697239,0.15785827087074145,0.0003337860107421875,0.34761536713876634
electricity,A3,81501,BURST8,0.210273459002428,15.36649790780939,0.24755633279625508,0.1756250449548459,0.0003032684326171875,0.4319753184359407
electricity,A3,81501,POINT16,0.1829949041447564,12.47855532146059,0.15607165804304254,0.15150492535769652,0.0002727508544921875,0.33251401096784383
electricity,A3,81501,POINT4,0.18296350265281508,12.473556682562048,0.15536148797568464,0.15145910739200744,0.0001811981201171875,0.3322252990239475
electricity,A3,81501,POINT8,0.18293620253243617,12.489369207392883,0.15582670062797316,0.15151383962555406,0.0002765655517578125,0.33246605977038163
electricity,A3,81501,REFERENCE,0.18278541167197498,12.479598697151232,0.15525689861583358,0.15124466496782432,0.000286102294921875,0.33187537228391106
electricity,A3,81501,SHIFT4,0.21617640456307197,15.358343013074695,0.17982991574139806,0.18525368624880456,0.0001659393310546875,0.36480434741906625
electricity,A3,81501,SHIFT8,0.2769972059362106,19.43823111940697,0.2324034439469469,0.2256866025201319,0.000125885009765625,0.42440995486529687
electricity,A3,81501,SHIFT_POINT,0.2196036692799487,15.56971792737116,0.1867907727902187,0.1792784584990749,0.0001049041748046875,0.37060811976315183
electricity,A3,81502,BURST16,0.22509609628373545,16.920786084912834,0.36804274464375364,0.18764987008491113,0.0012798309326171875,0.5126338075302016
electricity,A3,81502,BURST4,0.19800573245288447,13.620168549765367,0.18677894013066193,0.16465941036441215,0.00160980224609375,0.36528943514079365
electricity,A3,81502,BURST8,0.21253151946339532,15.443358929926035,0.2486362993890615,0.17814962460543574,0.0011653900146484375,0.43154028118767707
electricity,A3,81502,POINT16,0.18858132362335647,12.696637356482825,0.17060575472910944,0.15690644327073724,0.00072479248046875,0.34462348955432476
electricity,A3,81502,POINT4,0.18900970734096928,12.746720270384685,0.17067657427403157,0.15718226217555464,0.00064849853515625,0.34512970127121667
electricity,A3,81502,POINT8,0.18870179470928722,12.721379660346429,0.17057266779443475,0.15703203663908524,0.0007648468017578125,0.34474268510638006
electricity,A3,81502,REFERENCE,0.18838674143197412,12.688743896498636,0.1698760249513739,0.15672839231597263,0.000762939453125,0.344008585427838
electricity,A3,81502,SHIFT4,0.21406405040040366,14.997690326564667,0.18645431682993116,0.17648603623214001,0.000934600830078125,0.3688531073363355
electricity,A3,81502,SHIFT8,0.26807885117709934,18.58814943564244,0.241203296308912,0.22163203495160058,0.0022678375244140625,0.42722646384678675
electricity,A3,81502,SHIFT_POINT,0.22410910517787053,15.382347635001265,0.21482619154174154,0.1851736655637854,0.00125885009765625,0.39014715890648866
electricity,A4,81501,BURST16,0.17652643475618562,11.462090190856543,0.14828475000913136,0.14736641932649014,0.0006961822509765625,0.32072733947114407
electricity,A4,81501,BURST4,0.17396935318223516,11.201849969300383,0.14450428893838935,0.14516153496953005,0.0006866455078125,0.31626408921498855
electricity,A4,81501,BURST8,0.1828682250608737,12.176496007436072,0.1668383651096875,0.1530986049103576,0.0005893707275390625,0.34511955057686367
electricity,A4,81501,POINT16,0.17324392017893306,11.069319067795732,0.14558179449713374,0.14457799276054942,0.000583648681640625,0.31643864210687117
electricity,A4,81501,POINT4,0.17198401111290296,10.97713793462026,0.1442406539996136,0.1440108665575697,0.000640869140625,0.314710548268175
electricity,A4,81501,POINT8,0.17322305057131399,11.050940337529028,0.14659989174906882,0.14508382355051416,0.0006351470947265625,0.31715047542996144
electricity,A4,81501,REFERENCE,0.1713790878486294,10.933556429721648,0.14425457226453295,0.1436697557264874,0.001220703125,0.3140976682545228
electricity,A4,81501,SHIFT4,0.201109113780527,12.81043070160902,0.16622123516743298,0.16721515269229054,0.000926971435546875,0.34208695150635465
electricity,A4,81501,SHIFT8,0.7096087197855303,51.23245483667437,0.9025512435739057,0.6521424678440251,0.001674652099609375,0.868463778494144
electricity,A4,81501,SHIFT_POINT,0.196554344326562,12.766187527047778,0.15012731550187394,0.1626504285603113,0.0005588531494140625,0.32975564968303517
electricity,A4,81502,BURST16,0.17639527347580236,11.426110275551764,0.14812472412902805,0.1470631155100051,0.0006732940673828125,0.32038916792133987
electricity,A4,81502,BURST4,0.1734568494836247,11.173889415298618,0.14347089871967844,0.14480297292039188,0.0006561279296875,0.31530337231487593
electricity,A4,81502,BURST8,0.18253267524941624,12.130548351797188,0.1649584313779193,0.15272659228602015,0.0006351470947265625,0.3430135233802217
electricity,A4,81502,POINT16,0.17284277411081603,11.05247340144706,0.14471873842808552,0.14416869052562642,0.0005702972412109375,0.3156090062651863
electricity,A4,81502,POINT4,0.17179881796997895,10.973426841002947,0.1439340406203109,0.14366219587934345,0.000637054443359375,0.31434117959858143
electricity,A4,81502,POINT8,0.17299521215461125,11.04048913259976,0.14646944986244861,0.14477139216639687,0.0006084442138671875,0.3168940398161024
electricity,A4,81502,REFERENCE,0.171147815089211,10.915050250252534,0.1441427323786925,0.14339324203433926,0.001094818115234375,0.3138607060462253
electricity,A4,81502,SHIFT4,0.20223057548582138,12.866294216627537,0.16624898108667213,0.16802425123354503,0.000896453857421875,0.34270347104525434
electricity,A4,81502,SHIFT8,0.7226430083499837,52.11358829755427,0.9300356307408747,0.6659656352679048,0.001621246337890625,0.8814417784609243
electricity,A4,81502,SHIFT_POINT,0.1976916902484562,12.802004917489656,0.1508491487137452,0.16353054799706898,0.00067901611328125,0.3307660658328019
electricity,A5,81501,BURST16,0.17655055916935788,11.482554791746225,0.14813757172033093,0.14702505039698674,0.000701904296875,0.32077652867674455
electricity,A5,81501,BURST4,0.1733964813750594,11.19264318770729,0.14303413237289955,0.14462565427354254,0.0006504058837890625,0.3151077839892295
electricity,A5,81501,BURST8,0.18302248441456564,12.205667836518842,0.16718580895207125,0.15300303151750846,0.000583648681640625,0.3456881916969984
electricity,A5,81501,POINT16,0.17293302362716909,11.06536492511077,0.14433836127905192,0.14399229945855613,0.0005702972412109375,0.31547309342320273
electricity,A5,81501,POINT4,0.1718900765603252,10.978383540972573,0.14370750166066254,0.14355501816559582,0.0006504058837890625,0.31431840258927457
electricity,A5,81501,POINT8,0.1732128438792728,11.054375380455895,0.14656436182235752,0.14478809053001845,0.00064849853515625,0.3171529365578602
electricity,A5,81501,REFERENCE,0.171365116599573,10.935082304276875,0.14410656525552445,0.1433725253845547,0.001190185546875,0.3140149594895135
electricity,A5,81501,SHIFT4,0.2005195858756616,12.795905772708535,0.16400277173401243,0.1664396687606796,0.0009708404541015625,0.3404069331109006
electricity,A5,81501,SHIFT8,0.6775542506604455,48.86149147023882,0.8382395302360828,0.6191824957946994,0.0018157958984375,0.8368037116092506
electricity,A5,81501,SHIFT_POINT,0.19547565636552083,12.750265026135027,0.14695871234477972,0.16137363066852672,0.00060272216796875,0.3271607402468784
electricity,A5,81502,BURST16,0.17654949849007226,11.456261506984447,0.1479564881539852,0.14680873961230145,0.000690460205078125,0.3204600876704813
electricity,A5,81502,BURST4,0.17314782612449858,11.16975165779877,0.1427896843933914,0.14445019278670754,0.000629425048828125,0.3147550503529781
electricity,A5,81502,BURST8,0.1827611034708838,12.157512238296476,0.16524777614545946,0.1526426134023314,0.0006313323974609375,0.34346358212673395
electricity,A5,81502,POINT16,0.17261762734658065,11.050597812729393,0.14358305203213942,0.14369706050861591,0.0005970001220703125,0.31469565196696975
electricity,A5,81502,POINT4,0.17175872345891535,10.975110626968672,0.14333578794766724,0.14326858201175635,0.0006389617919921875,0.31386517750445186
electricity,A5,81502,POINT8,0.17300512650315064,11.043212154956564,0.14610889772632396,0.14442165379108882,0.0006084442138671875,0.316610932394484
electricity,A5,81502,REFERENCE,0.17116092339527544,10.916890893437085,0.14380767874038966,0.14305374609755267,0.001094818115234375,0.31358709212942387
electricity,A5,81502,SHIFT4,0.20131430913483492,12.83120115784392,0.16366519976206914,0.16697104294180665,0.0009021759033203125,0.34051853529036935
electricity,A5,81502,SHIFT8,0.687584733599496,49.49905996157131,0.8576294091367371,0.6297199412177503,0.001712799072265625,0.8464635396270079
electricity,A5,81502,SHIFT_POINT,0.1964031479031926,12.777024044622936,0.14724020925766984,0.1619586167503939,0.0007228851318359375,0.327703201270398
electricity,FROZEN_CLIP6,0,BURST16,0.176758628960227,11.33151744488714,0.15179050115044643,0.14751123345221043,0.0004291534423828125,0.3231817932724359
electricity,FROZEN_CLIP6,0,BURST4,0.17549400077393107,11.140259268493537,0.1515406845655353,0.145896256380073,0.0005340576171875,0.3218918330473822
electricity,FROZEN_CLIP6,0,BURST8,0.18387042596454253,12.164310014486546,0.1756223595294645,0.15283732112734577,0.000408172607421875,0.3539995670584897
electricity,FROZEN_CLIP6,0,POINT16,0.1741660805894644,11.002460005358444,0.14972981815998243,0.14453678818534071,0.0003833770751953125,0.31973014330137783
electricity,FROZEN_CLIP6,0,POINT4,0.17303106892865341,10.91986990242367,0.1490500972636427,0.14368435738715774,0.0005130767822265625,0.31838703043038524
electricity,FROZEN_CLIP6,0,POINT8,0.1740882601377204,11.003825124327705,0.14986648129860333,0.14455815056219562,0.0004482269287109375,0.31970914751755886
electricity,FROZEN_CLIP6,0,REFERENCE,0.17274702464649436,10.888735848180659,0.15027206538713359,0.14335928409679685,0.00075531005859375,0.3188309103190084
electricity,FROZEN_CLIP6,0,SHIFT4,0.2748947727208483,18.3700237924685,0.2423670053455719,0.23675860526945602,0.0001983642578125,0.42588511042268345
electricity,FROZEN_CLIP6,0,SHIFT8,0.7262479603264981,51.67208735037779,0.9731902054372602,0.6696795597706394,0.00084686279296875,0.9033297206956495
electricity,FROZEN_CLIP6,0,SHIFT_POINT,0.2837575087351066,19.06579971793972,0.24791252521139412,0.2457387196046576,0.0001964569091796875,0.435189056722883
electricity,FROZEN_HAMPEL,0,BURST16,0.23293731212207514,19.58371712638109,0.4593571563524406,0.1941372393964652,0.00046539306640625,0.5385874396636223
electricity,FROZEN_HAMPEL,0,BURST4,0.21151109421727712,16.751801390069886,0.24830202388690195,0.17699536578436126,0.0001201629638671875,0.4177495220573581
electricity,FROZEN_HAMPEL,0,BURST8,0.22847170835259575,18.586302408362826,0.32253412550729943,0.18936972732621776,0.00037384033203125,0.481766962504289
electricity,FROZEN_HAMPEL,0,POINT16,0.2066959540772432,16.148946754859935,0.2374197676701176,0.17331705601965502,0.00032806396484375,0.40914198889466413
electricity,FROZEN_HAMPEL,0,POINT4,0.2066332579143575,16.13925817845302,0.23700514907322567,0.17351834573756558,0.0002384185791015625,0.4091441932788181
electricity,FROZEN_HAMPEL,0,POINT8,0.2064877250018637,16.151444095121406,0.23712970208713507,0.17340026040745424,0.0003414154052734375,0.4088258652970036
electricity,FROZEN_HAMPEL,0,REFERENCE,0.20647880187408432,16.145141834611422,0.23728746548837187,0.17339066706063444,0.000331878662109375,0.4089748089504951
electricity,FROZEN_HAMPEL,0,SHIFT4,0.3282526460994847,26.575536169658328,0.3805928026547435,0.2729517277102808,0.0001010894775390625,0.5221782923122489
electricity,FROZEN_HAMPEL,0,SHIFT8,0.38144430933998946,30.694948654831325,0.47896902594281154,0.3290797118801221,0.0001392364501953125,0.5887814974089485
electricity,FROZEN_HAMPEL,0,SHIFT_POINT,0.3281939376461359,26.606403824054958,0.3859428859639332,0.27419513188114153,0.000141143798828125,0.5255666585673404
electricity,FROZEN_RAW,0,BURST16,0.17780347859946785,11.66343431594214,0.15082192033153302,0.1473068315000584,0.000919342041015625,0.3244745769997099
electricity,FROZEN_RAW,0,BURST4,0.17229509602856,11.06606219716923,0.14708891421085898,0.14128788609609075,0.0007915496826171875,0.31840980236069694
electricity,FROZEN_RAW,0,BURST8,0.18217889874051627,12.284586271984153,0.17760329733016242,0.14993332663774533,0.00081634521484375,0.35783148192155434
electricity,FROZEN_RAW,0,POINT16,0.1732185250998384,11.076141239223944,0.14889460826377424,0.1418246005843437,0.000789642333984375,0.32347320957102316
electricity,FROZEN_RAW,0,POINT4,0.1691442076613333,10.829977151544881,0.1436797441021025,0.13846805596464082,0.0008449554443359375,0.31414591431277233
electricity,FROZEN_RAW,0,POINT8,0.17065371186097336,10.953001722147746,0.14516002673716827,0.13987960366519198,0.0006885528564453125,0.316371206870669
electricity,FROZEN_RAW,0,REFERENCE,0.16905908976237108,10.803254006168572,0.14535218941176184,0.13831827438921543,0.0012054443359375,0.31497307953344295
electricity,FROZEN_RAW,0,SHIFT4,0.2650688531778308,17.818921831166076,0.21809635897723353,0.22528190025340447,0.0001239776611328125,0.40743120295279656
electricity,FROZEN_RAW,0,SHIFT8,0.32122629776803974,21.471763122211325,0.2982860854743687,0.28517431591826614,0.0002346038818359375,0.47919965388557917
electricity,FROZEN_RAW,0,SHIFT_POINT,0.2853536832246022,19.057938671510907,0.24277111335179638,0.2434403458683513,0.0001068115234375,0.43431902718482474
electricity,SEASONAL_DAY,0,BURST16,0.30450042932291155,23.81993000854891,0.8908478471719141,0.30450042932291155,0.0,0.8336041886691018
electricity,SEASONAL_DAY,0,BURST4,0.244442605647959,17.733135521681106,0.25800113946666103,0.244442605647959,0.0,0.4500109943651375
electricity,SEASONAL_DAY,0,BURST8,0.272339097829569,19.721800563580473,0.415706776631598,0.272339097829569,0.0,0.5831530695827866
electricity,SEASONAL_DAY,0,POINT16,0.24784848454974423,17.862866164687148,0.36639533544023245,0.24784848454974423,0.0,0.5453512840987738
electricity,SEASONAL_DAY,0,POINT4,0.23672162431436264,17.121499683288675,0.24164607008602101,0.23672162431436264,0.0,0.42746529944549594
electricity,SEASONAL_DAY,0,POINT8,0.24591555258566622,17.78158750908733,0.3009525076984291,0.24591555258566622,0.0,0.4858627170546481
electricity,SEASONAL_DAY,0,REFERENCE,0.23138785222790917,16.598175048828125,0.22812274467463065,0.23138785222790917,0.0,0.4126585450898257
electricity,SEASONAL_DAY,0,SHIFT4,0.2313878580552171,16.59817539770598,0.22812274627937723,0.2313878580552171,0.0,0.41265854604329066
electricity,SEASONAL_DAY,0,SHIFT8,0.23138785904707335,16.598175381518267,0.22812274258571322,0.23138785904707335,0.0,0.4126585427989718
electricity,SEASONAL_DAY,0,SHIFT_POINT,0.24112903761204607,17.282507401973625,0.2729631984815219,0.24112903761204607,0.0,0.46108004195211943
ettm1,A0,81501,BURST16,0.4865522102515197,2.1832283763414466,0.8905659856211804,0.39433550929759886,5.7220458984375e-06,0.8931344459574365
ettm1,A0,81501,BURST4,0.4255003938992063,1.9138491279273353,0.486635363135209,0.34182960986780764,0.0,0.6722616646492786
ettm1,A0,81501,BURST8,0.43334878796760856,1.9293852527794826,0.47786183504151936,0.3487143103427253,3.814697265625e-06,0.6739769718581192
ettm1,A0,81501,POINT16,0.4173870062879212,1.8830728847620861,0.4630080441183509,0.33476842708797866,0.0,0.6538505475719649
ettm1,A0,81501,POINT4,0.41002087666810705,1.8430722068497616,0.4464654647203226,0.3298199256460782,0.0,0.6440563461843388
ettm1,A0,81501,POINT8,0.4116988083505478,1.8541189249202148,0.4536758389501223,0.33049850007003684,0.0,0.647142473692039
ettm1,A0,81501,REFERENCE,0.4088521673112997,1.8346073378645045,0.445067881139647,0.3290875789516709,0.0,0.6437176168616442
ettm1,A0,81501,SHIFT4,0.5279014839610947,2.4332228745168134,0.5959451435543961,0.4251826800417621,0.0,0.7447075234388647
ettm1,A0,81501,SHIFT8,0.6402757606600704,2.891670046565818,0.7822006115095901,0.5117674764091447,0.0,0.8606510746103695
ettm1,A0,81501,SHIFT_POINT,0.5515470435534591,2.5528049563012996,0.6853999665800874,0.4460015932802118,0.0,0.7946126772876125
ettm1,A0,81502,BURST16,0.49310256519433354,2.2117783081401683,0.8886377572110832,0.40065271460469404,4.76837158203125e-05,0.8968115311754812
ettm1,A0,81502,BURST4,0.4233988477425289,1.9018147146713602,0.4754098580579064,0.34040275578195517,0.0,0.6651668905952646
ettm1,A0,81502,BURST8,0.4364098745364966,1.9417618264072871,0.480237567198914,0.3515788729140721,0.0,0.6766696605988622
ettm1,A0,81502,POINT16,0.41679305424548174,1.8797779315602554,0.45595607140884103,0.33433868554940727,0.0,0.6492100344488451
ettm1,A0,81502,POINT4,0.4074869558444563,1.8293770356857948,0.4374814655574373,0.3278668440048353,0.0,0.6379935819046428
ettm1,A0,81502,POINT8,0.40957225562294036,1.8418148976908881,0.44597535044753517,0.3287460379632998,0.0,0.6422191327905211
ettm1,A0,81502,REFERENCE,0.40601915055538507,1.8198792615329182,0.4352404128023324,0.3269345959367828,0.0,0.6370373682468577
ettm1,A0,81502,SHIFT4,0.5436500757457177,2.513772020955305,0.6343368119130118,0.4405123851656426,0.0,0.7669399555312959
ettm1,A0,81502,SHIFT8,0.6926598910126436,3.139407661588848,0.8871174564697812,0.552895522822104,0.0,0.915510584277477
ettm1,A0,81502,SHIFT_POINT,0.5690538504591882,2.640526272480553,0.7276264165093079,0.46186745846547506,0.0,0.8181126914868707
ettm1,A1,81501,BURST16,0.4715573404057325,2.1157997886901967,0.8294727938430619,0.38233473422601066,2.288818359375e-05,0.8579031727176458
ettm1,A1,81501,BURST4,0.4250787505934962,1.910661643291263,0.49080673816870257,0.3415568865338796,0.0,0.675249509638569
ettm1,A1,81501,BURST8,0.4277260314784926,1.9067872543431008,0.472716445815919,0.3440024522125457,1.9073486328125e-06,0.66903440563031
ettm1,A1,81501,POINT16,0.4165737702547673,1.8783583574940899,0.4667179872441943,0.3343957187838297,0.0,0.6556324372813959
ettm1,A1,81501,POINT4,0.4101096198495088,1.8473181135800552,0.4530372820531015,0.33040259204065753,0.0,0.6476332815874077
ettm1,A1,81501,POINT8,0.41164125427135445,1.8542153800201078,0.4563985850659654,0.33079548474550113,0.0,0.6488851630288187
ettm1,A1,81501,REFERENCE,0.409793046124083,1.8419210722532355,0.45188711107844115,0.33023281373794733,0.0,0.6476817418265832
ettm1,A1,81501,SHIFT4,0.5203447759522879,2.389976855458156,0.5852043951375475,0.4198072195209282,0.0,0.7379955534825429
ettm1,A1,81501,SHIFT8,0.6932852281453785,3.109964865781678,0.8612083123101762,0.549312833936981,0.0,0.9063992201304423
ettm1,A1,81501,SHIFT_POINT,0.5536614104205166,2.5655774228081776,0.6953005523155785,0.46649050733077235,2.288818359375e-05,0.7987776200135659
ettm1,A1,81502,BURST16,0.47176683049610607,2.1069654270963554,0.8290223622749002,0.3830158576266676,2.47955322265625e-05,0.8599018095273818
ettm1,A1,81502,BURST4,0.4221587857075725,1.8946285495688926,0.4870448378106273,0.3398592758247538,1.9073486328125e-06,0.6728401296375867
ettm1,A1,81502,BURST8,0.4269486200275889,1.898520737113813,0.4756592785020553,0.3438239526165628,1.9073486328125e-06,0.6722061276563029
ettm1,A1,81502,POINT16,0.41326458563584867,1.862084505550044,0.4614661518104829,0.33208682850631543,0.0,0.6518665996840486
ettm1,A1,81502,POINT4,0.40738232420978654,1.8341358429923496,0.45156722169691005,0.3288586819088368,0.0,0.6461178459006826
ettm1,A1,81502,POINT8,0.4082946258023105,1.8382802426887608,0.45384632444704626,0.3285647998600267,0.0,0.6467113258349534
ettm1,A1,81502,REFERENCE,0.40712788375271936,1.8282952379024806,0.45022421344491004,0.32883063252301725,0.0,0.6461863661573743
ettm1,A1,81502,SHIFT4,0.5281961392219218,2.4432902352585155,0.6089917706475912,0.42694461473434353,0.0,0.7502502846571762
