method,baseline,policy,condition,seed,method_score,baseline_score,gain_percent,ci_low,ci_high,replicates
A3,A1,fixed512,d0_c2,MEAN,0.010748556793718438,0.01038497788920757,-3.5010079789260877,-5.3363158014930505,0.6352297689190005,2000
A3,A0,fixed512,d0_c2,73101,0.010981676077776448,0.013656377167312156,19.58572948569304,6.4026009187795445,35.970944404107605,2000
A3,A0,fixed512,d0_c2,73102,0.010515437509660426,0.009334045024228646,-12.65681151489205,-33.903583694189834,15.306251828771048,2000
A3,A0,fixed512,d0_c2,MEAN,0.010748556793718438,0.0114952110957704,6.495350940764281,-10.16743063313168,24.461651374147173,2000
A3,A2,fixed512,d0_c3,73101,0.3639179964579624,0.3632840785061611,-0.17449648616806568,-0.47150338580920503,0.37365769766302537,2000
A3,A2,fixed512,d0_c3,73102,0.3536019873945702,0.352937349136091,-0.18831621535836712,-0.257767430065673,0.026617252410159793,2000
A3,A2,fixed512,d0_c3,MEAN,0.3587599919262663,0.358110713821126,-0.181306528981585,-0.3657787795672004,0.07681182253047933,2000
A3,A1,fixed512,d0_c3,73101,0.3639179964579624,0.3613276526817877,-0.7168960794860565,-1.2982805533565598,0.11625249335356752,2000
A3,A1,fixed512,d0_c3,73102,0.3536019873945702,0.3486168782385903,-1.4299678148595476,-2.4225960461395264,-0.8334411206704244,2000
A3,A1,fixed512,d0_c3,MEAN,0.3587599919262663,0.354972265460189,-1.0670485653764636,-1.3719389790482968,-0.8079032452431699,2000
A3,A0,fixed512,d0_c3,73101,0.3639179964579624,0.3350389910731299,-8.619595376744973,-21.76631975520978,-2.291765562526828,2000
A3,A0,fixed512,d0_c3,73102,0.3536019873945702,0.32884349913692057,-7.52895779379265,-20.157612207819472,-0.38435611685712306,2000
A3,A0,fixed512,d0_c3,MEAN,0.3587599919262663,0.3319412451050252,-8.079365615669637,-20.983931369691536,-1.3403046398097354,2000
A3,A2,fixed512,d12_c0,73101,0.4963622856351713,0.49886246951678576,0.5011769845176358,-1.7572189318267226,1.3244024627665463,2000
A3,A2,fixed512,d12_c0,73102,0.469747384869795,0.463111155678708,-1.4329668179470583,-2.2606641404657375,-0.5873272753846486,2000
A3,A2,fixed512,d12_c0,MEAN,0.48305483525248316,0.4809868125977469,-0.42995412775812875,-2.00125808640225,-0.1987980738200848,2000
A3,A1,fixed512,d12_c0,73101,0.4963622856351713,0.4906787885804077,-1.1582927950088602,-1.8160398694614153,-0.7239418543187166,2000
A3,A1,fixed512,d12_c0,73102,0.469747384869795,0.46435943274595026,-1.1602977658887086,-2.407446465576449,3.8226144968245515,2000
A3,A1,fixed512,d12_c0,MEAN,0.48305483525248316,0.477519110663179,-1.1592676535220048,-1.5223516337926937,1.0388990167037926,2000
A3,A0,fixed512,d12_c0,73101,0.4963622856351713,0.4584466313321784,-8.270461971291102,-83.0589470073808,7.557509877128691,2000
A3,A0,fixed512,d12_c0,73102,0.469747384869795,0.4587813477726464,-2.3902534726810503,-72.3193914503852,1.4666130793534986,2000
A3,A0,fixed512,d12_c0,MEAN,0.48305483525248316,0.4586139895524124,-5.329284813994441,-77.67754926201195,4.615657535629764,2000
A3,A2,fixed512,d12_c1,73101,0.2971336635507022,0.29580921062035936,-0.4477389083204151,-0.997421358386135,0.0016368232981056091,2000
A3,A2,fixed512,d12_c1,73102,0.28606474512301777,0.28448069107365603,-0.556823046015311,-1.0617440223564343,-0.01432958946275762,2000
A3,A2,fixed512,d12_c1,MEAN,0.29159920433686,0.2901449508470077,-0.5012161974926486,-0.6665962363189762,-0.006039872046923554,2000
A3,A1,fixed512,d12_c1,73101,0.2971336635507022,0.29634649970586174,-0.26562279143561784,-1.252524846683453,0.6605368061023185,2000
A3,A1,fixed512,d12_c1,73102,0.28606474512301777,0.2854245380809048,-0.2242999310492058,-1.8723522610536931,1.2038227367159693,2000
A3,A1,fixed512,d12_c1,MEAN,0.29159920433686,0.29088551889338327,-0.24534925155153653,-1.5537598679367692,0.9225156612885823,2000
A3,A0,fixed512,d12_c1,73101,0.2971336635507022,0.3452387612574644,13.933863489588719,-10.369389375501292,26.296095966383906,2000
A3,A0,fixed512,d12_c1,73102,0.28606474512301777,0.32932255426507917,13.135392211018202,-15.887685140768108,24.038278751493852,2000
A3,A0,fixed512,d12_c1,MEAN,0.29159920433686,0.3372806577612718,13.544047775412395,-13.06650261292675,25.212371818277212,2000
A3,A2,fixed512,d12_c2,73101,0.022060320430240275,0.020982251769833527,-5.138002690238911,-7.2512101225522505,-3.866128737621906,2000
A3,A2,fixed512,d12_c2,73102,0.024217477639336186,0.023478134145349865,-3.149072619694341,-3.8787758424577485,-2.412054304567902,2000
A3,A2,fixed512,d12_c2,MEAN,0.023138899034788232,0.022230192957591696,-4.0877111545098375,-4.867851137165708,-3.5314945989267095,2000
A3,A1,fixed512,d12_c2,73101,0.022060320430240275,0.021790819879083653,-1.2367618687689128,-5.07948052983804,3.6825570966949646,2000
A3,A1,fixed512,d12_c2,73102,0.024217477639336186,0.026391201182796396,8.23654644744701,5.451541758786017,9.85171060203549,2000
A3,A1,fixed512,d12_c2,MEAN,0.023138899034788232,0.024091010530940024,3.9521442860564,2.088644533436064,5.031980659806086,2000
A3,A0,fixed512,d12_c2,73101,0.022060320430240275,0.014539069184655714,-51.7313120259608,-54.57893898623146,-44.48044107320872,2000
A3,A0,fixed512,d12_c2,73102,0.024217477639336186,0.009112339767465302,-165.76574466419996,-195.56455658514224,-138.14576288129217,2000
A3,A0,fixed512,d12_c2,MEAN,0.023138899034788232,0.011825704476060508,-95.66613626807359,-102.01236875741694,-83.6632449471118,2000
A3,A2,fixed512,d12_c3,73101,0.43011226357942195,0.4274481237147974,-0.6232662437423915,-0.9631761446270236,0.11337404459729773,2000
A3,A2,fixed512,d12_c3,73102,0.41648777766591333,0.4143149854004563,-0.524430045260591,-0.7534706893319043,-0.11300987034028157,2000
A3,A2,fixed512,d12_c3,MEAN,0.42330002062266764,0.4208815545576269,-0.5746191627672349,-0.8594709361440425,0.005690848702003054,2000
A3,A1,fixed512,d12_c3,73101,0.43011226357942195,0.42424338905706493,-1.3833744199058322,-1.6718878026811885,-0.8858791253006434,2000
A3,A1,fixed512,d12_c3,73102,0.41648777766591333,0.4129174409811951,-0.8646611478154619,-2.3876968837032146,-0.21591914449341806,2000
A3,A1,fixed512,d12_c3,MEAN,0.42330002062266764,0.41858041501913,-1.1275266195438045,-1.6335608281839185,-0.9473775699710821,2000
A3,A0,fixed512,d12_c3,73101,0.43011226357942195,0.37463556103473444,-14.808178484568357,-29.770876082892368,4.259941939721583,2000
A3,A0,fixed512,d12_c3,73102,0.41648777766591333,0.3504026287773073,-18.8597754301111,-32.08323633872156,-3.653833159113202,2000
A3,A0,fixed512,d12_c3,MEAN,0.42330002062266764,0.36251909490602086,-16.76626874852029,-30.902993686982434,0.24282231774563007,2000
A3,A2,fixed512,d24_c0,73101,0.641106295271992,0.6363165394113406,-0.7527316302484407,-1.9295226031699202,0.9247689161605908,2000
A3,A2,fixed512,d24_c0,73102,0.6260961174966746,0.6198053470531999,-1.01495904696265,-2.055889293437617,-0.42453745953277766,2000
A3,A2,fixed512,d24_c0,MEAN,0.6336012063843333,0.6280609432322702,-0.8821219042136985,-1.1810945477041712,-0.49523857916453834,2000
A3,A1,fixed512,d24_c0,73101,0.641106295271992,0.6246374428522288,-2.636545824816863,-4.210137042612368,-0.3675860305469648,2000
A3,A1,fixed512,d24_c0,73102,0.6260961174966746,0.6159232618979745,-1.6516433503992527,-3.9208606873154648,-0.11199188698898546,2000
A3,A1,fixed512,d24_c0,MEAN,0.6336012063843333,0.6202803523751017,-2.1475537566561584,-2.46579220799595,-0.23939672635616674,2000
A3,A0,fixed512,d24_c0,73101,0.641106295271992,0.49323768119571554,-29.979180365500618,-133.1670596343013,-7.986287965762866,2000
A3,A0,fixed512,d24_c0,73102,0.6260961174966746,0.4879361120612609,-28.315183488216082,-147.71675507088386,0.7519946821000645,2000
A3,A0,fixed512,d24_c0,MEAN,0.6336012063843333,0.4905868966284882,-29.15167745789733,-140.23484026503456,-3.574367886860369,2000
A3,A2,fixed512,d24_c1,73101,0.3078468303685991,0.30736859809299344,-0.15558917813100237,-0.5775188906418561,0.30987803153247384,2000
A3,A2,fixed512,d24_c1,73102,0.29975779038902917,0.29760330695636106,-0.7239447218185752,-1.1636446653989674,0.1962765359853813,2000
A3,A2,fixed512,d24_c1,MEAN,0.3038023103788141,0.30248595252467725,-0.4351798300549088,-0.621139768899684,0.25442167920071046,2000
A3,A1,fixed512,d24_c1,73101,0.3078468303685991,0.30892563702377135,0.3492124077385086,-1.4485437138237642,2.451052344982704,2000
A3,A1,fixed512,d24_c1,73102,0.29975779038902917,0.29950034572303974,-0.08595805302592054,-2.0675903884172273,1.6276515374264517,2000
A3,A1,fixed512,d24_c1,MEAN,0.3038023103788141,0.3042129913734055,0.13499784895356964,-1.7485440660793485,2.0131797565390315,2000
A3,A0,fixed512,d24_c1,73101,0.3078468303685991,0.3926475834883562,21.59716669242454,-21.030064473384478,34.57457482137891,2000
A3,A0,fixed512,d24_c1,73102,0.29975779038902917,0.338062992460611,11.330788322251783,-27.63603962343651,25.000677572246918,2000
A3,A0,fixed512,d24_c1,MEAN,0.3038023103788141,0.3653552879744836,16.847430329232935,-24.29800507429596,30.245855069052695,2000
A3,A2,fixed512,d24_c2,73101,0.04749026342000935,0.04534285635620697,-4.73593248500417,-4.8365333732944515,-4.386657742365778,2000
A3,A2,fixed512,d24_c2,73102,0.04351492971919896,0.04311645153954713,-0.9241905709386544,-3.711900435326504,0.020495387078972766,2000
A3,A2,fixed512,d24_c2,MEAN,0.045502596569604155,0.04422965394787705,-2.8780298015155634,-4.067159518820584,-2.522248428304366,2000
A3,A1,fixed512,d24_c2,73101,0.04749026342000935,0.04950021994803219,4.060500196025379,2.382716047559629,5.131746557891665,2000
A3,A1,fixed512,d24_c2,73102,0.04351492971919896,0.048300464361661286,9.907843963216362,6.21311510020231,10.611208366531093,2000
A3,A1,fixed512,d24_c2,MEAN,0.045502596569604155,0.04890034215484674,6.948306362526786,4.228471133090362,7.759093430881713,2000
A3,A0,fixed512,d24_c2,73101,0.04749026342000935,0.015318815810667132,-210.01262765324128,-262.9344130353991,-55.17431222738307,2000
A3,A0,fixed512,d24_c2,73102,0.04351492971919896,0.00932570633041533,-366.61269589068195,-407.5021147586104,-137.97380545934,2000
A3,A0,fixed512,d24_c2,MEAN,0.045502596569604155,0.01232226107054123,-269.27148604558454,-318.30299603490266,-85.656356499997,2000
A3,A2,fixed512,d24_c3,73101,0.4745292861474095,0.4716783454474414,-0.6044247584153266,-0.9318326972382164,0.2577777573448149,2000
A3,A2,fixed512,d24_c3,73102,0.4755136011323112,0.47245458969628323,-0.6474720539797217,-0.8271116984180453,-0.16046009397418798,2000
A3,A2,fixed512,d24_c3,MEAN,0.4750214436398604,0.4720664675718623,-0.6259661024426006,-0.878998459127526,0.028826324072817593,2000
A3,A1,fixed512,d24_c3,73101,0.4745292861474095,0.47089231133700493,-0.7723580790856674,-1.214623138480962,0.4881224861804791,2000
A3,A1,fixed512,d24_c3,73102,0.4755136011323112,0.47625104706399024,0.15484394968268278,-2.281221413609972,0.9228913199081887,2000
A3,A1,fixed512,d24_c3,MEAN,0.4750214436398604,0.4735716792004976,-0.3061341087394284,-0.892998855050219,-0.12534695342323873,2000
A3,A0,fixed512,d24_c3,73101,0.4745292861474095,0.35422397736429617,-33.96306192434489,-65.90042924238301,10.724275462950345,2000
A3,A0,fixed512,d24_c3,73102,0.4755136011323112,0.3326974082218454,-42.92675247269579,-69.50742471199119,-5.15285455624687,2000
A3,A0,fixed512,d24_c3,MEAN,0.4750214436398604,0.3434606927930708,-38.30445626162313,-67.69991306417955,3.345894758868269,2000
A3,A2,fixed512,d6_c0,73101,0.4522692066742538,0.45638431903877247,0.901676984254375,-0.264375914829066,1.4523091729406854,2000
A3,A2,fixed512,d6_c0,73102,0.42982696103734586,0.4243450857233697,-1.2918437136208003,-2.3465408096077107,-0.4005492361468458,2000
A3,A2,fixed512,d6_c0,MEAN,0.44104808385579986,0.44036470238107106,-0.15518534320160574,-1.2799250532973796,-0.11827543576418054,2000
A3,A1,fixed512,d6_c0,73101,0.4522692066742538,0.4501975991735814,-0.46015516397138306,-1.3144400650598143,-0.2011132046803464,2000
A3,A1,fixed512,d6_c0,73102,0.42982696103734586,0.4227511457120291,-1.6737542634920932,-2.7077580187669232,-0.3663104708924264,2000
A3,A1,fixed512,d6_c0,MEAN,0.44104808385579986,0.43647437244280524,-1.0478762790578156,-1.3851243695597215,-0.5980268505581093,2000
A3,A0,fixed512,d6_c0,73101,0.4522692066742538,0.4527968887703931,0.1165383661474036,-14.609757976698782,16.01423214668629,2000
A3,A0,fixed512,d6_c0,73102,0.42982696103734586,0.4338424876663834,0.9255724700079166,-5.319640539758008,7.595710698066642,2000
A3,A0,fixed512,d6_c0,MEAN,0.44104808385579986,0.44331968821838824,0.5124077326043206,-9.528310646879028,12.003552561154178,2000
A3,A2,fixed512,d6_c1,73101,0.29095656672429665,0.2902928334055948,-0.22864268156922757,-0.462063960698786,-0.0044549443646036396,2000
A3,A2,fixed512,d6_c1,73102,0.27882400970448773,0.27709523509745876,-0.6238918566827516,-1.155529916790527,-0.14271489145367044,2000
A3,A2,fixed512,d6_c1,MEAN,0.2848902882143922,0.2836940342515268,-0.4216704683344946,-0.657428482325348,-0.0710130657163592,2000
A3,A1,fixed512,d6_c1,73101,0.29095656672429665,0.2882772743382778,-0.929415054367006,-1.7323359071180233,0.2737410747431257,2000
A3,A1,fixed512,d6_c1,73102,0.27882400970448773,0.2760289598679202,-1.0125929677469212,-2.0482989897732717,1.0452086991971927,2000
A3,A1,fixed512,d6_c1,MEAN,0.2848902882143922,0.282153117103099,-0.9701013192397483,-1.52419708060001,0.6468864754566545,2000
A3,A0,fixed512,d6_c1,73101,0.29095656672429665,0.36519694654377083,20.32886104938341,-13.804353555758535,35.249288101590565,2000
A3,A0,fixed512,d6_c1,73102,0.27882400970448773,0.33506260813008704,16.784504466032462,-15.379822899954236,27.88301750314129,2000
A3,A0,fixed512,d6_c1,MEAN,0.2848902882143922,0.35012977733692896,18.63294508074843,-14.577814394657672,31.84001153053873,2000
A3,A2,fixed512,d6_c2,73101,0.015552786810026285,0.01488410977359662,-4.492556468616289,-6.195643063951445,-2.921155176252118,2000
A3,A2,fixed512,d6_c2,73102,0.017096260710795567,0.01664972930345426,-2.681913917054893,-3.265111568647892,-1.7229054165860018,2000
A3,A2,fixed512,d6_c2,MEAN,0.016324523760410926,0.01576691953852544,-3.536545109671016,-4.1507969743742485,-3.1013401700389904,2000
A3,A1,fixed512,d6_c2,73101,0.015552786810026285,0.01615263736737495,3.7136384833367373,2.1999253207329725,5.749897039078852,2000
A3,A1,fixed512,d6_c2,73102,0.017096260710795567,0.01854028832614101,7.7885930895121245,7.242063977552796,8.194561470484485,2000
A3,A1,fixed512,d6_c2,MEAN,0.016324523760410926,0.01734646284675798,5.891339896640959,5.138089287782883,6.531052884857995,2000
A3,A0,fixed512,d6_c2,73101,0.015552786810026285,0.016247624797853535,4.2765511665375575,-22.109415192114895,13.941867056136141,2000
A3,A0,fixed512,d6_c2,73102,0.017096260710795567,0.00909282449864679,-88.01925313020021,-121.62641082325553,-77.53727106060923,2000
A3,A0,fixed512,d6_c2,MEAN,0.016324523760410926,0.012670224648250163,-28.84162841315876,-59.99298821078487,-17.945477963033998,2000
A3,A2,fixed512,d6_c3,73101,0.406167063837358,0.40415199213254516,-0.4985925453887145,-0.7818579610861682,0.1531353466657115,2000
A3,A2,fixed512,d6_c3,73102,0.39454668583537117,0.39293514304976723,-0.4101294613395846,-0.601703293190509,-0.11818558540329667,2000
A3,A2,fixed512,d6_c3,MEAN,0.4003568748363646,0.39854356759115617,-0.4549834428813621,-0.6926721380842829,0.01562463030145136,2000
A3,A1,fixed512,d6_c3,73101,0.406167063837358,0.4011812672813186,-1.2427790035727804,-1.4394066325457606,-0.8425329753187428,2000
A3,A1,fixed512,d6_c3,73102,0.39454668583537117,0.39065478639692003,-0.9962502889947504,-2.178108259816433,-0.39287522597909885,2000
A3,A1,fixed512,d6_c3,MEAN,0.4003568748363646,0.3959180268391193,-1.121153293444006,-1.6301555623937527,-0.9190747869821849,2000
A3,A0,fixed512,d6_c3,73101,0.406167063837358,0.3712828004605954,-9.395604464706382,-17.518194245057618,1.5193682884661137,2000
A3,A0,fixed512,d6_c3,73102,0.39454668583537117,0.34082641731608365,-15.761767806122593,-21.76971461006256,-6.292593469881474,2000
A3,A0,fixed512,d6_c3,MEAN,0.4003568748363646,0.3560546088883395,-12.4425480929299,-19.58325638093857,-3.94564715755613,2000
