panel,kind,condition,factor,excluded,removed_cells,gain_pct,change_pp
electricity_transfer,shape,STEP8_D31,channel,144,192,0.029768784968693677,-0.007537786583759257
electricity_transfer,shape,STEP8_D31,channel,147,192,0.02617918849842786,-0.011127383054025074
electricity_transfer,shape,STEP8_D31,channel,149,192,0.03402233841475989,-0.003284233137693042
electricity_transfer,shape,STEP8_D31,channel,189,192,0.04183915742500359,0.004532585872550655
electricity_transfer,shape,STEP8_D31,channel,21,192,0.03779612264576667,0.0004895510933137365
electricity_transfer,shape,STEP8_D31,channel,225,192,0.029648148962716198,-0.007658422589736737
electricity_transfer,shape,STEP8_D31,channel,262,192,0.029017577088036282,-0.008288994464416652
electricity_transfer,shape,STEP8_D31,channel,288,192,0.0426193889236864,0.005312817371233465
electricity_transfer,shape,STEP8_D31,channel,313,192,0.03256190637534684,-0.004744665177106096
electricity_transfer,shape,STEP8_D31,channel,43,192,0.035180201864389395,-0.0021263696880635397
electricity_transfer,shape,STEP8_D31,channel,79,192,0.05101088232779251,0.013704310775339575
electricity_transfer,shape,STEP8_D31,channel,83,192,0.03303279955607214,-0.004273771996380793
electricity_transfer,shape,STEP8_D31,index_week,125,96,0.03548469344215113,-0.0018218781103018014
electricity_transfer,shape,STEP8_D31,index_week,126,96,0.04325676665863619,0.005950195106183255
electricity_transfer,shape,STEP8_D31,index_week,127,96,0.03433494135216892,-0.0029716302002840145
electricity_transfer,shape,STEP8_D31,index_week,128,96,0.04450947385598915,0.007202902303536214
electricity_transfer,shape,STEP8_D31,index_week,129,96,0.034895037793480396,-0.002411533758972538
electricity_transfer,shape,STEP8_D31,index_week,130,96,0.028293542019229574,-0.00901302953322336
electricity_transfer,shape,STEP8_D31,index_week,131,96,0.02302584029852725,-0.014280731253925684
electricity_transfer,shape,STEP8_D31,index_week,132,96,0.04804290383074877,0.010736332278295839
electricity_transfer,shape,STEP8_D31,index_week,133,96,0.03371227892579598,-0.0035942926266569544
electricity_transfer,shape,STEP8_D31,index_week,134,96,0.035515783806753916,-0.0017907877456990184
electricity_transfer,shape,STEP8_D31,index_week,135,96,0.024107600799304834,-0.0131989707531481
electricity_transfer,shape,STEP8_D31,index_week,136,144,0.04555165120706765,0.008245079654614719
electricity_transfer,shape,STEP8_D31,index_week,137,96,0.04662421137064224,0.009317639818189304
electricity_transfer,shape,STEP8_D31,index_week,138,96,0.027945639333281997,-0.009360932219170937
electricity_transfer,shape,STEP8_D31,index_week,139,96,0.04039300755310917,0.003086436000656237
electricity_transfer,shape,STEP8_D31,index_week,140,96,0.03525947810006956,-0.0020470934523833736
electricity_transfer,shape,STEP8_D31,index_week,141,96,0.0459573883525635,0.008650816800110567
electricity_transfer,shape,STEP8_D31,index_week,142,96,0.03516429972876771,-0.0021422718236852253
electricity_transfer,shape,STEP8_D31,index_week,143,96,0.030483607170782995,-0.0068229643816699395
electricity_transfer,shape,STEP8_D31,index_week,144,96,0.03990202941726217,0.0025954578648092336
electricity_transfer,shape,STEP8_D31,index_week,145,96,0.0404918525804651,0.003185281028012167
electricity_transfer,shape,STEP8_D31,index_week,146,96,0.03093110714485775,-0.006375464407595184
electricity_transfer,shape,STEP8_D31,index_week,147,96,0.04791427493342715,0.010607703380974214
electricity_transfer,shape,STEP8_D31,index_week,148,96,0.03361154342534783,-0.003695028127105107
electricity_transfer,shape,STEP8_D31,index_week,149,144,0.02978915901712932,-0.007517412535323613
electricity_transfer,shape,STEP8_D31,index_week,150,96,0.04299704608654264,0.005690474534089704
electricity_transfer,shape,STEP8_D31,index_week,151,96,0.03815258686239238,0.0008460153099394477
electricity_transfer,shape,STEP8_D31,index_week,152,96,0.04552118128126394,0.008214609728811002
electricity_transfer,shape,STEP8_D31,index_week,153,96,0.036922651016361455,-0.00038392053609147964
electricity_transfer,shape,STEP8_D31,index_week,154,96,0.032766696377872294,-0.00453987517458064
electricity_transfer,shape,STEP8_D31,index_week,155,48,0.04517953745259472,0.007872965900141783
electricity_transfer,shape,STEP8_D31,index_week,156,48,0.03721060014872787,-9.597140372506752e-05
electricity_transfer,shape,STEP8_D33,seed,81551,1024,0.6910632376187225,0.23013283973019488
electricity_transfer,shape,STEP8_D33,seed,81552,1024,0.05929734060208257,-0.401633057286445
electricity_transfer,shape,STEP8_D33,seed,81553,1024,0.6199431165954636,0.15901271870693606
electricity_transfer,shape,STEP8_D33,channel,100,192,0.45676387291842174,-0.004166524970105834
electricity_transfer,shape,STEP8_D33,channel,11,192,0.5165959275010725,0.05566552961254495
electricity_transfer,shape,STEP8_D33,channel,129,192,0.5034503561130497,0.04251995822452209
electricity_transfer,shape,STEP8_D33,channel,14,192,0.45717403997258016,-0.003756357915947417
electricity_transfer,shape,STEP8_D33,channel,144,192,0.43145481696757154,-0.029475580920956035
electricity_transfer,shape,STEP8_D33,channel,147,192,0.428705034744415,-0.03222536314411256
electricity_transfer,shape,STEP8_D33,channel,149,192,0.446380885353369,-0.01454951253515857
electricity_transfer,shape,STEP8_D33,channel,189,192,0.4419127273479399,-0.019017670540587672
electricity_transfer,shape,STEP8_D33,channel,21,192,0.4769221908587536,0.015991792970226015
electricity_transfer,shape,STEP8_D33,channel,225,192,0.44926361987872254,-0.011666778009805034
electricity_transfer,shape,STEP8_D33,channel,262,192,0.4439894392765141,-0.0169409586120135
electricity_transfer,shape,STEP8_D33,channel,288,192,0.43135274506050597,-0.029577652828021606
electricity_transfer,shape,STEP8_D33,channel,313,192,0.4201541855451122,-0.040776212343415386
electricity_transfer,shape,STEP8_D33,channel,43,192,0.4669717274865029,0.00604132959797532
electricity_transfer,shape,STEP8_D33,channel,79,192,0.5152884336133736,0.05435803572484604
electricity_transfer,shape,STEP8_D33,channel,83,192,0.49537219071467825,0.034441792826150675
electricity_transfer,shape,STEP8_D33,index_week,125,96,0.45618866788549195,-0.004741730003035627
electricity_transfer,shape,STEP8_D33,index_week,126,96,0.46403240301902304,0.0031020051304954666
electricity_transfer,shape,STEP8_D33,index_week,127,96,0.4652185681195334,0.004288170231005806
electricity_transfer,shape,STEP8_D33,index_week,128,96,0.4745220569745471,0.013591659086019503
electricity_transfer,shape,STEP8_D33,index_week,129,96,0.460741942992314,-0.00018845489621355238
electricity_transfer,shape,STEP8_D33,index_week,130,96,0.44986023474959386,-0.01107016313893372
electricity_transfer,shape,STEP8_D33,index_week,131,96,0.44621266425704453,-0.014717733631483043
electricity_transfer,shape,STEP8_D33,index_week,132,96,0.46764763004251747,0.006717232153989894
electricity_transfer,shape,STEP8_D33,index_week,133,96,0.4544490684484561,-0.006481329440071459
electricity_transfer,shape,STEP8_D33,index_week,134,96,0.45795690557880053,-0.002973492309727044
electricity_transfer,shape,STEP8_D33,index_week,135,96,0.441539925583242,-0.019390472305285567
electricity_transfer,shape,STEP8_D33,index_week,136,144,0.46899777230409234,0.008067374415564765
electricity_transfer,shape,STEP8_D33,index_week,137,96,0.4555704046835139,-0.00535999320501368
electricity_transfer,shape,STEP8_D33,index_week,138,96,0.4420662779203984,-0.0188641199681292
electricity_transfer,shape,STEP8_D33,index_week,139,96,0.4595873463924821,-0.0013430514960454665
electricity_transfer,shape,STEP8_D33,index_week,140,96,0.451038139897001,-0.009892257991526598
electricity_transfer,shape,STEP8_D33,index_week,141,96,0.47153865860018046,0.010608260711652884
electricity_transfer,shape,STEP8_D33,index_week,142,96,0.45342050047157295,-0.007509897416954625
electricity_transfer,shape,STEP8_D33,index_week,143,96,0.45954655617588963,-0.0013838417126379454
electricity_transfer,shape,STEP8_D33,index_week,144,96,0.4655778728727201,0.0046474749841925456
electricity_transfer,shape,STEP8_D33,index_week,145,96,0.46752021718152487,0.00658981929299729
electricity_transfer,shape,STEP8_D33,index_week,146,96,0.4609675446313281,3.714674280053121e-05
electricity_transfer,shape,STEP8_D33,index_week,147,96,0.4746271421609289,0.013696744272401307
electricity_transfer,shape,STEP8_D33,index_week,148,96,0.45965355142706144,-0.0012768464614661412
electricity_transfer,shape,STEP8_D33,index_week,149,144,0.45563952765319615,-0.005290870235331424
electricity_transfer,shape,STEP8_D33,index_week,150,96,0.46951468532793,0.008584287439402427
electricity_transfer,shape,STEP8_D33,index_week,151,96,0.4651921621699742,0.004261764281446645
electricity_transfer,shape,STEP8_D33,index_week,152,96,0.4690961943224294,0.008165796433901806
electricity_transfer,shape,STEP8_D33,index_week,153,96,0.4627604681389208,0.0018300702503932231
electricity_transfer,shape,STEP8_D33,index_week,154,96,0.4600934741406867,-0.0008369237478408897
electricity_transfer,shape,STEP8_D33,index_week,155,48,0.4798197410088359,0.018889343120308322
electricity_transfer,shape,STEP8_D33,index_week,156,48,0.4593917268932682,-0.0015386709952593947
electricity_transfer,standard,BURST16,seed,81551,2048,-0.21578195474866715,-0.08272486164953816
electricity_transfer,standard,BURST16,seed,81552,2048,-0.09093316119586517,0.04212393190326383
electricity_transfer,standard,BURST16,seed,81553,2048,-0.09257711798780432,0.04047997511132467
electricity_transfer,standard,BURST16,channel,100,384,-0.13456302676855827,-0.0015059336694292769
electricity_transfer,standard,BURST16,channel,11,384,-0.13804218259686996,-0.004985089497740958
electricity_transfer,standard,BURST16,channel,129,384,-0.1318489847508364,0.0012081083482926025
electricity_transfer,standard,BURST16,channel,14,384,-0.13639475859715858,-0.0033376654980295795
electricity_transfer,standard,BURST16,channel,144,384,-0.13226190084986772,0.0007951922492612784
electricity_transfer,standard,BURST16,channel,147,384,-0.14093475283591134,-0.007877659736782339
electricity_transfer,standard,BURST16,channel,149,384,-0.13566234492029058,-0.002605251821161586
electricity_transfer,standard,BURST16,channel,189,384,-0.13209806369582078,0.0009590294033082203
electricity_transfer,standard,BURST16,channel,21,384,-0.12382164272898104,0.00923545037014796
electricity_transfer,standard,BURST16,channel,225,384,-0.13045295155327916,0.002604141545849842
electricity_transfer,standard,BURST16,channel,262,384,-0.1342856560935582,-0.0012285629944291943
electricity_transfer,standard,BURST16,channel,288,384,-0.11671982933781612,0.01633726376131288
electricity_transfer,standard,BURST16,channel,313,384,-0.12492213590513229,0.008134957193996706
electricity_transfer,standard,BURST16,channel,43,384,-0.13451861258715975,-0.0014615194880307492
electricity_transfer,standard,BURST16,channel,79,384,-0.1385240674740956,-0.005466974374966599
electricity_transfer,standard,BURST16,channel,83,384,-0.1441664962497717,-0.01110940315064271
electricity_transfer,standard,BURST16,index_week,125,144,-0.13246881229247265,0.0005882808066563494
electricity_transfer,standard,BURST16,index_week,126,192,-0.13215756727381905,0.0008995258253099436
electricity_transfer,standard,BURST16,index_week,127,192,-0.136065478156211,-0.003008385057082008
electricity_transfer,standard,BURST16,index_week,128,192,-0.13058714193675422,0.0024699511623747783
electricity_transfer,standard,BURST16,index_week,129,240,-0.1311850091792276,0.0018720839199014017
electricity_transfer,standard,BURST16,index_week,130,192,-0.13643238306738772,-0.0033752899682587267
electricity_transfer,standard,BURST16,index_week,131,192,-0.13825979048685005,-0.005202697387721056
electricity_transfer,standard,BURST16,index_week,132,192,-0.13113204051087105,0.0019250525882579528
electricity_transfer,standard,BURST16,index_week,133,192,-0.12975146058148804,0.0033056325176409607
electricity_transfer,standard,BURST16,index_week,134,192,-0.1280360564494091,0.0050210366497198955
electricity_transfer,standard,BURST16,index_week,135,192,-0.13903206135711105,-0.0059749682579820496
electricity_transfer,standard,BURST16,index_week,136,240,-0.13044266905934584,0.002614424039783153
electricity_transfer,standard,BURST16,index_week,137,192,-0.13467200710664226,-0.0016149140075132629
electricity_transfer,standard,BURST16,index_week,138,192,-0.13495532204746144,-0.0018982289483324422
electricity_transfer,standard,BURST16,index_week,139,192,-0.1292548785703993,0.003802214528729697
electricity_transfer,standard,BURST16,index_week,140,192,-0.12510365006860136,0.00795344303052764
electricity_transfer,standard,BURST16,index_week,141,192,-0.13257229643662205,0.00048479666250694775
electricity_transfer,standard,BURST16,index_week,142,192,-0.13212830578422405,0.0009287873149049497
electricity_transfer,standard,BURST16,index_week,143,240,-0.1384569467706289,-0.0053998536714998935
electricity_transfer,standard,BURST16,index_week,144,192,-0.13503827961270806,-0.001981186513579064
electricity_transfer,standard,BURST16,index_week,145,192,-0.13753417928386286,-0.004477086184733858
electricity_transfer,standard,BURST16,index_week,146,192,-0.12759289370315205,0.005464199395976949
electricity_transfer,standard,BURST16,index_week,147,192,-0.13192572243569578,0.0011313706634332177
electricity_transfer,standard,BURST16,index_week,148,192,-0.13355099800167297,-0.0004939049025439735
electricity_transfer,standard,BURST16,index_week,149,240,-0.13079889657046956,0.0022581965286594397
electricity_transfer,standard,BURST16,index_week,150,192,-0.1307763258834048,0.0022807672157242054
electricity_transfer,standard,BURST16,index_week,151,192,-0.1352159253650306,-0.0021588322659016057
electricity_transfer,standard,BURST16,index_week,152,192,-0.14402256670616667,-0.010965473607037673
electricity_transfer,standard,BURST16,index_week,153,192,-0.12552609365117193,0.007530999447957071
electricity_transfer,standard,BURST16,index_week,154,192,-0.1340188732011646,-0.0009617801020355976
electricity_transfer,standard,BURST16,index_week,155,192,-0.1369110684854967,-0.0038539753863676973
electricity_transfer,standard,BURST16,index_week,156,48,-0.13248625878051262,0.0005708343186163756
electricity_transfer,standard,BURST4,seed,81551,2048,-0.07257815086239493,-0.03212439093630544
electricity_transfer,standard,BURST4,seed,81552,2048,-0.006409370942450238,0.03404438898363925
electricity_transfer,standard,BURST4,seed,81553,2048,-0.042658459339294,-0.0022046994132045097
electricity_transfer,standard,BURST4,channel,100,384,-0.03718429522402541,0.00326946470206408
electricity_transfer,standard,BURST4,channel,11,384,-0.04608080700657223,-0.005627047080482742
electricity_transfer,standard,BURST4,channel,129,384,-0.042109462945289534,-0.0016557030192000458
electricity_transfer,standard,BURST4,channel,14,384,-0.04077303234318878,-0.00031927241709928805
electricity_transfer,standard,BURST4,channel,144,384,-0.034032735723621844,0.006421024202467644
electricity_transfer,standard,BURST4,channel,147,384,-0.041865449249469194,-0.0014116893233797057
electricity_transfer,standard,BURST4,channel,149,384,-0.039629401649860424,0.0008243582762290647
electricity_transfer,standard,BURST4,channel,189,384,-0.03736929394052966,0.0030844659855598297
electricity_transfer,standard,BURST4,channel,21,384,-0.039786180802716654,0.0006675791233728343
electricity_transfer,standard,BURST4,channel,225,384,-0.036402876995387023,0.004050882930702465
electricity_transfer,standard,BURST4,channel,262,384,-0.035761380877563226,0.004692379048526263
electricity_transfer,standard,BURST4,channel,288,384,-0.042369906063192304,-0.0019161461371028157
electricity_transfer,standard,BURST4,channel,313,384,-0.047026152853372354,-0.006572392927282865
electricity_transfer,standard,BURST4,channel,43,384,-0.04090827538448232,-0.0004545154583928332
electricity_transfer,standard,BURST4,channel,79,384,-0.044309557006632555,-0.0038557970805430664
electricity_transfer,standard,BURST4,channel,83,384,-0.04216132112992173,-0.001707561203832239
electricity_transfer,standard,BURST4,index_week,125,144,-0.038738484694598896,0.0017152752314905928
electricity_transfer,standard,BURST4,index_week,126,192,-0.0368167000242001,0.0036370599018893876
electricity_transfer,standard,BURST4,index_week,127,192,-0.03848983655667416,0.001963923369415331
electricity_transfer,standard,BURST4,index_week,128,192,-0.039505802846356367,0.0009479570797331222
electricity_transfer,standard,BURST4,index_week,129,240,-0.03937826044515301,0.0010754994809364787
electricity_transfer,standard,BURST4,index_week,130,192,-0.04157329465699149,-0.001119534730902004
electricity_transfer,standard,BURST4,index_week,131,192,-0.039912647450876845,0.0005411124752126434
electricity_transfer,standard,BURST4,index_week,132,192,-0.04103610008709654,-0.0005823401610070486
electricity_transfer,standard,BURST4,index_week,133,192,-0.04141254054428866,-0.0009587806181991718
electricity_transfer,standard,BURST4,index_week,134,192,-0.04077172634502853,-0.0003179664189390391
electricity_transfer,standard,BURST4,index_week,135,192,-0.03870305781674618,0.001750702109343312
electricity_transfer,standard,BURST4,index_week,136,240,-0.03837280923438675,0.0020809506917027418
electricity_transfer,standard,BURST4,index_week,137,192,-0.04239214478035611,-0.001938384854266624
electricity_transfer,standard,BURST4,index_week,138,192,-0.039817194636258275,0.0006365652898312132
electricity_transfer,standard,BURST4,index_week,139,192,-0.04123903347069791,-0.0007852735446084239
electricity_transfer,standard,BURST4,index_week,140,192,-0.042862564883432784,-0.0024088049573432954
electricity_transfer,standard,BURST4,index_week,141,192,-0.043452802561075816,-0.0029990426349863278
electricity_transfer,standard,BURST4,index_week,142,192,-0.04021625812661749,0.00023750179947199662
electricity_transfer,standard,BURST4,index_week,143,240,-0.04128185767206558,-0.0008280977459760933
electricity_transfer,standard,BURST4,index_week,144,192,-0.04078795607850273,-0.00033419615241324363
electricity_transfer,standard,BURST4,index_week,145,192,-0.039326027899453865,0.0011277320266356236
electricity_transfer,standard,BURST4,index_week,146,192,-0.039585150976149806,0.0008686089499396824
electricity_transfer,standard,BURST4,index_week,147,192,-0.039518785685563544,0.0009349742405259445
electricity_transfer,standard,BURST4,index_week,148,192,-0.040773411622883456,-0.00031965169679396693
electricity_transfer,standard,BURST4,index_week,149,240,-0.038397631096938147,0.002056128829151342
electricity_transfer,standard,BURST4,index_week,150,192,-0.043745556527526805,-0.0032917966014373162
electricity_transfer,standard,BURST4,index_week,151,192,-0.04059815631891991,-0.000144396392830419
electricity_transfer,standard,BURST4,index_week,152,192,-0.047170457831035,-0.006716697904945508
electricity_transfer,standard,BURST4,index_week,153,192,-0.037431217304896416,0.0030225426211930723
electricity_transfer,standard,BURST4,index_week,154,192,-0.04022871619568452,0.00022504373040496684
electricity_transfer,standard,BURST4,index_week,155,192,-0.04161430920689477,-0.0011605492808052786
electricity_transfer,standard,BURST4,index_week,156,48,-0.03945734024679464,0.000996419679294848
electricity_transfer,standard,BURST8,seed,81551,2048,-0.057035980634494395,-0.03673253870174564
electricity_transfer,standard,BURST8,seed,81552,2048,-0.0025797111316735277,0.017723730801075227
electricity_transfer,standard,BURST8,seed,81553,2048,-0.00123010727859876,0.019073334654149995
electricity_transfer,standard,BURST8,channel,100,384,-0.014961200501959652,0.005342241430789103
electricity_transfer,standard,BURST8,channel,11,384,-0.020157486978604547,0.0001459549541442083
electricity_transfer,standard,BURST8,channel,129,384,-0.014648298777245185,0.00565514315550357
electricity_transfer,standard,BURST8,channel,14,384,-0.018512950766927234,0.0017904911658215214
electricity_transfer,standard,BURST8,channel,144,384,-0.02128835803171073,-0.0009849160989619764
electricity_transfer,standard,BURST8,channel,147,384,-0.02435373510851423,-0.004050293175765475
electricity_transfer,standard,BURST8,channel,149,384,-0.021758885478256166,-0.0014554435455074108
electricity_transfer,standard,BURST8,channel,189,384,-0.028029059693643305,-0.007725617760894549
electricity_transfer,standard,BURST8,channel,21,384,-0.021753388563618758,-0.0014499466308700026
electricity_transfer,standard,BURST8,channel,225,384,-0.01885859399111996,0.0014448479416287949
electricity_transfer,standard,BURST8,channel,262,384,-0.015099985937725066,0.005203455995023689
electricity_transfer,standard,BURST8,channel,288,384,-0.015122532303294037,0.005180909629454718
electricity_transfer,standard,BURST8,channel,313,384,-0.03034416437553114,-0.010040722442782386
electricity_transfer,standard,BURST8,channel,43,384,-0.018929006371382406,0.0013744355613663495
electricity_transfer,standard,BURST8,channel,79,384,-0.021450896341643887,-0.0011474544088951322
electricity_transfer,standard,BURST8,channel,83,384,-0.019400188443213336,0.0009032534895354188
electricity_transfer,standard,BURST8,index_week,125,144,-0.019537822414905037,0.0007656195178437179
electricity_transfer,standard,BURST8,index_week,126,192,-0.020684066892145286,-0.0003806249593965305
electricity_transfer,standard,BURST8,index_week,127,192,-0.01765505885243189,0.002648383080316865
electricity_transfer,standard,BURST8,index_week,128,192,-0.025671940892810857,-0.005368498960062102
electricity_transfer,standard,BURST8,index_week,129,240,-0.01810287128648676,0.0022005706462619942
electricity_transfer,standard,BURST8,index_week,130,192,-0.019923415885198418,0.00038002604755033725
electricity_transfer,standard,BURST8,index_week,131,192,-0.025169781333778528,-0.004866339401029773
electricity_transfer,standard,BURST8,index_week,132,192,-0.023261724449616446,-0.0029582825168676906
electricity_transfer,standard,BURST8,index_week,133,192,-0.019865581108938726,0.00043786082381002886
electricity_transfer,standard,BURST8,index_week,134,192,-0.02142628314501053,-0.0011228412122617736
electricity_transfer,standard,BURST8,index_week,135,192,-0.02197100209902394,-0.0016675601662751866
electricity_transfer,standard,BURST8,index_week,136,240,-0.02128320186985126,-0.0009797599371025034
electricity_transfer,standard,BURST8,index_week,137,192,-0.020902998368183736,-0.0005995564354349808
electricity_transfer,standard,BURST8,index_week,138,192,-0.017753181283623753,0.0025502606491250024
electricity_transfer,standard,BURST8,index_week,139,192,-0.01971557182322543,0.0005878701095233252
electricity_transfer,standard,BURST8,index_week,140,192,-0.021599212207552263,-0.001295770274803508
electricity_transfer,standard,BURST8,index_week,141,192,-0.022614252639425667,-0.0023108107066769114
electricity_transfer,standard,BURST8,index_week,142,192,-0.01986948993715885,0.00043395199558990405
electricity_transfer,standard,BURST8,index_week,143,240,-0.02242558290699714,-0.002122140974248385
electricity_transfer,standard,BURST8,index_week,144,192,-0.019100336707714324,0.0012031052250344315
electricity_transfer,standard,BURST8,index_week,145,192,-0.018841339891968987,0.0014621020407797683
electricity_transfer,standard,BURST8,index_week,146,192,-0.020603829618252564,-0.00030038768550380915
electricity_transfer,standard,BURST8,index_week,147,192,-0.015188783719214565,0.00511465821353419
electricity_transfer,standard,BURST8,index_week,148,192,-0.017106728071342062,0.003196713861406693
electricity_transfer,standard,BURST8,index_week,149,240,-0.020904383477723613,-0.0006009415449748576
electricity_transfer,standard,BURST8,index_week,150,192,-0.02119781597827973,-0.0008943740455309747
electricity_transfer,standard,BURST8,index_week,151,192,-0.021208622979886866,-0.0009051810471381108
electricity_transfer,standard,BURST8,index_week,152,192,-0.021468877422592614,-0.0011654354898438593
electricity_transfer,standard,BURST8,index_week,153,192,-0.01847970550634597,0.001823736426402784
electricity_transfer,standard,BURST8,index_week,154,192,-0.016554045613820626,0.003749396318928129
electricity_transfer,standard,BURST8,index_week,155,192,-0.021033482122322228,-0.0007300401895734727
electricity_transfer,standard,BURST8,index_week,156,48,-0.01871783404302969,0.001585607889719065
electricity_transfer,standard,FAULT,seed,81551,2048,-0.0901300655431214,-0.040634884673048315
electricity_transfer,standard,FAULT,seed,81552,2048,-0.01619692923459603,0.03329825163547706
electricity_transfer,standard,FAULT,seed,81553,2048,-0.042413276848787526,0.0070819040212855636
electricity_transfer,standard,FAULT,channel,100,384,-0.04785542504252203,0.001639755827551062
electricity_transfer,standard,FAULT,channel,11,384,-0.052373517461620896,-0.002878336591547806
electricity_transfer,standard,FAULT,channel,129,384,-0.04684418138923859,0.0026509994808344983
electricity_transfer,standard,FAULT,channel,14,384,-0.04963358535030944,-0.00013840448023635238
electricity_transfer,standard,FAULT,channel,144,384,-0.04804222184465506,0.0014529590254180325
electricity_transfer,standard,FAULT,channel,147,384,-0.05264080814249782,-0.0031456272724247336
electricity_transfer,standard,FAULT,channel,149,384,-0.04928670930275132,0.0002084715673217677
electricity_transfer,standard,FAULT,channel,189,384,-0.05008708673924165,-0.0005919058691685603
electricity_transfer,standard,FAULT,channel,21,384,-0.048206207546907964,0.0012889733231651254
electricity_transfer,standard,FAULT,channel,225,384,-0.04724146240171622,0.002253718468356869
electricity_transfer,standard,FAULT,channel,262,384,-0.0464198389013777,0.00307534196869539
electricity_transfer,standard,FAULT,channel,288,384,-0.04485858097708894,0.00463659989298415
electricity_transfer,standard,FAULT,channel,313,384,-0.051973411279790695,-0.002478230409717605
electricity_transfer,standard,FAULT,channel,43,384,-0.050158221489654736,-0.0006630406195816466
electricity_transfer,standard,FAULT,channel,79,384,-0.05406979251686192,-0.00457461164678883
electricity_transfer,standard,FAULT,channel,83,384,-0.05259152849702201,-0.0030963476269489226
electricity_transfer,standard,FAULT,index_week,125,144,-0.04850435576729726,0.0009908251027758302
electricity_transfer,standard,FAULT,index_week,126,192,-0.048812576510572026,0.0006826043595010642
electricity_transfer,standard,FAULT,index_week,127,192,-0.04751826301846306,0.001976917851610027
electricity_transfer,standard,FAULT,index_week,128,192,-0.05025487327507718,-0.0007596924050040921
electricity_transfer,standard,FAULT,index_week,129,240,-0.04789002959411276,0.00160515127596033
electricity_transfer,standard,FAULT,index_week,130,192,-0.049936052041724265,-0.00044087117165117484
electricity_transfer,standard,FAULT,index_week,131,192,-0.05122424970097389,-0.0017290688309007998
electricity_transfer,standard,FAULT,index_week,132,192,-0.05060583477454996,-0.0011106539044768715
electricity_transfer,standard,FAULT,index_week,133,192,-0.048617370340719106,0.000877810529353984
electricity_transfer,standard,FAULT,index_week,134,192,-0.049220893672321776,0.0002742871977513134
electricity_transfer,standard,FAULT,index_week,135,192,-0.04978286439465139,-0.0002876835245783013
electricity_transfer,standard,FAULT,index_week,136,240,-0.04843526095532525,0.0010599199147478394
electricity_transfer,standard,FAULT,index_week,137,192,-0.05033556783626564,-0.0008403869661925481
electricity_transfer,standard,FAULT,index_week,138,192,-0.048021304871100776,0.001473875998972314
electricity_transfer,standard,FAULT,index_week,139,192,-0.04970809699378609,-0.00021291612371299867
electricity_transfer,standard,FAULT,index_week,140,192,-0.04982288893207434,-0.00032770806200124736
electricity_transfer,standard,FAULT,index_week,141,192,-0.05225801522330916,-0.002762834353236071
electricity_transfer,standard,FAULT,index_week,142,192,-0.04960660290260627,-0.00011142203253317745
electricity_transfer,standard,FAULT,index_week,143,240,-0.05131717576872481,-0.0018219948986517229
electricity_transfer,standard,FAULT,index_week,144,192,-0.05007066371543203,-0.0005754828453589378
electricity_transfer,standard,FAULT,index_week,145,192,-0.04929299875321149,0.00020218211686159893
electricity_transfer,standard,FAULT,index_week,146,192,-0.04815605377371064,0.0013391270963624483
electricity_transfer,standard,FAULT,index_week,147,192,-0.04801295536222736,0.0014822255078457275
electricity_transfer,standard,FAULT,index_week,148,192,-0.04935082913000653,0.00014435174006655754
electricity_transfer,standard,FAULT,index_week,149,240,-0.04898795050337762,0.00050723036669547
electricity_transfer,standard,FAULT,index_week,150,192,-0.050929538165937226,-0.001434357295864136
electricity_transfer,standard,FAULT,index_week,151,192,-0.05005834342834733,-0.0005631625582742383
electricity_transfer,standard,FAULT,index_week,152,192,-0.05410270287809924,-0.004607522008026152
electricity_transfer,standard,FAULT,index_week,153,192,-0.04516486404864123,0.004330316821431861
electricity_transfer,standard,FAULT,index_week,154,192,-0.048662444514985574,0.0008327363550875155
electricity_transfer,standard,FAULT,index_week,155,192,-0.05129397123506643,-0.0017987903649933426
electricity_transfer,standard,FAULT,index_week,156,48,-0.04800672790565154,0.0014884529644215508
electricity_transfer,standard,POINT16,seed,81551,2048,-0.056337613711448006,-0.028421810264954384
electricity_transfer,standard,POINT16,seed,81552,2048,0.005297522527097158,0.03321332597359078
electricity_transfer,standard,POINT16,seed,81553,2048,-0.033060931976505704,-0.005145128530012082
electricity_transfer,standard,POINT16,channel,100,384,-0.02837894774847852,-0.00046314430198489756
electricity_transfer,standard,POINT16,channel,11,384,-0.02818130760709101,-0.0002655041605973858
electricity_transfer,standard,POINT16,channel,129,384,-0.019418175192652803,0.00849762825384082
electricity_transfer,standard,POINT16,channel,14,384,-0.02716516598665039,0.0007506374598432314
electricity_transfer,standard,POINT16,channel,144,384,-0.02647920943485899,0.0014365940116346336
electricity_transfer,standard,POINT16,channel,147,384,-0.03126973672510648,-0.0033539332786128584
electricity_transfer,standard,POINT16,channel,149,384,-0.026428517625144084,0.0014872858213495384
electricity_transfer,standard,POINT16,channel,189,384,-0.028070867702920187,-0.0001550642564265639
electricity_transfer,standard,POINT16,channel,21,384,-0.03067768481133336,-0.0027618813648397356
electricity_transfer,standard,POINT16,channel,225,384,-0.02498984701231454,0.002925956434179082
electricity_transfer,standard,POINT16,channel,262,384,-0.024912623378463672,0.003003180068029951
electricity_transfer,standard,POINT16,channel,288,384,-0.027195455349600745,0.0007203480968928783
electricity_transfer,standard,POINT16,channel,313,384,-0.030465613284469138,-0.0025498098379755155
