panel,kind,condition,new,baseline,new_nmae,baseline_nmae,gain_pct,ci_low_pct,ci_high_pct,bonferroni3_low_pct,bonferroni3_high_pct,conditional_on_fixed_seeds,bootstrap_draws,bootstrap_seed
neso_2026_h1,standard,POINT16,C0,PERSISTENCE,0.26208876685691535,0.8256738212300219,68.25759033192105,61.175814064779466,74.81607175845343,,,True,2000,90401
neso_2026_h1,standard,POINT16,C0,SEASONAL,0.26208876685691535,0.42729667391808,38.66351346625221,32.809060883137164,43.762530553259985,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,C0,0.25772525688572734,0.2566390257019582,-0.42325253565707044,-0.7117424457330501,-0.1442509351353079,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,C1,0.25772525688572734,0.2566390257019582,-0.42325253565707044,-0.7117424457330501,-0.1442509351353079,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,C2,0.25772525688572734,0.25756278977394764,-0.06307864265731045,-0.21818086523864966,0.08566312877252118,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,M_MEAN,0.25772525688572734,0.2576099760696367,-0.04475013656282112,-0.20762930109004207,0.10784765127807984,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,M_ROTATE16,0.25772525688572734,0.25763500847412646,-0.03502956067009677,-0.19517387581655554,0.11598107643506016,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,M_RECENCY,0.25772525688572734,0.25768683142883086,-0.014911688223806507,-0.17418499234720441,0.15558330046000793,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,F0,0.25772525688572734,0.24098591428692728,-6.946191294346571,-11.004657048522576,-3.238280491279503,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,PERSISTENCE,0.25772525688572734,0.7708462125229834,66.56593070073065,61.93591615218195,70.35426396083778,,,True,2000,90401
neso_2026_h1,standard,POINT4,C3,SEASONAL,0.25772525688572734,0.3867205050490808,33.356195619102735,27.98295601969081,38.35086607150403,,,True,2000,90401
neso_2026_h1,standard,POINT4,C0,F0,0.2566390257019582,0.24098591428692728,-6.495446616184242,-10.524965053518473,-2.8296191053426822,,,True,2000,90401
neso_2026_h1,standard,POINT4,C0,PERSISTENCE,0.2566390257019582,0.7708462125229834,66.70684482421242,62.05635514198102,70.49882783891533,,,True,2000,90401
neso_2026_h1,standard,POINT4,C0,SEASONAL,0.2566390257019582,0.3867205050490808,33.63707836764779,28.18339836239789,38.63161407352664,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,C0,0.2573137652580305,0.2564656828448915,-0.3306806601692136,-0.6163583270346995,-0.031788121020789956,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,C1,0.2573137652580305,0.2564656828448915,-0.3306806601692136,-0.6163583270346995,-0.031788121020789956,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,C2,0.2573137652580305,0.25733927154170894,0.009911539550733206,-0.1566181449561438,0.17682195163798137,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,M_MEAN,0.2573137652580305,0.2573936339793743,0.031029796700488,-0.1403445223570976,0.20450045839057565,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,M_ROTATE16,0.2573137652580305,0.25742829890357205,0.04449147433648326,-0.12133063625629603,0.21528173800915223,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,M_RECENCY,0.2573137652580305,0.2572779528062789,-0.013919751522029067,-0.16499938837297112,0.11890248603115769,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,F0,0.2573137652580305,0.24151762353107448,-6.5403681503696465,-10.456181007668985,-2.727638800036648,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,PERSISTENCE,0.2573137652580305,0.7525549495973374,65.8079764945126,60.898696559786394,69.88330866835915,,,True,2000,90401
neso_2026_h1,standard,POINT8,C3,SEASONAL,0.2573137652580305,0.4069238744019034,36.76611733921236,31.021947148777148,41.7857557706912,,,True,2000,90401
neso_2026_h1,standard,POINT8,C0,F0,0.2564656828448915,0.24151762353107448,-6.189220933557982,-10.017200312553184,-2.4309916585667826,,,True,2000,90401
neso_2026_h1,standard,POINT8,C0,PERSISTENCE,0.2564656828448915,0.7525549495973374,65.92067024712065,61.02844852740634,69.99853103793454,,,True,2000,90401
neso_2026_h1,standard,POINT8,C0,SEASONAL,0.2564656828448915,0.4069238744019034,36.97453037823236,31.213763447342966,42.02881361682832,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,C0,0.25809003681023485,0.2568389914902174,-0.4870932223953739,-0.8027984032478752,-0.20114657300977531,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,C1,0.25809003681023485,0.2568389914902174,-0.4870932223953739,-0.8027984032478752,-0.20114657300977531,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,C2,0.25809003681023485,0.2578139772139178,-0.10707704807175755,-0.28361898967889654,0.06047494287328342,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,M_MEAN,0.25809003681023485,0.25786736966920865,-0.0863494831904621,-0.2718259503717735,0.0896662296554415,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,M_ROTATE16,0.25809003681023485,0.25789324284447657,-0.07630830633160723,-0.26249013962588996,0.09759175500423267,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,M_RECENCY,0.25809003681023485,0.25804957421277636,-0.01568016439552622,-0.1913962195116503,0.1759049701118667,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,F0,0.25809003681023485,0.24004435240779778,-7.5176458939472335,-11.71533854570601,-3.632643460549136,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,PERSISTENCE,0.25809003681023485,0.7525549495973374,65.70482501665444,60.94635742663878,69.81916987905493,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C3,SEASONAL,0.25809003681023485,0.37609723880646034,31.37677967823422,25.609022007249926,36.58489484010676,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C0,F0,0.2568389914902174,0.24004435240779778,-6.996473324183072,-11.180245481164448,-3.0732795503705637,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C0,PERSISTENCE,0.2568389914902174,0.7525549495973374,65.87106474714679,61.0833216727728,69.93091263209854,,,True,2000,90401
neso_2026_h1,standard,REFERENCE,C0,SEASONAL,0.2568389914902174,0.37609723880646034,31.709418472389594,25.890980521292235,36.98154451540271,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,C0,0.3260077733143081,0.3293245945947658,1.007158692334864,0.27190280277388845,1.8173397455865203,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,C1,0.3260077733143081,0.3293245945947658,1.007158692334864,0.27190280277388845,1.8173397455865203,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,C2,0.3260077733143081,0.32859010276007233,0.7858816878759778,0.345506637099271,1.2563767134124755,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,M_MEAN,0.3260077733143081,0.32866972860002547,0.8099179979415894,0.35559731388373594,1.2860864518838317,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,M_ROTATE16,0.3260077733143081,0.32910086845803393,0.9398623462217537,0.45850687157730663,1.4510084500001807,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,M_RECENCY,0.3260077733143081,0.3262338612498532,0.06930241228759737,-0.05446965906807655,0.20146044932910803,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,F0,0.3260077733143081,0.5343640975122174,38.99145267579388,33.00024385280359,44.42823169333693,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,PERSISTENCE,0.3260077733143081,0.7525549464396046,56.67987103710155,51.28439773589732,60.79796364580725,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C3,SEASONAL,0.3260077733143081,0.37609723527325556,13.318221263326945,9.266166834143707,16.76663962586362,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C0,F0,0.3293245945947658,0.5343640975122174,38.370748310380954,32.246469086029094,43.74783369147982,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C0,PERSISTENCE,0.3293245945947658,0.7525549464396046,56.23912962730153,50.90186485513576,60.26324084111566,,,True,2000,90401
neso_2026_h1,standard,SHIFT4,C0,SEASONAL,0.3293245945947658,0.37609723527325556,12.436316008679727,8.36253817544907,15.946728175346056,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,C0,0.34994451775396734,0.3629385072960579,3.5802179379910926,1.9224764005338526,5.123468794921217,1.5577504675684841,5.518969049988531,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,C1,0.34994451775396734,0.3629385072960579,3.5802179379910926,1.9224764005338526,5.123468794921217,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,C2,0.34994451775396734,0.3570288992577774,1.9842599628595026,1.121083585374566,2.650367274298674,0.8551438355566932,2.7897882052646708,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,M_MEAN,0.34994451775396734,0.3562183396739994,1.7612293420304237,0.9121802510213609,2.3627890315432247,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,M_ROTATE16,0.34994451775396734,0.35762254346533473,2.146963565822202,1.226905174405376,2.838273377034318,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,M_RECENCY,0.34994451775396734,0.3501588602191184,0.0612129206203571,-0.07843319376607705,0.18933270417456732,-0.10253478436960672,0.2172170758418358,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,F0,0.34994451775396734,0.5590556359212601,37.40434846394158,34.04482474265301,40.67831831044862,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,PERSISTENCE,0.34994451775396734,0.7525549483639491,53.49914069201922,48.470787029245855,57.2788192698611,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C3,SEASONAL,0.34994451775396734,0.37609723691300334,6.953712123411715,1.7207895852005395,11.629817226978439,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C0,F0,0.3629385072960579,0.5590556359212601,35.08007361414458,31.619574584571435,38.437293743336404,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C0,PERSISTENCE,0.3629385072960579,0.7525549483639491,51.772490754982805,47.039679622840495,55.35144348838409,,,True,2000,90401
neso_2026_h1,standard,SHIFT8,C0,SEASONAL,0.3629385072960579,0.37609723691300334,3.4987573226945123,-1.9317644472566897,8.419979894996679,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,C0,0.34763037145898573,0.35038981261899393,0.7875346430259222,0.0757194921214227,1.5259287731136644,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,C1,0.34763037145898573,0.35038981261899393,0.7875346430259222,0.0757194921214227,1.5259287731136644,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,C2,0.34763037145898573,0.34997368489351566,0.6695684663385215,0.10773013597467657,1.1848112240678523,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,M_MEAN,0.34763037145898573,0.3498627199515217,0.6380641220777306,0.06595325458433915,1.160578422048133,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,M_ROTATE16,0.34763037145898573,0.35018594490354266,0.7297761322947571,0.12263373878836416,1.31067310993598,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,M_RECENCY,0.34763037145898573,0.3475397167583497,-0.02608470234182203,-0.30009478521738353,0.21957041577461364,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,F0,0.34763037145898573,0.6561663275036664,47.020998047626385,42.11135072773445,51.21221908945085,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,PERSISTENCE,0.34763037145898573,0.7852237393356841,55.72849443483607,51.24722519643325,59.4108559535891,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C3,SEASONAL,0.34763037145898573,0.3983663001159787,12.735999165145717,4.093545625264213,18.822834924029912,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C0,F0,0.35038981261899393,0.6561663275036664,46.600458156390836,41.63266791002184,50.729695271860265,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C0,PERSISTENCE,0.35038981261899393,0.7852237393356841,55.37707342936026,51.051353601156265,59.05183047080872,,,True,2000,90401
neso_2026_h1,standard,SHIFT_POINT,C0,SEASONAL,0.35038981261899393,0.3983663001159787,12.043309758635978,3.1295715988180524,18.229343824378777,,,True,2000,90401
