kind,condition,new,baseline,seed,new_nmae,baseline_nmae,gain_pct
standard,POINT8,C0,PERSISTENCE,81551,0.2547880800044028,0.7525549495973376,66.14359122337447
standard,POINT8,C0,PERSISTENCE,81552,0.2539861989551476,0.7525549495973376,66.25014570815783
standard,POINT8,C0,PERSISTENCE,81553,0.2606227695751242,0.7525549495973376,65.36827380982967
standard,POINT8,C0,SEASONAL,81551,0.2547880800044028,0.40692387440190375,37.38679491860978
standard,POINT8,C0,SEASONAL,81552,0.2539861989551476,0.40692387440190375,37.58385414754633
standard,POINT8,C0,SEASONAL,81553,0.2606227695751242,0.40692387440190375,35.95294206854114
standard,REFERENCE,C3,C0,81551,0.2561658336844158,0.2548138306978762,-0.5305846165558403
standard,REFERENCE,C3,C0,81552,0.2549101231849878,0.25545575020745426,0.21358964205087094
standard,REFERENCE,C3,C0,81553,0.26319415356130094,0.260247393565322,-1.132291838011934
standard,REFERENCE,C3,C1,81551,0.2561658336844158,0.2548138306978762,-0.5305846165558403
standard,REFERENCE,C3,C1,81552,0.2549101231849878,0.25545575020745426,0.21358964205087094
standard,REFERENCE,C3,C1,81553,0.26319415356130094,0.260247393565322,-1.132291838011934
standard,REFERENCE,C3,C2,81551,0.2561658336844158,0.25615880650702816,-0.0027432894006196307
standard,REFERENCE,C3,C2,81552,0.2549101231849878,0.25478373141763205,-0.04960747165938528
standard,REFERENCE,C3,C2,81553,0.26319415356130094,0.26249939371709363,-0.26467102813809706
standard,REFERENCE,C3,M_MEAN,81551,0.2561658336844158,0.25612797847590774,-0.014779802165043598
standard,REFERENCE,C3,M_MEAN,81552,0.2549101231849878,0.25489784172371455,-0.004818189589284039
standard,REFERENCE,C3,M_MEAN,81553,0.26319415356130094,0.2625762888080036,-0.23530866252325922
standard,REFERENCE,C3,M_ROTATE16,81551,0.2561658336844158,0.25621375314929473,0.018702924526847742
standard,REFERENCE,C3,M_ROTATE16,81552,0.2549101231849878,0.2548313122494685,-0.030926707877321213
standard,REFERENCE,C3,M_ROTATE16,81553,0.26319415356130094,0.26263466313466666,-0.21302992527967302
standard,REFERENCE,C3,M_RECENCY,81551,0.2561658336844158,0.25606228893873895,-0.040437327224562836
standard,REFERENCE,C3,M_RECENCY,81552,0.2549101231849878,0.25479420746203985,-0.04549386114487408
standard,REFERENCE,C3,M_RECENCY,81553,0.26319415356130094,0.2632922262375497,0.03724860306368871
standard,REFERENCE,C3,F0,81551,0.2561658336844158,0.2400443524077977,-6.716042729149585
standard,REFERENCE,C3,F0,81552,0.2549101231849878,0.2400443524077977,-6.192926693786771
standard,REFERENCE,C3,F0,81553,0.26319415356130094,0.2400443524077977,-9.643968258905478
standard,REFERENCE,C3,PERSISTENCE,81551,0.2561658336844158,0.7525549495973376,65.96051440210711
standard,REFERENCE,C3,PERSISTENCE,81552,0.2549101231849878,0.7525549495973376,66.12737404472855
standard,REFERENCE,C3,PERSISTENCE,81553,0.26319415356130094,0.7525549495973376,65.02658660312768
standard,REFERENCE,C3,SEASONAL,81551,0.2561658336844158,0.3760972388064605,31.88840351570923
standard,REFERENCE,C3,SEASONAL,81552,0.2549101231849878,0.3760972388064605,32.22228272828016
standard,REFERENCE,C3,SEASONAL,81553,0.26319415356130094,0.3760972388064605,30.01965279071338
standard,REFERENCE,C0,F0,81551,0.2548138306978762,0.2400443524077977,-6.152812237376648
standard,REFERENCE,C0,F0,81552,0.25545575020745426,0.2400443524077977,-6.420229280576861
standard,REFERENCE,C0,F0,81553,0.260247393565322,0.2400443524077977,-8.416378454595975
standard,REFERENCE,C0,PERSISTENCE,81551,0.2548138306978762,0.7525549495973376,66.14016945417514
standard,REFERENCE,C0,PERSISTENCE,81552,0.25545575020745426,0.7525549495973376,66.05487076470115
standard,REFERENCE,C0,PERSISTENCE,81553,0.260247393565322,0.7525549495973376,65.41815402256405
standard,REFERENCE,C0,SEASONAL,81551,0.2548138306978762,0.3760972388064605,32.24788581098748
standard,REFERENCE,C0,SEASONAL,81552,0.25545575020745426,0.3760972388064605,32.07720667715094
standard,REFERENCE,C0,SEASONAL,81553,0.260247393565322,0.3760972388064605,30.803162929030382
standard,SHIFT4,C3,C0,81551,0.32513686667425173,0.32704941020649125,0.584787335660375
standard,SHIFT4,C3,C0,81552,0.3246174388862059,0.330911672081601,1.9020886014087024
standard,SHIFT4,C3,C0,81553,0.32826901438246625,0.33001270149620526,0.5283696978430008
standard,SHIFT4,C3,C1,81551,0.32513686667425173,0.32704941020649125,0.584787335660375
standard,SHIFT4,C3,C1,81552,0.3246174388862059,0.330911672081601,1.9020886014087024
standard,SHIFT4,C3,C1,81553,0.32826901438246625,0.33001270149620526,0.5283696978430008
standard,SHIFT4,C3,C2,81551,0.32513686667425173,0.32950662488617777,1.32615185307291
standard,SHIFT4,C3,C2,81552,0.3246174388862059,0.32566897507946835,0.32288497638003344
standard,SHIFT4,C3,C2,81553,0.32826901438246625,0.3305947083145709,0.7034879487216927
standard,SHIFT4,C3,M_MEAN,81551,0.32513686667425173,0.3301507972747679,1.5186789315378646
standard,SHIFT4,C3,M_MEAN,81552,0.3246174388862059,0.3249941485725869,0.11591275967137715
standard,SHIFT4,C3,M_MEAN,81553,0.32826901438246625,0.33086423995272174,0.7843777770079718
standard,SHIFT4,C3,M_ROTATE16,81551,0.32513686667425173,0.3303183291158347,1.5686269833866673
standard,SHIFT4,C3,M_ROTATE16,81552,0.3246174388862059,0.3261010942898547,0.4549679316101951
standard,SHIFT4,C3,M_ROTATE16,81553,0.32826901438246625,0.33088318196841215,0.7900575575930824
standard,SHIFT4,C3,M_RECENCY,81551,0.32513686667425173,0.3269899017323824,0.5666948882254053
standard,SHIFT4,C3,M_RECENCY,81552,0.3246174388862059,0.32351950998225354,-0.3393702296385692
standard,SHIFT4,C3,M_RECENCY,81553,0.32826901438246625,0.328192172034924,-0.02341382704704742
standard,SHIFT4,C3,F0,81551,0.32513686667425173,0.5343640975122175,39.15443268214367
standard,SHIFT4,C3,F0,81552,0.3246174388862059,0.5343640975122175,39.2516375262685
standard,SHIFT4,C3,F0,81553,0.32826901438246625,0.5343640975122175,38.56828781896956
standard,SHIFT4,C3,PERSISTENCE,81551,0.32513686667425173,0.7525549464396044,56.79559768858083
standard,SHIFT4,C3,PERSISTENCE,81552,0.3246174388862059,0.7525549464396044,56.86461959728042
standard,SHIFT4,C3,PERSISTENCE,81553,0.32826901438246625,0.7525549464396044,56.3793958254434
standard,SHIFT4,C3,SEASONAL,81551,0.32513686667425173,0.3760972352732556,13.549785486186394
standard,SHIFT4,C3,SEASONAL,81552,0.3246174388862059,0.3760972352732556,13.687895458642963
standard,SHIFT4,C3,SEASONAL,81553,0.32826901438246625,0.3760972352732556,12.716982845151604
standard,SHIFT4,C0,F0,81551,0.32704941020649125,0.5343640975122175,38.79652249672074
standard,SHIFT4,C0,F0,81552,0.330911672081601,0.5343640975122175,38.07374529423074
standard,SHIFT4,C0,F0,81553,0.33001270149620526,0.5343640975122175,38.24197714019139
standard,SHIFT4,C0,PERSISTENCE,81551,0.32704941020649125,0.7525549464396044,56.54145763657693
standard,SHIFT4,C0,PERSISTENCE,81552,0.330911672081601,0.7525549464396044,56.02823771909684
standard,SHIFT4,C0,PERSISTENCE,81553,0.33001270149620526,0.7525549464396044,56.14769352623077
standard,SHIFT4,C0,SEASONAL,81551,0.32704941020649125,0.3760972352732556,13.041261797930625
standard,SHIFT4,C0,SEASONAL,81552,0.330911672081601,0.3760972352732556,12.014330059838063
standard,SHIFT4,C0,SEASONAL,81553,0.33001270149620526,0.3760972352732556,12.253356168270525
standard,SHIFT8,C3,C0,81551,0.3500157303586521,0.35885199880904356,2.4623712504646122
standard,SHIFT8,C3,C0,81552,0.3533186368826619,0.3800495921971628,7.03354400670777
standard,SHIFT8,C3,C0,81553,0.3464991860205878,0.34991393088196693,0.9758813696762902
standard,SHIFT8,C3,C1,81551,0.3500157303586521,0.35885199880904356,2.4623712504646122
standard,SHIFT8,C3,C1,81552,0.3533186368826619,0.3800495921971628,7.03354400670777
standard,SHIFT8,C3,C1,81553,0.3464991860205878,0.34991393088196693,0.9758813696762902
standard,SHIFT8,C3,C2,81551,0.3500157303586521,0.35474110370929657,1.3320625383510198
standard,SHIFT8,C3,C2,81552,0.3533186368826619,0.36586220000646635,3.428493876542249
standard,SHIFT8,C3,C2,81553,0.3464991860205878,0.35048339405756923,1.1367751238813284
standard,SHIFT8,C3,M_MEAN,81551,0.3500157303586521,0.35519550045997816,1.4582870826399197
standard,SHIFT8,C3,M_MEAN,81552,0.3533186368826619,0.36283397022551617,2.622503437850676
standard,SHIFT8,C3,M_MEAN,81553,0.3464991860205878,0.35062554833650406,1.176857287066846
standard,SHIFT8,C3,M_ROTATE16,81551,0.3500157303586521,0.35624869431962647,1.7496103313103473
standard,SHIFT8,C3,M_ROTATE16,81552,0.3533186368826619,0.3658909070595686,3.4360706796301654
standard,SHIFT8,C3,M_ROTATE16,81553,0.3464991860205878,0.35072802901680805,1.2057328318112792
standard,SHIFT8,C3,M_RECENCY,81551,0.3500157303586521,0.3508507993710975,0.23801257227923367
standard,SHIFT8,C3,M_RECENCY,81552,0.3533186368826619,0.3533540779543373,0.0100299031160489
standard,SHIFT8,C3,M_RECENCY,81553,0.3464991860205878,0.3462717033319205,-0.06569485363039362
standard,SHIFT8,C3,F0,81551,0.3500157303586521,0.5590556359212597,37.39161044645115
standard,SHIFT8,C3,F0,81552,0.3533186368826619,0.5590556359212597,36.80080940416007
standard,SHIFT8,C3,F0,81553,0.3464991860205878,0.5590556359212597,38.020625541213484
standard,SHIFT8,C3,PERSISTENCE,81551,0.3500157303586521,0.7525549483639492,53.489677913940426
standard,SHIFT8,C3,PERSISTENCE,81552,0.3533186368826619,0.7525549483639492,53.050785507320775
standard,SHIFT8,C3,PERSISTENCE,81553,0.3464991860205878,0.7525549483639492,53.95695865479653
standard,SHIFT8,C3,SEASONAL,81551,0.3500157303586521,0.37609723691300356,6.934777497550315
standard,SHIFT8,C3,SEASONAL,81552,0.3533186368826619,0.37609723691300356,6.0565720230512206
standard,SHIFT8,C3,SEASONAL,81553,0.3464991860205878,0.37609723691300356,7.869786849633831
standard,SHIFT8,C0,F0,81551,0.35885199880904356,0.5590556359212597,35.811039948162495
standard,SHIFT8,C0,F0,81552,0.3800495921971628,0.5590556359212597,32.01936126251827
standard,SHIFT8,C0,F0,81553,0.34991393088196693,0.5590556359212597,37.40981963175296
standard,SHIFT8,C0,PERSISTENCE,81551,0.35885199880904356,0.7525549483639492,52.31550870947217
standard,SHIFT8,C0,PERSISTENCE,81552,0.3800495921971628,0.7525549483639492,49.49875845964621
standard,SHIFT8,C0,PERSISTENCE,81553,0.34991393088196693,0.7525549483639492,53.50320509583013
standard,SHIFT8,C0,SEASONAL,81551,0.35885199880904356,0.37609723691300356,4.585313693210957
standard,SHIFT8,C0,SEASONAL,81552,0.3800495921971628,0.37609723691300356,-1.0508865517332877
standard,SHIFT8,C0,SEASONAL,81553,0.34991393088196693,0.37609723691300356,6.961844826606156
standard,SHIFT_POINT,C3,C0,81551,0.34793509533986544,0.350076799275809,0.6117811692674335
standard,SHIFT_POINT,C3,C0,81552,0.34618212066816684,0.35345781257884235,2.0584329025271186
standard,SHIFT_POINT,C3,C0,81553,0.348773898368925,0.34763482600233075,-0.32766347943131713
standard,SHIFT_POINT,C3,C1,81551,0.34793509533986544,0.350076799275809,0.6117811692674335
standard,SHIFT_POINT,C3,C1,81552,0.34618212066816684,0.35345781257884235,2.0584329025271186
standard,SHIFT_POINT,C3,C1,81553,0.348773898368925,0.34763482600233075,-0.32766347943131713
standard,SHIFT_POINT,C3,C2,81551,0.34793509533986544,0.35089961620362864,0.8448344560294085
standard,SHIFT_POINT,C3,C2,81552,0.34618212066816684,0.34746863139123596,0.3702523355613496
standard,SHIFT_POINT,C3,C2,81553,0.348773898368925,0.3515528070856828,0.7904669400294551
standard,SHIFT_POINT,C3,M_MEAN,81551,0.34793509533986544,0.351355367225788,0.9734508719556834
standard,SHIFT_POINT,C3,M_MEAN,81552,0.34618212066816684,0.34653002689676454,0.10039713779300685
standard,SHIFT_POINT,C3,M_MEAN,81553,0.348773898368925,0.3517027657320123,0.8327677938475664
standard,SHIFT_POINT,C3,M_ROTATE16,81551,0.34793509533986544,0.35140277045502416,0.9868092703618991
standard,SHIFT_POINT,C3,M_ROTATE16,81552,0.34618212066816684,0.347513163781766,0.38301948021601806
standard,SHIFT_POINT,C3,M_ROTATE16,81553,0.348773898368925,0.35164190047383814,0.8156030612530896
standard,SHIFT_POINT,C3,M_RECENCY,81551,0.34793509533986544,0.3496176977512504,0.48126923270975785
standard,SHIFT_POINT,C3,M_RECENCY,81552,0.34618212066816684,0.3444369501856182,-0.5066734221192526
standard,SHIFT_POINT,C3,M_RECENCY,81553,0.348773898368925,0.3485645023381808,-0.06007382545827333
standard,SHIFT_POINT,C3,F0,81551,0.34793509533986544,0.6561663275036662,46.97455801129608
standard,SHIFT_POINT,C3,F0,81552,0.34618212066816684,0.6561663275036662,47.24171202365872
standard,SHIFT_POINT,C3,F0,81553,0.348773898368925,0.6561663275036662,46.84672410792425
standard,SHIFT_POINT,C3,PERSISTENCE,81551,0.34793509533986544,0.7852237393356838,55.68968716684164
standard,SHIFT_POINT,C3,PERSISTENCE,81552,0.34618212066816684,0.7852237393356838,55.91293241324513
standard,SHIFT_POINT,C3,PERSISTENCE,81553,0.348773898368925,0.7852237393356838,55.58286372442137
standard,SHIFT_POINT,C3,SEASONAL,81551,0.34793509533986544,0.39836630011597884,12.659505776826773
standard,SHIFT_POINT,C3,SEASONAL,81552,0.34618212066816684,0.39836630011597884,13.09954668168951
standard,SHIFT_POINT,C3,SEASONAL,81553,0.348773898368925,0.39836630011597884,12.448945036920978
standard,SHIFT_POINT,C0,F0,81551,0.350076799275809,0.6561663275036662,46.64816150995603
standard,SHIFT_POINT,C0,F0,81552,0.35345781257884235,0.6561663275036662,46.13289378570444
standard,SHIFT_POINT,C0,F0,81553,0.34763482600233075,0.6561663275036662,47.02031917351193
standard,SHIFT_POINT,C0,PERSISTENCE,81551,0.350076799275809,0.7852237393356838,55.416936378925385
standard,SHIFT_POINT,C0,PERSISTENCE,81552,0.35345781257884235,0.7852237393356838,54.98635677038046
standard,SHIFT_POINT,C0,PERSISTENCE,81553,0.34763482600233075,0.7852237393356838,55.72792713877484
standard,SHIFT_POINT,C0,SEASONAL,81551,0.350076799275809,0.39836630011597884,12.12188401130092
standard,SHIFT_POINT,C0,SEASONAL,81552,0.35345781257884235,0.39836630011597884,11.273164302317241
standard,SHIFT_POINT,C0,SEASONAL,81553,0.34763482600233075,0.39836630011597884,12.734880962289807
