panel,kind,condition,stratum,seed,contexts,C3_nmae,RECENCY_nmae,gain_pct,total,gate,weights
electricity_transfer,shape,STEP8_D33,DIFFERENT,81553,589,0.42730960726810563,0.42731524869125115,0.0013202016925006888,5.641423145519298e-06,-0.000142563366724191,0.0001482047898697103
electricity_transfer,shape,RAMP8_D32,ALL,81551,2048,0.9696415516665261,0.9746158369713824,0.510384206387815,0.00497428530485633,4.421108777352689e-06,0.004969864196078977
electricity_transfer,shape,RAMP8_D32,ALL,81552,2048,0.817138301930767,0.8149982638648307,-0.2625819171427457,-0.0021400380659363227,0.00037447221303865685,-0.0025145102789749796
electricity_transfer,shape,RAMP8_D32,ALL,81553,2048,0.8603352524122864,0.8560509381746837,-0.5004742178938537,-0.004284314237602671,0.00017502420774750949,-0.0044593384453501805
electricity_transfer,shape,RAMP8_D32,EQUAL,81551,1432,0.999286549747181,1.0042671323103736,0.49594200616069894,0.004980582563192559,0.0,0.004980582563192559
electricity_transfer,shape,RAMP8_D32,EQUAL,81552,1432,0.8360356212064517,0.8318008618939152,-0.5091073484697395,-0.0042347593125364735,0.0,-0.0042347593125364735
electricity_transfer,shape,RAMP8_D32,EQUAL,81553,1432,0.8636018611063659,0.8579905929621311,-0.654001126616377,-0.005611268144234849,0.0,-0.005611268144234849
electricity_transfer,shape,RAMP8_D32,DIFFERENT,81551,616,0.9007265561283812,0.9056862023521689,0.5476119886674846,0.00495964622378775,1.4698751259811793e-05,0.0049449474725279385
electricity_transfer,shape,RAMP8_D32,DIFFERENT,81552,616,0.7732081701080699,0.7759376788361794,0.3517690663254691,0.0027295087281095087,0.0012449985264666452,0.0014845102016428635
electricity_transfer,shape,RAMP8_D32,DIFFERENT,81553,616,0.8527414477857908,0.8515418705519165,-0.14087119792438596,-0.001199577233874205,0.0005818986647188051,-0.0017814758985930101
electricity_transfer,shape,PULSE8_D32,ALL,81551,2048,7.059991738053184,7.053460136866921,-0.09260137662256973,-0.006531601186263281,-0.00025488277930918457,-0.006276718406954096
electricity_transfer,shape,PULSE8_D32,ALL,81552,2048,6.990757770873129,6.989552635676006,-0.017241950378510396,-0.001205135197123397,-0.00042692090979912223,-0.0007782142873242748
electricity_transfer,shape,PULSE8_D32,ALL,81553,2048,7.142082427135043,7.138478518597205,-0.05048566761738371,-0.0036039085378378743,-0.00047273848280848796,-0.0031311700550293864
electricity_transfer,shape,PULSE8_D32,EQUAL,81551,1451,7.93262048820184,7.9249449884976935,-0.09685240358496827,-0.007675499704146382,0.0,-0.007675499704146382
electricity_transfer,shape,PULSE8_D32,EQUAL,81552,1451,7.8500161416040255,7.848879277737449,-0.014484410147574955,-0.0011368638665762987,0.0,-0.0011368638665762987
electricity_transfer,shape,PULSE8_D32,EQUAL,81553,1451,8.035191045324945,8.031022597545054,-0.05190432138948431,-0.004168447779891338,0.0,-0.004168447779891338
electricity_transfer,shape,PULSE8_D32,DIFFERENT,81551,597,4.939079985179322,4.935328613054103,-0.0760105844886727,-0.0037513721252189214,-0.0008743717454295918,-0.0028770003797893295
electricity_transfer,shape,PULSE8_D32,DIFFERENT,81552,597,4.902342534808582,4.9009714671146,-0.027975426977744355,-0.0013710676939826527,-0.0014645461026310258,9.347840864837309e-05
electricity_transfer,shape,PULSE8_D32,DIFFERENT,81553,597,4.971394646576324,4.969162842628475,-0.044913077283426084,-0.0022318039478488316,-0.0016217226344878988,-0.0006100813133609329
electricity_transfer,shape,PAIRED_SHIFT8_D32,ALL,81551,2048,0.3627202455636386,0.36409056038652016,0.37636647910531673,0.0013703148228815798,-7.139888391807792e-05,0.0014417137067996577
electricity_transfer,shape,PAIRED_SHIFT8_D32,ALL,81552,2048,0.36859466761802157,0.3691938273485049,0.16228866413786625,0.0005991597304833562,0.00010313763047198332,0.0004960221000113729
electricity_transfer,shape,PAIRED_SHIFT8_D32,ALL,81553,2048,0.34781816656818254,0.34760045156833885,-0.06263369304078115,-0.0002177149998436878,-3.947884034194438e-05,-0.00017823615950174343
electricity_transfer,shape,PAIRED_SHIFT8_D32,EQUAL,81551,1451,0.3358302230870717,0.3374776391702366,0.488155626315101,0.0016474160831648765,0.0,0.0016474160831648765
electricity_transfer,shape,PAIRED_SHIFT8_D32,EQUAL,81552,1451,0.34495549071649545,0.3453507678356556,0.11445670778073014,0.0003952771191601534,0.0,0.0003952771191601534
electricity_transfer,shape,PAIRED_SHIFT8_D32,EQUAL,81553,1451,0.3151973046041786,0.3149414181224497,-0.08124891392640166,-0.0002558864817289175,0.0,-0.0002558864817289175
electricity_transfer,shape,PAIRED_SHIFT8_D32,DIFFERENT,81551,597,0.4280760623366681,0.4287728864917589,0.16251590924795112,0.0006968241550907583,-0.00024493285471394177,0.0009417570098047001
electricity_transfer,shape,PAIRED_SHIFT8_D32,DIFFERENT,81552,597,0.4260493505059851,0.4271440440204387,0.25628205046475117,0.0010946935144536263,0.0003538121728753063,0.00074088134157832
electricity_transfer,shape,PAIRED_SHIFT8_D32,DIFFERENT,81553,597,0.42710270712056103,0.42697776736395854,-0.029261419716020143,-0.00012493975660249346,-0.00013543159969928165,1.049184309678819e-05
ettm1,standard,REFERENCE,ALL,81551,1024,0.40455151463912314,0.40455151463912314,0.0,0.0,0.0,0.0
ettm1,standard,REFERENCE,ALL,81552,1024,0.4098996464787991,0.40970955375228435,-0.046396947489713014,-0.00019009272651476783,-0.00018161667552826777,-8.476050986500061e-06
ettm1,standard,REFERENCE,ALL,81553,1024,0.4050865106891937,0.4051450533269208,0.014449796991555797,5.854263772708812e-05,-0.00043476029866432175,0.0004933029363914099
ettm1,standard,REFERENCE,EQUAL,81551,450,0.3426835791730917,0.3426835791730917,0.0,0.0,0.0,0.0
ettm1,standard,REFERENCE,EQUAL,81552,450,0.34212156171353963,0.34217126086864175,0.014524643295854567,4.969915510211198e-05,0.0,4.969915510211198e-05
ettm1,standard,REFERENCE,EQUAL,81553,450,0.3400847036786884,0.3401340645427877,0.014512178944980914,4.9360864099290414e-05,0.0,4.9360864099290414e-05
ettm1,standard,REFERENCE,DIFFERENT,81551,574,0.4530542515027365,0.4530542515027365,0.0,0.0,0.0,0.0
ettm1,standard,REFERENCE,DIFFERENT,81552,574,0.46303577565016996,0.4626576927725618,-0.08171978625113319,-0.0003780828776081546,-0.00032399908665664556,-5.408379095150906e-05
ettm1,standard,REFERENCE,DIFFERENT,81553,574,0.45604611548837054,0.45611185638068363,0.014413326773554669,6.57408923130931e-05,-0.0007756002540631191,0.0008413411463762122
ettm1,standard,POINT4,ALL,81551,1024,0.4048116512534187,0.4048116512534187,0.0,0.0,0.0,0.0
ettm1,standard,POINT4,ALL,81552,1024,0.410331598974562,0.4103124649129806,-0.004663290350070959,-1.9134061581382866e-05,-9.782720379586385e-05,7.869314221448098e-05
ettm1,standard,POINT4,ALL,81553,1024,0.4062539419412858,0.4063250227113399,0.017493574375460064,7.108077005413271e-05,-0.0004064512565293277,0.0004775320265834604
ettm1,standard,POINT4,EQUAL,81551,10,0.48622266651573165,0.48622266651573165,0.0,0.0,0.0,0.0
ettm1,standard,POINT4,EQUAL,81552,10,0.47896963206629206,0.478964972650105,-0.0009728093812944039,-4.659416187047238e-06,0.0,-4.659416187047238e-06
ettm1,standard,POINT4,EQUAL,81553,10,0.4808379526818457,0.48105052998741654,0.0441902237539149,0.00021257730557083798,0.0,0.00021257730557083798
ettm1,standard,POINT4,DIFFERENT,81551,1014,0.4040087812804176,0.4040087812804176,0.0,0.0,0.0,0.0
ettm1,standard,POINT4,DIFFERENT,81552,1014,0.40965469529515636,0.4096354184855929,-0.004705845416097532,-1.927680956348432e-05,-9.879196911929955e-05,7.951515955581523e-05
ettm1,standard,POINT4,DIFFERENT,81553,1014,0.40551839942905155,0.4055880847697613,0.017181308654401484,6.968534070977972e-05,-0.00041045965156408237,0.0004801449922738621
ettm1,standard,POINT8,ALL,81551,1024,0.4054830407983641,0.4054830407983641,0.0,0.0,0.0,0.0
ettm1,standard,POINT8,ALL,81552,1024,0.41435989851301214,0.41482749293252796,0.11272020960092499,0.0004675944195158266,0.00020659252696106356,0.000261001892554763
ettm1,standard,POINT8,ALL,81553,1024,0.4070129160603741,0.40698758649433586,-0.006223670421112715,-2.5329566038234663e-05,-0.0003867373602558788,0.00036140779421764413
ettm1,standard,POINT8,DIFFERENT,81551,1024,0.4054830407983641,0.4054830407983641,0.0,0.0,0.0,0.0
ettm1,standard,POINT8,DIFFERENT,81552,1024,0.41435989851301214,0.41482749293252796,0.11272020960092499,0.0004675944195158266,0.00020659252696106356,0.000261001892554763
ettm1,standard,POINT8,DIFFERENT,81553,1024,0.4070129160603741,0.40698758649433586,-0.006223670421112715,-2.5329566038234663e-05,-0.0003867373602558788,0.00036140779421764413
ettm1,standard,POINT16,ALL,81551,1024,0.4088139481757737,0.4088139481757737,0.0,0.0,0.0,0.0
ettm1,standard,POINT16,ALL,81552,1024,0.4177313052143175,0.4179025290838386,0.040972202273215075,0.0001712238695211199,1.192470388738931e-05,0.0001592991656337306
ettm1,standard,POINT16,ALL,81553,1024,0.41145241014529926,0.4112577671506084,-0.04732870968964242,-0.00019464299469085233,-0.0006048411096756245,0.0004101981149847722
ettm1,standard,POINT16,EQUAL,81551,1,0.6086946753229366,0.6086946753229366,0.0,0.0,0.0,0.0
ettm1,standard,POINT16,EQUAL,81552,1,0.5739913245786723,0.5724709258034175,-0.2655853261230634,-0.0015203987752547832,0.0,-0.0015203987752547832
ettm1,standard,POINT16,EQUAL,81553,1,0.5898030213606846,0.5865457105701108,-0.5553379270999637,-0.0032573107905737864,0.0,-0.0032573107905737864
ettm1,standard,POINT16,DIFFERENT,81551,1023,0.40861856134571783,0.40861856134571783,0.0,0.0,0.0,0.0
ettm1,standard,POINT16,DIFFERENT,81552,1023,0.4175785583723191,0.4177514358319134,0.04138285228152405,0.00017287745959426726,1.1936360489434028e-05,0.00016094109910483323
ettm1,standard,POINT16,DIFFERENT,81553,1023,0.41127806937187267,0.4110864201873441,-0.04662016917056366,-0.00019164918452857505,-0.0006054323522070026,0.0004137831676784276
ettm1,standard,BURST4,ALL,81551,1024,0.4159144730679218,0.4159144730679218,0.0,0.0,0.0,0.0
ettm1,standard,BURST4,ALL,81552,1024,0.42249090136030215,0.42262246771447004,0.031130941731372097,0.0001315663541678891,-6.0955155308323183e-05,0.00019252150947621227
ettm1,standard,BURST4,ALL,81553,1024,0.41558476207509903,0.415796026932962,0.05080973462429084,0.00021126485786299165,-0.00034452388525149646,0.0005557887431144881
ettm1,standard,BURST4,EQUAL,81551,33,0.5911893146060399,0.5911893146060399,0.0,0.0,0.0,0.0
ettm1,standard,BURST4,EQUAL,81552,33,0.5793120239392192,0.5813798930835379,0.35568294826142655,0.002067869144318668,0.0,0.002067869144318668
ettm1,standard,BURST4,EQUAL,81553,33,0.57129060728529,0.5731957954495843,0.3323799964024432,0.0019051881642943025,0.0,0.0019051881642943025
ettm1,standard,BURST4,DIFFERENT,81551,991,0.41007787390469475,0.41007787390469475,0.0,0.0,0.0,0.0
ettm1,standard,BURST4,DIFFERENT,81552,991,0.41726880545202344,0.4173358935094455,0.016075314504560012,6.708805742206003e-05,-6.298494352743877e-05,0.0001300730009494988
ettm1,standard,BURST4,DIFFERENT,81553,991,0.4103998045655772,0.41055466229012805,0.03771914894037387,0.000154857724550872,-0.00035599642633457607,0.0005108541508854481
ettm1,standard,BURST8,ALL,81551,1024,0.4179032113755652,0.4179032113755652,0.0,0.0,0.0,0.0
ettm1,standard,BURST8,ALL,81552,1024,0.42726533960671575,0.4276294005159389,0.08513467707876865,0.0003640609092231406,-0.00017806327610325745,0.0005421241853263981
ettm1,standard,BURST8,ALL,81553,1024,0.41908988240101136,0.41935328960110446,0.06281271820799406,0.00026340720009310203,-0.0006963951929993828,0.0009598023930924848
ettm1,standard,BURST8,EQUAL,81551,21,0.620329548588159,0.620329548588159,0.0,0.0,0.0,0.0
ettm1,standard,BURST8,EQUAL,81552,21,0.6383334818635571,0.641176561650957,0.44341605065527645,0.002843079787399949,0.0,0.002843079787399949
ettm1,standard,BURST8,EQUAL,81553,21,0.6199857352442361,0.6218022243733683,0.29213294162188097,0.0018164891291322371,0.0,0.0018164891291322371
ettm1,standard,BURST8,DIFFERENT,81551,1003,0.41366497300919974,0.41366497300919974,0.0,0.0,0.0,0.0
ettm1,standard,BURST8,DIFFERENT,81552,1003,0.422846166139723,0.4231583233635606,0.07376842344878343,0.0003121572238375947,-0.00018179142046820251,0.0004939486443057972
ettm1,standard,BURST8,DIFFERENT,81553,1003,0.4148836880742839,0.4151145781053743,0.05562079562326794,0.00023089003109039163,-0.000710975750380094,0.0009418657814704856
ettm1,standard,BURST16,ALL,81551,1024,0.4610350944545126,0.4610350944545126,0.0,0.0,0.0,0.0
ettm1,standard,BURST16,ALL,81552,1024,0.47243353376832065,0.47265528092969294,0.04691519809874034,0.00022174716137229877,-0.00028562717343746935,0.0005073743348097681
ettm1,standard,BURST16,ALL,81553,1024,0.45981773593851344,0.45972715497066347,-0.019703201533904924,-9.05809678499736e-05,-0.0009703699595542126,0.000879788991704239
ettm1,standard,BURST16,EQUAL,81551,20,1.2183354869844862,1.2183354869844862,0.0,0.0,0.0,0.0
ettm1,standard,BURST16,EQUAL,81552,20,1.1708508996211044,1.1682835302611263,-0.21975567518308647,-0.0025673693599781444,0.0,-0.0025673693599781444
ettm1,standard,BURST16,EQUAL,81553,20,1.1606071357415808,1.1612517995150222,0.0555145553884695,0.0006446637734414118,0.0,0.0006446637734414118
ettm1,standard,BURST16,DIFFERENT,81551,1004,0.44594942926467257,0.44594942926467257,0.0,0.0,0.0,0.0
ettm1,standard,BURST16,DIFFERENT,81552,1004,0.45852083723738857,0.4587981444888278,0.060442103955793414,0.0002773072514392072,-0.00029131695776885014,0.0005686242092080573
ettm1,standard,BURST16,DIFFERENT,81553,1004,0.445857787735265,0.4457525604578276,-0.023606656870200915,-0.00010522727743744742,-0.0009897000384297694,0.000884472760992322
ettm1,standard,SHIFT4,ALL,81551,1024,0.545946681377002,0.545946681377002,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT4,ALL,81552,1024,0.5534885693262587,0.5517608817787577,-0.3131225145811767,-0.0017276875475009668,-6.44256093884632e-06,-0.0017212449865621204
ettm1,standard,SHIFT4,ALL,81553,1024,0.5399026172412076,0.5387704294460027,-0.21014289822272048,-0.0011321877952048531,0.00034536998894951765,-0.0014775577841543708
ettm1,standard,SHIFT4,EQUAL,81551,401,0.4855749854642526,0.4855749854642526,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT4,EQUAL,81552,401,0.47541082161034015,0.4744751750522037,-0.1971961036809855,-0.0009356465581364382,0.0,-0.0009356465581364382
ettm1,standard,SHIFT4,EQUAL,81553,401,0.47061401850547185,0.4693984513445384,-0.2589627548730933,-0.0012155671609334617,0.0,-0.0012155671609334617
ettm1,standard,SHIFT4,DIFFERENT,81551,623,0.5848055097253364,0.5848055097253364,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT4,DIFFERENT,81552,623,0.6037440698625078,0.6015065774406335,-0.3719813724057053,-0.002237492421874321,-1.0589377851033532e-05,-0.0022269030440232873
ettm1,standard,SHIFT4,DIFFERENT,81553,623,0.5845008966842736,0.5834223768275232,-0.18486090002496347,-0.0010785198567504484,0.0005676707362508582,-0.0016461905930013065
ettm1,standard,SHIFT8,ALL,81551,1024,0.538886658928135,0.538886658928135,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT8,ALL,81552,1024,0.556310756713494,0.5561018236235857,-0.03757101326278267,-0.00020893308990821424,-7.392558533658722e-06,-0.00020154053137455552
ettm1,standard,SHIFT8,ALL,81553,1024,0.546840706144988,0.5474396107058157,0.10940102782396322,0.0005989045608276733,-1.3076259919309052e-07,0.0005990353234268664
ettm1,standard,SHIFT8,EQUAL,81551,515,0.4712950544672303,0.4712950544672303,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT8,EQUAL,81552,515,0.48402915122337237,0.4839052751559234,-0.02559923890250726,-0.00012387606744895807,0.0,-0.00012387606744895807
ettm1,standard,SHIFT8,EQUAL,81553,515,0.4830829641444142,0.48433063250619013,0.2576067417664252,0.001247668361775922,0.0,0.001247668361775922
ettm1,standard,SHIFT8,DIFFERENT,81551,509,0.6072750210054757,0.6072750210054757,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT8,DIFFERENT,81552,509,0.6294444047044812,0.6291494119553064,-0.0468875506468347,-0.0002949927491747717,-1.4872259211207162e-05,-0.00028012048996356453
ettm1,standard,SHIFT8,DIFFERENT,81553,509,0.6113500128842722,0.6112925061337283,-0.00940740316082156,-5.750675054383425e-05,-2.630666035008389e-07,-5.724368394033341e-05
ettm1,standard,SHIFT_POINT,ALL,81551,1024,0.5821832958687507,0.5821832958687507,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT_POINT,ALL,81552,1024,0.5948157609292063,0.5938967773977373,-0.15473792188194224,-0.0009189835314690198,0.00030647634474079144,-0.0012254598762098112
ettm1,standard,SHIFT_POINT,ALL,81553,1024,0.5784651265752481,0.5777960073400501,-0.1158054446029011,-0.000669119235197968,0.000403351920242101,-0.001072471155440069
ettm1,standard,SHIFT_POINT,EQUAL,81551,7,0.5150375564843521,0.5150375564843521,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT_POINT,EQUAL,81552,7,0.45990646814386166,0.46081731178680496,0.19765829530394852,0.0009108436429433042,0.0,0.0009108436429433042
ettm1,standard,SHIFT_POINT,EQUAL,81553,7,0.47745627493616183,0.4771460345171316,-0.06502001412296288,-0.0003102404190302166,0.0,-0.0003102404190302166
ettm1,standard,SHIFT_POINT,DIFFERENT,81551,1017,0.5826454592666768,0.5826454592666768,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT_POINT,DIFFERENT,81552,1017,0.5957443401322517,0.5948127619201331,-0.15661705191249986,-0.0009315782121186444,0.0003085858181068879,-0.0012401640302255323
ettm1,standard,SHIFT_POINT,DIFFERENT,81553,1017,0.5791603694085555,0.5784887800143474,-0.11609376316537023,-0.0006715893942080831,0.00040612818714635956,-0.0010777175813544426
ettm1,standard,FAULT,ALL,81551,6144,0.4189935698542593,0.4189935698542593,0.0,0.0,0.0,0.0
ettm1,standard,FAULT,ALL,81552,6144,0.42743542957287156,0.427658272681575,0.05210775119727229,0.00022284310870346324,-6.732592963254458e-05,0.0002901690383360078
ettm1,standard,FAULT,ALL,81553,6144,0.41986860809359694,0.41990780797683563,0.009335354688344566,3.9199883238694166e-05,-0.000568219794044228,0.0006074196772829221
ettm1,standard,FAULT,EQUAL,81551,85,0.7338093997943602,0.7338093997943602,0.0,0.0,0.0,0.0
ettm1,standard,FAULT,EQUAL,81552,85,0.7212118299622661,0.7220945355759276,0.12224238935106824,0.0008827056136615496,0.0,0.0008827056136615496
ettm1,standard,FAULT,EQUAL,81553,85,0.7115601852182855,0.7128869995579027,0.1861184648394576,0.0013268143396172327,0.0,0.0013268143396172327
ettm1,standard,FAULT,DIFFERENT,81551,6059,0.41457710747681936,0.41457710747681936,0.0,0.0,0.0,0.0
ettm1,standard,FAULT,DIFFERENT,81552,6059,0.42331412341127744,0.4235277094952371,0.05043025029323189,0.0002135860839596604,-6.827042608742451e-05,0.0002818565100470849
ettm1,standard,FAULT,DIFFERENT,81553,6059,0.41577654932885055,0.41579768563248964,0.005083314402520855,2.1136303639091025e-05,-0.0005761911890754534,0.0005973274927145444
ettm1,shape,STEP6_D17,ALL,81551,512,0.619738470264808,0.619738470264808,0.0,0.0,0.0,0.0
ettm1,shape,STEP6_D17,ALL,81552,512,0.6341777593653728,0.6331845868949023,-0.15685354492611658,-0.0009931724704704825,-0.00048656649234318783,-0.0005066059781272947
ettm1,shape,STEP6_D17,ALL,81553,512,0.6235597969922508,0.6235415370760828,-0.002928420174486135,-1.825991616799527e-05,0.0007209318845042278,-0.0007391918006722231
ettm1,shape,STEP6_D17,EQUAL,81551,247,0.44282820067293144,0.44282820067293144,0.0,0.0,0.0,0.0
ettm1,shape,STEP6_D17,EQUAL,81552,247,0.4577416857815042,0.45700084868239027,-0.1621084733758993,-0.0007408370991139335,0.0,-0.0007408370991139335
ettm1,shape,STEP6_D17,EQUAL,81553,247,0.4491191363947948,0.44821045834732276,-0.2027346820113518,-0.0009086780474720224,0.0,-0.0009086780474720224
ettm1,shape,STEP6_D17,DIFFERENT,81551,265,0.7846321932428971,0.7846321932428971,0.0,0.0,0.0,0.0
ettm1,shape,STEP6_D17,DIFFERENT,81552,265,0.7986294958756202,0.7974011277948662,-0.15404644387084776,-0.0012283680807539943,-0.0009400831852070524,-0.0002882848955469419
ettm1,shape,STEP6_D17,DIFFERENT,81553,265,0.7861516580019546,0.7869633349855307,0.10314038119590974,0.0008116769835760929,0.0013928948108153927,-0.0005812178272392998
ettm1,shape,STEP6_D63,ALL,81551,512,0.5819535743338908,0.5819535743338908,0.0,0.0,0.0,0.0
ettm1,shape,STEP6_D63,ALL,81552,512,0.556250706692629,0.5559489623800844,-0.05427554199450846,-0.000301744312544594,0.00016494564817387536,-0.00046668996071846935
ettm1,shape,STEP6_D63,ALL,81553,512,0.5444298589015067,0.5433371069242665,-0.20111859899025752,-0.001092751977240236,0.00028923224988913754,-0.0013819842271293736
ettm1,shape,STEP6_D63,EQUAL,81551,281,0.5350856494234488,0.5350856494234488,0.0,0.0,0.0,0.0
ettm1,shape,STEP6_D63,EQUAL,81552,281,0.4852344115671094,0.4845647493293181,-0.1381987110532057,-0.000669662237791302,0.0,-0.000669662237791302
ettm1,shape,STEP6_D63,EQUAL,81553,281,0.4873489539050884,0.48600577391102956,-0.27637120095300727,-0.001343179994058863,0.0,-0.001343179994058863
ettm1,shape,STEP6_D63,DIFFERENT,81551,231,0.6389660717357697,0.6389660717357697,0.0,0.0,0.0,0.0
ettm1,shape,STEP6_D63,DIFFERENT,81552,231,0.6426384942695598,0.6427843037968174,0.022684052239041463,0.0001458095272576232,0.00036559381759776466,-0.00021978429034014146
ettm1,shape,STEP6_D63,DIFFERENT,81553,231,0.6138659381395738,0.6130778193775982,-0.12855117850711917,-0.000788118761975598,0.000641068882871465,-0.001429187644847063
ettm1,shape,STEP12_D17,ALL,81551,512,0.7638054275610127,0.7638054275610127,0.0,0.0,0.0,0.0
ettm1,shape,STEP12_D17,ALL,81552,512,0.8672955940991759,0.8625977868554615,-0.5446115577040667,-0.00469780724371438,-0.0021106995518967997,-0.0025871076918175806
ettm1,shape,STEP12_D17,ALL,81553,512,0.8561364999796425,0.860163613833621,0.4681799821815713,0.004027113853978581,0.002421065412928136,0.001606048441050445
ettm1,shape,STEP12_D17,EQUAL,81551,247,0.6353661284337073,0.6353661284337073,0.0,0.0,0.0,0.0
ettm1,shape,STEP12_D17,EQUAL,81552,247,0.7420084348275264,0.7380787002139372,-0.5324275869836415,-0.003929734613589253,0.0,-0.003929734613589253
ettm1,shape,STEP12_D17,EQUAL,81553,247,0.7467098792261754,0.7486803823058166,0.26319683622166856,0.001970503079641195,0.0,0.001970503079641195
ettm1,shape,STEP12_D17,DIFFERENT,81551,265,0.883520547879671,0.883520547879671,0.0,0.0,0.0,0.0
ettm1,shape,STEP12_D17,DIFFERENT,81552,265,0.9840726821750154,0.9786589732722789,-0.5531762391791206,-0.005413708902736514,-0.004078030832344315,-0.0013356780703921989
ettm1,shape,STEP12_D17,DIFFERENT,81553,265,0.9581303691347608,0.9640743994463294,0.6165530704873357,0.005944030311568649,0.004677681099694686,0.0012663492118739628
ettm1,shape,STEP12_D63,ALL,81551,512,0.7292794219781765,0.7292794219781765,0.0,0.0,0.0,0.0
ettm1,shape,STEP12_D63,ALL,81552,512,0.6625754309211697,0.6625152569731501,-0.009082650910485768,-6.017394801960396e-05,-0.00011119075300164427,5.101680498204031e-05
ettm1,shape,STEP12_D63,ALL,81553,512,0.6421762805606709,0.6380619929027049,-0.6448100190467487,-0.004114287657965954,0.0005502086280462226,-0.004664496286012176
ettm1,shape,STEP12_D63,EQUAL,81551,303,0.6792638977804865,0.6792638977804865,0.0,0.0,0.0,0.0
ettm1,shape,STEP12_D63,EQUAL,81552,303,0.5778746342176945,0.5783412595981255,0.08068339802616009,0.0004666253804310738,0.0,0.0004666253804310738
ettm1,shape,STEP12_D63,EQUAL,81553,303,0.5860126574194133,0.5824361727784373,-0.6140560645323312,-0.003576484640976041,0.0,-0.003576484640976041
ettm1,shape,STEP12_D63,DIFFERENT,81551,209,0.8017899666284156,0.8017899666284156,0.0,0.0,0.0,0.0
ettm1,shape,STEP12_D63,DIFFERENT,81552,209,0.7853713227927144,0.7845474158469898,-0.1050168452642275,-0.0008239069457245396,-0.00027239074419493914,-0.0005515162015296005
ettm1,shape,STEP12_D63,DIFFERENT,81553,209,0.7236000978420168,0.718706124470423,-0.6809422105870988,-0.004893973371593807,0.001347879509853822,-0.006241852881447629
ettm1,shape,STEP8_D31,ALL,81551,512,0.5341098169992387,0.5341098169992387,0.0,0.0,0.0,0.0
ettm1,shape,STEP8_D31,ALL,81552,512,0.5407800661969018,0.5406903295021507,-0.016596689427328393,-8.973669475109691e-05,0.0001391189582032326,-0.00022885565295432952
ettm1,shape,STEP8_D31,ALL,81553,512,0.5363953093107379,0.5367079611823999,0.05825363033059583,0.000312651871662073,0.00045683471950980215,-0.00014418284784772917
ettm1,shape,STEP8_D31,EQUAL,81551,262,0.44232418739349166,0.44232418739349166,0.0,0.0,0.0,0.0
ettm1,shape,STEP8_D31,EQUAL,81552,262,0.4471696173733964,0.44664616507802235,-0.1171961915944264,-0.0005234522953740384,0.0,-0.0005234522953740384
ettm1,shape,STEP8_D31,EQUAL,81553,262,0.45061751771359937,0.4503262260776879,-0.06468458176389635,-0.00029129163591146146,0.0,-0.00029129163591146146
ettm1,shape,STEP8_D31,DIFFERENT,81551,250,0.6303011568260615,0.6303011568260615,0.0,0.0,0.0,0.0
ettm1,shape,STEP8_D31,DIFFERENT,81552,250,0.638883816563935,0.6392486138186372,0.05706656953434752,0.00036479725470217605,0.0002849156264003172,7.988162830185885e-05
ettm1,shape,STEP8_D31,DIFFERENT,81553,250,0.6262904349045387,0.6272360195721378,0.15075420385520788,0.0009455846675990864,0.0009355975055564958,9.987162042590647e-06
ettm1,shape,STEP8_D33,ALL,81551,512,0.5421562932719506,0.5421562932719506,0.0,0.0,0.0,0.0
ettm1,shape,STEP8_D33,ALL,81552,512,0.5569112328750505,0.5574178264792599,0.09088220364409372,0.0005065936042093488,0.00026056784316763615,0.0002460257610417127
ettm1,shape,STEP8_D33,ALL,81553,512,0.5531894778042796,0.5551933815456326,0.3609379736793983,0.0020039037413529526,0.0007096140825202935,0.0012942896588326591
ettm1,shape,STEP8_D33,EQUAL,81551,265,0.46396409258225296,0.46396409258225296,0.0,0.0,0.0,0.0
ettm1,shape,STEP8_D33,EQUAL,81552,265,0.4722605948686651,0.47238916194337427,0.027216347254932494,0.00012856707470915163,0.0,0.00012856707470915163
ettm1,shape,STEP8_D33,EQUAL,81553,265,0.477842468634033,0.47961709908111183,0.3700098371135607,0.0017746304470788177,0.0,0.0017746304470788177
ettm1,shape,STEP8_D33,DIFFERENT,81551,247,0.6260467110159583,0.6260467110159583,0.0,0.0,0.0,0.0
ettm1,shape,STEP8_D33,DIFFERENT,81552,247,0.6477307432867594,0.6486429119124969,0.14062724019414663,0.0009121686257375083,0.000540124436039735,0.0003720441896977733
ettm1,shape,STEP8_D33,DIFFERENT,81553,247,0.6340273621367303,0.636277247347649,0.35360139315014916,0.002249885210918734,0.001470940932187914,0.0007789442787308198
ettm1,shape,RAMP8_D32,ALL,81551,512,0.9893353330054806,0.9893353330054806,0.0,0.0,0.0,0.0
