panel,kind,condition,arm,seed,nmae,mae,normalized_mse,pinball,crossing,nrmse
neso_2026_h1,shape,STEP6_D17,M_RECENCY,81551,0.3972453696297498,2622.3291648887625,0.2474530643610668,0.3161057044763873,0.000152587890625,0.4974465442246702
neso_2026_h1,shape,STEP6_D17,M_RECENCY,81552,0.4057805641308786,2678.67240052967,0.25810099130333963,0.3208565758579664,0.0001220703125,0.5080364074585005
neso_2026_h1,shape,STEP6_D17,M_RECENCY,81553,0.3759531958167556,2481.7734966735834,0.22766321155643635,0.3002974646753879,1.52587890625e-05,0.4771406622333045
neso_2026_h1,shape,STEP6_D17,M_ROTATE16,81551,0.41047198613764824,2709.641805571746,0.26373323898626316,0.32565504669916245,0.0001373291015625,0.5135496460774392
neso_2026_h1,shape,STEP6_D17,M_ROTATE16,81552,0.4078088871608408,2692.0619351697915,0.2603024106582794,0.3230855364484543,0.0001983642578125,0.510198403229841
neso_2026_h1,shape,STEP6_D17,M_ROTATE16,81553,0.3830273753089666,2528.472158554458,0.23472207241484938,0.3045967073422665,1.52587890625e-05,0.4844812405190209
neso_2026_h1,shape,STEP6_D17,PERSISTENCE,0,0.7571995097131374,4998.488364536315,0.9244838591768837,0.7571995097131374,0.0,0.9615008368050876
neso_2026_h1,shape,STEP6_D17,RECENCY_W_C3_G,81551,0.3972453696297498,2622.3291648887625,0.2474530643610668,0.3161057044763873,0.000152587890625,0.4974465442246702
neso_2026_h1,shape,STEP6_D17,RECENCY_W_C3_G,81552,0.4057805641308786,2678.67240052967,0.25810099130333963,0.3208565758579664,0.0001220703125,0.5080364074585005
neso_2026_h1,shape,STEP6_D17,RECENCY_W_C3_G,81553,0.3759531958167556,2481.7734966735834,0.22766321155643635,0.3002974646753879,1.52587890625e-05,0.4771406622333045
neso_2026_h1,shape,STEP6_D17,SEASONAL,0,1.8839606318942785,12436.557574285302,9.02494613149474,1.8839606318942785,0.0,3.004154811506015
neso_2026_h1,shape,STEP6_D63,C0,81551,0.33434224114208666,2207.087802730942,0.19569882454012869,0.2689575576479705,1.52587890625e-05,0.44237859864614687
neso_2026_h1,shape,STEP6_D63,C0,81552,0.3210502072876008,2119.343323620224,0.1783957717619106,0.25637319650263035,9.1552734375e-05,0.42236923628729234
neso_2026_h1,shape,STEP6_D63,C0,81553,0.3457146071710627,2282.1600109718324,0.2073241776392028,0.2779201979144527,0.0001068115234375,0.4553286479447596
neso_2026_h1,shape,STEP6_D63,C1,81551,0.33434224114208666,2207.087802730942,0.19569882454012869,0.2689575576479705,1.52587890625e-05,0.44237859864614687
neso_2026_h1,shape,STEP6_D63,C1,81552,0.3210502072876008,2119.343323620224,0.1783957717619106,0.25637319650263035,9.1552734375e-05,0.42236923628729234
neso_2026_h1,shape,STEP6_D63,C1,81553,0.3457146071710627,2282.1600109718324,0.2073241776392028,0.2779201979144527,0.0001068115234375,0.4553286479447596
neso_2026_h1,shape,STEP6_D63,C2,81551,0.33436015676220976,2207.2060688121796,0.19541091506374586,0.26924279372421883,0.0001678466796875,0.44205306815329976
neso_2026_h1,shape,STEP6_D63,C2,81552,0.3187578852303062,2104.211056649399,0.17593462708256544,0.2554669538223929,0.0002593994140625,0.41944561874284186
neso_2026_h1,shape,STEP6_D63,C2,81553,0.34094116309965894,2250.6491550565725,0.2004002429772781,0.27464577199959433,0.000244140625,0.4476608570975109
neso_2026_h1,shape,STEP6_D63,C3,81551,0.3344841919996743,2208.0248605352404,0.19493975822588736,0.26962002009172253,0.000152587890625,0.4415198276701595
neso_2026_h1,shape,STEP6_D63,C3,81552,0.3274463670238569,2161.5661851108553,0.18527119700255779,0.26174374272003126,0.0002899169921875,0.43043140801126234
neso_2026_h1,shape,STEP6_D63,C3,81553,0.3411280941092177,2251.883139580155,0.201228761245279,0.27491446468857067,0.000213623046875,0.44858528870804376
neso_2026_h1,shape,STEP6_D63,C3_W_RECENCY_G,81551,0.33448702942385167,2208.0435911756517,0.1949417067887636,0.26962264347743414,0.000152587890625,0.44152203431851916
neso_2026_h1,shape,STEP6_D63,C3_W_RECENCY_G,81552,0.3274177536922455,2161.3773004070285,0.18524525668366665,0.26171580511945836,0.0002899169921875,0.43040127402653755
neso_2026_h1,shape,STEP6_D63,C3_W_RECENCY_G,81553,0.3411352753978673,2251.930545299912,0.20123451111129012,0.2749203662752091,0.000213623046875,0.44859169755055667
neso_2026_h1,shape,STEP6_D63,F0,0,0.42829974966593376,2827.3279205503463,0.31594232365665226,0.3769921843329499,0.0,0.5620874697559556
neso_2026_h1,shape,STEP6_D63,M_MEAN,81551,0.3343579855463617,2207.1917360015873,0.19545233521535482,0.26922033424903546,0.000152587890625,0.4420999154211125
neso_2026_h1,shape,STEP6_D63,M_MEAN,81552,0.3194490930126853,2108.7739149362565,0.1767587985910499,0.255957121659832,0.000244140625,0.42042692419854594
neso_2026_h1,shape,STEP6_D63,M_MEAN,81553,0.3417052760988735,2255.693281322861,0.201296475812912,0.2752283178582845,0.0002593994140625,0.4486607580487868
neso_2026_h1,shape,STEP6_D63,M_RECENCY,81551,0.3338876741171763,2204.0870770889283,0.19421164558709833,0.26899878735155713,0.0001220703125,0.4406945036951316
neso_2026_h1,shape,STEP6_D63,M_RECENCY,81552,0.3267779471614046,2157.153756335831,0.18462440725627444,0.26114855396041736,0.0002899169921875,0.4296794238223125
neso_2026_h1,shape,STEP6_D63,M_RECENCY,81553,0.3411010074416616,2251.7043328180316,0.2010439675049924,0.2747600122051996,0.0001983642578125,0.4483792674789864
neso_2026_h1,shape,STEP6_D63,M_ROTATE16,81551,0.33549720431358404,2214.712041653633,0.19655199795528627,0.27011136774396977,0.0001678466796875,0.44334185224867534
neso_2026_h1,shape,STEP6_D63,M_ROTATE16,81552,0.3189162482739283,2105.256455940819,0.17628274199247027,0.2555535833275841,0.000152587890625,0.4198603839283605
neso_2026_h1,shape,STEP6_D63,M_ROTATE16,81553,0.34107485591506015,2251.5316991861346,0.20060110752236227,0.27470446669339255,0.0002288818359375,0.4478851499239088
neso_2026_h1,shape,STEP6_D63,PERSISTENCE,0,0.7571995097131374,4998.488364536315,0.9244838591768837,0.7571995097131374,0.0,0.9615008368050876
neso_2026_h1,shape,STEP6_D63,RECENCY_W_C3_G,81551,0.333890654203525,2204.106749482727,0.19421396152573525,0.26900047558559465,0.0001220703125,0.44069713128829785
neso_2026_h1,shape,STEP6_D63,RECENCY_W_C3_G,81552,0.3268258659376912,2157.4700817462926,0.18466713835010756,0.26119457209453184,0.0002899169921875,0.42972914533471845
neso_2026_h1,shape,STEP6_D63,RECENCY_W_C3_G,81553,0.3410980178204235,2251.684597481728,0.2010419592096527,0.2747576287990683,0.0001983642578125,0.44837702796826323
neso_2026_h1,shape,STEP6_D63,SEASONAL,0,0.37994536863872586,2508.126959854504,0.27390616995318223,0.37994536863872586,0.0,0.5233604589125761
neso_2026_h1,shape,STEP8_D31,C0,81551,0.3614101206255248,2385.7705394668574,0.21175890499636799,0.29026546775840706,0.00311279296875,0.4601726904069471
neso_2026_h1,shape,STEP8_D31,C0,81552,0.3835683554605703,2532.0433217136374,0.23650451687708562,0.31083131082467125,0.0019073486328125,0.4863173006146148
neso_2026_h1,shape,STEP8_D31,C0,81553,0.3457082606812251,2282.118115995407,0.20002380348641507,0.2755760165682839,0.0012969970703125,0.44724020781501195
neso_2026_h1,shape,STEP8_D31,C1,81551,0.3614101206255248,2385.7705394668574,0.21175890499636799,0.29026546775840706,0.00311279296875,0.4601726904069471
neso_2026_h1,shape,STEP8_D31,C1,81552,0.3835683554605703,2532.0433217136374,0.23650451687708562,0.31083131082467125,0.0019073486328125,0.4863173006146148
neso_2026_h1,shape,STEP8_D31,C1,81553,0.3457082606812251,2282.118115995407,0.20002380348641507,0.2755760165682839,0.0012969970703125,0.44724020781501195
neso_2026_h1,shape,STEP8_D31,C2,81551,0.3589170668255693,2369.313185425567,0.20959228077026076,0.2903614159732503,0.00469970703125,0.4578124952098411
neso_2026_h1,shape,STEP8_D31,C2,81552,0.3658756929646642,2415.2490469036093,0.21643440744729373,0.29684089460499297,0.0043487548828125,0.4652251148071154
neso_2026_h1,shape,STEP8_D31,C2,81553,0.3460612476670134,2284.448283036804,0.19963541873504684,0.2800896983534459,0.002838134765625,0.4468057953239269
neso_2026_h1,shape,STEP8_D31,C3,81551,0.35664350878962536,2354.3047850727075,0.20709346770472256,0.288600419761939,0.0062713623046875,0.45507523301617125
neso_2026_h1,shape,STEP8_D31,C3,81552,0.3542494615636969,2338.5010014602653,0.2056443887334991,0.2859427490653392,0.0040740966796875,0.4534803068860864
neso_2026_h1,shape,STEP8_D31,C3,81553,0.3444012457768241,2273.4901405303954,0.1981093392026963,0.27737027827089905,0.0025787353515625,0.44509475306129626
neso_2026_h1,shape,STEP8_D31,C3_W_RECENCY_G,81551,0.35664350878962536,2354.3047850727075,0.20709346770472256,0.288600419761939,0.0062713623046875,0.45507523301617125
neso_2026_h1,shape,STEP8_D31,C3_W_RECENCY_G,81552,0.3542494615636969,2338.5010014602653,0.2056443887334991,0.2859427490653392,0.0040740966796875,0.4534803068860864
neso_2026_h1,shape,STEP8_D31,C3_W_RECENCY_G,81553,0.3444012457768241,2273.4901405303954,0.1981093392026963,0.27737027827089905,0.0025787353515625,0.44509475306129626
neso_2026_h1,shape,STEP8_D31,F0,0,0.567901953891388,3748.881598984336,0.5180630962851402,0.5355503740386474,0.0,0.7197660010622482
neso_2026_h1,shape,STEP8_D31,M_MEAN,81551,0.35966996485221886,2374.283278482437,0.2105715383249724,0.2909795206927985,0.004608154296875,0.4588807452105312
neso_2026_h1,shape,STEP8_D31,M_MEAN,81552,0.36358384215159645,2400.119890749358,0.21425626032622008,0.29473728365394436,0.004302978515625,0.4628782348806434
neso_2026_h1,shape,STEP8_D31,M_MEAN,81553,0.34619516433151104,2285.3323048576353,0.19982476262012758,0.28020144277416736,0.00286865234375,0.44701763121842025
neso_2026_h1,shape,STEP8_D31,M_RECENCY,81551,0.3577567342049603,2361.6535012489317,0.20782343275834325,0.2894135901991712,0.005889892578125,0.45587655429769935
neso_2026_h1,shape,STEP8_D31,M_RECENCY,81552,0.3550604844083699,2343.8547928989406,0.2063565277416058,0.28670483418230974,0.0043182373046875,0.4542648211578856
neso_2026_h1,shape,STEP8_D31,M_RECENCY,81553,0.3438442830490002,2269.8134718601223,0.19742348207526456,0.2771179874111507,0.002655029296875,0.4443236231343823
neso_2026_h1,shape,STEP8_D31,M_ROTATE16,81551,0.36121629707494435,2384.4910553283685,0.21213448292066037,0.29274364727353946,0.0048065185546875,0.4605805932957449
neso_2026_h1,shape,STEP8_D31,M_ROTATE16,81552,0.3668456177836614,2421.6517952678673,0.21748154470437742,0.2975755533978957,0.0042572021484375,0.46634916608092847
neso_2026_h1,shape,STEP8_D31,M_ROTATE16,81553,0.3464002845594418,2286.6863615619654,0.1999707157771566,0.2804059829907294,0.002716064453125,0.44718085354491266
neso_2026_h1,shape,STEP8_D31,PERSISTENCE,0,0.7571994887985696,4998.488226473331,0.9244837949832664,0.7571994887985696,0.0,0.9615008034230997
neso_2026_h1,shape,STEP8_D31,RECENCY_W_C3_G,81551,0.3577567342049603,2361.6535012489317,0.20782343275834325,0.2894135901991712,0.005889892578125,0.45587655429769935
neso_2026_h1,shape,STEP8_D31,RECENCY_W_C3_G,81552,0.3550604844083699,2343.8547928989406,0.2063565277416058,0.28670483418230974,0.0043182373046875,0.4542648211578856
neso_2026_h1,shape,STEP8_D31,RECENCY_W_C3_G,81553,0.3438442830490002,2269.8134718601223,0.19742348207526456,0.2771179874111507,0.002655029296875,0.4443236231343823
neso_2026_h1,shape,STEP8_D31,SEASONAL,0,0.3799453620237059,2508.126916186884,0.27390617456533195,0.3799453620237059,0.0,0.5233604633188601
neso_2026_h1,shape,STEP8_D33,C0,81551,0.37537334237344866,2477.9457199089043,0.2286483745094258,0.3031911400005635,0.002471923828125,0.4781719089505633
neso_2026_h1,shape,STEP8_D33,C0,81552,0.40717388004019694,2687.8700733642568,0.2626021829524767,0.3302685609279965,0.001708984375,0.5124472489461493
neso_2026_h1,shape,STEP8_D33,C0,81553,0.3518053012539232,2322.3664071918483,0.20630351976952585,0.28140827909472066,0.00103759765625,0.454206472619585
neso_2026_h1,shape,STEP8_D33,C1,81551,0.37537334237344866,2477.9457199089043,0.2286483745094258,0.3031911400005635,0.002471923828125,0.4781719089505633
neso_2026_h1,shape,STEP8_D33,C1,81552,0.40717388004019694,2687.8700733642568,0.2626021829524767,0.3302685609279965,0.001708984375,0.5124472489461493
neso_2026_h1,shape,STEP8_D33,C1,81553,0.3518053012539232,2322.3664071918483,0.20630351976952585,0.28140827909472066,0.00103759765625,0.454206472619585
neso_2026_h1,shape,STEP8_D33,C2,81551,0.3696652650247732,2440.2650850891105,0.22116469750403492,0.29956478325936053,0.0033416748046875,0.4702815087838718
neso_2026_h1,shape,STEP8_D33,C2,81552,0.38749366230996957,2557.955383676528,0.23971953513819103,0.31516432565941993,0.0037994384765625,0.4896116166291309
neso_2026_h1,shape,STEP8_D33,C2,81553,0.3579901247538476,2363.194178346633,0.21142398943622145,0.2903822649293182,0.001953125,0.4598086443687433
neso_2026_h1,shape,STEP8_D33,C3,81551,0.36317471258853884,2397.419110658645,0.21410817410128366,0.2942169852714871,0.0047149658203125,0.4627182448329476
neso_2026_h1,shape,STEP8_D33,C3,81552,0.37025147556273724,2444.1348268356314,0.2228330776135917,0.2992846620172175,0.00347900390625,0.4720519861345694
neso_2026_h1,shape,STEP8_D33,C3,81553,0.35001917702915164,2310.5756954433436,0.20372307675491433,0.2829341241059686,0.001922607421875,0.4513569283337903
neso_2026_h1,shape,STEP8_D33,C3_W_RECENCY_G,81551,0.36317471258853884,2397.419110658645,0.21410817410128366,0.2942169852714871,0.0047149658203125,0.4627182448329476
neso_2026_h1,shape,STEP8_D33,C3_W_RECENCY_G,81552,0.37025147556273724,2444.1348268356314,0.2228330776135917,0.2992846620172175,0.00347900390625,0.4720519861345694
neso_2026_h1,shape,STEP8_D33,C3_W_RECENCY_G,81553,0.35001917702915164,2310.5756954433436,0.20372307675491433,0.2829341241059686,0.001922607421875,0.4513569283337903
neso_2026_h1,shape,STEP8_D33,F0,0,0.567291369423712,3744.8509580263126,0.5238799534151742,0.5322062677831187,0.0,0.7237955190626523
neso_2026_h1,shape,STEP8_D33,M_MEAN,81551,0.36991388160095895,2441.9062735042567,0.22158716232850015,0.29977886652102115,0.00341796875,0.47073045613015113
neso_2026_h1,shape,STEP8_D33,M_MEAN,81552,0.38375153234593545,2533.2525242004385,0.2359424512923633,0.3117888030723504,0.0037384033203125,0.4857390773783424
neso_2026_h1,shape,STEP8_D33,M_MEAN,81553,0.3576924763642037,2361.2293170475,0.21116893636705394,0.2901489584379838,0.0019989013671875,0.4595312137026754
neso_2026_h1,shape,STEP8_D33,M_RECENCY,81551,0.364742835262687,2407.770732444381,0.21541714216935284,0.29542646812993073,0.0044708251953125,0.46413052277280026
neso_2026_h1,shape,STEP8_D33,M_RECENCY,81552,0.37184754064461567,2454.670904366683,0.22429146445409437,0.30080534601862113,0.003662109375,0.4735941980790035
neso_2026_h1,shape,STEP8_D33,M_RECENCY,81553,0.35035003176928325,2312.759761264419,0.2039163727595683,0.2832197092049404,0.001922607421875,0.45157100522461396
neso_2026_h1,shape,STEP8_D33,M_ROTATE16,81551,0.3714982069541368,2452.364853762054,0.22319152695488942,0.3014898821351431,0.003662109375,0.4724315050405608
neso_2026_h1,shape,STEP8_D33,M_ROTATE16,81552,0.38778675450933425,2559.890168273543,0.24025048263635476,0.315296109540252,0.0037078857421875,0.49015352965816206
neso_2026_h1,shape,STEP8_D33,M_ROTATE16,81553,0.3581926601247442,2364.5311716777796,0.21167752372355023,0.29051735372575044,0.001922607421875,0.4600842572002983
neso_2026_h1,shape,STEP8_D33,PERSISTENCE,0,0.7571994887985696,4998.488226473331,0.9244837949832664,0.7571994887985696,0.0,0.9615008034230997
neso_2026_h1,shape,STEP8_D33,RECENCY_W_C3_G,81551,0.364742835262687,2407.770732444381,0.21541714216935284,0.29542646812993073,0.0044708251953125,0.46413052277280026
neso_2026_h1,shape,STEP8_D33,RECENCY_W_C3_G,81552,0.37184754064461567,2454.670904366683,0.22429146445409437,0.30080534601862113,0.003662109375,0.4735941980790035
neso_2026_h1,shape,STEP8_D33,RECENCY_W_C3_G,81553,0.35035003176928325,2312.759761264419,0.2039163727595683,0.2832197092049404,0.001922607421875,0.45157100522461396
neso_2026_h1,shape,STEP8_D33,SEASONAL,0,0.3799453620237059,2508.126916186884,0.27390617456533195,0.3799453620237059,0.0,0.5233604633188601
neso_2026_h1,standard,BURST16,C0,81551,0.31664729277083115,2090.2784382104874,0.5137048257845718,0.2598200844134501,0.00128173828125,0.7167320460148072
neso_2026_h1,standard,BURST16,C0,81552,0.32138028604869967,2121.522266983986,0.6494679981766143,0.2658841462883817,0.00067901611328125,0.8058957737676841
neso_2026_h1,standard,BURST16,C0,81553,0.3211852725218879,2120.2349274754524,0.4432943161128115,0.26601834014875764,0.001678466796875,0.6658035116404926
neso_2026_h1,standard,BURST16,C1,81551,0.31664729277083115,2090.2784382104874,0.5137048257845718,0.2598200844134501,0.00128173828125,0.7167320460148072
neso_2026_h1,standard,BURST16,C1,81552,0.32138028604869967,2121.522266983986,0.6494679981766143,0.2658841462883817,0.00067901611328125,0.8058957737676841
neso_2026_h1,standard,BURST16,C1,81553,0.3211852725218879,2120.2349274754524,0.4432943161128115,0.26601834014875764,0.001678466796875,0.6658035116404926
neso_2026_h1,standard,BURST16,C2,81551,0.3181408594118825,2100.137894511223,0.5168917668122016,0.2605452307935007,0.00113677978515625,0.7189518529165925
neso_2026_h1,standard,BURST16,C2,81552,0.3204130380171851,2115.1371888518333,0.6466679594340932,0.2652269486751464,0.000457763671875,0.8041566759245944
neso_2026_h1,standard,BURST16,C2,81553,0.32415486545391364,2139.8380512595177,0.4595079277930853,0.2688565306590091,0.002532958984375,0.6778701408035946
neso_2026_h1,standard,BURST16,C3,81551,0.3195853777781393,2109.6735692620277,0.5178106999046034,0.26239578290197696,0.00151824951171875,0.7195906474549286
neso_2026_h1,standard,BURST16,C3,81552,0.31963709947881913,2110.0149988532066,0.643398839501281,0.26420708213202504,0.00038909912109375,0.8021214618131601
neso_2026_h1,standard,BURST16,C3,81553,0.3241006857111103,2139.480395436287,0.45389706764655674,0.268718373781562,0.0027923583984375,0.6737188342673498
neso_2026_h1,standard,BURST16,C3_W_RECENCY_G,81551,0.31914830995929017,2106.7883608341217,0.5173611664138777,0.2620029790501812,0.00142669677734375,0.7192782260112409
neso_2026_h1,standard,BURST16,C3_W_RECENCY_G,81552,0.31908026341732043,2106.339166343212,0.6427819197450729,0.26372400108016475,0.0003814697265625,0.8017368145127632
neso_2026_h1,standard,BURST16,C3_W_RECENCY_G,81553,0.32359897943218324,2136.168490231037,0.45327174565636,0.26822466253731286,0.00273895263671875,0.6732545920054018
neso_2026_h1,standard,BURST16,F0,0,0.3053929150414543,2015.9851041436195,0.6522526192887155,0.2512371571775546,0.00018310546875,0.8076215817378306
neso_2026_h1,standard,BURST16,M_MEAN,81551,0.31796278142880474,2098.962351322174,0.5149807723419146,0.2603470247577717,0.00110626220703125,0.7176216080511474
neso_2026_h1,standard,BURST16,M_MEAN,81552,0.3209031827912243,2118.3727732896805,0.6464381840566009,0.26565324698808385,0.00042724609375,0.8040137959367369
neso_2026_h1,standard,BURST16,M_MEAN,81553,0.32433064576340104,2140.9984268546104,0.45977522532171894,0.26899622085763486,0.0025177001953125,0.6780672719735992
neso_2026_h1,standard,BURST16,M_RECENCY,81551,0.3174193599273894,2095.37507212162,0.5060357578310319,0.26030455450968704,0.00122833251953125,0.7113619035561519
neso_2026_h1,standard,BURST16,M_RECENCY,81552,0.3188056163901916,2104.526143550873,0.6443397215589599,0.26345967540951354,0.00035858154296875,0.8027077435523841
neso_2026_h1,standard,BURST16,M_RECENCY,81553,0.3219727394458477,2125.4332196116447,0.44284980657060746,0.26632969713662646,0.0023651123046875,0.6654696135591823
neso_2026_h1,standard,BURST16,M_ROTATE16,81551,0.31811864792308897,2099.991270184517,0.5138511590512315,0.26057578976557194,0.001190185546875,0.7168341224099418
neso_2026_h1,standard,BURST16,M_ROTATE16,81552,0.3208468418339062,2118.0008506774902,0.6453817327579279,0.26558419611747053,0.00046539306640625,0.8033565414919629
neso_2026_h1,standard,BURST16,M_ROTATE16,81553,0.3240282808488369,2139.0024304389954,0.4589950651063419,0.26868153335937645,0.00252532958984375,0.6774917454156485
neso_2026_h1,standard,BURST16,PERSISTENCE,0,0.7948586627882006,5247.087097167969,1.4430013150456498,0.7948586627882006,0.0,1.2012498970013066
neso_2026_h1,standard,BURST16,RECENCY_W_C3_G,81551,0.3177472408561553,2097.539506971836,0.5064091271063615,0.26059562809442804,0.00124359130859375,0.7116242878839659
neso_2026_h1,standard,BURST16,RECENCY_W_C3_G,81552,0.3194115272815131,2108.525932908058,0.6450194251730859,0.2639632365320298,0.0003662109375,0.8031310137039198
neso_2026_h1,standard,BURST16,RECENCY_W_C3_G,81553,0.3224874907446882,2128.8312386870384,0.4434943109245767,0.2668221493930328,0.00238800048828125,0.6659536852699117
neso_2026_h1,standard,BURST16,SEASONAL,0,0.5954610934304779,3930.807282447815,3.3608473229027425,0.5954610934304779,0.0,1.8332613896830814
neso_2026_h1,standard,BURST4,C0,81551,0.26951700903727793,1779.158090353012,0.1430747312547202,0.21857158114444156,0.0,0.3782522058821603
neso_2026_h1,standard,BURST4,C0,81552,0.2686407673808784,1773.373771071434,0.14340020377011556,0.21630186529734086,0.0,0.37868219362694566
neso_2026_h1,standard,BURST4,C0,81553,0.2761555789772926,1822.9811702370644,0.1529900507781473,0.22429976593168724,5.340576171875e-05,0.3911394262640207
neso_2026_h1,standard,BURST4,C1,81551,0.26951700903727793,1779.158090353012,0.1430747312547202,0.21857158114444156,0.0,0.3782522058821603
neso_2026_h1,standard,BURST4,C1,81552,0.2686407673808784,1773.373771071434,0.14340020377011556,0.21630186529734086,0.0,0.37868219362694566
neso_2026_h1,standard,BURST4,C1,81553,0.2761555789772926,1822.9811702370644,0.1529900507781473,0.22429976593168724,5.340576171875e-05,0.3911394262640207
neso_2026_h1,standard,BURST4,C2,81551,0.27081105373796877,1787.700445830822,0.14296221107977708,0.21958184078143328,7.62939453125e-06,0.378103439656104
neso_2026_h1,standard,BURST4,C2,81552,0.2680002468635041,1769.1455137729645,0.14380556480541337,0.21635353395277424,0.0,0.37921704181828825
neso_2026_h1,standard,BURST4,C2,81553,0.27968135343135764,1846.2558057308197,0.15586052661449104,0.2277010026489519,0.00011444091796875,0.39479175094534463
neso_2026_h1,standard,BURST4,C3,81551,0.2713135557106415,1791.017603635788,0.1442500030003477,0.2205117870941363,1.52587890625e-05,0.37980258424653685
neso_2026_h1,standard,BURST4,C3,81552,0.2681168487012034,1769.9152355194092,0.1434269545039265,0.21611083308587975,0.0,0.3787175128033116
neso_2026_h1,standard,BURST4,C3,81553,0.2798236247444146,1847.1949789524078,0.15593767830411517,0.22800356425732934,0.0001068115234375,0.39488945073794407
neso_2026_h1,standard,BURST4,C3_W_RECENCY_G,81551,0.271157323829643,1789.986272752285,0.14405188126879245,0.22037825761751156,1.52587890625e-05,0.3795416726379232
neso_2026_h1,standard,BURST4,C3_W_RECENCY_G,81552,0.26808637737065744,1769.714085638523,0.14332911233363574,0.2160703179865349,0.0,0.37858831510446245
neso_2026_h1,standard,BURST4,C3_W_RECENCY_G,81553,0.2797299128986014,1846.5763605237007,0.15581227193831396,0.22792865420840205,0.0001068115234375,0.3947306321256484
neso_2026_h1,standard,BURST4,F0,0,0.2528504981224917,1669.1377326846123,0.12445865548064425,0.20171251978950955,0.0,0.352786983150802
neso_2026_h1,standard,BURST4,M_MEAN,81551,0.2707361193128719,1787.2057824730873,0.1427630091213784,0.21950173207442691,7.62939453125e-06,0.3778399252611857
neso_2026_h1,standard,BURST4,M_MEAN,81552,0.26811404468525596,1769.8967254161835,0.1437689927718151,0.21645233017624133,0.0,0.37916881830105054
neso_2026_h1,standard,BURST4,M_MEAN,81553,0.2798179818144632,1847.1577283740044,0.1560314126348784,0.22780377196994703,0.0001068115234375,0.39500811717593654
neso_2026_h1,standard,BURST4,M_RECENCY,81551,0.270940812874322,1788.5570226311684,0.14382823598566058,0.22015790457608975,7.62939453125e-06,0.37924693273072174
neso_2026_h1,standard,BURST4,M_RECENCY,81552,0.26796347804548887,1768.9027923941612,0.143083442595553,0.21589653319035323,0.0,0.3782637209613856
neso_2026_h1,standard,BURST4,M_RECENCY,81553,0.27952728253011344,1845.2387400865555,0.15528974734116038,0.22768434278531677,9.1552734375e-05,0.3940682013829083
neso_2026_h1,standard,BURST4,M_ROTATE16,81551,0.2708474364922841,1787.9406186938286,0.1429443602197682,0.21958214598377304,7.62939453125e-06,0.378079833130211
neso_2026_h1,standard,BURST4,M_ROTATE16,81552,0.26815341790955904,1770.1566392183304,0.14386303085091368,0.2164608810917622,0.0,0.37929280358439926
neso_2026_h1,standard,BURST4,M_ROTATE16,81553,0.27978625210424474,1846.9482715725899,0.15593206675234342,0.2277329256260818,0.00011444091796875,0.3948823454553817
neso_2026_h1,standard,BURST4,PERSISTENCE,0,0.7600209691149351,5017.113616943359,0.9281548942564066,0.7600209691149351,0.0,0.9634079583729868
neso_2026_h1,standard,BURST4,RECENCY_W_C3_G,81551,0.2710052767177081,1788.9825667142868,0.1439775171775746,0.22022217617888928,7.62939453125e-06,0.3794436943441999
neso_2026_h1,standard,BURST4,RECENCY_W_C3_G,81552,0.2679322913454172,1768.6969201564789,0.14314852329329283,0.21587639798894273,0.0,0.37834973674272965
neso_2026_h1,standard,BURST4,RECENCY_W_C3_G,81553,0.27958959532592176,1845.6500844955444,0.15542331439580404,0.22773513822024716,9.918212890625e-05,0.3942376369599991
neso_2026_h1,standard,BURST4,SEASONAL,0,0.4243233944366195,2801.0788737772964,0.4602219603178591,0.4243233944366195,0.0,0.678396609895612
neso_2026_h1,standard,BURST8,C0,81551,0.264102635938399,1743.4162804484367,0.1289915195937494,0.2133980182044809,0.00025177001953125,0.3591538940255965
neso_2026_h1,standard,BURST8,C0,81552,0.26278877372849985,1734.743103981018,0.12764724391734225,0.21057915594322035,5.340576171875e-05,0.35727754465869005
neso_2026_h1,standard,BURST8,C0,81553,0.26940213168726423,1778.3997524380684,0.1350843832061036,0.21810225508413333,0.00040435791015625,0.36753827447777954
neso_2026_h1,standard,BURST8,C1,81551,0.264102635938399,1743.4162804484367,0.1289915195937494,0.2133980182044809,0.00025177001953125,0.3591538940255965
neso_2026_h1,standard,BURST8,C1,81552,0.26278877372849985,1734.743103981018,0.12764724391734225,0.21057915594322035,5.340576171875e-05,0.35727754465869005
neso_2026_h1,standard,BURST8,C1,81553,0.26940213168726423,1778.3997524380684,0.1350843832061036,0.21810225508413333,0.00040435791015625,0.36753827447777954
neso_2026_h1,standard,BURST8,C2,81551,0.2669037840240538,1761.9074521064758,0.13142769168920396,0.21547409980832508,0.00025177001953125,0.3625295735373929
neso_2026_h1,standard,BURST8,C2,81552,0.26133190591973643,1725.1259070634842,0.12608733979687908,0.2098043602951853,7.62939453125e-05,0.35508779167535326
neso_2026_h1,standard,BURST8,C2,81553,0.27149054514523535,1792.185961008072,0.13683718707659256,0.22027197743927146,0.00067901611328125,0.36991510793233706
neso_2026_h1,standard,BURST8,C3,81551,0.2669798175708879,1762.4093710780144,0.1315296162777703,0.21600787440061625,0.0004119873046875,0.3626701204645487
neso_2026_h1,standard,BURST8,C3,81552,0.2616898341022002,1727.488692343235,0.12617584360099868,0.21004163526804243,6.103515625e-05,0.35521239224019013
