panel,kind,condition,stratum,contexts,fraction,status,C3_nmae,RECENCY_nmae,gain_pct,ci_low_pct,ci_high_pct,total,gate,weights,weighted_total,weighted_gate,weighted_weights,bootstrap_nonempty,posthoc,gate_low,gate_high,weights_low,weights_high,total_low,total_high
electricity_transfer,standard,POINT8,EQUAL,7,0.001708984375,SCORED,0.21896456758697644,0.2168133988793479,-0.9921751694071501,-1.7049033153161524,0.07924627110350183,-0.002151168707628548,0.0,-0.002151168707628548,-3.6763137093261317e-06,0.0,-3.6763137093261317e-06,2000.0,True,0.0,0.0,-0.005725564476696041,0.00011862893349906844,-0.005725564476696041,0.00011862893349906844
electricity_transfer,standard,POINT8,DIFFERENT,4089,0.998291015625,SCORED,0.24635700121280416,0.2460554096595284,-0.12257058428142287,-0.1697337327380316,-0.07965184877951402,-0.0003015915532757485,-7.167251816264653e-05,-0.00022991903511310197,-0.00030107613802356827,-7.155003094898966e-05,-0.0002295261070745786,2000.0,True,-0.00011155847827351157,-3.674600390656399e-05,-0.00033686653799644797,-0.000127124367809707,-0.0004159275075216358,-0.00019441091125799243
electricity_transfer,standard,POINT16,ALL,4096,1.0,SCORED,0.24946512478838076,0.24916344854268377,-0.12107564229884016,-0.17214075329857137,-0.07586397306019568,-0.00030167624569699125,-8.671491213986526e-05,-0.000214961333557126,-0.00030167624569699125,-8.671491213986526e-05,-0.000214961333557126,2000.0,True,-0.00011782694694749754,-5.667780874923715e-05,-0.00033245207848052113,-0.00010954056624218762,-0.0004273316020986198,-0.0001885074118014786
electricity_transfer,standard,POINT16,EQUAL,8,0.001953125,SCORED,0.20588167693829637,0.20475462599994063,-0.5504397924352977,-1.1057668816258592,-0.13936929869267872,-0.0011270509383557448,0.0,-0.0011270509383557448,-2.201271363976064e-06,0.0,-2.201271363976064e-06,2000.0,True,0.0,0.0,-0.0031207360023187136,-0.00024919204447058343,-0.0031207360023187136,-0.00024919204447058343
electricity_transfer,standard,POINT16,DIFFERENT,4088,0.998046875,SCORED,0.24955041529297972,0.24925035426194544,-0.12038539801588755,-0.17087458025677071,-0.07568016955360138,-0.0003000610310342766,-8.688460864116065e-05,-0.00021317642239311596,-0.0002994749743330378,-8.671491213990839e-05,-0.0002127600621931294,2000.0,True,-0.00011800100888588772,-5.6756175930920694e-05,-0.00032920190608302127,-0.00010894783256970896,-0.0004243268461573184,-0.00018795428487903423
electricity_transfer,standard,BURST4,ALL,4096,1.0,SCORED,0.2537295227259793,0.2533346127992871,-0.15588471007912386,-0.18727971304809243,-0.12705586360806265,-0.0003949099266922218,-0.00011001885690439805,-0.00028489106978782375,-0.0003949099266922218,-0.00011001885690439805,-0.00028489106978782375,2000.0,True,-0.0001709123048479394,-5.1830739912443086e-05,-0.0003884313710318846,-0.00018205329918543904,-0.0004764398265725375,-0.00031854567605604106
electricity_transfer,standard,BURST4,EQUAL,121,0.029541015625,SCORED,0.37032735828328606,0.36865997682365603,-0.4522816591038925,-0.6213244494368031,-0.2871324109931836,-0.001667381459630024,0.0,-0.001667381459630024,-4.925614175176585e-05,0.0,-4.925614175176585e-05,2000.0,True,0.0,0.0,-0.00239434661973309,-0.0009520371039269748,-0.00239434661973309,-0.0009520371039269748
electricity_transfer,standard,BURST4,DIFFERENT,3975,0.970458984375,SCORED,0.2501802552788261,0.24982407970571507,-0.14257055345929803,-0.17523013804942478,-0.11228365499191206,-0.0003561755731110172,-0.000113367858586233,-0.00024280771452478422,-0.00034565378494050134,-0.0001100188569043643,-0.00023563492803613703,2000.0,True,-0.00017653973662389992,-5.3464650091903874e-05,-0.00034742213773522395,-0.0001413257095576486,-0.00044104557674311956,-0.00027725593644128277
electricity_transfer,standard,BURST8,ALL,4096,1.0,SCORED,0.2673019113191487,0.2668850997350001,-0.15617641620402356,-0.1991421985572167,-0.11344026397397512,-0.0004168115841486353,-0.0001045840309553403,-0.000312227553193295,-0.0004168115841486353,-0.0001045840309553403,-0.000312227553193295,2000.0,True,-0.00018341092219279417,-2.1695792983398446e-05,-0.00042184305546970265,-0.0002032721821972575,-0.0005266051549942502,-0.00031138598013854554
electricity_transfer,standard,BURST8,EQUAL,83,0.020263671875,SCORED,0.812364455186696,0.8089265164562444,-0.42500012801069964,-0.7157235784464594,-0.20275047469084712,-0.0034379387304516174,0.0,-0.0034379387304516174,-6.966526236022564e-05,0.0,-6.966526236022564e-05,2000.0,True,0.0,0.0,-0.005230197389946387,-0.0015194756895826134,-0.005230197389946387,-0.0015194756895826134
electricity_transfer,standard,BURST8,DIFFERENT,4013,0.979736328125,SCORED,0.2560285021138144,0.2556741758406908,-0.13858508469168918,-0.18585879287452312,-0.093837573985332,-0.0003543262731235952,-0.0001067471195596581,-0.0002475791535639371,-0.00034714632178832705,-0.00010458403095529979,-0.00024256229083302724,2000.0,True,-0.00018741072506460663,-2.2139497687313425e-05,-0.00035618205941255894,-0.0001447574261238885,-0.0004715643350803482,-0.00024347885053911254
electricity_transfer,standard,BURST16,ALL,4096,1.0,SCORED,0.2895854000635927,0.28884849496189274,-0.25511820714079203,-0.31631848307697996,-0.18790523198500111,-0.0007369051016999362,-0.00024410784584275036,-0.0004927972558571858,-0.0007369051016999362,-0.00024410784584275036,-0.0004927972558571858,2000.0,True,-0.00038096120965245493,-0.00010637400587255396,-0.0006426883839117659,-0.0003489173639351335,-0.000911368161953785,-0.0005443544163088553
electricity_transfer,standard,BURST16,EQUAL,71,0.017333984375,SCORED,1.1197318191858954,1.1098469241666504,-0.8906539094719834,-1.5899451132496694,-0.5690508686924315,-0.009884895019244944,0.0,-0.009884895019244944,-0.00017134461581210718,0.0,-0.00017134461581210718,2000.0,True,0.0,0.0,-0.013810848474550086,-0.006411603000075295,-0.013810848474550086,-0.006411603000075295
electricity_transfer,standard,BURST16,DIFFERENT,4025,0.982666015625,SCORED,0.27494182347783286,0.27436628664548596,-0.20976951628557394,-0.27406531184540395,-0.13883387529991575,-0.0005755368323469012,-0.0002484138475954689,-0.0003271229847514323,-0.0005655604858877631,-0.00024410784584271542,-0.0003214526400450476,2000.0,True,-0.00038786703938581066,-0.00010821311613263627,-0.0004680968575741538,-0.00019695580120312198,-0.0007513514943527852,-0.00037888510968637796
electricity_transfer,standard,SHIFT4,ALL,4096,1.0,SCORED,0.3199162718085115,0.3197784537352469,-0.0430979860133851,-0.14184180539518088,0.051584959728861436,-0.00013781807326462836,-0.0008428497862534023,0.000705031712988774,-0.00013781807326462836,-0.0008428497862534023,0.000705031712988774,2000.0,True,-0.0011011112114131347,-0.0005873352960472839,0.0005381908341384204,0.0008644208690310287,-0.0004505995970133528,0.00016581210176462544
electricity_transfer,standard,SHIFT4,EQUAL,1912,0.466796875,SCORED,0.29450631851799103,0.2948125835971737,0.10388466986238631,0.02079634126641139,0.1751316889310464,0.0003062650791826882,0.0,0.0003062650791826882,0.0001429635818841064,0.0,0.0001429635818841064,2000.0,True,0.0,0.0,6.057501536217702e-05,0.0005299527753261257,6.057501536217702e-05,0.0005299527753261257
electricity_transfer,standard,SHIFT4,DIFFERENT,2184,0.533203125,SCORED,0.3421616155317144,0.3416350213652815,-0.15413939833466284,-0.30529250888681025,-0.0032441159713948124,-0.0005265941664329143,-0.0015807292694568764,0.001054135103023962,-0.00028078165514880003,-0.0008428497862533735,0.0005620681311045736,2000.0,True,-0.002073344631063745,-0.0011102551353129534,0.0008613723382480017,0.0012502308815587244,-0.001029583716015671,-1.1724208751501563e-05
electricity_transfer,standard,SHIFT8,ALL,4096,1.0,SCORED,0.35866022418555943,0.3593084020013817,0.1803959529506849,0.1315197996295936,0.22776170902206128,0.0006481778158222706,-5.447526862117913e-05,0.0007026530844434498,0.0006481778158222706,-5.447526862117913e-05,0.0007026530844434498,2000.0,True,-9.770289041919136e-05,-1.083289895519036e-05,0.0005408388779664555,0.0008577484666355036,0.0004792824570494972,0.0008039419953096219
electricity_transfer,standard,SHIFT8,EQUAL,2905,0.709228515625,SCORED,0.3309539898108931,0.3317184802205269,0.23046361756077216,0.16185046441163337,0.3002147630456456,0.0007644904096338334,0.0,0.0007644904096338334,0.0005421983984341519,0.0,0.0005421983984341519,2000.0,True,0.0,0.0,0.0005450387777222287,0.000977137708530426,0.0005450387777222287,0.000977137708530426
electricity_transfer,standard,SHIFT8,DIFFERENT,1191,0.290771484375,SCORED,0.426239242538544,0.42660371919145995,0.08543682028997468,0.026174651820601857,0.14941457244810383,0.000364476652915946,-0.00018734735539199798,0.000551824008307944,0.00010597941738840129,-5.4475268621061913e-05,0.0001604546860094632,2000.0,True,-0.0003450174355129662,-3.694345979642774e-05,0.00033435166799829425,0.0007647022280156143,0.00011407495494912963,0.000632631054511659
electricity_transfer,standard,SHIFT_POINT,ALL,4096,1.0,SCORED,0.3350885026826686,0.3353938634628366,0.09104542850464359,-0.0066405128761060075,0.17856311487152682,0.00030536078016801804,-0.0004907645418659734,0.0007961253220339914,0.00030536078016801804,-0.0004907645418659734,0.0007961253220339914,2000.0,True,-0.0007621255832386299,-0.00023108474224730198,0.0005984058333298646,0.0009636684555054474,-2.1855368599665855e-05,0.000599636869097747
electricity_transfer,standard,SHIFT_POINT,EQUAL,19,0.004638671875,SCORED,0.6684890403354397,0.6687563527722787,0.039971573463337684,-0.7000410036592508,0.6021666782657514,0.00026731243683908446,0.0,0.00026731243683908446,1.239974682603175e-06,0.0,1.239974682603175e-06,2000.0,True,0.0,0.0,-0.0029297444780763153,0.0027746924082847177,-0.0029297444780763153,0.0027746924082847177
electricity_transfer,standard,SHIFT_POINT,DIFFERENT,4077,0.995361328125,SCORED,0.3335347596815887,0.33384029777804897,0.09152223338340093,-0.008123219962599126,0.1797497229286393,0.0003055380964602783,-0.0004930516466723212,0.0007985897431325994,0.00030412080548548697,-0.0004907645418659798,0.0007948853473514668,2000.0,True,-0.0007657521183462787,-0.00023193450571798102,0.0005982557247664076,0.0009668161404986595,-2.7649501049664682e-05,0.0006049871436472812
electricity_transfer,standard,FAULT,ALL,24576,1.0,SCORED,0.2584063917043225,0.258003025830345,-0.15634152842949334,-0.19159134365170138,-0.12301768187827469,-0.00040336587397749035,-0.00011294343029855103,-0.0002904224436789393,-0.00040336587397749035,-0.00011294343029855103,-0.0002904224436789393,2000.0,True,-0.00015856839839939045,-6.564229504456358e-05,-0.00039279061728806215,-0.00019327432436097027,-0.0004941041423685121,-0.00032003155710190955
electricity_transfer,standard,FAULT,EQUAL,386,0.015706380208333332,SCORED,0.551356146543819,0.5481801669055927,-0.5793678483762665,-0.7650424165198944,-0.4219947545207949,-0.003175979638226356,0.0,-0.003175979638226356,-4.98831437319081e-05,0.0,-4.98831437319081e-05,2000.0,True,0.0,0.0,-0.004214353434899359,-0.0022110603744755005,-0.004214353434899359,-0.0022110603744755005
electricity_transfer,standard,FAULT,DIFFERENT,24190,0.9842936197916666,SCORED,0.2537317904075865,0.25337266715093004,-0.14173717342704784,-0.17870376583001557,-0.10766379990046822,-0.0003591232566564351,-0.000114745669409555,-0.0002443775872468801,-0.0003534827302457343,-0.0001129434302985488,-0.00024053929994718545,2000.0,True,-0.00016085963423510022,-6.673401018363855e-05,-0.0003462892060880879,-0.0001473639876612365,-0.000450943943394104,-0.0002734362868164135
electricity_transfer,shape,STEP6_D17,ALL,2048,1.0,SCORED,0.3983451829792126,0.4007366569610138,0.5967694595091277,0.5180056642952346,0.6764165738102464,0.002391473981801173,-4.6868947687794815e-05,0.002438342929488968,0.002391473981801173,-4.6868947687794815e-05,0.002438342929488968,2000.0,True,-0.00014764813783344765,4.957845531878409e-05,0.0021096258325916154,0.0027530355491860703,0.0020360645400179346,0.0027560867747188564
electricity_transfer,shape,STEP6_D17,EQUAL,1393,0.68017578125,SCORED,0.3677536596244521,0.3703082510999818,0.6898554023415326,0.5889291979189474,0.7855518611217462,0.002554591475529666,0.0,0.002554591475529666,0.001737571252642981,0.0,0.001737571252642981,2000.0,True,0.0,0.0,0.002182568403923224,0.002891410080374708,0.002182568403923224,0.002891410080374708
electricity_transfer,shape,STEP6_D17,DIFFERENT,655,0.31982421875,SCORED,0.46340471280086354,0.4654492819448574,0.43926786941226315,0.31880690382178667,0.5665025956351712,0.0020445691439938685,-0.00014654596162522182,0.0021911151056190903,0.0006539027291581952,-4.686894768775405e-05,0.0007007716768459493,2000.0,True,-0.0004721676231019094,0.0001550683694503368,0.001662448078331854,0.002724755323396283,0.0014738730365900122,0.0026934396190776123
electricity_transfer,shape,STEP6_D63,ALL,2048,1.0,SCORED,0.3488012095671705,0.3487129182850121,-0.025319188802241932,-0.08125519049598517,0.024237979258644172,-8.829128215837034e-05,0.00011076777910970503,-0.00019905906126807538,-8.829128215837034e-05,0.00011076777910970503,-0.00019905906126807538,2000.0,True,-2.829838772471088e-05,0.000250216313282739,-0.00035959407062398434,-4.645916657673102e-05,-0.0002787820555412754,8.51296576504803e-05
electricity_transfer,shape,STEP6_D63,EQUAL,1304,0.63671875,SCORED,0.33583465921116334,0.3356179603708423,-0.06456711675431048,-0.12443917627604661,-0.005285694640941406,-0.00021669884032105013,0.0,-0.00021669884032105013,-0.00013797621473566864,0.0,-0.00013797621473566864,2000.0,True,0.0,0.0,-0.0004084118078756985,-1.8172623457004107e-05,-0.0004084118078756985,-1.8172623457004107e-05
electricity_transfer,shape,STEP6_D63,DIFFERENT,744,0.36328125,SCORED,0.37152752900834435,0.37166429613457846,0.03679856463387754,-0.09388273332715635,0.15001794348626277,0.00013676712623411635,0.0003049091553988248,-0.00016814202916470844,4.968493257723758e-05,0.00011076777910972932,-6.108284653249174e-05,2000.0,True,-7.706852887527509e-05,0.0006750254203538278,-0.00044059458623971757,9.55821541004771e-05,-0.0003444071220861794,0.0005690798259993916
electricity_transfer,shape,STEP12_D17,ALL,2048,1.0,SCORED,0.5416414193416109,0.548564587839196,1.262051661930197,1.1640465661471402,1.3591498399226258,0.006923168497585119,0.00013378782724354776,0.0067893806703415716,0.006923168497585119,0.00013378782724354776,0.0067893806703415716,2000.0,True,4.565640938593435e-05,0.00022597255233462588,0.006266615930510361,0.007313458299691358,0.0063750783832376865,0.00747149825146407
electricity_transfer,shape,STEP12_D17,EQUAL,1394,0.6806640625,SCORED,0.5392353518051349,0.547564734243741,1.5211685336364855,1.389751714620706,1.6429346986094295,0.008329382438606037,0.0,0.008329382438606037,0.005669511288777742,0.0,0.005669511288777742,2000.0,True,0.0,0.0,0.007584991763004803,0.00901267647036884,0.007584991763004803,0.00901267647036884
electricity_transfer,shape,STEP12_D17,DIFFERENT,654,0.3193359375,SCORED,0.5467699486166068,0.5506957742490799,0.7128846481210593,0.6003852125106701,0.8388585871510281,0.003925825632473123,0.00041895637644451256,0.0035068692560286108,0.0012536572088073352,0.00013378782724351133,0.0011198693815638238,2000.0,True,0.00014741851003848144,0.0006975697176630477,0.0030107225357308685,0.004032832216608373,0.0033226153234604703,0.00459996216595617
electricity_transfer,shape,STEP12_D63,ALL,2048,1.0,SCORED,0.41685874703094344,0.4154463630641185,-0.3399678255474381,-0.38865654930420435,-0.2911784525181755,-0.0014123839668249705,-5.763658869628596e-05,-0.0013547473781286845,-0.0014123839668249705,-5.763658869628596e-05,-0.0013547473781286845,2000.0,True,-9.180319328236791e-05,-2.858294136764835e-05,-0.0015577722362931207,-0.001153810171297641,-0.0016181410346177815,-0.0012115956223142017
electricity_transfer,shape,STEP12_D63,EQUAL,1610,0.7861328125,SCORED,0.3971527866176547,0.39544380320298406,-0.4321684651089175,-0.49368579554184,-0.3670440229137034,-0.0017089834146706284,0.0,-0.0017089834146706284,-0.0013434879382908749,0.0,-0.0013434879382908749,2000.0,True,0.0,0.0,-0.0019331268545359688,-0.0014712572908898243,-0.0019331268545359688,-0.0014712572908898243
electricity_transfer,shape,STEP12_D63,DIFFERENT,438,0.2138671875,SCORED,0.48929389832180004,0.4889717543344978,-0.06588192149068473,-0.14964754576425432,0.006749133537001783,-0.0003221439873022369,-0.000269497108790151,-5.264687851208594e-05,-6.889602853436512e-05,-5.763658869633112e-05,-1.1259439838034004e-05,2000.0,True,-0.0004345932010769701,-0.00012981498389727302,-0.00037221142753378,0.00024828662222015465,-0.000746685424984958,3.0861123228233e-05
electricity_transfer,shape,STEP8_D31,ALL,2048,1.0,SCORED,0.363569948135557,0.36418291041478823,0.1683116537602225,0.10841571877203193,0.22528945137780393,0.0006129622792312439,-2.0759389848912235e-05,0.0006337216690801561,0.0006129622792312439,-2.0759389848912235e-05,0.0006337216690801561,2000.0,True,-7.85571773554171e-05,3.298067714056495e-05,0.0004411509934608572,0.0008229613524698014,0.0003966317851733209,0.0008189529537363582
electricity_transfer,shape,STEP8_D31,EQUAL,1450,0.7080078125,SCORED,0.33473848936548894,0.3353511579403314,0.1826946352609382,0.1077624935717969,0.2580095688741313,0.0006126685748424343,0.0,0.0006126685748424343,0.00043377413746168445,0.0,0.00043377413746168445,2000.0,True,0.0,0.0,0.0003526342593417178,0.0008681252081469553,0.0003526342593417178,0.0008681252081469553
electricity_transfer,shape,STEP8_D31,DIFFERENT,598,0.2919921875,SCORED,0.43347900368170905,0.43409267812041136,0.14136945164785475,0.04793456601979912,0.2244585379208938,0.0006136744387023052,-7.109570302807344e-05,0.0006847701417303786,0.00017918814176952076,-2.075938984901754e-05,0.0001999475316185383,2000.0,True,-0.0002703770244429617,0.00011155901995744388,0.00042371431306686,0.0009130370986717011,0.00020984991702306527,0.000965181549742161
electricity_transfer,shape,STEP8_D33,ALL,2048,1.0,SCORED,0.37077261643695425,0.3719881450636977,0.3267654205849291,0.26401477126880624,0.3869709817777228,0.0012155286267434562,-2.503469179446216e-05,0.0012405633185379183,0.0012155286267434562,-2.503469179446216e-05,0.0012405633185379183,2000.0,True,-7.257140439180798e-05,2.0790480905254132e-05,0.001036385613029197,0.0014421593657638842,0.0010007359185967679,0.0014216115262970115
electricity_transfer,shape,STEP8_D33,EQUAL,1459,0.71240234375,SCORED,0.3466262251692008,0.34808884536913043,0.42018588627240616,0.33612523450453596,0.5033281753673055,0.001462620199929654,0.0,0.001462620199929654,0.0010419740584459792,0.0,0.0010419740584459792,2000.0,True,0.0,0.0,0.0011914707321113896,0.001729331004260473,0.0011914707321113896,0.001729331004260473
electricity_transfer,shape,STEP8_D33,DIFFERENT,589,0.28759765625,SCORED,0.43058515439901246,0.43118861748198906,0.13995338896017895,0.05691499544334566,0.22031502631814273,0.0006034630829765963,-8.704762104425057e-05,0.0006905107040208469,0.00017355456829746838,-2.503469179446464e-05,0.000198589260091933,2000.0,True,-0.00025733432445312,7.155667037398933e-05,0.0004154616484599159,0.0009457053879867491,0.0002516434441950613,0.0009371770543015175
electricity_transfer,shape,RAMP8_D32,ALL,2048,1.0,SCORED,0.882371702003193,0.8818883463369657,-0.05480916810332026,-0.16378538232854067,0.05368075071505798,-0.0004833556662273697,0.00018463917652133954,-0.0006679948427487092,-0.0004833556662273697,0.00018463917652133954,-0.0006679948427487092,2000.0,True,8.103127623882294e-05,0.0002808788814244761,-0.0016303028017782648,0.0003090920088101702,-0.001439367806750702,0.00047582234030224205
electricity_transfer,shape,RAMP8_D32,EQUAL,1432,0.69921875,SCORED,0.8996413440199995,0.8980195290554733,-0.18059907519294427,-0.30892214788720396,-0.054768547603972796,-0.0016218149645261803,0.0,-0.0016218149645261803,-0.0011340034322272902,0.0,-0.0011340034322272902,2000.0,True,0.0,0.0,-0.00281366898714793,-0.0004884575668353043,-0.00281366898714793,-0.0004884575668353043
electricity_transfer,shape,RAMP8_D32,DIFFERENT,616,0.30078125,SCORED,0.8422253913407473,0.8443885839134215,0.2561844882658981,0.12639575577394452,0.37692566003254824,0.0021631925726742773,0.0006138653141483652,0.0015493272585259121,0.000650647765999685,0.00018463917652118797,0.000466008589478497,2000.0,True,0.0002783231179309967,0.0009158547718467271,0.0005194099880162298,0.002526584806182953,0.0010652718720087773,0.0032298952760039697
electricity_transfer,shape,PULSE8_D32,ALL,2048,1.0,SCORED,7.064277312020452,7.060497097046711,-0.05354035164637505,-0.05629576566434369,-0.05117588643587301,-0.003780214973740925,-0.0003848473906384875,-0.0033953675831024377,-0.003780214973740925,-0.0003848473906384875,-0.0033953675831024377,2000.0,True,-0.0004874124479708142,-0.00029704123239314705,-0.0035822180569523134,-0.0031976617117548956,-0.003977991662835523,-0.0035813454858586004
electricity_transfer,shape,PULSE8_D32,EQUAL,1451,0.70849609375,SCORED,7.9392758917102695,7.934948954593398,-0.054530119117734976,-0.05660111368952225,-0.05241989940717451,-0.0043269371168710435,0.0,-0.0043269371168710435,-0.0030656180452050216,0.0,-0.0030656180452050216,2000.0,True,0.0,0.0,-0.004530589232725912,-0.004116195380262933,-0.004530589232725912,-0.004116195380262933
electricity_transfer,shape,PULSE8_D32,DIFFERENT,597,0.29150390625,SCORED,4.937605722188077,4.935154307599059,-0.04967250132874579,-0.060742474157020054,-0.039749892060849674,-0.002451414589017986,-0.0013202134941829868,-0.0011312010948349993,-0.0007145969285369813,-0.0003848473906383023,-0.000329749537898679,2000.0,True,-0.001626990940628259,-0.0010696221691623433,-0.0014764473527800082,-0.0007907682444773024,-0.0030121160982409466,-0.0019422071111004247
electricity_transfer,shape,PAIRED_SHIFT8_D32,ALL,2048,1.0,SCORED,0.35971102658328086,0.36029494643445464,0.16206717772546675,0.11174521466500442,0.2117090788904477,0.0005839198511737864,-2.5800312626611532e-06,0.0005864998824364476,0.0005839198511737864,-2.5800312626611532e-06,0.0005864998824364476,2000.0,True,-5.5387111772146196e-05,4.533145835793473e-05,0.0004267801764711719,0.0007456442015325587,0.00040844374277527464,0.0007560541128228223
electricity_transfer,shape,PAIRED_SHIFT8_D32,EQUAL,1451,0.70849609375,SCORED,0.33199433946924856,0.3325899417094473,0.179080051891356,0.11575235188856947,0.2456989882536245,0.0005956022401987227,0.0,0.0005956022401987227,0.0004219818606095442,0.0,0.0004219818606095442,2000.0,True,0.0,0.0,0.00038722090985764124,0.0008121829523582882,0.00038722090985764124,0.0008121829523582882
electricity_transfer,shape,PAIRED_SHIFT8_D32,DIFFERENT,597,0.29150390625,SCORED,0.4270760399877381,0.4276315659587187,0.12990761562121644,0.04141437159586425,0.21238067048674367,0.0005555259709806304,-8.850760512629785e-06,0.0005643767314932602,0.0001619379905641779,-2.580031262714835e-06,0.00016451802182689272,2000.0,True,-0.0001896654424075099,0.00015142620377499302,0.0002949255121266786,0.0008045324018347265,0.00018212160671691457,0.000890610303265543
ettm1,standard,REFERENCE,ALL,1024,1.0,SCORED,0.4065125572690387,0.4064687072394428,-0.010788045626863862,-0.124621510359324,0.09949825691157846,-4.3850029595893236e-05,-0.00020545899139751134,0.0001616089618016181,-4.3850029595893236e-05,-0.00020545899139751134,0.0001616089618016181,2000.0,True,-0.00038431667583872927,-2.413616546233583e-05,-0.000207499207639842,0.0005652924159796338,-0.0004925726406804706,0.0003993893729642715
ettm1,standard,REFERENCE,EQUAL,450,0.439453125,SCORED,0.34162994818843995,0.3416629681948404,0.009664496733396977,-0.06713164853865972,0.09076070471443588,3.302000640043046e-05,0.0,3.302000640043046e-05,1.4510745000189166e-05,0.0,1.4510745000189166e-05,2000.0,True,0.0,0.0,-0.0002253435302140047,0.00035452256628145935,-0.0002253435302140047,0.00035452256628145935
ettm1,standard,REFERENCE,DIFFERENT,574,0.560546875,SCORED,0.45737871421375903,0.4572746002186607,-0.0227683748558416,-0.18433842018098667,0.14679259703331557,-0.00010411399509835384,-0.00036653311357323637,0.00026241911847488253,-5.836077459614756e-05,-0.00020545899139749773,0.00014709821680135017,2000.0,True,-0.0006633556868405755,-4.669967862892614e-05,-0.000336654152264456,0.0009674734427316379,-0.0008127048065279862,0.0006819350104471041
ettm1,standard,POINT4,ALL,1024,1.0,SCORED,0.40713239738975554,0.40714971295924646,0.0042528752789872115,-0.09721515164065886,0.10620243972823155,1.7315569490916616e-05,-0.00016809282010840643,0.00018540838959932304,1.7315569490916616e-05,-0.00016809282010840643,0.00018540838959932304,2000.0,True,-0.0003327531992467457,-1.61827822904158e-05,-0.00017512222821524577,0.00059319945924722,-0.0003865557579548026,0.0004437744840370787
ettm1,standard,POINT4,EQUAL,10,0.009765625,SCORED,0.4820100837546231,0.4820793897177511,0.01437646259230263,-0.1110882231559357,0.2549536059143158,6.930596312798576e-05,0.0,6.930596312798576e-05,6.768160461717359e-07,0.0,6.768160461717359e-07,2000.0,True,0.0,0.0,-0.0006442018287953641,0.0008136798363396202,-0.0006442018287953641,0.0008136798363396202
ettm1,standard,POINT4,DIFFERENT,1014,0.990234375,SCORED,0.40639395866820854,0.4064107615119239,0.004134448520221046,-0.0985523027152152,0.10688179666501618,1.6802843715357785e-05,-0.00016975054022783098,0.00018655338394318877,1.6638753444699994e-05,-0.00016809282010841857,0.00018473157355311856,2000.0,True,-0.00033714476800555254,-1.627583617453896e-05,-0.00018018247628852555,0.0006015061226260776,-0.0003908447786844779,0.0004414422010174132
ettm1,standard,POINT8,ALL,1024,1.0,SCORED,0.40895195179058347,0.40909937340840924,0.03603564987096908,-0.09203286715799619,0.18900614600434598,0.00014742161782577146,-6.0048277765012426e-05,0.00020746989559078388,0.00014742161782577146,-6.0048277765012426e-05,0.00020746989559078388,2000.0,True,-0.00035022701292794224,0.00037793666335999274,-9.774663270513615e-05,0.0005045362460866939,-0.00036584183055959755,0.0007928911368100935
ettm1,standard,POINT8,EQUAL,0,0.0,EMPTY_INPUT_STRATUM,,,,,,,,,,,,,,,,,,,
ettm1,standard,POINT8,DIFFERENT,1024,1.0,SCORED,0.40895195179058347,0.40909937340840924,0.03603564987096908,-0.09203286715799619,0.18900614600434598,0.00014742161782577146,-6.0048277765012426e-05,0.00020746989559078388,0.00014742161782577146,-6.0048277765012426e-05,0.00020746989559078388,2000.0,True,-0.00035022701292794224,0.00037793666335999274,-9.774663270513615e-05,0.0005045362460866939,-0.00036584183055959755,0.0007928911368100935
ettm1,standard,POINT16,ALL,1024,1.0,SCORED,0.41266588784513014,0.41265808147007355,-0.0018917295957932012,-0.08003521816595749,0.0742449115893004,-7.806375056595982e-06,-0.00019763880192941174,0.00018983242687281576,-7.806375056595982e-06,-0.00019763880192941174,0.00018983242687281576,2000.0,True,-0.00035319268514279396,-4.083136033857185e-05,-9.016225903873479e-05,0.0004570192242343547,-0.00032499839672459204,0.0003206886585751313
ettm1,standard,POINT16,EQUAL,1,0.0009765625,SCORED,0.5908296737540978,0.5892371038988217,-0.27027657368121627,-0.27027657368121627,-0.27027657368121627,-0.0015925698552761158,0.0,-0.0015925698552761158,-1.5552439992930819e-06,0.0,-1.5552439992930819e-06,1315.0,True,0.0,0.0,-0.0015925698552761158,-0.0015925698552761158,-0.0015925698552761158,-0.0015925698552761158
ettm1,standard,POINT16,DIFFERENT,1023,0.9990234375,SCORED,0.41249172969663656,0.4124854724549918,-0.0015169604901554834,-0.07998161890045319,0.07456767425604222,-6.2572416447692625e-06,-0.00019783199723918954,0.00019157475559442028,-6.2511310572255425e-06,-0.00019763880192938564,0.0001913876708721601,2000.0,True,-0.0003534389168783639,-4.083236853902413e-05,-9.016225903873479e-05,0.0004590327297209088,-0.0003239922579466994,0.0003217127765721734
ettm1,standard,BURST4,ALL,1024,1.0,SCORED,0.41799671216777434,0.4181109892384513,0.02733175487329431,-0.060491681581111845,0.10694821996811127,0.00011427707067696025,-0.00013515968018662505,0.0002494367508635853,0.00011427707067696025,-0.00013515968018662505,0.0002494367508635853,2000.0,True,-0.00029397041439105793,4.2984026836686926e-05,-4.067960221028899e-05,0.0005323638042685859,-0.00024642201049808324,0.0004643123026019213
