panel,kind,stage,condition,baseline,TRP_nmae,baseline_nmae,gain_pct,ci_low,ci_high,bonferroni4_low,bonferroni4_high,both_seeds_positive,primary_family
electricity_transfer,shape,fixed1024,STEP6_D17,MAG_ONLY,0.43158842233610767,0.39727869436894603,-8.63618624745548,-9.584288766193712,-7.824493110915368,-9.841575812464834,-7.572086123932528,False,False
electricity_transfer,shape,fixed1024,STEP6_D63,PLAIN,0.34227293324863084,0.33385848187334854,-2.520364715033474,-2.8319948086549758,-2.1956014046138916,-2.9121190577281655,-2.1194468725806535,False,False
electricity_transfer,shape,fixed1024,STEP6_D63,ANCHOR,0.34227293324863084,0.3422712594226346,-0.0004890349248443115,-0.0014525349331484527,0.0006030995793732115,-0.0016555537472859316,0.0008947135237814832,False,False
electricity_transfer,shape,fixed1024,STEP6_D63,SHUFFLE,0.34227293324863084,0.3427412353997946,0.13663431848739416,0.11993007704369119,0.15297162113011853,0.11639076020330007,0.1582489017389855,False,False
electricity_transfer,shape,fixed1024,STEP6_D63,IDEAL,0.34227293324863084,0.3270398982276508,-4.657852177527411,-6.525074029909309,-2.8913812964093295,-7.0301533845625395,-2.5227902025039466,False,False
electricity_transfer,shape,fixed1024,STEP6_D63,B0,0.34227293324863084,0.34227879766610836,0.0017133452371309588,0.0008385612201383674,0.0026317448918269926,0.0006014430014000122,0.0028310839545524907,True,False
electricity_transfer,shape,fixed1024,STEP6_D63,C3,0.34227293324863084,0.3389050409094418,-0.9937569326651019,-1.5368283319985265,-0.49896150504948117,-1.6467178871905956,-0.3415848802603797,False,False
electricity_transfer,shape,fixed1024,STEP6_D63,MAG_ONLY,0.34227293324863084,0.3390098049478309,-0.9625468801122361,-1.5267035105281412,-0.4504313440792094,-1.6373480252814108,-0.30444730820175614,False,False
electricity_transfer,shape,fixed1024,STEP8_D31,PLAIN,0.4001890276292078,0.3830118797759049,-4.4847558940869,-5.593742680088868,-3.4453003862402225,-5.887542681480578,-3.1502694223621583,False,False
electricity_transfer,shape,fixed1024,STEP8_D31,ANCHOR,0.4001890276292078,0.40020903131718305,0.004998309985504434,0.004162726683765439,0.005799561639976969,0.003973944379427122,0.00603357773008982,False,False
electricity_transfer,shape,fixed1024,STEP8_D31,SHUFFLE,0.4001890276292078,0.39866625417533885,-0.3819669806311765,-0.41933139325587343,-0.3472862419901446,-0.42737633691059235,-0.3370572129205801,False,False
electricity_transfer,shape,fixed1024,STEP8_D31,IDEAL,0.4001890276292078,0.36273130945238696,-10.326574299133572,-13.295318692974396,-7.780514632330117,-14.063460279669497,-7.066532934191382,False,False
electricity_transfer,shape,fixed1024,STEP8_D31,B0,0.4001890276292078,0.400199667298946,0.002658590350657075,0.0019794579464371687,0.00335833449625733,0.0018068166453952261,0.0035729846038216194,False,False
electricity_transfer,shape,fixed1024,STEP8_D31,C3,0.4001890276292078,0.36974874759172327,-8.23269321011919,-9.730437802884172,-6.8323206808543,-10.14660162813073,-6.506017037595825,False,False
