panel,kind,stage,arm,seed,step,condition,nmae,mae,pinball
electricity,standard,selected,B0,81552,512,POINT4,0.166434772362149,10.832962427048187,0.13846263642144688
electricity,standard,selected,B0,81552,512,POINT8,0.16780233712429604,10.920670179453737,0.13942394907304376
electricity,standard,selected,B0,81552,512,REFERENCE,0.16583180785731813,10.775621320761275,0.13804439184618267
electricity,standard,selected,B0,81552,512,SHIFT4,0.19013963598199893,12.415619614177716,0.15611649357395163
electricity,standard,selected,B0,81552,512,SHIFT8,0.21173237594266703,13.693095322690507,0.1745076336205441
electricity,standard,selected,B0,81552,512,SHIFT_POINT,0.19397922357090322,12.605012140851924,0.15940533343687283
electricity,standard,selected,C3,81551,768,BURST16,0.1777854069805268,11.891835562997585,0.14797921769550623
electricity,standard,selected,C3,81551,768,BURST4,0.17007410095673053,11.156109856354306,0.14127595225355025
electricity,standard,selected,C3,81551,768,BURST8,0.17960613445699813,12.193158506015607,0.14941192333004732
electricity,standard,selected,C3,81551,768,FAULT,0.1728421641129205,11.417387383409732,0.14370799782099777
electricity,standard,selected,C3,81551,768,POINT16,0.17104560266798138,11.18628117161279,0.14185202007429615
electricity,standard,selected,C3,81551,768,POINT4,0.16838752774103136,10.984823139820946,0.14030696048419575
electricity,standard,selected,C3,81551,768,POINT8,0.1701542118742548,11.092116063657159,0.14142191308839092
electricity,standard,selected,C3,81551,768,REFERENCE,0.1675442325905699,10.910588315367932,0.13972787445939758
electricity,standard,selected,C3,81551,768,SHIFT4,0.18950369926989694,12.523301405395413,0.15527388266211326
electricity,standard,selected,C3,81551,768,SHIFT8,0.20122481416988133,13.244901565411174,0.16544080396384225
electricity,standard,selected,C3,81551,768,SHIFT_POINT,0.1946615139123658,12.805725963097945,0.15925121669743178
electricity,standard,selected,C3,81552,768,BURST16,0.17597149246588747,11.748293803633715,0.14618014521229317
electricity,standard,selected,C3,81552,768,BURST4,0.16891591438788445,11.07846547315421,0.1402177744852405
electricity,standard,selected,C3,81552,768,BURST8,0.17805907156351627,12.139635007617471,0.1482447381438547
electricity,standard,selected,C3,81552,768,FAULT,0.1711469339711502,11.314824916989892,0.14223684873773787
electricity,standard,selected,C3,81552,768,POINT16,0.16887446805773837,11.052035736131074,0.14018337885426457
electricity,standard,selected,C3,81552,768,POINT4,0.1668756511403832,10.891607251869573,0.1388765971988637
electricity,standard,selected,C3,81552,768,POINT8,0.16818500621149132,10.978912229533307,0.13971845853191062
electricity,standard,selected,C3,81552,768,REFERENCE,0.16616170999686328,10.82763075720868,0.13843578511980587
electricity,standard,selected,C3,81552,768,SHIFT4,0.18875601381224014,12.443998660029894,0.15480628545221334
electricity,standard,selected,C3,81552,768,SHIFT8,0.20219362089667936,13.059756855757097,0.16645208398704736
electricity,standard,selected,C3,81552,768,SHIFT_POINT,0.1922021980869313,12.658851333958616,0.1576583106977823
electricity,standard,selected,IDEAL,81551,512,BURST16,0.1828762439084111,12.422752945469256,0.15270947770918947
electricity,standard,selected,IDEAL,81551,512,BURST4,0.1700059579361982,11.215453969292867,0.1419067531291405
electricity,standard,selected,IDEAL,81551,512,BURST8,0.17996881418339558,12.314203808735328,0.15093394073130934
electricity,standard,selected,IDEAL,81551,512,FAULT,0.1735083318720501,11.552525426963257,0.14502689281253392
electricity,standard,selected,IDEAL,81551,512,POINT16,0.17070471261650386,11.231280428277387,0.1422410370133784
electricity,standard,selected,IDEAL,81551,512,POINT4,0.16802945875592099,11.015453756961506,0.14073783028427095
electricity,standard,selected,IDEAL,81551,512,POINT8,0.16946480383187087,11.116007653043198,0.14163231800791487
electricity,standard,selected,IDEAL,81551,512,REFERENCE,0.167071996847947,10.937160566245439,0.14024802204373468
electricity,standard,selected,IDEAL,81551,512,SHIFT4,0.18802965835229224,12.550774571129192,0.15622495305501138
electricity,standard,selected,IDEAL,81551,512,SHIFT8,0.2001398221017803,13.43974453769479,0.1663240351242365
electricity,standard,selected,IDEAL,81551,512,SHIFT_POINT,0.19197112906634775,12.871349498614645,0.1583425468397076
electricity,standard,selected,IDEAL,81552,512,BURST16,0.18249557030425947,12.353435894714494,0.15147756134390258
electricity,standard,selected,IDEAL,81552,512,BURST4,0.1698023544255861,11.14179557315947,0.14076946684661956
electricity,standard,selected,IDEAL,81552,512,BURST8,0.18001479938736803,12.29073822110513,0.14993032536179826
electricity,standard,selected,IDEAL,81552,512,FAULT,0.17312607309125924,11.471746529930291,0.14370721495776284
electricity,standard,selected,IDEAL,81552,512,POINT16,0.17016914928745966,11.114954374548688,0.1409143467124238
electricity,standard,selected,IDEAL,81552,512,POINT4,0.1674518798993837,10.9097678804319,0.1391151464259809
electricity,standard,selected,IDEAL,81552,512,POINT8,0.16882268524349847,11.019787235622061,0.1400364430558519
electricity,standard,selected,IDEAL,81552,512,REFERENCE,0.1667142722197487,10.835286233370425,0.13884305035026168
electricity,standard,selected,IDEAL,81552,512,SHIFT4,0.18793280302888088,12.486890986882228,0.1546892002073118
electricity,standard,selected,IDEAL,81552,512,SHIFT8,0.20017661067845022,13.204153403106995,0.1651901414774389
electricity,standard,selected,IDEAL,81552,512,SHIFT_POINT,0.19117867636814037,12.772640860062475,0.15656677416948725
electricity,standard,selected,MAG_ONLY,81551,768,BURST16,0.17765027456903001,11.87992848488284,0.14787460150378864
electricity,standard,selected,MAG_ONLY,81551,768,BURST4,0.17005895223157602,11.154980165476445,0.14123794438959753
electricity,standard,selected,MAG_ONLY,81551,768,BURST8,0.17956678607337842,12.187705173753784,0.1493764996947622
electricity,standard,selected,MAG_ONLY,81551,768,FAULT,0.17279266810553473,11.412154551654263,0.14365430007694907
electricity,standard,selected,MAG_ONLY,81551,768,POINT16,0.1709991345245697,11.181413919992337,0.14179734885556092
electricity,standard,selected,MAG_ONLY,81551,768,POINT4,0.16836168083364886,10.980852925873478,0.140267218150016
electricity,standard,selected,MAG_ONLY,81551,768,POINT8,0.17011918040100535,11.088046639946697,0.14137218786796915
electricity,standard,selected,MAG_ONLY,81551,768,REFERENCE,0.1675246167036819,10.905884707943187,0.139686709457596
electricity,standard,selected,MAG_ONLY,81551,768,SHIFT4,0.18951514161766686,12.529905634088921,0.15527086203970222
electricity,standard,selected,MAG_ONLY,81551,768,SHIFT8,0.20107860279960618,13.228403467783092,0.16528688580901454
electricity,standard,selected,MAG_ONLY,81551,768,SHIFT_POINT,0.1948228950883304,12.821578958851703,0.15937710916379738
electricity,standard,selected,MAG_ONLY,81552,768,BURST16,0.17605497513898477,11.757282738217327,0.14629892835201644
electricity,standard,selected,MAG_ONLY,81552,768,BURST4,0.1690587540393005,11.087891677641892,0.1403199078916438
electricity,standard,selected,MAG_ONLY,81552,768,BURST8,0.17816976161134337,12.150794851124374,0.14833321372384262
electricity,standard,selected,MAG_ONLY,81552,768,FAULT,0.17124318181103884,11.321626302444807,0.14231546271785525
electricity,standard,selected,MAG_ONLY,81552,768,POINT16,0.16894445841139932,11.055190583669173,0.14022694915501074
electricity,standard,selected,MAG_ONLY,81552,768,POINT4,0.1669542799996041,10.89476408786868,0.13892709650850818
electricity,standard,selected,MAG_ONLY,81552,768,POINT8,0.168276861665601,10.9838338761474,0.1397866806761097
electricity,standard,selected,MAG_ONLY,81552,768,REFERENCE,0.16625464002449933,10.832169518223964,0.1384989046761379
electricity,standard,selected,MAG_ONLY,81552,768,SHIFT4,0.1888051048091325,12.441669282566979,0.15479253864975345
electricity,standard,selected,MAG_ONLY,81552,768,SHIFT8,0.20176955547188408,13.034696440498646,0.16612101255695666
electricity,standard,selected,MAG_ONLY,81552,768,SHIFT_POINT,0.19221696626317114,12.650880182632125,0.1576496320374436
electricity,standard,selected,PLAIN,81551,512,BURST16,0.1775759610397823,11.866963312484586,0.14781318883854452
electricity,standard,selected,PLAIN,81551,512,BURST4,0.16984625181059085,11.135385780464276,0.14106060488141606
electricity,standard,selected,PLAIN,81551,512,BURST8,0.17924923407735602,12.159314690328756,0.14911696103113145
electricity,standard,selected,PLAIN,81551,512,FAULT,0.1725517992898465,11.390754306366338,0.1434715147481457
electricity,standard,selected,PLAIN,81551,512,POINT16,0.1706895472212371,11.152300270878186,0.14162500177833404
electricity,standard,selected,PLAIN,81551,512,POINT4,0.16809097705759404,10.963179940830742,0.14002225086903472
electricity,standard,selected,PLAIN,81551,512,POINT8,0.16985882453251872,11.067381843211479,0.14119108109041345
electricity,standard,selected,PLAIN,81551,512,REFERENCE,0.16723609175491724,10.886262221698416,0.13944147691257822
electricity,standard,selected,PLAIN,81551,512,SHIFT4,0.18927886158799068,12.46607693043924,0.1551768147431644
electricity,standard,selected,PLAIN,81551,512,SHIFT8,0.20165933133965336,13.295056910871223,0.1660588297696244
electricity,standard,selected,PLAIN,81551,512,SHIFT_POINT,0.19468747026963257,12.78438842485545,0.15933089205506368
electricity,standard,selected,PLAIN,81552,1024,BURST16,0.17619067186346601,11.757388020345388,0.14640134227191082
electricity,standard,selected,PLAIN,81552,1024,BURST4,0.16866568095964102,11.052302254734968,0.14022960832975515
electricity,standard,selected,PLAIN,81552,1024,BURST8,0.1780027290733955,12.148431695171894,0.1484274520526521
electricity,standard,selected,PLAIN,81552,1024,FAULT,0.1710933026205127,11.307125154036234,0.1423769918570104
electricity,standard,selected,PLAIN,81552,1024,POINT16,0.168978733893317,11.047385553902132,0.14046878994416412
electricity,standard,selected,PLAIN,81552,1024,POINT4,0.16673550962385342,10.876613025473489,0.13895759374290254
electricity,standard,selected,PLAIN,81552,1024,POINT8,0.16798649030940324,10.960630374589527,0.13977716480067756
electricity,standard,selected,PLAIN,81552,1024,REFERENCE,0.1659924363419048,10.811656995298108,0.13849714742974747
electricity,standard,selected,PLAIN,81552,1024,SHIFT4,0.18890730360053112,12.406712028523167,0.15498297717745185
electricity,standard,selected,PLAIN,81552,1024,SHIFT8,0.20714878098012218,13.381815998308547,0.1704312347660338
electricity,standard,selected,PLAIN,81552,1024,SHIFT_POINT,0.1924038526141119,12.620530022530483,0.15785919917330352
electricity,standard,selected,SHUFFLE,81551,768,BURST16,0.1762805922049244,11.748024379332492,0.14681627972749803
electricity,standard,selected,SHUFFLE,81551,768,BURST4,0.16960307150846726,11.1494848861621,0.14095174085149442
electricity,standard,selected,SHUFFLE,81551,768,BURST8,0.17872215443790337,12.143951961046696,0.14889574273748932
electricity,standard,selected,SHUFFLE,81551,768,FAULT,0.1721355494755131,11.376614251211018,0.14321943130863424
electricity,standard,selected,SHUFFLE,81551,768,POINT16,0.170270235734305,11.147314400521282,0.14131786592295315
electricity,standard,selected,SHUFFLE,81551,768,POINT4,0.1681740565297422,10.98446732579032,0.14013752759494136
electricity,standard,selected,SHUFFLE,81551,768,POINT8,0.16976318643773636,11.086442554413225,0.1411974310174292
electricity,standard,selected,SHUFFLE,81551,768,REFERENCE,0.1672117332957065,10.900699719233671,0.13947463269915672
electricity,standard,selected,SHUFFLE,81551,768,SHIFT4,0.19244097148219022,12.819268793398608,0.1575710504998766
electricity,standard,selected,SHUFFLE,81551,768,SHIFT8,0.20816085239483073,13.715379063872728,0.1700361331724241
electricity,standard,selected,SHUFFLE,81551,768,SHIFT_POINT,0.1984185693129152,13.173359477444034,0.16201779530001262
electricity,standard,selected,SHUFFLE,81552,1024,BURST16,0.17564529916814503,11.717565607432334,0.14605184550226222
electricity,standard,selected,SHUFFLE,81552,1024,BURST4,0.1683200508203326,11.001299132629356,0.1397503850880581
electricity,standard,selected,SHUFFLE,81552,1024,BURST8,0.17772712502810717,12.091769992504851,0.14806185100831593
electricity,standard,selected,SHUFFLE,81552,1024,FAULT,0.17078325889180757,11.26071442214743,0.14199145874262734
electricity,standard,selected,SHUFFLE,81552,1024,POINT16,0.16876901634165126,11.000382104582968,0.1402000839453894
electricity,standard,selected,SHUFFLE,81552,1024,POINT4,0.16643459615177847,10.83280519273103,0.1384610278889072
electricity,standard,selected,SHUFFLE,81552,1024,POINT8,0.1678034658408309,10.920464503004041,0.13942355902283118
electricity,standard,selected,SHUFFLE,81552,1024,REFERENCE,0.1658334453872129,10.77556602335244,0.13804357367095937
electricity,standard,selected,SHUFFLE,81552,1024,SHIFT4,0.19004208973565997,12.41426869279547,0.15603621480689978
electricity,standard,selected,SHUFFLE,81552,1024,SHIFT8,0.21095683725136793,13.639686013392925,0.1739087463778183
electricity,standard,selected,SHUFFLE,81552,1024,SHIFT_POINT,0.19388090479310174,12.603046328195788,0.15933386519400816
electricity,standard,selected,TRP,81551,768,BURST16,0.17628418916326696,11.748364938066516,0.14681788664828296
electricity,standard,selected,TRP,81551,768,BURST4,0.1696033638073436,11.149520754057448,0.14095121714509867
electricity,standard,selected,TRP,81551,768,BURST8,0.17872290330736126,12.144020703392016,0.14889538363534194
electricity,standard,selected,TRP,81551,768,FAULT,0.1721358368310377,11.376659930314418,0.14321891109362392
electricity,standard,selected,TRP,81551,768,POINT16,0.17026872797321613,11.147252788046899,0.1413157260282916
electricity,standard,selected,TRP,81551,768,POINT4,0.16817338235771373,10.98440820020187,0.1401366335137589
electricity,standard,selected,TRP,81551,768,POINT8,0.16976245437732448,11.086392198121757,0.14119661959096946
electricity,standard,selected,TRP,81551,768,REFERENCE,0.1672115108094925,10.900686116918223,0.13947432173554478
electricity,standard,selected,TRP,81551,768,SHIFT4,0.19246347628163357,12.820187702167953,0.15758842831397674
electricity,standard,selected,TRP,81551,768,SHIFT8,0.20831734878914462,13.723806650838174,0.17015832373112183
electricity,standard,selected,TRP,81551,768,SHIFT_POINT,0.19844504079394681,13.174795209778491,0.1620387793187636
electricity,standard,selected,TRP,81552,768,BURST16,0.17563475813770002,11.716982336951332,0.14604166715854855
electricity,standard,selected,TRP,81552,768,BURST4,0.1683189004718203,11.001484449370764,0.1397507880878945
electricity,standard,selected,TRP,81552,768,BURST8,0.1777213730773606,12.091331354171416,0.14805760698673978
electricity,standard,selected,TRP,81552,768,FAULT,0.17078098717530385,11.260737164397142,0.1419899438801873
electricity,standard,selected,TRP,81552,768,POINT16,0.16876983953284402,11.000712921857485,0.14020147067684102
electricity,standard,selected,TRP,81552,768,POINT4,0.16643664874529085,10.833095481459168,0.13846341002496748
electricity,standard,selected,TRP,81552,768,POINT8,0.16780440308680736,10.920816442572686,0.13942472034613237
electricity,standard,selected,TRP,81552,768,REFERENCE,0.16583339933873284,10.775721649668412,0.1380450009245843
electricity,standard,selected,TRP,81552,768,SHIFT4,0.19013785858027993,12.41544630725917,0.15611488456998585
electricity,standard,selected,TRP,81552,768,SHIFT8,0.21172860027753523,13.692732472401143,0.17450446163369981
electricity,standard,selected,TRP,81552,768,SHIFT_POINT,0.19397755432668118,12.604860024033496,0.15940390423396122
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,PAIRED_SHIFT8_D32,0.3891331741190876,3318.9515039339108,0.3142791852386511
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,PULSE8_D32,7.026522130418528,86673.66408329495,6.846568687274938
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,RAMP8_D32,0.9526489160480209,8457.1008764904,0.7479142695637845
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,STEP12_D17,0.5822652497825891,6055.404550228863,0.4762235322282851
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,STEP12_D63,0.4113414486129509,3255.6412728692803,0.32693449237000827
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,STEP6_D17,0.4118204152536871,3516.2344930288823,0.33045455199590923
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,STEP6_D63,0.3609505286473071,2680.521639974529,0.2858218676123507
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,STEP8_D31,0.3807328286893038,3114.804157733761,0.3125627645341389
electricity_transfer,shape,fixed1024,ANCHOR,81551,1024,STEP8_D33,0.39886138158021694,3494.6167571075325,0.3205846410575898
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,PAIRED_SHIFT8_D32,0.4169382981185264,3976.8239551990187,0.33341851603857353
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,PULSE8_D32,6.8866514246390995,84761.61770449183,6.684937526369671
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,RAMP8_D32,0.8839124283458369,8567.815912239459,0.6848790580315005
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,STEP12_D17,0.7216192601089852,8291.843596517898,0.5785720349651077
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,STEP12_D63,0.37143706763054035,2696.307133560585,0.29872600979626496
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,STEP6_D17,0.45142463585225856,4419.148333201121,0.35840342583097334
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,STEP6_D63,0.32359199019796203,2119.1442580015496,0.25774750624509896
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,STEP8_D31,0.41968523394506224,4058.223285847118,0.337293503079307
electricity_transfer,shape,fixed1024,ANCHOR,81552,1024,STEP8_D33,0.4442506809444859,4559.521973315484,0.3550741153531459
electricity_transfer,shape,fixed1024,B0,81551,768,PAIRED_SHIFT8_D32,0.3891380736575109,3319.0720163918218,0.3142409175150664
electricity_transfer,shape,fixed1024,B0,81551,768,PULSE8_D32,7.026497943596206,86673.35693900788,6.8465126202181406
electricity_transfer,shape,fixed1024,B0,81551,768,RAMP8_D32,0.9525609827854461,8456.199308331012,0.7478025815089682
electricity_transfer,shape,fixed1024,B0,81551,768,STEP12_D17,0.5822282099360754,6055.0580995757755,0.47619713922729234
electricity_transfer,shape,fixed1024,B0,81551,768,STEP12_D63,0.41133803225040233,3255.5238723931375,0.3269298045680955
electricity_transfer,shape,fixed1024,B0,81551,768,STEP6_D17,0.41180511591633645,3516.1621645338246,0.33044305057015927
electricity_transfer,shape,fixed1024,B0,81551,768,STEP6_D63,0.36095553934218905,2680.5233021128024,0.28582495035754085
electricity_transfer,shape,fixed1024,B0,81551,768,STEP8_D31,0.3807328921724644,3114.8408660588566,0.31252083912730283
electricity_transfer,shape,fixed1024,B0,81551,768,STEP8_D33,0.3988651771175441,3494.7248008875285,0.32054805938858344
electricity_transfer,shape,fixed1024,B0,81552,512,PAIRED_SHIFT8_D32,0.41691357537816215,3976.2905505587028,0.3333972462649531
electricity_transfer,shape,fixed1024,B0,81552,512,PULSE8_D32,6.886718787792802,84762.30339244392,6.685001184291079
electricity_transfer,shape,fixed1024,B0,81552,512,RAMP8_D32,0.8839357963111114,8568.322836015144,0.6848963767618916
electricity_transfer,shape,fixed1024,B0,81552,512,STEP12_D17,0.7216019544636573,8291.459089161961,0.5785591592004506
electricity_transfer,shape,fixed1024,B0,81552,512,STEP12_D63,0.37146243231760145,2696.5763030540274,0.2987440599539488
electricity_transfer,shape,fixed1024,B0,81552,512,STEP6_D17,0.45143130886359434,4419.220444972124,0.35840757784526556
electricity_transfer,shape,fixed1024,B0,81552,512,STEP6_D63,0.3236020559900276,2119.1768356438924,0.25775421228850576
electricity_transfer,shape,fixed1024,B0,81552,512,STEP8_D31,0.4196664424254276,4057.7462701844124,0.33727645152184527
electricity_transfer,shape,fixed1024,B0,81552,512,STEP8_D33,0.4442196073566347,4558.9025620582215,0.35504626618041074
electricity_transfer,shape,fixed1024,C3,81551,1024,PAIRED_SHIFT8_D32,0.36171581781453604,2821.539044698031,0.29315774008133116
electricity_transfer,shape,fixed1024,C3,81551,1024,PULSE8_D32,7.035548092758298,87001.17586579995,6.85699769312277
electricity_transfer,shape,fixed1024,C3,81551,1024,RAMP8_D32,0.9913142496559669,8817.033678687167,0.780627243350725
electricity_transfer,shape,fixed1024,C3,81551,1024,STEP12_D17,0.5529296416488292,5497.4846270725975,0.4427458212362922
electricity_transfer,shape,fixed1024,C3,81551,1024,STEP12_D63,0.4005973254350798,3163.0976503463075,0.3174469412926356
electricity_transfer,shape,fixed1024,C3,81551,1024,STEP6_D17,0.39911397229901213,3293.4654691562073,0.31810634917940095
electricity_transfer,shape,fixed1024,C3,81551,1024,STEP6_D63,0.3467775822039515,2533.67888890818,0.27412466157448107
electricity_transfer,shape,fixed1024,C3,81551,1024,STEP8_D31,0.3658910135036887,2844.5954456247205,0.3024097695722303
electricity_transfer,shape,fixed1024,C3,81551,1024,STEP8_D33,0.3767583846578012,3124.502129818259,0.3037426755065448
electricity_transfer,shape,fixed1024,C3,81552,1024,PAIRED_SHIFT8_D32,0.37048553698569403,3029.376865485705,0.29689687079921023
electricity_transfer,shape,fixed1024,C3,81552,1024,PULSE8_D32,6.973685149933863,86083.35563029442,6.782336595485138
electricity_transfer,shape,fixed1024,C3,81552,1024,RAMP8_D32,0.8239866062898826,7661.521294030195,0.6400804234438631
electricity_transfer,shape,fixed1024,C3,81552,1024,STEP12_D17,0.5843693613914519,5963.221868079965,0.4741458392279229
electricity_transfer,shape,fixed1024,C3,81552,1024,STEP12_D63,0.378076595765003,2856.0878638675235,0.30033056528946916
electricity_transfer,shape,fixed1024,C3,81552,1024,STEP6_D17,0.4046061241404408,3418.4088608716447,0.32382210587061117
electricity_transfer,shape,fixed1024,C3,81552,1024,STEP6_D63,0.3310324996149321,2241.523917107616,0.26202753689432007
electricity_transfer,shape,fixed1024,C3,81552,1024,STEP8_D31,0.3736064816797578,3061.583479182929,0.30176513294738466
electricity_transfer,shape,fixed1024,C3,81552,1024,STEP8_D33,0.3943329448303027,3537.508072246392,0.3162606350750471
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,PAIRED_SHIFT8_D32,0.3570104807149952,2510.5362073312663,0.29246923258338225
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,PULSE8_D32,7.140247527237579,88189.58424719886,7.012033993472364
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,RAMP8_D32,0.6625090582515709,5768.673089233135,0.5282171910978948
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,STEP12_D17,0.4273862569765735,3274.5900344033153,0.34916461618376426
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,STEP12_D63,0.3640329138288623,2535.925024106141,0.3004772313418096
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,STEP6_D17,0.37789879631334117,2596.3756010591965,0.301496767967537
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,STEP6_D63,0.3293462945679119,2032.29771959239,0.2691592335541602
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,STEP8_D31,0.3643478219744808,2528.4594289871607,0.2989505350187247
electricity_transfer,shape,fixed1024,IDEAL,81551,1024,STEP8_D33,0.35834560230560963,2582.1711262612325,0.29562896562521374
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,PAIRED_SHIFT8_D32,0.35281107139631696,2370.1372123829383,0.28817144303914527
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,PULSE8_D32,7.146612638280059,88190.4835088391,7.006412334075963
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,RAMP8_D32,0.7066653682587696,7088.708120953472,0.5567449464467293
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,STEP12_D17,0.41812306839642194,3369.5049651151544,0.3487486428341562
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,STEP12_D63,0.35499526497466705,2275.07822007266,0.2928898056236603
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,STEP6_D17,0.3691143304277794,2437.630958152374,0.2964046724052159
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,STEP6_D63,0.32473350188738975,1924.3416097495774,0.2641440915856229
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,STEP8_D31,0.36111479693029314,2438.674940354565,0.29590779851517235
electricity_transfer,shape,fixed1024,IDEAL,81552,1024,STEP8_D33,0.352978312080228,2423.4174163109933,0.29082850291124845
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,PAIRED_SHIFT8_D32,0.36191019620329584,2831.445098173251,0.293561031535228
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,PULSE8_D32,7.030768400702081,86933.9157657485,6.852776171217579
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,RAMP8_D32,0.9905155908223963,8831.50554739071,0.7792681780614152
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,STEP12_D17,0.5584083911244307,5582.527421053687,0.44713087966374715
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,STEP12_D63,0.39657579915275853,3100.3207157962006,0.3146620950207137
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,STEP6_D17,0.39990997877152645,3312.243598422545,0.3189076256964957
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,STEP6_D63,0.34444811236982725,2498.045769463089,0.2725158177998776
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,STEP8_D31,0.3663026971904999,2861.6002100673873,0.302883546717279
electricity_transfer,shape,fixed1024,MAG_ONLY,81551,1024,STEP8_D33,0.3778102226021695,3153.6187433821624,0.30455855353673955
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,PAIRED_SHIFT8_D32,0.36958912114932196,3006.916192923717,0.296374741173171
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,PULSE8_D32,6.976121121535962,86116.7852456349,6.784792184613581
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,RAMP8_D32,0.8071151584043037,7530.848192710375,0.626953318283831
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,STEP12_D17,0.551599865513562,5459.379952513624,0.4495299110755214
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,STEP12_D63,0.3821962399782443,2910.1500687343455,0.3031046982300573
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,STEP6_D17,0.3946474099663656,3219.546869850087,0.3162478359187792
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,STEP6_D63,0.33357149752583454,2277.901453813116,0.26373880322423165
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,STEP8_D31,0.3731574061512502,3059.346298005628,0.30153785736339883
electricity_transfer,shape,fixed1024,MAG_ONLY,81552,1024,STEP8_D33,0.38981201315155406,3447.6898619955946,0.31275899732962886
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,PAIRED_SHIFT8_D32,0.3751016908387005,3058.7983399875393,0.30525926767498807
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,PULSE8_D32,6.978324878503411,86285.90816287583,6.799079303053607
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,RAMP8_D32,1.0386882550213248,9537.373129418851,0.8229339020565383
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,STEP12_D17,0.6051423290330401,6210.031378367747,0.4809151287401984
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,STEP12_D63,0.40130514122971245,3212.1927170284066,0.31789951164227714
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,STEP6_D17,0.42335064413987294,3692.7419617816213,0.3360757601102525
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,STEP6_D63,0.34251089011916697,2460.51441339135,0.271076876955404
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,STEP8_D31,0.3760032678888001,3046.9093136790802,0.31260813052101083
electricity_transfer,shape,fixed1024,PLAIN,81551,1024,STEP8_D33,0.3918770765017014,3400.5676439698955,0.31751630425934557
electricity_transfer,shape,fixed1024,PLAIN,81552,1024,PAIRED_SHIFT8_D32,0.38984106580061734,3389.40354501321,0.3123322425059531
electricity_transfer,shape,fixed1024,PLAIN,81552,1024,PULSE8_D32,6.931444756590374,85542.18349816222,6.744685785056711
electricity_transfer,shape,fixed1024,PLAIN,81552,1024,RAMP8_D32,0.8352613781203919,7703.452275993646,0.6482185324766415
electricity_transfer,shape,fixed1024,PLAIN,81552,1024,STEP12_D17,0.6139749888940228,6471.782635417738,0.500093305320471
electricity_transfer,shape,fixed1024,PLAIN,81552,1024,STEP12_D63,0.36628628273079583,2685.412141741475,0.29275251154311605
