panel,kind,stage,condition,baseline,seed,TRP_nmae,baseline_nmae,gain_pct
electricity_transfer,standard,fixed1024,BURST4,SHUFFLE,81552,0.2478358846454739,0.24784782797617144,0.004818815962626122
electricity_transfer,standard,fixed1024,BURST4,IDEAL,81551,0.2536341273252628,0.2706088221449192,6.272779536568818
electricity_transfer,standard,fixed1024,BURST4,IDEAL,81552,0.2478358846454739,0.26497411543652266,6.4678886701121545
electricity_transfer,standard,fixed1024,BURST4,B0,81551,0.2536341273252628,0.2536435190736931,0.003702735423549708
electricity_transfer,standard,fixed1024,BURST4,B0,81552,0.2478358846454739,0.24783563548159732,-0.0001005359362871161
electricity_transfer,standard,fixed1024,BURST4,C3,81551,0.2536341273252628,0.25322733779313894,-0.16064202849068732
electricity_transfer,standard,fixed1024,BURST4,C3,81552,0.2478358846454739,0.2492166373678278,0.5540371369010866
electricity_transfer,standard,fixed1024,BURST4,MAG_ONLY,81551,0.2536341273252628,0.2531960629596397,-0.1730138930686742
electricity_transfer,standard,fixed1024,BURST4,MAG_ONLY,81552,0.2478358846454739,0.2495082421201955,0.6702614152184982
electricity_transfer,standard,fixed1024,BURST8,PLAIN,81551,0.2660951591165486,0.2665720367322347,0.17889258810934727
electricity_transfer,standard,fixed1024,BURST8,PLAIN,81552,0.2613418575917019,0.2621017483423883,0.28992204572925173
electricity_transfer,standard,fixed1024,BURST8,ANCHOR,81551,0.2660951591165486,0.2661038757001894,0.0032756319756299668
electricity_transfer,standard,fixed1024,BURST8,ANCHOR,81552,0.2613418575917019,0.2613440348679144,0.0008331072923084548
electricity_transfer,standard,fixed1024,BURST8,SHUFFLE,81551,0.2660951591165486,0.2660890016930015,-0.0023140466189675024
electricity_transfer,standard,fixed1024,BURST8,SHUFFLE,81552,0.2613418575917019,0.26137265381814573,0.011782497516066304
electricity_transfer,standard,fixed1024,BURST8,IDEAL,81551,0.2660951591165486,0.28741545976369065,7.417938013728054
electricity_transfer,standard,fixed1024,BURST8,IDEAL,81552,0.2613418575917019,0.2807579332540605,6.915592887196819
electricity_transfer,standard,fixed1024,BURST8,B0,81551,0.2660951591165486,0.2661035084090802,0.003137610842318672
electricity_transfer,standard,fixed1024,BURST8,B0,81552,0.2613418575917019,0.26134554850466657,0.0014122731325505455
electricity_transfer,standard,fixed1024,BURST8,C3,81551,0.2660951591165486,0.2671665109022366,0.40100526898749767
electricity_transfer,standard,fixed1024,BURST8,C3,81552,0.2613418575917019,0.26235043556423265,0.38443922166989664
electricity_transfer,standard,fixed1024,BURST8,MAG_ONLY,81551,0.2660951591165486,0.26697966090912434,0.33129931679583
electricity_transfer,standard,fixed1024,BURST8,MAG_ONLY,81552,0.2613418575917019,0.26242235453491264,0.41173967253119725
electricity_transfer,standard,fixed1024,FAULT,PLAIN,81551,0.258056507471625,0.2579788972550624,-0.03008393996113412
electricity_transfer,standard,fixed1024,FAULT,PLAIN,81552,0.25235394289691404,0.25324811994554175,0.35308339063681027
electricity_transfer,standard,fixed1024,FAULT,ANCHOR,81551,0.258056507471625,0.25806631164728805,0.003799091636746965
electricity_transfer,standard,fixed1024,FAULT,ANCHOR,81552,0.25235394289691404,0.2523547568411407,0.0003225396805972558
electricity_transfer,standard,fixed1024,FAULT,SHUFFLE,81551,0.258056507471625,0.2580532125285577,-0.001276846366327078
electricity_transfer,standard,fixed1024,FAULT,SHUFFLE,81552,0.25235394289691404,0.25236960380522583,0.006205544596360468
electricity_transfer,standard,fixed1024,FAULT,IDEAL,81551,0.258056507471625,0.27960990379054756,7.708380864458919
electricity_transfer,standard,fixed1024,FAULT,IDEAL,81552,0.25235394289691404,0.27383680598931665,7.8451335330140815
electricity_transfer,standard,fixed1024,FAULT,B0,81551,0.258056507471625,0.25806553229166596,0.0034971039955644656
electricity_transfer,standard,fixed1024,FAULT,B0,81552,0.25235394289691404,0.2523547087307067,0.0003034751348662823
electricity_transfer,standard,fixed1024,FAULT,C3,81551,0.258056507471625,0.25855354970993416,0.19223957236973455
electricity_transfer,standard,fixed1024,FAULT,C3,81552,0.25235394289691404,0.25314590408308857,0.31284771880590867
electricity_transfer,standard,fixed1024,FAULT,MAG_ONLY,81551,0.258056507471625,0.2584761173877589,0.16233991765838285
electricity_transfer,standard,fixed1024,FAULT,MAG_ONLY,81552,0.25235394289691404,0.2535024801179349,0.45306744947289923
electricity_transfer,standard,fixed1024,POINT16,PLAIN,81551,0.2492953417180595,0.24905593839730877,-0.0961243174088855
electricity_transfer,standard,fixed1024,POINT16,PLAIN,81552,0.2449179155618569,0.24513903523733266,0.09020174011115101
electricity_transfer,standard,fixed1024,POINT16,ANCHOR,81551,0.2492953417180595,0.24930844178925549,0.005254563825418668
electricity_transfer,standard,fixed1024,POINT16,ANCHOR,81552,0.2449179155618569,0.24491897234325172,0.00043148204678100655
electricity_transfer,standard,fixed1024,POINT16,SHUFFLE,81551,0.2492953417180595,0.2492973662499467,0.0008120951767942586
electricity_transfer,standard,fixed1024,POINT16,SHUFFLE,81552,0.2449179155618569,0.24492757887803587,0.0039453769245745285
electricity_transfer,standard,fixed1024,POINT16,IDEAL,81551,0.2492953417180595,0.2690576521263553,7.3450096111799095
electricity_transfer,standard,fixed1024,POINT16,IDEAL,81552,0.2449179155618569,0.2657473002560769,7.8380418819489766
electricity_transfer,standard,fixed1024,POINT16,B0,81551,0.2492953417180595,0.24930606071424752,0.004299532934459727
electricity_transfer,standard,fixed1024,POINT16,B0,81552,0.2449179155618569,0.24491918533560536,0.000518446011776863
electricity_transfer,standard,fixed1024,POINT16,C3,81551,0.2492953417180595,0.24950477504134352,0.08393960526379418
electricity_transfer,standard,fixed1024,POINT16,C3,81552,0.2449179155618569,0.24480153479397782,-0.04754086528788726
electricity_transfer,standard,fixed1024,POINT16,MAG_ONLY,81551,0.2492953417180595,0.24940171493506672,0.04265135748361404
electricity_transfer,standard,fixed1024,POINT16,MAG_ONLY,81552,0.2449179155618569,0.24521711113812106,0.12201251979337968
electricity_transfer,standard,fixed1024,POINT4,PLAIN,81551,0.24447175236180502,0.24366201166849058,-0.3323212706690226
electricity_transfer,standard,fixed1024,POINT4,PLAIN,81552,0.23874643801320308,0.2397705079368262,0.4271042057820251
electricity_transfer,standard,fixed1024,POINT4,ANCHOR,81551,0.24447175236180502,0.24448641333388274,0.005996640826699817
electricity_transfer,standard,fixed1024,POINT4,ANCHOR,81552,0.23874643801320308,0.23874597515333462,-0.0001938712760107819
electricity_transfer,standard,fixed1024,POINT4,SHUFFLE,81551,0.24447175236180502,0.24447580419319825,0.001657354766293473
electricity_transfer,standard,fixed1024,POINT4,SHUFFLE,81552,0.23874643801320308,0.2387451652599903,-0.0005331011463161062
electricity_transfer,standard,fixed1024,POINT4,IDEAL,81551,0.24447175236180502,0.2583757464370263,5.381307753129261
electricity_transfer,standard,fixed1024,POINT4,IDEAL,81552,0.23874643801320308,0.252638289647167,5.498711875133888
electricity_transfer,standard,fixed1024,POINT4,B0,81551,0.24447175236180502,0.24448438069043668,0.0051652905580290565
electricity_transfer,standard,fixed1024,POINT4,B0,81552,0.23874643801320308,0.23874522280126803,-0.0005089994768558981
electricity_transfer,standard,fixed1024,POINT4,C3,81551,0.24447175236180502,0.2437151659554896,-0.310438787569578
electricity_transfer,standard,fixed1024,POINT4,C3,81552,0.23874643801320308,0.23967562426658756,0.38768492049527925
electricity_transfer,standard,fixed1024,POINT4,MAG_ONLY,81551,0.24447175236180502,0.24363112736023748,-0.34504006555966527
electricity_transfer,standard,fixed1024,POINT4,MAG_ONLY,81552,0.23874643801320308,0.23996985947809912,0.509822970083329
electricity_transfer,standard,fixed1024,POINT8,PLAIN,81551,0.24660798768640962,0.24595847981457528,-0.26407216060369
electricity_transfer,standard,fixed1024,POINT8,PLAIN,81552,0.2411562844248743,0.24199494001658703,0.3465591436148441
electricity_transfer,standard,fixed1024,POINT8,ANCHOR,81551,0.24660798768640962,0.24662298848481767,0.006082481807645479
electricity_transfer,standard,fixed1024,POINT8,ANCHOR,81552,0.2411562844248743,0.24115644836953776,6.798269943653068e-05
electricity_transfer,standard,fixed1024,POINT8,SHUFFLE,81551,0.24660798768640962,0.24661180582932457,0.001548240118554034
electricity_transfer,standard,fixed1024,POINT8,SHUFFLE,81552,0.2411562844248743,0.24115727816182436,0.0004120700638376995
electricity_transfer,standard,fixed1024,POINT8,IDEAL,81551,0.24660798768640962,0.2614410864395304,5.673591306985171
electricity_transfer,standard,fixed1024,POINT8,IDEAL,81552,0.2411562844248743,0.2562513785502606,5.8907367487295526
electricity_transfer,standard,fixed1024,POINT8,B0,81551,0.24660798768640962,0.24662060199254418,0.005114863086308485
electricity_transfer,standard,fixed1024,POINT8,B0,81552,0.2411562844248743,0.24115577912686267,-0.0002095317862327306
electricity_transfer,standard,fixed1024,POINT8,C3,81551,0.24660798768640962,0.24613736813179354,-0.19120199349986766
electricity_transfer,standard,fixed1024,POINT8,C3,81552,0.2411562844248743,0.24183242639593902,0.2795911123836259
electricity_transfer,standard,fixed1024,POINT8,MAG_ONLY,81551,0.24660798768640962,0.2460549006720084,-0.22478195430803982
electricity_transfer,standard,fixed1024,POINT8,MAG_ONLY,81552,0.2411562844248743,0.2421437829048473,0.4078149222443872
electricity_transfer,standard,fixed1024,REFERENCE,PLAIN,81551,0.24248130691222658,0.24181816672371526,-0.27423092214118316
electricity_transfer,standard,fixed1024,REFERENCE,PLAIN,81552,0.23722048213878072,0.23824896036133508,0.4316821450110586
electricity_transfer,standard,fixed1024,REFERENCE,ANCHOR,81551,0.24248130691222658,0.24249379029010923,0.005147916516834439
electricity_transfer,standard,fixed1024,REFERENCE,ANCHOR,81552,0.23722048213878072,0.23722044998366826,-1.3554949607197386e-05
electricity_transfer,standard,fixed1024,REFERENCE,SHUFFLE,81551,0.24248130691222658,0.2424838014277766,0.0010287349238691235
electricity_transfer,standard,fixed1024,REFERENCE,SHUFFLE,81552,0.23722048213878072,0.2372233791614946,0.0012212214176021696
electricity_transfer,standard,fixed1024,REFERENCE,IDEAL,81551,0.24248130691222658,0.25489796418131566,4.871226535280126
electricity_transfer,standard,fixed1024,REFERENCE,IDEAL,81552,0.23722048213878072,0.24920925421425283,4.810725072498712
electricity_transfer,standard,fixed1024,REFERENCE,B0,81551,0.24248130691222658,0.2424920301752771,0.004422109478308123
electricity_transfer,standard,fixed1024,REFERENCE,B0,81552,0.23722048213878072,0.23722004445364953,-0.0001845059645733116
electricity_transfer,standard,fixed1024,REFERENCE,C3,81551,0.24248130691222658,0.24193403824100443,-0.22620573574561043
electricity_transfer,standard,fixed1024,REFERENCE,C3,81552,0.23722048213878072,0.23827638290428615,0.4431411760726589
electricity_transfer,standard,fixed1024,REFERENCE,MAG_ONLY,81551,0.24248130691222658,0.24185805426810913,-0.2576935657584212
electricity_transfer,standard,fixed1024,REFERENCE,MAG_ONLY,81552,0.23722048213878072,0.23855999586319512,0.5614997265436572
electricity_transfer,standard,fixed1024,SHIFT4,PLAIN,81551,0.331505157933678,0.3207182579876507,-3.363356989312005
electricity_transfer,standard,fixed1024,SHIFT4,PLAIN,81552,0.32138280003168745,0.3181506244631231,-1.01592620602855
electricity_transfer,standard,fixed1024,SHIFT4,ANCHOR,81551,0.331505157933678,0.3315107243298898,0.001679099891283009
electricity_transfer,standard,fixed1024,SHIFT4,ANCHOR,81552,0.32138280003168745,0.32139017472148107,0.0022946220431308006
electricity_transfer,standard,fixed1024,SHIFT4,SHUFFLE,81551,0.331505157933678,0.3315036041938248,-0.00046869470906596433
electricity_transfer,standard,fixed1024,SHIFT4,SHUFFLE,81552,0.32138280003168745,0.32090862203353876,-0.14776106517297993
electricity_transfer,standard,fixed1024,SHIFT4,IDEAL,81551,0.331505157933678,0.3318572983388538,0.10611199661374471
electricity_transfer,standard,fixed1024,SHIFT4,IDEAL,81552,0.32138280003168745,0.3288866638279817,2.2815956442122642
electricity_transfer,standard,fixed1024,SHIFT4,B0,81551,0.331505157933678,0.3315112958589357,0.0018514980739237075
electricity_transfer,standard,fixed1024,SHIFT4,B0,81552,0.32138280003168745,0.32138680378121137,0.0012457728434389637
electricity_transfer,standard,fixed1024,SHIFT4,C3,81551,0.331505157933678,0.31788593936811904,-4.284309835355016
electricity_transfer,standard,fixed1024,SHIFT4,C3,81552,0.32138280003168745,0.3160353869311966,-1.6920298553956048
electricity_transfer,standard,fixed1024,SHIFT4,MAG_ONLY,81551,0.331505157933678,0.3177333915884093,-4.334378038273234
electricity_transfer,standard,fixed1024,SHIFT4,MAG_ONLY,81552,0.32138280003168745,0.31551452389640783,-1.8599068159557586
electricity_transfer,standard,fixed1024,SHIFT8,PLAIN,81551,0.384321933903823,0.3748285300701823,-2.532732455521236
electricity_transfer,standard,fixed1024,SHIFT8,PLAIN,81552,0.4151949978896204,0.38986288588909285,-6.497697759240917
electricity_transfer,standard,fixed1024,SHIFT8,ANCHOR,81551,0.384321933903823,0.3843183088158338,-0.0009432514418650229
electricity_transfer,standard,fixed1024,SHIFT8,ANCHOR,81552,0.4151949978896204,0.4152211860643232,0.006307042025244236
electricity_transfer,standard,fixed1024,SHIFT8,SHUFFLE,81551,0.384321933903823,0.38451116996443085,0.04921471088221718
electricity_transfer,standard,fixed1024,SHIFT8,SHUFFLE,81552,0.4151949978896204,0.4124121429538095,-0.6747752177904687
electricity_transfer,standard,fixed1024,SHIFT8,IDEAL,81551,0.384321933903823,0.35779061425939307,-7.4153201864583185
electricity_transfer,standard,fixed1024,SHIFT8,IDEAL,81552,0.4151949978896204,0.354418422025755,-17.14825530695716
electricity_transfer,standard,fixed1024,SHIFT8,B0,81551,0.384321933903823,0.38432461592642203,0.0006978534519697099
electricity_transfer,standard,fixed1024,SHIFT8,B0,81552,0.4151949978896204,0.4151991933463959,0.0010104684312284284
electricity_transfer,standard,fixed1024,SHIFT8,C3,81551,0.384321933903823,0.360663576342549,-6.559674753184375
electricity_transfer,standard,fixed1024,SHIFT8,C3,81552,0.4151949978896204,0.37003700678204937,-12.203641873627236
electricity_transfer,standard,fixed1024,SHIFT8,MAG_ONLY,81551,0.384321933903823,0.3606423513591418,-6.565946139004675
electricity_transfer,standard,fixed1024,SHIFT8,MAG_ONLY,81552,0.4151949978896204,0.3690127420809882,-12.51508431611188
electricity_transfer,standard,fixed1024,SHIFT_POINT,PLAIN,81551,0.34913536091447883,0.33869784840575684,-3.081658935198761
electricity_transfer,standard,fixed1024,SHIFT_POINT,PLAIN,81552,0.3364795798915043,0.3337344386146224,-0.8225525924976163
electricity_transfer,standard,fixed1024,SHIFT_POINT,ANCHOR,81551,0.34913536091447883,0.34914546117218087,0.0028928509246961553
electricity_transfer,standard,fixed1024,SHIFT_POINT,ANCHOR,81552,0.3364795798915043,0.3364853072721359,0.001702119084490139
electricity_transfer,standard,fixed1024,SHIFT_POINT,SHUFFLE,81551,0.34913536091447883,0.3491631549687022,0.007960191053335564
electricity_transfer,standard,fixed1024,SHIFT_POINT,SHUFFLE,81552,0.3364795798915043,0.3360524427042494,-0.12710432449700715
electricity_transfer,standard,fixed1024,SHIFT_POINT,IDEAL,81551,0.34913536091447883,0.3440570835058032,-1.4759985049370261
electricity_transfer,standard,fixed1024,SHIFT_POINT,IDEAL,81552,0.3364795798915043,0.3417757730285278,1.5496104624658225
electricity_transfer,standard,fixed1024,SHIFT_POINT,B0,81551,0.34913536091447883,0.3491444549705539,0.002604668625150186
electricity_transfer,standard,fixed1024,SHIFT_POINT,B0,81552,0.3364795798915043,0.33648095069415146,0.000407393834434
electricity_transfer,standard,fixed1024,SHIFT_POINT,C3,81551,0.34913536091447883,0.33436807573120736,-4.416475810669995
electricity_transfer,standard,fixed1024,SHIFT_POINT,C3,81552,0.3364795798915043,0.3312050298922717,-1.5925331813192
electricity_transfer,standard,fixed1024,SHIFT_POINT,MAG_ONLY,81551,0.34913536091447883,0.3345875100986817,-4.347995778893976
electricity_transfer,standard,fixed1024,SHIFT_POINT,MAG_ONLY,81552,0.3364795798915043,0.3305077151604416,-1.8068760446828591
electricity_transfer,standard,selected,BURST16,PLAIN,81551,0.2882335675422359,0.2887374647749418,0.17451744029776117
electricity_transfer,standard,selected,BURST16,PLAIN,81552,0.28012555458379446,0.2812631075269793,0.40444441974165635
electricity_transfer,standard,selected,BURST16,ANCHOR,81551,0.2882335675422359,0.2882312648947038,-0.0007988888828247553
electricity_transfer,standard,selected,BURST16,ANCHOR,81552,0.28012555458379446,0.2801268811342401,0.00047355342703836456
electricity_transfer,standard,selected,BURST16,SHUFFLE,81551,0.2882335675422359,0.2882374848508257,0.00135905591592822
electricity_transfer,standard,selected,BURST16,SHUFFLE,81552,0.28012555458379446,0.2801671187371873,0.014835485898623268
electricity_transfer,standard,selected,BURST16,IDEAL,81551,0.2882335675422359,0.31138260563784637,7.434274643630534
electricity_transfer,standard,selected,BURST16,IDEAL,81552,0.28012555458379446,0.30493042334241605,8.134599521664466
electricity_transfer,standard,selected,BURST16,B0,81551,0.2882335675422359,0.2882351228699941,0.0005396038285421234
electricity_transfer,standard,selected,BURST16,B0,81552,0.28012555458379446,0.2801268811342401,0.00047355342703836456
electricity_transfer,standard,selected,BURST16,C3,81551,0.2882335675422359,0.29002676497924823,0.6182868802266039
electricity_transfer,standard,selected,BURST16,C3,81552,0.28012555458379446,0.28005041690932775,-0.026830052708337604
electricity_transfer,standard,selected,BURST16,MAG_ONLY,81551,0.2882335675422359,0.2899339130373352,0.586459678789053
electricity_transfer,standard,selected,BURST16,MAG_ONLY,81552,0.28012555458379446,0.28067102987653936,0.19434684548128578
electricity_transfer,standard,selected,BURST4,PLAIN,81551,0.2536361484158686,0.2526863283395181,-0.37588898560207973
electricity_transfer,standard,selected,BURST4,PLAIN,81552,0.24783670604307387,0.24921938061313698,0.5548021853924112
electricity_transfer,standard,selected,BURST4,ANCHOR,81551,0.2536361484158686,0.2536448856808792,0.003444684085429639
electricity_transfer,standard,selected,BURST4,ANCHOR,81552,0.24783670604307387,0.24783563548159732,-0.0004319643034600418
electricity_transfer,standard,selected,BURST4,SHUFFLE,81551,0.2536361484158686,0.2536373409206576,0.0004701613668722793
electricity_transfer,standard,selected,BURST4,SHUFFLE,81552,0.24783670604307387,0.24784782797617144,0.004487403899555709
electricity_transfer,standard,selected,BURST4,IDEAL,81551,0.2536361484158686,0.2606092668734762,2.6756985817365297
electricity_transfer,standard,selected,BURST4,IDEAL,81552,0.24783670604307387,0.2560855291699144,3.2211203630203467
electricity_transfer,standard,selected,BURST4,B0,81551,0.2536361484158686,0.2536435190736931,0.002905912144490763
electricity_transfer,standard,selected,BURST4,B0,81552,0.24783670604307387,0.24783563548159732,-0.0004319643034600418
electricity_transfer,standard,selected,BURST4,C3,81551,0.2536361484158686,0.25324385902701346,-0.1549057854205671
electricity_transfer,standard,selected,BURST4,C3,81552,0.24783670604307387,0.2493430623085505,0.6041300092851865
electricity_transfer,standard,selected,BURST4,MAG_ONLY,81551,0.2536361484158686,0.25318313154566385,-0.17892853581482626
electricity_transfer,standard,selected,BURST4,MAG_ONLY,81552,0.24783670604307387,0.2496181856273826,0.7136818096130426
electricity_transfer,standard,selected,BURST8,PLAIN,81551,0.26609868894439215,0.26654840449904255,0.16871815664986078
electricity_transfer,standard,selected,BURST8,PLAIN,81552,0.261344960804549,0.2621017483423883,0.28873807314352407
electricity_transfer,standard,selected,BURST8,ANCHOR,81551,0.26609868894439215,0.2661038757001894,0.0019491470327537286
electricity_transfer,standard,selected,BURST8,ANCHOR,81552,0.261344960804549,0.26134554850466657,0.00022487473804178038
electricity_transfer,standard,selected,BURST8,SHUFFLE,81551,0.26609868894439215,0.26609988778308696,0.0004505220595141246
electricity_transfer,standard,selected,BURST8,SHUFFLE,81552,0.261344960804549,0.26137265381814573,0.010595222259168757
electricity_transfer,standard,selected,BURST8,IDEAL,81551,0.26609868894439215,0.276256159143088,3.676830312201196
electricity_transfer,standard,selected,BURST8,IDEAL,81552,0.261344960804549,0.2706093629709878,3.4235334892799174
electricity_transfer,standard,selected,BURST8,B0,81551,0.26609868894439215,0.2661035084090802,0.0018111240685514396
electricity_transfer,standard,selected,BURST8,B0,81552,0.261344960804549,0.26134554850466657,0.00022487473804178038
electricity_transfer,standard,selected,BURST8,C3,81551,0.26609868894439215,0.26680694811442374,0.2654575433799544
electricity_transfer,standard,selected,BURST8,C3,81552,0.261344960804549,0.2622082720721638,0.32924638906022263
electricity_transfer,standard,selected,BURST8,MAG_ONLY,81551,0.26609868894439215,0.26666456373960434,0.21220472164601434
electricity_transfer,standard,selected,BURST8,MAG_ONLY,81552,0.261344960804549,0.26235716390171165,0.3858111141732956
electricity_transfer,standard,selected,FAULT,PLAIN,81551,0.25805846188849174,0.25760691825662885,-0.17528396943635727
electricity_transfer,standard,selected,FAULT,PLAIN,81552,0.2523542163421398,0.25324811994554175,0.3529754154124376
electricity_transfer,standard,selected,FAULT,ANCHOR,81551,0.25805846188849174,0.25806631164728805,0.003041760370114943
electricity_transfer,standard,selected,FAULT,ANCHOR,81552,0.2523542163421398,0.2523547087307067,0.00019511764587365477
electricity_transfer,standard,selected,FAULT,SHUFFLE,81551,0.25805846188849174,0.2580607703660078,0.00089454802167932
electricity_transfer,standard,selected,FAULT,SHUFFLE,81552,0.2523542163421398,0.25236960380522583,0.006097193502718756
electricity_transfer,standard,selected,FAULT,IDEAL,81551,0.25805846188849174,0.2679523657862311,3.692411473475321
electricity_transfer,standard,selected,FAULT,IDEAL,81552,0.2523542163421398,0.26298923573474586,4.043899121153649
electricity_transfer,standard,selected,FAULT,B0,81551,0.25805846188849174,0.25806553229166596,0.0027397704418063995
electricity_transfer,standard,selected,FAULT,B0,81552,0.2523542163421398,0.2523547087307067,0.00019511764587365477
electricity_transfer,standard,selected,FAULT,C3,81551,0.25805846188849174,0.2582100309458723,0.05869991062134039
electricity_transfer,standard,selected,FAULT,C3,81552,0.2523542163421398,0.25302742287099594,0.2660606985668057
electricity_transfer,standard,selected,FAULT,MAG_ONLY,81551,0.25805846188849174,0.2581277463982322,0.02684117097337957
electricity_transfer,standard,selected,FAULT,MAG_ONLY,81552,0.2523542163421398,0.25332653997527804,0.38382225298350114
electricity_transfer,standard,selected,POINT16,PLAIN,81551,0.2492966404610731,0.24866164253591205,-0.25536625540039104
electricity_transfer,standard,selected,POINT16,PLAIN,81552,0.2449169158440673,0.24513903523733266,0.09060955675636029
electricity_transfer,standard,selected,POINT16,ANCHOR,81551,0.2492966404610731,0.24930844178925549,0.004733625583508427
electricity_transfer,standard,selected,POINT16,ANCHOR,81552,0.2449169158440673,0.24491918533560536,0.000926628730590906
electricity_transfer,standard,selected,POINT16,SHUFFLE,81551,0.2492966404610731,0.2493001834789624,0.0014211854318935124
electricity_transfer,standard,selected,POINT16,SHUFFLE,81552,0.2449169158440673,0.24492757887803587,0.004353545655177982
electricity_transfer,standard,selected,POINT16,IDEAL,81551,0.2492966404610731,0.25795187076353165,3.3553663622749696
electricity_transfer,standard,selected,POINT16,IDEAL,81552,0.2449169158440673,0.25414761963503046,3.632024491993646
electricity_transfer,standard,selected,POINT16,B0,81551,0.2492966404610731,0.24930606071424752,0.003778589717162717
electricity_transfer,standard,selected,POINT16,B0,81552,0.2449169158440673,0.24491918533560536,0.000926628730590906
electricity_transfer,standard,selected,POINT16,C3,81551,0.2492966404610731,0.24931892716713058,0.008939034958432845
electricity_transfer,standard,selected,POINT16,C3,81552,0.2449169158440673,0.2447769502763997,-0.05718086098773778
electricity_transfer,standard,selected,POINT16,MAG_ONLY,81551,0.2492966404610731,0.24924667998789377,-0.020044589232548482
electricity_transfer,standard,selected,POINT16,MAG_ONLY,81552,0.2449169158440673,0.24501255015757684,0.03903241423675041
electricity_transfer,standard,selected,POINT4,PLAIN,81551,0.2444749502849085,0.2433671316528397,-0.4552047043267393
electricity_transfer,standard,selected,POINT4,PLAIN,81552,0.23874548436928583,0.2397705079368262,0.4275019377322331
electricity_transfer,standard,selected,POINT4,ANCHOR,81551,0.2444749502849085,0.24448641333388274,0.004688624131676811
electricity_transfer,standard,selected,POINT4,ANCHOR,81552,0.23874548436928583,0.23874522280126803,-0.00010955947713497949
electricity_transfer,standard,selected,POINT4,SHUFFLE,81551,0.2444749502849085,0.24447680558916493,0.0007588876384190257
electricity_transfer,standard,selected,POINT4,SHUFFLE,81552,0.23874548436928583,0.2387451652599903,-0.00013366105033885134
electricity_transfer,standard,selected,POINT4,IDEAL,81551,0.2444749502849085,0.24933788987385444,1.950341198205452
electricity_transfer,standard,selected,POINT4,IDEAL,81552,0.23874548436928583,0.24459919217877826,2.3931836231143144
electricity_transfer,standard,selected,POINT4,B0,81551,0.2444749502849085,0.24448438069043668,0.003857262988149479
electricity_transfer,standard,selected,POINT4,B0,81552,0.23874548436928583,0.23874522280126803,-0.00010955947713497949
electricity_transfer,standard,selected,POINT4,C3,81551,0.2444749502849085,0.2437309011377525,-0.3052748517659243
electricity_transfer,standard,selected,POINT4,C3,81552,0.23874548436928583,0.23983599645256454,0.4546907467638528
electricity_transfer,standard,selected,POINT4,MAG_ONLY,81551,0.2444749502849085,0.24366664242811167,-0.33172692361258527
electricity_transfer,standard,selected,POINT4,MAG_ONLY,81552,0.23874548436928583,0.2401031510252196,0.5654514112524711
electricity_transfer,standard,selected,POINT8,PLAIN,81551,0.24661077568247206,0.24564053773751904,-0.39498282892937997
electricity_transfer,standard,selected,POINT8,PLAIN,81552,0.24115567640806834,0.24199494001658703,0.34681039548229986
electricity_transfer,standard,selected,POINT8,ANCHOR,81551,0.24661077568247206,0.24662298848481767,0.004952012957371021
electricity_transfer,standard,selected,POINT8,ANCHOR,81552,0.24115567640806834,0.24115577912686267,4.25943739390533e-05
electricity_transfer,standard,selected,POINT8,SHUFFLE,81551,0.24661077568247206,0.24661291957334908,0.0008693343725552083
electricity_transfer,standard,selected,POINT8,SHUFFLE,81552,0.24115567640806834,0.24115727816182436,0.0006641946567964574
electricity_transfer,standard,selected,POINT8,IDEAL,81551,0.24661077568247206,0.25217640242559014,2.207037093710751
electricity_transfer,standard,selected,POINT8,IDEAL,81552,0.24115567640806834,0.24756328711134834,2.588271782155649
electricity_transfer,standard,selected,POINT8,B0,81551,0.24661077568247206,0.24662060199254418,0.003984383296751215
electricity_transfer,standard,selected,POINT8,B0,81552,0.24115567640806834,0.24115577912686267,4.25943739390533e-05
electricity_transfer,standard,selected,POINT8,C3,81551,0.24661077568247206,0.24613278524966514,-0.19420022908449575
electricity_transfer,standard,selected,POINT8,C3,81552,0.24115567640806834,0.24194983920696925,0.32823448095848917
electricity_transfer,standard,selected,POINT8,MAG_ONLY,81551,0.24661077568247206,0.24607154765078434,-0.2191346528420901
electricity_transfer,standard,selected,POINT8,MAG_ONLY,81552,0.24115567640806834,0.24219715926323826,0.430014480078178
electricity_transfer,standard,selected,REFERENCE,PLAIN,81551,0.24248439044042935,0.24161122860381595,-0.3613912489328852
electricity_transfer,standard,selected,REFERENCE,PLAIN,81552,0.2372201781210524,0.23824896036133508,0.4318097500708551
electricity_transfer,standard,selected,REFERENCE,ANCHOR,81551,0.24248439044042935,0.24249379029010923,0.0038763259333940425
electricity_transfer,standard,selected,REFERENCE,ANCHOR,81552,0.2372201781210524,0.23722004445364953,-5.63474318537871e-05
electricity_transfer,standard,selected,REFERENCE,SHUFFLE,81551,0.24248439044042935,0.24248558123808867,0.000491079780184922
electricity_transfer,standard,selected,REFERENCE,SHUFFLE,81552,0.2372201781210524,0.2372233791614946,0.0013493781487849965
electricity_transfer,standard,selected,REFERENCE,IDEAL,81551,0.24248439044042935,0.2465850148173416,1.6629657645456652
electricity_transfer,standard,selected,REFERENCE,IDEAL,81552,0.2372201781210524,0.24213051494497428,2.0279710820578667
electricity_transfer,standard,selected,REFERENCE,B0,81551,0.24248439044042935,0.2424920301752771,0.0031505096650841224
