episode,building,days,seed,arm,physical_fit,reference_replicated,step,train_seconds,primary,raw_RMSE,raw_MAE,scaled_2pinball
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61680,SIMPLE_FIXED120,SIMPLE_Rat_office_Annis_Saturday_H3_lr3e-05_seed61680,False,120,12.668561858823523,0.9907152918379792,2.8363598794944456,2.3548692321777343,0.5468857883193377
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61680,CANDIDATE,CANDIDATE_Rat_office_Annis_Saturday_H3_lr3e-05_seed61680,False,0,0.0,0.9778160146544838,2.799430004101215,2.2702142651875814,0.5196115777296398
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61680,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Annis_Saturday_H3_lr3e-05_seed61680,False,120,12.792474271001993,1.0186660123328541,2.9163811559073176,2.4467534160614015,0.5735122687578278
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61680,F0,REFERENCE_Rat_office_Annis_Saturday_H3,True,0,0.0,0.9778160146544838,2.799430004101215,2.2702142651875814,0.5196115777296398
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61680,AFFINE,REFERENCE_Rat_office_Annis_Saturday_H3,True,0,0.0,1.0861411046305216,3.10955839485276,2.6624745098004072,0.5984259531941638
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61680,SEASONAL24,REFERENCE_Rat_office_Annis_Saturday_H3,True,0,0.0,0.9227049903544067,2.641650367983369,2.1375000000000006,0.7466097485066432
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,STD,STD_Rat_office_Annis_Saturday_H3_lr3e-05_seed61681,False,0,0.0,0.9778160146544838,2.799430004101215,2.2702142651875814,0.5196115777296398
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,STD_FIXED120,STD_Rat_office_Annis_Saturday_H3_lr3e-05_seed61681,False,120,12.655427265970502,1.006674224406877,2.8820493691297595,2.4540282026926676,0.596209149465935
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,SIMPLE,SIMPLE_Rat_office_Annis_Saturday_H3_lr3e-05_seed61681,False,0,0.0,0.9778160146544838,2.799430004101215,2.2702142651875814,0.5196115777296398
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,SIMPLE_FIXED120,SIMPLE_Rat_office_Annis_Saturday_H3_lr3e-05_seed61681,False,120,12.698212774033891,0.9894807911665617,2.832825576345534,2.3539030011494955,0.5461105203838187
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,CANDIDATE,CANDIDATE_Rat_office_Annis_Saturday_H3_lr3e-05_seed61681,False,0,0.0,0.9778160146544838,2.799430004101215,2.2702142651875814,0.5196115777296398
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Annis_Saturday_H3_lr3e-05_seed61681,False,120,12.60867818002589,1.018903552620359,2.917061219843741,2.4521669483184816,0.5745653190990172
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,F0,REFERENCE_Rat_office_Annis_Saturday_H3,True,0,0.0,0.9778160146544838,2.799430004101215,2.2702142651875814,0.5196115777296398
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,AFFINE,REFERENCE_Rat_office_Annis_Saturday_H3,True,0,0.0,1.0861411046305216,3.10955839485276,2.6624745098004072,0.5984259531941638
Rat_office_Annis_Saturday_H3,Rat_office_Annis,3,61681,SEASONAL24,REFERENCE_Rat_office_Annis_Saturday_H3,True,0,0.0,0.9227049903544067,2.641650367983369,2.1375000000000006,0.7466097485066432
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,STD,STD_Rat_office_Annis_Saturday_H14_lr3e-05_seed61680,False,0,0.0,0.7012901882073415,2.799430004101215,2.2702142651875814,0.37266571183076275
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,STD_FIXED120,STD_Rat_office_Annis_Saturday_H14_lr3e-05_seed61680,False,120,12.655652432877105,0.6916400754522761,2.7609084111233555,2.2469054317474364,0.3808127510220708
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,SIMPLE,SIMPLE_Rat_office_Annis_Saturday_H14_lr3e-05_seed61680,False,0,0.0,0.7012901882073415,2.799430004101215,2.2702142651875814,0.37266571183076275
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,SIMPLE_FIXED120,SIMPLE_Rat_office_Annis_Saturday_H14_lr3e-05_seed61680,False,120,12.660530605004169,0.695562422181586,2.7765657457120323,2.2603027280171712,0.37540290015614297
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,CANDIDATE,CANDIDATE_Rat_office_Annis_Saturday_H14_lr3e-05_seed61680,False,0,0.0,0.7012901882073415,2.799430004101215,2.2702142651875814,0.37266571183076275
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Annis_Saturday_H14_lr3e-05_seed61680,False,120,12.598663709999528,0.6953229438399746,2.7756097892961114,2.259124066034953,0.3751540318016352
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,F0,REFERENCE_Rat_office_Annis_Saturday_H14,True,0,0.0,0.7012901882073415,2.799430004101215,2.2702142651875814,0.37266571183076275
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,AFFINE,REFERENCE_Rat_office_Annis_Saturday_H14,True,0,0.0,0.6739766249892655,2.6903989500848278,2.2124683139051182,0.3702582178330935
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61680,SEASONAL24,REFERENCE_Rat_office_Annis_Saturday_H14,True,0,0.0,0.6617645310034581,2.641650367983369,2.1375000000000006,0.5354689258517338
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,STD,STD_Rat_office_Annis_Saturday_H14_lr3e-05_seed61681,False,0,0.0,0.7012901882073415,2.799430004101215,2.2702142651875814,0.37266571183076275
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,STD_FIXED120,STD_Rat_office_Annis_Saturday_H14_lr3e-05_seed61681,False,120,12.598656999849482,0.6877795396679172,2.7454978152126004,2.2349719460805257,0.37802653395188873
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,SIMPLE,SIMPLE_Rat_office_Annis_Saturday_H14_lr3e-05_seed61681,False,0,0.0,0.7012901882073415,2.799430004101215,2.2702142651875814,0.37266571183076275
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,SIMPLE_FIXED120,SIMPLE_Rat_office_Annis_Saturday_H14_lr3e-05_seed61681,False,120,12.637940587825142,0.6928298396518737,2.7656577454990052,2.2533529059092205,0.37409658469060586
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,CANDIDATE,CANDIDATE_Rat_office_Annis_Saturday_H14_lr3e-05_seed61681,False,0,0.0,0.7012901882073415,2.799430004101215,2.2702142651875814,0.37266571183076275
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Annis_Saturday_H14_lr3e-05_seed61681,False,120,12.757567536114948,0.6927143929273266,2.7651969019994,2.252776409784953,0.3740004234182423
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,F0,REFERENCE_Rat_office_Annis_Saturday_H14,True,0,0.0,0.7012901882073415,2.799430004101215,2.2702142651875814,0.37266571183076275
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,AFFINE,REFERENCE_Rat_office_Annis_Saturday_H14,True,0,0.0,0.6739766249892655,2.6903989500848278,2.2124683139051182,0.3702582178330935
Rat_office_Annis_Saturday_H14,Rat_office_Annis,14,61681,SEASONAL24,REFERENCE_Rat_office_Annis_Saturday_H14,True,0,0.0,0.6617645310034581,2.641650367983369,2.1375000000000006,0.5354689258517338
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,STD,STD_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61680,False,0,0.0,0.3474160719086455,9.573140443638051,7.5969846725463865,0.2093066988430176
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,STD_FIXED120,STD_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61680,False,120,12.57593278112472,0.32464238644948445,8.945605603001448,7.453831265767415,0.19941210415886962
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,SIMPLE,SIMPLE_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61680,False,0,0.0,0.3474160719086455,9.573140443638051,7.5969846725463865,0.2093066988430176
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,SIMPLE_FIXED120,SIMPLE_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61680,False,120,12.65575156203704,0.3246579849844756,8.946035424700154,7.45552562713623,0.19911359179022686
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,CANDIDATE,CANDIDATE_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61680,False,0,0.0,0.3474160719086455,9.573140443638051,7.5969846725463865,0.2093066988430176
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61680,False,120,12.656189894973068,0.3246936371243562,8.947017828710187,7.459011306762695,0.19920798597879058
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,F0,REFERENCE_Rat_office_Kasey_Wednesday_H3,True,0,0.0,0.3474160719086455,9.573140443638051,7.5969846725463865,0.2093066988430176
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,AFFINE,REFERENCE_Rat_office_Kasey_Wednesday_H3,True,0,0.0,0.601140780507387,16.564590943013886,12.27972456795346,0.36411922080649956
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61680,SEASONAL24,REFERENCE_Rat_office_Kasey_Wednesday_H3,True,0,0.0,0.3500351705286231,9.645310388992154,8.367083333333332,0.3036474020320836
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,STD,STD_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61681,False,0,0.0,0.3474160719086455,9.573140443638051,7.5969846725463865,0.2093066988430176
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,STD_FIXED120,STD_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61681,False,120,12.594754467078019,0.318074671026926,8.764630492124791,7.351769676208495,0.19598569792734988
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,SIMPLE,SIMPLE_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61681,False,0,0.0,0.3474160719086455,9.573140443638051,7.5969846725463865,0.2093066988430176
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,SIMPLE_FIXED120,SIMPLE_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61681,False,120,12.583360634976998,0.31847283499251827,8.77560200401044,7.361595382690429,0.19564888056725138
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,CANDIDATE,CANDIDATE_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61681,False,0,0.0,0.3474160719086455,9.573140443638051,7.5969846725463865,0.2093066988430176
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Kasey_Wednesday_H3_lr3e-05_seed61681,False,120,12.584312849183334,0.31850471896281646,8.77648057512515,7.364702135721842,0.1957515887148688
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,F0,REFERENCE_Rat_office_Kasey_Wednesday_H3,True,0,0.0,0.3474160719086455,9.573140443638051,7.5969846725463865,0.2093066988430176
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,AFFINE,REFERENCE_Rat_office_Kasey_Wednesday_H3,True,0,0.0,0.601140780507387,16.564590943013886,12.27972456795346,0.36411922080649956
Rat_office_Kasey_Wednesday_H3,Rat_office_Kasey,3,61681,SEASONAL24,REFERENCE_Rat_office_Kasey_Wednesday_H3,True,0,0.0,0.3500351705286231,9.645310388992154,8.367083333333332,0.3036474020320836
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,STD,STD_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61680,False,0,0.0,0.3083159092182423,9.573140443638051,7.5969846725463865,0.1857501433503713
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,STD_FIXED120,STD_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61680,False,120,12.642446479992941,0.29608306037620924,9.193313206414027,7.455183881123861,0.17847689418528204
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,SIMPLE,SIMPLE_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61680,False,0,0.0,0.3083159092182423,9.573140443638051,7.5969846725463865,0.1857501433503713
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,SIMPLE_FIXED120,SIMPLE_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61680,False,120,12.781782946898602,0.2959647596577764,9.189639995404539,7.452250696818034,0.17842191554354594
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,CANDIDATE,CANDIDATE_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61680,False,0,0.0,0.3083159092182423,9.573140443638051,7.5969846725463865,0.1857501433503713
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61680,False,120,12.768165637884522,0.2959408231359426,9.188896771722609,7.452118771870931,0.1784208695047831
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,F0,REFERENCE_Rat_office_Kasey_Wednesday_H14,True,0,0.0,0.3083159092182423,9.573140443638051,7.5969846725463865,0.1857501433503713
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,AFFINE,REFERENCE_Rat_office_Kasey_Wednesday_H14,True,0,0.0,0.3424644470460153,10.633444952085437,8.571920949084566,0.20716398665892688
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61680,SEASONAL24,REFERENCE_Rat_office_Kasey_Wednesday_H14,True,0,0.0,0.3106402397188847,9.645310388992154,8.367083333333332,0.26947321211983716
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,STD,STD_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61681,False,0,0.0,0.3083159092182423,9.573140443638051,7.5969846725463865,0.1857501433503713
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,STD_FIXED120,STD_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61681,False,120,12.730833534093108,0.29516465910317996,9.164797051043978,7.4391157404581705,0.17813955587175345
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,SIMPLE,SIMPLE_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61681,False,0,0.0,0.3083159092182423,9.573140443638051,7.5969846725463865,0.1857501433503713
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,SIMPLE_FIXED120,SIMPLE_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61681,False,120,12.772458513005404,0.29505372762468035,9.16135265329626,7.436575152079264,0.17808527204266275
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,CANDIDATE,CANDIDATE_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61681,False,0,0.0,0.3083159092182423,9.573140443638051,7.5969846725463865,0.1857501433503713
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Kasey_Wednesday_H14_lr3e-05_seed61681,False,120,12.711932446836727,0.295037393481229,9.16084548177312,7.436584688822428,0.17808573714108297
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,F0,REFERENCE_Rat_office_Kasey_Wednesday_H14,True,0,0.0,0.3083159092182423,9.573140443638051,7.5969846725463865,0.1857501433503713
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,AFFINE,REFERENCE_Rat_office_Kasey_Wednesday_H14,True,0,0.0,0.3424644470460153,10.633444952085437,8.571920949084566,0.20716398665892688
Rat_office_Kasey_Wednesday_H14,Rat_office_Kasey,14,61681,SEASONAL24,REFERENCE_Rat_office_Kasey_Wednesday_H14,True,0,0.0,0.3106402397188847,9.645310388992154,8.367083333333332,0.26947321211983716
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,STD,STD_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61680,False,0,0.0,1.1310265300712856,25.910879262665066,19.02994739850362,0.5991367597216307
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,STD_FIXED120,STD_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61680,False,120,12.700279975804733,1.1008363072874787,25.219246310947412,19.012572161356605,0.640654270603717
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,SIMPLE,SIMPLE_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61680,False,0,0.0,1.1310265300712856,25.910879262665066,19.02994739850362,0.5991367597216307
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,SIMPLE_FIXED120,SIMPLE_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61680,False,120,12.817148796049878,1.1178401109554974,25.608789342993113,19.21191957791646,0.6102862917341317
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,CANDIDATE,CANDIDATE_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61680,False,0,0.0,1.1310265300712856,25.910879262665066,19.02994739850362,0.5991367597216307
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61680,False,120,12.672503592009889,1.1137484279113945,25.51505227978721,19.130214484532672,0.6066383731380084
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,F0,REFERENCE_Rat_office_Olivia_Saturday_H3,True,0,0.0,1.1310265300712856,25.910879262665066,19.02994739850362,0.5991367597216307
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,AFFINE,REFERENCE_Rat_office_Olivia_Saturday_H3,True,0,0.0,1.0654612458375623,24.408833007839153,18.916108677538027,0.6155604109757425
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61680,SEASONAL24,REFERENCE_Rat_office_Olivia_Saturday_H3,True,0,0.0,1.199206663036977,27.472829532103166,20.300416666666667,0.8861262324889436
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,STD,STD_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61681,False,0,0.0,1.1310265300712856,25.910879262665066,19.02994739850362,0.5991367597216307
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,STD_FIXED120,STD_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61681,False,120,12.657038213132182,1.1002165488211628,25.20504815876816,19.073915433883666,0.6512340593495974
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,SIMPLE,SIMPLE_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61681,False,0,0.0,1.1310265300712856,25.910879262665066,19.02994739850362,0.5991367597216307
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,SIMPLE_FIXED120,SIMPLE_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61681,False,120,12.782176444947254,1.1188813146893914,25.63264245653154,19.25962014198303,0.613846981647802
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,CANDIDATE,CANDIDATE_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61681,False,0,0.0,1.1310265300712856,25.910879262665066,19.02994739850362,0.5991367597216307
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Olivia_Saturday_H3_lr3e-05_seed61681,False,120,12.765679035888752,1.1143808698526332,25.529540999852024,19.170343033472694,0.6096716640441531
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,F0,REFERENCE_Rat_office_Olivia_Saturday_H3,True,0,0.0,1.1310265300712856,25.910879262665066,19.02994739850362,0.5991367597216307
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,AFFINE,REFERENCE_Rat_office_Olivia_Saturday_H3,True,0,0.0,1.0654612458375623,24.408833007839153,18.916108677538027,0.6155604109757425
Rat_office_Olivia_Saturday_H3,Rat_office_Olivia,3,61681,SEASONAL24,REFERENCE_Rat_office_Olivia_Saturday_H3,True,0,0.0,1.199206663036977,27.472829532103166,20.300416666666667,0.8861262324889436
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,STD,STD_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61680,False,0,0.0,0.9961031833999359,25.910879262665066,19.02994739850362,0.5276640448151327
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,STD_FIXED120,STD_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61680,False,120,12.659864684013883,1.0178675245788198,26.477018620429863,19.51887125968933,0.544696705867016
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,SIMPLE,SIMPLE_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61680,False,0,0.0,0.9961031833999359,25.910879262665066,19.02994739850362,0.5276640448151327
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,SIMPLE_FIXED120,SIMPLE_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61680,False,120,12.875160362164024,1.01786174593774,26.476868305006906,19.518749507268268,0.5446855521752952
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,CANDIDATE,CANDIDATE_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61680,False,0,0.0,0.9961031833999359,25.910879262665066,19.02994739850362,0.5276640448151327
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61680,False,120,12.832705380918924,1.01786171744929,26.47686756395839,19.518748474121093,0.5446855374695528
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,F0,REFERENCE_Rat_office_Olivia_Saturday_H14,True,0,0.0,0.9961031833999359,25.910879262665066,19.02994739850362,0.5276640448151327
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,AFFINE,REFERENCE_Rat_office_Olivia_Saturday_H14,True,0,0.0,0.9505365593013636,24.725589108892603,21.17833357456939,0.6569013857329543
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61680,SEASONAL24,REFERENCE_Rat_office_Olivia_Saturday_H14,True,0,0.0,1.0561499158912382,27.472829532103166,20.300416666666667,0.7804177334556387
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,STD,STD_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61681,False,0,0.0,0.9961031833999359,25.910879262665066,19.02994739850362,0.5276640448151327
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,STD_FIXED120,STD_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61681,False,120,12.8745445710083,1.0155817728991223,26.417561089539415,19.500135345458983,0.5449895339903722
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,SIMPLE,SIMPLE_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61681,False,0,0.0,0.9961031833999359,25.910879262665066,19.02994739850362,0.5276640448151327
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,SIMPLE_FIXED120,SIMPLE_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61681,False,120,12.859143691923236,1.0155603167278477,26.41700296637246,19.49967082659403,0.5449734641840703
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,CANDIDATE,CANDIDATE_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61681,False,0,0.0,0.9961031833999359,25.910879262665066,19.02994739850362,0.5276640448151327
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,CANDIDATE_FIXED120,CANDIDATE_Rat_office_Olivia_Saturday_H14_lr3e-05_seed61681,False,120,12.697128805011744,1.0155603420335342,26.417003624630155,19.49967122395833,0.5449734180591337
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,F0,REFERENCE_Rat_office_Olivia_Saturday_H14,True,0,0.0,0.9961031833999359,25.910879262665066,19.02994739850362,0.5276640448151327
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,AFFINE,REFERENCE_Rat_office_Olivia_Saturday_H14,True,0,0.0,0.9505365593013636,24.725589108892603,21.17833357456939,0.6569013857329543
Rat_office_Olivia_Saturday_H14,Rat_office_Olivia,14,61681,SEASONAL24,REFERENCE_Rat_office_Olivia_Saturday_H14,True,0,0.0,1.0561499158912382,27.472829532103166,20.300416666666667,0.7804177334556387
