fit,grad_norm,loss,update,window
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.486313819885254,9.572461128234863,9,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.323998212814331,2.6884829998016357,10,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.097454786300659,6.23602294921875,11,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.211169958114624,2.537843942642212,12,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.0206658840179443,5.4472246170043945,13,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.25637149810791,9.568790435791016,14,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.337569236755371,9.520678520202637,15,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.2526116371154785,2.6185290813446045,16,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.6682159900665283,2.462076187133789,17,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.595297336578369,11.372403144836426,18,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.03308367729187,5.412393093109131,19,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,0.9568969011306763,1.778601050376892,20,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.811715126037598,26.989301681518555,21,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.4984986782073975,1.8891406059265137,22,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.467573404312134,2.551727294921875,23,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.1922786235809326,6.190879821777344,24,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.3988245725631714,2.6684796810150146,25,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.086970806121826,7.380252361297607,26,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.0470328330993652,1.7658885717391968,27,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.9412636756896973,2.4694430828094482,28,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.347261905670166,6.15329122543335,29,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.355225086212158,5.347677230834961,30,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.4543941020965576,2.6505260467529297,31,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.687041163444519,1.885086178779602,32,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.196640968322754,9.421138763427734,33,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.958119869232178,26.807044982910156,34,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.5736095905303955,2.5315985679626465,35,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.790045738220215,9.412912368774414,36,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.309237957000732,7.179246425628662,37,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.7299851179122925,2.5697410106658936,38,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.194962501525879,11.299591064453125,39,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.857546091079712,5.282634735107422,40,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.8232804536819458,2.555100679397583,41,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.987062931060791,9.335025787353516,42,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.0858230590820312,1.8638474941253662,43,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.2685914039611816,6.054666519165039,44,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.6771223545074463,2.4953784942626953,45,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.3454383611679077,1.7222079038619995,46,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.7090840339660645,6.973409175872803,47,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.8715941905975342,2.6139824390411377,48,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.340059280395508,2.5445492267608643,49,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.660076141357422,9.202213287353516,50,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.6189277172088623,11.219158172607422,51,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.181015968322754,26.444412231445312,52,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.4732134342193604,1.8328945636749268,53,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.135983467102051,9.189038276672363,54,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.414270877838135,6.8315887451171875,55,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.142843246459961,9.090126037597656,56,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.1373908519744873,2.591423273086548,57,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.0831427574157715,5.137565612792969,58,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.6162065267562866,1.687891960144043,59,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.582536220550537,2.544570207595825,60,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.750118255615234,26.209096908569336,61,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.4197208881378174,2.456003189086914,62,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.953490972518921,5.940483093261719,63,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.207119941711426,11.09863567352295,64,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.307102680206299,2.5862836837768555,65,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.401134490966797,9.0231294631958,66,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,10.600776672363281,8.850008964538574,67,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,10.591391563415527,25.98200798034668,68,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.37273645401001,11.03796672821045,69,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,12.287403106689453,6.642292499542236,70,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.049750328063965,1.7829492092132568,71,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.7265424728393555,2.4091358184814453,72,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.894374370574951,2.607546091079712,73,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.8860275745391846,2.5636868476867676,74,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.640516519546509,5.85213041305542,75,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.589035987854004,2.5998494625091553,76,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.8645497560501099,1.6420012712478638,77,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.401299953460693,4.980703353881836,78,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.831648826599121,8.874022483825684,79,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.257878303527832,1.7438031435012817,80,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.030250072479248,2.571321725845337,81,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.8106560707092285,10.891546249389648,82,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,12.19877815246582,8.665970802307129,83,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,15.089326858520508,6.470284461975098,84,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.745790958404541,5.77638578414917,85,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.96424674987793,2.6001992225646973,86,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.2144899368286133,2.338148355484009,87,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.956098556518555,4.856621265411377,88,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.3608181476593018,2.5494613647460938,89,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.033618927001953,1.610024333000183,90,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,13.359189987182617,25.47980499267578,91,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,13.484210014343262,25.44322967529297,92,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.372567653656006,2.5204195976257324,93,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.057525396347046,1.5897984504699707,94,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.36430549621582,2.57309627532959,95,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.993525505065918,8.829487800598145,96,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.466620445251465,2.3026106357574463,97,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.3804614543914795,5.6780290603637695,98,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,15.460070610046387,6.294625282287598,99,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.156262397766113,10.758159637451172,100,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,13.797808647155762,8.659879684448242,101,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.8412282466888428,2.495692729949951,102,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.373583793640137,4.692005634307861,103,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.102257251739502,1.6904288530349731,104,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.113454341888428,2.472409725189209,105,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.952829122543335,2.47981858253479,106,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.841007709503174,2.5483806133270264,107,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,1.9304940700531006,1.5311325788497925,108,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.330672264099121,1.671302080154419,109,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.84862995147705,4.557571887969971,110,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,15.135815620422363,24.86795425415039,111,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.260669708251953,10.656628608703613,112,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.1261167526245117,5.595514297485352,113,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,15.879517555236816,6.085646629333496,114,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,11.598060607910156,8.894773483276367,115,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,15.535130500793457,8.696619987487793,116,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.021154403686523,2.224414587020874,117,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,11.913301467895508,8.839103698730469,118,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,10.802200317382812,4.314754009246826,119,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.073991775512695,10.560498237609863,120,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.270555019378662,5.548306941986084,121,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.9760584831237793,2.178250551223755,122,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.124835968017578,2.4539523124694824,123,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.1129651069641113,1.4939130544662476,124,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.732605934143066,2.5886294841766357,125,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.755106449127197,2.4616847038269043,126,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,11.774969100952148,5.918274879455566,127,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,17.274765014648438,24.496013641357422,128,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,16.488874435424805,8.498641967773438,129,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.75546932220459,1.558128833770752,130,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.916953086853027,2.4402551651000977,131,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.078505992889404,2.4279682636260986,132,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,16.787031173706055,8.48929500579834,133,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,10.911032676696777,3.9370992183685303,134,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.275067329406738,10.409271240234375,135,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.741507053375244,1.5201420783996582,136,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.688622236251831,5.454721450805664,137,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.239346504211426,5.758062362670898,138,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.118735313415527,2.0822806358337402,139,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,14.677657127380371,8.616485595703125,140,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.2703661918640137,1.4577929973602295,141,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,18.0642032623291,24.139930725097656,142,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.717922210693359,2.5905184745788574,143,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.7741379737854,2.419550895690918,144,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,15.219491958618164,8.55211067199707,145,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,18.100067138671875,8.382875442504883,146,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.8429479598999023,5.380611896514893,147,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,18.20061683654785,23.88252830505371,148,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.170984745025635,2.020434856414795,149,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.7414774894714355,1.4405739307403564,150,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.6417412757873535,10.25770378112793,151,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.34196949005127,3.584022045135498,152,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.362332344055176,1.4307907819747925,153,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.628890037536621,5.577476501464844,154,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.202291488647461,2.484326124191284,155,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.38866138458252,2.6356656551361084,156,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.13000202178955,5.519412994384766,157,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,19.205894470214844,8.255326271057129,158,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.048055648803711,2.449634075164795,159,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.381596088409424,3.4057583808898926,160,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.2541234493255615,1.4022197723388672,161,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.296707630157471,1.9496521949768066,162,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.1628499031066895,5.261322498321533,163,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.02314567565918,10.131464958190918,164,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,18.85315704345703,23.281909942626953,165,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.1265058517456055,2.4142425060272217,166,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.64480972290039,2.563453435897827,167,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.9664306640625,1.3674027919769287,168,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,18.572858810424805,8.50239372253418,169,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.43081521987915,2.356261968612671,170,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,21.683513641357422,8.445353507995605,171,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.861131191253662,5.288110733032227,172,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.714321136474609,1.8970273733139038,173,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.095831871032715,1.3339722156524658,174,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.449840068817139,5.160627841949463,175,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.464144706726074,2.3817734718322754,176,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.556351661682129,3.210439920425415,177,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.2914881706237793,1.35308837890625,178,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,19.686553955078125,22.753646850585938,179,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.486262321472168,9.98471736907959,180,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.25631332397461,2.501878261566162,181,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,20.447505950927734,8.515069961547852,182,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.866588115692139,1.8412398099899292,183,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,20.93463134765625,8.476905822753906,184,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.868947505950928,2.3391880989074707,185,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.877594470977783,1.2857831716537476,186,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,19.13665199279785,22.326557159423828,187,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,2.512704610824585,1.3260036706924438,188,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.914888381958008,2.3304381370544434,189,6
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,6.478106498718262,9.850973129272461,190,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,15.934501647949219,5.202164649963379,191,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.733786582946777,5.020550727844238,192,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,24.49291229248047,8.58244514465332,193,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,10.166650772094727,2.5122146606445312,194,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.910736560821533,3.048332452774048,195,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,8.551258087158203,2.3045084476470947,196,5
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,10.025461196899414,2.480275869369507,197,7
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.0708441734313965,1.2534598112106323,198,0
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.118313789367676,1.7810568809509277,199,1
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,4.861360549926758,4.946181774139404,200,12
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,3.1858584880828857,1.3006541728973389,201,8
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,19.963634490966797,21.695209503173828,202,4
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,7.557869911193848,9.696249008178711,203,10
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,25.89026641845703,8.694116592407227,204,2
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,16.077150344848633,5.111082553863525,205,3
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,5.1541242599487305,2.9247307777404785,206,11
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,24.47144317626953,8.417328834533691,207,9
CANDIDATE_Rat_education_Irma_H14_lr0.0001_seed61680,9.781641960144043,2.296700954437256,208,6
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,4.777446746826172,11.754074096679688,1,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.54668128490448,9.455328941345215,2,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,4.80184268951416,11.724028587341309,3,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.5754534006118774,9.447782516479492,4,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.6106657981872559,9.443485260009766,5,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,4.8383965492248535,11.685619354248047,6,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.6276284456253052,9.434248924255371,7,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,4.9250006675720215,11.659868240356445,8,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,4.972418785095215,11.645671844482422,9,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.6299738883972168,9.420829772949219,10,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,5.082360744476318,11.615285873413086,11,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.6711839437484741,9.41181468963623,12,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.6621707677841187,9.406981468200684,13,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,5.257585525512695,11.569154739379883,14,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.6976138353347778,9.39682388305664,15,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,5.358739852905273,11.537481307983398,16,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,5.404112339019775,11.520489692687988,17,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.7692368030548096,9.381404876708984,18,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.7910428047180176,9.376028060913086,19,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,5.587033748626709,11.467836380004883,20,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,5.668915271759033,11.449427604675293,21,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.8071112632751465,9.359621047973633,22,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,5.783278465270996,11.410443305969238,23,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.8405934572219849,9.348511695861816,24,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,5.902492523193359,11.37026309967041,25,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.864701271057129,9.336967468261719,26,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,6.037985324859619,11.328673362731934,27,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.8559534549713135,9.325257301330566,28,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.8617016077041626,9.319135665893555,29,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,6.281390190124512,11.265362739562988,30,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.8846813440322876,9.306465148925781,31,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,6.364771842956543,11.222094535827637,32,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.9011783599853516,9.293593406677246,33,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,6.570937156677246,11.176974296569824,34,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.9248096942901611,9.280487060546875,35,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,6.766652584075928,11.12978458404541,36,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,6.807137966156006,11.104718208312988,37,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.9635684490203857,9.260868072509766,38,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,6.982170104980469,11.051931381225586,39,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.9643199443817139,9.247812271118164,40,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.9850330352783203,9.240984916687012,41,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,6.967147350311279,10.973413467407227,42,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.0427045822143555,10.947002410888672,43,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,2.0305213928222656,9.220112800598145,44,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,2.039860963821411,9.21299934387207,45,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.114380359649658,10.866643905639648,46,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,2.053394317626953,9.198293685913086,47,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.134243965148926,10.813302993774414,48,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.190113544464111,10.785436630249023,49,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,2.0301907062530518,9.1771821975708,50,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,1.9747798442840576,9.170138359069824,51,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.182194709777832,10.7019624710083,52,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.2527174949646,10.673376083374023,53,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,2.035780191421509,9.149090766906738,54,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.283146381378174,10.614418029785156,55,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,2.0477218627929688,9.134893417358398,56,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.431350231170654,10.554930686950684,57,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,2.053056478500366,9.120499610900879,58,1
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,7.494174480438232,10.494562149047852,59,0
SIMPLE_Rat_public_Chrissy_H3_lr3e-05_seed61680,2.012958526611328,9.106267929077148,60,1
