dataset,seed,arm,role,channel,mse
traffic,41000,POINTWISE,matched_old_epoch,column_005,0.5580190849096157
traffic,41000,POINTWISE,matched_old_epoch,column_006,0.4656409504568835
traffic,41000,POINTWISE,matched_old_epoch,column_007,0.26890230275790694
traffic,41000,POINTWISE,matched_old_epoch,column_008,0.6516999285841254
traffic,41000,POINTWISE,matched_old_epoch,column_009,0.5284308788501713
traffic,41000,POINTWISE,matched_old_epoch,column_010,0.6155283239607404
traffic,41000,POINTWISE,matched_old_epoch,column_011,0.3471214821386997
traffic,41000,POINTWISE,matched_old_epoch,column_012,1.3241522343414347
traffic,41000,POINTWISE,matched_old_epoch,column_013,0.4584565348641355
traffic,41000,POINTWISE,matched_old_epoch,column_014,0.3981638621464363
traffic,41000,POINTWISE,matched_old_epoch,column_015,0.8026378179590045
traffic,41000,POINTWISE,matched_old_epoch,column_016,0.364051702543706
traffic,41000,POINTWISE,matched_old_epoch,column_017,0.2510303313079716
traffic,41000,POINTWISE,matched_old_epoch,column_018,0.2571376699083547
traffic,41000,POINTWISE,matched_old_epoch,column_019,0.7965120987258795
traffic,41000,POINTWISE,matched_old_epoch,column_020,0.17926847754714825
traffic,41000,POINTWISE,matched_old_epoch,column_021,0.9446694148893244
traffic,41000,POINTWISE,matched_old_epoch,column_022,0.36237881418889845
traffic,41000,POINTWISE,matched_old_epoch,column_023,0.45588096951027707
traffic,41000,POINTWISE,matched_old_epoch,column_024,0.38269265139109215
traffic,41000,POINTWISE,matched_old_epoch,column_025,0.6858238204681176
traffic,41000,POINTWISE,matched_old_epoch,column_026,0.42666330930089164
traffic,41000,POINTWISE,matched_old_epoch,column_027,0.11157426865862641
traffic,41000,POINTWISE,matched_old_epoch,column_028,0.5457989697201119
traffic,41000,POINTWISE,matched_old_epoch,column_029,1.032298349188026
traffic,41000,POINTWISE,matched_old_epoch,column_030,0.4053581980747698
traffic,41000,POINTWISE,matched_old_epoch,column_031,0.48587615817763347
traffic,41000,UNIFORM,selected,column_000,0.6459920025460256
traffic,41000,UNIFORM,selected,column_001,0.38889343702268764
traffic,41000,UNIFORM,selected,column_002,0.41362736644462667
traffic,41000,UNIFORM,selected,column_003,0.7472922093635418
traffic,41000,UNIFORM,selected,column_004,0.3587637939640117
traffic,41000,UNIFORM,selected,column_005,0.4076292880600211
traffic,41000,UNIFORM,selected,column_006,0.31475757806551874
traffic,41000,UNIFORM,selected,column_007,0.18764727021713104
traffic,41000,UNIFORM,selected,column_008,0.5301964650549311
traffic,41000,UNIFORM,selected,column_009,0.40680046451732005
traffic,41000,UNIFORM,selected,column_010,0.45827538697572057
traffic,41000,UNIFORM,selected,column_011,0.23781140927684977
traffic,41000,UNIFORM,selected,column_012,1.1376229637703315
traffic,41000,UNIFORM,selected,column_013,0.3913215076776299
traffic,41000,UNIFORM,selected,column_014,0.35204118943100426
traffic,41000,UNIFORM,selected,column_015,0.6749514992256929
traffic,41000,UNIFORM,selected,column_016,0.2809351340570816
traffic,41000,UNIFORM,selected,column_017,0.18699523556694475
traffic,41000,UNIFORM,selected,column_018,0.21574460365065426
traffic,41000,UNIFORM,selected,column_019,0.5108949973944
traffic,41000,UNIFORM,selected,column_020,0.08080944264038127
traffic,41000,UNIFORM,selected,column_021,0.7484954767328202
traffic,41000,UNIFORM,selected,column_022,0.2843103331774545
traffic,41000,UNIFORM,selected,column_023,0.3891133477228
traffic,41000,UNIFORM,selected,column_024,0.28203465918464526
traffic,41000,UNIFORM,selected,column_025,0.5228980131308429
traffic,41000,UNIFORM,selected,column_026,0.25589076733617316
traffic,41000,UNIFORM,selected,column_027,0.119785408925245
traffic,41000,UNIFORM,selected,column_028,0.44598787269510987
traffic,41000,UNIFORM,selected,column_029,0.8427541309409159
traffic,41000,UNIFORM,selected,column_030,0.3017309699822735
traffic,41000,UNIFORM,selected,column_031,0.3567566319469708
traffic,41000,UNIFORM,matched_old_epoch,column_000,0.8526139906821557
traffic,41000,UNIFORM,matched_old_epoch,column_001,0.5100606837475877
traffic,41000,UNIFORM,matched_old_epoch,column_002,0.4665205881589903
traffic,41000,UNIFORM,matched_old_epoch,column_003,0.9011757806178148
traffic,41000,UNIFORM,matched_old_epoch,column_004,0.544727845870493
traffic,41000,UNIFORM,matched_old_epoch,column_005,0.5495259836738529
traffic,41000,UNIFORM,matched_old_epoch,column_006,0.45984153921102006
traffic,41000,UNIFORM,matched_old_epoch,column_007,0.2684617222504235
traffic,41000,UNIFORM,matched_old_epoch,column_008,0.6511499668759269
traffic,41000,UNIFORM,matched_old_epoch,column_009,0.530825823800568
traffic,41000,UNIFORM,matched_old_epoch,column_010,0.6149364875940109
traffic,41000,UNIFORM,matched_old_epoch,column_011,0.34963957119010114
traffic,41000,UNIFORM,matched_old_epoch,column_012,1.3269965665264043
traffic,41000,UNIFORM,matched_old_epoch,column_013,0.4579790992683049
traffic,41000,UNIFORM,matched_old_epoch,column_014,0.3986048385202558
traffic,41000,UNIFORM,matched_old_epoch,column_015,0.8025268521481985
traffic,41000,UNIFORM,matched_old_epoch,column_016,0.3642611038814716
traffic,41000,UNIFORM,matched_old_epoch,column_017,0.25256383003027705
traffic,41000,UNIFORM,matched_old_epoch,column_018,0.25852258303488135
traffic,41000,UNIFORM,matched_old_epoch,column_019,0.8008251549596584
traffic,41000,UNIFORM,matched_old_epoch,column_020,0.17868917844338436
traffic,41000,UNIFORM,matched_old_epoch,column_021,0.9388424069385836
traffic,41000,UNIFORM,matched_old_epoch,column_022,0.36041371233156927
traffic,41000,UNIFORM,matched_old_epoch,column_023,0.45568541392693374
traffic,41000,UNIFORM,matched_old_epoch,column_024,0.3795446934113616
traffic,41000,UNIFORM,matched_old_epoch,column_025,0.6886762356544411
traffic,41000,UNIFORM,matched_old_epoch,column_026,0.42701947035486965
traffic,41000,UNIFORM,matched_old_epoch,column_027,0.11269307617630346
traffic,41000,UNIFORM,matched_old_epoch,column_028,0.5482710809126163
traffic,41000,UNIFORM,matched_old_epoch,column_029,1.024916157105145
traffic,41000,UNIFORM,matched_old_epoch,column_030,0.4008829286011784
traffic,41000,UNIFORM,matched_old_epoch,column_031,0.4873648814444401
traffic,41000,CONDITIONED,selected,column_000,0.6482570045066831
traffic,41000,CONDITIONED,selected,column_001,0.39045762946059165
traffic,41000,CONDITIONED,selected,column_002,0.41526301343375666
traffic,41000,CONDITIONED,selected,column_003,0.7438975424509382
traffic,41000,CONDITIONED,selected,column_004,0.36302621253194906
traffic,41000,CONDITIONED,selected,column_005,0.4100153008907607
traffic,41000,CONDITIONED,selected,column_006,0.3122006202764473
traffic,41000,CONDITIONED,selected,column_007,0.18699517559807163
traffic,41000,CONDITIONED,selected,column_008,0.536260713709641
traffic,41000,CONDITIONED,selected,column_009,0.40355789747581433
traffic,41000,CONDITIONED,selected,column_010,0.45835501457146877
traffic,41000,CONDITIONED,selected,column_011,0.237521244977832
traffic,41000,CONDITIONED,selected,column_012,1.132955237861839
traffic,41000,CONDITIONED,selected,column_013,0.39272662044019635
traffic,41000,CONDITIONED,selected,column_014,0.3469894527659971
traffic,41000,CONDITIONED,selected,column_015,0.6752153726081471
traffic,41000,CONDITIONED,selected,column_016,0.28308358967687325
traffic,41000,CONDITIONED,selected,column_017,0.18752571621359942
traffic,41000,CONDITIONED,selected,column_018,0.21656494287437866
traffic,41000,CONDITIONED,selected,column_019,0.5115001853996347
traffic,41000,CONDITIONED,selected,column_020,0.07990365211032106
traffic,41000,CONDITIONED,selected,column_021,0.7437528445313545
traffic,41000,CONDITIONED,selected,column_022,0.28499975720263027
traffic,41000,CONDITIONED,selected,column_023,0.388349088043926
traffic,41000,CONDITIONED,selected,column_024,0.28332465978758964
traffic,41000,CONDITIONED,selected,column_025,0.5264967470146052
traffic,41000,CONDITIONED,selected,column_026,0.2563271836829102
traffic,41000,CONDITIONED,selected,column_027,0.11803298340877123
traffic,41000,CONDITIONED,selected,column_028,0.4480605959235549
traffic,41000,CONDITIONED,selected,column_029,0.847401851621622
traffic,41000,CONDITIONED,selected,column_030,0.29949525156529283
traffic,41000,CONDITIONED,selected,column_031,0.3587377080159759
traffic,41000,CONDITIONED,matched_old_epoch,column_000,0.8500968989893393
traffic,41000,CONDITIONED,matched_old_epoch,column_001,0.5080775796042515
traffic,41000,CONDITIONED,matched_old_epoch,column_002,0.4682183301544921
traffic,41000,CONDITIONED,matched_old_epoch,column_003,0.8996428200310126
traffic,41000,CONDITIONED,matched_old_epoch,column_004,0.5426322071403047
traffic,41000,CONDITIONED,matched_old_epoch,column_005,0.5575098212596062
traffic,41000,CONDITIONED,matched_old_epoch,column_006,0.4651251799644874
traffic,41000,CONDITIONED,matched_old_epoch,column_007,0.26886815219401017
traffic,41000,CONDITIONED,matched_old_epoch,column_008,0.6517520821887963
traffic,41000,CONDITIONED,matched_old_epoch,column_009,0.5293282800153577
traffic,41000,CONDITIONED,matched_old_epoch,column_010,0.6152780061475451
traffic,41000,CONDITIONED,matched_old_epoch,column_011,0.34825987815416537
traffic,41000,CONDITIONED,matched_old_epoch,column_012,1.3246623547835195
traffic,41000,CONDITIONED,matched_old_epoch,column_013,0.4597618049373223
traffic,41000,CONDITIONED,matched_old_epoch,column_014,0.3983919082624458
traffic,41000,CONDITIONED,matched_old_epoch,column_015,0.802667812597496
traffic,41000,CONDITIONED,matched_old_epoch,column_016,0.36525005694780993
traffic,41000,CONDITIONED,matched_old_epoch,column_017,0.25181423042574297
traffic,41000,CONDITIONED,matched_old_epoch,column_018,0.2570332580763677
traffic,41000,CONDITIONED,matched_old_epoch,column_019,0.7979524322353052
traffic,41000,CONDITIONED,matched_old_epoch,column_020,0.1790698510038357
traffic,41000,CONDITIONED,matched_old_epoch,column_021,0.9426411959735184
traffic,41000,CONDITIONED,matched_old_epoch,column_022,0.36191404911848296
traffic,41000,CONDITIONED,matched_old_epoch,column_023,0.45681633984719155
traffic,41000,CONDITIONED,matched_old_epoch,column_024,0.3822359444556789
traffic,41000,CONDITIONED,matched_old_epoch,column_025,0.6884114951770415
traffic,41000,CONDITIONED,matched_old_epoch,column_026,0.4261832533921235
traffic,41000,CONDITIONED,matched_old_epoch,column_027,0.11193273711323325
traffic,41000,CONDITIONED,matched_old_epoch,column_028,0.5474490402796239
traffic,41000,CONDITIONED,matched_old_epoch,column_029,1.029029156958047
traffic,41000,CONDITIONED,matched_old_epoch,column_030,0.404199650446872
traffic,41000,CONDITIONED,matched_old_epoch,column_031,0.4854980472029419
traffic,41001,POINTWISE,selected,column_000,0.6416690414019933
traffic,41001,POINTWISE,selected,column_001,0.3911857202451219
traffic,41001,POINTWISE,selected,column_002,0.4139528538182912
traffic,41001,POINTWISE,selected,column_003,0.7440578601158805
traffic,41001,POINTWISE,selected,column_004,0.36375805181403226
traffic,41001,POINTWISE,selected,column_005,0.39620219166894494
traffic,41001,POINTWISE,selected,column_006,0.3103298884961219
traffic,41001,POINTWISE,selected,column_007,0.1876644633253584
traffic,41001,POINTWISE,selected,column_008,0.5375523457537367
traffic,41001,POINTWISE,selected,column_009,0.402439022752922
traffic,41001,POINTWISE,selected,column_010,0.45755041790659917
traffic,41001,POINTWISE,selected,column_011,0.23906655570169932
traffic,41001,POINTWISE,selected,column_012,1.1265375091576035
traffic,41001,POINTWISE,selected,column_013,0.3895459856704936
traffic,41001,POINTWISE,selected,column_014,0.35483948801829757
traffic,41001,POINTWISE,selected,column_015,0.6754013163979251
traffic,41001,POINTWISE,selected,column_016,0.2837520228158846
traffic,41001,POINTWISE,selected,column_017,0.18400850176672123
traffic,41001,POINTWISE,selected,column_018,0.2222020297374134
traffic,41001,POINTWISE,selected,column_019,0.5162800983493847
traffic,41001,POINTWISE,selected,column_020,0.0805308615937128
traffic,41001,POINTWISE,selected,column_021,0.7465257600586868
traffic,41001,POINTWISE,selected,column_022,0.28642901315665675
traffic,41001,POINTWISE,selected,column_023,0.3921554016018755
traffic,41001,POINTWISE,selected,column_024,0.27195437102012515
traffic,41001,POINTWISE,selected,column_025,0.5244509058336758
traffic,41001,POINTWISE,selected,column_026,0.25486980399442183
traffic,41001,POINTWISE,selected,column_027,0.11806725103199454
traffic,41001,POINTWISE,selected,column_028,0.44217122478604326
traffic,41001,POINTWISE,selected,column_029,0.8466310247477532
traffic,41001,POINTWISE,selected,column_030,0.3033651534694242
traffic,41001,POINTWISE,selected,column_031,0.35845994580673896
traffic,41001,POINTWISE,matched_old_epoch,column_000,0.8084448072950807
traffic,41001,POINTWISE,matched_old_epoch,column_001,0.4781698020997568
traffic,41001,POINTWISE,matched_old_epoch,column_002,0.4572036317687714
traffic,41001,POINTWISE,matched_old_epoch,column_003,0.8399916049140524
traffic,41001,POINTWISE,matched_old_epoch,column_004,0.5154381626701906
traffic,41001,POINTWISE,matched_old_epoch,column_005,0.5547276842584297
traffic,41001,POINTWISE,matched_old_epoch,column_006,0.45472926610189296
traffic,41001,POINTWISE,matched_old_epoch,column_007,0.2759546305964121
traffic,41001,POINTWISE,matched_old_epoch,column_008,0.6572667877409543
traffic,41001,POINTWISE,matched_old_epoch,column_009,0.4924287152796484
traffic,41001,POINTWISE,matched_old_epoch,column_010,0.553376967140162
traffic,41001,POINTWISE,matched_old_epoch,column_011,0.32121622844378195
traffic,41001,POINTWISE,matched_old_epoch,column_012,1.2821449342909075
traffic,41001,POINTWISE,matched_old_epoch,column_013,0.4602475362193368
traffic,41001,POINTWISE,matched_old_epoch,column_014,0.39990358780687246
traffic,41001,POINTWISE,matched_old_epoch,column_015,0.7510080104451665
traffic,41001,POINTWISE,matched_old_epoch,column_016,0.3415880333075261
traffic,41001,POINTWISE,matched_old_epoch,column_017,0.2310744502255634
traffic,41001,POINTWISE,matched_old_epoch,column_018,0.2801257808670122
traffic,41001,POINTWISE,matched_old_epoch,column_019,0.7643456909930493
traffic,41001,POINTWISE,matched_old_epoch,column_020,0.14842048586591916
traffic,41001,POINTWISE,matched_old_epoch,column_021,0.9041088736760331
traffic,41001,POINTWISE,matched_old_epoch,column_022,0.36177671597996275
traffic,41001,POINTWISE,matched_old_epoch,column_023,0.4386599516581774
traffic,41001,POINTWISE,matched_old_epoch,column_024,0.3778594509475306
traffic,41001,POINTWISE,matched_old_epoch,column_025,0.6461191828497432
traffic,41001,POINTWISE,matched_old_epoch,column_026,0.3728926986191736
traffic,41001,POINTWISE,matched_old_epoch,column_027,0.11372131532134426
traffic,41001,POINTWISE,matched_old_epoch,column_028,0.5080966524311534
traffic,41001,POINTWISE,matched_old_epoch,column_029,1.0557523995316045
traffic,41001,POINTWISE,matched_old_epoch,column_030,0.4034405722826001
traffic,41001,POINTWISE,matched_old_epoch,column_031,0.45154153269565617
traffic,41001,UNIFORM,selected,column_000,0.643098126642205
traffic,41001,UNIFORM,selected,column_001,0.3863442840650947
traffic,41001,UNIFORM,selected,column_002,0.41500440600499927
traffic,41001,UNIFORM,selected,column_003,0.7462002482912102
traffic,41001,UNIFORM,selected,column_004,0.3621437105973709
traffic,41001,UNIFORM,selected,column_005,0.4041472755390155
traffic,41001,UNIFORM,selected,column_006,0.31405309425945843
traffic,41001,UNIFORM,selected,column_007,0.19034507037211001
traffic,41001,UNIFORM,selected,column_008,0.5310603055403176
traffic,41001,UNIFORM,selected,column_009,0.4058780368177014
traffic,41001,UNIFORM,selected,column_010,0.46303271664322915
traffic,41001,UNIFORM,selected,column_011,0.23833739859352934
traffic,41001,UNIFORM,selected,column_012,1.1297912866660598
traffic,41001,UNIFORM,selected,column_013,0.38644335047309286
traffic,41001,UNIFORM,selected,column_014,0.3546031378452266
traffic,41001,UNIFORM,selected,column_015,0.6810315016079609
traffic,41001,UNIFORM,selected,column_016,0.28068456812444537
traffic,41001,UNIFORM,selected,column_017,0.18542335169790045
traffic,41001,UNIFORM,selected,column_018,0.2173230748344203
traffic,41001,UNIFORM,selected,column_019,0.51898364530128
traffic,41001,UNIFORM,selected,column_020,0.07974453641808703
traffic,41001,UNIFORM,selected,column_021,0.7476873468033061
traffic,41001,UNIFORM,selected,column_022,0.2851516297247562
traffic,41001,UNIFORM,selected,column_023,0.3931935941289788
traffic,41001,UNIFORM,selected,column_024,0.27650572562081116
traffic,41001,UNIFORM,selected,column_025,0.527297750184774
traffic,41001,UNIFORM,selected,column_026,0.25736639534002687
traffic,41001,UNIFORM,selected,column_027,0.11847828561382093
traffic,41001,UNIFORM,selected,column_028,0.4446983954277015
traffic,41001,UNIFORM,selected,column_029,0.8492258445208285
traffic,41001,UNIFORM,selected,column_030,0.30287677354163295
traffic,41001,UNIFORM,selected,column_031,0.3606346372981942
traffic,41001,UNIFORM,matched_old_epoch,column_000,0.8078702525927968
traffic,41001,UNIFORM,matched_old_epoch,column_001,0.4769835591793189
traffic,41001,UNIFORM,matched_old_epoch,column_002,0.4585019614302634
traffic,41001,UNIFORM,matched_old_epoch,column_003,0.8471622496435229
traffic,41001,UNIFORM,matched_old_epoch,column_004,0.5151342212021215
traffic,41001,UNIFORM,matched_old_epoch,column_005,0.5430987510578652
traffic,41001,UNIFORM,matched_old_epoch,column_006,0.44726340287072963
traffic,41001,UNIFORM,matched_old_epoch,column_007,0.273123619221312
traffic,41001,UNIFORM,matched_old_epoch,column_008,0.6527165915619348
traffic,41001,UNIFORM,matched_old_epoch,column_009,0.4940614755437538
traffic,41001,UNIFORM,matched_old_epoch,column_010,0.5568130790729479
traffic,41001,UNIFORM,matched_old_epoch,column_011,0.321604843783598
traffic,41001,UNIFORM,matched_old_epoch,column_012,1.2929374288777369
traffic,41001,UNIFORM,matched_old_epoch,column_013,0.45913419913818715
traffic,41001,UNIFORM,matched_old_epoch,column_014,0.39788528802341716
traffic,41001,UNIFORM,matched_old_epoch,column_015,0.7563642687881358
traffic,41001,UNIFORM,matched_old_epoch,column_016,0.34176858650103864
traffic,41001,UNIFORM,matched_old_epoch,column_017,0.2322940297453354
traffic,41001,UNIFORM,matched_old_epoch,column_018,0.2764426859344097
traffic,41001,UNIFORM,matched_old_epoch,column_019,0.7650234608076079
traffic,41001,UNIFORM,matched_old_epoch,column_020,0.14953208282876448
traffic,41001,UNIFORM,matched_old_epoch,column_021,0.9016235268054411
traffic,41001,UNIFORM,matched_old_epoch,column_022,0.35819589504446303
traffic,41001,UNIFORM,matched_old_epoch,column_023,0.4403224139109843
traffic,41001,UNIFORM,matched_old_epoch,column_024,0.3733015505287114
traffic,41001,UNIFORM,matched_old_epoch,column_025,0.6490391390407019
traffic,41001,UNIFORM,matched_old_epoch,column_026,0.37306436169398755
traffic,41001,UNIFORM,matched_old_epoch,column_027,0.11502842195944778
traffic,41001,UNIFORM,matched_old_epoch,column_028,0.5109440341416607
traffic,41001,UNIFORM,matched_old_epoch,column_029,1.0527971682071555
traffic,41001,UNIFORM,matched_old_epoch,column_030,0.395609381903017
traffic,41001,UNIFORM,matched_old_epoch,column_031,0.4517991290757188
traffic,41001,CONDITIONED,selected,column_000,0.640159770652999
traffic,41001,CONDITIONED,selected,column_001,0.3889863899655783
traffic,41001,CONDITIONED,selected,column_002,0.41499412968965277
traffic,41001,CONDITIONED,selected,column_003,0.7453656883641308
traffic,41001,CONDITIONED,selected,column_004,0.36490718514833975
traffic,41001,CONDITIONED,selected,column_005,0.4005069490067181
traffic,41001,CONDITIONED,selected,column_006,0.3123753049109477
traffic,41001,CONDITIONED,selected,column_007,0.18886454170293981
traffic,41001,CONDITIONED,selected,column_008,0.5342353915049658
traffic,41001,CONDITIONED,selected,column_009,0.4031267634386634
traffic,41001,CONDITIONED,selected,column_010,0.46222999126436304
traffic,41001,CONDITIONED,selected,column_011,0.23628083975429812
traffic,41001,CONDITIONED,selected,column_012,1.1273893487373114
traffic,41001,CONDITIONED,selected,column_013,0.385219978942247
traffic,41001,CONDITIONED,selected,column_014,0.3509335247160613
traffic,41001,CONDITIONED,selected,column_015,0.678800714958084
traffic,41001,CONDITIONED,selected,column_016,0.2842580692892348
traffic,41001,CONDITIONED,selected,column_017,0.18574381156515468
traffic,41001,CONDITIONED,selected,column_018,0.2196876344689595
traffic,41001,CONDITIONED,selected,column_019,0.5128785081273011
traffic,41001,CONDITIONED,selected,column_020,0.07886361449159945
traffic,41001,CONDITIONED,selected,column_021,0.7463276913542255
traffic,41001,CONDITIONED,selected,column_022,0.28621431347899795
traffic,41001,CONDITIONED,selected,column_023,0.3912509112139093
traffic,41001,CONDITIONED,selected,column_024,0.27302960693727957
traffic,41001,CONDITIONED,selected,column_025,0.5283312354147034
traffic,41001,CONDITIONED,selected,column_026,0.2574418566440168
traffic,41001,CONDITIONED,selected,column_027,0.1168972667611168
traffic,41001,CONDITIONED,selected,column_028,0.4458010361010872
traffic,41001,CONDITIONED,selected,column_029,0.8491709186146134
traffic,41001,CONDITIONED,selected,column_030,0.30324535918493567
traffic,41001,CONDITIONED,selected,column_031,0.36091184952090744
traffic,41001,CONDITIONED,matched_old_epoch,column_000,0.8104756049562769
traffic,41001,CONDITIONED,matched_old_epoch,column_001,0.4774609245261934
traffic,41001,CONDITIONED,matched_old_epoch,column_002,0.458174246904369
traffic,41001,CONDITIONED,matched_old_epoch,column_003,0.8432198847166981
traffic,41001,CONDITIONED,matched_old_epoch,column_004,0.515975707808286
traffic,41001,CONDITIONED,matched_old_epoch,column_005,0.5478998773118733
traffic,41001,CONDITIONED,matched_old_epoch,column_006,0.4495877798506059
traffic,41001,CONDITIONED,matched_old_epoch,column_007,0.2725104714943133
traffic,41001,CONDITIONED,matched_old_epoch,column_008,0.6521789797201445
traffic,41001,CONDITIONED,matched_old_epoch,column_009,0.4939274545063793
traffic,41001,CONDITIONED,matched_old_epoch,column_010,0.5567142664411148
traffic,41001,CONDITIONED,matched_old_epoch,column_011,0.32212690627573076
traffic,41001,CONDITIONED,matched_old_epoch,column_012,1.2856788724780719
traffic,41001,CONDITIONED,matched_old_epoch,column_013,0.4596204098170692
traffic,41001,CONDITIONED,matched_old_epoch,column_014,0.3957470225704109
traffic,41001,CONDITIONED,matched_old_epoch,column_015,0.7544412561417289
traffic,41001,CONDITIONED,matched_old_epoch,column_016,0.3413116781622691
traffic,41001,CONDITIONED,matched_old_epoch,column_017,0.23249291736439567
traffic,41001,CONDITIONED,matched_old_epoch,column_018,0.2757074058452795
traffic,41001,CONDITIONED,matched_old_epoch,column_019,0.7651370079785189
traffic,41001,CONDITIONED,matched_old_epoch,column_020,0.14856994823778194
traffic,41001,CONDITIONED,matched_old_epoch,column_021,0.9015689664136125
traffic,41001,CONDITIONED,matched_old_epoch,column_022,0.35900128448168006
traffic,41001,CONDITIONED,matched_old_epoch,column_023,0.43985537500741967
traffic,41001,CONDITIONED,matched_old_epoch,column_024,0.375175916434501
traffic,41001,CONDITIONED,matched_old_epoch,column_025,0.6496165624578432
traffic,41001,CONDITIONED,matched_old_epoch,column_026,0.3739364565496447
traffic,41001,CONDITIONED,matched_old_epoch,column_027,0.11418547974689182
traffic,41001,CONDITIONED,matched_old_epoch,column_028,0.5107655585224699
traffic,41001,CONDITIONED,matched_old_epoch,column_029,1.051264106501964
traffic,41001,CONDITIONED,matched_old_epoch,column_030,0.39701271947040917
traffic,41001,CONDITIONED,matched_old_epoch,column_031,0.45304927780903903
